bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.917283,,,,,,,,,,,,,,,c6bda546-b006-43cc-aa11-49a89ab3789b,124,,"[63.1, 69.1]",3825834,3,,,,,-2.874732,,Right Foot,,,,"[49.2, 65.3]",,Low Pass,,14.410066,,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,From Goal Kick,Juan Francisco Torres Belén,6375.0,Right Back,8,Atlético Madrid,212,['7a85e6b6-dec3-42c2-b0a2-f039583005f2'],8,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:08.316,Pass,
,,,,,,,,,,,,,,,,0.109272,,,,,,,,,,,,,,,07cd7bfa-8000-4262-b4f5-cf9bb39231c7,128,,"[51.1, 63.6]",3825834,3,,,,,0.87090343,,Right Foot,,,,"[52.7, 65.5]",,Low Pass,,2.4839485,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,8,Atlético Madrid,212,"['3982d490-76d3-4735-afbe-518d131bc0eb', 'b37f4e06-e3ad-40bb-ab6f-f26d424235cd', 'e754c973-8fe2-4185-8357-0a40bffaf9ee']",13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:13.327,Pass,True
,,,,,,,,,,,,,,,,1.2164,,,,,,,,,,,,,,,150dde3c-bcdd-4113-a0a7-3b1077740976,131,,"[63.2, 80.0]",3825834,3,,True,,,-2.4227626,,,,,,"[46.4, 65.3]",,Low Pass,,22.323307,,,,Stefan Savić,6376.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,9,Atlético Madrid,212,['72afa058-86cb-4d3a-8d72-aae44e2acacf'],21,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:21.482,Pass,
,,,,,,,,,,,,,,,,1.406777,,,,,,,,,,,,,,,13577da9-3761-4c70-91e8-0e5228e0bd21,133,,"[51.8, 63.4]",3825834,3,,,,,0.76526666,,Left Foot,,,,"[59.4, 70.7]",,Ground Pass,,10.538027,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,9,Atlético Madrid,212,['ab927d8c-7437-4794-9fd6-9cb946a51813'],28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:28.552,Pass,
,,,,,,,,,,,,,,,,1.241827,,,,,,,,,,,,,,,8e661593-c38b-43c3-a619-91e140bd64a7,136,,"[62.4, 71.0]",3825834,3,,,,,-2.8526173,,Right Foot,,,,"[51.3, 67.7]",,Ground Pass,,11.580155,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,9,Atlético Madrid,212,['08efddcb-0523-4aa7-89cb-0823ea9277ba'],32,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:32.085,Pass,
,,,,,,,,,,,,,,,,2.046725,,,,,,,,,,,,,,,3275a73b-3f1c-40d8-b21a-4dd164b8780b,139,,"[50.6, 65.8]",3825834,3,,,,,-1.755978,,Right Foot,,,,"[43.8, 29.5]",,Low Pass,,36.931423,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,9,Atlético Madrid,212,['e38390e7-1918-4cb0-bd2e-21008deb1821'],34,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:34.690,Pass,
,,,,,,,,,,,,,,,,0.921281,,,,,,,,,,,,,,,0df21d15-f707-47e7-8ffb-335d02aee8fc,142,,"[58.4, 25.0]",3825834,3,,,,,0.5738859,,Right Foot,,,,"[68.3, 31.4]",,Ground Pass,,11.788554,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,9,Atlético Madrid,212,['58cd5ac1-8a1b-415e-a7a5-f32abacd87f4'],39,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:39.669,Pass,
,,,,,,,,,,,,,,,,0.827719,,,,,,,,,,,,,,,d2f2045a-578f-4c5b-ac67-a413f6979da2,144,,"[68.6, 30.7]",3825834,3,,,,,-0.3704924,,Left Foot,,,,"[80.7, 26.0]",,Ground Pass,,12.980755,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,9,Atlético Madrid,212,['3b74b585-4c7f-433a-b496-3098d1f97c36'],40,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:40.590,Pass,
,,,,,,,,,,,,,,,,0.948433,,,,,,,,,,,,,,,45664fd7-95af-46e9-8091-5577c926ff5d,148,,"[30.7, 53.6]",3825834,3,,,,,0.6820638,,Right Foot,,,,"[45.6, 65.7]",,Ground Pass,,19.19427,,,,Rubén Rochina Naixes,6680.0,,,,,Recovery,1,Regular Play,Jean-Sylvain Claude Babin,4498.0,Right Center Back,10,Granada,1049,['011c7ebe-68e0-4834-ad19-65d5baa98718'],42,,,,,,,,,,,,,,,,,,Granada,1049,00:03:42.600,Pass,
,,,,,,,,,,,,,,,,0.146801,,,,,,,,,,,,,,,04b2f5e4-4d8f-48ef-964b-8700fff7512e,151,,"[41.8, 67.8]",3825834,3,,,,,-0.28605145,,Right Foot,,,,"[45.2, 66.8]",,Ground Pass,,3.544009,,Incomplete,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Wing,10,Granada,1049,"['674d0ca1-8f6f-4238-b689-3ad150021287', '82f6af0b-ca21-4e46-b443-4c16ba8bfc32']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:03:43.549,Pass,True
,,,,,,,,,,,,,,,,2.862974,,,,,,,,,,,,,,,8a040949-a6cd-4c64-821f-0cb4bc819a29,153,,"[38.3, 73.0]",3825834,3,,,,,-0.8410591,,Right Foot,,,,"[54.4, 55.0]",,High Pass,,24.149742,,Incomplete,,,,,,,,Recovery,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Wing,10,Granada,1049,['fcbf81d5-9251-4aa9-8d20-67c255757bc9'],44,,,,,,,,,,,,,,,,,,Granada,1049,00:03:44.627,Pass,
,,,,,,,,,,,,,,,,1.137586,,,,,,,,,,,,,,,fcbf81d5-9251-4aa9-8d20-67c255757bc9,154,,"[65.7, 25.1]",3825834,3,,,,,-2.6244247,,Head,,,,"[54.8, 18.9]",,High Pass,,12.539936,,Incomplete,,Diego Roberto Godín Leal,5249.0,,,,,Recovery,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,10,Granada,1049,"['161d0a6f-1772-4e48-bd4d-16e42f1e4cd2', '8a040949-a6cd-4c64-821f-0cb4bc819a29', 'f815a689-958b-4930-90bb-f5630283dafa']",47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:47.490,Pass,
,,,,,,,,,,,,,,,,2.363838,,,,,,,,,,,,,,,0f2a8c14-e415-45ee-bbfb-87247675ca64,159,,"[74.4, 56.0]",3825834,3,,,,,0.38267323,,Right Foot,,,,"[106.2, 68.8]",,Ground Pass,,34.279438,,,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Center Midfield,10,Granada,1049,['c70a68af-0363-4d42-82f9-02584508c7a2'],51,,,,,,,,,,,,,,,,,,Granada,1049,00:03:51.343,Pass,
,,,,,,,,,,,,,,,,2.04132,,,,,,,,,,,,,,,1ef437f5-bc1b-444c-9ad3-ca80858836b2,162,,"[114.9, 68.1]",3825834,3,,,,,3.1080856,,Left Foot,,,,"[97.0, 68.7]",,Ground Pass,,17.910053,,Incomplete,,Rubén Rochina Naixes,6680.0,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Center Forward,10,Granada,1049,"['c0834e04-a4c2-4af1-9c15-3b9cd9013371', 'c43e1c67-c5c6-470a-a260-d1b6b93e2e74']",58,,,,,,,,,,,,,,,,,,Granada,1049,00:03:58.650,Pass,
,,,,,,,,,,,,,,,,1.269806,,,,,,,,,,,,,,,38603431-fb21-4261-9f4a-d28552c87501,166,,"[49.9, 14.7]",3825834,4,,,,,1.0421718,,Right Foot,,,,"[63.1, 37.3]",,Ground Pass,,26.172504,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,11,Atlético Madrid,212,['2e180958-bacc-4fe7-8be9-5a6d5e4a112d'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:07.851,Pass,
,,,,,,,,,,,,,,,,1.126111,,,,,,,,,,,,,,,b7282d9a-3ed4-4e07-be7f-a7b0c2a843c5,169,,"[63.4, 37.9]",3825834,4,,,,,-2.7027333,,Left Foot,,,,"[48.7, 31.0]",,Ground Pass,,16.238842,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,11,Atlético Madrid,212,['73b15c88-fff1-4e8c-b165-11ecfcbdf2d1'],9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:09.935,Pass,
,,,,,,,,,,,,,,,,1.64989,,,,,,,,,,,,,,,ebbfcbc4-2e96-402b-9e35-d8a91a7033eb,171,,"[48.2, 31.5]",3825834,4,,,,,1.8632393,,Right Foot,,,,"[42.6, 50.1]",,Ground Pass,,19.424726,,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,11,Atlético Madrid,212,['5f992127-d8d3-4dcf-8bc6-c66cda5cbd55'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:11.061,Pass,
,,,,,,,,,,,,,,,,0.893349,,,,,,,,,,,,,,,95719d1f-d6d7-489d-a3f0-090937db3fb7,174,,"[52.9, 56.5]",3825834,4,,,,,0.45660546,,Right Foot,,,,"[58.6, 59.3]",,Ground Pass,,6.3505907,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,11,Atlético Madrid,212,['d1314ff3-e74c-487e-b533-178da205a04d'],14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:14.120,Pass,
,,,,,,,,,,,,,,,,1.225536,,,,,,,,,,,,,,,ba5ef1c7-b607-4187-b09d-32cbb7798f11,177,,"[62.6, 59.3]",3825834,4,,,,,-0.37969667,,Left Foot,,,,"[83.9, 50.8]",,Low Pass,,22.933382,,Incomplete,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,11,Atlético Madrid,212,"['0cb38c46-3c54-4ecb-b685-1fa1b4aae865', '780c0734-7415-43da-9204-ca0f666a2e0b']",16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:16.830,Pass,
,,,,,,,,,,,,,,,,1.67786,,,,,,,,,,,,,,,d1251ac2-9388-4567-83c8-df69399302ab,182,,"[49.6, 69.8]",3825834,4,,,,,-1.7593685,,Right Foot,,,,"[47.1, 56.7]",,Ground Pass,,13.336416,,,,Stefan Savić,6376.0,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,11,Atlético Madrid,212,['aab5250c-ac8f-4fdb-9765-6f310be1bc38'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:23.366,Pass,
,,,,,,,,,,,,,,,,1.939846,,,,,,,,,,,,,,,bb66afaa-3ec7-42bf-8ff0-6d59b3a1fd03,185,,"[47.0, 55.3]",3825834,4,,,,,-1.5336387,,Right Foot,,,,"[48.0, 28.4]",,Ground Pass,,26.918581,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,Regular Play,Stefan Savić,6376.0,Right Center Back,11,Atlético Madrid,212,['3b0ce657-bccc-4619-a46c-8e5c7a1876c7'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:25.972,Pass,
,,,,,,,,,,,,,,,,2.427437,,,,,,,,,,,,,,,417cb61a-5478-4099-834b-831abe163b27,188,,"[76.1, 41.9]",3825834,4,,,,,1.1628628,,Right Foot,,,,"[89.8, 73.6]",,Low Pass,,34.533752,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,11,Atlético Madrid,212,['43cfdeb0-16b0-4471-8d0d-7c9b5a55b9de'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:36.923,Pass,
,,,,,,,,,,,,,,,,1.073634,,,,,,,,,,,,,,,e2d5e3ec-ecaa-4c4b-ad71-31a47b714939,191,,"[100.0, 69.8]",3825834,4,,,,,-1.1751068,,Right Foot,True,,,"[109.9, 46.1]",,Low Pass,,25.684626,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,11,Atlético Madrid,212,['669168b4-ecce-4980-88c4-a20fc3a5cb02'],42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:42.140,Pass,
,,,,,,,,,,,,,,,,0.432012,,,,,,,,,,,,,,,302b8c82-dd8b-4fcc-9e60-5e8c80544a66,195,,"[109.2, 44.5]",3825834,4,,,,,1.6614562,,Left Foot,,,,"[108.8, 48.9]",,Ground Pass,,4.418144,,Incomplete,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,11,Atlético Madrid,212,"['52ab1bae-e0c0-47c0-abeb-620b1426e7a5', 'e6b89a8e-a4a7-4eec-b32a-d97eaca091b7']",45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.185,Pass,True
,,,,,,,,,,,,,,,,2.877154,,,,,,,,,,,,,,,3a45e93f-6f71-4c84-b5c9-e789ecbf72ad,200,,"[26.2, 32.3]",3825834,5,,,,,-0.27026165,,Right Foot,,,,"[78.9, 17.7]",,High Pass,,54.685005,,Incomplete,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,11,Atlético Madrid,212,['3d0bff17-779d-4187-8f98-fbf24c20363e'],11,,,,,,,,,,,,,,,,,,Granada,1049,00:05:11.521,Pass,
,,,,,,,,,,,,,,,,0.410229,,,,,,,,,,,,,,,3d0bff17-779d-4187-8f98-fbf24c20363e,202,,"[41.2, 62.4]",3825834,5,,,,True,0.2843848,,,,,,"[47.7, 64.3]",,Low Pass,,6.7720013,,,,Jorge Resurrección Merodio,5199.0,,,,,Recovery,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,11,Atlético Madrid,212,"['3a45e93f-6f71-4c84-b5c9-e789ecbf72ad', '92e10923-dc58-45fc-bb9e-7e457eabcd79', 'a9c2f285-53d1-4a30-9949-e0c912272811']",14,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:14.398,Pass,True
,,,,,,,,,,,,,,,,0.868731,,,,,,,,,,,,,,,7ad02e39-9de1-4c87-a639-0ab899049379,207,,"[70.2, 14.4]",3825834,5,,,,,-2.8753407,,Right Foot,,,,"[58.1, 11.1]",,Ground Pass,,12.541929,,,,Cristiano Biraghi,7158.0,,,,,Recovery,1,Regular Play,Rene Krhin,3160.0,Center Defensive Midfield,12,Granada,1049,['dea3d694-2ea1-491c-be4b-5fa3a4667c70'],16,,,,,,,,,,,,,,,,,,Granada,1049,00:05:16.293,Pass,
,,,,,,,,,,,,,,,,1.350931,,,,,,,,,,,,,,,0704d49a-a693-4e6c-aae9-7d543ae4fde9,210,,"[56.9, 12.5]",3825834,5,,,,,0.24251764,,Left Foot,,,,"[85.6, 19.6]",,High Pass,,29.565182,,Incomplete,,Adalberto Peñaranda Maestre,6847.0,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,12,Granada,1049,"['7c947767-f741-47f5-be78-c4ed44f435b2', 'add7c76d-f4b3-483c-9346-41bb5edc0f9a']",17,,,,,,,,,,,,,,,,,,Granada,1049,00:05:17.217,Pass,
,,,,,,,,,,True,,,,,,1.392272,,,,,,,,,,,,,,,7c947767-f741-47f5-be78-c4ed44f435b2,212,,"[34.5, 60.5]",3825834,5,,,,,-0.04164258,,Left Foot,,,,"[51.3, 59.8]",,Low Pass,,16.814577,,Incomplete,,Saúl Ñíguez Esclapez,6381.0,,,,,Interception,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,12,Granada,1049,"['0704d49a-a693-4e6c-aae9-7d543ae4fde9', 'c522f720-48da-4bc2-98bd-0ccbc8f804f3', 'c59f22b3-9429-4e8f-88ae-8ce6d9a3a109']",18,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:18.568,Pass,
,,,,,,,,,,,,,,,,0.900723,,,,,,,,,,,,,,,f61d9aec-883e-4237-b063-e24ce30ebb45,221,,"[83.2, 34.1]",3825834,5,,,,,1.670465,,Left Foot,,,,"[82.3, 43.1]",,Ground Pass,,9.0448885,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Center Forward,13,Atlético Madrid,212,['d93244cb-434b-4136-bfc5-feb983b65b50'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:27.995,Pass,
,,,,,,,,,,,,,,,,1.017127,,,,,,,,,,,,,,,42385da4-e4bd-480d-abae-1e2f44dd0628,224,,"[84.4, 45.6]",3825834,5,,,,,0.9324765,,Left Foot,,,,"[91.3, 54.9]",,Ground Pass,,11.580155,,,,Fernando José Torres Sanz,6382.0,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,13,Atlético Madrid,212,['84842b66-a78e-44a8-840c-f821fb733329'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:29.931,Pass,
,,,,,,,,,,,,,,,,1.249783,,,,,,,,,,,,,,,ee2ea1cc-57fd-4cfd-ac60-fbc3cf3a06a7,233,,"[41.8, 23.1]",3825834,5,,,,,-1.8697765,,Right Foot,,,,"[37.3, 8.5]",,Ground Pass,,15.277761,,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Center Midfield,13,Atlético Madrid,212,"['83ed35c2-16b7-41c4-8d41-36eecff2e573', 'e75bbc5f-6632-4c3c-80b1-a4c3a9fa7d4d']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:05:35.314,Pass,True
,,,,,,,,,,,,,,,,1.353378,,,,,,,,,,,,,,,02c6c0ae-992b-4da2-9bee-2ef1fdc7fd47,236,,"[37.8, 9.1]",3825834,5,,,,,-0.57693297,,Left Foot,,,,"[50.4, 0.9]",,Low Pass,,15.033297,,Out,,Abdoulaye Doucouré,3292.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,13,Atlético Madrid,212,['222967f1-3f8d-4806-9125-b3d89c53b53e'],37,,,,,,,,,,,,,,,,,,Granada,1049,00:05:37.928,Pass,
,,,,,,,,,,,,,,,,0.566757,,,,,,,,,,,,,,,d9925757-9369-42d0-a4b7-68480582769d,238,,"[71.9, 80.0]",3825834,5,,True,,,-2.146715,,,,,,"[66.9, 72.3]",,Low Pass,,9.180959,,,,Gabriel Fernández Arenas,6384.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,14,Atlético Madrid,212,['1ce49aa1-9d03-45dc-af42-2d46f83287e7'],45,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:45.628,Pass,
,,,,,,,,,,,,,,,,1.579071,,,,,,,,,,,,,,,15a672d8-41cf-492f-98ee-61b384d4a580,240,,"[68.4, 69.7]",3825834,5,,,,,-3.0773249,,Right Foot,,,,"[48.2, 68.4]",,Ground Pass,,20.241789,,,,Stefan Savić,6376.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,14,Atlético Madrid,212,['fab1bb08-b951-424f-bbbe-0ba1fb5f8d5c'],47,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:47.944,Pass,
,,,,,,,,,,,,,,,,1.531441,,,,,,,,,,,,,,,a0b5a135-a4fd-40b4-9289-f11f13aaa323,243,,"[48.9, 67.1]",3825834,5,,,,,-1.436025,,Right Foot,,,,"[51.3, 49.4]",,Ground Pass,,17.86197,,,,Diego Roberto Godín Leal,5249.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,14,Atlético Madrid,212,['cb34b45c-0e97-47d0-b2dc-dfdf969e242b'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:51.028,Pass,
,,,,,,,,,,,,,,,,1.55338,,,,,,,,,,,,,,,64fa6ff7-dc89-4b30-b1f1-ba9b8d552197,246,,"[58.1, 33.8]",3825834,5,,,,,1.8911244,,Right Foot,,,,"[51.1, 54.9]",,Ground Pass,,22.230835,,,,Stefan Savić,6376.0,,,,,,1,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,14,Atlético Madrid,212,['2d291ab1-1f2c-49a1-bd5f-74a2b55eecb9'],59,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:59.912,Pass,
,,,,,,,,,,,,,,,,1.110493,,,,,,,,,,,,,,,8cb1ca2f-8f8b-4638-abd1-8d86e8119ee9,249,,"[51.1, 56.3]",3825834,6,,,,,1.1118656,,Right Foot,,,,"[55.3, 64.8]",,Ground Pass,,9.481033,,,,Gabriel Fernández Arenas,6384.0,,,,,,1,From Throw In,Stefan Savić,6376.0,Right Center Back,14,Atlético Madrid,212,['56dd7939-3bc2-4ea6-ab64-f2b124d5aa25'],2,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:02.100,Pass,
,,,,,,,,,,,,,,,,1.036935,,,,,,,,,,,,,,,188cc510-f756-4cf7-bd1c-021cc0890a01,252,,"[56.3, 64.8]",3825834,6,,,,,-0.08535362,,Right Foot,,,,"[75.0, 63.2]",,Ground Pass,,18.768324,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,14,Atlético Madrid,212,['aa8e9594-b0fb-43c6-9d8f-937e7588e936'],4,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:04.449,Pass,
,,,,,,,,,,,,,,,,0.92012,,,,,,,,,,,,,,,59d5a9db-f9f6-4a0b-b2b5-ec18d6429656,254,,"[75.0, 63.8]",3825834,6,,,,,-2.1859825,,Right Foot,,,,"[69.7, 56.3]",,Ground Pass,,9.1836815,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,14,Atlético Madrid,212,['948ef459-b7d9-4f15-9359-121a822a19b0'],5,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:05.486,Pass,
,,,,,,,,,,,,,,,,1.120721,,,,,,,,,,,,,,,c4f8b74a-022d-4c41-94db-92ac69a32311,256,,"[69.3, 57.2]",3825834,6,,,,,1.2917244,,Left Foot,,,,"[74.2, 74.3]",,Ground Pass,,17.788198,,,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,14,Atlético Madrid,212,['82a0f0d1-f8d0-4378-93d6-430c6f0d38f4'],6,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:06.406,Pass,
,,,,,,,,,,,,,,,,1.517339,,,,,,,,,,,,,,,b027c80a-359e-4480-84a0-3faf68fd90b1,259,,"[75.9, 74.9]",3825834,6,,,,,-0.014083575,,Left Foot,,,,"[90.1, 74.7]",,Ground Pass,,14.201408,,,,Jorge Resurrección Merodio,5199.0,,,,,,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,14,Atlético Madrid,212,['8c5e2081-d21c-48f3-9fe0-0fd072513d04'],7,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:07.988,Pass,
,,,,,,,,,,,,,,,,3.003772,,,,,,,,,,,,,,,8f0cc879-596f-40f3-a1d8-27cc5e789342,262,,"[91.7, 73.1]",3825834,6,,,,,-0.1412548,,Right Foot,,,,"[113.5, 70.0]",,Ground Pass,,22.01931,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Jorge Resurrección Merodio,5199.0,Right Midfield,14,Atlético Madrid,212,"['38db2a52-c543-490f-9057-b1bcef46f474', '7cffd7bb-932b-4c50-835e-a150102f1b4c']",9,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:09.822,Pass,
,,,,,,,,,,,,,,,,0.742831,,,,,,,,,,,,,,,e0c238f2-16d4-41d6-88a3-80270cfec784,267,,"[8.0, 7.0]",3825834,6,,,,,3.1162815,,Left Foot,,,,"[0.1, 7.2]",,Ground Pass,,7.902531,,Out,,,,,,,,,1,From Throw In,Rene Krhin,3160.0,Center Defensive Midfield,14,Atlético Madrid,212,,14,,,,,,,,,,,,,,,,,,Granada,1049,00:06:14.097,Pass,
,,,,,,,,,,,,,,,,1.692023,,,,,,,,,,,,,,,c0063432-3cea-48b6-9275-7c63a18d0567,268,,"[120.0, 80.0]",3825834,6,,,,,-1.7586775,,Right Foot,,,,"[112.3, 39.5]",,High Pass,,41.22548,,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Jorge Resurrección Merodio,5199.0,Right Midfield,15,Atlético Madrid,212,['ccd47ac6-e37d-472a-aa90-63eeb3d0baef'],33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:33.561,Pass,
,,,,,,,,,,,,,,,,2.609559,,,,,,,,,,,,,,,671cdd34-bcc7-4ccb-ae8e-2a8121c32012,274,,"[110.2, 25.3]",3825834,6,,,,,-2.5406756,,Right Foot,,,,"[85.4, 8.3]",,Ground Pass,,30.067259,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Corner,Fernando José Torres Sanz,6382.0,Left Center Forward,15,Atlético Madrid,212,['80a9f46b-3f56-4008-9625-22f4bc460b1d'],42,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:42.175,Pass,
,,,,,,,,,,,,,,,,1.037232,,,,,,,,,,,,,,,830cd94c-6419-4a70-be39-ec0024c6516c,277,,"[74.5, 13.5]",3825834,6,,,,,-0.56852454,,Right Foot,,,,"[85.3, 6.6]",,Ground Pass,,12.816006,,,,Fernando José Torres Sanz,6382.0,,,,,,1,From Corner,Yannick Ferreira Carrasco,5633.0,Left Midfield,15,Atlético Madrid,212,['6dd4df60-d013-41cd-bc53-27eefcd87e8d'],46,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:46.656,Pass,
