bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.976007,,,,,,,,,,,,,3f385838-8824-4495-be60-08decf794c59,119,,"[36.8, 15.0]",3825796,2,,,,,2.4183154,,Right Foot,,,"[25.7, 24.8]",,Ground Pass,,14.807093,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,['1f197d44-5089-4093-a432-bb252cfeb42c'],26,,,,,,,,,,,,,,,,Las Palmas,208,00:02:26.681,Pass,
,,,,,,,,,,,,,,,2.965262,,,,,,,,,,,,,62cbe8a1-faef-4c69-9ae8-70783977cca7,121,,"[26.1, 29.5]",3825796,2,,,,,1.3557814,,Right Foot,,,"[33.7, 64.3]",,Ground Pass,,35.62022,,,,David García Santana,6927.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,9,Las Palmas,208,['cd6eb420-0f0c-4527-98dc-361123afab37'],28,,,,,,,,,,,,,,,,Las Palmas,208,00:02:28.657,Pass,
,,,,,,,,,,,,,,,1.234605,,,,,,,,,,,,,903fa91d-dbeb-4220-a8a3-daaf3c42d078,123,,"[37.6, 68.6]",3825796,2,,,,,0.33929262,,Right Foot,,,"[56.3, 75.2]",,Ground Pass,,19.830532,,,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,From Throw In,David García Santana,6927.0,Right Back,9,Las Palmas,208,['78809d14-1bf7-420a-abca-cb1f696324bc'],31,,,,,,,,,,,,,,,,Las Palmas,208,00:02:31.622,Pass,
,,,,,,,,,,,,,,,1.759424,,,,,,,,,,,,,9fe3d276-a3a2-4991-8ed4-61acc4d2ad6f,126,,"[56.7, 73.9]",3825796,2,,,,,-2.115946,,Left Foot,,,"[47.3, 58.4]",,Ground Pass,,18.127604,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Jerónimo Figueroa Cabrera,6934.0,Right Midfield,9,Las Palmas,208,['b8331dce-29e8-4d45-aeb2-274f23750d8e'],32,,,,,,,,,,,,,,,,Las Palmas,208,00:02:32.976,Pass,
,,,,,,,,,,,,,,,2.163663,,,,,,,,,,,,,1279667b-b5c2-475f-9161-71d0de2d91e6,129,,"[47.3, 58.4]",3825796,2,,,,,3.0498965,,Left Foot,,,"[29.9, 60.0]",,Ground Pass,,17.473408,,,,Aythami Artiles Oliva,8440.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,['705401c1-e869-47d6-8466-1324e3f29dfb'],34,,,,,,,,,,,,,,,,Las Palmas,208,00:02:34.757,Pass,
,,,,,,,,,,,,,,,2.259782,,,,,,,,,,,,,3bd529ec-26d0-4b44-86ba-3d23de0f393c,132,,"[23.7, 56.0]",3825796,2,,,,,-2.5223892,,Left Foot,,,"[5.6, 43.1]",,Ground Pass,,22.22656,,,,Javier Varas Herrera,26753.0,,,,,,1,From Throw In,Aythami Artiles Oliva,8440.0,Right Center Back,9,Las Palmas,208,['9624fcd8-f198-41ec-ae3d-650de4c8c1bb'],38,,,,,,,,,,,,,,,,Las Palmas,208,00:02:38.242,Pass,
,,,,,,,,,,,,,,,1.854913,,,,,,,,,,,,,614dbc71-7786-408d-bc23-332f56e4f5f8,135,,"[12.6, 45.9]",3825796,2,,,,,-1.4693278,,Right Foot,,,"[15.4, 18.4]",,Ground Pass,,27.642178,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,9,Las Palmas,208,['29fed8dc-c4d1-48f9-b8c2-bc5b6ddeab5a'],44,,,,,,,,,,,,,,,,Las Palmas,208,00:02:44.309,Pass,
,,,,,,,,,,,,,,,1.645476,,,,,,,,,,,,,83710be1-9ae6-4111-83b6-378971ee9a0d,138,,"[14.0, 18.1]",3825796,2,,,,,1.825421,,Right Foot,,,"[10.2, 32.7]",,Ground Pass,,15.086418,,,,Javier Varas Herrera,26753.0,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,9,Las Palmas,208,['fbc28574-71e3-4362-85b4-0927e138f946'],47,,,,,,,,,,,,,,,,Las Palmas,208,00:02:47.065,Pass,
,,,,,,,,,,,,,,,1.358815,,,,,,,,,,,,,b69da949-37da-48dc-8bc0-9f5be8ce7a2c,142,,"[8.6, 32.7]",3825796,2,,,,,-0.5345164,,Right Foot,,,"[21.1, 25.3]",,Ground Pass,,14.526183,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Throw In,Javier Varas Herrera,26753.0,Goalkeeper,9,Las Palmas,208,['753fafae-a624-49c5-9cc6-acccd67e4324'],49,,,,,,,,,,,,,,,,Las Palmas,208,00:02:49.766,Pass,
,,,,,,,,,,,,,,,1.640883,,,,,,,,,,,,,75dbc24c-f3d4-411a-b85d-5305551f9d7f,145,,"[21.1, 25.3]",3825796,2,,,,,-1.8142365,,Right Foot,,,"[17.3, 10.0]",,Ground Pass,,15.764834,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,9,Las Palmas,208,['ed649688-72d8-41d0-a30f-9c5b378e2ddb'],51,,,,,,,,,,,,,,,,Las Palmas,208,00:02:51.158,Pass,
,,,,,,,,,,,,,,,1.169143,,,,,,,,,,,,,f506c218-fc09-49a9-923d-dd510c5258fb,149,,"[31.7, 7.6]",3825796,2,,,,,-0.2602641,,Left Foot,,,"[50.1, 2.7]",,Ground Pass,,19.041271,,,,Mubarak Wakaso,6626.0,,,,,,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,9,Las Palmas,208,['51766b47-d2ea-4a44-9f5d-b2ccbc2ad890'],54,,,,,,,,,,,,,,,,Las Palmas,208,00:02:54.666,Pass,
,,,,,,,,,,,,,,,1.11494,,,,,,,,,,,,,0da5fc5a-ad0a-4371-977e-ea31c9c32fb1,155,,"[60.9, 13.2]",3825796,2,,,,,-0.27147847,,Right Foot,,,"[70.6, 10.5]",,Ground Pass,,10.068764,,,,Jonathan Viera Ramos,10755.0,,,,,Recovery,1,From Throw In,Pedro Bigas Rigo,7907.0,Left Center Back,9,Las Palmas,208,['cda0bdd7-b3d3-4c94-9fae-d69545b12c37'],59,,,,,,,,,,,,,,,,Las Palmas,208,00:02:59.759,Pass,
,,,,,,,,,,,,,,,1.159329,,,,,,,,,,,,,62e3f077-f72a-44e5-b359-980116b0cbc3,158,,"[70.6, 10.5]",3825796,3,,,,,-0.5317241,,Right Foot,,,"[80.8, 4.5]",,Ground Pass,,11.83385,,,,Mubarak Wakaso,6626.0,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,9,Las Palmas,208,['4d7fd120-6aaf-4a78-a7ac-52fbf9c6b970'],1,,,,,,,,,,,,,,,,Las Palmas,208,00:03:01.194,Pass,
,,,,,,,,,,,,,,,1.365167,,,,,,,,,,,,,7966f5a3-5147-40d0-a2c2-b71382376c3e,161,,"[86.4, 4.8]",3825796,3,,,,,1.9146022,,Left Foot,,,"[83.5, 12.9]",,Ground Pass,,8.603488,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Throw In,Mubarak Wakaso,6626.0,Left Midfield,9,Las Palmas,208,['976c5ba6-50bc-4a59-8ac3-5652efe1caa8'],2,,,,,,,,,,,,,,,,Las Palmas,208,00:03:02.516,Pass,
,,,,,,,,,,,,,,,0.023335,,,,,,,,,,,,,1d183b9b-67b0-40d5-8bb5-8fab71019fbc,165,,"[84.0, 13.6]",3825796,3,,,,,2.330559,,Right Foot,,,"[82.1, 15.6]",,Ground Pass,,2.758623,,Incomplete,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Midfield,9,Las Palmas,208,"['32dc01b7-0ddb-4fa5-a35b-625efaf37e2b', 'a4f88df2-f152-4bdf-b9a1-1dbcce26069b']",4,,,,,,,,,,,,,,,,Las Palmas,208,00:03:04.187,Pass,True
,,,,,,,,,,,,,,,1.326689,,,,,,,,,,,,,12b2ef36-a37c-4737-b4b0-ceb0894e26ae,170,,"[40.1, 59.5]",3825796,3,,,,,-1.3144913,,Left Foot,,,"[43.9, 45.0]",,Ground Pass,,14.989663,,,,Wanderson Maciel Sousa Campos,16426.0,,,,,,1,Regular Play,Mehdi Lacen,6745.0,Left Defensive Midfield,10,Getafe,216,"['554b6510-94f9-4d49-bc32-696069e348eb', 'e9af6e97-b4c9-4ea3-aa5b-44bb94362880']",5,,,,,,,,,,,,,,,,Getafe,216,00:03:05.742,Pass,True
,,,,,,,,,,,,,,,1.143174,,,,,,,,,,,,,77d43ae9-f1e3-4b55-8150-36c2fb6bddd8,173,,"[82.4, 23.4]",3825796,3,,,,,-1.4684525,,Right Foot,,,"[84.3, 4.9]",,Ground Pass,,18.597311,,,,Stefan Šćepović,23416.0,,,,,,1,Regular Play,Wanderson Maciel Sousa Campos,16426.0,Left Wing,10,Getafe,216,['2c0063f9-4779-44de-bf93-ac6d8a05df61'],12,,,,,,,,,,,,,,,,Getafe,216,00:03:12.713,Pass,
,,,,,,,,,,,,,,,1.348052,,,,,,,,,,,,,e59240d8-7880-4b07-bc98-3d1014a16e22,176,,"[86.0, 16.7]",3825796,3,,,,,2.492597,,Right Foot,,,"[77.3, 23.3]",,Ground Pass,,10.920165,,,,Álvaro Medrán Just,6736.0,,,,,,1,Regular Play,Stefan Šćepović,23416.0,Center Forward,10,Getafe,216,['6f2c07b9-9fc4-4761-89af-ad5493577456'],15,,,,,,,,,,,,,,,,Getafe,216,00:03:15.751,Pass,
,,,,,,,,,,,,,,,1.454715,,,,,,,,,,,,,45f5c0f2-6059-412d-b172-882d8078dd49,179,,"[77.3, 23.3]",3825796,3,,,,,1.1345212,,Right Foot,,,"[91.8, 54.4]",,Ground Pass,,34.314137,,,,Abdoul Karim Yoda,27092.0,,,,,,1,Regular Play,Álvaro Medrán Just,6736.0,Right Defensive Midfield,10,Getafe,216,['999cd813-da9b-4693-a28d-701c2c7fb533'],18,,,,,,,,,,,,,,,,Getafe,216,00:03:18.795,Pass,
,,,,,,,,,,,,,,,2.038456,,,,,,,,,,,,,71e509df-762d-4d32-bc31-db43f4bc5c59,182,,"[96.7, 53.4]",3825796,3,,,,,1.1725823,,Left Foot,,,"[102.8, 67.9]",,Ground Pass,,15.730862,,,,Pablo Sarabia García,6720.0,,,,,,1,Regular Play,Abdoul Karim Yoda,27092.0,Right Wing,10,Getafe,216,['b8dcc3cc-7f05-486e-90e5-f89e7335df7a'],20,,,,,,,,,,,,,,,,Getafe,216,00:03:20.378,Pass,
,,,,,,,,,,,,,,,0.966152,,,,,,,,,,,,,14238bf4-c795-4c3f-b372-8f809950efc8,188,,"[120.0, 80.0]",3825796,3,,,,,-1.6663511,,Left Foot,,,"[117.0, 48.7]",,High Pass,True,31.443441,,Incomplete,,Álvaro Daniel Pereira Barragán,27402.0,,,Inswinging,,Corner,1,From Corner,Pablo Sarabia García,6720.0,Center Attacking Midfield,11,Getafe,216,"['3ade3234-2d3f-4e89-abc6-d22bf2c5adca', '79a2648b-8743-4f99-9954-84766df69e36']",52,,,,,,,,,,,,,,,,Getafe,216,00:03:52.390,Pass,
,,,,,,,,,,,,,,,1.556323,,,,,,,,,,,,,1aced3fa-ac76-4b7b-a506-9b77d3b6db91,194,,"[91.2, 69.6]",3825796,3,,,,,0.8685394,,Left Foot,,,"[97.8, 77.4]",,Ground Pass,,10.217632,,,,Pablo Sarabia García,6720.0,,,,,,1,From Corner,Abdoul Karim Yoda,27092.0,Right Wing,11,Getafe,216,['328f6de2-ca7b-4ef7-a72d-e100888cb711'],57,,,,,,,,,,,,,,,,Getafe,216,00:03:57.134,Pass,
,,,,,,,,,,,,,,,1.062933,,,,,,,,,,,,,aecd237f-2cff-45d5-9eea-5096dd581572,201,,"[46.8, 4.8]",3825796,4,,,,,1.8964379,,Right Foot,,,"[44.2, 12.5]",,Ground Pass,,8.127115,,Incomplete,,,,,,,,,1,From Corner,Willian José da Silva,6721.0,Center Forward,11,Getafe,216,['4af83fac-d304-4c96-b3e2-c2a19212b929'],2,,,,,,,,,,,,,,,,Las Palmas,208,00:04:02.741,Pass,
,,,,,,,,,,,,,,,1.62961,,,,,,,,,,,,,d233e027-e91e-4288-838e-9b1956be3200,204,,"[68.2, 65.5]",3825796,4,,,,,-2.6668959,,Right Foot,,,"[53.8, 58.1]",,Ground Pass,,16.19012,,,,Mehdi Lacen,6745.0,,,,,,1,From Corner,Pablo Sarabia García,6720.0,Center Attacking Midfield,11,Getafe,216,['053f22e6-5fea-463c-a252-e0f351bfbfcd'],5,,,,,,,,,,,,,,,,Getafe,216,00:04:05.411,Pass,
,,,,,,,,,,,,,,,1.040938,,,,,,,,,,,,,f2fa20a3-d192-4da4-8ee0-bc84e1a03d70,209,,"[57.4, 55.8]",3825796,4,,,,,-1.8562592,,Left Foot,,,"[54.7, 46.6]",,Ground Pass,,9.588014,,,,Santiago Vergini,27403.0,,,,,,1,From Corner,Mehdi Lacen,6745.0,Left Defensive Midfield,11,Getafe,216,"['6d2ce465-88ae-4556-a3c1-b6f2f23ccc41', 'd4b777bc-7a3b-46b1-b7f5-0cb172c6c185']",9,,,,,,,,,,,,,,,,Getafe,216,00:04:09.016,Pass,True
,,,,,,,,,,,,,,,1.953605,,,,,,,,,,,,,379ec727-f866-4ef2-aa01-c2d63370cc4e,212,,"[54.3, 50.9]",3825796,4,,,,,-2.968347,,Left Foot,,,"[38.3, 48.1]",,Ground Pass,,16.243153,,,,Juan Torres Ruiz,6861.0,,,,,,1,From Corner,Santiago Vergini,27403.0,Right Center Back,11,Getafe,216,['21820dd0-f0ce-499c-a893-3111c7859798'],10,,,,,,,,,,,,,,,,Getafe,216,00:04:10.326,Pass,
,,,,,,,,,,,,,,,1.3982,,,,,,,,,,,,,3f2c67d7-f47b-4432-8f5b-ee39670fd574,215,,"[38.9, 39.6]",3825796,4,,,,,-1.1045715,,Right Foot,,,"[46.7, 24.1]",,Ground Pass,,17.351946,,,,Álvaro Medrán Just,6736.0,,,,,,1,From Corner,Juan Torres Ruiz,6861.0,Left Center Back,11,Getafe,216,['fdec67cf-7c46-4135-910b-53ce505d6325'],13,,,,,,,,,,,,,,,,Getafe,216,00:04:13.564,Pass,
,,,,,,,,,,,,,,,1.089256,,,,,,,,,,,,,9caa39a8-68a2-4cf0-8df5-3df98b3a7891,218,,"[49.4, 39.8]",3825796,4,,,,,-1.3428292,,Right Foot,,,"[52.3, 27.3]",,Ground Pass,,12.831991,,,,Mehdi Lacen,6745.0,,,,,,1,From Corner,Álvaro Medrán Just,6736.0,Right Defensive Midfield,11,Getafe,216,['da5593c3-7bf6-4827-acec-bc89c752b3ba'],19,,,,,,,,,,,,,,,,Getafe,216,00:04:19.680,Pass,
,,,,,,,,,,,,,,,1.143131,,,,,,,,,,,,,257a19af-2788-436d-95cc-b9babea65dcf,221,,"[58.0, 27.1]",3825796,4,,,,,1.8965151,,Left Foot,,,"[52.9, 42.2]",,Ground Pass,,15.9380045,,,,Álvaro Medrán Just,6736.0,,,,,,1,From Corner,Mehdi Lacen,6745.0,Left Defensive Midfield,11,Getafe,216,['8296432b-ab9a-419d-bd78-af2acb42ab63'],23,,,,,,,,,,,,,,,,Getafe,216,00:04:23.665,Pass,
,,,,,,,,,,,,,,,1.565215,,,,,,,,,,,,,bd172dd4-1506-48dc-a6d3-e628aba297fd,224,,"[66.2, 31.7]",3825796,4,,,,,-2.067968,,Right Foot,,,"[59.2, 18.8]",,Ground Pass,,14.676852,,,,Mehdi Lacen,6745.0,,,,,,1,From Corner,Álvaro Medrán Just,6736.0,Right Defensive Midfield,11,Getafe,216,['b78991a2-9ba7-4957-9b95-6a3717b89cfe'],28,,,,,,,,,,,,,,,,Getafe,216,00:04:28.839,Pass,
,,,,,,,,,,,,,,,1.096006,,,,,,,,,,,,,8751ee7d-c6d9-4910-b1a4-776e7ddcd4d5,227,,"[63.4, 16.0]",3825796,4,,,,,0.04657646,,Left Foot,,,"[87.0, 17.1]",,Ground Pass,,23.625622,,Incomplete,,Álvaro Daniel Pereira Barragán,27402.0,,,,,,1,From Corner,Mehdi Lacen,6745.0,Left Defensive Midfield,11,Getafe,216,"['a28cf0e5-1def-4376-ba71-42fb33423ff0', 'a7554315-8407-41dc-bb3a-8300dea32faf']",32,,,,,,,,,,,,,,,,Getafe,216,00:04:32.309,Pass,
,,,,,,,,,,,,,,,1.244165,,,,,,,,,,,,,70982b85-b8d9-4658-82ed-f03105ffdb8b,232,,"[33.5, 72.9]",3825796,4,,,,,-0.569632,,Right Foot,,,"[42.4, 67.2]",,Ground Pass,,10.568822,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,12,Las Palmas,208,['66636546-4783-4869-a2bb-2369b761082b'],34,,,,,,,,,,,,,,,,Las Palmas,208,00:04:34.890,Pass,
,,,,,,,,,,,,,,,1.457624,,,,,,,,,,,,,d146a212-dd61-4418-be8c-7af6688fff6e,235,,"[47.6, 61.6]",3825796,4,,,,,-1.3963754,,Right Foot,,,"[51.6, 38.9]",,Ground Pass,,23.049728,,,,Jonathan Viera Ramos,10755.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,12,Las Palmas,208,['a44a84d4-7e4b-498f-bd7c-b55b20e392b9'],36,,,,,,,,,,,,,,,,Las Palmas,208,00:04:36.904,Pass,
,,,,,,,,,,,,,,,1.754244,,,,,,,,,,,,,dd57530c-deb1-406c-bd40-55de9250239f,239,,"[55.0, 38.9]",3825796,4,,,,,-1.5348641,,Right Foot,,,"[56.1, 8.3]",,Low Pass,,30.619764,,,,Javier Garrido Behovide,26448.0,,,,,,1,Regular Play,Jonathan Viera Ramos,10755.0,Left Center Midfield,12,Las Palmas,208,['9ab1eded-b894-4307-b1cc-43ad0f80c100'],38,,,,,,,,,,,,,,,,Las Palmas,208,00:04:38.902,Pass,
,,,,,,,,,,,,,,,1.345454,,,,,,,,,,,,,b464e427-c668-4c1a-818a-ccdf8085d98a,242,,"[77.2, 7.6]",3825796,4,,,,,-0.3524576,,Left Foot,,,"[85.9, 4.4]",,Ground Pass,,9.269844,,,,Mubarak Wakaso,6626.0,,,,,,1,Regular Play,Javier Garrido Behovide,26448.0,Left Back,12,Las Palmas,208,['58074b40-2d86-4d88-b586-5031b88e30d4'],43,,,,,,,,,,,,,,,,Las Palmas,208,00:04:43.083,Pass,
,,,,,,,,,,,,,,,3.04238,,,,,,,,,,,,,9ae32199-afd6-499d-ab06-d658357e1009,245,,"[104.9, 5.9]",3825796,4,,,,,1.263893,,Left Foot,True,,"[119.7, 52.6]",,High Pass,,48.98908,,Out,,,,,True,,,,1,Regular Play,Mubarak Wakaso,6626.0,Left Midfield,12,Las Palmas,208,,46,,,,,,,,,,,,,,,,Las Palmas,208,00:04:46.979,Pass,
,,,,,,,,,,,,,,,2.620923,,,,,,,,,,,,,5c9b1676-8923-44d7-a518-7c6344a0c2fd,246,,"[7.0, 36.1]",3825796,5,,True,,,-0.22082877,,Right Foot,,,"[80.5, 19.6]",,High Pass,,75.32928,,Incomplete,,Stefan Šćepović,23416.0,,,,,Goal Kick,1,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,13,Getafe,216,"['33b4919c-54cf-4e80-86e1-a044ed63cd62', 'd6a8074c-23ff-4e74-bf81-4149269aec30']",19,,,,,,,,,,,,,,,,Getafe,216,00:05:19.193,Pass,
,,,,,,,,,,,,,,,1.468885,,,,,,,,,,,,,33b4919c-54cf-4e80-86e1-a044ed63cd62,249,,"[39.6, 60.5]",3825796,5,,,,True,0.36397895,,,,,"[48.0, 63.7]",,Low Pass,,8.988882,,,,Pedro Taunausú Domínguez Placeres,6928.0,,,,,Recovery,1,Regular Play,Aythami Artiles Oliva,8440.0,Right Center Back,14,Las Palmas,208,"['4a3e1640-f3d6-4b55-ba66-dac2dafebf0e', '5c9b1676-8923-44d7-a518-7c6344a0c2fd', '97b93d65-ba1d-4eb9-a163-acb426313d7f']",21,,,,,,,,,,,,,,,,Las Palmas,208,00:05:21.814,Pass,True
,,,,,,,,,,,,,,,0.836756,,,,,,,,,,,,,0ee06367-a438-4f48-bdf4-17bae966758e,252,,"[48.0, 63.7]",3825796,5,,,,,-2.9116883,,Right Foot,,,"[38.6, 61.5]",,Ground Pass,,9.654015,,,,Roque Mesa Quevedo,3610.0,,,,,,1,Regular Play,Pedro Taunausú Domínguez Placeres,6928.0,Right Center Midfield,14,Las Palmas,208,['89f58e4d-3d77-476b-8785-cfa8d059d431'],23,,,,,,,,,,,,,,,,Las Palmas,208,00:05:23.285,Pass,
,,,,,,,,,,,,,,,1.165395,,,,,,,,,,,,,a0db862d-75d8-4d07-abd5-f7ff8c777b5d,256,,"[35.9, 65.8]",3825796,5,,,,,2.2552726,,Right Foot,,,"[28.8, 74.5]",,Ground Pass,,11.229425,,,,David García Santana,6927.0,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,14,Las Palmas,208,['bb1f5f79-97ee-4692-9437-25f33d9ae99b'],25,,,,,,,,,,,,,,,,Las Palmas,208,00:05:25.405,Pass,
,,,,,,,,,,,,,,,1.638694,,,,,,,,,,,,,d36c0999-588d-476a-86e6-7bed01256907,260,,"[30.6, 76.3]",3825796,5,,,,,0.054846898,,Right Foot,,,"[56.1, 77.7]",,Ground Pass,,25.538403,,Unknown,,Jerónimo Figueroa Cabrera,6934.0,,,,,,1,Regular Play,David García Santana,6927.0,Right Back,14,Las Palmas,208,['bf13bc84-6339-4082-bf1f-609df5665a54'],26,,,,,,,,,,,,,,,,Las Palmas,208,00:05:26.678,Pass,
,,,,,,,,,,,,,,,0.799998,,,,,,,,,,,,,0c286bec-89ba-4a1d-8f4d-a8efef94b06b,265,,"[51.9, 76.7]",3825796,5,,True,,,-1.8841437,,Right Foot,,,"[34.5, 23.0]",,Ground Pass,,56.44865,,,,Pedro Bigas Rigo,7907.0,,True,,,Free Kick,1,From Free Kick,David García Santana,6927.0,Right Back,15,Las Palmas,208,['45d6367a-6a07-491d-b3b7-d3cb4f401e63'],41,,,,,,,,,,,,,,,,Las Palmas,208,00:05:41.955,Pass,
,,,,,,,,,,,,,,,1.160989,,,,,,,,,,,,,3e8b90b0-e39e-4681-b5a5-a24b8ba4268e,267,,"[34.5, 23.0]",3825796,5,,,,,-0.8523222,,Right Foot,,,"[51.9, 3.1]",,Low Pass,,26.434258,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,15,Las Palmas,208,['7f842081-657d-4de6-9b01-cbcaaafb2194'],43,,,,,,,,,,,,,,,,Las Palmas,208,00:05:43.436,Pass,
,,,,,,,,,,,,,,,1.162186,,,,,,,,,,,,,10e9a4d3-4735-4841-a3b0-9f4c02620983,270,,"[52.5, 7.3]",3825796,5,,,,,-0.23712029,,Left Foot,,,"[64.5, 4.4]",,Ground Pass,,12.345445,,,,Mubarak Wakaso,6626.0,,,,,,1,From Free Kick,Javier Garrido Behovide,26448.0,Left Back,15,Las Palmas,208,['5b2a2e62-4c5f-4d5d-8c95-4e4add865795'],45,,,,,,,,,,,,,,,,Las Palmas,208,00:05:45.836,Pass,
,,,,,,,,,,,,,,,0.663164,,,,,,,,,,,,,d31d2876-674f-4c2b-9ff0-ed6d76d0e736,274,,"[65.4, 4.8]",3825796,5,,,,,2.1910458,,Left Foot,,,"[61.9, 9.7]",,Ground Pass,,6.021628,,,,Jonathan Viera Ramos,10755.0,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Left Midfield,15,Las Palmas,208,['664ee5c3-4bfb-4f95-9a40-eca0f493b320'],47,,,,,,,,,,,,,,,,Las Palmas,208,00:05:47.909,Pass,
,,,,,,,,,,,,,,,1.350315,,,,,,,,,,,,,27ed7576-8355-4352-9702-23097f9c3c2a,277,,"[61.9, 9.7]",3825796,5,,,,,-2.7324886,,Right Foot,,,"[47.6, 3.5]",,Ground Pass,,15.586212,,,,Javier Garrido Behovide,26448.0,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,15,Las Palmas,208,['44231cd3-e802-46bb-b952-b967891bf5fe'],48,,,,,,,,,,,,,,,,Las Palmas,208,00:05:48.732,Pass,
,,,,,,,,,,,,,,,1.450983,,,,,,,,,,,,,336bb42a-2705-41e4-a73a-516e45ec10d3,280,,"[47.0, 3.5]",3825796,5,,,,,2.7989724,,Left Foot,,,"[31.3, 9.1]",,Ground Pass,,16.668833,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Free Kick,Javier Garrido Behovide,26448.0,Left Back,15,Las Palmas,208,['59bdb50e-0b8c-49b9-8f35-0c879d80201a'],51,,,,,,,,,,,,,,,,Las Palmas,208,00:05:51.183,Pass,
,,,,,,,,,,,,,,,1.052377,,,,,,,,,,,,,bc6cabf5-9236-4d48-a913-10f76ce93a4a,283,,"[30.3, 11.5]",3825796,5,,,,,1.3335896,,Right Foot,,,"[32.5, 20.6]",,Ground Pass,,9.362158,,,,Roque Mesa Quevedo,3610.0,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,15,Las Palmas,208,['5d7d8321-f7da-4766-9484-fe9b124a180d'],54,,,,,,,,,,,,,,,,Las Palmas,208,00:05:54.772,Pass,
,,,,,,,,,,,,,,,1.15605,,,,,,,,,,,,,3cead816-30d1-40bb-9f9b-25a9deae2a69,286,,"[33.0, 20.2]",3825796,5,,,,,-2.0413167,,Right Foot,,,"[27.1, 8.6]",,Ground Pass,,13.014223,,,,Pedro Bigas Rigo,7907.0,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,15,Las Palmas,208,['5aecf186-0974-4adb-84a5-8c6d4637d33b'],56,,,,,,,,,,,,,,,,Las Palmas,208,00:05:56.862,Pass,
,,,,,,,,,,,,,,,1.348308,,,,,,,,,,,,,e9a79865-5d14-4c7d-be5e-c0a10cc43ad1,292,,"[39.6, 10.4]",3825796,6,,True,,,1.6998988,,Right Foot,,,"[35.9, 38.9]",,Ground Pass,,28.739172,,,,Aythami Artiles Oliva,8440.0,,,,,Free Kick,1,From Free Kick,Roque Mesa Quevedo,3610.0,Center Defensive Midfield,16,Las Palmas,208,['24e895d0-3b26-4a85-8bd4-5fcf7f9b073c'],6,,,,,,,,,,,,,,,,Las Palmas,208,00:06:06.969,Pass,
