50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,529fddd5-50b3-4b4e-8826-871de03216a0,1196,,"[108.0, 27.2]",3825626,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Heiko Westermann,27349.0,Left Center Back,83,Real Betis,218,,38,,,,,,,,,,,,,,,,,Real Betis,218,00:36:38.940,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0fe8c9f6-106d-4645-a866-6b3d0adda649,1212,,"[7.0, 53.2]",3825626,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,87,Real Betis,218,['1602a6bc-08a5-4cf8-b797-faed2e6ae629'],46,,,,,,,,,,,,,,,,,Real Betis,218,00:37:46.309,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1f8fd4aa-8dcd-41cb-b573-d677810cd799,1265,,"[73.7, 25.7]",3825626,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,92,Real Betis,218,['a9090e9e-4d14-4bc5-83f6-b708cbec7699'],53,,,,,,,,,,,,,,,,,Real Betis,218,00:39:53.821,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe141ba8-d5ea-4cb8-b655-4deafe3ff961,1285,,"[23.3, 18.1]",3825626,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,94,Real Betis,218,,17,,,,,,,,,,,,,,,,,Real Betis,218,00:40:17.991,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4f4ad5c9-42e3-4365-8bda-f0b205e10717,1303,,"[34.9, 8.5]",3825626,40,,,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,94,Real Betis,218,,34,,,,,,,,,,,,,,,,,Espanyol,214,00:40:34.229,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,35013783-39cd-46fa-9653-795567721bbe,1340,,"[2.8, 57.0]",3825626,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,99,Espanyol,214,['a6ab711f-1601-47da-a2f6-462bf67950a9'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:41:50.121,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,302c4ec0-7621-46d1-8b5b-4c45bc33de9d,1356,,"[17.2, 25.0]",3825626,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,99,Espanyol,214,['2ac1c3cf-ffd4-4c39-8151-a6ad130cbcef'],19,,,,,,,,,,,,,,,,,Real Betis,218,00:42:19.492,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,39935072-71d9-42a7-a3e8-9c7628c64785,1406,,"[55.3, 46.9]",3825626,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,100,Real Betis,218,,13,,,,,,,,,,,,,,,,,Real Betis,218,00:43:13.827,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a8b30776-9b2f-410f-b10c-95bb7cf4f6a6,1422,,"[66.8, 30.7]",3825626,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Portillo Soler,6873.0,Center Attacking Midfield,101,Espanyol,214,,0,,,,,,,,,,,,,,,,,Real Betis,218,00:44:00.533,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,46edace4-c30f-4b0d-9fb4-baa7d21a9b38,1499,,"[22.6, 44.3]",3825626,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Left Wing,105,Espanyol,214,,12,,,,,,,,,,,,,,,,,Real Betis,218,00:46:12.181,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2ae0357a-9ae1-478b-8d4d-5965100f2d89,1508,,"[6.1, 58.1]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,108,Espanyol,214,['9ac59f3e-29e1-42c3-ad75-6f59c084a084'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:47:13.480,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1c8a511e-c8b1-445e-a1bf-af187e66a20f,1511,,"[64.8, 45.3]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,108,Espanyol,214,['cb191d6a-6bc2-48bf-9034-29c3fecab9d4'],30,,,,,,,,,,,,,,,,,Espanyol,214,00:47:30.372,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,db03c9ec-516a-457e-805c-15777d510f30,1541,,"[19.5, 62.0]",3825626,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Cristiano Piccini,11634.0,Right Back,110,Espanyol,214,['7ee5f905-ae69-4ef3-90a9-aad37de8fe21'],17,,,,,,,,,,,,,,,,,Real Betis,218,00:00:17.152,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe73c7c8-7aa5-4675-98fa-63016d7af7b1,1588,,"[112.6, 39.1]",3825626,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,112,Espanyol,214,,26,,,,,,,,,,,,,,,,,Espanyol,214,00:01:26.551,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2cbc959d-a840-4de3-ac3c-774992029e1d,1593,,"[46.0, 66.7]",3825626,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,113,Real Betis,218,['adf583f7-13f4-4bd5-a312-50ae81b7d323'],35,,,,,,,,,,,,,,,,,Real Betis,218,00:01:35.078,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,70d518e6-3a69-4181-81ee-e80c0fa48831,1614,,"[25.9, 36.9]",3825626,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,113,Real Betis,218,,55,,,,,,,,,,,,,,,,,Espanyol,214,00:01:55.108,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f8c57821-bc43-4ebd-b133-5e9fa65dbe0b,1624,,"[96.9, 53.0]",3825626,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,113,Real Betis,218,['d755b79f-83f8-42fb-9f9b-132c8b73ddd5'],57,,,,,,,,,,,,,,,,,Real Betis,218,00:01:57.498,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e359f98-9957-49dd-a5e7-207e136bd153,1652,,"[106.6, 48.3]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,113,Real Betis,218,,28,,,,,,,,,,,,,,,,,Real Betis,218,00:02:28.579,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,47bd0daa-7f8b-4e0c-b1ca-68df899b93e5,1657,,"[2.2, 27.5]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,113,Real Betis,218,,32,,,,,,,,,,,,,,,,,Espanyol,214,00:02:32.724,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,834bbaad-b31a-40d3-bb85-fc598e0d2028,1665,,"[69.2, 54.9]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,113,Real Betis,218,"['2cd80e3d-8832-41bb-a86f-1e24977def4e', '7c28468c-3f0e-402a-a920-e8a005bb34fb']",50,,,,,,,,,,,,,,,,,Espanyol,214,00:02:50.738,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,24dacc68-19b7-484b-88d1-84ade5912ff4,1667,,"[58.4, 21.3]",3825626,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,113,Real Betis,218,['f7838caf-6a0e-4fe7-8fac-7e1d5841edae'],51,,,,,,,,,,,,,,,,,Real Betis,218,00:02:51.787,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,47da4813-a25f-400b-a9d0-cb219a996165,1681,,"[93.7, 73.1]",3825626,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Left Wing,113,Real Betis,218,,5,,,,,,,,,,,,,,,,,Real Betis,218,00:03:05.185,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d4b65a1b-55c7-4df7-9a4c-2ff8bdc6f2cd,1690,,"[3.3, 39.7]",3825626,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,114,Espanyol,214,,19,,,,,,,,,,,,,,,,,Espanyol,214,00:03:19.861,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fcd3c060-ea8d-49f4-9913-2d6a0d83d72e,1709,,"[30.8, 38.9]",3825626,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Center Midfield,115,Real Betis,218,,40,,,,,,,,,,,,,,,,,Real Betis,218,00:03:40.375,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6de15d11-4d53-4171-9f75-8c148c459cc1,1729,,"[13.1, 45.5]",3825626,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,115,Real Betis,218,,56,,,,,,,,,,,,,,,,,Espanyol,214,00:03:56.387,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f8e39e5d-f3ff-4725-b269-233cc395c886,1770,,"[14.0, 36.7]",3825626,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pau López Sabata,6792.0,Goalkeeper,121,Espanyol,214,['fc0a57e6-375b-4e60-b3d6-26859f8b1286'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:06:24.015,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,58ad24de-cb0c-4ed1-9d15-070d8b0c9108,1778,,"[62.7, 22.8]",3825626,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,121,Espanyol,214,,43,,,,,,,,,,,,,,,,,Espanyol,214,00:06:43.058,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,882fd3f3-07a0-43e3-af82-40c5f5bc387d,1788,,"[9.5, 70.5]",3825626,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,121,Espanyol,214,,52,,,,,,,,,,,,,,,,,Real Betis,218,00:06:52.190,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6b709bee-4c53-4c73-a789-caf2db6201ac,1790,,"[5.6, 74.6]",3825626,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,122,Real Betis,218,,52,,,,,,,,,,,,,,,,,Real Betis,218,00:06:52.998,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,94f76e5e-c0c7-4b07-aed0-2bdffcf154b2,1799,,"[8.6, 11.7]",3825626,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,124,Espanyol,214,['53644cba-1eb6-4ddc-b66a-0642878d2d3d'],22,,,,,,,,,,,,,,,,,Espanyol,214,00:07:22.397,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,bf225efb-2603-40c0-925a-54a81bb15afa,1899,,"[98.4, 29.9]",3825626,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Portillo Soler,6873.0,Center Attacking Midfield,127,Real Betis,218,,44,,,,,,,,,,,,,,,,,Real Betis,218,00:10:44.455,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,79d4358f-65d3-4650-be32-a7973220dbfd,1910,,"[35.1, 58.3]",3825626,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Hernán Arsenio Pérez González,6838.0,Right Wing,127,Real Betis,218,['adbe909e-9bc4-425b-800b-bf49900ebace'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:10:54.773,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,feba4d9a-b134-4e93-8f6a-ef4945319b16,1914,,"[67.4, 38.2]",3825626,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,127,Real Betis,218,['39858afd-b0e5-4f69-837d-852a8e6e3d3b'],58,,,,,,,,,,,,,,,,,Real Betis,218,00:10:58.709,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b539df93-69e5-4f72-86fa-66542bdde0a1,1947,,"[56.7, 28.4]",3825626,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,130,Real Betis,218,['9c32277f-7aea-42fe-a34b-86cafa7bb364'],45,,,,,,,,,,,,,,,,,Real Betis,218,00:11:45.437,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7eb06da7-83c2-4b9f-a5e1-d00dafd43623,1954,,"[98.2, 36.1]",3825626,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joaquín Sánchez Rodríguez,6651.0,Right Wing,130,Real Betis,218,,54,,,,,,,,,,,,,,,,,Real Betis,218,00:11:54.639,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,03bb4419-8c6f-44cb-85a8-cff951b9aa9b,1956,,"[75.5, 30.5]",3825626,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,130,Real Betis,218,,58,,,,,,,,,,,,,,,,,Real Betis,218,00:11:58.092,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5591c24a-08be-4177-bf27-94bac0e6b3de,2046,,"[88.2, 21.3]",3825626,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Center Attacking Midfield,133,Real Betis,218,,6,,,,,,,,,,,,,,,,,Real Betis,218,00:14:06.587,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2bb0245c-c304-4e55-a884-a1007eb87260,2084,,"[56.3, 37.4]",3825626,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,133,Real Betis,218,,39,,,,,,,,,,,,,,,,,Espanyol,214,00:14:39.804,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,b39537de-0ac5-4fa1-9baa-6c9f1976104f,2085,,"[57.2, 45.3]",3825626,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,133,Real Betis,218,,40,,,,,,,,,,,,,,,,,Real Betis,218,00:14:40.758,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fb5a14de-b3b2-4b1f-a055-4974f1110e4d,2114,,"[73.0, 41.9]",3825626,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Portillo Soler,6873.0,Center Attacking Midfield,134,Espanyol,214,,0,,,,,,,,,,,,,,,,,Real Betis,218,00:15:00.079,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a8a1de84-0734-417b-9351-0e9a165b9981,2171,,"[9.3, 51.4]",3825626,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,137,Real Betis,218,,32,,,,,,,,,,,,,,,,,Espanyol,214,00:16:32.975,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,91b5178b-550e-429e-aba9-1fe956a23b54,2178,,"[28.3, 74.8]",3825626,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Piccini,11634.0,Right Back,139,Real Betis,218,['b8fd2db2-3e58-4558-aa07-15c806b6a226'],7,,,,,,,,,,,,,,,,,Real Betis,218,00:17:07.024,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fe704cd8-53fd-4bb1-8f99-6a7d6028d0ba,2211,,"[18.2, 7.8]",3825626,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,142,Espanyol,214,,47,,,,,,,,,,,,,,,,,Espanyol,214,00:17:47.456,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1e4aea9f-a146-4a3a-91d6-7ca26b5a6e26,2238,,"[3.5, 73.3]",3825626,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cristiano Piccini,11634.0,Right Back,144,Real Betis,218,"['a6505995-67d7-40c0-bafc-c7a61d3ee89b', 'c29caf08-4a84-4389-814f-65ad1f02e7b7']",34,,,,,,,,,,,,,,,,,Real Betis,218,00:18:34.341,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7c57540c-0b7a-4439-981c-fd263b10bb13,2264,,"[26.6, 10.0]",3825626,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Miguel Varela Martín,24132.0,Left Back,147,Real Betis,218,,14,,,,,,,,,,,,,,,,,Real Betis,218,00:19:14.781,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a3ad0cff-5c99-427c-82f4-6dab3c2426eb,2271,,"[77.7, 10.4]",3825626,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Left Wing,147,Real Betis,218,['0aaebe80-bc92-4fa5-bccd-013df295a092'],22,,,,,,,,,,,,,,,,,Real Betis,218,00:19:22.344,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9a857b13-79d8-4939-9bcc-fcffdcd54075,2285,,"[22.3, 69.2]",3825626,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,148,Espanyol,214,,38,,,,,,,,,,,,,,,,,Espanyol,214,00:19:38.714,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1724585c-290f-4cb4-a260-caa438c1b683,2319,,"[37.3, 50.6]",3825626,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,150,Real Betis,218,['6d061931-79b9-43de-b323-7f06fb4f5761'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:20:31.072,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,13540d42-536a-45dc-97e3-5b1400468f38,2325,,"[46.5, 24.1]",3825626,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heiko Westermann,27349.0,Left Center Back,150,Real Betis,218,['d9fef700-719e-41fc-b0d5-4e56267b5974'],37,,,,,,,,,,,,,,,,,Real Betis,218,00:20:37.859,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,d6ba21ef-d405-404f-8d3d-bb53939ba62f,2425,,"[27.4, 23.6]",3825626,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Guillermo Álvarez Delgado,27241.0,Left Wing,156,Real Betis,218,,19,,,,,,,,,,,,,,,,,Espanyol,214,00:22:19.578,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2ddec3f2-482c-4e56-910e-18d7f90ef0ae,2430,,"[56.0, 38.5]",3825626,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Heiko Westermann,27349.0,Left Center Back,156,Real Betis,218,,23,,,,,,,,,,,,,,,,,Real Betis,218,00:22:23.404,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9a7c6ef0-65f3-4235-b985-d8c468a7ee47,2467,,"[54.0, 68.8]",3825626,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,159,Espanyol,214,,3,,,,,,,,,,,,,,,,,Espanyol,214,00:23:03.020,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0b852a73-f36e-4d72-bc51-7183491a36c7,2491,,"[30.5, 75.7]",3825626,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Piccini,11634.0,Right Back,160,Real Betis,218,['81988f8f-f9cc-413c-a421-db0e7c359c5e'],59,,,,,,,,,,,,,,,,,Real Betis,218,00:23:59.348,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2913aed8-c55a-44ae-be1f-30c6d91f6e38,2537,,"[62.2, 31.2]",3825626,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincenzo Renato Rennella,24277.0,Center Attacking Midfield,164,Real Betis,218,,10,,,,,,,,,,,,,,,,,Real Betis,218,00:26:10.211,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,77d20ce7-6a28-4091-ba96-b60c1c5380a4,2590,,"[98.6, 29.6]",3825626,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Ceballos Fernández,6697.0,Left Defensive Midfield,168,Real Betis,218,,18,,,,,,,,,,,,,,,,,Real Betis,218,00:27:18.698,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,823c6805-5c8e-412d-9f05-c55e3f423d2b,2602,,"[106.1, 45.6]",3825626,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,168,Real Betis,218,,26,,,,,,,,,,,,,,,,,Real Betis,218,00:27:26.215,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,62821a36-f767-4cfe-917b-3a922fd7e1ce,2606,,"[111.2, 49.0]",3825626,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alfred John Momar N''Diaye,5671.0,Right Defensive Midfield,168,Real Betis,218,['d9209c93-0d1a-4c69-8614-94199537528d'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:27:28.210,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,cac53aa3-a136-47f5-8a6a-cd00d03a8747,2610,,"[113.4, 55.0]",3825626,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ricky van Wolfswinkel,27348.0,Center Forward,168,Real Betis,218,,29,,,,,,,,,,,,,,,,,Real Betis,218,00:27:29.876,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,df0ef0d8-ac6e-490a-b5f7-c48c8423d337,2657,,"[8.0, 47.3]",3825626,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau López Sabata,6792.0,Goalkeeper,171,Real Betis,218,['ea7b1eb4-71e3-411b-8d3e-c16308ec5476'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:28:38.825,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,c6922b3f-f4d2-4099-a963-00c4cb72e0f3,2695,,"[100.8, 59.4]",3825626,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Rafael Fuentes Hernández,4741.0,Left Back,174,Espanyol,214,,6,,,,,,,,,,,,,,,,,Espanyol,214,00:30:06.393,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,f1f3caa9-6d1a-448e-a61c-3df7b8de738c,2724,,"[97.6, 32.0]",3825626,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Francisco Montañés Claverías,24578.0,Right Wing,176,Espanyol,214,,52,,,,,,,,,,,,,,,,,Espanyol,214,00:30:52.184,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,5b86523c-06f6-4cb9-9891-addb626e3c59,2735,,"[25.8, 37.1]",3825626,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,178,Espanyol,214,,15,,,,,,,,,,,,,,,,,Espanyol,214,00:31:15.905,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,1c0719b4-c231-4e2d-a6db-5da9c41f5642,2782,,"[4.0, 46.0]",3825626,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,180,Real Betis,218,,13,,,,,,,,,,,,,,,,,Real Betis,218,00:32:13.969,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,edec0be8-2e7f-4da5-80bd-a5552912da03,2822,,"[43.3, 29.6]",3825626,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Center Back,184,Real Betis,218,,24,,,,,,,,,,,,,,,,,Real Betis,218,00:33:24.775,Ball Recovery,
