50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[63.9, 26.3]",,,,,,,,,,,,1.108339,,,,,,,,,,,,,,92ab25a3-8811-4d7c-be89-41c64c3991a0,3371,,"[63.7, 26.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,154,Real Madrid,220,"['52ffa454-69be-4796-900f-74c8c98a364a', 'd4efc10b-b78d-4882-8bb4-6f18e6669588']",0,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:00.848,Carry,
,,,,,"[62.9, 3.4]",,,,,,,,,,,,3.691653,,,,,,,,,,,,,,49917f07-3312-497f-b263-f80120c694aa,3374,,"[69.8, 2.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Left Back,154,Real Madrid,220,"['217c8955-7684-4b8f-a768-08a672ac3e89', 'b5bde90f-6b02-4329-8afd-23d424bea564']",3,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:03.364,Carry,
,,,,,"[70.3, 8.7]",,,,,,,,,,,,3.067642,,,,,,,,,,,,,,ab2475a5-fe7e-4f12-9e4d-fea683fd8b8a,3377,,"[78.0, 2.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,154,Real Madrid,220,"['214ffcf0-9d8e-48ff-903c-0eed2bffe224', '7127a0bc-b8b1-4824-9867-b27e7e5c9647', 'f6fe41c9-b9cd-46d0-b9f7-41d4ca1986ee']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:08.136,Carry,True
,,,,,"[34.9, 26.2]",,,,,,,,,,,,0.644228,,,,,,,,,,,,,,de72717f-9cc5-4c4c-8845-f7baba477511,3383,,"[28.5, 26.7]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,155,Las Palmas,208,"['89e81326-0ed7-4936-813a-9e972319e079', 'ad5a92d7-5bc5-4164-a0cc-83ef100cf18a', 'c34a87ce-d04a-4c57-8827-a103007c71db']",15,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:15.976,Carry,True
,,,,,"[41.5, 25.4]",,,,,,,,,,,,1.125049,,,,,,,,,,,,,,215fd30a-0127-4d77-b697-1cebb4b619c6,3386,,"[34.9, 26.2]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,155,Las Palmas,208,"['3f78f779-4e1d-45da-a7ae-e0799629412d', '89e81326-0ed7-4936-813a-9e972319e079', 'ad5a92d7-5bc5-4164-a0cc-83ef100cf18a', 'b7ac82b9-6423-4c5a-b969-884147733879']",16,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:16.620,Carry,True
,,,,,"[81.7, 67.9]",,,,,,,,,,,,0.150105,,,,,,,,,,,,,,b19e27b1-bae7-40ce-8413-cd7920f8357e,3395,,"[79.0, 66.6]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Midfield,156,Las Palmas,208,"['a9bd67ce-c2aa-4471-81cc-e3c551136be2', 'cb715312-4c95-4963-9f0c-f19a368a058f', 'ee027a40-96da-499d-be04-d2bda6ba2225']",32,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:32.895,Carry,True
,,,,,"[35.5, 20.4]",,,,,,,,,,,,0.52074,,,,,,,,,,,,,,f7668f6c-d543-432c-a6c4-8925066dd42c,3399,,"[35.5, 20.7]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,157,Real Madrid,220,"['5bdfdc66-4668-471f-a414-a16e7c539d06', 'a9d16e61-92ce-4b9a-a73c-234164f7d4b2']",34,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:34.681,Carry,
,,,,,"[41.3, 35.3]",,,,,,,,,,,,0.670546,,,,,,,,,,,,,,711d76ac-cb3e-41fd-8108-5eadb0c54b02,3402,,"[42.7, 32.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,157,Real Madrid,220,"['ac5c6c72-acf4-45b8-8f96-d31ed995cb9f', 'd960f38a-9205-4035-90a6-1c1aefee347d']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:36.185,Carry,
,,,,,"[49.0, 52.3]",,,,,,,,,,,,0.419455,,,,,,,,,,,,,,5693c261-8383-47b2-a06b-3f4a596c0c53,3405,,"[49.0, 52.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Vázquez Iglesias,5200.0,Right Wing,157,Real Madrid,220,"['7d097ef5-02ba-4b8e-8fe4-c18163824ad3', 'd102fac2-6b94-4c3e-a44f-425bb8dc5ffc']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:38.283,Carry,
,,,,,"[47.2, 39.0]",,,,,,,,,,,,0.83958,,,,,,,,,,,,,,59c6c8f1-7be1-4a6e-82ac-a194e935c329,3408,,"[46.6, 39.3]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,157,Real Madrid,220,"['a3d6fb66-f18b-4f29-a6b2-bf7917241f66', 'c3e26c73-f2a9-4a40-96a7-6fc897dda2f6']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:39.272,Carry,
,,,,,"[41.3, 33.4]",,,,,,,,,,,,1.059524,,,,,,,,,,,,,,cf51f8a7-5a2c-4943-8f68-fdf0d42cd666,3411,,"[41.3, 33.4]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,157,Real Madrid,220,"['2f3c5481-e37c-4e52-8f0b-e916ec1d07c1', '763d0f63-fe7c-4b6f-a690-3441bf17c324', 'd6910195-a7a9-45cb-8b51-204595b918bc']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:41.089,Carry,True
,,,,,"[41.3, 61.1]",,,,,,,,,,,,0.352315,,,,,,,,,,,,,,5b72dadf-b857-4ff4-a413-741272bfd2a0,3415,,"[40.8, 61.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,157,Real Madrid,220,"['50ef0bf0-22ad-4ba9-a59a-9c169454adab', '6dceb9fa-d68a-4048-a039-3d92b4ce3861']",43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:43.844,Carry,
,,,,,"[64.4, 29.4]",,,,,,,,,,,,0.788568,,,,,,,,,,,,,,030f9178-6796-40fa-bfe5-fba89b488a0e,3420,,"[63.9, 29.4]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,"['7668ad52-e885-40c3-9fdb-7896e41cede2', 'a4c8ca91-78ba-4a29-9631-cf854aa7b9a5']",45,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:45.885,Carry,
,,,,,"[95.3, 21.7]",,,,,,,,,,,,1.622643,,,,,,,,,,,,,,ddb58ca7-03ce-4f09-a432-268fbf4cb0e6,3423,,"[85.2, 21.1]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Willian José da Silva,6721.0,Center Forward,158,Las Palmas,208,"['5c93abc7-7890-426c-8444-5bff448c4174', '70ca0019-defb-412d-9342-6fcd54120fa8', 'e68bad1c-0f93-4cdf-9ade-98292ade893d']",47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:47.958,Carry,True
,,,,,"[76.1, 7.3]",,,,,,,,,,,,1.553781,,,,,,,,,,,,,,a4ac1d6c-2303-4ced-a28e-039542dd0bb0,3428,,"[69.7, 6.0]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,158,Las Palmas,208,"['67a1e74c-581a-43f7-948a-4f64a6c870b3', 'f5f0c67a-50ca-4c2f-947d-cab08ff05da2']",52,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:52.797,Carry,
,,,,,"[89.9, 21.9]",,,,,,,,,,,,3.504643,,,,,,,,,,,,,,5b5976b1-48d2-4418-aee1-74947c35d0e7,3431,,"[78.0, 17.2]",3825879,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,158,Las Palmas,208,"['ee7f3132-677a-4c0a-9e50-397b856680ac', 'fab308ff-9e4a-4aa3-9a71-42529675b98a']",55,,,,,,,,,,,,,,,,,,Las Palmas,208,00:37:55.329,Carry,
,,,,,"[110.9, 6.5]",,,,,,,,,,,,1.293597,,,,,,,,,,,,,,5bf1ed03-66fd-4cbc-9139-ad138bde63a2,3434,,"[105.6, 6.3]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dani Castellano Betancor,6932.0,Left Back,158,Las Palmas,208,"['0f5b120b-c9bf-4ff6-bd0c-4e76d74c87cb', '2d887d78-1827-4e26-ab7c-2d891f5dc9f9']",0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:38:00.434,Carry,
,,,,,"[63.1, 8.2]",,,,,,,,,,,,6.994661,,,,,,,,,,,,,,ce28e9be-4d5f-432e-852f-f9a910af337f,3440,,"[31.0, 1.8]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,159,Real Madrid,220,"['743e6e73-9b82-4524-881b-83513c016afa', 'd4daf31e-0add-4d7f-8fa5-de5a11ae63ba']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:06.775,Carry,
,,,,,"[63.1, 5.0]",,,,,,,,,,,,0.917525,,,,,,,,,,,,,,ccc76278-26d5-4caf-bc39-998eda9e39a5,3443,,"[64.2, 2.6]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Center Forward,159,Real Madrid,220,"['ba54caa6-b5eb-4bbf-b8f6-c982dabaf75c', 'cee554e4-7cb4-4639-9826-68fc753f4226']",14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:14.490,Carry,
,,,,,"[55.7, 22.3]",,,,,,,,,,,,1.045779,,,,,,,,,,,,,,09d84d05-0adf-46cf-ae9b-641562595e6d,3446,,"[56.8, 25.5]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,159,Real Madrid,220,"['5938af91-6206-48fa-9a37-111ed8c62b69', '75870bf6-e1ae-4df9-96a6-d62354e93e84']",16,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:16.732,Carry,
,,,,,"[54.9, 9.5]",,,,,,,,,,,,0.28,,,,,,,,,,,,,,63b128e9-eb76-4edc-99f0-ad30fef23cd9,3449,,"[54.9, 9.5]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,159,Real Madrid,220,"['e323cd39-ff60-4b70-a975-b48d330b9cc3', 'f34ff12c-30fd-4412-a48e-2e818934d416']",18,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:18.958,Carry,
,,,,,"[49.3, 26.3]",,,,,,,,,,,,1.024752,,,,,,,,,,,,,,d80d4747-5ea0-4a81-a710-e8aef01239df,3454,,"[52.2, 19.3]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,159,Real Madrid,220,"['091a0bfc-076d-42db-bd16-e4eadf832772', 'b7b1e37f-e7e9-4cd8-85e0-cb60f5176fff']",21,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:21.861,Carry,
,,,,,"[44.8, 44.1]",,,,,,,,,,,,1.327653,,,,,,,,,,,,,,f76de5f2-dde8-42b8-99c6-402377c3a5c6,3457,,"[42.4, 41.4]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,159,Real Madrid,220,"['2a92bbe9-2425-437e-8bf5-973f5f23ed96', 'e68f5ba1-be20-4d33-b7bb-d0d5964174d2']",24,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:24.475,Carry,
,,,,,"[50.1, 73.3]",,,,,,,,,,,,2.124615,,,,,,,,,,,,,,00ef9820-9a8a-4fb9-843c-91e6f946e4ea,3460,,"[49.3, 74.1]",3825879,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,159,Real Madrid,220,"['5bd5fa7f-dea5-40e4-94d0-2b8de049475e', 'd975a5b9-e070-4226-be5b-7271bfacbf7e']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:38:27.420,Carry,
,,,,,"[85.2, 69.6]",,,,,,,,,,,,0.313893,,,,,,,,,,,,,,e62f2b56-d8af-474f-805b-80467aeaeaab,3469,,"[85.5, 69.6]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Modrić,5463.0,Right Center Midfield,160,Real Madrid,220,"['08bf71f3-b15e-4b6e-94c8-0ecada46e2c9', 'fa620f1d-b84b-4200-ae4a-c417325f99f9']",11,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:11.001,Carry,
,,,,,"[84.9, 76.5]",,,,,,,,,,,,0.620558,,,,,,,,,,,,,,5c2a299b-6d95-479c-8d88-e4a221d876e1,3473,,"[85.5, 76.2]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,160,Real Madrid,220,"['a6a22ed1-db5f-49a5-9f99-9b24e2136900', 'b1f7e9a9-8d6e-49a3-8455-4f31a37888a3', 'dfc98f03-9c98-4a5c-9956-b5c73714954d']",12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:12.265,Carry,True
,,,,,"[85.2, 58.2]",,,,,,,,,,,,1.166173,,,,,,,,,,,,,,382ef11c-1c74-44f1-90ad-ce17bc832a56,3478,,"[91.8, 62.1]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,161,Real Madrid,220,"['1c55c886-25c5-4358-992b-1bbd34cbf56a', 'efabc8a8-e69d-4784-a0e1-9ff232cf2795']",23,,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:23.177,Carry,
,,,,,"[21.9, 57.8]",,,,,,,,,,,,1.118271,,,,,,,,,,,,,,648d3598-6391-47b3-b67f-8a9e39a9c6ff,3485,,"[21.9, 57.8]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Javier Varas Herrera,26753.0,Goalkeeper,162,Las Palmas,208,"['81c9fceb-81a9-4028-9053-a68057668d06', 'cc1d427f-1378-4930-b695-fac0ba206692']",39,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:39.343,Carry,
,,,,,"[48.7, 25.1]",,,,,,,,,,,,3.057263,,,,,,,,,,,,,,78f2d48d-58c1-43f2-b829-067c916d9fe9,3488,,"[25.9, 33.4]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Bigas Rigo,7907.0,Left Center Back,162,Las Palmas,208,"['b426f36d-e5b3-409d-8794-03ed62098d98', 'e0748454-29c3-4799-bd15-6a59fbe39f49']",41,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:41.719,Carry,
,,,,,"[62.0, 10.2]",,,,,,,,,,,,2.59876,,,,,,,,,,,,,,a3e0057f-77c5-435f-8f48-ec0ebaf292cd,3491,,"[62.8, 11.0]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,162,Las Palmas,208,"['cd1c20c0-b8b2-4cc6-82b8-f2609b4aed0e', 'f4c3bd49-9f7c-4acc-9469-1ad53f1110d2']",46,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:46.124,Carry,
,,,,,"[116.3, 21.9]",,,,,,,,,,,,3.173977,,,,,,,,,,,,,,f1465822-4f70-4386-bde0-a3ccc76427d7,3494,,"[93.4, 14.5]",3825879,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro Bigas Rigo,7907.0,Left Center Back,162,Las Palmas,208,"['6c083ee8-9de0-45cd-a9b2-e7eda67f9ab0', '93e2d2f3-8ee2-40bf-8a06-7eda3662509f', 'eeed979a-1c50-45d2-8d16-b147c09299d6']",50,,,,,,,,,,,,,,,,,,Las Palmas,208,00:39:50.732,Carry,True
,,,,,"[56.4, 50.7]",,,,,,,,,,,,1.110077,,,,,,,,,,,,,,96136935-bc19-4ee5-afad-a86fa6415ecd,3502,,"[54.6, 52.0]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,164,Las Palmas,208,"['236b9ccc-a694-4367-9f35-bde248e12a80', '472b4e34-4262-45d1-9609-ada931bc6450', 'e0801e36-80f4-427d-8b86-f0e3c703f2ff']",25,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:25.939,Carry,True
,,,,,"[64.4, 57.3]",,,,,,,,,,,,0.389355,,,,,,,,,,,,,,806ac4ee-87e4-4b45-9ea5-cc4f8cf17daf,3507,,"[64.1, 58.6]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Midfield,164,Las Palmas,208,"['62421085-6d7e-4cfa-8e39-ffc58d8a8708', '88a71712-4e18-4a99-9558-08ccc660bbda', 'a94cb2d7-f7e9-40e5-9db0-978d72f84867']",28,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:28.396,Carry,True
,,,,,"[60.4, 75.1]",,,,,,,,,,,,3.41661,,,,,,,,,,,,,,63b664a0-9bef-475c-9cc7-32151e7c3018,3510,,"[65.7, 77.8]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Back,164,Las Palmas,208,"['9922c20e-9a6d-4061-b7a2-471a6c70e606', 'c90c50f1-02e7-4fe7-89ed-57ad040b09cb']",30,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:30.900,Carry,
,,,,,"[84.6, 70.6]",,,,,,,,,,,,2.73743,,,,,,,,,,,,,,4d975bdc-f961-4dbc-b328-b862d3b58ddb,3513,,"[70.3, 70.3]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Right Defensive Midfield,164,Las Palmas,208,"['c986bceb-40e2-4149-a298-fa701c62dd91', 'd78a4de6-a8c7-4ecc-84aa-77c935ba6bdb', 'f9e57faf-5208-4d99-8ab2-3d8b047a5bb8']",35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:35.491,Carry,True
,,,,,"[96.3, 66.1]",,,,,,,,,,,,0.522009,,,,,,,,,,,,,,f39ca5fa-61cc-421e-9983-019c54b4af29,3519,,"[96.3, 66.1]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Midfield,164,Las Palmas,208,"['661be3cd-ea0e-4ae6-8927-308ed36be4f5', '981cb236-ffb6-4dfd-90d6-9e47c874197c']",40,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:40.789,Carry,
,,,,,"[91.0, 67.9]",,,,,,,,,,,,3.728328,,,,,,,,,,,,,,2611861b-1621-4bf8-86cb-4382fda5b73f,3522,,"[100.0, 70.1]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Viera Ramos,10755.0,Right Defensive Midfield,164,Las Palmas,208,"['64928dc0-1c94-495d-9dbd-a5cd91614f81', 'b1a6034b-02d4-4b94-a967-0af44608fd06']",42,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:42.738,Carry,
,,,,,"[85.2, 62.6]",,,,,,,,,,,,1.482925,,,,,,,,,,,,,,548822af-8083-427b-b9cd-38545684f15e,3525,,"[84.1, 61.6]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roque Mesa Quevedo,3610.0,Right Back,164,Las Palmas,208,"['38d16c17-d6b6-434f-a7f6-c580c6426f53', '5e4e3273-fdce-4e89-b11b-67c8051da53e', 'f3c49c56-f975-4625-805a-c8ca614b3f8e']",47,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:47.897,Carry,True
,,,,,"[92.1, 10.8]",,,,,,,,,,,,5.176574,,,,,,,,,,,,,,5576e088-d817-4e91-9472-52b11ecca40a,3531,,"[85.7, 6.5]",3825879,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerónimo Figueroa Cabrera,6934.0,Left Midfield,164,Las Palmas,208,"['b96f940f-7228-4123-8a3d-0654185b246e', 'c8806926-da2c-4cda-9dbf-9801b2f00bc3']",53,,,,,,,,,,,,,,,,,,Las Palmas,208,00:40:53.172,Carry,
,,,,,"[97.6, 30.7]",,,,,,,,,,,,1.233807,,,,,,,,,,,,,,a887dcdc-c993-4038-aabc-59c43f855e39,3538,,"[99.5, 30.7]",3825879,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Ezequiel Araújo,8167.0,Left Center Forward,164,Las Palmas,208,"['0fc57f9c-449a-428a-987e-98bc3e4d9b12', '7be5673d-603c-4a28-83f4-d4a2b00bd96c', '9af420ff-db9b-400b-9400-4dabf31372a6']",0,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:00.909,Carry,True
,,,,,"[36.5, 8.4]",,,,,,,,,,,,1.134639,,,,,,,,,,,,,,ea24f7dd-c3c3-458b-adb1-cbb09449c611,3545,,"[35.2, 11.1]",3825879,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesé Rodríguez Ruiz,3990.0,Left Wing,165,Real Madrid,220,"['86945782-62b9-4479-accd-1dc98f7cf99f', '8a3cce9c-c415-42ad-9b6f-13e962bcf830']",6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:06.211,Carry,
,,,,,"[32.3, 16.1]",,,,,,,,,,,,1.295886,,,,,,,,,,,,,,c7f01fd6-d487-46d9-acf4-ca63fb4c33b7,3548,,"[28.0, 14.6]",3825879,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,165,Real Madrid,220,"['0bc59f1a-3aaf-49b9-8b7c-43d4a400afd6', '69891f92-ffa2-4127-b6ec-399b6add9e40', '83514e76-d089-4259-8e6d-4b8db27e6e46']",8,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:08.873,Carry,True
,,,,,"[37.2, 16.2]",,,,,,,,,,,,1.55434,,,,,,,,,,,,,,16197dde-309e-4f61-9fee-b8ee31f72125,3553,,"[32.3, 16.1]",3825879,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,165,Real Madrid,220,"['468164e6-2fe0-4e14-8b7a-1bbc891a60fe', '69891f92-ffa2-4127-b6ec-399b6add9e40', '90cd0f43-f9cf-4fcf-9885-661059723533', 'b9180d89-1a15-47a3-854b-bdc918932345', 'f645b7c2-2b1b-41dd-97a4-870e17752d01']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:41:10.169,Carry,True
,,,,,"[113.5, 49.1]",,,,,,,,,,,,1.314509,,,,,,,,,,,,,,952c3c8f-c257-430b-9a9a-4a8f9ecc78e1,3560,,"[107.0, 48.0]",3825879,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Willian José da Silva,6721.0,Right Center Forward,167,Las Palmas,208,"['57e3c5fa-5f70-4cac-aa5f-de86f0c3a5b1', '8ad8c5b6-ac61-4cbe-9155-bd08dab84b50']",35,,,,,,,,,,,,,,,,,,Las Palmas,208,00:41:35.851,Carry,
,,,,,"[49.0, 65.6]",,,,,,,,,,,,1.089713,,,,,,,,,,,,,,f0d0755a-ae37-4cb0-9fbd-cac658aae4c5,3567,,"[46.4, 62.4]",3825879,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,168,Real Madrid,220,"['17f0730a-1adb-4ef7-b8b2-819ae41558c2', 'b5f8bb27-89da-4d0f-b893-90d2f24f1a98', 'de03451e-957d-4dbe-afcd-421a1e7f1132']",2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:02.641,Carry,True
,,,,,"[55.4, 74.6]",,,,,,,,,,,,0.30437002,,,,,,,,,,,,,,9326ef16-5ad0-4da2-b9e3-89ba463703f3,3571,,"[55.7, 73.0]",3825879,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,168,Real Madrid,220,"['bf429f68-3b92-4e81-92b7-1e9196cd2c1b', 'e192015c-84d0-4e74-bc33-d63262fa433a']",4,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:04.505,Carry,
,,,,,"[66.9, 64.0]",,,,,,,,,,,,0.437467,,,,,,,,,,,,,,8b06abb5-345a-468f-80e9-e11d01c23b35,3576,,"[67.7, 64.0]",3825879,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Vázquez Iglesias,5200.0,Right Wing,168,Real Madrid,220,"['ad376894-651a-4f1d-9a04-b906cb2832a0', 'bc4af6cf-bd66-4ea7-89e5-613823e75950']",5,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:05.945,Carry,
,,,,,"[55.7, 55.2]",,,,,,,,,,,,0.859042,,,,,,,,,,,,,,e2653f1b-56e7-4b2a-8e96-4ee14767a156,3579,,"[60.2, 58.7]",3825879,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,168,Real Madrid,220,"['9a9df44e-f900-412a-aea5-c62f0598cd24', 'c1069615-69ed-4513-a220-14aafb5fc247']",7,,,,,,,,,,,,,,,,,,Real Madrid,220,00:43:07.470,Carry,
