ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab97f594-a4d8-437e-8f99-dcf21673cf96,477,,,"[62.2, 20.8]",3825860,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,29,Levante UD,221,,30,,,,,,,,,,,,,,,,,Levante UD,221,00:11:30.113,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88d67d8e-720b-41e6-96ff-cf4f10dfef05,551,,,"[3.8, 34.5]",3825860,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,33,Levante UD,221,,0,,,,,,,,,,,,,,,,,Levante UD,221,00:13:00.356,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00246384-01b3-4420-81f6-71659f7b9237,698,,,"[97.6, 51.0]",3825860,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Andrés Cuero Castillo,27463.0,Right Wing,40,Levante UD,221,,16,,,,,,,,,,,,,,,,,Levante UD,221,00:16:16.795,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,666387fe-0e1f-4eb0-a560-e7aa32a59f44,704,,,"[10.6, 21.3]",3825860,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,41,Atlético Madrid,212,['df136338-8391-45fb-8246-43af56cc5890'],54,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:54.274,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cbf6d7d7-58f3-447f-8f2b-b57d5fbdaf86,790,,,"[11.7, 53.2]",3825860,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,43,Levante UD,221,,27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:18:27.625,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d57f258-d28c-4aa8-8d26-2edc285b3842,872,,,"[4.7, 11.2]",3825860,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Saúl Ñíguez Esclapez,6381.0,Left Midfield,44,Levante UD,221,,37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:37.903,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09c3b416-cb66-4bc8-b51e-bd4eb8edc988,965,,,"[39.9, 60.4]",3825860,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,48,Atlético Madrid,212,,26,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:26.214,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d4b2c31-8d64-4892-8870-5ef03c3a91be,993,,,"[81.0, 17.1]",3825860,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,48,Atlético Madrid,212,,48,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:48.320,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,09e3c084-6db4-4fa6-9f6f-1cd463884574,1088,,,"[80.6, 7.3]",3825860,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Wing,52,Levante UD,221,['9a6622f2-dec3-4f9c-8d8e-0c8f2447fbde'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:24:37.182,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3e4c3847-62bd-4739-9a27-8bab1d3ad89b,1112,,,"[68.6, 71.7]",3825860,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,55,Levante UD,221,,30,,,,,,,,,,,,,,,,,Levante UD,221,00:25:30.388,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,79488f13-1edb-4b03-a3d4-3a29ee744958,1331,,,"[17.8, 36.5]",3825860,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Resurrección Merodio,5199.0,Right Midfield,60,Levante UD,221,,32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:32.898,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e701c724-b8d3-4511-a1fb-a8680f368dcb,1340,,,"[68.1, 61.7]",3825860,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Morales Nogales,6668.0,Left Wing,60,Levante UD,221,,38,,,,,,,,,,,,,,,,,Levante UD,221,00:29:38.873,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,37fcff05-159a-4bd8-9ffe-1cd54c35f04e,1352,,,"[105.9, 66.5]",3825860,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mauricio Andrés Cuero Castillo,27463.0,Right Wing,60,Levante UD,221,,46,,,,,,,,,,,,,,,,,Levante UD,221,00:29:46.065,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,066c17cd-2f37-4964-ba60-f43014c87032,1367,,,"[58.4, 24.8]",3825860,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,62,Levante UD,221,,52,,,,,,,,,,,,,,,,,Levante UD,221,00:30:52.529,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e057fd49-5d3f-439a-8cc4-eca3bbe76686,1398,,,"[43.3, 9.2]",3825860,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,65,Levante UD,221,['f45f9b7b-d811-4863-86ad-e0f63977f04f'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:31:22.889,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5318849a-f35a-49ba-8a12-5185bce999f0,1409,,,"[32.0, 70.4]",3825860,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,66,Atlético Madrid,212,"['259e6dbe-8dee-4cc6-a5bc-aed8a1197ce7', 'd1659159-9fc2-4b2a-a476-dc456fc8c3fa']",38,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:38.047,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b64420d5-97c7-4e21-975b-e360620733e9,1478,,,"[16.4, 22.3]",3825860,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,69,Levante UD,221,"['be9a8064-0364-4924-b0b3-bfcd0ab7d177', 'ee864eab-5eb9-42d0-af62-6da64b5badeb']",43,,,,,,,,,,,,,,,,,Levante UD,221,00:32:43.885,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e90493e3-98b7-4fd9-ab58-809bbdca7a29,1518,,,"[23.4, 26.7]",3825860,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,70,Atlético Madrid,212,,31,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:31.717,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,717a7cb4-51da-4b9d-ac37-f5bf79840381,1553,,,"[103.5, 59.8]",3825860,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Resurrección Merodio,5199.0,Right Midfield,70,Atlético Madrid,212,['b90ad9b3-9d40-49da-b673-98b3d9426a08'],0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:00.385,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78920267-9f3c-46ce-ab0f-66c017c80dd6,1571,,,"[11.4, 47.6]",3825860,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,72,Atlético Madrid,212,,45,,,,,,,,,,,,,,,,,Levante UD,221,00:34:45.182,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc558017-0952-4d9d-a6a0-708d5774c8bd,1579,,,"[96.5, 30.9]",3825860,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ángel Martín Correa,6377.0,Left Center Forward,72,Atlético Madrid,212,"['44770cfb-acfd-425e-8012-0d5f28e8c1fb', 'e8faf26b-da22-418b-a07c-5e8038f5ba31']",50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:50.065,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23124056-670b-44e9-bc07-ffa99826ca44,1587,,,"[3.3, 37.8]",3825860,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,73,Levante UD,221,,55,,,,,,,,,,,,,,,,,Levante UD,221,00:34:55.778,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ad9f960b-a1cb-4c35-bdbf-cd3aabd6a8c3,1605,,,"[37.6, 56.2]",3825860,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,75,Atlético Madrid,212,['783a7799-3c9e-426d-8162-d431c18c05bb'],29,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:29.729,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f357b468-ab3d-4c08-b828-d8d9a29e8912,1653,,,"[62.0, 72.0]",3825860,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,76,Levante UD,221,,15,,,,,,,,,,,,,,,,,Levante UD,221,00:36:15.296,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3f154605-fa0b-4ab0-b5d9-de275889fc38,1722,,,"[26.0, 51.2]",3825860,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,77,Levante UD,221,,25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:25.379,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,28acf8c9-9bf7-4434-a1ed-b31008701266,1732,,,"[14.2, 23.2]",3825860,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Left Defensive Midfield,78,Atlético Madrid,212,['085c9b0c-ab30-4eb5-8314-c34ef9ed3010'],37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:37.079,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0415f35a-dce4-4ff7-a2fa-8d0b1c77f7e0,1781,,,"[13.6, 19.5]",3825860,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,79,Levante UD,221,['19d4f20d-f55b-4bec-ae03-50547ac66b78'],16,,,,,,,,,,,,,,,,,Levante UD,221,00:38:16.929,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e80c108-6b4b-4f35-b094-6265cd08cec8,1824,,,"[92.2, 25.5]",3825860,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando José Torres Sanz,6382.0,Right Center Forward,79,Levante UD,221,,59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:38:59.528,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de050a23-e2cb-4b27-8a4c-0471f3aa1b69,1830,,,"[4.8, 38.3]",3825860,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Diego Mariño Villar,23843.0,Goalkeeper,81,Levante UD,221,['7c945d88-45fd-4aae-a0d4-78c32c6876b9'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:39:49.265,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a7e4747-2b3d-41e1-85d5-823c9e0f02d5,1836,,,"[94.6, 45.0]",3825860,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Víctor Casadesús Castaño,23791.0,Center Forward,81,Levante UD,221,,58,,,,,,,,,,,,,,,,,Levante UD,221,00:39:58.487,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,611e1c34-5729-4d9b-824a-a5972e52948d,1853,,,"[71.7, 37.0]",3825860,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Saúl Ñíguez Esclapez,6381.0,Left Midfield,82,Atlético Madrid,212,,18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:40:18.212,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00e30c82-7252-46ef-ac36-4b618d5944ea,1867,,,"[2.8, 43.3]",3825860,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,83,Levante UD,221,,27,,,,,,,,,,,,,,,,,Levante UD,221,00:40:27.694,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32c5da65-6774-4892-a70b-9882d7733e38,1887,,,"[15.8, 20.8]",3825860,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Savić,6376.0,Left Center Back,85,Atlético Madrid,212,['25e42880-6fd1-44c4-906d-0ee3c218a939'],9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:09.392,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9514e81d-c0ed-4611-9fe8-945494129385,1944,,,"[70.5, 68.0]",3825860,43,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,90,Atlético Madrid,212,,27,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:43:27.211,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d4e205d-f160-4e8a-b0bf-5cb649f95ef2,2041,,,"[36.5, 65.5]",3825860,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rubén García Santos,23943.0,Right Wing,95,Atlético Madrid,212,,21,,,,,,,,,,,,,,,,,Levante UD,221,00:00:21.040,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,307dced8-3d4e-4ef0-a04a-2eca67bde5e2,2046,,,"[64.5, 24.6]",3825860,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,95,Atlético Madrid,212,['52a8f155-23e9-43a6-9fc5-d38bcb155521'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:25.731,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4284509-5100-4a2f-a823-23a796cc2b6c,2058,,,"[79.3, 12.4]",3825860,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jorge Resurrección Merodio,5199.0,Right Midfield,95,Atlético Madrid,212,['17600b97-09a1-49e4-b07d-d74a9fae6c83'],33,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:33.450,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0ba9ed4d-198b-43df-adc5-d1ec16dd3e2e,2111,,,"[20.0, 60.2]",3825860,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,97,Atlético Madrid,212,['54f8ca8b-e30b-4fc8-ac8b-f02be9586542'],32,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:32.214,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8f81bc88-126b-40df-b062-d1c56dd77979,2121,,,"[58.2, 30.7]",3825860,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,98,Levante UD,221,['e03d1bf8-cc8c-4ab9-a35e-47159baf9d13'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.748,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0c8c5fdb-8503-4539-9abd-f988f5152a6e,2131,,,"[33.3, 67.7]",3825860,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Pedro López Muñoz,6787.0,Right Back,100,Levante UD,221,,35,,,,,,,,,,,,,,,,,Levante UD,221,00:03:35.055,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75edd06e-6378-456a-9b1e-aca8297ebf9a,2209,,,"[20.6, 23.9]",3825860,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Defensive Midfield,103,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:00.088,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,15ac8305-8333-427a-b6f3-b8910bccbb71,2263,,,"[81.1, 6.7]",3825860,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Filipe Luís Kasmirski,6320.0,Left Back,105,Atlético Madrid,212,,0,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:00.473,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,29bbb26b-560d-4f45-984a-7e89157e9cbb,2305,,,"[79.1, 52.3]",3825860,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,105,Atlético Madrid,212,['5fda9beb-7d8f-45b1-b807-b7dd941b4b61'],36,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:36.703,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,96bcef15-2742-4cf5-95ea-cd1c60cf5b6a,2373,,,"[35.0, 64.9]",3825860,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,111,Levante UD,221,['5115e81c-f053-4928-ba39-e57c1fa85f0b'],50,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:50.427,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,69880e89-2a0c-4270-ba14-6ee7c225f43e,2475,,,"[82.2, 3.8]",3825860,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Filipe Luís Kasmirski,6320.0,Left Back,116,Atlético Madrid,212,,11,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:11.457,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2fc76c1-0f73-4fc8-a6bf-cd10aa054d38,2491,,,"[99.3, 6.9]",3825860,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Jorge Resurrección Merodio,5199.0,Left Defensive Midfield,116,Atlético Madrid,212,['114b58d7-5ff7-468a-bb5f-84a0ff5efbf0'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:21.471,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e9407f9-5e16-4342-b269-440f740bfd90,2503,,,"[97.7, 27.3]",3825860,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yannick Ferreira Carrasco,5633.0,Left Midfield,117,Atlético Madrid,212,,56,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:12:56.773,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a446065-38ad-4a8b-9141-545b67d25bb2,2527,,,"[2.5, 53.6]",3825860,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Oblak,6378.0,Goalkeeper,119,Atlético Madrid,212,,35,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:35.871,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f3a874c2-5d02-48df-9695-abce046c3a1e,2595,,,"[24.6, 54.2]",3825860,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,122,Levante UD,221,,45,,,,,,,,,,,,,,,,,Levante UD,221,00:14:45.651,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bd6c323-90d2-4cce-a30f-9d69cb31300f,2618,,,"[36.8, 21.7]",3825860,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,125,Levante UD,221,['2a4e63a3-099c-44f3-a39f-7a2f5e229e82'],19,,,,,,,,,,,,,,,,,Levante UD,221,00:16:19.502,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b6cf019-1b47-411f-85c8-989363b6e131,2642,,,"[65.1, 3.5]",3825860,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Wing,126,Atlético Madrid,212,['c9da382e-b9b2-4a9b-9222-7e5ef60d2634'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:16:57.034,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,299dc0ff-f1cd-4f39-86fb-c096432610ba,2652,,,"[54.5, 77.3]",3825860,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,126,Atlético Madrid,212,['7d17d6b3-99ba-4e69-b26b-fce004b89f4a'],59,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:16:59.957,Ball Recovery,True
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7cc5a2b5-5103-4449-9a50-14eaba2e8f6b,2708,,,"[42.0, 54.9]",3825860,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,130,Atlético Madrid,212,['f963fc0d-5697-40f5-968e-ede5623dc34b'],7,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:19:07.868,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ee8248bb-1131-4e59-b1f8-779d707cd3bc,2710,,,"[85.6, 22.6]",3825860,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,131,Levante UD,221,['36074973-d0f2-4555-bbc7-3777d95fb1d0'],8,,,,,,,,,,,,,,,,,Levante UD,221,00:19:08.456,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b212e7ed-0c96-4a1c-bdbd-d8ccbd09c87d,2736,,,"[24.4, 13.2]",3825860,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Wing,137,Levante UD,221,['0d49b367-d1cb-4d72-9019-aeafdcb305cf'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:20:41.279,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9808130f-1898-4f11-8856-cc673689e551,2748,,,"[52.0, 51.4]",3825860,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Savić,6376.0,Left Center Back,138,Atlético Madrid,212,['f0cdafc1-cd14-42da-82f7-c13eb40ccbec'],52,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:52.602,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,67838822-eb65-4ced-b927-f2ef0440bbad,2789,,,"[41.7, 70.0]",3825860,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,140,Levante UD,221,['1ad65f4f-ff72-4965-b3b8-3813e789a3be'],2,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:22:02.785,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3874d0fc-de20-4bf0-9e6c-e52bf66a2ab8,2794,,,"[82.7, 14.6]",3825860,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,140,Levante UD,221,,5,,,,,,,,,,,,,,,,,Levante UD,221,00:22:05.356,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,abebc095-a90d-438a-8c92-d65a6da2e534,2853,,,"[4.3, 38.6]",3825860,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Oblak,6378.0,Goalkeeper,144,Levante UD,221,['e8096faf-643d-4bd6-8129-361df9ce73fe'],18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:24:18.277,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,973c24c7-937b-406c-8be3-8477c14c5332,2907,,,"[46.5, 22.1]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Left Center Back,147,Atlético Madrid,212,['726dd782-d6a7-4e2f-8683-bb2562928637'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:25:26.659,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,964f7391-595f-462d-adff-525ba1cde9ec,2914,,,"[52.3, 9.5]",3825860,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco García García,26023.0,Left Back,147,Atlético Madrid,212,['d0825246-1668-42e7-9c38-0028f80881c9'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:25:37.193,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdaa5fab-4978-413e-b6e2-81fac094bd2c,2989,,,"[96.9, 33.9]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,149,Atlético Madrid,212,,22,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:22.484,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,be672da5-f34e-4435-ba34-b446b4e5ab54,2991,,,"[95.5, 30.3]",3825860,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saúl Ñíguez Esclapez,6381.0,Right Midfield,149,Atlético Madrid,212,,24,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:27:24.189,Ball Recovery,
