ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2069da95-caf7-4608-8ca7-97767c521951,993,Success In Play,"[25.4, 26.6]",3825843,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Federico Ricca Rostagnol,6844.0,Left Back,55,Rayo Vallecano,360,['6cc8ae82-cc8d-4f5c-9b88-39e023d26115'],43,,,,,,,,,,,,,,,,,,Málaga,223,00:25:43.730,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,70db72b0-dfef-467e-bc17-49f235248d55,1081,Success In Play,"[27.3, 56.5]",3825843,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Pablo Añor Acosta,6563.0,Right Midfield,61,Rayo Vallecano,360,['caa297d5-2607-4908-b6fb-81d2c1823219'],18,,,,,,,,,,,,,,,,,,Málaga,223,00:28:18.171,Interception,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,4c1ea1f0-7c6e-4901-b8e4-d4f8d8d061b9,1090,Lost In Play,"[85.4, 35.2]",3825843,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,62,Málaga,223,['3a7ef618-1f7d-42f8-833d-3281f1a3289b'],21,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:28:21.610,Interception,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,8bcce880-651a-439e-bbd8-322bde8acac3,1122,Won,"[55.3, 75.9]",3825843,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Trashorras Gayoso,26848.0,Left Defensive Midfield,66,Rayo Vallecano,360,['62b28389-d679-44db-b1f7-a9b59d1c4e6f'],32,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:29:32.261,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6ad13e84-a765-4a22-8044-7debd88ece97,1345,Lost In Play,"[37.2, 6.5]",3825843,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Left Back,81,Málaga,223,['b4835f95-d8a2-44da-bb89-82fdfbb134d8'],56,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:35:56.665,Interception,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,0ea3ffd0-edfc-47ee-ab86-5d50b7247f22,1387,Won,"[30.6, 18.6]",3825843,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,84,Rayo Vallecano,360,['f80c4a77-682d-4a1b-a776-5fda782a5a77'],43,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:37:43.147,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c6ba20d2-6306-4acc-87d7-fb47628e5444,1417,Success In Play,"[73.4, 14.9]",3825843,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Midfield,85,Málaga,223,['a84b72c4-0a6f-4da1-9ddb-db48037d7d73'],26,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:38:26.321,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e7adc6b5-29e7-4b6e-86cc-e45fb8c43b5e,1470,Won,"[22.6, 26.5]",3825843,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,86,Rayo Vallecano,360,['79e0ce9b-e29c-4cf8-b945-0804b689891a'],17,,,,,,,,,,,,,,,,,,Málaga,223,00:39:17.201,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b10a51d9-1333-473a-8d7b-e39b6e56761b,1733,Success In Play,"[33.5, 56.5]",3825843,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Pablo Añor Acosta,6563.0,Right Midfield,105,Rayo Vallecano,360,['b9730c64-5961-4379-80f7-81200ee37a53'],52,,,,,,,,,,,,,,,,,,Málaga,223,00:04:52.986,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f9aaac84-b699-4632-b4ff-ec14a469c1ed,1861,Won,"[12.3, 58.0]",3825843,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,113,Málaga,223,['2743283c-afcb-4426-a163-036362ffe302'],40,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:09:40.480,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d794fdb9-ce1e-4e7c-a91a-6e67c6fb37a4,1872,Lost Out,"[10.2, 19.3]",3825843,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adrián Embarba Blázquez,11539.0,Left Midfield,114,Málaga,223,"['2ff6d942-76e3-4e30-aac7-de0f7eace4cd', 'ac9034d9-f448-4fe8-9569-c01c1c2635ab']",2,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:10:02.307,Interception,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a31cf918-34cb-433e-a66a-ec1377b21961,1892,Success In Play,"[23.0, 31.7]",3825843,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Román Triguero,6914.0,Left Back,118,Málaga,223,['3cf853df-b72e-4930-98cb-be2fce01a449'],44,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:11:44.808,Interception,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ae2ae1f0-d373-4740-8e90-a23536360fea,1936,Won,"[48.2, 77.7]",3825843,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Back,121,Málaga,223,['f2aa7aeb-cee7-4d2a-8358-e45f81468e19'],6,,,,,,,,,,,,,,,,,,Málaga,223,00:13:06.330,Interception,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,66c06036-c207-434e-ad3f-5d9527a2872a,1950,Won,"[18.9, 31.3]",3825843,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Javier Llorente Ríos,6713.0,Left Center Back,122,Rayo Vallecano,360,['d7653033-8264-457b-bcff-17d6c67d2ba5'],20,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:13:20.046,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,72b4828d-7aae-47e4-8a33-1aeb268f0057,1989,Won,"[50.7, 24.2]",3825843,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,125,Rayo Vallecano,360,['90a40ffd-3569-4bb1-b492-43831856329a'],7,,,,,,,,,,,,,,,,,,Málaga,223,00:15:07.406,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9dc17e72-cc2c-430b-a760-b547a3942a08,2009,Success In Play,"[46.8, 50.9]",3825843,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Amaya Carazo,27144.0,Right Center Back,126,Málaga,223,['bafb102c-d1eb-4ad3-a916-c2a3fc1dad2b'],31,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:15:31.312,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b01cc21b-0e7c-4358-b365-182558fb7c5d,2145,Success In Play,"[22.2, 15.3]",3825843,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diego Javier Llorente Ríos,6713.0,Left Center Back,136,Málaga,223,['f201a572-778e-429d-92bb-483985f55b56'],5,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:20:05.634,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0a29d373-fe6e-40dd-acc7-a53a7dee1528,2237,Lost Out,"[50.5, 74.0]",3825843,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Hernández Domínguez,4711.0,Right Midfield,141,Málaga,223,['198971fc-cf45-4b7d-9de4-e47922b6531c'],53,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:22:53.995,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a27a71ff-3780-462e-abdd-1b8951120223,2270,Won,"[13.0, 14.9]",3825843,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Raúl Baena Urdiales,26607.0,Right Defensive Midfield,143,Málaga,223,"['03576b67-7335-4b8f-9dfa-6e218d9405a9', '52e62d71-976d-43c4-9e67-b870f6369937']",33,,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:23:33.758,Interception,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ffb5a2d8-f1de-4078-a56c-8fab51f83624,2499,Success In Play,"[32.6, 69.3]",3825843,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto José Rosales Altuve,6569.0,Right Back,155,Rayo Vallecano,360,['8307e5ea-5fed-4a0c-86a9-cbe2db4abc1b'],41,,,,,,,,,,,,,,,,,,Málaga,223,00:29:41.906,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ba71d3eb-6dc5-44fc-a0c5-2d8bdef56fd1,2907,Won,"[28.6, 73.0]",3825843,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,182,Rayo Vallecano,360,['7ff2be4a-8481-44af-8f15-bced906cfa24'],29,,,,,,,,,,,,,,,,,,Málaga,223,00:44:29.795,Interception,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8aa8ac05-f5e0-4783-a395-6449eda5aa50,3035,Success In Play,"[22.3, 51.3]",3825843,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Left Defensive Midfield,197,Rayo Vallecano,360,['a7cf7c3a-6eed-4dc5-9fa5-735769688152'],9,,,,,,,,,,,,,,,,,,Málaga,223,00:48:09.726,Interception,
,,,,,,,,,,,,,,,0.563218,,,,,,,,,,,,,,a5c1c79f-3ca2-4881-aca6-a5eae34f4fb2,98,,"[101.3, 34.6]",3825843,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,7,Málaga,223,['01352858-d96e-4ea3-961d-d84173458a84'],16,,Left Foot,"[115.6, 38.8, 0.2]",True,"[{'location': [91.0, 65.9], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [75.8, 60.3], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [90.0, 49.0], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [83.1, 32.6], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [95.8, 45.5], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.5, 51.1], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [84.7, 48.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [87.7, 41.6], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [102.3, 35.9], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [96.5, 49.1], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [104.8, 41.7], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.4, 49.1], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.5, 52.5], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [115.7, 39.3], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0079bf8c-84da-4d70-be26-8c6d469800c4,,Saved,,0.13996506,Normal,Open Play,,,,,,Málaga,223,00:02:16.190,Shot,
,,,,,,,,,,,,,,,0.239366,,,,,,,,,,,,,,6b043158-a2f8-4aed-9294-654f52027cbb,172,,"[104.9, 48.6]",3825843,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Pablo Añor Acosta,6563.0,Right Midfield,13,Málaga,223,"['44ce7053-59d2-4dda-af3e-0a229925e0c6', 'a4d2455d-56b7-4acd-9179-60b513a21cda']",14,,Left Foot,"[107.4, 46.8]",,"[{'location': [103.9, 45.2], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [111.4, 40.7], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [112.1, 49.3], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.5, 46.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.5, 57.8], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.1, 53.5], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.5, 55.7], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [100.8, 65.3], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [103.7, 41.4], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [101.4, 54.4], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [110.6, 39.6], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.8, 34.6], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [118.1, 41.7], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.9, 62.2], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.8, 59.6], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",fd0c9037-ea4a-4a84-8890-1a6915bd51c7,,Blocked,,0.09266533,Normal,Open Play,,,,,,Málaga,223,00:04:14.193,Shot,
,,,,,,,,,,,,,,,0.139224,,,,,,,,,,,,,,ab1a56a2-a8d1-42a8-93f5-6011a5b7d402,205,,"[107.2, 52.8]",3825843,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Juan Pablo Añor Acosta,6563.0,Right Midfield,14,Málaga,223,"['5a2ba841-3fb5-4dd2-b66d-9586cb00c305', 'd007869e-cb24-4b31-8869-47596816b092']",4,,Right Foot,"[109.8, 50.6]",True,"[{'location': [109.7, 50.4], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [116.1, 60.0], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [114.9, 40.0], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [113.5, 32.5], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.4, 43.4], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 29.6], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [113.6, 40.1], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 35.0], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.3, 43.1], 'player': {'id': 24255, 'name': 'Juan Carlos Martín Corral'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [117.8, 37.9], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.9, 51.4], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",10dda56b-94a4-4588-9d34-5575129260fe,,Blocked,,0.053408418,Normal,Open Play,,,,,,Málaga,223,00:05:04.656,Shot,
,,,,,,,,,,,,,,,0.991221,,,,,,,,,,,,,,08af4bf4-3f88-4dad-afc5-a4b184fc5240,438,,"[106.1, 51.2]",3825843,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín José Marín Ruiz,24138.0,Right Back,27,Rayo Vallecano,360,['af1ebf64-b107-4b53-90cd-b3af67218af8'],5,,Left Foot,"[120.0, 36.1, 0.9]",,"[{'location': [101.1, 48.0], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 53.0], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.9, 50.1], 'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 48.4], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.1, 39.3], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [116.8, 43.0], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 67.3], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [111.2, 41.9], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [101.2, 28.1], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",6d3aaabb-69c7-42c5-afeb-57622c60f4bb,,Post,,0.0444704,Normal,Open Play,,,,,,Rayo Vallecano,360,00:11:05.783,Shot,
,,,,,,,,,,,,,,,0.119281,,,,,,,,,,,,,,16738190-79ae-4a0d-97bb-b7f9c280c1f3,466,,"[87.4, 31.1]",3825843,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joaquín José Marín Ruiz,24138.0,Right Back,30,Rayo Vallecano,360,"['121a7e5b-db8c-4df8-a95a-3f51474a9a19', '2503278e-586e-4b77-af13-36c46dab1ba3']",18,,Left Foot,"[88.5, 31.5]",True,"[{'location': [94.9, 31.1], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [93.7, 34.7], 'player': {'id': 26607, 'name': 'José Raúl Baena Urdiales'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [94.9, 47.9], 'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [106.0, 37.7], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [111.7, 38.9], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [107.8, 39.5], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [118.9, 39.8], 'player': {'id': 5577, 'name': 'Francisco Guillermo Ochoa Magaña'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.0, 39.6], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 32.1], 'player': {'id': 8234, 'name': 'Ignacio Camacho Barnola'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.9, 44.5], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.7, 42.8], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [99.7, 37.3], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [99.8, 34.4], 'player': {'id': 6844, 'name': 'Federico Ricca Rostagnol'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [107.1, 36.6], 'player': {'id': 26669, 'name': 'Weligton Róbson Pena de Oliveira'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [92.3, 43.1], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [100.1, 60.9], 'player': {'id': 6740, 'name': 'Gonzalo Castro Irizábal'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [88.7, 31.4], 'player': {'id': 6563, 'name': 'Juan Pablo Añor Acosta'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [85.8, 49.6], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [106.6, 66.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 46.2], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}]",,,Blocked,,0.011162861,Half Volley,Open Play,,,,,,Rayo Vallecano,360,00:13:18.872,Shot,
