ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144589b-e14e-47c3-bc2c-033e6b0b3d99,2180,,"[59.9, 74.7]",3825656,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Sanabria Ruiz,23800.0,Right Back,122,RC Deportivo La Coruña,219,['1577695e-7e67-4dd1-b049-df9950302761'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:05.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76db4932-45e4-4cb9-86a7-7000ea7f4fcd,2182,,"[62.8, 63.8]",3825656,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,122,RC Deportivo La Coruña,219,['745c02d1-cf78-45da-959d-8e59d54b002b'],6,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:06.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa6f8fe8-6d22-4c9d-b66b-3b1b48838d34,2185,,"[73.9, 75.8]",3825656,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,122,RC Deportivo La Coruña,219,['ed844bd1-4f06-475c-992d-0911fa1200e8'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:07.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce1e550-207a-4bcf-adf6-10a37e6479f7,2189,,"[80.5, 63.8]",3825656,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,122,RC Deportivo La Coruña,219,"['843079f2-5198-4c8e-9f17-13718a7ae3ff', '8e90968d-7628-4929-a490-4134f2ddf3f1']",8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:08.751,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8ccb58-efcf-47c3-a1a8-f63b6eb4644d,2192,,"[92.8, 74.7]",3825656,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,122,RC Deportivo La Coruña,219,['9d27d56c-351d-4bfc-bf4e-cb266e9e90ce'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:10.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6aba39-5d90-4186-b3d5-b03031824fc0,2200,,"[29.9, 70.4]",3825656,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Pedro López Muñoz,6787.0,Right Back,124,Levante UD,221,['0beb8281-8548-4dfa-9540-f054fb2b96ad'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:17:39.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7fc9870-894b-4aaf-8546-ace1b312a51c,2205,,"[31.6, 25.5]",3825656,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,125,RC Deportivo La Coruña,219,['cfc3288a-bf7e-45d6-a07e-8ee8e4949d69'],45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:45.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b1ebeb-bc95-4287-8ada-1b3982d77461,2208,,"[59.1, 1.8]",3825656,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Left Wing,125,RC Deportivo La Coruña,219,['434db932-c083-434e-9b0b-f089e2e737c4'],54,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:54.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,983c36b8-6f62-46e1-ac15-ef5184d9d01b,2211,,"[53.9, 16.9]",3825656,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,125,RC Deportivo La Coruña,219,['fe54022e-20c7-4970-8c69-5c89ab0f8212'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:58.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da761009-3bc4-4e20-bc34-762a6ea15ee7,2214,,"[42.5, 48.9]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,125,RC Deportivo La Coruña,219,['470379a6-e4c5-45c5-9455-7f81c5de0206'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:02.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cbab31a-953a-485c-9854-3889acba5acb,2217,,"[43.3, 27.7]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,125,RC Deportivo La Coruña,219,['9ef91eb9-59e7-4c68-b740-9fd9ac3db463'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:05.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e4f4b54-ea8c-4666-92e8-6d9aee3938f2,2220,,"[55.0, 16.9]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,125,RC Deportivo La Coruña,219,['17ea82d3-ed6b-4d55-9912-afef9d352fac'],7,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:07.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6c9b7cd-0ddf-484d-88f4-b5b37edb5b53,2223,,"[42.5, 28.9]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,125,RC Deportivo La Coruña,219,['3fb88cf4-8bb9-4294-9ee3-c4c513f9fb3b'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:10.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ca5213-8b68-46fb-979e-ab4a7c747566,2226,,"[44.7, 52.1]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,125,RC Deportivo La Coruña,219,['43f5a081-aa87-48f0-83ce-56d4737af7c0'],16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:16.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd3d18c-6cfb-4c29-8608-8891b64f0eb3,2229,,"[71.9, 54.4]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Center Attacking Midfield,125,RC Deportivo La Coruña,219,['b573f31a-41e8-4745-b01b-82f0bfab34c9'],19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:19.156,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957e94e-e21f-4de6-a75d-28d467b95ed1,2231,,"[82.5, 67.3]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,125,RC Deportivo La Coruña,219,['f68adeb0-5c6d-430f-9e39-3d4e1ebc114b'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:22.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,303c497d-8395-4594-9269-c82799bc9a8f,2233,,"[26.5, 9.5]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Zouhair Feddal,6647.0,Left Center Back,126,Levante UD,221,['b68d4b73-3d85-4143-9b34-9bbe18e3a363'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:18:26.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edd25f5-b2fe-4e3f-9c3a-50f2e5c8ffc0,2235,,"[30.5, 2.8]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,126,Levante UD,221,['33a22cdf-2e35-492e-9ffc-688885b76e65'],27,,,,,,,,,,,,,,,,,Levante UD,221,00:18:27.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902d5ef-7657-4bc9-bec8-84a2adc923fc,2238,,"[54.8, 8.6]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,126,Levante UD,221,['e93ca1b5-4160-485b-9ecb-3a8070aa1464'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:18:29.519,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aaac9c6-b04e-4fc9-a3d0-c43575773f88,2242,,"[44.5, 4.0]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,126,Levante UD,221,['49faa1fe-2cfb-401e-a6a2-6d16ee746127'],31,,,,,,,,,,,,,,,,,Levante UD,221,00:18:31.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,498ea479-f2ee-4c16-868c-ee8616761514,2246,,"[86.2, 75.2]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,['a4b635d6-1e18-432e-a8c3-09bbf8ae3dda'],46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:46.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a347895-7289-4a18-96f1-2e17ce004dd8,2248,,"[81.7, 64.7]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,127,RC Deportivo La Coruña,219,['84c71132-da05-4f61-b6dc-c628f30b2694'],48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:48.508,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,229e76eb-91b2-43b9-bc74-b6219f873a8b,2251,,"[91.9, 57.8]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,127,RC Deportivo La Coruña,219,['62d1290f-3128-49c5-bf85-a29f2030f7ee'],50,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:50.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,181349ac-3748-453f-8344-b51e03909c79,2254,,"[22.7, 28.0]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Navarro Pedrós,26012.0,Right Center Back,127,RC Deportivo La Coruña,219,['1c4a6cac-ec77-4aab-a073-62d7750d2773'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:18:51.424,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c5a2e0-111b-4161-bf64-7ed5048cff2e,2257,,"[31.1, 22.6]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simão Mate,27122.0,Left Defensive Midfield,127,RC Deportivo La Coruña,219,['05546a2e-539d-405f-8994-05c8a4d2fdfa'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:18:54.214,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a70bd9f-cc8e-40ad-b543-70d9b1a8010e,2259,,"[93.6, 55.5]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,127,RC Deportivo La Coruña,219,['160102bc-27b5-48e1-8060-8d1f6a154446'],55,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:55.223,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8878a839-f3bf-4c44-a8dc-c45a76fe16e5,2263,,"[87.0, 59.0]",3825656,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,['cef5fd29-517f-42d3-abea-18420b350448'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:58.768,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb389db-305d-4440-870b-6b4aed653390,2265,,"[40.7, 20.0]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,127,RC Deportivo La Coruña,219,['4e8b9440-2d5e-4ee7-b590-647142c7e646'],0,,,,,,,,,,,,,,,,,Levante UD,221,00:19:00.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d47f12ec-ee71-4b20-8664-3d95c7184b5f,2268,,"[84.0, 58.4]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,127,RC Deportivo La Coruña,219,['fecd2b13-fca0-41eb-bb01-ec09b6bc59d4'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:01.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb111ebe-13ba-4bd3-a1cf-f7f1bbbc83dd,2272,,"[84.8, 71.5]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Francisco Moreno Fuertes,6738.0,Left Wing,127,RC Deportivo La Coruña,219,['8ef23127-b2ea-4e93-abd1-de3d97a3d22a'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:02.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,187b575f-3dc3-45fc-8f23-6eadfae3e397,2276,,"[39.3, 12.5]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,128,Levante UD,221,['cf089a78-49f2-4002-b7cd-d33da7a5dfcd'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:19:13.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f7c43c1-2c68-4c42-97ad-2a6a7c3c24c4,2279,,"[36.4, 4.0]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,128,Levante UD,221,['f07cc7a4-5fd8-40fb-bb18-ee73a46be5e9'],15,,,,,,,,,,,,,,,,,Levante UD,221,00:19:15.156,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,33b64864-2163-4320-8e96-ddb1c1c67d62,2282,,"[65.9, 28.6]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roger Martí Salvador,6684.0,Center Forward,128,Levante UD,221,['777db387-aeed-4459-bc2c-9876fe1f9dd4'],17,,,,,,,,,,,,,,,,,Levante UD,221,00:19:17.977,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6373afc2-76ec-48b9-9dc8-fbc4d54cbfd8,2285,,"[61.4, 51.5]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,128,Levante UD,221,['57474084-3f00-468b-96ab-d9af7852ed6d'],20,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:20.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21ae702f-2161-4473-ae25-40c6dba9587a,2289,,"[68.2, 79.2]",3825656,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro López Muñoz,6787.0,Right Back,128,Levante UD,221,['9c48b62b-6492-422e-87b7-5ccfa8792e7f'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:19:23.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,001886c3-3e51-4ca2-877c-42a1f2baa902,2294,,"[32.4, 22.4]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,129,RC Deportivo La Coruña,219,['e4c26c50-a53a-46ce-b3be-fca88a4ca4b8'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:05.848,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e0bc108-78c8-4cfd-a605-7a9f61312493,2296,,"[90.5, 25.0]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Wing,129,RC Deportivo La Coruña,219,['7fe43164-0e7c-4f7d-928c-56471920fc9f'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:09.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b79814-d286-409c-8941-c3812c7d28e2,2300,,"[47.4, 73.2]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Left Wing,130,Levante UD,221,['25667af6-24e7-4d9f-a983-2e6c8613f703'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:20:13.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb2ba766-9096-4a8b-9eca-db519f8ae6e2,2303,,"[47.1, 60.9]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,130,Levante UD,221,['90e89f17-2bb2-451c-b255-ac2fa420f96a'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:20:14.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a1b2027-8e2e-4b7f-b62c-d4a8f40b0069,2309,,"[43.6, 10.9]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,131,RC Deportivo La Coruña,219,['64430781-b105-4bc7-9c45-f5a019bcc636'],22,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:22.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,884cdcf0-089b-4ebe-b2fd-491ca18aafbd,2312,,"[53.3, 2.1]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,131,RC Deportivo La Coruña,219,['7bb310c2-0df9-49de-b2a0-020e6c8f75ea'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:23.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6cce1fa-2ad9-4376-9728-d94d2b9236be,2315,,"[52.2, 10.6]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,131,RC Deportivo La Coruña,219,['1364aa83-db6b-4fdb-9d6c-f93a89fc8483'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:27.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19b5523f-0b4a-4d74-966e-c7995f17efa6,2318,,"[63.4, 63.8]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Left Wing,131,RC Deportivo La Coruña,219,['8c5d26ec-45da-4263-bae9-e6793212f2a6'],31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:31.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed6db2c-aad5-4df3-9cd6-1d7000c1d31b,2321,,"[65.3, 75.5]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,131,RC Deportivo La Coruña,219,['b1855b59-927c-4640-a9aa-0f927a0f15a4'],37,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:37.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e74e7d3-e4bc-484b-a535-979d266c66a5,2325,,"[80.8, 75.0]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,131,RC Deportivo La Coruña,219,"['5300de3f-8dda-4f88-8fac-672cd8394281', 'fb80b682-bc83-48db-83f1-b15daaeefd27']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:39.201,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c707f0a-d780-4063-9f3e-8efffbeee70f,2331,,"[87.3, 65.3]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,131,RC Deportivo La Coruña,219,['db6f8e33-bc58-469f-9005-9418d4b486c1'],43,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:43.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,888c39e4-0267-4e00-8d41-aedecf118f7c,2341,,"[30.5, 36.3]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,132,Levante UD,221,['f3e82c2c-07eb-4f73-bb8b-4152fa1b765d'],48,,,,,,,,,,,,,,,,,Levante UD,221,00:20:48.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c38178c7-270e-4b1e-a7eb-7c344837d142,2344,,"[35.0, 63.2]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,132,Levante UD,221,['75ce4c58-148c-4656-89b3-c02a16b42b54'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:20:51.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a534357c-053d-4d93-a1a6-1716feb43213,2347,,"[60.8, 53.1]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,132,Levante UD,221,['0fa61933-83a2-4b45-917a-e5a298c6a9e6'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:20:54.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,702ec34c-009c-462b-b61a-c5b1b8ed1359,2350,,"[109.4, 59.7]",3825656,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil Ghilas,27250.0,Center Forward,132,Levante UD,221,['698fcd76-df8a-4017-b486-7b7202502896'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:20:59.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5bb7472-b5c3-40b2-8ff6-f3136a38f5c5,2360,,"[85.4, 27.5]",3825656,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Antonio García Aranda,6784.0,Left Back,133,Levante UD,221,['72d19be8-1bb4-4b1b-9996-e8de95c1ea9c'],39,,,,,,,,,,,,,,,,,Levante UD,221,00:21:39.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f987ea3f-5c29-4219-afde-fd58124c988f,2363,,"[72.3, 39.4]",3825656,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Pedro López Muñoz,6787.0,Right Back,133,Levante UD,221,['247d0bca-ec4b-4134-b7e4-efd56aff18dc'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:21:41.639,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,76efb33f-9ad2-427c-805f-ef84927e3241,2366,,"[109.4, 6.0]",3825656,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,133,Levante UD,221,['296426c7-5aac-441d-8ca3-8c373073a9bd'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:21:46.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,758dd6f1-58a2-4f94-81e5-04986f4c68b3,2369,,"[109.4, 10.6]",3825656,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Casadesús Castaño,23791.0,Center Attacking Midfield,134,Levante UD,221,['f4dbdff0-48a8-4994-8179-fe4dc1c5a556'],54,,,,,,,,,,,,,,,,,Levante UD,221,00:21:54.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a07534-2160-4c43-bafc-a4f4a2bdba2c,2372,,"[110.0, 2.6]",3825656,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,['211d98ee-fe69-42cf-8b49-7bccaf9fbd91'],57,,,,,,,,,,,,,,,,,Levante UD,221,00:21:57.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b5272f-e592-4f07-b52f-ba4c79e174c2,2375,,"[91.7, 18.6]",3825656,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Right Wing,134,Levante UD,221,['7809946a-b713-42a0-baca-dee524f1a7ca'],2,,,,,,,,,,,,,,,,,Levante UD,221,00:22:02.356,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc380c86-38f6-4bc3-8e3d-eae395b2ba78,2378,,"[107.7, 27.5]",3825656,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,134,Levante UD,221,['4efb8b7a-3d75-4016-a56e-f5726ccb6677'],4,,,,,,,,,,,,,,,,,Levante UD,221,00:22:04.535,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a39dce04-683c-4a33-9b2b-8aff520c1052,2380,,"[71.9, 64.4]",3825656,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Celso Borges Mora,5582.0,Right Defensive Midfield,135,RC Deportivo La Coruña,219,['6d32ca3f-c031-41e7-ac87-3f2734a38900'],40,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:22:40.984,Ball Receipt*,
