50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.292494,,,,,,,,,,,,,,,7d41c7c8-783e-40dd-9ff0-b81e2a0f016f,134,,"[7.0, 44.1]",3825662,3,,True,,,-0.4759842,,Right Foot,,"[65.0, 14.2]",High Pass,,65.253426,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Germán Darío Lux,27305.0,Goalkeeper,6,RC Deportivo La Coruña,219,['78f8c1a8-4c35-4474-bb62-51e855f6dde5'],23,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:23.672,Pass,
,,,,,,,,,,,,,,,,,2.404827,,,,,,,,,,,,,,,98e58544-12ae-4a27-b88e-6d22e3b58ef7,137,,"[55.5, 20.8]",3825662,3,,,,,0.7416305,,Head,,"[69.8, 33.9]",High Pass,,19.393297,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,6,RC Deportivo La Coruña,219,['12df59ab-224b-4fc0-a38d-ead285e41cb6'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:27.624,Pass,
,,,,,,,,,,,,,,,,,1.131395,,,,,,,,,,,,,,,12df59ab-224b-4fc0-a38d-ead285e41cb6,138,,"[50.3, 46.2]",3825662,3,,,,,1.6825733,,Head,,"[49.2, 56.0]",Low Pass,,9.861542,,,Hugo Mallo Novegil,6805.0,,,,,Recovery,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,7,Celta Vigo,209,"['62c14df1-6170-4f9e-b809-abbe5f72914b', '98e58544-12ae-4a27-b88e-6d22e3b58ef7']",30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:30.029,Pass,
,,,,,,,,,,,,,,,,,1.22009,,,,,,,,,,,,,,,91446a40-957e-45bf-8db0-de2a32fa084b,140,,"[49.2, 56.0]",3825662,3,,,,,-0.42225116,,Head,,"[56.1, 52.9]",High Pass,,7.56439,,,Daniel Wass,6797.0,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,7,Celta Vigo,209,['b6fdea6c-b9f0-443b-b09b-1b75942fb5ec'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:31.200,Pass,
,,,,,,,,,,,,,,,,,1.261857,,,,,,,,,,,,,,,5deb8f73-a02b-47fe-a623-44b49008a777,143,,"[56.1, 52.9]",3825662,3,,,,True,0.14784937,,,,"[65.5, 54.3]",High Pass,,9.503683,,,Pedro Pablo Hernández,6801.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,7,Celta Vigo,209,"['cdcd98cb-0d0f-4e07-afe1-910f5a0a3e64', 'fcd1f60e-7513-4d89-bef7-107ca63cd841']",32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:32.526,Pass,True
,,,,,,,,,,,,,,,,,5.181651,,,,,,,,,,,,,,,ef342ae1-ae1a-4d48-a150-aebf941eab19,148,,"[54.7, 29.3]",3825662,3,,,,,-1.7740126,,Right Foot,,"[51.3, 12.8]",High Pass,,16.84666,,,Fernando Navarro i Corbacho,6913.0,,,,,Recovery,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,7,Celta Vigo,209,"['68203551-7463-48c4-9a68-3b69e9289366', '7d522366-fcf0-4d72-b5a9-797fbfaed3e7']",34,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:34.764,Pass,True
,,,,,,,,,,,,,,,,,0.236628,,,,,,,,,,,,,,,213621ef-0bc6-48d5-ad30-a6038feb019c,151,,"[42.0, 5.6]",3825662,3,,,True,,-1.2998495,,Left Foot,,"[43.5, 0.2]",Ground Pass,,5.6044626,Injury Clearance,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,7,Celta Vigo,209,,39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:39.985,Pass,
,,,,,,,,,,,,,,,,,0.720784,,,,,,,,,,,,,,,036c7ddf-94de-4cd4-9f17-2b8a98158705,152,,"[77.4, 80.0]",3825662,3,,True,,,-1.6436598,,,,"[76.4, 66.3]",Low Pass,,13.736448,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,Throw-in,1,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,8,Celta Vigo,209,['5290c588-fc7d-42c0-81e4-3ba91ebe3ce3'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:03:58.974,Pass,
,,,,,,,,,,,,,,,,,1.539887,,,,,,,,,,,,,,,f2697e5f-5d6a-411a-8659-b924fdbef33b,154,,"[76.4, 66.3]",3825662,4,,,,,-0.7791871,,Right Foot,,"[84.5, 58.3]",Ground Pass,,11.384639,Injury Clearance,,,,,,,,,1,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,8,Celta Vigo,209,,0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:00.606,Pass,
,,,,,,,,,,,,,,,,,3.080273,,,,,,,,,,,,,,,3431e2d3-c783-404e-8983-f6db15ce40f3,157,,"[32.7, 21.8]",3825662,4,,,,,2.487148,,Right Foot,,"[9.5, 39.6]",Ground Pass,,29.24175,,,Germán Darío Lux,27305.0,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,9,RC Deportivo La Coruña,219,['7946bd4d-c7bb-43cf-883b-9efe186f94b5'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:02.651,Pass,
,,,,,,,,,,,,,,,,,3.535662,,,,,,,,,,,,,,,f43baef3-8da7-4e21-82df-aad5657b2dcd,160,,"[10.8, 47.8]",3825662,4,,,,,-0.33300903,,Right Foot,,"[69.2, 27.6]",High Pass,,61.794823,Incomplete,,,,,,,,,1,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,9,RC Deportivo La Coruña,219,['3944b8f3-1a4d-4752-a2ef-15946e2aa2ab'],9,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:09.100,Pass,
,,,,,,,,,,,,,,,,,1.493702,,,,,,,,,,,,,,,8b474b97-8a39-41ea-922f-77d753223fee,162,,"[42.7, 34.9]",3825662,4,,,,,-0.89213383,,Head,,"[55.2, 19.4]",High Pass,,19.912308,,,Luis Carlos Correia Pinto,6734.0,,,,,Recovery,1,Regular Play,Alejandro Arribas Garrido,6869.0,Right Center Back,9,RC Deportivo La Coruña,219,['0bb4c4bc-14bc-4433-a7e2-bfed990b0107'],15,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:15.569,Pass,
,,,,,,,,,,,,,,,,,0.839587,,,,,,,,,,,,,,,63856281-d405-4611-87a5-ea8cfbd37739,166,,"[56.0, 13.4]",3825662,4,,,,,-2.3631873,,Left Foot,,"[48.8, 6.3]",Ground Pass,,10.111875,,,Fernando Navarro i Corbacho,6913.0,,,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Wing,9,RC Deportivo La Coruña,219,['fafa35ef-ae7f-4970-a901-ccbaa827472e'],17,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:17.817,Pass,
,,,,,,,,,,,,,,,,,1.601889,,,,,,,,,,,,,,,ea969052-cbdb-44ce-be6f-36fcc7dbd8b7,169,,"[48.5, 6.3]",3825662,4,,,,,-0.017619321,,Left Foot,,"[71.2, 5.9]",Ground Pass,,22.703524,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,9,RC Deportivo La Coruña,219,"['067c7f9b-9c67-4d66-b5a4-43b186a89ac8', 'eb0f0348-12df-4d54-b907-88ded271bd23']",18,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:18.737,Pass,
,,,,,,,,,,,,,,,,,4.399242,,,,,,,,,,,,,,,a268108f-1c0a-408e-a22f-2f5e0d007a3e,173,,"[65.8, 0.1]",3825662,4,,True,,,0.06904893,,,,"[119.3, 3.8]",High Pass,,53.627792,,,Lucas Pérez Martínez,6732.0,,,,,Throw-in,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,10,RC Deportivo La Coruña,219,['52fe29a0-1f51-4530-b4ec-5194a4746a6b'],27,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:27.165,Pass,
,,,,,,,,,,,,,,,,,1.704242,,,,,,,,,,,,,,,aa5118c5-53fd-4a85-aff6-b64f9ab058f8,175,,"[119.0, 3.8]",3825662,4,,,,,2.064175,,Left Foot,,"[113.3, 14.4]",Ground Pass,,12.035364,Incomplete,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,10,RC Deportivo La Coruña,219,['e4617bec-afd2-4182-aa47-e7cc56f8f149'],31,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:31.607,Pass,
,,,,,,,,,,,,,,,,,1.128238,,,,,,,,,,,,,,,74ffb25e-392c-48c1-a9f8-04d98ada2a77,178,,"[7.5, 65.9]",3825662,4,,,,,-0.27513713,,Right Foot,,"[28.4, 60.0]",Ground Pass,,21.716814,,,Daniel Wass,6797.0,,,,,,1,Regular Play,Augusto Matías Fernández,19668.0,Right Defensive Midfield,11,Celta Vigo,209,['ed331c7b-58b6-474a-becb-9d735d88e11e'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:34.183,Pass,
,,,,,,,,,,,,,,,,,0.880521,,,,,,,,,,,,,,,7a50d449-647d-4a45-b5e1-d71c1faa12fa,181,,"[28.4, 60.0]",3825662,4,,,,,1.821414,,Right Foot,,"[25.2, 72.5]",Ground Pass,,12.9031,,,Hugo Mallo Novegil,6805.0,,,,,,1,Regular Play,Daniel Wass,6797.0,Left Defensive Midfield,11,Celta Vigo,209,['4998353f-381f-4219-8cc9-d3e45ba47797'],35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:35.471,Pass,
,,,,,,,,,,,,,,,,,2.235706,,,,,,,,,,,,,,,07ffae9a-b131-4012-ada3-b609fe47613a,185,,"[24.9, 72.5]",3825662,4,,,,,-0.33713394,,Right Foot,,"[63.7, 58.9]",High Pass,,41.114475,Incomplete,,,,,,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,11,Celta Vigo,209,"['31c8dcbd-ba49-4007-911a-6fbe0af5287c', 'c6e2d8a4-f105-451f-b41c-7d07068fd663']",37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:37.425,Pass,True
,,,,,,,,,,,,,,,,,1.349078,,,,,,,,,,,,,,,31c8dcbd-ba49-4007-911a-6fbe0af5287c,186,,"[56.4, 21.2]",3825662,4,,,,,-0.9048271,,Head,,"[61.9, 14.2]",Low Pass,,8.902246,Incomplete,,Fernando Navarro i Corbacho,6913.0,,,,,Recovery,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,11,Celta Vigo,209,"['07ffae9a-b131-4012-ada3-b609fe47613a', '3c7a92a4-8f81-4221-a1b2-eb94c2abef40', '7b2b4edb-d639-4a2d-9bbe-7cd2af89f3cb']",39,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:39.661,Pass,
,,,,,,,,,,,,,,,,,1.225663,,,,,,,,,,,,,,,3c7a92a4-8f81-4221-a1b2-eb94c2abef40,188,,"[58.2, 65.9]",3825662,4,,,,,2.7468016,,Left Foot,,"[43.8, 71.9]",Ground Pass,,15.6,,,Hugo Mallo Novegil,6805.0,,,,,Interception,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,11,Celta Vigo,209,"['31c8dcbd-ba49-4007-911a-6fbe0af5287c', 'db47e046-ca67-4328-b3ff-2ed44404dd12']",41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:41.010,Pass,
,,,,,,,,,,,,,,,,,3.52108,,,,,,,,,,,,,,,f518767b-263d-4c68-ab3c-6e3aecf336d6,191,,"[45.2, 72.4]",3825662,4,,,,,-1.1288844,,Right Foot,,"[71.6, 16.6]",High Pass,,61.730057,Incomplete,,Manuel Agudo Durán,6724.0,,True,,,,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,11,Celta Vigo,209,"['58c324f4-ce32-4797-8d0f-6dca6a0d256c', 'c33c5c9c-53f1-42ff-8d65-5b245cde8813']",42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:04:42.275,Pass,
,,,,,,,,,,,,,,,,,0.972874,,,,,,,,,,,,,,,58c324f4-ce32-4797-8d0f-6dca6a0d256c,194,,"[48.5, 63.5]",3825662,4,,,,True,0.13489017,,,,"[62.5, 65.4]",Low Pass,,14.128341,,,Rubén Gracia Calmache,25921.0,,,,,Recovery,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,11,Celta Vigo,209,"['26144c5c-2081-42f2-a839-66f41a0bfe60', '7e94c581-895c-4e4f-95d0-4bb730e26ddf', 'f518767b-263d-4c68-ab3c-6e3aecf336d6']",45,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:45.796,Pass,True
,,,,,,,,,,,,,,,,,1.117434,,,,,,,,,,,,,,,de327ad2-6853-46d9-8123-8df97f52f50a,197,,"[62.5, 65.4]",3825662,4,,,,,-2.093735,,Left Foot,,"[57.6, 56.9]",Ground Pass,,9.811218,Incomplete,,Alejandro Bergantiños García,23806.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,11,Celta Vigo,209,"['4cae153f-87fa-4626-b8d2-2c8626362e4d', 'fedeced7-1fbd-497f-a16a-91d61450f22d']",46,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:46.827,Pass,
,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,1b7173be-4146-4cea-b9de-97cb67faa542,207,,"[52.2, 66.6]",3825662,4,,,,True,-1.0014831,,,,"[53.8, 64.1]",Low Pass,,2.9681644,,,Alejandro Bergantiños García,23806.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,12,RC Deportivo La Coruña,219,"['8dbc2803-6ac8-4439-aab9-bbd186a4199a', 'cbcb32c0-ef30-403d-aabb-5129f3c8b93e']",51,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:51.083,Pass,True
,,,,,,,,,,,,,,,,,3.102023,,,,,,,,,,,,,,,55bbb515-8b90-4ba5-aad3-e34813c5132a,213,,"[45.5, 71.4]",3825662,4,,,,,-0.3305715,,Right Foot,,"[82.8, 58.6]",High Pass,,39.435135,Incomplete,,Jonathan Javier Rodríguez Portillo,26288.0,,,,,Recovery,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,12,RC Deportivo La Coruña,219,"['0656608f-d48d-4206-a0d5-ddc28144f47e', '9d97bac7-c334-4893-82f5-52d3f4841665']",53,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:53.903,Pass,
,,,,,,,,,,,,,,,,,0.986297,,,,,,,,,,,,,,,8a8f4d3a-b590-4947-89f9-39377889fb28,216,,"[69.3, 62.9]",3825662,4,,,,,-0.93449795,,Right Foot,,"[79.2, 49.5]",Low Pass,,16.660433,,,Lucas Pérez Martínez,6732.0,,,,,Recovery,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,12,RC Deportivo La Coruña,219,['5df63b86-32f3-47ab-9524-cf890d31010b'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:58.322,Pass,
,,,,,,,,,,,,,,,,,0.952064,,,,,,,,,,,,,,,ac381078-b3a9-4430-ad2f-7cbc7c84401e,218,,"[80.7, 48.2]",3825662,4,,,,,2.961739,,Left Foot,,"[75.2, 49.2]",Ground Pass,,5.59017,,,Pedro Mosquera Parada,6733.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,12,RC Deportivo La Coruña,219,['86326b1c-1343-4f56-9f58-b828fcaf814d'],59,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:59.308,Pass,
,,,,,,,,,,,,,,,,,1.098569,,,,,,,,,,,,,,,602aef55-a895-471a-a2f7-de092e3df85c,222,,"[75.2, 48.3]",3825662,5,,,,,-1.3641663,,Left Foot,,"[81.3, 19.2]",Ground Pass,,29.732473,,,Luis Carlos Correia Pinto,6734.0,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,12,RC Deportivo La Coruña,219,['da4a53c9-51f7-482a-a55e-68089242f7a8'],1,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:01.071,Pass,
,,,,,,,,,,,,,,,,,2.23383,,,,,,,,,,,,,,,8db5d4a8-c60c-4f47-a471-6b4b6a57b867,225,,"[88.8, 13.2]",3825662,5,,,,,1.0265158,,Left Foot,True,"[114.1, 55.0]",High Pass,,48.86031,Unknown,,Rubén Gracia Calmache,25921.0,,True,,,,1,Regular Play,Luis Carlos Correia Pinto,6734.0,Left Wing,12,RC Deportivo La Coruña,219,['5ef290c6-475e-433c-b9ab-94dd4dd819c3'],4,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:04.676,Pass,
,,,,,,,,,,,,,,,,,2.014371,,,,,,,,,,,,,,,acde3c3c-e417-4845-9e3b-d4de0bc69064,229,,"[6.8, 24.7]",3825662,5,,True,,,0.2975816,,Right Foot,,"[68.1, 43.5]",High Pass,,64.118095,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,13,Celta Vigo,209,['80726f36-6fec-477c-b242-169dbd9ef793'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:46.180,Pass,
,,,,,,,,,,,,,,,,,0.837675,,,,,,,,,,,,,,,80726f36-6fec-477c-b242-169dbd9ef793,230,,"[52.0, 36.6]",3825662,5,,,,,0.5404195,,Head,,"[62.5, 42.9]",Low Pass,,12.244999,Incomplete,,,,,,,,Recovery,1,From Free Kick,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,13,Celta Vigo,209,"['1eec1201-a560-4ec0-91e3-1502e72bd78e', 'acde3c3c-e417-4845-9e3b-d4de0bc69064']",48,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:48.194,Pass,
,,,,,,,,,,,,,,,,,0.725102,,,,,,,,,,,,,,,a8084f38-7a55-4661-9634-7daf381be813,234,,"[57.2, 38.4]",3825662,5,,,,,0.09275632,,Right Foot,,"[65.8, 39.2]",Ground Pass,,8.637129,Incomplete,,Iago Aspas Juncal,5217.0,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,13,Celta Vigo,209,"['7f1a8dbf-1612-40e3-ac82-9f976e13f7b6', 'b78398e5-9e33-4ab6-8e89-2016a17eab45', 'c53c32b2-f775-43ab-a50a-198779af499d']",50,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:50.403,Pass,True
,,,,,,,,,,,,,,,,,1.337296,,,,,,,,,,,,,,,6111f21c-a5f7-402e-b008-0c824598b45d,237,,"[70.6, 31.9]",3825662,5,,,,,-2.4468544,,Left Foot,,"[65.2, 27.4]",Ground Pass,,7.029225,,,Augusto Matías Fernández,19668.0,,,,,Recovery,1,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,13,Celta Vigo,209,['60e53299-33b8-4259-939a-d5b39f79c106'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:52.310,Pass,
,,,,,,,,,,,,,,,,,0.847255,,,,,,,,,,,,,,,a997e3de-971d-4e88-a6c7-443e1898204e,240,,"[65.2, 27.4]",3825662,5,,,,,0.23109066,,Right Foot,,"[73.7, 29.4]",Ground Pass,,8.732124,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,,1,From Free Kick,Augusto Matías Fernández,19668.0,Right Defensive Midfield,13,Celta Vigo,209,['3c546115-a882-48aa-b31e-17d500b728ba'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:54.781,Pass,
,,,,,,,,,,,,,,,,,0.945237,,,,,,,,,,,,,,,218611f2-87f1-4cc9-943f-e86b42b9c962,243,,"[74.6, 30.1]",3825662,5,,,,,2.284887,,Right Foot,,"[68.1, 37.6]",Ground Pass,,9.924717,,,Daniel Wass,6797.0,,,,,,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,13,Celta Vigo,209,['f4c035cf-1488-4010-8e32-242bdfd9d404'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:55.810,Pass,
,,,,,,,,,,,,,,,,,0.821213,,,,,,,,,,,,,,,d3db26b7-37e4-4a1a-906e-dc277947cfef,246,,"[72.0, 43.9]",3825662,5,,,,,-0.088007376,,Right Foot,,"[85.6, 42.7]",Ground Pass,,13.652839,,,Iago Aspas Juncal,5217.0,,,,,,1,From Free Kick,Daniel Wass,6797.0,Left Defensive Midfield,13,Celta Vigo,209,['42c4d0af-433b-4088-861e-3648744be821'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:58.357,Pass,
,,,,,,,,,,,,,,,,,0.938387,,,,,,,,,,,,,,,a4aa7054-9cc7-4ec9-b004-473f1dc18539,250,,"[85.7, 42.7]",3825662,5,,,,,-1.6721429,,Left Foot,,"[84.5, 30.9]",Low Pass,,11.86086,Incomplete,,,,,,,,,1,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,13,Celta Vigo,209,"['35660178-1c9d-469f-b2f6-d5d840018da3', 'cf730999-7f3c-4773-8dcc-a53f3f6d57b1']",59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:05:59.259,Pass,True
,,,,,,,,,,,,,,,,,3.066499,,,,,,,,,,,,,,,d7879cc0-219c-4f4a-a724-49606d0f93c0,253,,"[41.0, 32.8]",3825662,6,,,,,-0.5283719,,Right Foot,,"[61.9, 20.6]",Ground Pass,,24.200207,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,14,RC Deportivo La Coruña,219,['a4358d7e-ae62-4d46-b4e6-7163742b06d5'],2,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:02.804,Pass,
,,,,,,,,,,,,,,,,,1.668287,,,,,,,,,,,,,,,5b559d2f-dffe-49d0-8086-3a3994946320,255,,"[63.6, 19.8]",3825662,6,,,,,1.0009323,,Left Foot,,"[70.2, 30.1]",Ground Pass,,12.233151,,,Alejandro Bergantiños García,23806.0,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Attacking Midfield,14,RC Deportivo La Coruña,219,['404e251e-a313-4b3f-a243-fcc934c0e629'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:05.871,Pass,
,,,,,,,,,,,,,,,,,1.094684,,,,,,,,,,,,,,,8efe8567-baf2-4ba1-ab73-edc99946745e,258,,"[70.2, 30.2]",3825662,6,,,,,1.3530645,,Right Foot,,"[72.7, 41.5]",Ground Pass,,11.573245,,,Rubén Gracia Calmache,25921.0,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,14,RC Deportivo La Coruña,219,['e0914163-ddb1-4a27-8c56-5fcfaeccd4fe'],8,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:08.117,Pass,
,,,,,,,,,,,,,,,,,1.969977,,,,,,,,,,,,,,,2efe8dbf-e851-48bc-9750-96fb35095634,261,,"[72.9, 41.7]",3825662,6,,,,,1.1221852,,Right Foot,,"[85.8, 68.5]",Ground Pass,,29.743067,,,Juan Francisco Moreno Fuertes,6738.0,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Right Wing,14,RC Deportivo La Coruña,219,['7a760f3e-3ed7-47b3-83df-9cf1771f59bd'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:10.249,Pass,
,,,,,,,,,,,,,,,,,1.075145,,,,,,,,,,,,,,,d06a2be9-f195-43dd-b426-a8ca6f9a04bb,264,,"[106.4, 61.6]",3825662,6,,,,,-1.453414,,Right Foot,True,"[108.9, 40.4]",Ground Pass,,21.346897,,,Lucas Pérez Martínez,6732.0,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Back,14,RC Deportivo La Coruña,219,['4381686f-b57d-4902-ab4a-07ea7c6e6c38'],13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:13.606,Pass,
,,,,,,,,,,,,,,,,,1.288213,,,,,,,,,,,,,,,fb837d42-e747-443d-97a6-a17b9128cef1,268,,"[11.2, 40.9]",3825662,6,,,,,-1.7681919,,Right Foot,,"[9.8, 33.9]",High Pass,,7.1386275,,,Andreu Fontàs Prat,6890.0,,,,,Recovery,1,Regular Play,Hugo Mallo Novegil,6805.0,Right Back,14,RC Deportivo La Coruña,219,['72af9ac2-ba82-4b82-9b11-217aac992595'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:16.059,Pass,
,,,,,,,,,,,,,,,,,1.986149,,,,,,,,,,,,,,,2d8872f7-cc90-4cb6-80bf-a23c39d462b3,272,,"[9.8, 33.9]",3825662,6,,,,,-0.061739616,,Left Foot,,"[37.3, 32.2]",High Pass,,27.552496,Incomplete,,,,,,,,,1,Regular Play,Andreu Fontàs Prat,6890.0,Left Center Back,14,RC Deportivo La Coruña,219,"['bfdedba7-20a9-4f8a-9bd9-3c7aaa44a41f', 'c4611086-7fc9-4199-abe6-bbd71ffbbfde']",17,,,,,,,,,,,,,,,,,Celta Vigo,209,00:06:17.409,Pass,True
,,,,,,,,,,,,,,,,,1.706458,,,,,,,,,,,,,,,c4611086-7fc9-4199-abe6-bbd71ffbbfde,273,,"[82.8, 47.9]",3825662,6,,True,,,-1.8627833,,Head,,"[77.6, 30.6]",Low Pass,,18.064606,,,Pedro Mosquera Parada,6733.0,,,,,Recovery,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,15,RC Deportivo La Coruña,219,"['18fe9928-4368-475c-a7cd-8eb553800e1f', '2d8872f7-cc90-4cb6-80bf-a23c39d462b3']",19,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:19.395,Pass,
