50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ad1e409-de79-4d7b-866e-7eac0881c3d8,1239,,"[68.7, 11.2]",3825594,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,51,Celta Vigo,209,['f6a24650-ae2c-4e47-ae7c-bdfaf05dc705'],39,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:39.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400f0ea4-e19e-497e-9698-0dd65a8c6f71,1241,,"[77.6, 15.1]",3825594,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,51,Celta Vigo,209,['9b8f7cb9-c924-4f33-8cb0-5026e67032a7'],41,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:41.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e12f0646-bf71-4ba6-b5f4-46918c25813c,1244,,"[105.7, 18.6]",3825594,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,51,Celta Vigo,209,['990d2897-299c-4c36-a7ea-cca6ff2f8bce'],45,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:45.394,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,46cbdc16-9a55-4ee2-befd-27bee945914c,1246,,"[112.5, 39.9]",3825594,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,51,Celta Vigo,209,['fb76ee89-f42b-42af-8909-beb44466dad3'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:46.174,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fb4cbd86-34c7-43df-a374-fa67260d9103,1258,,"[80.6, 22.8]",3825594,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,52,Celta Vigo,209,['cc067075-e0f8-4456-8c99-96bfba3b8318'],52,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:52.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b50cb038-d408-4946-94a4-033f6dd85395,1261,,"[50.5, 70.7]",3825594,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,53,Sevilla,213,"['5b824ad3-3449-40f5-bc3d-61dd51ee7207', '67914620-23c6-4aa3-93e6-0c4ba7593819']",55,,,,,,,,,,,,,,,,,Sevilla,213,00:29:55.413,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6128dbf-7fc0-4ac5-b16e-556b5bfefdbe,1264,,"[53.4, 42.9]",3825594,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,53,Sevilla,213,['8003696e-29f0-4018-80c1-5cc1e6ecf5a1'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:29:58.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c03eddd-bbf4-4439-9e32-d3d8d3eb8fec,1266,,"[47.0, 49.6]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,53,Sevilla,213,['0b7a5441-f31e-40a5-8ba6-3bec810f308f'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:30:00.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7dc294-85c0-482d-8489-2c8c4911dcdc,1268,,"[84.2, 14.8]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Andújar Moreno,6672.0,Left Back,53,Sevilla,213,['7d0c36bf-acca-4b13-9649-ed5a228f09a5'],3,,,,,,,,,,,,,,,,,Sevilla,213,00:30:03.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420fb1d-10b5-4f59-af0d-2bd876621f21,1275,,"[59.1, 11.2]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,53,Sevilla,213,['41ac5ce7-bd44-4e9c-9861-4ca94e441f9e'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:30:08.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5c55895-45be-4b6b-af78-7f441e91dcf5,1278,,"[34.1, 23.6]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,53,Sevilla,213,['c5056e16-2b89-466c-b0a0-82b9917fc2a0'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:30:14.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03e0464e-06c6-45f5-9a3c-94d85c58da28,1281,,"[33.8, 55.6]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Andreolli,7948.0,Right Center Back,53,Sevilla,213,['45bcbbcd-385e-4b55-99e3-12faf6db230c'],17,,,,,,,,,,,,,,,,,Sevilla,213,00:30:17.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da07b8f5-7947-4b2a-ba40-472d3da58bb3,1284,,"[59.7, 77.7]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,53,Sevilla,213,['9487013b-5dc1-4425-985f-73f8389468e0'],23,,,,,,,,,,,,,,,,,Sevilla,213,00:30:23.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d08c929-13d9-421e-988f-58f6ae0f9ef0,1287,,"[86.7, 75.7]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,53,Sevilla,213,['775bfe09-c25c-4731-8ae5-fed41f211eec'],26,,,,,,,,,,,,,,,,,Sevilla,213,00:30:26.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ef35f09-932b-4c72-b89d-c324f3297efd,1295,,"[31.2, 2.4]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,54,Celta Vigo,209,['adfc30f6-82a9-4c9c-a8be-0dc5c4c8e4f3'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:33.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2ae8ccb-2db9-4a50-b874-98b4abd4cac5,1297,,"[17.9, 14.5]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,54,Celta Vigo,209,['71b3c54c-88de-4cf6-a134-1d3794e5fdc7'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:34.724,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,da03167e-3669-4721-99cb-983d9ca1b39b,1300,,"[85.3, 54.1]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,54,Celta Vigo,209,['4f7ecaba-d89a-406f-a34b-2647db0df427'],42,,,,,,,,,,,,,,,,,Celta Vigo,209,00:30:42.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467f478-d0c2-4b47-bfd1-33503fbb6bdf,1302,,"[5.7, 41.0]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,55,Sevilla,213,['59fa50fc-c470-4486-a93f-6a2bf966f8a7'],44,,,,,,,,,,,,,,,,,Sevilla,213,00:30:44.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c45f139-e0ad-43f3-8926-3fe5b88ace43,1305,,"[32.4, 40.2]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Andreolli,7948.0,Right Center Back,55,Sevilla,213,['554e51ad-3d79-48f0-ac67-c1501a3a3040'],48,,,,,,,,,,,,,,,,,Sevilla,213,00:30:48.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdfe2b39-9928-4f5e-acdb-582780fa55af,1308,,"[28.3, 63.6]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mariano Ferreira Filho,21210.0,Right Back,55,Sevilla,213,['4fe25358-799a-4e05-9d54-ea96aeb3fd93'],51,,,,,,,,,,,,,,,,,Sevilla,213,00:30:51.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1661ce9-9b2e-4f09-b358-d717975245da,1311,,"[6.1, 44.9]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,55,Sevilla,213,['df21de77-da94-4bca-b705-0fa812e5c060'],53,,,,,,,,,,,,,,,,,Sevilla,213,00:30:53.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b29ca6-82f6-476f-9a3a-e1a40374ac3e,1315,,"[64.4, 39.6]",3825594,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,55,Sevilla,213,['9c247688-eeac-463c-9521-891e767e5f3f'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:30:58.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26dbef2c-e04c-4abe-b59b-3190833a553d,1319,,"[15.2, 34.9]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,56,Celta Vigo,209,['5cac3c8f-3188-4262-8b7a-587b6e9c92f1'],2,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:02.878,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38ae19d0-51ed-4ad4-bc9b-4e1dbaa4d8ae,1322,,"[51.9, 4.7]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,56,Celta Vigo,209,['1e8ae83d-9e43-4ebe-b26a-95c29ad6c71a'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:08.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82473833-2bc8-4845-853d-e0b1c7e7a38c,1326,,"[70.9, 2.4]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,56,Celta Vigo,209,['ceb55d0e-acd0-4227-8b4d-4d2bc20dbe27'],12,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:12.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497a477c-d735-4eea-b4c7-6e9eb814c239,1328,,"[46.0, 10.9]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,56,Celta Vigo,209,['cd2c316c-3bc6-4050-ae7c-e98d7bb0db48'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:14.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d28654-be72-449e-b563-cb8a7edf06c2,1331,,"[14.3, 39.9]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,56,Celta Vigo,209,['ddaf8592-7df2-4ea4-8e0e-c4b77d8110de'],19,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:19.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04aa3b44-84e1-4a3c-9d63-98db80f78408,1334,,"[26.2, 13.5]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,56,Celta Vigo,209,['3b51b624-4e09-4f1d-a39f-c2eecbaa1049'],24,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:24.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59dec2fd-34b5-4d8b-9693-b3c183918041,1337,,"[7.2, 41.9]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Conde,6884.0,Goalkeeper,56,Celta Vigo,209,['663fd561-6b41-4d9e-96dd-77b2e741bf99'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:30.843,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4305592d-aafa-404b-b055-2da2bfb95aea,1339,,"[37.7, 2.4]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Left Back,56,Celta Vigo,209,['75b31770-f81d-4420-ac43-f1b3b9ec776b'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:31:33.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2150881-4586-438b-8a69-a57e000c2b49,1341,,"[84.8, 69.5]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,57,Sevilla,213,['b47f90ba-db56-446a-803a-cc4c5e78b960'],45,,,,,,,,,,,,,,,,,Sevilla,213,00:31:45.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d28d70-7c92-4b6c-bded-ed829a79601f,1346,,"[81.5, 47.0]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,57,Sevilla,213,"['146c0851-f31d-48a2-a576-81a5c0224a87', '25bdfab4-24b9-4af5-86e2-85364911c9bb']",49,,,,,,,,,,,,,,,,,Sevilla,213,00:31:49.425,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a89ebc-b23a-4371-ab77-28d63ae7ac1b,1349,,"[63.2, 41.0]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,57,Sevilla,213,['d7b61ae3-6d8b-4c6e-b3f6-e4704974b9b6'],52,,,,,,,,,,,,,,,,,Sevilla,213,00:31:52.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6b4c5f1-8f7d-4874-b076-4ff7b99a38d5,1352,,"[72.4, 21.2]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,57,Sevilla,213,['8f48e3cf-9528-465b-884e-b03165dc51da'],55,,,,,,,,,,,,,,,,,Sevilla,213,00:31:55.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b15fcc51-9da4-4ab6-a479-a785b5d01dd4,1354,,"[79.5, 32.5]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,57,Sevilla,213,['1e89c6a3-d5ec-48fc-a3f8-3a179d4347fa'],56,,,,,,,,,,,,,,,,,Sevilla,213,00:31:56.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c11e02d-233e-4bc0-8c1a-26779d327965,1357,,"[63.2, 26.3]",3825594,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Right Defensive Midfield,57,Sevilla,213,['59bc772e-ba61-4ff2-844f-e8e95020d7f3'],58,,,,,,,,,,,,,,,,,Sevilla,213,00:31:58.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dced6ed4-8cd0-415e-909a-a4a9f68f922a,1360,,"[76.2, 32.5]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,57,Sevilla,213,['62e96de7-42d0-4726-a9e5-421180ea208c'],0,,,,,,,,,,,,,,,,,Sevilla,213,00:32:00.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593cf709-af6d-4ee4-a681-579b6cd9a3cd,1362,,"[55.0, 44.0]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,57,Sevilla,213,['45921cf7-e7bc-43a5-a568-a9ef9e5ba857'],1,,,,,,,,,,,,,,,,,Sevilla,213,00:32:01.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86102722-b4db-467a-9ddf-a9b3c04b4b5a,1365,,"[71.5, 61.2]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,57,Sevilla,213,['85977f50-c11a-47a2-8cc2-1e85a1e16a8a'],4,,,,,,,,,,,,,,,,,Sevilla,213,00:32:04.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90b6550-a85b-4b52-84b5-36fa656d74d9,1369,,"[64.4, 47.6]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Left Defensive Midfield,57,Sevilla,213,['183c5964-cd20-4f16-8d02-7441817b4a16'],8,,,,,,,,,,,,,,,,,Sevilla,213,00:32:08.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017b40f-1fe4-4f47-adc7-55f35525e833,1372,,"[67.4, 66.9]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,57,Sevilla,213,['edc2abf7-77c2-4608-b92b-a5133073990b'],10,,,,,,,,,,,,,,,,,Sevilla,213,00:32:10.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa91b2a7-5cd0-4326-875c-d96a1c3e52ec,1375,,"[107.9, 77.4]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,57,Sevilla,213,['be685dbf-1217-4c28-84dd-914eec939a23'],15,,,,,,,,,,,,,,,,,Sevilla,213,00:32:15.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b435ec64-4b90-4875-993f-5c85b12460b6,1381,,"[94.9, 69.2]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,58,Sevilla,213,['e36daa5c-33b0-4ff2-8776-e83bb0b05fd7'],25,,,,,,,,,,,,,,,,,Sevilla,213,00:32:25.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f1bcdf4-ddfc-4061-9157-be87b546a1a1,1383,,"[99.6, 76.3]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,58,Sevilla,213,['1413f88e-d80b-4852-8edc-e1b71f852e39'],28,,,,,,,,,,,,,,,,,Sevilla,213,00:32:28.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47f04cc6-bad8-4bdf-af56-4dc86e8dbf8e,1386,,"[91.7, 68.0]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,58,Sevilla,213,['1b60ee77-5fad-44b1-a299-edda744ce6bb'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:32:30.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b64b2bb6-d838-4791-ba8c-79116f17bd57,1389,,"[104.4, 78.7]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,58,Sevilla,213,['58c650e6-61a1-4f4c-9dc6-f7d22c6ec9a1'],31,,,,,,,,,,,,,,,,,Sevilla,213,00:32:31.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1c56d47-a356-4b98-bf19-463626691b55,1392,,"[100.8, 63.3]",3825594,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,58,Sevilla,213,['28899281-ebb8-431d-995a-6dd84912b17f'],34,,,,,,,,,,,,,,,,,Sevilla,213,00:32:34.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41ffa822-2a20-4af5-a0b7-a3ad6934c3ee,1404,,"[59.6, 36.1]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hugo Mallo Novegil,6805.0,Right Back,60,Celta Vigo,209,['60a3f8d4-2525-4cce-97b5-6af8adb83503'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:16.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd52420-a697-4a8b-a89e-c024257a2670,1406,,"[62.6, 18.6]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Castro Otto,6802.0,Left Back,60,Celta Vigo,209,['577cc66e-104c-4daa-8fae-ac939fecc472'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:18.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc92d811-9ef4-4d15-9ae0-3e548d660b73,1409,,"[72.9, 27.8]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Wass,6797.0,Right Defensive Midfield,60,Celta Vigo,209,['4d2e533b-75de-407e-a98d-250e7423544c'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:20.789,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,85c9b05b-9445-49f5-9305-b6db52f3036b,1416,,"[99.6, 64.7]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Gameiro,6401.0,Center Forward,61,Sevilla,213,['2ba89aad-d0b2-4aa1-839a-6d0bfccb7a45'],30,,,,,,,,,,,,,,,,,Sevilla,213,00:33:30.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db29c485-a439-4d1c-98a6-8e69fd7c2448,1419,,"[101.4, 73.3]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,62,Sevilla,213,['aadfb47f-0d25-4ab5-a3a6-b991a2b875e6'],36,,,,,,,,,,,,,,,,,Sevilla,213,00:33:36.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c727eaa4-8795-40f7-b981-d4be60cde0e8,1421,,"[94.2, 76.9]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,62,Sevilla,213,['c184e4ed-188f-406c-812d-a3ff2b497b72'],38,,,,,,,,,,,,,,,,,Sevilla,213,00:33:38.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d24f6f6-0fce-4040-a08f-de7b361aed89,1424,,"[67.7, 67.7]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Andreolli,7948.0,Right Center Back,62,Sevilla,213,['871190b9-80d1-4a40-bded-3c99dc19882e'],43,,,,,,,,,,,,,,,,,Sevilla,213,00:33:43.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c560a6b5-9c56-468d-8e6a-b905d4ec1c33,1427,,"[88.7, 62.7]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mariano Ferreira Filho,21210.0,Right Back,62,Sevilla,213,['7fbfe320-f74a-49ef-9948-01288008cdba'],47,,,,,,,,,,,,,,,,,Sevilla,213,00:33:47.587,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b5cd33-65ab-43bc-9c55-4d8559045a95,1431,,"[83.9, 46.5]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,62,Sevilla,213,"['63e0e5d1-83a6-4d01-abb2-a0c749c7ddec', '80970fa8-b7ec-427e-91b7-750fc72c1d30']",50,,,,,,,,,,,,,,,,,Sevilla,213,00:33:50.569,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bda6eef-817d-41cd-ae31-6d1a62da552b,1438,,"[51.0, 34.6]",3825594,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,63,Celta Vigo,209,['c447f68b-267b-4b93-a089-a3821f969a09'],55,,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:55.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fca987a-c595-4ae9-adbd-b6c3c643b5f1,1441,,"[85.0, 4.9]",3825594,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,63,Celta Vigo,209,['4e35f62e-9ba1-4f29-88c3-9a2347e8cb13'],3,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:03.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a97288d2-ccc0-4888-b22a-66f37ce21cd5,1444,,"[109.3, 46.5]",3825594,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Aspas Juncal,5217.0,Center Forward,63,Celta Vigo,209,['17de6075-e96b-476f-8902-78a5d806fc3b'],10,,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:10.385,Ball Receipt*,
