bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[61.4, 7.4]",,,,,,,,,,0.215965,,,,,,,,,,,,,,,,,4545b0af-549d-43c0-9dea-ccca079268a5,50,,"[61.4, 7.4]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,"['8ebd2a44-efb3-4eb2-a5ff-d1e69011fc03', 'bd638d06-2366-4c33-a563-416b86ee8e89']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.023,Carry,
,,,,"[64.3, 17.0]",,,,,,,,,,0.065604,,,,,,,,,,,,,,,,,bd367c15-6344-41c2-befc-0cb4b8a11e17,53,,"[64.3, 17.0]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Toni Kroos,5574.0,Center Defensive Midfield,2,Real Madrid,220,"['864c0203-726f-4db9-815b-ea4684b4460f', 'ba5297f4-1144-4875-adc9-408758b95a58']",37,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:37.777,Carry,
,,,,"[56.4, 10.4]",,,,,,,,,,0.061077,,,,,,,,,,,,,,,,,44abd655-8653-4a0b-961d-6c2e8576b095,56,,"[56.4, 10.4]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Ramos García,5201.0,Left Center Back,2,Real Madrid,220,"['155653e5-4f8e-494b-8f72-22bfe2b189b6', 'a4cb9944-64fa-4c93-9b5e-b05c0883bc4a']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:38.694,Carry,
,,,,"[49.0, 45.1]",,,,,,,,,,1.141186,,,,,,,,,,,,,,,,,98b1e0ea-a714-446b-8a0c-bc15bcd5b4c4,59,,"[48.0, 33.7]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raphaël Varane,5485.0,Right Center Back,2,Real Madrid,220,"['343a89a0-dc7a-4bed-96fd-2449217abc85', 'b2a20653-53c5-4564-86a1-1a8d72a388be']",40,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:40.400,Carry,
,,,,"[57.0, 52.3]",,,,,,,,,,1.299028,,,,,,,,,,,,,,,,,ca592703-863a-49c6-b2f3-05c12ac90288,62,,"[57.0, 52.3]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luka Modrić,5463.0,Right Center Midfield,2,Real Madrid,220,"['236b579d-bb48-4463-b11d-ee483c454902', '516468de-2743-4fc7-b058-f962c4255899']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:42.702,Carry,
,,,,"[85.2, 74.4]",,,,,,,,,,1.684578,,,,,,,,,,,,,,,,,ae912bf7-6ec8-401e-a309-c452dd8b02af,65,,"[85.0, 74.6]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Carvajal Ramos,5721.0,Right Back,2,Real Madrid,220,"['002957c5-8313-4592-9800-87d15c6792de', 'b2bb0257-1965-4c2d-a654-322685271c3b']",45,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:45.225,Carry,
,,,,"[94.6, 61.2]",,,,,,,,,,1.639816,,,,,,,,,,,,,,,,,12b021d1-e9e0-4c2b-99ea-27d689ef043b,68,,"[93.2, 62.4]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Right Wing,2,Real Madrid,220,"['2c0ef6b8-0234-4588-ac24-69fe8f461dca', '51861662-7368-44b7-98f4-d1d4ade1f97d', '9af35afb-4afd-4885-ba1d-f345d94a67bc']",47,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:47.555,Carry,True
,,,,"[99.8, 55.6]",,,,,,,,,,0.077451,,,,,,,,,,,,,,,,,0eac3fc9-ed9a-471f-a358-4c74e11ba2a8,72,,"[99.8, 55.6]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,2,Real Madrid,220,"['20c2b387-7e1e-41cd-ad94-5e56c73d2e8d', '5e27f089-76a4-4336-8840-a21fb4d135c1']",49,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:49.684,Carry,
,,,,"[91.2, 52.9]",,,,,,,,,,0.12,,,,,,,,,,,,,,,,,ff32044a-b4b2-4c88-99b1-c211cee66d82,75,,"[90.2, 53.5]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Right Wing,2,Real Madrid,220,"['6c61cd6b-9811-487f-8a9d-96d4faeb73cf', '6e709239-2174-4df0-8d0e-29648b6bfd55']",51,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:51.204,Carry,
,,,,"[100.0, 38.5]",,,,,,,,,,0.039999,,,,,,,,,,,,,,,,,19c1b873-6572-480e-ae48-5c13661f0663,78,,"[100.0, 38.9]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,2,Real Madrid,220,"['bcf18cac-da1c-4d31-a0a1-6f27c520d314', 'dc2526cf-13ff-4ad7-9e19-c347317aac15']",52,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:52.183,Carry,
,,,,"[92.4, 39.7]",,,,,,,,,,0.079999,,,,,,,,,,,,,,,,,528b5ade-13d3-428b-8d41-f8100dabf4b9,82,,"[92.4, 39.3]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,James David Rodríguez Rubio,5695.0,Right Wing,2,Real Madrid,220,"['11ad6a2a-359a-43b2-9b29-5b8c196819ea', '9f027452-5a75-4a6a-b266-f3e3f38b5754', 'e7f85fda-a4d4-44a5-aead-0efdc7043991']",53,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:53.108,Carry,True
,,,,"[114.5, 27.2]",,,,,,,,,,0.970998,,,,,,,,,,,,,,,,,c3e4c05f-fc65-43cd-912c-5a3de59cc00c,85,,"[110.3, 20.6]",3825757,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcelo Vieira da Silva Júnior,5552.0,Left Back,2,Real Madrid,220,"['8023fdeb-297b-4885-abb5-30bc87bbc33e', '89c5565f-f77d-4a4d-b01d-9d30cfbc16c9', 'a913d87e-6bad-40db-a0f7-dfb6874b1e3e']",54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:00:54.798,Carry,True
,,,,"[75.5, 19.7]",,,,,,,,,,1.631508,,,,,,,,,,,,,,,,,fc8d5528-a85b-462a-a613-9d3ca405debf,96,,"[76.1, 15.3]",3825757,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Jordán Moreno,6701.0,Center Attacking Midfield,4,Espanyol,214,"['25612e49-a8cc-433e-a786-83e7c39e38a4', '2c1babd9-dc62-4a83-8e49-178b5fdadbd1', 'bb00e725-7306-41b0-83b3-bff07d701159']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:44.973,Carry,True
,,,,"[94.8, 49.6]",,,,,,,,,,3.843322,,,,,,,,,,,,,,,,,f65554ce-085c-4726-bc0b-b80e274e7433,99,,"[75.7, 61.3]",3825757,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,4,Espanyol,214,"['79023721-37a5-4188-8e98-cf7a92670555', 'bfa57998-0a03-452f-b27e-a1efba3f244e']",49,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:49.250,Carry,
,,,,"[89.2, 62.9]",,,,,,,,,,6.734192,,,,,,,,,,,,,,,,,acc0b3f2-ef8f-473e-a432-3e704dac688b,106,,"[65.1, 76.6]",3825757,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,4,Espanyol,214,"['6b4a97d6-4089-4adc-9d2f-c908c8392c91', 'd8314b0b-c1a5-4fcd-ab8f-f732e7beb65b', 'fe1659bd-6d11-4633-ad1f-d3b3e33916f3']",59,,,,,,,,,,,,,,,,,,Espanyol,214,00:01:59.601,Carry,True
,,,,"[92.0, 48.6]",,,,,,,,,,1.592311,,,,,,,,,,,,,,,,,ad8b3f53-f3e2-4616-aacf-87659b540bf5,110,,"[92.0, 47.6]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salvador Sevilla López,24072.0,Left Wing,4,Espanyol,214,"['1324afa3-c6b0-44aa-bf1e-321ad60e8d18', '13640faa-e2da-449a-9612-e12008567f86', 'd248b4f9-1757-4a97-a52d-e17e991c34ba']",7,,,,,,,,,,,,,,,,,,Espanyol,214,00:02:07.385,Carry,True
,,,,"[34.2, 32.9]",,,,,,,,,,0.154036,,,,,,,,,,,,,,,,,9cd07454-4d51-4310-a695-eb8dc4ebb668,116,,"[33.3, 30.7]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,5,Real Madrid,220,"['46abfd17-f296-41af-8f4f-3c3cb22b9b14', '70096110-e984-487f-b254-d50ff7c84dfa', '91329b80-6b5d-4b44-910a-c9e624c3fd20']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:10.029,Carry,True
,,,,"[34.3, 33.1]",,,,,,,,,,0.163152,,,,,,,,,,,,,,,,,9d837170-86e2-4623-a7f1-77d2339ce757,119,,"[34.2, 32.9]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,5,Real Madrid,220,"['0e8773fd-16b2-45f9-ad76-868c316d2795', '70096110-e984-487f-b254-d50ff7c84dfa', '8f177739-a424-484a-91ab-c39f3dcb327d', '91329b80-6b5d-4b44-910a-c9e624c3fd20']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:10.183,Carry,True
,,,,"[42.2, 45.5]",,,,,,,,,,1.585039,,,,,,,,,,,,,,,,,b3be1877-fe63-4d47-b610-63e0191c8a57,122,,"[34.3, 33.1]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,5,Real Madrid,220,"['0e8773fd-16b2-45f9-ad76-868c316d2795', '567d8c30-3c66-4bc3-ad27-10b9602be9db', '8f177739-a424-484a-91ab-c39f3dcb327d']",10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:10.346,Carry,True
,,,,"[40.8, 54.0]",,,,,,,,,,0.997961,,,,,,,,,,,,,,,,,7c0c5f01-eaf5-4a8d-bd6f-1b124504fb67,131,,"[40.8, 54.0]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,5,Real Madrid,220,"['b6a07024-b342-43d8-ab86-95f528d05987', 'de5aef9b-41e8-42fa-8a93-39d108806329']",15,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:15.977,Carry,
,,,,"[42.4, 41.3]",,,,,,,,,,2.91287,,,,,,,,,,,,,,,,,522bb455-caf0-48be-8420-1357fb7caca9,134,,"[42.4, 41.3]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,5,Real Madrid,220,"['534b0ef8-2aa7-4a3c-8783-a4c4a3cbcfd1', 'b02a0190-cdc8-40ca-9abc-a6b1a558e284']",17,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:17.947,Carry,
,,,,"[53.4, 8.0]",,,,,,,,,,1.748696,,,,,,,,,,,,,,,,,8a073462-d308-4052-90c1-6716a978db05,137,,"[48.8, 8.0]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,"['0e3d4562-7c9a-4d2c-8f12-9643109b3594', '81557072-49e1-4b19-822d-6b5c015db1e6']",22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:22.522,Carry,
,,,,"[68.7, 2.7]",,,,,,,,,,1.092067,,,,,,,,,,,,,,,,,da00dbdf-44a2-4e87-b95a-c5abb13204d8,140,,"[68.7, 2.7]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,5,Real Madrid,220,"['50b91311-8c7e-4239-b236-eda0c7541f48', '50f8efa4-a9fc-41a5-81a7-04440f884a9e']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:25.274,Carry,
,,,,"[57.6, 8.6]",,,,,,,,,,0.56103,,,,,,,,,,,,,,,,,1b3889bf-9036-41d8-9336-3dab0845adf2,143,,"[57.6, 8.6]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,"['48b39094-d3e3-483d-9816-ad3922e263f0', '766ed2a0-0d58-42ed-bd77-127bb0a8e252']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:27.552,Carry,
,,,,"[56.2, 21.6]",,,,,,,,,,1.012354,,,,,,,,,,,,,,,,,d718dfea-0695-43c3-a60e-0f943ac262d2,146,,"[55.6, 17.8]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,5,Real Madrid,220,"['206773e8-6807-4065-9cb9-81d153f6785a', '5bf05830-ce43-43c3-8b95-05a15f89ee3a']",29,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:29.346,Carry,
,,,,"[88.4, 66.8]",,,,,,,,,,3.4944701,,,,,,,,,,,,,,,,,8ddadc57-1255-41cc-ace5-1e10c9391814,149,,"[76.5, 69.0]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,"['12cb9a44-5aca-46bc-b0d7-d04fa6c93c63', '88d505b5-3514-4809-8258-d2a58947b7e9']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:32.887,Carry,
,,,,"[87.6, 68.2]",,,,,,,,,,0.691541,,,,,,,,,,,,,,,,,17855513-47f9-4467-8601-26a1846a72da,154,,"[90.6, 66.8]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,5,Real Madrid,220,"['04bf5b6d-5236-48b6-b7d1-84cacb4d32ff', 'a7cd148c-31c4-4418-81cb-57e7e22a5ee1', 'e0f4bd41-6de7-4cc6-a7cd-6dc61b74c369']",38,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:38.162,Carry,True
,,,,"[57.0, 59.2]",,,,,,,,,,0.41296,,,,,,,,,,,,,,,,,979dfa35-6974-4e30-9822-b25c82217bac,158,,"[62.5, 60.2]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,5,Real Madrid,220,"['5ed9650a-4c0f-4c3c-9a54-f2a59578d1b1', 'e76bf3e8-7bab-47a8-bd15-f93a94198fa7']",41,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:41.607,Carry,
,,,,"[60.4, 31.3]",,,,,,,,,,1.957928,,,,,,,,,,,,,,,,,48fb5528-f293-41ab-b215-7df1f4a42f1c,161,,"[57.4, 33.3]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,5,Real Madrid,220,"['1056df9d-3a85-4dda-a57d-93f2a201b7ce', '12341ae4-a8cb-4ada-a2c3-6ba370a6c2e2']",43,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:43.163,Carry,
,,,,"[75.3, 28.0]",,,,,,,,,,0.967039,,,,,,,,,,,,,,,,,f9e03ee2-d79c-47dc-9f85-defe5eb4902e,164,,"[74.5, 29.2]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,5,Real Madrid,220,"['35408076-22ae-4ebb-9ec1-f5e9f22d90f9', '5dc2682c-b719-45e1-bef1-366149b551ec', '8bc1c597-d1f8-4b39-8c5c-ba8d6dfde5f9']",46,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:46.196,Carry,True
,,,,"[94.6, 14.4]",,,,,,,,,,1.095029,,,,,,,,,,,,,,,,,e9f50fa9-aae6-4b77-9cb2-def5051bfff5,168,,"[90.4, 8.6]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,5,Real Madrid,220,"['375cbdb6-7fc4-460f-8ee9-0e7a84776912', '6d9b8834-3316-4501-802f-724b6eb84ad9', '94fbc04e-df4f-4435-9749-57d8352ae7b5']",48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:48.378,Carry,True
,,,,"[98.4, 36.3]",,,,,,,,,,2.155791,,,,,,,,,,,,,,,,,5a7035de-66b1-4e45-ab81-11a1f3c71d4a,172,,"[95.4, 30.2]",3825757,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,5,Real Madrid,220,"['70b33ca8-d0ef-4613-aa95-8ce79499bf93', '7aa7d29d-1143-41f7-b7b6-5462e4ae4030', 'beed3dde-9f40-4f79-8f65-1095925a6542']",50,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:50.322,Carry,True
,,,,"[49.4, 68.8]",,,,,,,,,,0.074528,,,,,,,,,,,,,,,,,ee586e3e-52dc-4cd2-a422-23246f2cd423,183,,"[49.6, 68.6]",3825757,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,6,Espanyol,214,"['0d249d72-e9a7-4a4a-918c-94fc9f2cdcea', 'c46b19f4-6e8a-41a6-832c-311f70ac4b9b']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:25.244,Carry,
,,,,"[55.6, 42.0]",,,,,,,,,,4.144609,,,,,,,,,,,,,,,,,e97bda0b-152d-4638-9c6e-f809ece6d19f,197,,"[54.0, 51.5]",3825757,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,7,Espanyol,214,"['3e81fa87-fc7e-4ba5-9aa9-0f0f87725e01', 'bb300bb8-95c4-4bf1-bdff-61699a3530fb']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:53.704,Carry,
,,,,"[78.7, 77.8]",,,,,,,,,,2.481585,,,,,,,,,,,,,,,,,6edc3200-eca6-4836-9e48-4ae4eda13a9e,200,,"[79.5, 77.2]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,"['0d026aee-8d90-46b8-a796-18f69cc8f447', 'a41058de-a5ed-46a7-9bbd-b596643fa4af', 'd455c03e-403a-4780-9d36-b127dea76d8b']",0,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:00.114,Carry,True
,,,,"[75.3, 76.8]",,,,,,,,,,1.574394,,,,,,,,,,,,,,,,,55d3d4b0-f3e2-4c59-bc87-a7976a8bbd0f,204,,"[78.7, 77.8]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,"['0365c0cf-4d1c-4500-996e-32a1b284e9e3', '351da3c7-59a1-4e9c-805d-cda4f7dc99f3', 'a41058de-a5ed-46a7-9bbd-b596643fa4af', 'd455c03e-403a-4780-9d36-b127dea76d8b']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:02.596,Carry,True
,,,,"[82.2, 69.3]",,,,,,,,,,1.232716,,,,,,,,,,,,,,,,,7b4ea7f4-4ae9-4800-9792-71764f210d7e,207,,"[82.2, 69.3]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,7,Espanyol,214,"['26f27375-9511-4b8a-8b19-6c8de26a9d57', '64542a1f-6443-496c-96f0-1533dd6a2462']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:04.925,Carry,
,,,,"[78.1, 78.4]",,,,,,,,,,2.283257,,,,,,,,,,,,,,,,,6fd5b687-19b9-4901-9536-a015833c55d9,213,,"[80.1, 78.6]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,7,Espanyol,214,"['03607653-500b-42c6-ba19-9e714b7b02c7', '1d4bf77c-67be-47d8-8de2-d787187e4e53', 'c399df89-d9aa-4bc2-830c-b3e605e33ff6']",8,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:08.738,Carry,True
,,,,"[50.8, 69.1]",,,,,,,,,,1.273634,,,,,,,,,,,,,,,,,dc7a893f-4c50-4bfb-8efa-63c26ed688d2,216,,"[50.8, 69.1]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro González Soberón,6762.0,Right Center Back,7,Espanyol,214,"['bad1405e-b807-4390-8dca-97f721f5c600', 'ed454e96-2a8b-482a-b03e-47ec16537cba']",12,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:12.617,Carry,
,,,,"[54.8, 21.5]",,,,,,,,,,3.645791,,,,,,,,,,,,,,,,,ae7d6725-7ac2-460e-9bd6-91cae7f80047,219,,"[40.6, 39.6]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Pablo Roco Roco,16456.0,Left Center Back,7,Espanyol,214,"['4499157c-a741-432a-ad58-07c820bf080a', '59b70ee7-f003-4098-9963-89be1a1fff63']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:15.758,Carry,
,,,,"[78.1, 32.0]",,,,,,,,,,2.928492,,,,,,,,,,,,,,,,,83aeb23d-ab47-43d3-9a00-782bef658dff,223,,"[74.5, 26.1]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Jordán Moreno,6701.0,Center Attacking Midfield,7,Espanyol,214,"['10ea4e78-f158-4b6f-bdaf-626e28b849f7', 'b9e1c4e5-df33-4f7f-b889-4914e61ad8f6', 'e07a8173-9b4a-47b5-be9d-7fab0f9f8983']",20,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:20.598,Carry,True
,,,,"[41.0, 59.2]",,,,,,,,,,0.625446,,,,,,,,,,,,,,,,,854b769f-9a43-48dd-9baa-b710db83f01a,230,,"[43.2, 58.4]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,8,Real Madrid,220,"['337b1d00-e883-44f7-86b2-8f481beb1c00', '78ac460d-8b8e-474a-a86d-0ed2eaa6c84d', 'e8277f78-dd11-44d3-80f3-3a5bb6c0a2d8']",25,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:25.683,Carry,True
,,,,"[29.7, 39.9]",,,,,,,,,,0.994345,,,,,,,,,,,,,,,,,9acd84ad-2d74-4924-97a3-d055739ce17e,234,,"[29.7, 39.9]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,8,Real Madrid,220,"['375a0834-405b-407f-9cc9-80e3daaaf29b', 'b2bbab92-bb4d-4236-b284-e3dee9716dea']",27,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:27.987,Carry,
,,,,"[42.6, 11.2]",,,,,,,,,,0.08,,,,,,,,,,,,,,,,,7c8a2b84-8f5e-4cc2-ae74-12db8bf85fd3,237,,"[42.6, 11.4]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,8,Real Madrid,220,"['5f325196-8ab5-446b-94ca-3022d1dad31a', 'fd44ed92-e3f2-4a12-a151-1fa1e08c0f6e']",31,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:31.008,Carry,
,,,,"[44.4, 21.6]",,,,,,,,,,0.068781,,,,,,,,,,,,,,,,,3bf0ebb7-93f2-4014-bf93-1cc4d8e76db2,240,,"[44.4, 21.6]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Left Center Midfield,8,Real Madrid,220,"['3c4c2be3-0ef7-4996-b853-62fec1504b07', 'aee166ad-ab63-4828-acb2-e4d7443a5987']",32,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:32.288,Carry,
,,,,"[44.2, 32.7]",,,,,,,,,,2.144616,,,,,,,,,,,,,,,,,197d86f7-1025-4504-b4a0-9abcaf7784ac,243,,"[44.2, 32.7]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toni Kroos,5574.0,Center Defensive Midfield,8,Real Madrid,220,"['527b6f67-6b88-4250-ae27-d1a4bd121af1', 'aa8f0d09-5ea8-45cc-ade4-9d8b0e1e72e8']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:33.425,Carry,
,,,,"[67.3, 36.7]",,,,,,,,,,2.390002,,,,,,,,,,,,,,,,,b3890587-0461-4a20-8be8-7449e292a999,246,,"[64.5, 25.0]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,8,Real Madrid,220,"['5d7f3d7d-6e2e-49e7-8778-c46592c86c50', '72ef1c35-c959-40fe-abd9-5c5b5f412d62', 'e906c826-224b-46ff-addc-182e0bd8f1a6']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:36.498,Carry,True
,,,,"[74.5, 47.9]",,,,,,,,,,1.900556,,,,,,,,,,,,,,,,,b83c23be-3a35-4fdf-b360-df2112a3b285,250,,"[78.7, 50.5]",3825757,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Right Wing,8,Real Madrid,220,"['2d3a1000-c64d-440d-8797-d3e4d4150732', 'ac0f57fa-44b8-4ded-afd1-229fadaf8308', 'f4db3b3b-6411-422d-bc8f-054a3755198f']",39,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:39.832,Carry,True
