50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,07b7bd14-bfe6-4b11-a7ba-44f151672546,2450,,"[38.6, 56.3]",3825862,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,134,Espanyol,214,['12df1800-13ec-471f-b1d0-53a08ab9df91'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:08:27.577,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,de5494a2-e761-4896-a415-129798301686,2466,,"[16.0, 3.2]",3825862,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,134,Espanyol,214,['16de13dc-317d-49ab-9746-a096002aeddf'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:08:43.133,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a74435d3-84c6-430e-8425-c0fd0b8130d4,2469,,"[9.3, 23.6]",3825862,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Planas Antolínez,7577.0,Left Back,135,Espanyol,214,['45073a3c-7140-43dd-a25f-4d90e5c5a7d0'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:09:16.464,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,cacde5ed-40cd-476d-b454-19d5a2b9ddaf,2492,,"[70.3, 30.2]",3825862,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,137,Celta Vigo,209,['cefa90d9-165c-4789-b8ec-9e4ec97975ad'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:10:30.480,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,71fe005a-3e49-4d3c-a6eb-d9d8b7f33c17,2526,,"[58.1, 24.9]",3825862,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Right Center Midfield,140,Espanyol,214,['e3704234-27fe-44d7-bacd-0851eee78457'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:10:50.836,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2850a7eb-1391-4486-9110-8f27c0440417,2546,,"[64.1, 68.9]",3825862,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,141,Celta Vigo,209,['1ae912e7-02e8-4a3e-b828-2845da344c1d'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:11:36.578,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,d2155e43-dd81-4901-b02f-694770a94216,2563,,"[44.6, 42.1]",3825862,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Moreno Balaguero,6766.0,Center Forward,142,Espanyol,214,['9b87cd28-1cd8-4a77-98a7-e6a3280ea804'],59,,,,,,,,,,,,,,,,,Espanyol,214,00:11:59.173,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,3ae6bd18-d92b-48b4-aebc-e0c14a827b42,2602,,"[33.1, 76.4]",3825862,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Álvaro González Soberón,6762.0,Right Center Back,144,Celta Vigo,209,['3d5796f3-ef27-4e59-8cfa-7c8e34bd09ae'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:12:38.793,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,3bac3fa5-8f05-4a3c-8bd6-f96b1d3ffaf1,2606,,"[87.2, 3.0]",3825862,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuel Agudo Durán,6724.0,Left Wing,144,Celta Vigo,209,['41500efc-ca73-4fdc-b128-40ca78d480b9'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:12:40.010,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,8c26bc2e-be16-4075-a337-3c368b17401e,2666,,"[81.5, 10.5]",3825862,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,146,Celta Vigo,209,['0a06b6f1-7468-4e9c-886f-144e25a96c4a'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:14:36.387,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,ba27790b-6294-4376-b103-12a62c57c6cc,2695,,"[64.3, 53.6]",3825862,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,150,Celta Vigo,209,['2b03b22b-d49a-4aa5-97c3-220227df51e1'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:15:08.484,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5873ef87-592b-463e-a40b-e4a306c84fd3,2711,,"[57.4, 47.6]",3825862,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,150,Celta Vigo,209,['11d678e7-1179-428a-b916-1bd680634c17'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:15:21.324,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,a259dae4-bf9d-4ce1-a0e4-ce8a761a68fb,2782,,"[61.8, 73.3]",3825862,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,153,Espanyol,214,['28881934-c834-4c09-b9b7-7de32fa7e505'],33,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:33.480,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8913cb1b-2e80-41e3-be2e-f511c83b02d0,2785,,"[30.9, 73.5]",3825862,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,154,Espanyol,214,['dcae3b47-e551-4a91-82a0-920f0223c368'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:16:58.100,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,02d629b2-8b2f-44be-beeb-1ad53071a076,2802,,"[38.2, 43.3]",3825862,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,155,Celta Vigo,209,['1893697a-1197-417f-8c02-409fd213c4ff'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:08.067,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,966cebf7-f4bc-419e-993d-5f23bf657a71,2817,,"[31.3, 2.5]",3825862,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Agudo Durán,6724.0,Left Wing,155,Celta Vigo,209,['a4cf0181-8d62-41d9-b9ab-afd1b5011f45'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:17:21.871,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,ede3e7b0-8821-4ae9-a280-8dc86b7d8168,2927,,"[55.6, 56.8]",3825862,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,161,Espanyol,214,['ce87a696-2014-4651-b6da-9d225932590a'],43,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:43.459,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,153b03c8-b2da-4c1d-9d47-e7a3ecd5d774,2938,,"[70.3, 75.8]",3825862,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,161,Espanyol,214,['bed86af3-e789-4900-af3b-f134bac3eaa7'],54,,,,,,,,,,,,,,,,,Celta Vigo,209,00:19:54.356,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,a593446e-e12f-4d00-b1af-ca3495c51e8c,3012,,"[72.5, 52.6]",3825862,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Left Center Midfield,164,Espanyol,214,['7b7fee0d-dd54-4175-ac17-7279baebe911'],1,,,,,,,,,,,,,,,,,Espanyol,214,00:22:01.706,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,660b4698-ca85-4ed0-9277-95eb66e98ac3,3022,,"[41.9, 15.8]",3825862,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,165,Celta Vigo,209,['3b172c93-7d59-4143-80f8-0fd88e2ba130'],9,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:09.412,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,d1c293c8-dff7-4eb3-9c9a-9b99f847e758,3038,,"[29.2, 38.2]",3825862,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,165,Celta Vigo,209,['461406a4-f67d-4325-9f90-4045f85d158f'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:22:26.047,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,fac5c042-e184-4783-ac7d-52ba61744dfb,3058,,"[104.4, 11.7]",3825862,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Planas Antolínez,7577.0,Left Back,165,Celta Vigo,209,['b826c873-e15e-4301-9964-5eaa39c51a6e'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:47.873,Duel,True
,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,dc8439f2-9ae2-48c5-aa2a-572cca243a58,3215,,"[72.5, 60.4]",3825862,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,175,Celta Vigo,209,['0f471a04-175a-45ea-8f1e-0df19a3775eb'],25,,,,,,,,,,,,,,,,,Espanyol,214,00:27:25.976,Duel,True
,,,,,,,,,,,,,,Aerial Lost,1.154201,,,,,,,,,,,,,48aec0a4-a16b-46b6-ba4d-ee6938ada062,3224,,"[99.5, 15.7]",3825862,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Left Wing,175,Celta Vigo,209,['3fdfc5e3-033e-42f6-9b84-fd87996acf63'],37,,,,,,,,,,,,,,,,,Espanyol,214,00:27:37.850,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,d4f5e36e-d317-42a9-974b-0d35155c87c2,3285,,"[71.6, 50.3]",3825862,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,179,Espanyol,214,['033f177b-1315-492b-a037-2f6136c38fbd'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:29:32.043,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4d4595f4-98d8-431f-b935-1c5d1e776f8c,3294,,"[90.4, 70.5]",3825862,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,179,Espanyol,214,['ee4ac76c-138d-4090-9852-37eed3cc9cf1'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:29:42.557,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,0e241645-bb00-4104-9012-c9c9a81cec12,3300,,"[81.4, 54.9]",3825862,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,180,Celta Vigo,209,['615bd6eb-d070-4a17-8461-1a3fe53d9192'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:29:47.000,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,b454b37c-f616-4e20-8ce5-abbca02ef6e5,3310,,"[26.1, 36.2]",3825862,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,180,Celta Vigo,209,['3eb81e79-5c6a-4e51-8b2a-ef5df2c5a9fe'],51,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:51.845,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,,c2d1a029-b19d-42e0-a4ac-d39c0e310c19,3337,,"[78.5, 58.3]",3825862,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,182,Celta Vigo,209,['6135235c-4faf-459d-81e9-288b5ccffe61'],20,,,,,,,,,,,,,,,,,Espanyol,214,00:30:20.913,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,1b9d75ae-c7b7-4466-a7d8-c29cbf8ccdcd,3378,,"[93.0, 21.6]",3825862,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,186,Espanyol,214,['a746d3cd-3fd1-4d98-8b09-386fc72086ec'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:32:34.273,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,ebe84b3f-95b5-4a9f-8488-8ec4fad1274a,3385,,"[20.9, 56.3]",3825862,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,186,Espanyol,214,['de7b0051-49fb-4bdd-9fba-37fd01dfe464'],36,,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:36.645,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,378db24f-f39b-4377-838a-55261534c2b9,3441,,"[43.9, 54.0]",3825862,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,189,Celta Vigo,209,['ee50e585-0429-4b55-90c7-7d75b948d56b'],43,,,,,,,,,,,,,,,,,Espanyol,214,00:33:43.694,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8e44822f-ae75-4ed1-930e-32a6ce974928,3459,,"[6.1, 57.0]",3825862,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier López Rodríguez,6791.0,Right Back,191,Celta Vigo,209,['c9f6ecc1-1016-4910-87cc-cb189d3dd5a9'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:34:42.901,Duel,True
,,,,,,,,,,,,,,Aerial Lost,1.280992,,,,,,,,,,,,,ace2a220-3207-4947-9fa3-0430b236c11a,3471,,"[45.8, 79.7]",3825862,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,191,Celta Vigo,209,['6cf6df5c-670f-443f-9233-4a2fe1ce9649'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:34:54.371,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,a775a7fe-e1e1-41d7-b2f6-cf2aa1ea9acd,3488,,"[31.3, 16.5]",3825862,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,193,Celta Vigo,209,['8496e930-9e8b-4e05-8bdc-c1537e59cac0'],20,,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:20.475,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,ebd9ff93-9a3c-4607-8fc7-5cc5696a6508,3533,,"[55.6, 13.9]",3825862,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,198,Espanyol,214,['e704f220-7350-496f-9d98-d6e84a65c844'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:37:05.531,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,9521ba19-3061-4c16-888c-9ee130c1a908,3560,,"[46.9, 15.9]",3825862,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,199,Celta Vigo,209,['8c699810-b3b0-45fb-a0b5-6db2b9a13fff'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:37:17.242,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,89a339e7-9748-4d9f-8b87-6827206be60b,3581,,"[34.3, 63.8]",3825862,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,201,Espanyol,214,['11c56317-521f-4130-9ca8-f5e896b60e9b'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:37:55.528,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,2fba2c8a-94eb-4b6e-bed2-28e6ab0ba659,3609,,"[6.1, 72.1]",3825862,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,201,Espanyol,214,['a2adca0c-3b65-4c59-aa6c-112bf94a2d00'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:18.375,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,4deb8e56-89dd-49ab-9fcd-c32c907cac51,3618,,"[100.7, 24.9]",3825862,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,202,Espanyol,214,['28b34137-a3ef-474f-b732-8bee9e82148e'],29,,,,,,,,,,,,,,,,,Espanyol,214,00:38:29.835,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,82b56f6c-1b74-47e6-a4a6-d842a47c0446,3629,,"[32.9, 74.4]",3825862,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,202,Espanyol,214,['58bfcf4c-2253-428b-80c5-3418dbe54288'],38,,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:38.507,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,0545ef35-9502-4cfd-9982-8a19cb90a894,3664,,"[27.9, 73.5]",3825862,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,204,Espanyol,214,['eb6e2062-682d-4b70-918c-43dfcdadc708'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:08.505,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,8956bc1f-2c67-4597-8688-8b285c2dc765,3701,,"[55.8, 38.5]",3825862,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Guidetti,6038.0,Center Forward,205,Celta Vigo,209,['576a50e8-16e7-4b7f-a477-4c91d466e2a5'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:32.678,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6442ccb5-9f37-4481-a8ce-31ceca10e9d3,3708,,"[25.8, 34.9]",3825862,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,206,Espanyol,214,['8288b16e-40d8-4942-b2ba-89c5ca4ae5c8'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:37.809,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,a15fa8a1-9c0e-4ea3-bd8e-e23b6d39cde9,3715,,"[70.2, 17.3]",3825862,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,206,Espanyol,214,['76079962-6a37-4258-a8b7-089dde6650e7'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:39:41.274,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,191e9755-4fd4-4837-bdf4-6fe3b4f7da14,3721,,"[28.6, 60.2]",3825862,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,206,Espanyol,214,['22020a28-631c-469b-941d-695a236a278c'],47,,,,,,,,,,,,,,,,,Celta Vigo,209,00:39:47.779,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,07acd0a5-17fe-492d-a3b8-108667ab7ad5,3758,,"[45.7, 77.1]",3825862,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,209,Espanyol,214,['92933aa6-3085-46c4-b9fb-e7a356997cef'],46,,,,,,,,,,,,,,,,,Espanyol,214,00:40:46.927,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,,9906eefb-591b-450c-9b6f-aed631fcb338,3784,,"[33.8, 55.9]",3825862,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Castro Otto,6802.0,Right Back,210,Celta Vigo,209,['9092b8ff-107d-41eb-96c2-fba8ad0cbde6'],58,,,,,,,,,,,,,,,,,Celta Vigo,209,00:40:58.843,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,70817bab-a74f-4ff7-8e1c-a6fc98b3a65c,3806,,"[24.7, 5.4]",3825862,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,210,Celta Vigo,209,['b70ce79f-e6d4-49c3-a1d0-4a1bf04b1467'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:41:23.156,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,cc7cd190-8317-4ea4-a697-fd7110c76b29,3844,,"[30.0, 38.5]",3825862,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gustavo Daniel Cabral Cáceres,6794.0,Right Center Back,211,Espanyol,214,['3e84ee7d-ad09-4bc2-83d0-b75afce0e905'],0,,,,,,,,,,,,,,,,,Celta Vigo,209,00:42:00.064,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,5c909e20-0e4c-47cf-ae0d-98ff8d9e4c0b,3908,,"[36.1, 16.7]",3825862,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Gómez Solà,6804.0,Left Center Back,214,Espanyol,214,['0013c29f-f0d3-4e0a-a165-39cebc26f1c8'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:43:01.309,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,489bf96c-c84e-401e-92fc-f5b69b21bcfc,3984,,"[114.5, 28.4]",3825862,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,219,Celta Vigo,209,['42d20794-621f-4578-a2aa-a256f2d5228f'],34,,,,,,,,,,,,,,,,,Celta Vigo,209,00:45:34.387,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,239d18af-1b07-488d-aa16-af865c57d276,3993,,"[49.6, 27.9]",3825862,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,221,Espanyol,214,['be29eb97-a376-46f2-af03-bf66d388f8b4'],15,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:15.431,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,87b9965f-02c6-44f9-b97c-2c6f99e4ab70,4043,,"[59.0, 5.0]",3825862,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Pablo Hernández,6801.0,Center Attacking Midfield,225,Espanyol,214,['d19bef39-539b-4f60-ab4b-6b1a8522b886'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:46:59.749,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,594ae5f2-41af-4c45-a856-3a5332c2657e,4062,,"[94.3, 67.7]",3825862,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier López Rodríguez,6791.0,Right Back,226,Espanyol,214,['83c3339f-da00-482f-aaa5-fc9d1ffa8e90'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:47:39.624,Duel,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8745ea4-b5ab-408e-8277-13f21fca64a5,22,,"[85.0, 52.1]",3825862,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marco Asensio Willemsen,5719.0,Left Wing,2,Espanyol,214,['0193eb29-9a2a-4217-8c17-475b841c7bfa'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:00:16.491,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fee22374-cb14-45c8-8130-6c164a999a12,29,,"[32.8, 27.3]",3825862,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nemanja Radoja,6796.0,Right Defensive Midfield,3,Celta Vigo,209,,22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:22.118,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1932f6d3-79d6-40a5-b69c-114d38eeecac,39,,"[35.8, 58.1]",3825862,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Castro Otto,6802.0,Right Back,3,Celta Vigo,209,['d89ed8bb-1b2f-4e16-8631-d474fcb03b9c'],32,,,,,,,,,,,,,,,,,Celta Vigo,209,00:00:32.501,Ball Recovery,
