50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,,,0.532916,,,,,,,,,,,,70dc349a-63ed-444a-b72e-dcda65937c01,425,,"[64.0, 55.5]",3825571,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,31,Espanyol,214,"['d5e0372e-9e81-41ee-a152-2b02107fbe32', 'f803d8af-53fb-4e29-997a-3d9becc3668c']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:11:55.931,Pressure,
,,,,,,,,,,,,True,,,,,,0.399998,,,,,,,,,,,,ffd601b2-2013-4374-9e27-854cfe5a560b,426,,"[67.2, 56.3]",3825571,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,31,Espanyol,214,"['d5e0372e-9e81-41ee-a152-2b02107fbe32', 'f803d8af-53fb-4e29-997a-3d9becc3668c']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:11:55.941,Pressure,
,,,,,,,,,,,,,,,,,,1.726237,,,,,,,,,,,,9564dce7-c6e2-4f1a-aa4e-301e6309dd48,444,,"[48.9, 13.7]",3825571,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,32,Espanyol,214,"['76fc0509-71af-437a-957c-c474f573af0b', '96709823-c810-40dc-9d96-da2dac8b8f41']",34,,,,,,,,,,,,,,,,,Villarreal,222,00:12:34.314,Pressure,
,,,,,,,,,,,,,,,,,,0.442506,,,,,,,,,,,,0cce5dd6-da47-4ce1-a558-7e2ac0f53059,464,,"[46.8, 72.9]",3825571,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,33,Villarreal,222,['290370b6-00ae-4147-8d12-026b7768e7a0'],53,,,,,,,,,,,,,,,,,Espanyol,214,00:12:53.101,Pressure,
,,,,,,,,,,,,,,,,,,0.956818,,,,,,,,,,,,c054286a-7131-48e7-9573-355fb1fb4b67,470,,"[51.8, 18.3]",3825571,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,34,Espanyol,214,"['d3cb2ab0-f7cc-4f50-b237-c50a16687491', 'de251a90-2a32-4e6e-a2af-26ba7fff6ddb']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:12:59.163,Pressure,
,,,,,,,,,,,,,,,,,,0.225405,,,,,,,,,,,,86d1ddb0-8e88-4aab-8b1e-a108e6b2f63b,478,,"[51.1, 5.6]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,34,Espanyol,214,"['791849cc-5e18-416d-81f6-6f4883fccf3c', '9a766f36-99b9-4daa-809d-31f10c1a5b19']",2,,,,,,,,,,,,,,,,,Villarreal,222,00:13:02.638,Pressure,
,,,,,,,,,,,,,,,,,,0.496536,,,,,,,,,,,,beef5621-936d-4430-a6d4-f991ca4266d5,485,,"[18.5, 38.5]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,34,Espanyol,214,['47857125-df69-4c35-8640-3fa27f7ce5c4'],6,,,,,,,,,,,,,,,,,Villarreal,222,00:13:06.849,Pressure,
,,,,,,,,,,,,,,,,,,0.898511,,,,,,,,,,,,297e40ff-08a8-478e-be00-076c00121d89,488,,"[17.4, 45.4]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,34,Espanyol,214,,8,,,,,,,,,,,,,,,,,Villarreal,222,00:13:08.366,Pressure,
,,,,,,,,,,,,,,,,,,2.160932,,,,,,,,,,,,0a1feb93-6ce3-4db4-95ad-0bd7f3fabdab,489,,"[19.4, 42.6]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,34,Espanyol,214,"['51974cb0-99c1-452b-95fa-baabb5cb1914', '65bd3238-5b33-4d0f-97e5-8f6ae0b61474', '92d7b291-84de-4f9e-8c21-e5e65741481f']",9,,,,,,,,,,,,,,,,,Villarreal,222,00:13:09.242,Pressure,
,,,,,,,,,,,,True,,,,,,0.393002,,,,,,,,,,,,1e679df8-f1c2-451b-aba8-e8dbc8ed11a2,510,,"[83.8, 0.7]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,34,Espanyol,214,['8ef1a9cb-77ff-4eed-81ff-e173ea643928'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:13:23.658,Pressure,
,,,,,,,,,,,,,,,,,,0.784268,,,,,,,,,,,,60d127c8-af61-4b5f-b0aa-193948f5563a,513,,"[32.9, 71.8]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,34,Espanyol,214,['291c8627-fba2-4758-ac42-16142aa968cd'],24,,,,,,,,,,,,,,,,,Villarreal,222,00:13:24.984,Pressure,
,,,,,,,,,,,,,,,,,,0.222361,,,,,,,,,,,,cde0fb03-a48e-4b62-94a0-d7cf47d76bbc,518,,"[42.7, 72.8]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,34,Espanyol,214,,26,,,,,,,,,,,,,,,,,Villarreal,222,00:13:26.961,Pressure,
,,,,,,,,,,,,,,,,,,0.428675,,,,,,,,,,,,5817227c-4322-49d2-bef2-2c5290b78437,523,,"[43.1, 77.2]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,34,Espanyol,214,,28,,,,,,,,,,,,,,,,,Villarreal,222,00:13:28.375,Pressure,
,,,,,,,,,,,,,,,,,,0.250463,,,,,,,,,,,,fae782e7-0883-4873-9298-3f7bd0694a73,536,,"[47.4, 3.7]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,34,Espanyol,214,['57bf2a37-8fe2-44d3-acce-521715bad7d6'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:13:39.368,Pressure,
,,,,,,,,,,,,,,,,,,0.199999,,,,,,,,,,,,a592923c-a23f-415e-bb8d-fff1f9fec313,537,,"[49.8, 6.3]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jaume Vicent Costa Jordá,6828.0,Left Back,34,Espanyol,214,['3fe97ac5-5d8e-4091-8a53-df165afc7b41'],39,,,,,,,,,,,,,,,,,Villarreal,222,00:13:39.430,Pressure,
,,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,c5d9e94e-db18-453c-ade5-d1c9ab3eec35,551,,"[45.5, 29.4]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,35,Villarreal,222,['350673a0-29f0-4a33-b222-931314c6a99a'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:13:47.630,Pressure,
,,,,,,,,,,,,True,,,,,,0.105035,,,,,,,,,,,,7cba11d4-22cb-4dea-ab05-d0c229c1dea3,556,,"[46.4, 45.2]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,36,Espanyol,214,,52,,,,,,,,,,,,,,,,,Villarreal,222,00:13:52.964,Pressure,
,,,,,,,,,,,,,,,,,,0.239998,,,,,,,,,,,,838de561-d733-4096-b737-2a91f6cb3529,567,,"[15.4, 53.9]",3825571,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,36,Espanyol,214,"['716addfd-231e-4368-960b-7af2bbc9b9e2', 'b58d2e0a-fd5e-4148-8054-23803a59bca3']",59,,,,,,,,,,,,,,,,,Villarreal,222,00:13:59.928,Pressure,
,,,,,,,,,,,,True,,,,,,0.468171,,,,,,,,,,,,bc2a67b9-8d2a-4f33-8e2d-c76dc3699679,571,,"[99.6, 23.6]",3825571,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,37,Villarreal,222,['0b9b471d-7b52-4a74-bebf-b80fd5434f6c'],2,,,,,,,,,,,,,,,,,Espanyol,214,00:14:02.045,Pressure,
,,,,,,,,,,,,,,,,,,0.580964,,,,,,,,,,,,e8bebcd9-0b2b-4049-a3dd-84db64268694,592,,"[72.9, 5.0]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,39,Espanyol,214,,2,,,,,,,,,,,,,,,,,Villarreal,222,00:15:02.369,Pressure,
,,,,,,,,,,,,True,,,,,,0.874468,,,,,,,,,,,,2f90e685-6297-44e4-9e41-0ee54183b5d9,598,,"[42.2, 44.2]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,40,Villarreal,222,"['090ab78d-ad0a-4a45-a21f-98e5c60f3f1e', '15b1cedb-c325-49ff-b9f9-c699980de981', '30e26f3f-4be9-4a17-a7f7-fa16e3dc0112', '36626e38-9390-42e9-ac86-09fcd8e33909']",5,,,,,,,,,,,,,,,,,Espanyol,214,00:15:05.323,Pressure,
,,,,,,,,,,,,True,,,,,,0.209569,,,,,,,,,,,,090ab78d-ad0a-4a45-a21f-98e5c60f3f1e,602,,"[77.4, 38.9]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nahuel Leiva Esquivel,18867.0,Right Midfield,40,Villarreal,222,['2f90e685-6297-44e4-9e41-0ee54183b5d9'],5,,,,,,,,,,,,,,,,,Villarreal,222,00:15:05.912,Pressure,True
,,,,,,,,,,,,True,,,,,,2.532327,,,,,,,,,,,,843f9e8f-8b5e-40bf-94ef-fde85eed6031,604,,"[41.3, 39.7]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,40,Villarreal,222,"['c5f1c560-ccde-4cef-a214-2024096ca844', 'f8f9ec38-cc60-4e40-80e7-99020a4f252a']",6,,,,,,,,,,,,,,,,,Espanyol,214,00:15:06.793,Pressure,
,,,,,,,,,,,,,,,,,,1.328112,,,,,,,,,,,,fcf92fbc-30e5-42c8-95c3-b31343bac81b,615,,"[49.2, 50.8]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,40,Villarreal,222,"['7347cb86-3c71-4433-a92b-cfd34bf0b564', 'c4c75494-f12e-4e7f-9331-f1d848a2391e']",20,,,,,,,,,,,,,,,,,Espanyol,214,00:15:20.076,Pressure,
,,,,,,,,,,,,,,,,,,0.969691,,,,,,,,,,,,36dc5196-09d1-486f-b901-8edcd2042570,624,,"[65.6, 55.7]",3825571,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,40,Villarreal,222,"['12f56b92-fa3a-46f9-93b4-0013a79b4910', '3370a822-6cd4-482e-9696-39ab4d487eb9', 'bf93dc1d-01e3-4e80-ba2b-9c4ac6900380']",41,,,,,,,,,,,,,,,,,Espanyol,214,00:15:41.947,Pressure,
,,,,,,,,,,,,,,,,,,0.730517,,,,,,,,,,,,61790dc8-9b5c-4981-b565-0c5eee9ba103,663,,"[32.7, 71.2]",3825571,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,40,Villarreal,222,['079dea86-2e59-491d-9605-b20df773111f'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:16:23.465,Pressure,
,,,,,,,,,,,,,,,,,,0.58447,,,,,,,,,,,,9778a831-31cd-411d-99fe-2f1bf37904ec,667,,"[30.1, 70.6]",3825571,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Montañés Claverías,24578.0,Right Midfield,40,Villarreal,222,['e07b7767-1918-4dbe-a979-a0c3565ab856'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:16:24.480,Pressure,
,,,,,,,,,,,,True,,,,,,1.940604,,,,,,,,,,,,ec135c7b-8dad-4ea1-bc8b-5c1490dffaa5,674,,"[65.0, 8.3]",3825571,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,41,Espanyol,214,['97edb1b3-52ea-48d3-8dca-e8f4a8d67537'],30,,,,,,,,,,,,,,,,,Villarreal,222,00:16:30.054,Pressure,
,,,,,,,,,,,,,,,,,,0.583652,,,,,,,,,,,,0db51667-1449-4898-ae1d-7f54b18de660,675,,"[62.7, 29.4]",3825571,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Defensive Midfield,41,Espanyol,214,,32,,,,,,,,,,,,,,,,,Villarreal,222,00:16:32.687,Pressure,
,,,,,,,,,,,,True,,,,,,0.159999,,,,,,,,,,,,57342c53-e9c3-46a4-92ca-580ac840bbc4,708,,"[72.9, 7.2]",3825571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,43,Villarreal,222,"['956136e6-4316-4934-ad7b-30beb2b28f88', '9e8536b9-c019-4c62-8918-e969dc85fb21']",20,,,,,,,,,,,,,,,,,Villarreal,222,00:17:20.920,Pressure,
,,,,,,,,,,,,True,,,,,,0.501334,,,,,,,,,,,,e7554e1f-0da9-47cf-b5ce-354ea2040cdd,710,,"[50.5, 6.5]",3825571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,43,Villarreal,222,"['4bf0cdb1-20a7-4b49-be82-774aa3f291b1', 'c31469f4-04f2-478a-b72c-7e821d5f34d5']",23,,,,,,,,,,,,,,,,,Villarreal,222,00:17:23.081,Pressure,
,,,,,,,,,,,,,,,,,,0.850247,,,,,,,,,,,,96c4ae98-fac7-4a00-80fd-3b37832693a8,717,,"[84.6, 47.1]",3825571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Left Center Forward,44,Villarreal,222,"['b2c75239-e5f2-4662-9fa1-620a74e60b71', 'd56e52ac-c0db-42be-b22a-6ebbc9b259fa']",36,,,,,,,,,,,,,,,,,Espanyol,214,00:17:36.792,Pressure,
,,,,,,,,,,,,,,,,,,0.498381,,,,,,,,,,,,c4da6f13-43ca-4ad6-a7f8-2934f1a27372,721,,"[90.3, 71.6]",3825571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,44,Villarreal,222,['86808621-6177-4b0c-b6d0-3eb937182778'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:17:39.400,Pressure,
,,,,,,,,,,,,,,,,,,0.873933,,,,,,,,,,,,858a9886-e746-4f24-81a8-37d91314565c,725,,"[71.1, 62.9]",3825571,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francisco Montañés Claverías,24578.0,Right Midfield,45,Villarreal,222,"['0d7a9c84-49d5-4c3c-943e-5a89117f6be1', '5d768e3b-0d90-43dd-a4d1-07baa7c711e3']",53,,,,,,,,,,,,,,,,,Espanyol,214,00:17:53.427,Pressure,
,,,,,,,,,,,,True,,,,,,0.24,,,,,,,,,,,,09bf63b4-4276-4120-b2af-e8a1ce9c7260,752,,"[112.7, 50.0]",3825571,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,46,Espanyol,214,"['ab696bd9-6c6b-4c45-9ba9-9382ef2ade79', 'b87b9384-9dab-4b16-b783-7c110dd68360']",16,,,,,,,,,,,,,,,,,Villarreal,222,00:18:16.783,Pressure,
,,,,,,,,,,,,,,,,,,0.493929,,,,,,,,,,,,e0ac10aa-662c-4f0c-bfd8-1f12c7f6043a,765,,"[77.2, 34.2]",3825571,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Montañés Claverías,24578.0,Right Midfield,47,Espanyol,214,['3538dbbf-6e05-42c1-98a0-f1637fb840e6'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:19:42.744,Pressure,
,,,,,,,,,,,,,,,,,,0.359999,,,,,,,,,,,,3538dbbf-6e05-42c1-98a0-f1637fb840e6,766,,"[44.6, 52.4]",3825571,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Trigueros Muñoz,6771.0,Left Defensive Midfield,47,Espanyol,214,"['e0ac10aa-662c-4f0c-bfd8-1f12c7f6043a', 'fe236056-b66c-4b2d-b60d-bcc19dcf8c54']",42,,,,,,,,,,,,,,,,,Villarreal,222,00:19:42.880,Pressure,True
,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,9ce327cd-bbd3-417d-9163-9abcdb5f2b19,775,,"[34.7, 53.9]",3825571,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric Bertrand Bailly,3324.0,Right Center Back,47,Espanyol,214,"['0bf8470e-c178-4798-85d3-6bff96ecb311', 'b02c423d-f5e0-4a7c-81bc-18e9cd586d0e', 'c66bd331-41db-4f04-8fd3-ad996d980e0d']",45,,,,,,,,,,,,,,,,,Villarreal,222,00:19:45.951,Pressure,
,,,,,,,,,,,,,,,,,,1.097908,,,,,,,,,,,,e5efba95-4607-43d9-841f-1f5a1ec29c24,784,,"[102.7, 71.4]",3825571,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anaitz Arbilla Zabala,6709.0,Right Back,47,Espanyol,214,['b7e4f58d-8653-4758-b15c-394b86e25206'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:19:55.794,Pressure,
,,,,,,,,,,,,,,,,,,0.615093,,,,,,,,,,,,2f4cd2fc-abfb-4700-a44e-4496d83b67db,824,,"[9.4, 71.6]",3825571,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Right Defensive Midfield,51,Espanyol,214,,43,,,,,,,,,,,,,,,,,Villarreal,222,00:21:43.408,Pressure,
,,,,,,,,,,,,,,,,,,0.559998,,,,,,,,,,,,9cbb1319-a613-40ff-8b35-130e3f258a01,830,,"[14.2, 73.9]",3825571,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,52,Espanyol,214,"['4e64fc6b-06a5-4168-b644-7c45d50ca70b', '787796f5-3338-41eb-97e3-27621e1a7cf1']",3,,,,,,,,,,,,,,,,,Villarreal,222,00:22:03.517,Pressure,
,,,,,,,,,,,,,,,,,,0.25625,,,,,,,,,,,,0127e8b9-363c-4e61-8038-64c25bd4c524,833,,"[16.8, 78.5]",3825571,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Castillejo Azuaga,6829.0,Left Midfield,52,Espanyol,214,"['787796f5-3338-41eb-97e3-27621e1a7cf1', 'd8f1994d-fa13-4bbe-b38e-3668036c9a92']",5,,,,,,,,,,,,,,,,,Villarreal,222,00:22:05.789,Pressure,
,,,,,,,,,,,,,,,,,,1.663682,,,,,,,,,,,,567923f6-9a79-4d51-87e5-9c8efa389db5,846,,"[44.6, 15.9]",3825571,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Guillermo Álvarez Delgado,27241.0,Left Midfield,54,Villarreal,222,['88a90233-c2c1-40ca-a7cb-7b62806741b8'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:23:34.899,Pressure,
,,,,,,,,,,,,,,,,,,1.033119,,,,,,,,,,,,a86aad45-6d49-4fa3-ab60-29401051e1a7,854,,"[9.0, 33.4]",3825571,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,54,Villarreal,222,"['a4a79e14-be45-48f0-abdf-422a13a79120', 'ee1dcf81-8c75-4473-bfe0-166018d58826']",46,,,,,,,,,,,,,,,,,Espanyol,214,00:23:46.236,Pressure,
,,,,,,,,,,,,,,,,,,1.194139,,,,,,,,,,,,d25887f8-2fb9-4157-9010-aaa2d733cf6e,857,,"[8.1, 33.1]",3825571,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antonio José Raillo Arenas,24086.0,Left Center Back,54,Villarreal,222,['a4a79e14-be45-48f0-abdf-422a13a79120'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:23:47.174,Pressure,
,,,,,,,,,,,,,,,,,,0.140578,,,,,,,,,,,,052f063f-2160-4f5c-999f-60056cc9956f,861,,"[109.9, 48.7]",3825571,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Gaspar Pérez Martínez,6772.0,Right Back,54,Villarreal,222,['15b30b74-9260-4352-ae92-819242c0e9fa'],50,,,,,,,,,,,,,,,,,Villarreal,222,00:23:50.308,Pressure,
,,,,,,,,,,,,,,,,,,1.675378,,,,,,,,,,,,e899069e-b77f-4817-bee5-6f7fa852a011,864,,"[8.9, 4.2]",3825571,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Back,55,Villarreal,222,"['1c5cf9e9-21d7-4ea9-8ada-ce74aa0e5ae5', '7f8b5961-0605-4f86-84c6-c98594280270']",11,,,,,,,,,,,,,,,,,Espanyol,214,00:24:11.151,Pressure,
,,,,,,,,,,,,,,,,,,0.819873,,,,,,,,,,,,5560047b-575e-413d-9d47-6f7c5804de49,869,,"[37.9, 4.2]",3825571,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,56,Espanyol,214,['cf8e1c2b-eabd-4624-8d89-1fd19e0c2628'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:24:31.129,Pressure,
,,,,,,,,,,,,,,,,,,0.876533,,,,,,,,,,,,37f89711-fe0b-4db8-b76b-8012a4b49f53,879,,"[71.6, 6.2]",3825571,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,57,Espanyol,214,,58,,,,,,,,,,,,,,,,,Espanyol,214,00:24:58.772,Pressure,
,,,,,,,,,,,,True,,,,,,1.027176,,,,,,,,,,,,6aa210d1-f28b-41c2-bf9d-ad56b711be6e,896,,"[107.5, 36.3]",3825571,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,59,Espanyol,214,['17b1148c-7813-4b37-bf10-3091924bc57a'],27,,,,,,,,,,,,,,,,,Villarreal,222,00:25:27.890,Pressure,
,,,,,,,,,,,,,,,,,,0.159999,,,,,,,,,,,,14e82239-3b27-4f0f-b453-7f9374f59864,906,,"[79.8, 8.9]",3825571,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Carrilho Baptistão,6761.0,Right Center Forward,59,Espanyol,214,"['2f9f5c2c-abc0-40bf-996a-fa9d1c19bb09', '57f4dbd0-7f0a-481a-bf19-f9692df5b8fe']",38,,,,,,,,,,,,,,,,,Villarreal,222,00:25:38.122,Pressure,
,,,,,,,,,,,,,,,,,,0.331087,,,,,,,,,,,,3b17551b-48ea-4988-85c5-4f992b7e9163,926,,"[51.1, 68.7]",3825571,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tomás Pina Isla,6622.0,Right Defensive Midfield,61,Espanyol,214,"['4ec2b3b9-0d4e-4962-9aa8-9fa8783eea0a', 'b86b7b17-114c-432c-bad4-876c5e2ab69e']",12,,,,,,,,,,,,,,,,,Villarreal,222,00:26:12.648,Pressure,
,,,,,,,,,,,,True,,,,,,0.877774,,,,,,,,,,,,aaf78070-19db-47e9-9805-5a89ddcc46d4,931,,"[36.3, 8.1]",3825571,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Left Defensive Midfield,62,Villarreal,222,['0b14a0b7-e118-49a2-beef-0c100d48ee12'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:26:15.728,Pressure,
,,,,,,,,,,,,True,,,,,,0.3638,,,,,,,,,,,,9e08c7c8-1011-44d8-a13f-cd363bae7cfb,932,,"[34.6, 4.6]",3825571,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,62,Villarreal,222,['32ad314a-4dbd-4f0b-8dee-fc4fb9b95c1d'],16,,,,,,,,,,,,,,,,,Espanyol,214,00:26:16.519,Pressure,
,,,,,,,,,,,,True,,,,,,0.873001,,,,,,,,,,,,e86dfaf7-e266-4d7d-bd2d-6630a66f22f1,950,,"[77.4, 54.2]",3825571,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Felipe Salvador Caicedo Corozo,7781.0,Right Center Forward,68,Villarreal,222,['bc8081b5-02bc-4e94-8c94-c14998eb88ee'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:27:31.860,Pressure,
,,,,,,,,,,,,,,,,,,2.175017,,,,,,,,,,,,80d09516-f93e-4d82-a878-6bec032bc61f,959,,"[22.0, 12.6]",3825571,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,69,Espanyol,214,"['2093ff7a-9716-4e43-84d9-0893243b7780', '436d61d6-3a80-493f-8c86-beddb4dd3721', '44794af1-ef0d-4cc3-9dcb-1b44ab5e5a33']",38,,,,,,,,,,,,,,,,,Villarreal,222,00:27:38.332,Pressure,
,,,,,,,,,,,,,,,,,,0.658402,,,,,,,,,,,,a1b0e603-7dab-4847-a5a9-182ccd7c4fd6,976,,"[53.3, 75.5]",3825571,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Left Center Forward,69,Espanyol,214,"['23e7e95e-4a40-40ec-9acb-9862634ce1a9', '7d54ed40-8377-4b90-85c6-95f91f0b9107']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:27:56.874,Pressure,
