bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[57.0, 26.0]",,,,,,,,,,,0.178613,,,,,,,,,,,,,e785cd82-e82c-4092-a7a6-78a9133ea201,2003,,"[57.0, 26.0]",3825884,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,123,Sevilla,213,"['66cbd0ba-aab0-4a13-aeed-22236de087da', '92976556-2428-4377-91c4-0fde377f37af']",9,,,,,,,,,,,,,,,,Sevilla,213,00:20:09.267,Carry,
,,,,"[52.0, 8.0]",,,,,,,,,,,0.611425,,,,,,,,,,,,,be0f1cd7-42a2-49ea-8e53-06dc3c51b639,2006,,"[51.6, 8.0]",3825884,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,123,Sevilla,213,"['b9c7c0aa-be34-4516-a6bd-9bd02fc79cda', 'd65bd095-e9ce-4c8e-8e11-28af85bd0e5d']",11,,,,,,,,,,,,,,,,Sevilla,213,00:20:11.193,Carry,
,,,,"[90.9, 6.9]",,,,,,,,,,,5.267489,,,,,,,,,,,,,5beacb4c-7e22-44ee-99df-c94cc092db46,2009,,"[65.5, 4.9]",3825884,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yevhen Konoplyanka,8523.0,Left Wing,123,Sevilla,213,"['51748f9c-2d79-4676-b10f-e76342472fa4', 'e5cb4b56-500b-4e17-8f5e-4c0ed3a7766f', 'eb89fb20-e334-4989-8fc2-c412998e9edb']",12,,,,,,,,,,,,,,,,Sevilla,213,00:20:12.815,Carry,True
,,,,"[95.0, 2.9]",,,,,,,,,,,0.440105,,,,,,,,,,,,,1d25ace6-06e3-4cbf-b43d-fff840e168af,2013,,"[94.0, 4.3]",3825884,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,123,Sevilla,213,"['7106f5fd-61ad-42be-a703-af3e70b0029c', 'ec5efd3c-7c60-4fad-a535-bb60ed468bea']",19,,,,,,,,,,,,,,,,Sevilla,213,00:20:19.030,Carry,
,,,,"[51.2, 58.3]",,,,,,,,,,,3.085897,,,,,,,,,,,,,348dd344-1031-4967-8b4d-9c4b5a1b4286,2018,,"[36.3, 77.2]",3825884,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,123,Sevilla,213,"['759fac02-a63f-4302-af86-040fc86d925e', '870ec7f6-2286-46f2-93bc-cfe2729df75b', 'bb3006b6-8973-4c6c-bf2f-b8036d856e8a']",21,,,,,,,,,,,,,,,,Real Betis,218,00:20:21.580,Carry,True
,,,,"[38.8, 11.5]",,,,,,,,,,,0.040678,,,,,,,,,,,,,e350e303-b69c-4dc3-a887-06e665cbebc8,2029,,"[31.9, 5.3]",3825884,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yevhen Konoplyanka,8523.0,Left Wing,124,Real Betis,218,"['7bc3852f-dc82-4b45-ad03-2f2a95302c2a', '875a9604-8b40-412e-8a42-9cabdd0dea17', '9098f7db-ec76-4c3a-b688-205b7645424f', 'b5e42b5d-f373-4020-a415-04eb91a04d36']",2,,,,,,,,,,,,,,,,Sevilla,213,00:21:02.549,Carry,True
,,,,"[46.0, 11.1]",,,,,,,,,,,2.019172,,,,,,,,,,,,,37318ba9-1f60-4bc5-abf9-80b052af2b11,2032,,"[31.1, 12.0]",3825884,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,125,Sevilla,213,"['91123f09-1079-4272-81e0-53807f07eebc', 'f15c4ecb-e997-47db-b03c-2373457f30c2']",2,,,,,,,,,,,,,,,,Sevilla,213,00:21:02.981,Carry,
,,,,"[93.0, 14.3]",,,,,,,,,,,4.696286,,,,,,,,,,,,,9fdad81f-fa38-46f4-ba30-2ceb9bdffbde,2035,,"[62.7, 4.5]",3825884,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,125,Sevilla,213,"['47ee51f3-481b-44a5-a2e1-2b6c9a08d944', 'f5b20587-5e00-4799-9e61-ec836d2ae5c5']",6,,,,,,,,,,,,,,,,Sevilla,213,00:21:06.264,Carry,
,,,,"[112.7, 12.4]",,,,,,,,,,,0.051842,,,,,,,,,,,,,ee276f98-4a1b-4d43-9032-c4cfd4f06143,2038,,"[112.7, 12.4]",3825884,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,125,Sevilla,213,"['3cd2feb0-ed6f-4de1-acd0-44ef8af49b6a', 'dab3a55d-035e-43bb-afd1-fb08f6cf83b1']",13,,,,,,,,,,,,,,,,Sevilla,213,00:21:13.019,Carry,
,,,,"[44.6, 31.0]",,,,,,,,,,,1.222638,,,,,,,,,,,,,ea0defa7-33a7-4910-9d65-0667889a5ad2,2048,,"[45.7, 32.9]",3825884,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Heiko Westermann,27349.0,Left Center Back,126,Real Betis,218,"['258bbb9d-6fab-408b-b839-5e3b54f3c7b6', '9cb0b8fd-b0ff-461f-b127-6b2ce52a66a1']",57,,,,,,,,,,,,,,,,Real Betis,218,00:22:57.472,Carry,
,,,,"[44.1, 10.2]",,,,,,,,,,,1.94568,,,,,,,,,,,,,6c900e17-2901-4f82-bb8c-afaa1619b52c,2051,,"[45.7, 12.2]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martín Montoya Torralbo,6593.0,Left Back,126,Real Betis,218,"['093cc8ca-692c-4c19-b047-c42dde2da774', '10aad44a-8f0f-4518-9192-744fcb6ba404', 'e38ec744-055f-4f7a-af83-d8d3925ea298']",0,,,,,,,,,,,,,,,,Real Betis,218,00:23:00.123,Carry,True
,,,,"[92.2, 13.6]",,,,,,,,,,,2.427174,,,,,,,,,,,,,24739f7f-4399-4426-957c-ebe34d3de637,2062,,"[80.0, 7.0]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Ceballos Fernández,6697.0,Left Wing,127,Real Betis,218,"['12ef9b46-87cc-4e1d-b0ab-98e5ad0d8b34', '83139130-7780-4499-9d17-7fc9da472dd2', '924a0ac7-51fb-4a15-840a-d0b843a976ee', 'da596515-a88f-4a8c-823e-05075ca2feee']",21,,,,,,,,,,,,,,,,Real Betis,218,00:23:21.558,Carry,True
,,,,"[27.9, 51.5]",,,,,,,,,,,0.188729,,,,,,,,,,,,,8bd9de85-5bca-4e66-893e-a9b2707292e2,2067,,"[25.3, 49.3]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,128,Sevilla,213,"['1ed0a73e-efb8-412d-a411-325c5d8e4af2', '568ca54e-9f21-4bd6-be98-7ff55d8498cb']",25,,,,,,,,,,,,,,,,Sevilla,213,00:23:25.461,Carry,
,,,,"[48.6, 48.8]",,,,,,,,,,,2.025129,,,,,,,,,,,,,84e1453b-d852-48c3-87ee-9f7b03d13c90,2070,,"[39.6, 38.0]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,128,Sevilla,213,"['7a02d7ae-3726-4fdc-81a7-2c55241bac4b', 'be5be85a-55dc-4967-8b2a-a1f345552c80']",26,,,,,,,,,,,,,,,,Sevilla,213,00:23:26.479,Carry,
,,,,"[52.6, 33.1]",,,,,,,,,,,0.17763901,,,,,,,,,,,,,c51a73c9-b072-4244-9d14-91959710797f,2074,,"[55.2, 29.7]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,128,Sevilla,213,"['3bd3c853-cec7-477b-b95c-35f6e4163e61', 'ae4d8cf0-c555-4970-a736-fbae372220a5']",29,,,,,,,,,,,,,,,,Sevilla,213,00:23:29.974,Carry,
,,,,"[42.2, 23.1]",,,,,,,,,,,0.197032,,,,,,,,,,,,,2e2defb3-b1b8-4aa7-87be-be9f4dca3ca4,2077,,"[42.2, 23.1]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,128,Sevilla,213,"['55b16230-7dce-4fec-a0cb-559fe8a182f6', 'd51492b6-86dc-4769-aaa9-511133d9dfda']",31,,,,,,,,,,,,,,,,Sevilla,213,00:23:31.233,Carry,
,,,,"[66.7, 6.3]",,,,,,,,,,,2.453998,,,,,,,,,,,,,02074f5d-0ada-4871-95c9-3899629a8a29,2080,,"[55.2, 5.2]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Escudero Palomo,6718.0,Left Back,128,Sevilla,213,"['136b5f94-0ac3-49d3-b6bc-4aee5c7f70c1', 'a534ddee-2cd2-4ec2-aea4-f8f9ec32491b']",33,,,,,,,,,,,,,,,,Sevilla,213,00:23:33.376,Carry,
,,,,"[75.5, 5.2]",,,,,,,,,,,1.039367,,,,,,,,,,,,,93b370cb-952d-4238-80d4-b853db98086d,2084,,"[76.9, 5.8]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,128,Sevilla,213,"['096e93f5-ca4e-46b5-96b8-3d5ffb3721d0', '72ae05f2-e9dc-4b25-90ef-e1cd21e1fbc2', 'a31d10c9-bfc0-4544-aa20-600002b2dc6d']",36,,,,,,,,,,,,,,,,Sevilla,213,00:23:36.835,Carry,True
,,,,"[47.7, 75.2]",,,,,,,,,,,1.645957,,,,,,,,,,,,,cd0a50a2-df85-4cb1-a87a-87ba12ad6bae,2087,,"[44.6, 74.9]",3825884,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Back,128,Sevilla,213,"['0bdd18d8-7e6c-4dd4-9efa-bac20216fe43', '24db5f7a-e946-49c6-9a9c-a8d7e2a6d7d8', '4a5ee76a-3c7d-4202-a81c-41b73241434a']",37,,,,,,,,,,,,,,,,Real Betis,218,00:23:37.875,Carry,True
,,,,"[53.0, 61.4]",,,,,,,,,,,0.036425,,,,,,,,,,,,,5a8cb20b-c295-4e6c-bde7-0dba8aaba00a,2102,,"[53.0, 61.4]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Right Wing,131,Sevilla,213,"['3fb31616-a95b-4456-bb0e-c4ba93db4ca5', 'b08655e8-fdbb-477e-994e-8af5aee15ab3']",7,,,,,,,,,,,,,,,,Sevilla,213,00:25:07.074,Carry,
,,,,"[56.3, 25.9]",,,,,,,,,,,1.092236,,,,,,,,,,,,,0c044937-d4d9-48f8-9a14-bbb2a62070a9,2110,,"[51.4, 29.8]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,131,Sevilla,213,"['04815463-70a5-499b-b335-907691e83708', 'a03408c2-ad08-46a9-9b7f-76bacc80cf5a', 'f85553ec-d2ee-4e3a-8246-bc0805230ba9']",14,,,,,,,,,,,,,,,,Real Betis,218,00:25:14.298,Carry,True
,,,,"[7.2, 31.6]",,,,,,,,,,,0.056374,,,,,,,,,,,,,dd266bbc-c479-4fda-a3ea-dfaa645b1a58,2121,,"[7.5, 28.2]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Adán Garrido,6654.0,Goalkeeper,132,Sevilla,213,"['8c4c55cd-2d98-4bb7-9b07-440f3a3459b2', 'be1ad5b2-1823-4e20-b410-7b0af2e75e5c']",37,,,,,,,,,,,,,,,,Real Betis,218,00:25:37.682,Carry,
,,,,"[65.5, 65.1]",,,,,,,,,,,0.089849,,,,,,,,,,,,,27ac27d8-7ab5-49fc-951c-71262075ed04,2130,,"[70.6, 64.8]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Wing,132,Sevilla,213,"['2b16e10a-ef9d-413f-ad64-c9d840aab28a', 'c6a09134-16b0-48c7-981d-3d4190d6aa6c']",44,,,,,,,,,,,,,,,,Sevilla,213,00:25:44.235,Carry,
,,,,"[49.2, 17.8]",,,,,,,,,,,0.480807,,,,,,,,,,,,,583166c8-c812-43bc-9a7e-47de9b9cb8ae,2134,,"[47.1, 16.7]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,133,Real Betis,218,"['54bce620-7bb8-4095-9be6-5e4cf063e8a2', '58401afd-f334-4fc1-90d4-31274e7ae6fd']",45,,,,,,,,,,,,,,,,Real Betis,218,00:25:45.644,Carry,
,,,,"[55.5, 9.8]",,,,,,,,,,,0.518535,,,,,,,,,,,,,d5623bca-11b8-4493-b0f1-1e483cc4172d,2139,,"[52.5, 7.3]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Ceballos Fernández,6697.0,Left Wing,133,Real Betis,218,"['8f1c404f-b751-4a18-ba85-1ddfd8b86a74', 'a9d8b183-794f-4666-8356-9e9b06c83d55']",47,,,,,,,,,,,,,,,,Real Betis,218,00:25:47.493,Carry,
,,,,"[65.3, 9.0]",,,,,,,,,,,0.281644,,,,,,,,,,,,,bffb042f-d7a7-4c1d-be00-44eb1ca5dd1a,2143,,"[67.4, 9.0]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Castro Martín,6832.0,Center Forward,133,Real Betis,218,"['155b27eb-9635-4aee-b571-dbf1f4cdb1db', '5c930cce-f733-47d4-8fea-3de511e126a5', '84d1e124-2c39-4d36-a7ca-47a6f7ab5e3c']",48,,,,,,,,,,,,,,,,Real Betis,218,00:25:48.797,Carry,True
,,,,"[56.4, 75.4]",,,,,,,,,,,1.538366,,,,,,,,,,,,,5e25bf98-fb27-4a27-8515-2ad1cd08ebc8,2146,,"[56.1, 71.7]",3825884,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,134,Sevilla,213,"['3144eaca-519c-48e5-988d-0de51203d3e3', '3ab04c34-5484-40eb-aabd-d45b5b561b34', 'b458c9f1-1854-455b-a8cb-6898749deac5']",50,,,,,,,,,,,,,,,,Sevilla,213,00:25:50.014,Carry,True
,,,,"[53.3, 28.8]",,,,,,,,,,,1.685905,,,,,,,,,,,,,b1485dea-5670-4d48-9f46-a25bdf9d14ce,2159,,"[46.4, 38.2]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Timothée Kolodziejczak,10476.0,Left Center Back,136,Sevilla,213,"['0d574e57-9d81-4bc9-aa76-7f6a4672daec', '19b2435b-74f3-4847-8823-60448e82d328']",21,,,,,,,,,,,,,,,,Sevilla,213,00:26:21.177,Carry,
,,,,"[71.5, 48.5]",,,,,,,,,,,5.858508,,,,,,,,,,,,,a0c57654-3067-4251-99af-7217c55e0e33,2164,,"[40.0, 73.9]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bruno González Cabrera,6872.0,Right Back,136,Sevilla,213,"['b2232925-88e9-4549-ba9e-578b02269d6a', 'de1cb77c-1e37-4757-bddc-3c96d6c3e888', 'eda1f926-e4d8-45b0-834a-9d5549d4d994']",25,,,,,,,,,,,,,,,,Real Betis,218,00:26:25.032,Carry,True
,,,,"[47.6, 40.6]",,,,,,,,,,,1.894346,,,,,,,,,,,,,9c6f4d09-9c98-4911-b720-d29895d61f9a,2168,,"[43.9, 36.5]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Defensive Midfield,136,Sevilla,213,"['1f2237b4-4e81-4cf0-a893-c22060f20798', '2b954d30-d4a9-484d-8127-9b3e66f1b008']",32,,,,,,,,,,,,,,,,Sevilla,213,00:26:32.208,Carry,
,,,,"[90.0, 23.4]",,,,,,,,,,,4.322662,,,,,,,,,,,,,4e142e76-8bf0-474d-a685-279f49204db5,2171,,"[61.8, 31.6]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,136,Sevilla,213,"['1bae39af-537a-46cc-a900-f75f32ce4937', 'c465cdb3-6046-4be3-8f1f-d0bb4ac41ef6']",35,,,,,,,,,,,,,,,,Sevilla,213,00:26:35.160,Carry,
,,,,"[109.8, 17.5]",,,,,,,,,,,0.199796,,,,,,,,,,,,,b46d51bc-5d5f-4c06-8762-c292841fe9b3,2174,,"[109.8, 17.5]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Krohn-Dehli,6356.0,Left Wing,136,Sevilla,213,"['0e0c504b-5e4d-41a5-affc-4f29432812e0', '942b6e79-0a7e-4b36-87b1-863f9f4fb97c']",41,,,,,,,,,,,,,,,,Sevilla,213,00:26:41.399,Carry,
,,,,"[106.1, 26.5]",,,,,,,,,,,1.08035,,,,,,,,,,,,,eceb86b4-898a-4ea1-8e26-815edd7e9a9a,2177,,"[106.0, 25.6]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,136,Sevilla,213,"['3677f439-0028-4389-b0ea-f6204510ba3a', '4db77f28-e7fb-4fdc-b5ca-a96479aace52']",42,,,,,,,,,,,,,,,,Sevilla,213,00:26:42.282,Carry,
,,,,"[14.1, 51.2]",,,,,,,,,,,1.077196,,,,,,,,,,,,,36cc1d2e-0b4d-4021-96ba-20de7115ffa7,2180,,"[14.0, 53.6]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,137,Real Betis,218,"['4ae2da31-e3b2-48ad-9d96-2f7e5d143caa', '8575006f-5a6e-4781-9e2e-147b8990fc9f']",43,,,,,,,,,,,,,,,,Real Betis,218,00:26:43.363,Carry,
,,,,"[27.2, 56.4]",,,,,,,,,,,0.758109,,,,,,,,,,,,,e89227e4-d3eb-4a7d-8bae-604118d80b89,2184,,"[23.9, 52.1]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,137,Real Betis,218,"['592e8daf-b955-4d7e-a86d-21f550eda1b4', '8e4589b2-0019-4188-a74f-e111cb657771', 'e61025c4-3c49-4b66-b80c-a6dc9c540143']",45,,,,,,,,,,,,,,,,Real Betis,218,00:26:45.946,Carry,True
,,,,"[65.4, 74.3]",,,,,,,,,,,7.507516,,,,,,,,,,,,,5082315e-891e-482a-a751-2b44567e25f2,2187,,"[35.4, 72.7]",3825884,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno González Cabrera,6872.0,Right Back,137,Real Betis,218,"['5e99cfe9-671c-4a3c-b351-e795e337632c', 'd0cca324-3b1c-4781-a561-59fa3d0d9988', 'ff15175a-7ad7-4a17-a07c-6d86ba9485e1']",48,,,,,,,,,,,,,,,,Real Betis,218,00:26:48.266,Carry,True
,,,,"[68.6, 33.8]",,,,,,,,,,,0.50478,,,,,,,,,,,,,4a7e18f9-65db-4ac0-a2f2-91bc46b0360d,2198,,"[64.5, 30.8]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Petros Matheus dos Santos Araújo,27346.0,Left Defensive Midfield,138,Real Betis,218,"['80949e18-f11d-4183-8c8f-34c14ccacfa4', '838603ec-9cb2-4123-a9ea-fb2e22d14219', '89892d24-c2ce-4436-8ba9-a9db613f160e']",7,,,,,,,,,,,,,,,,Real Betis,218,00:27:07.830,Carry,True
,,,,"[64.0, 21.2]",,,,,,,,,,,0.302676,,,,,,,,,,,,,59d9231a-031e-432a-88c5-ef663567cfc2,2204,,"[64.9, 22.2]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Montoya Torralbo,6593.0,Left Back,138,Real Betis,218,"['2a636ebb-47d7-4fac-a396-437a56fb4a87', 'a7f8fa46-d0ee-4a18-9c39-6243137e5f30']",11,,,,,,,,,,,,,,,,Real Betis,218,00:27:11.158,Carry,
,,,,"[74.1, 6.5]",,,,,,,,,,,0.762616,,,,,,,,,,,,,6fec8f13-1c44-472c-af3b-04a99e25d6b2,2209,,"[74.9, 7.0]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,139,Real Betis,218,"['16aca98e-451e-49b8-ba29-fe106562de25', 'd2aeb507-278c-4292-a56c-1dd09ca76f8d']",18,,,,,,,,,,,,,,,,Real Betis,218,00:27:18.224,Carry,
,,,,"[80.0, 5.4]",,,,,,,,,,,0.022912001,,,,,,,,,,,,,a52cf332-9397-4201-a3bf-7db281f310c1,2212,,"[80.0, 5.4]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Left Back,139,Real Betis,218,"['123c936c-0611-486b-aad0-2bea8a848b95', '9a011d24-5097-49a0-b1cd-71814e48f768']",20,,,,,,,,,,,,,,,,Real Betis,218,00:27:20.319,Carry,
,,,,"[104.1, 5.4]",,,,,,,,,,,2.027689,,,,,,,,,,,,,95ea14dd-8347-4357-8f8d-04ab1175b645,2215,,"[94.6, 11.0]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Castro Martín,6832.0,Center Forward,139,Real Betis,218,"['006baf7d-e3a7-4e2b-b5d1-9d2ee2058cca', '290344da-7dce-42d4-83ee-ae402744e138', '6aa44cdd-ffab-4ade-bbd6-28e5b2422ab2']",21,,,,,,,,,,,,,,,,Real Betis,218,00:27:21.919,Carry,True
,,,,"[106.1, 5.6]",,,,,,,,,,,3.607884,,,,,,,,,,,,,a07463fd-969d-4c81-aa41-0908fa1f4c3b,2221,,"[104.0, 5.4]",3825884,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Ceballos Fernández,6697.0,Left Wing,140,Real Betis,218,"['1da4144d-110f-4ea9-8def-bd62d0544a25', '2c7c3cea-c5db-448d-af1e-888ae9391b56', '2f8449d8-9a02-4b10-a25e-89798233a837']",38,,,,,,,,,,,,,,,,Real Betis,218,00:27:38.408,Carry,True
,,,,"[67.0, 62.4]",,,,,,,,,,,0.607835,,,,,,,,,,,,,05a87b77-e0c6-45a1-bda3-39eb12e4d666,2233,,"[69.3, 54.2]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,141,Sevilla,213,"['0a135308-4e55-4b6e-9487-61ca4f315b8e', '19f0283e-299e-40d7-9188-2db3283da2e4', '491c37c0-b7c0-4609-a94c-3a5f545e6788', '51146520-04d0-4b2a-a772-9039df3fbb28']",22,,,,,,,,,,,,,,,,Sevilla,213,00:28:22.304,Carry,True
,,,,"[65.0, 33.1]",,,,,,,,,,,3.374577,,,,,,,,,,,,,892e60d4-c48b-416e-bd42-ce0ecb89c4bb,2236,,"[67.0, 62.4]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,141,Sevilla,213,"['0a135308-4e55-4b6e-9487-61ca4f315b8e', '491c37c0-b7c0-4609-a94c-3a5f545e6788', '51146520-04d0-4b2a-a772-9039df3fbb28', '60f4670f-8f01-45cf-86af-f91aa8636a61', '829636b6-4d41-4061-91b5-6efb46c5adb9']",22,,,,,,,,,,,,,,,,Sevilla,213,00:28:22.912,Carry,True
,,,,"[72.5, 6.9]",,,,,,,,,,,4.116667,,,,,,,,,,,,,2c3f302a-1398-4c9e-820f-f2da933d996b,2240,,"[79.6, 9.2]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Escudero Palomo,6718.0,Left Back,141,Sevilla,213,"['08dff0b5-7a2a-4685-88f3-b7f20f93af7f', 'dab2d44d-5b05-402b-b3b6-bb615f5ba175']",28,,,,,,,,,,,,,,,,Sevilla,213,00:28:28.311,Carry,
,,,,"[37.3, 25.2]",,,,,,,,,,,1.236419,,,,,,,,,,,,,5dc7d9c3-4510-4d0d-848f-e5f796dd3d52,2243,,"[43.0, 23.7]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Timothée Kolodziejczak,10476.0,Left Center Back,141,Sevilla,213,"['1f811fe3-1091-43e4-bf45-2d26aa491ed7', '6d1b76d1-3c89-4e91-a2a4-9af2176094a3']",35,,,,,,,,,,,,,,,,Sevilla,213,00:28:35.330,Carry,
,,,,"[14.4, 40.8]",,,,,,,,,,,2.180899,,,,,,,,,,,,,cca08fae-6665-40c2-8442-9e223968b9b1,2246,,"[11.2, 36.5]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,141,Sevilla,213,"['2d39ba84-d084-4958-9d37-87a47cabc415', 'ddb16356-e96a-4a5b-8340-cfed0d52467c']",38,,,,,,,,,,,,,,,,Sevilla,213,00:28:38.853,Carry,
,,,,"[59.2, 62.3]",,,,,,,,,,,0.139516,,,,,,,,,,,,,0407259f-59e1-4f8b-b432-3cb2fbe8a9d9,2258,,"[54.4, 54.3]",3825884,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Wing,141,Sevilla,213,"['727096f1-7d1d-4b8f-b6f7-d041dd2ad242', 'c6faf9cd-15af-4f7e-845c-378db3769cbb']",49,,,,,,,,,,,,,,,,Sevilla,213,00:28:49.706,Carry,
