ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cfc33351-741d-46ab-91ae-b37dcf354c5f,2387,,"[20.0, 40.2]",3825842,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel San José Domínguez,6389.0,Center Attacking Midfield,164,Levante UD,221,,25,,,,,,,,,,,,,,,,Athletic Club,215,00:30:25.698,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f15c2461-8c78-4e79-8c9b-431fe4924714,2394,,"[9.7, 23.5]",3825842,75,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Diego Mariño Villar,23843.0,Goalkeeper,164,Levante UD,221,['8aeed813-cb6f-486f-a101-18591cf178c3'],35,,,,,,,,,,,,,,,,Levante UD,221,00:30:35.081,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33e66f84-6eeb-48e7-911e-2b77acacf3e8,2476,,"[72.2, 74.9]",3825842,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Right Back,167,Athletic Club,215,['8337e981-8884-42e4-876c-387c79364269'],18,,,,,,,,,,,,,,,,Athletic Club,215,00:32:18.138,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a1b30cce-48e0-4571-867c-f3ee7c2ef412,2529,,"[60.3, 29.1]",3825842,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,170,Levante UD,221,,10,,,,,,,,,,,,,,,,Levante UD,221,00:34:10.351,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,444c8615-7e34-483c-a2c1-9f6b3db08223,2558,,"[97.6, 74.9]",3825842,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,174,Athletic Club,215,,47,,,,,,,,,,,,,,,,Athletic Club,215,00:34:47.402,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,95f54ff4-ada5-4ab6-9244-b2cde191ba7b,2571,,"[116.5, 67.2]",3825842,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Markel Susaeta Laskurain,6390.0,Right Wing,175,Athletic Club,215,,14,,,,,,,,,,,,,,,,Athletic Club,215,00:35:14.832,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98780dde-2afe-417e-820e-2f5f0682dcc8,2586,,"[77.0, 71.4]",3825842,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Center Back,176,Athletic Club,215,['0222bb6a-fd65-4b71-8ccb-49bafbd46f46'],37,,,,,,,,,,,,,,,,Athletic Club,215,00:35:37.895,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,94831896-7698-47d7-b5fb-d4f1eceb0f6f,2596,,"[97.5, 65.8]",3825842,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Right Back,176,Athletic Club,215,,45,,,,,,,,,,,,,,,,Athletic Club,215,00:35:45.580,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e496d9e-f2a0-4960-ab3d-7be6082dee96,2674,,"[5.9, 76.7]",3825842,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Right Wing,180,Levante UD,221,['92aa8ff8-1a75-4d47-8c81-95d6990fdbe1'],11,,,,,,,,,,,,,,,,Athletic Club,215,00:38:11.579,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7e2cc193-efb7-4f18-aff7-5f5e09d2faea,2682,,"[5.6, 21.4]",3825842,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,181,Athletic Club,215,,19,,,,,,,,,,,,,,,,Athletic Club,215,00:38:19.069,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc8ac703-f75a-4bbd-a295-d64d98132e86,2687,,"[57.6, 43.1]",3825842,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Elustondo Urkola,12191.0,Left Defensive Midfield,181,Athletic Club,215,['efe1b5f0-a0c0-4868-a10e-1330b27bde4f'],29,,,,,,,,,,,,,,,,Athletic Club,215,00:38:29.776,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6751b1b3-313c-48b5-8425-e7fecf120b50,2697,,"[6.9, 33.2]",3825842,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,182,Levante UD,221,['0a34a711-72fe-4743-86e9-817ee9f28faa'],44,,,,,,,,,,,,,,,,Levante UD,221,00:38:44.107,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,69d01b4b-15e2-4265-a45d-66bd4b65a5ec,2702,,"[61.4, 30.9]",3825842,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,182,Levante UD,221,['62b3c5f4-9fe5-4281-9c11-9e3a5395b6b2'],9,,,,,,,,,,,,,,,,Levante UD,221,00:39:09.635,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,681d9cb2-448b-4aaa-8df3-fda6da3d6e74,2724,,"[15.9, 9.5]",3825842,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,182,Levante UD,221,"['88db958b-d8f7-44a1-aba2-dea203ae10d3', 'ff30bc9a-6836-48fb-ba97-3f7952a75777']",28,,,,,,,,,,,,,,,,Athletic Club,215,00:39:28.775,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3968c3d8-f502-4af3-a144-02b4b4734a50,2741,,"[85.0, 33.6]",3825842,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,184,Athletic Club,215,['7ead0dea-29ce-4db6-94c7-5a97ae4d277a'],17,,,,,,,,,,,,,,,,Athletic Club,215,00:40:17.526,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b5219c05-2d9d-448f-ae31-4c47a6182b4b,2760,,"[52.3, 20.2]",3825842,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,186,Athletic Club,215,,18,,,,,,,,,,,,,,,,Athletic Club,215,00:41:18.224,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3609ff26-559c-4659-9dcb-0018c071bb27,2794,,"[10.3, 66.8]",3825842,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rubén García Santos,23943.0,Right Midfield,188,Athletic Club,215,['2c231ef3-d953-46e0-bc72-51d8d4333b98'],12,,,,,,,,,,,,,,,,Levante UD,221,00:42:12.180,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f404723d-93de-4f5b-8160-2c6195589f2b,2815,,"[101.2, 74.9]",3825842,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Markel Susaeta Laskurain,6390.0,Right Wing,188,Athletic Club,215,,38,,,,,,,,,,,,,,,,Athletic Club,215,00:42:38.336,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a794cf22-d95b-4398-afee-346893d927e0,2842,,"[41.8, 56.4]",3825842,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,191,Athletic Club,215,['975f6012-46e3-44c8-9fa2-bd0a4467ff93'],26,,,,,,,,,,,,,,,,Athletic Club,215,00:43:26.151,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3eb796a3-825a-4b04-9522-5ff3363a9a4d,2861,,"[19.8, 26.0]",3825842,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Francisco García García,26023.0,Left Back,192,Athletic Club,215,['cc5465dd-7ec5-488b-a6b6-a567638b294b'],43,,,,,,,,,,,,,,,,Levante UD,221,00:43:43.666,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08e7c0ce-561e-4478-9f1a-98a15d59db9d,2893,,"[48.7, 51.6]",3825842,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén García Santos,23943.0,Right Midfield,193,Levante UD,221,,6,,,,,,,,,,,,,,,,Levante UD,221,00:44:06.718,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e0bae91b-8ef0-4768-a15b-f8113c2d5b53,2951,,"[86.8, 62.0]",3825842,91,,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,201,Athletic Club,215,['9c222438-d56b-4c97-9ffc-cebdb2b68c11'],50,,,,,,,,,,,,,,,,Athletic Club,215,00:46:50.171,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5a9d7681-7211-4802-8a5a-c46fe191012b,2955,,"[43.7, 27.4]",3825842,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Left Midfield,202,Levante UD,221,['dc0a733c-8936-40ba-8877-816502eec703'],52,,,,,,,,,,,,,,,,Levante UD,221,00:46:52.472,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f0481764-52c5-46c9-a9bb-4e6362109c6f,2959,,"[38.9, 56.0]",3825842,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro López Muñoz,6787.0,Right Back,202,Levante UD,221,,56,,,,,,,,,,,,,,,,Levante UD,221,00:46:56.191,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9625475f-5ab2-4ab0-9690-e86c156d150b,2962,,"[37.5, 18.3]",3825842,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,202,Levante UD,221,['dccdba26-96d7-4fc3-bbe1-548fa7f5faa3'],0,,,,,,,,,,,,,,,,Athletic Club,215,00:47:00.801,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7bbefbf4-b7a4-4f18-bec7-bf8c5d42480d,2987,,"[18.1, 50.1]",3825842,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Mariño Villar,23843.0,Goalkeeper,205,Levante UD,221,['3968ab6b-9c86-4b12-9a21-a100ae3f30c0'],47,,,,,,,,,,,,,,,,Levante UD,221,00:47:47.344,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e9616aa1-ea0c-4917-88d9-9d752eb4a809,18,,"[51.0, 70.6]",3825842,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,3,Levante UD,221,,14,,,,,,,,,,,,,,,,Levante UD,221,00:00:14.393,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a0eb8475-19f8-4ffe-8b67-eeadfaa7b509,162,,"[67.6, 53.9]",3825842,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Right Center Forward,18,Levante UD,221,,56,,,,,,,,,,,,,,,,Levante UD,221,00:04:56.010,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e5a86d85-ba67-495d-bb5e-c3a22f65ff9b,340,,"[93.9, 73.7]",3825842,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Right Wing,24,Athletic Club,215,,0,,,,,,,,,,,,,,,,Athletic Club,215,00:09:00.483,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,152e18b1-04f6-40dc-b760-4d054d12a0cd,367,,"[74.0, 2.8]",3825842,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Morales Nogales,6668.0,Left Midfield,25,Levante UD,221,,46,,,,,,,,,,,,,,,,Levante UD,221,00:09:46.263,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,678ef66b-2ea2-486a-a8a8-3162e50d2909,492,,"[64.3, 53.9]",3825842,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Iñaki Williams Arthuer,6393.0,Right Wing,32,Athletic Club,215,,32,,,,,,,,,,,,,,,,Athletic Club,215,00:12:32.550,Miscontrol,
,,,,,,,,,,,,,,,0.508849,,,,,,,,,,,,f2559eba-c2d4-41f0-8863-b4b892d9b388,604,,"[112.3, 47.0]",3825842,16,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl García Escudero,6391.0,Center Attacking Midfield,37,Athletic Club,215,['e9b2f4dd-5526-4b8d-a7c8-a325e4a5f5fa'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:16:05.807,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,410835b9-5c7d-42cf-81f8-f026f6347a31,655,,"[51.2, 74.8]",3825842,18,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,40,Athletic Club,215,['37da8fd4-d981-45d6-a09f-999b91a48846'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:18:05.309,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3a8d331-e0a8-4914-b929-c37f204ec81c,733,,"[79.6, 70.0]",3825842,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,46,Athletic Club,215,['9a51e66b-ba5f-48f4-ae35-8ac22b49df61'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:20:05.456,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8a3abcf5-05d4-4b47-8e41-bddd4a65664b,799,,"[116.5, 23.5]",3825842,21,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iker Muniain Goñi,6842.0,Left Wing,47,Athletic Club,215,,32,,,,,,,,,,,,,,,,Athletic Club,215,00:21:32.848,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e2c8b27c-85bf-4552-8413-29831279e309,851,,"[83.1, 6.2]",3825842,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,53,Levante UD,221,,34,,,,,,,,,,,,,,,,Athletic Club,215,00:23:34.964,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1ecf271c-8758-4b3e-b3a8-209d630515d5,888,,"[44.4, 74.1]",3825842,24,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mauricio Andrés Cuero Castillo,27463.0,Right Midfield,55,Athletic Club,215,['4dab73c1-1469-4af9-b0fb-32193ce0e166'],40,,,,,,,,,,,,,,,,Levante UD,221,00:24:40.678,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f388ef5e-d29a-4256-acd9-39670eebf8df,1088,,"[81.8, 2.8]",3825842,30,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,66,Levante UD,221,,28,,,,,,,,,,,,,,,,Levante UD,221,00:30:28.394,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,04002088-4a7c-44d7-8a78-1d5f643c0e0b,1145,,"[110.5, 23.0]",3825842,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,72,Athletic Club,215,,15,,,,,,,,,,,,,,,,Athletic Club,215,00:33:15.497,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,755e6084-f4bc-4e10-898a-21d98cf0527c,1524,,"[44.2, 16.0]",3825842,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,94,Levante UD,221,,20,,,,,,,,,,,,,,,,Athletic Club,215,00:44:20.967,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08a3943c-cbdc-421a-9fb2-701fc3a746a1,1646,,"[110.4, 44.7]",3825842,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,102,Athletic Club,215,,31,,,,,,,,,,,,,,,,Athletic Club,215,00:01:31.645,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7dd0b332-e916-4459-9afa-15c6150d826a,1680,,"[77.8, 50.8]",3825842,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iñaki Williams Arthuer,6393.0,Right Wing,104,Athletic Club,215,,39,,,,,,,,,,,,,,,,Athletic Club,215,00:02:39.932,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,236f6f67-db5a-4475-a66f-9a153d3fb927,1756,,"[53.9, 7.0]",3825842,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,115,Levante UD,221,['5591788c-9593-402c-88c6-3d8567fb5b7e'],49,,,,,,,,,,,,,,,,Levante UD,221,00:07:49.895,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a486db0-2f54-48c5-8290-726bee769399,1785,,"[97.8, 22.1]",3825842,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Midfield,117,Levante UD,221,['2f4a1345-03f6-4241-b737-db3662a68b3d'],17,,,,,,,,,,,,,,,,Levante UD,221,00:08:17.141,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5892d063-fb13-4cd4-96bf-d70ec408d0c7,1823,,"[90.6, 45.1]",3825842,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Luis Morales Nogales,6668.0,Left Midfield,119,Levante UD,221,,43,,,,,,,,,,,,,,,,Levante UD,221,00:09:43.526,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,51d6810c-55ca-4bd9-b014-5bdd44c83b58,1879,,"[100.1, 17.1]",3825842,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Morales Nogales,6668.0,Left Midfield,124,Levante UD,221,,51,,,,,,,,,,,,,,,,Levante UD,221,00:11:51.954,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2d3ebb92-6bcb-4e7a-874b-8affd1bee696,2000,,"[99.7, 45.0]",3825842,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Markel Susaeta Laskurain,6390.0,Right Wing,140,Athletic Club,215,,1,,,,,,,,,,,,,,,,Athletic Club,215,00:16:01.354,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4a27660-c3f5-403e-97cb-a93d1612d3f5,2116,,"[53.7, 61.3]",3825842,65,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Center Back,148,Athletic Club,215,,29,,,,,,,,,,,,,,,,Athletic Club,215,00:20:29.981,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,318e7e7f-b4b4-4ffd-bc99-2f767bbb9e53,2426,,"[74.2, 57.6]",3825842,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,165,Athletic Club,215,['198b9b38-53cb-4862-afec-fbc02eff8b2e'],34,,,,,,,,,,,,,,,,Levante UD,221,00:31:34.497,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,08e97dd8-d95c-4f88-bc26-e46454767e59,2548,,"[76.5, 75.5]",3825842,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Escudero,6391.0,Left Wing,172,Athletic Club,215,,41,,,,,,,,,,,,,,,,Athletic Club,215,00:34:41.818,Miscontrol,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13cd0213-878d-4736-97d6-fac06abce1c5,2681,,"[110.9, 45.9]",3825842,83,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén García Santos,23943.0,Right Midfield,180,Levante UD,221,['90e0b6b9-d06d-4e8f-a8b2-f7f08fe6ab56'],16,,,,,,,,,,,,,,,,Levante UD,221,00:38:16.100,Miscontrol,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,efa11ebf-b175-4492-a240-2e6c7af87ed2,2921,,"[93.3, 3.7]",3825842,89,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deyverson Brum Silva Acosta,25134.0,Left Center Forward,194,Athletic Club,215,,48,,,,,,,,,,,,,,,,Levante UD,221,00:44:48.179,Miscontrol,
,,,,,,,,,,,,,,,0.507711,,,,,,,,,,,,1731c72e-4041-4b0b-a305-f43b14e6ee84,27,,"[36.5, 66.1]",3825842,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,4,Athletic Club,215,"['721f60ed-c089-4374-a4dc-15f55dcc35af', 'dda36bf8-79e3-47e4-9a52-83d4f7f3b6bd']",21,,,,,,,,,,,,,,,,Levante UD,221,00:00:21.923,Pressure,
,,,,,,,,,True,,,,,,0.343559,,,,,,,,,,,,31138809-a4f5-4ca1-8080-6ab58e9d8621,49,,"[85.3, 73.7]",3825842,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,4,Athletic Club,215,"['3575e5a9-eb11-4e03-b6b0-764945b8eb8b', 'a0f7423d-5c73-464c-8197-3761a489134e']",35,,,,,,,,,,,,,,,,Athletic Club,215,00:00:35.480,Pressure,
,,,,,,,,,True,,,,,,3.149336,,,,,,,,,,,,3c83a072-224b-474c-a446-6bd02fb78ff2,62,,"[107.0, 62.5]",3825842,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,4,Athletic Club,215,"['575ae43c-c1a2-43de-b939-4c34448bffeb', 'd07be025-7867-41c8-9116-9e43d7724721']",46,,,,,,,,,,,,,,,,Athletic Club,215,00:00:46.730,Pressure,
,,,,,,,,,,,,,,,0.393678,,,,,,,,,,,,7bf847a5-df1b-4387-9e31-f1047dfdcdfa,66,,"[25.9, 3.1]",3825842,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Camarasa Ferrando,6659.0,Right Defensive Midfield,4,Athletic Club,215,['a446f55b-2cee-4d84-a9a3-c636e9e394e5'],51,,,,,,,,,,,,,,,,Levante UD,221,00:00:51.571,Pressure,
,,,,,,,,,,,,,,,1.575871,,,,,,,,,,,,88a4c0bc-bf7e-4900-93fe-ccbbabb2858f,113,,"[26.1, 21.5]",3825842,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Etxeita Gorritxategi,6788.0,Left Center Back,10,Levante UD,221,['508acc7e-ea05-48f5-b6b3-e444eedc650b'],46,,,,,,,,,,,,,,,,Athletic Club,215,00:02:46.938,Pressure,
,,,,,,,,,True,,,,,,0.318714,,,,,,,,,,,,b9b46812-58ff-4c44-841c-5ef89aac79ee,119,,"[84.2, 62.2]",3825842,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Defensive Midfield,11,Athletic Club,215,"['82b52a1c-074b-433c-af26-267cb660fca9', 'fe2bf672-4e7a-4f0e-89e8-bd5f10d7f987']",51,,,,,,,,,,,,,,,,Levante UD,221,00:02:51.778,Pressure,
,,,,,,,,,,,,,,,0.977225,,,,,,,,,,,,1c160fe9-02b6-4682-8e6f-c812b35d24fd,127,,"[25.4, 66.5]",3825842,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Back,11,Athletic Club,215,['b9ee8d04-5a79-4fcd-a2e9-0054faf38e1d'],2,,,,,,,,,,,,,,,,Levante UD,221,00:03:02.553,Pressure,
,,,,,,,,,True,,,,,,0.629847,,,,,,,,,,,,77c39b25-ede3-4995-a154-3b55d40a6b4d,140,,"[92.9, 67.2]",3825842,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Viguera Manzanares,23833.0,Center Forward,15,Levante UD,221,"['18c6b2a1-8443-449f-b6c7-f5bd7364e1cb', '3256f7e5-4aa6-4858-a4c0-efeb51f8e07b']",51,,,,,,,,,,,,,,,,Athletic Club,215,00:03:51.642,Pressure,
,,,,,,,,,,,,,,,0.598653,,,,,,,,,,,,bc6b9231-8f48-447a-9c84-e9320f481705,163,,"[65.7, 54.8]",3825842,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Right Center Forward,18,Levante UD,221,,56,,,,,,,,,,,,,,,,Levante UD,221,00:04:56.234,Pressure,
,,,,,,,,,,,,,,,1.263699,,,,,,,,,,,,615a14a4-d36e-4138-8cd1-3bbcece7ef49,179,,"[110.9, 62.6]",3825842,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro López Muñoz,6787.0,Right Back,18,Levante UD,221,,8,,,,,,,,,,,,,,,,Levante UD,221,00:05:08.498,Pressure,
,,,,,,,,,,,,,,,1.438788,,,,,,,,,,,,6adef0f1-e767-46f9-92d5-b5480187b370,186,,"[108.4, 46.5]",3825842,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Casadesús Castaño,23791.0,Left Center Forward,19,Athletic Club,215,['a4cc27d4-df85-40ab-acec-d11f767d0a2f'],35,,,,,,,,,,,,,,,,Levante UD,221,00:05:35.124,Pressure,
,,,,,,,,,,,,,,,0.618937,,,,,,,,,,,,9634b46b-4ba9-452f-9901-4f41c1734227,194,,"[62.3, 28.7]",3825842,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giuseppe Rossi,7141.0,Right Center Forward,19,Athletic Club,215,"['1ce18ceb-93b7-483f-977f-097cc23be8ff', 'cc6a4710-c7cd-410e-aaa4-865431a1f50d']",45,,,,,,,,,,,,,,,,Levante UD,221,00:05:45.323,Pressure,
