50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,184fe00f-1118-4900-ac55-49b89b75c68b,2297,,"[8.2, 44.4]",3825622,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaume Doménech Sánchez,6898.0,Goalkeeper,124,Valencia,207,['ac6ce0ef-1c38-4ab4-a3ca-bab3355d6f21'],50,,,,,,,,,,,,,,,,,Valencia,207,00:13:50.752,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,85186c5e-dc2b-459e-8731-bb8b4d2569c3,2313,,"[54.5, 28.5]",3825622,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,125,Athletic Club,215,['04c863fc-7830-44db-b4ae-35c5ec0299d3'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:14:10.664,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,217c120e-7049-4409-8f82-702a28662c9d,2350,,"[3.9, 72.8]",3825622,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,127,Athletic Club,215,,7,,,,,,,,,,,,,,,,,Valencia,207,00:16:07.191,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9fb3f67a-f835-4095-bd45-b83688459960,2357,,"[105.6, 19.4]",3825622,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,127,Athletic Club,215,,11,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:11.313,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,049b53ea-9cae-4afd-9b0c-44459199d217,2362,,"[55.5, 15.3]",3825622,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymeric Laporte,4353.0,Left Center Back,127,Athletic Club,215,,17,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:17.757,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e07d5dd-d51d-4887-8fa5-12d78325db22,2396,,"[77.2, 40.4]",3825622,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mikel Balenziaga Oruesagasti,6789.0,Left Back,129,Athletic Club,215,,37,,,,,,,,,,,,,,,,,Athletic Club,215,00:17:37.098,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,377b79a7-2d12-4796-b58e-03091c138182,2441,,"[19.8, 19.8]",3825622,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,133,Valencia,207,,36,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:36.042,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb5ec068-55d9-4871-9cc0-7c6e338a1cee,2447,,"[76.0, 57.2]",3825622,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Fuego Martínez,6751.0,Right Defensive Midfield,133,Valencia,207,['f6fb36f4-e130-4e64-8d09-72fa5f2e28ce'],40,,,,,,,,,,,,,,,,,Valencia,207,00:20:40.493,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f164254c-f189-4b52-9eb2-8d3740a4d2e1,2457,,"[88.2, 23.0]",3825622,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucas Alfonso Orbán Alegre,27480.0,Left Back,134,Valencia,207,,10,,,,,,,,,,,,,,,,,Valencia,207,00:21:10.590,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5caff74-86c7-4a43-844e-237f5ce82938,2458,,"[31.9, 58.4]",3825622,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,135,Athletic Club,215,,10,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:10.949,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8c7c86b1-e0c0-4a86-8894-cc799a4dc579,2489,,"[59.8, 23.0]",3825622,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,139,Valencia,207,,12,,,,,,,,,,,,,,,,,Valencia,207,00:23:12.877,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c473cb44-be17-41d9-8a35-26a246f549c3,2590,,"[78.5, 23.1]",3825622,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,142,Athletic Club,215,,47,,,,,,,,,,,,,,,,,Athletic Club,215,00:26:47.608,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0a557a6-6068-488e-ac48-08878af8baf0,2661,,"[90.5, 9.4]",3825622,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Javier De Paul,7797.0,Left Wing,143,Valencia,207,,10,,,,,,,,,,,,,,,,,Valencia,207,00:28:10.641,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5a0e7385-28f2-421b-9cef-4b1a872f95fd,2676,,"[42.7, 61.6]",3825622,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shkodran Mustafi,3638.0,Right Center Back,143,Valencia,207,['804eb0a1-9b86-4dc8-b431-4d88982fcbf9'],23,,,,,,,,,,,,,,,,,Valencia,207,00:28:23.350,Ball Recovery,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cde4d1d0-61ce-4377-9619-760254421c77,2689,,"[72.9, 47.8]",3825622,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,143,Valencia,207,,33,,,,,,,,,,,,,,,,,Valencia,207,00:28:33.801,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,659883e1-3276-4bc7-8b21-cc064b359c0c,2743,,"[118.1, 11.6]",3825622,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Javier Fuego Martínez,6751.0,Right Defensive Midfield,146,Valencia,207,,43,,,,,,,,,,,,,,,,,Valencia,207,00:29:43.435,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65beb234-c76c-41bb-b47b-7ccd1b976d3f,2764,,"[108.0, 63.1]",3825622,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sofiane Feghouli,18724.0,Right Wing,146,Valencia,207,,58,,,,,,,,,,,,,,,,,Valencia,207,00:29:58.672,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f71cf90d-55de-407a-8fd0-fb43e3c4b61c,2806,,"[84.8, 5.5]",3825622,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sabin Merino Zuloaga,6666.0,Left Wing,148,Athletic Club,215,,9,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:09.762,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab5ce8b7-9081-4e0c-ad64-bce11505938d,2843,,"[2.0, 26.4]",3825622,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,149,Valencia,207,['1bf34ca7-c9ef-4bf8-81bb-c02ffa986b38'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:47.169,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2c863e8-fee7-4655-8cd6-382cb33f0eca,2869,,"[8.5, 41.9]",3825622,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,150,Athletic Club,215,['0bbfce55-e8e9-4c77-94b4-6c4f90051e0f'],26,,,,,,,,,,,,,,,,,Athletic Club,215,00:32:26.286,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a06e8534-9c3a-43b3-82a7-b29a2aa8ecc8,2924,,"[32.6, 42.8]",3825622,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,153,Valencia,207,['03989082-21e7-423f-b80b-c256bbce4e8f'],57,,,,,,,,,,,,,,,,,Valencia,207,00:33:57.350,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,60ac642a-a94b-4733-aff2-bbcd33c2f07c,2945,,"[51.4, 75.8]",3825622,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofiane Feghouli,18724.0,Right Wing,153,Valencia,207,['067e2478-8b82-40b9-aff7-cc64ac3b39de'],7,,,,,,,,,,,,,,,,,Valencia,207,00:34:07.517,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,06b3aefe-f30a-4b08-9b27-de6020da0ad8,3033,,"[24.6, 69.5]",3825622,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,155,Valencia,207,['6f587869-beaa-47e6-adbd-aeb61f2c677b'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:36.425,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c638ef62-cc68-487c-a640-aaa9775dcc1f,3049,,"[7.9, 26.2]",3825622,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,156,Athletic Club,215,['4dde911a-a2ac-4902-9258-95f6ff8e88bf'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:35:48.419,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a9cba35-0067-4bc7-b945-d1ce02ff56e3,3072,,"[62.1, 54.8]",3825622,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Center Attacking Midfield,157,Valencia,207,,11,,,,,,,,,,,,,,,,,Valencia,207,00:36:11.163,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b4f58a65-7fa0-490f-97a9-e2e8cbb2c80a,3105,,"[77.0, 72.4]",3825622,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,159,Athletic Club,215,,16,,,,,,,,,,,,,,,,,Athletic Club,215,00:37:16.991,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea138393-8607-4317-9437-abd4fdac89be,3153,,"[78.9, 47.1]",3825622,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,164,Athletic Club,215,,13,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:13.135,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,36544181-56b3-4e2b-86e5-b304ae0f9753,3197,,"[40.6, 44.8]",3825622,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Rico Moreno,6656.0,Right Defensive Midfield,169,Valencia,207,,35,,,,,,,,,,,,,,,,,Athletic Club,215,00:41:35.917,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af4908fc-bb97-4d77-ba5e-71dbae62868d,3205,,"[55.6, 46.2]",3825622,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,169,Valencia,207,,40,,,,,,,,,,,,,,,,,Valencia,207,00:41:40.663,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f0f4f4a5-9abc-4173-bd03-64fbdbd4773b,3212,,"[111.6, 55.2]",3825622,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Moreno Machado,5718.0,Center Attacking Midfield,169,Valencia,207,,52,,,,,,,,,,,,,,,,,Valencia,207,00:41:52.228,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5bbd66d4-9939-4c2c-b64d-2cbdbd372d4c,3216,,"[49.1, 59.7]",3825622,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,171,Valencia,207,['198d20d6-971b-4cf7-adf7-0523bc8bb5db'],10,,,,,,,,,,,,,,,,,Valencia,207,00:42:10.349,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,704eecf0-be90-485b-895e-c6465514106b,3241,,"[37.0, 49.5]",3825622,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Fuego Martínez,6751.0,Right Defensive Midfield,173,Valencia,207,['f7d87839-8cf9-44c1-9888-0f40c1efdd19'],21,,,,,,,,,,,,,,,,,Valencia,207,00:43:21.774,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bf0be87a-bfd2-4005-8f76-87976725ec22,3269,,"[46.3, 34.8]",3825622,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Eraso Goñi,6606.0,Center Attacking Midfield,174,Athletic Club,215,['7206bc85-dd48-43df-b0d7-b633ee7b2b4f'],11,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:11.392,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb220ddb-6184-43c7-b094-dfb2a41be7c4,3285,,"[15.1, 73.3]",3825622,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,175,Valencia,207,,27,,,,,,,,,,,,,,,,,Valencia,207,00:44:27.072,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e7defd55-b4e6-4ae1-bee1-a5158eae6d51,3330,,"[68.4, 40.3]",3825622,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,177,Valencia,207,['ccc96a0d-3f2e-42b2-a4b5-f271dbdff8fe'],25,,,,,,,,,,,,,,,,,Valencia,207,00:45:25.745,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c7b591bd-27bf-4c1b-bcd8-ae547df38007,3336,,"[43.5, 41.2]",3825622,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,177,Valencia,207,,31,,,,,,,,,,,,,,,,,Valencia,207,00:45:31.530,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f861c868-186c-41e4-830a-4f48e49ffe19,3351,,"[28.7, 53.1]",3825622,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Left Defensive Midfield,178,Athletic Club,215,,17,,,,,,,,,,,,,,,,,Valencia,207,00:46:17.791,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.861854,,,,,,,,,,,,,00c663ef-4a7f-4584-89f8-c32b7887480e,40,,"[97.6, 39.6]",3825622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Beñat Etxebarria Urkiaga,6396.0,Right Defensive Midfield,2,Athletic Club,215,['d4cb6724-68c0-405f-a56e-25297458d7d2'],28,,Left Foot,"[117.4, 38.4, 1.5]",,"[{'location': [86.4, 52.0], 'player': {'id': 6649, 'name': 'Óscar de Marcos Arana'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [92.3, 33.5], 'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [101.6, 52.4], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.3, 20.2], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [101.3, 34.0], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 46.2], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.8, 40.7], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.9, 53.3], 'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [97.4, 46.8], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [93.9, 50.2], 'player': {'id': 6725, 'name': 'Zakaria Bakkali'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.3, 39.0], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.5, 39.9], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Saved,0.07402663,Normal,Open Play,,,,,,Athletic Club,215,00:00:28.693,Shot,
,,,,,,,,,,,,,,,,,,0.578176,,,,,,,,,,,,,fba7a279-eba1-4d6e-98ac-515bd41bc113,43,,"[111.7, 24.9]",3825622,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iñaki Williams Arthuer,6393.0,Left Wing,2,Athletic Club,215,['a020a62c-2bf2-4118-b4ec-9d01c8927f68'],31,,Right Foot,"[120.0, 32.8, 2.0]",True,"[{'location': [101.7, 35.2], 'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [105.1, 31.2], 'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [107.2, 46.3], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.8, 37.2], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.0, 30.3], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [114.0, 42.9], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.7, 34.5], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [108.5, 47.2], 'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.8, 32.8], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 41.8], 'player': {'id': 6725, 'name': 'Zakaria Bakkali'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.9, 39.6], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,Off T,0.043125495,Half Volley,Open Play,,,,,,Athletic Club,215,00:00:31.297,Shot,
,,,,,,,,,,,,,,,,,,1.347251,,,,,,,,,,,,,cae2c707-2c0c-4175-8d5e-22697b58f784,203,,"[96.4, 45.9]",3825622,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl García Escudero,6391.0,Center Attacking Midfield,13,Athletic Club,215,['a2ec75c6-e85a-4f77-86da-c723c8fb8537'],9,,Right Foot,"[120.0, 29.6, 0.2]",True,"[{'location': [85.5, 27.0], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.9, 29.0], 'player': {'id': 6396, 'name': 'Beñat Etxebarria Urkiaga'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [103.1, 38.9], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.9, 40.8], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.9, 37.9], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.8, 34.8], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [101.7, 36.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [101.9, 43.6], 'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.5, 38.0], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.3, 42.5], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",5b6124c6-4391-4661-9d45-e8417977400a,,Off T,0.046426933,Normal,Open Play,,,,,,Athletic Club,215,00:04:09.435,Shot,
,,,,,,,,,,,,,,,,,,0.124216,,,,,,,,,,,,,08b14b40-bc4f-4548-b81f-6f78a2d4f945,255,,"[110.4, 40.6]",3825622,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,15,Athletic Club,215,"['a92fe34a-92a2-4397-8d44-233621c59826', 'ccf0b9fc-d022-41b1-bed3-942be829db4f']",47,,Left Foot,"[112.7, 40.2]",True,"[{'location': [115.7, 35.4], 'player': {'id': 6393, 'name': 'Iñaki Williams Arthuer'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 22.4], 'player': {'id': 6789, 'name': 'Mikel Balenziaga Oruesagasti'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [105.6, 20.9], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.3, 40.9], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [118.3, 38.5], 'player': {'id': 6898, 'name': 'Jaume Doménech Sánchez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [118.2, 22.8], 'player': {'id': 7005, 'name': 'João Pedro Cavaco Cancelo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [108.7, 20.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [115.2, 32.6], 'player': {'id': 6751, 'name': 'Javier Fuego Martínez'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [103.5, 26.1], 'player': {'id': 6595, 'name': 'Daniel Parejo Muñoz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.2, 40.1], 'player': {'id': 6592, 'name': 'Rúben Miguel Nunes Vezo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.9, 19.6], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [115.0, 42.4], 'player': {'id': 27480, 'name': 'Lucas Alfonso Orbán Alegre'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.8, 37.7], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}]",9c324aa4-7973-44c0-b068-ebc71b45f129,,Blocked,0.10968577,Volley,Open Play,,,,,,Athletic Club,215,00:05:47.383,Shot,
