50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[43.1, 58.8]",,,,,,,,,,,0.735219,,,,,,,,,,,,,9780d624-fced-4aa3-a101-6ae4e0f04129,1791,,"[43.4, 59.4]",3825733,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,99,Sevilla,213,"['84d4ce38-4e1d-46a0-9936-6d60efbf20f8', 'f7188e04-2b05-49c1-b608-646e3a335479']",56,,,,,,,,,,,,,,,,Sevilla,213,00:03:56.478,Carry,
,,,,,,"[54.9, 71.5]",,,,,,,,,,,1.020477,,,,,,,,,,,,,95a8bfba-712a-4b23-8e7d-d3cfdfa64b9e,1794,,"[62.0, 76.6]",3825733,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,99,Sevilla,213,"['61843f9a-94c9-41a7-b1d5-d87c36d88380', '90007ce9-60a5-4c94-b78c-4cc3b106bb17', 'f296dc77-c40f-4a50-a743-ae3a96301d21']",59,,,,,,,,,,,,,,,,Sevilla,213,00:03:59.089,Carry,True
,,,,,,"[42.5, 67.2]",,,,,,,,,,,0.288102,,,,,,,,,,,,,47050c40-6f8a-453d-b693-5a749e8e4005,1798,,"[42.5, 67.2]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,99,Sevilla,213,"['237f5ca7-395d-4c55-acdd-a119b5a18531', 'bc62bd85-5ff2-419a-ad05-698ff56a4ac3']",1,,,,,,,,,,,,,,,,Sevilla,213,00:04:01.306,Carry,
,,,,,,"[56.1, 54.2]",,,,,,,,,,,1.689906,,,,,,,,,,,,,9a37e1cd-fd33-4028-a4a2-b33c009e2b6c,1801,,"[53.6, 58.2]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,99,Sevilla,213,"['2049ac45-9554-4bcb-9a1e-d00a390b6c52', '932fe043-e32a-4269-afd0-92342af7f1f6', '9b6f59c6-fc47-48f9-967f-628f4d933079']",2,,,,,,,,,,,,,,,,Sevilla,213,00:04:02.762,Carry,True
,,,,,,"[63.8, 31.8]",,,,,,,,,,,0.740899,,,,,,,,,,,,,ee39bec5-7fca-4009-87aa-d128d53fe820,1806,,"[60.8, 30.5]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,99,Sevilla,213,"['1454cb12-13a8-42eb-b731-8a7fa6e68472', '2d78a360-df18-4dce-a221-6f6d59fc65be', 'a740dde7-12a5-4965-a319-a65b6ca4d100']",5,,,,,,,,,,,,,,,,Málaga,223,00:04:05.174,Carry,True
,,,,,,"[73.0, 47.9]",,,,,,,,,,,1.880099,,,,,,,,,,,,,37791e17-d35c-422b-a9d4-cd911ad12434,1810,,"[69.2, 43.3]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Right Midfield,99,Sevilla,213,"['bb74e2a1-f020-470b-b045-5fea8689273b', 'd2b6f2bc-d2e5-44a3-972e-19607343f212', 'd86ed921-1c95-45bc-94b8-09e47e88e6d3']",7,,,,,,,,,,,,,,,,Málaga,223,00:04:07.094,Carry,True
,,,,,,"[44.6, 31.6]",,,,,,,,,,,0.582363,,,,,,,,,,,,,e36b2cdd-ece0-42b6-9d74-a411f259c3fa,1814,,"[47.1, 32.2]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,99,Sevilla,213,"['76be6409-997f-4d42-b30a-812bce96f18a', '88d714dc-22fa-42df-9b53-a4191dc764f2', 'f071cd36-323b-42cc-96bf-43789fd7cb65']",8,,,,,,,,,,,,,,,,Sevilla,213,00:04:08.975,Carry,True
,,,,,,"[19.6, 71.5]",,,,,,,,,,,2.805904,,,,,,,,,,,,,baa50cf1-6627-4e16-8328-f90d38b6b69f,1820,,"[24.2, 65.1]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albentosa Redal,6727.0,Right Center Back,101,Málaga,223,"['60934f84-8275-4452-8470-1b9165b52b0d', 'defcdae5-0a4a-4746-8a55-a242fc09757f']",41,,,,,,,,,,,,,,,,Málaga,223,00:04:41.851,Carry,
,,,,,,"[57.7, 61.9]",,,,,,,,,,,0.625577,,,,,,,,,,,,,cbbdda97-e7b3-49f4-9491-9a264aeaed11,1824,,"[61.9, 60.6]",3825733,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,101,Málaga,223,"['65455fc1-a946-4ce8-b53c-cdd5aefd9237', '8f060289-6357-428b-9462-aec5ce3e4aba', '91619091-d70d-47fe-837a-2ead9c649025', 'a3978d6d-bddc-499d-b7d0-3959b07614f8']",47,,,,,,,,,,,,,,,,Málaga,223,00:04:47.019,Carry,True
,,,,,,"[72.4, 7.5]",,,,,,,,,,,1.17289,,,,,,,,,,,,,d94d8b41-fe47-4daa-a41c-d59c1b88ba55,1831,,"[72.4, 7.5]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arthur Etienne Boka,27335.0,Left Back,102,Málaga,223,"['2c140738-dfa8-4831-ba51-9993c2518c4a', '8d48c843-57b2-4f46-934c-87e6a5da7175']",6,,,,,,,,,,,,,,,,Málaga,223,00:05:06.870,Carry,
,,,,,,"[22.6, 30.7]",,,,,,,,,,,0.67101,,,,,,,,,,,,,b729b7bd-abbf-4ace-886d-f5b786fe8877,1837,,"[20.9, 27.4]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,102,Málaga,223,"['15958c3a-8590-4eef-9f47-c20cea2ba559', '217154f0-2519-4c0f-9583-73686fdb6169']",14,,,,,,,,,,,,,,,,Málaga,223,00:05:14.313,Carry,
,,,,,,"[35.9, 47.3]",,,,,,,,,,,1.274398,,,,,,,,,,,,,c5fc340d-e38a-479d-b2a8-cc25469fa925,1840,,"[35.7, 47.3]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Albentosa Redal,6727.0,Right Center Back,102,Málaga,223,"['b43d6c5f-7909-4368-b22a-7041a02afbdb', 'f8f7b034-2db1-49d5-be54-c4e3562f7d42']",16,,,,,,,,,,,,,,,,Málaga,223,00:05:16.529,Carry,
,,,,,,"[48.7, 37.4]",,,,,,,,,,,2.089806,,,,,,,,,,,,,dca0ca52-046e-4b97-9cf2-d7284d1215d7,1843,,"[47.4, 44.3]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,102,Málaga,223,"['2b2cdbcc-6330-4229-82a8-93922114761e', 'f3d000b8-de41-4561-a8f9-5e153ca580e5']",19,,,,,,,,,,,,,,,,Málaga,223,00:05:19.322,Carry,
,,,,,,"[40.3, 21.1]",,,,,,,,,,,4.505885,,,,,,,,,,,,,38e4fbf3-6c0d-47d7-8ac0-e8d7cf260b05,1846,,"[54.6, 8.3]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Weligton Róbson Pena de Oliveira,26669.0,Left Center Back,102,Málaga,223,"['6b808ab7-51cf-4ff7-bf0b-0ffbaf71c9d7', 'c3cb2a00-b1dd-4c8f-8888-9a5f3d169030']",23,,,,,,,,,,,,,,,,Málaga,223,00:05:23.645,Carry,
,,,,,,"[17.5, 36.8]",,,,,,,,,,,1.349607,,,,,,,,,,,,,b66b5d47-0e68-4215-9710-17e5a45ffd01,1849,,"[14.4, 36.8]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,102,Málaga,223,"['1b16ff78-4eee-407c-9928-48b325c8973c', 'c2bca3a4-822d-413e-b36c-5d7ef6edff40']",30,,,,,,,,,,,,,,,,Málaga,223,00:05:30.362,Carry,
,,,,,,"[72.2, 5.6]",,,,,,,,,,,1.605514,,,,,,,,,,,,,f81a7091-7725-440e-9552-70b329cff81a,1855,,"[72.8, 6.0]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,102,Málaga,223,"['b9e744ca-347b-4551-a2c2-59ff9dbe6876', 'bf10d789-e5e7-4bb7-9eb6-1a486f550225']",35,,,,,,,,,,,,,,,,Málaga,223,00:05:35.946,Carry,
,,,,,,"[3.4, 70.5]",,,,,,,,,,,2.205597,,,,,,,,,,,,,f7d470de-6646-4352-90ce-13341a5fe622,1860,,"[14.3, 72.4]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Filipe Martins Carriço,6825.0,Right Center Back,103,Sevilla,213,"['0ba61f8f-2818-4906-9ee5-63823d0bf277', '281694f6-5db4-4644-b3bf-2b2f0e9e4dc4', 'b4103ba0-e502-43af-ae2c-43c439dcf39c']",40,,,,,,,,,,,,,,,,Sevilla,213,00:05:40.731,Carry,True
,,,,,,"[16.2, 64.2]",,,,,,,,,,,0.05286,,,,,,,,,,,,,a2d4b6ff-1a6b-4a14-b51f-7bbc308e40e1,1866,,"[16.2, 64.2]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,103,Sevilla,213,"['8ba2eaae-b018-423f-b5a1-67e676608762', 'dfceff46-9da9-4c61-b897-5fccd927d779']",46,,,,,,,,,,,,,,,,Sevilla,213,00:05:46.209,Carry,
,,,,,,"[29.8, 51.2]",,,,,,,,,,,0.03361,,,,,,,,,,,,,1f8239ed-ab71-4d5d-b747-81f70400622d,1870,,"[29.1, 51.9]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,103,Sevilla,213,"['0da95d56-de6f-4098-a0e9-2b9b41589bb7', '3b8d6f06-4414-4830-b5bb-24504e2d0717', '969725a0-c344-4119-b3da-43ba0490654e']",47,,,,,,,,,,,,,,,,Sevilla,213,00:05:47.234,Carry,True
,,,,,,"[49.2, 58.4]",,,,,,,,,,,0.183799,,,,,,,,,,,,,249505ed-cb45-4782-bbae-7bf971952a6f,1876,,"[50.3, 59.0]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Gameiro,6401.0,Center Forward,103,Sevilla,213,"['b3fd1c4b-b2d2-491b-8331-bf0817fc8344', 'ee5067cb-3b00-4939-a758-665e1f34b2ff']",50,,,,,,,,,,,,,,,,Sevilla,213,00:05:50.206,Carry,
,,,,,,"[43.6, 62.5]",,,,,,,,,,,2.49873,,,,,,,,,,,,,cb9f3958-2e4d-45c6-aec4-9f120370a8ce,1880,,"[41.0, 58.4]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,103,Sevilla,213,"['26b86e31-c6ce-44d4-b6f0-3dce98c79176', '68cc8c2a-ebb4-42c7-8901-b22b69247868']",50,,,,,,,,,,,,,,,,Sevilla,213,00:05:50.923,Carry,
,,,,,,"[36.7, 72.0]",,,,,,,,,,,0.798595,,,,,,,,,,,,,c2eb3b5c-6884-4854-9ceb-ddd52988956b,1883,,"[34.3, 71.8]",3825733,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,103,Sevilla,213,"['7d56c03f-ea6a-476a-9818-ddb88e40b0a5', 'ce8e5a48-eae5-4fd3-a70d-48a3e6e2de75']",54,,,,,,,,,,,,,,,,Sevilla,213,00:05:54.975,Carry,
,,,,,,"[40.5, 6.2]",,,,,,,,,,,0.343843,,,,,,,,,,,,,96585e4b-ce33-4c4f-9a8d-427ab59ab316,1889,,"[43.5, 6.2]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arthur Etienne Boka,27335.0,Left Back,104,Málaga,223,"['9e7ed37b-5157-489c-b5cb-9940e7fcbc8a', 'd1e5a2b8-262f-4230-843d-5b889325aa8c']",1,,,,,,,,,,,,,,,,Málaga,223,00:06:01.055,Carry,
,,,,,,"[49.8, 14.0]",,,,,,,,,,,1.94988,,,,,,,,,,,,,a2915c2a-1357-4042-aea4-30839c1ed709,1893,,"[42.9, 15.5]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis García del Pozo,6580.0,Left Defensive Midfield,104,Málaga,223,"['1a1f78bd-c592-4b1e-9e93-e9a2e37a2668', '2e90811e-2105-49fd-a70d-a4199ecf98b2', 'a04831b6-f945-4710-8250-6bea118a1c23']",2,,,,,,,,,,,,,,,,Málaga,223,00:06:02.419,Carry,True
,,,,,,"[76.1, 7.5]",,,,,,,,,,,0.007906001,,,,,,,,,,,,,c79ca6c1-9076-4e15-9e27-a6f736e28ffa,1903,,"[76.1, 7.5]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Duje Čop,8419.0,Left Center Forward,105,Málaga,223,"['a500a36b-eefd-41ab-b479-65bf4d63ce23', 'ccc00274-13d9-4c2d-a8ba-b55aee06bb0a']",20,,,,,,,,,,,,,,,,Málaga,223,00:06:20.891,Carry,
,,,,,,"[79.7, 14.4]",,,,,,,,,,,0.160482,,,,,,,,,,,,,c16583bc-1d9f-49f8-8d70-3347a628a8c2,1906,,"[79.7, 14.4]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Midfield,105,Málaga,223,"['8ebe3135-74a4-45c6-8963-fcb4d6190715', '8f1e218f-c071-4850-85a1-030de9cc06fb']",21,,,,,,,,,,,,,,,,Málaga,223,00:06:21.229,Carry,
,,,,,,"[16.4, 69.3]",,,,,,,,,,,0.195389,,,,,,,,,,,,,5d5e5cfd-a36b-45a5-b2b7-6d3591c8c6ea,1916,,"[16.8, 69.7]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,108,Sevilla,213,"['8219d8ed-a5a4-4591-97a4-b5e08238c090', '978a6dc5-667b-4b35-b0f9-5d771c43ae27']",51,,,,,,,,,,,,,,,,Sevilla,213,00:06:51.182,Carry,
,,,,,,"[27.4, 55.4]",,,,,,,,,,,1.004517,,,,,,,,,,,,,7c09fb96-551e-4b43-a7dc-0ca85c533027,1919,,"[27.4, 57.3]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Machín Pérez,6841.0,Right Wing,109,Sevilla,213,"['02edd3f3-c8b1-4e72-8c5f-2ceb66699087', 'c3de5eee-9235-41b6-a999-9d094824804c', 'd58cf492-b4c2-401e-9b09-f56c9e06999d']",52,,,,,,,,,,,,,,,,Sevilla,213,00:06:52.522,Carry,True
,,,,,,"[97.0, 25.9]",,,,,,,,,,,1.246347,,,,,,,,,,,,,abab7118-9bf6-4450-b005-7331d49b9668,1924,,"[95.4, 30.1]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Right Center Forward,109,Sevilla,213,"['526b75c0-8a83-4b71-acdd-b2030938574b', '5ecc35b9-5b02-425a-89e5-2b167ca9eab8', 'a52d55e3-0885-4dda-945e-ad018ef20cff']",54,,,,,,,,,,,,,,,,Málaga,223,00:06:54.060,Carry,True
,,,,,,"[18.5, 56.7]",,,,,,,,,,,1.051143,,,,,,,,,,,,,a9b9b52b-0a7f-4844-bf04-d2dc001f7dea,1929,,"[18.9, 56.9]",3825733,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,109,Sevilla,213,"['76cefe9e-53a0-426e-a03b-e377b2d10bae', 'beb6432a-0079-4b02-a217-d63c784d5b7d', 'f0c2aba9-5c6b-40f3-a49c-e467ba646b22']",55,,,,,,,,,,,,,,,,Sevilla,213,00:06:55.906,Carry,True
,,,,,,"[64.1, 58.8]",,,,,,,,,,,0.022172,,,,,,,,,,,,,685e06c2-2f49-4f5a-8c3d-f2cf60827467,1939,,"[64.1, 58.8]",3825733,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,110,Sevilla,213,"['45b6ab54-c2f1-47e2-abcf-675930b7ae85', '9b5022a1-a119-4313-8e9a-5dfe37f9319c']",42,,,,,,,,,,,,,,,,Sevilla,213,00:07:42.642,Carry,
,,,,,,"[69.7, 68.8]",,,,,,,,,,,0.110779,,,,,,,,,,,,,aa45227c-ef32-4cd8-8735-c59a02a977b6,1949,,"[69.7, 69.0]",3825733,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,111,Sevilla,213,"['74e4f47d-a3ce-4468-9028-d41f820fd95d', 'f8d4b408-d5c1-44c4-9d0e-52aebe7d2ac8']",57,,,,,,,,,,,,,,,,Sevilla,213,00:07:57.997,Carry,
,,,,,,"[47.1, 61.9]",,,,,,,,,,,3.039113,,,,,,,,,,,,,44efafbd-11d5-454f-b98e-0adccfa23751,1952,,"[48.4, 66.7]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Filipe Martins Carriço,6825.0,Right Center Back,111,Sevilla,213,"['81179afd-e38d-4edc-89f9-45207f7b7bda', 'dcc75c90-5768-40e0-bc51-805e7a828022']",0,,,,,,,,,,,,,,,,Sevilla,213,00:08:00.317,Carry,
,,,,,,"[29.5, 24.9]",,,,,,,,,,,3.558974,,,,,,,,,,,,,b0dc432d-4926-47af-b641-ee5dd9e63dda,1955,,"[29.5, 27.0]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adil Rami,3253.0,Left Center Back,111,Sevilla,213,"['2a8118a5-48ff-4e0d-9bf8-95e88051edb4', '8e3f03a8-b9fc-4f46-80da-33ff60e00f9a']",5,,,,,,,,,,,,,,,,Sevilla,213,00:08:05.340,Carry,
,,,,,,"[35.6, 29.7]",,,,,,,,,,,0.074925,,,,,,,,,,,,,76f54e54-570b-427a-ad16-55c328087c47,1959,,"[35.8, 28.6]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,111,Sevilla,213,"['07529f0f-ae2e-4ce2-85e1-126f22b492fd', '1cc9b18e-c05a-476a-acb5-ba455ab45006', '2ce5780c-16fe-4fc3-8d0b-2a80b76921b7', '911d7284-ba65-4c0a-8d74-636d2da78622']",10,,,,,,,,,,,,,,,,Sevilla,213,00:08:10.270,Carry,True
,,,,,,"[37.7, 33.1]",,,,,,,,,,,1.637359,,,,,,,,,,,,,643c97ea-014d-4c3a-9b6c-3ababaa27e7c,1962,,"[35.6, 29.7]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,111,Sevilla,213,"['07529f0f-ae2e-4ce2-85e1-126f22b492fd', '1cc9b18e-c05a-476a-acb5-ba455ab45006', '377371d5-a5ad-42d3-82a7-041e2c9b4a8a', '911d7284-ba65-4c0a-8d74-636d2da78622', 'a33f75f3-96ca-4805-a96b-821e986e2078']",10,,,,,,,,,,,,,,,,Sevilla,213,00:08:10.345,Carry,True
,,,,,,"[45.2, 49.0]",,,,,,,,,,,0.453622,,,,,,,,,,,,,b5a8839c-fa96-4929-892a-c940855c6949,1966,,"[44.6, 48.9]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,111,Sevilla,213,"['47c2165c-e60c-4600-ba63-a30069b4c63f', 'eb9a9016-d2cb-45ed-88b9-30fa12ff6120']",13,,,,,,,,,,,,,,,,Sevilla,213,00:08:13.213,Carry,
,,,,,,"[48.2, 43.7]",,,,,,,,,,,0.236485,,,,,,,,,,,,,e68561b3-29db-475e-b8b9-e0e99e29926c,1970,,"[46.7, 43.3]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,111,Sevilla,213,"['07db5206-2347-446a-8a98-72bebbb66711', '888096f6-55aa-407c-8fa2-410f3690c06f', 'e27f21f2-1743-435b-89a5-2bfbe82cf4a6']",14,,,,,,,,,,,,,,,,Sevilla,213,00:08:14.256,Carry,True
,,,,,,"[111.5, 13.2]",,,,,,,,,,,4.041952,,,,,,,,,,,,,d2893650-2d23-4891-a896-fd315c2935a4,1978,,"[73.0, 7.1]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Midfield,112,Málaga,223,"['035a407a-3557-4391-9574-81e3993b98f5', '8a5a8d3a-995f-4fd8-9ee2-4e3c3e5a9ec6', 'af921676-9668-41e5-901e-a8347bce2a4d']",17,,,,,,,,,,,,,,,,Málaga,223,00:08:17.992,Carry,True
,,,,,,"[109.0, 32.2]",,,,,,,,,,,1.112201,,,,,,,,,,,,,c439f2a4-2573-4464-9541-928e341673e0,1981,,"[105.8, 32.6]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nordin Amrabat,3302.0,Right Midfield,112,Málaga,223,"['4369d542-28e1-42b8-8055-ea5bfbde7e27', 'e6380be3-9fa1-46df-9588-f28d74f8a1d7', 'e7732f8d-8740-4ea3-82e9-c1332030c3eb']",22,,,,,,,,,,,,,,,,Málaga,223,00:08:22.920,Carry,True
,,,,,,"[13.4, 46.7]",,,,,,,,,,,1.386198,,,,,,,,,,,,,9f09fc5c-aa55-408d-ab81-8bcd5f53ed91,1986,,"[7.4, 55.7]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,113,Sevilla,213,"['5fabf401-653c-487b-82b2-68b6d95a05ec', '7b940c5f-d318-46ae-8482-1afb93fde3ec', 'f30688cf-da6d-4c24-b3f5-b751cfd648d0']",24,,,,,,,,,,,,,,,,Sevilla,213,00:08:24.765,Carry,True
,,,,,,"[15.7, 43.3]",,,,,,,,,,,3.140197,,,,,,,,,,,,,a77a48b4-da89-4aee-94ed-4ed83607213c,1995,,"[12.1, 42.5]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,114,Sevilla,213,"['90bf6219-1e81-4543-927e-f93463e612a3', 'd4e98694-ef23-40a9-8071-c0b6f2b661e3']",54,,,,,,,,,,,,,,,,Málaga,223,00:08:54.659,Carry,
,,,,,,"[70.3, 27.6]",,,,,,,,,,,3.575832,,,,,,,,,,,,,b50b2711-79c6-408f-9f8b-a04e5695ff9a,1998,,"[41.0, 37.6]",3825733,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis García del Pozo,6580.0,Left Defensive Midfield,114,Sevilla,213,"['05478a90-3301-463a-851b-2970cd64a9dc', '851ede75-b1f4-42a9-888a-6f59b41d46b9', '8a8d7f0a-fbd6-4e8a-ad70-0185ed172c90']",59,,,,,,,,,,,,,,,,Málaga,223,00:08:59.640,Carry,True
,,,,,,"[47.9, 39.5]",,,,,,,,,,,0.637948,,,,,,,,,,,,,a2eb0546-0d53-4a8b-95d5-7fd48c7e4007,2004,,"[47.9, 39.5]",3825733,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Carlos Cristóforo Pepe,7154.0,Left Defensive Midfield,114,Sevilla,213,"['6ca98519-f9ae-438c-903e-68f0a7fb2d71', '8e9d73f4-3ef1-439d-8a98-9befca8cb5bd']",5,,,,,,,,,,,,,,,,Sevilla,213,00:09:05.276,Carry,
,,,,,,"[80.2, 2.5]",,,,,,,,,,,5.687236,,,,,,,,,,,,,a5b292dc-9656-409d-81a4-51e296f716cb,2009,,"[51.3, 16.9]",3825733,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benoît Trémoulinas,27483.0,Left Back,114,Sevilla,213,"['7e190595-e202-4d0d-8930-d9f447029a77', 'a5fcb0cd-b9c9-4ac7-af22-bf2d41681013']",9,,,,,,,,,,,,,,,,Sevilla,213,00:09:09.090,Carry,
,,,,,,"[75.0, 9.0]",,,,,,,,,,,0.718948,,,,,,,,,,,,,3360b4b9-401f-414f-95c4-6719637d20ef,2012,,"[72.4, 8.2]",3825733,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,114,Sevilla,213,"['02725e6a-7e33-4791-94de-f994013b09e8', 'a2d7013d-f7ea-4929-b0cf-f955648748b0']",15,,,,,,,,,,,,,,,,Sevilla,213,00:09:15.945,Carry,
,,,,,,"[92.7, 25.3]",,,,,,,,,,,2.995201,,,,,,,,,,,,,3296e5cd-a729-43df-8d26-f5d749ca92e0,2015,,"[80.2, 17.6]",3825733,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Machín Pérez,6841.0,Right Wing,114,Sevilla,213,"['8439636c-11e1-4332-92fa-67eba2321439', 'ac38f73b-50f5-4e63-85d9-fdc4de13db08', 'bdb67add-cd8e-4366-8bb5-53d5b97fb483']",17,,,,,,,,,,,,,,,,Sevilla,213,00:09:17.645,Carry,True
,,,,,,"[119.3, 23.8]",,,,,,,,,,,1.910548,,,,,,,,,,,,,1e7aeab8-7755-40e0-85e9-6188fdad6a31,2021,,"[117.2, 22.2]",3825733,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,114,Sevilla,213,"['db6f71b2-4043-48a8-a633-a20d2f599900', 'dc034394-86da-43ad-b700-c9513b530eb0', 'eea98949-838e-4571-808a-610a6627f0c2']",23,,,,,,,,,,,,,,,,Sevilla,213,00:09:23.150,Carry,True
