ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[57.6, 6.4]",,,,,,,,,,,,,1.453165,,,,,,,,,,,,,,32e05145-f128-402d-a269-d0fd6891763d,2363,,"[57.6, 6.4]",3825592,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Rafael Fuentes Hernández,4741.0,Left Back,154,Espanyol,214,"['202769b8-d81f-462b-a4bd-d4b36d1b89cc', 'ba699747-cb67-4159-9a44-b75de0ef8a25']",52,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:52.598,Carry,
,,"[52.9, 27.2]",,,,,,,,,,,,,1.579762,,,,,,,,,,,,,,0d392a28-d521-40b5-8fab-03d5cf33d7ef,2366,,"[54.0, 18.7]",3825592,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,154,Espanyol,214,"['95f3ac9d-8639-4e8d-bd58-1be091d56a61', 'e87f5997-dfc8-4bc0-9dc8-1c046a20b15a']",55,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:55.251,Carry,
,,"[74.1, 59.6]",,,,,,,,,,,,,4.358815,,,,,,,,,,,,,,67d7597a-9356-419d-8260-9efee193fec5,2369,,"[55.5, 56.8]",3825592,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,154,Espanyol,214,"['7791195e-e0e3-4697-9f4a-671647e63e8f', 'ec42ab57-9d64-494e-91a5-d14c905cb11b']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:23:58.444,Carry,
,,"[74.7, 76.5]",,,,,,,,,,,,,0.833937,,,,,,,,,,,,,,840f933b-f89b-4221-98f5-1548928717c5,2372,,"[74.5, 76.5]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Antonio Correa Silva,23974.0,Right Back,154,Espanyol,214,"['5053036b-907f-4418-98d9-7b04fca68aa1', 'afd39a41-a5c1-4979-ba17-3dcb4b0872c7']",4,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:04.063,Carry,
,,"[90.1, 77.3]",,,,,,,,,,,,,1.086357,,,,,,,,,,,,,,e8b19019-da60-444e-84e6-feb003c2f956,2375,,"[90.1, 77.1]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,154,Espanyol,214,"['61e503fb-02d9-4e9c-888f-ef40237708ab', 'bcf7f079-8067-4cc9-b59f-04fb3c77077a']",6,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:06.097,Carry,
,,"[96.6, 71.5]",,,,,,,,,,,,,0.24,,,,,,,,,,,,,,64307d6f-009e-4c18-bc12-ec134a2030f6,2378,,"[96.6, 71.5]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,154,Espanyol,214,"['9b5bbb9a-7d48-4e18-8449-ff456662340e', 'ae6ea6b9-102d-4f19-8ae8-1a9cd494da58']",7,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:07.740,Carry,
,,"[78.8, 77.3]",,,,,,,,,,,,,0.620586,,,,,,,,,,,,,,4db36fc2-96e5-4cf2-90e7-2b2833dd06c5,2381,,"[79.0, 77.3]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Antonio Correa Silva,23974.0,Right Back,154,Espanyol,214,"['99ac10f8-5b74-4313-a657-3f029839aaa0', 'f36fa347-ee01-417f-90ed-520b279b9e33']",9,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:09.327,Carry,
,,"[79.0, 65.2]",,,,,,,,,,,,,0.152109,,,,,,,,,,,,,,fbefafed-b288-4f7d-b078-7cd8eefe4f35,2384,,"[79.0, 65.2]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,154,Espanyol,214,"['37ae1cdd-8cb3-4dee-b529-d491db3733f8', 'efb0ba2d-36c9-4f0e-8dd6-68078b82fa03']",10,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:10.402,Carry,
,,"[76.9, 72.8]",,,,,,,,,,,,,3.723399,,,,,,,,,,,,,,d03eb1f9-53e6-4a64-a6d7-5a320d56bfed,2387,,"[77.5, 76.5]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Antonio Correa Silva,23974.0,Right Back,154,Espanyol,214,"['7cf270e3-e809-41ba-b4e4-7a27ac7928ce', 'a190369e-5bbe-45aa-8cd4-e489cb70b262']",11,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:11.428,Carry,
,,"[70.6, 54.0]",,,,,,,,,,,,,0.659939,,,,,,,,,,,,,,f5063b5c-451c-465f-9613-17c4219614db,2390,,"[70.6, 54.0]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,154,Espanyol,214,"['10db5c47-19e1-47d2-90d9-dccf872752c0', 'b6156682-4ecf-4016-83db-c4f7229a84e0']",15,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:15.953,Carry,
,,"[62.8, 44.0]",,,,,,,,,,,,,1.012856,,,,,,,,,,,,,,78b3de0a-f85c-40b8-995a-7e666b6c2b1a,2393,,"[65.2, 44.9]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,154,Espanyol,214,"['444e218d-eec7-4a7c-a3ae-34f1065331c7', 'd93f78a2-75ae-49f2-a1c8-f87f9d1c5f2a', 'de4ad443-4c25-4e59-aafd-0128e26fe565']",17,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:17.516,Carry,True
,,"[55.0, 31.1]",,,,,,,,,,,,,0.754846,,,,,,,,,,,,,,8276a34a-c698-458a-ad9f-74c2799ab786,2397,,"[55.7, 36.2]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enzo Pablo Roco Roco,16456.0,Left Center Back,154,Espanyol,214,"['2965284f-615a-44e7-a047-466be27aa7df', '78ed1d33-ec18-437d-b543-8f64a9b2f4e3']",19,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:19.781,Carry,
,,"[79.0, 4.9]",,,,,,,,,,,,,2.231161,,,,,,,,,,,,,,eecdb0fd-941f-4f4c-9c77-614f016fce45,2400,,"[78.2, 4.9]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Juan Rafael Fuentes Hernández,4741.0,Left Back,154,Espanyol,214,"['1efbfe8e-acf2-4a04-9985-2b820f4ac2c1', 'f9c00853-ce89-471b-a3e2-eeeae307d772']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:22.935,Carry,
,,"[100.0, 26.3]",,,,,,,,,,,,,1.431854,,,,,,,,,,,,,,61277e79-aec2-4cf7-85b8-ea7abd327e7d,2403,,"[100.7, 30.0]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Moreno Balaguero,6766.0,Center Forward,154,Espanyol,214,"['94762577-330c-4f86-ae3a-457468a97025', 'fc1c4925-29d0-4916-b6b4-0997da64398b']",26,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:26.315,Carry,
,,"[87.5, 44.5]",,,,,,,,,,,,,1.87944,,,,,,,,,,,,,,29577cf6-af4d-443c-bf26-92d92454c7e1,2409,,"[85.1, 43.8]",3825592,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Papa Kouly Diop,6867.0,Right Defensive Midfield,154,Espanyol,214,"['d9cda355-8041-4270-bcfd-728783e1085e', 'e86d0409-eae1-45ad-b081-48cdc841c9e2']",32,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:32.841,Carry,
,,"[116.2, 75.2]",,,,,,,,,,,,,1.115002,,,,,,,,,,,,,,45562509-115b-477d-80c7-b174a4356874,2417,,"[116.4, 74.3]",3825592,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,155,Espanyol,214,"['7e9e40c7-f75c-479f-ab9b-dcb10c9f2348', '97706d28-09ee-44f5-9445-28b22579b267']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:02.977,Carry,
,,"[94.9, 52.4]",,,,,,,,,,,,,1.521337,,,,,,,,,,,,,,1bd50c90-51fd-4856-bc51-d36bcbaf01ce,2422,,"[93.5, 50.6]",3825592,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,155,Espanyol,214,"['38249d16-3f88-4c59-a9f7-898b0871dff3', 'a933612e-cd15-434d-883c-d5546f140359']",11,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:11.929,Carry,
,,"[93.3, 68.2]",,,,,,,,,,,,,1.424024,,,,,,,,,,,,,,bceb9f86-6746-4371-aae1-236c0149ba7e,2425,,"[91.1, 68.2]",3825592,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Hernán Arsenio Pérez González,6838.0,Right Wing,155,Espanyol,214,"['86433e94-127f-49b8-bcb4-375f33e4d696', 'f18bb87e-9e76-4e08-9a85-8c944c86c9e5']",14,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:14.670,Carry,
,,"[63.8, 47.0]",,,,,,,,,,,,,0.892842,,,,,,,,,,,,,,44df9b1f-a52f-4491-b75f-381d8c393d16,2437,,"[68.9, 50.2]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,156,Real Sociedad,210,"['86681433-a190-46ea-9055-3ceefd445534', '8ddb1eb5-c8cd-40e1-81ab-ce2dc8c73d16']",27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:27.879,Carry,
,,"[52.5, 38.5]",,,,,,,,,,,,,2.043659,,,,,,,,,,,,,,10ae6fbf-e4d6-4ae7-bc10-8d92a23915e8,2440,,"[51.4, 37.3]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Mikel González de Martín Martínez,16622.0,Left Center Back,156,Real Sociedad,210,"['3b737816-329c-4af9-af6b-151560960f72', '8f956ed6-031d-47b8-8e19-565434f93639']",30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:30.194,Carry,
,,"[22.3, 31.6]",,,,,,,,,,,,,1.420109,,,,,,,,,,,,,,51604021-86d0-459e-8a60-463a367471b5,2447,,"[22.1, 30.7]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,157,Espanyol,214,"['027b7a18-24a6-4559-a091-4d1e67ebb74f', '52bee498-6bda-448d-9336-bf4816c72166']",37,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:37.925,Carry,
,,"[48.9, 74.8]",,,,,,,,,,,,,0.068552,,,,,,,,,,,,,,2642846e-6d44-428f-a663-480394640672,2455,,"[48.9, 74.8]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,157,Espanyol,214,"['2570079a-5228-43ee-b785-3c439143c430', '85e086f5-f110-4d76-8f76-e354187589aa']",45,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:45.218,Carry,
,,"[59.3, 77.3]",,,,,,,,,,,,,0.794346,,,,,,,,,,,,,,8b3e7ba6-11a0-4c18-b845-cc96a7e7d558,2458,,"[57.4, 77.0]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,157,Espanyol,214,"['700ee1e0-7a7d-423e-8db4-620b8544b88d', 'e8e7b7c5-9a9c-4347-943a-c30144bf1158', 'fb94ad37-7e65-4c3b-84bc-be7a188a33cf']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:46.513,Carry,True
,,"[69.4, 76.1]",,,,,,,,,,,,,0.250896,,,,,,,,,,,,,,f001e7ad-1230-4449-9622-0c762271f5e9,2462,,"[67.6, 73.5]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Antonio Correa Silva,23974.0,Right Back,157,Espanyol,214,"['399695f8-8481-41cc-84fd-e43c0b679c1b', 'bebd27b6-c255-423d-aefe-5b13969239d7']",48,,,,,,,,,,,,,,,,,,Espanyol,214,00:26:48.530,Carry,
,,"[40.0, 20.9]",,,,,,,,,,,,,2.910245,,,,,,,,,,,,,,fc49fda1-f746-4082-879d-223a837abaf7,2467,,"[40.5, 6.4]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,158,Real Sociedad,210,"['00718883-16b0-463b-86c6-f8034d507141', '9d260dc9-34f4-4782-a904-7bafba3de43d']",50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:50.592,Carry,
,,"[38.0, 50.8]",,,,,,,,,,,,,1.226664,,,,,,,,,,,,,,82aabdf4-cc6b-4323-8932-2ba45ecc9ff6,2471,,"[38.6, 55.4]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['2ba4ba1b-4cbf-41e9-a669-ec96f583607e', '39af74f7-6e2d-40d6-9b17-dc7873ad1c03', '7dc7a1c3-6886-4786-8d55-237572d45810', 'cfbf97f6-f442-4cf2-9d82-3dac5ede477d']",55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:55.959,Carry,True
,,"[43.8, 48.8]",,,,,,,,,,,,,2.037008,,,,,,,,,,,,,,6e5287c8-40d7-44f3-aa2c-96be040c02d0,2474,,"[38.0, 50.8]",3825592,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['2ba4ba1b-4cbf-41e9-a669-ec96f583607e', '7dc7a1c3-6886-4786-8d55-237572d45810', 'a48a3d15-157a-4386-ad41-e4c7590d7fd7']",57,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:57.186,Carry,True
,,"[49.3, 32.9]",,,,,,,,,,,,,3.129048,,,,,,,,,,,,,,b1c9f6ac-a7b1-410f-84a3-4754172a233a,2477,,"[44.1, 28.3]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,158,Real Sociedad,210,"['56cb876e-848e-478f-8b99-bd0411282db3', '9e18d20b-e0b4-4dee-ba7d-5d47717ee7bb']",1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:01.009,Carry,
,,"[61.1, 62.2]",,,,,,,,,,,,,1.568974,,,,,,,,,,,,,,9c7e21a3-55c7-492a-ace6-48ba1993d3c7,2480,,"[55.0, 58.2]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['412f26e5-d6c6-4da8-9a65-950930b1f429', 'f7d5af8b-7eb4-49f4-adf0-74b3aa369e8a']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:05.733,Carry,
,,"[74.5, 68.2]",,,,,,,,,,,,,2.6851301,,,,,,,,,,,,,,d3bd83ed-9cd4-442e-a7ba-05603374e53d,2485,,"[67.9, 56.4]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Right Defensive Midfield,158,Real Sociedad,210,"['0b787fe1-d1aa-4aa2-968a-d16abb8f4332', '8c5976dc-ff83-405e-af3b-3acf8ca9c727']",9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:09.109,Carry,
,,"[72.0, 74.6]",,,,,,,,,,,,,0.475429,,,,,,,,,,,,,,cab277a2-9a9a-44ce-952a-45c796ce0413,2489,,"[72.5, 74.3]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Right Wing,158,Real Sociedad,210,"['36c8beb2-4ab6-41dc-afc8-7f498fe3a807', '6600cedd-8493-4055-b655-980df9659e61', '742e4784-7463-4ee7-a51e-557194b217b5']",12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:12.564,Carry,True
,,"[57.2, 61.6]",,,,,,,,,,,,,1.257617,,,,,,,,,,,,,,4fd56b0a-8a64-47f9-9a14-5407be219b28,2492,,"[55.9, 65.6]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['462f089b-f528-4241-9fd7-c7c5d2285cc8', '7da35ff8-b08f-4959-ae1a-37c3eb011acd']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:14.608,Carry,
,,"[38.0, 2.3]",,,,,,,,,,,,,2.081204,,,,,,,,,,,,,,ff9efb87-3ca7-4033-9dc9-4d0e87f8d5d5,2495,,"[43.5, 1.4]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,158,Real Sociedad,210,"['38964e62-0c80-414b-84dc-4492265f19dc', '391b934b-17cc-42ca-95c1-491aa8017d72']",19,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:19.870,Carry,
,,"[53.7, 72.7]",,,,,,,,,,,,,0.921751,,,,,,,,,,,,,,8b1e1bd0-7be8-4a01-b0c3-ddd263602732,2502,,"[54.3, 72.9]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Antonio Reyes Rosales,16539.0,Right Center Back,158,Real Sociedad,210,"['b5572351-d754-45b6-b983-b0a57c7650f8', 'fd33ac18-2f09-4ebb-bb54-0be49b243d77']",36,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:36.367,Carry,
,,"[84.5, 19.2]",,,,,,,,,,,,,3.905116,,,,,,,,,,,,,,91d43027-9839-4eea-8aec-b3cd09e162bc,2506,,"[62.9, 11.0]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,158,Real Sociedad,210,"['4e6897ad-6abc-4b4b-818d-a447508ec880', 'ea2ea5b7-47cd-4bb7-b1f0-f89a138ab29f', 'fd52701f-f68b-4710-84d4-cbf4e5ad2015']",38,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:38.168,Carry,True
,,"[116.4, 25.7]",,,,,,,,,,,,,0.835855,,,,,,,,,,,,,,a7af8434-47c1-4e7f-880d-5a3a66134bbe,2510,,"[108.3, 22.7]",3825592,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,158,Real Sociedad,210,"['2aaf559e-559c-4efe-a87e-a8548e276b54', 'd7f129e9-9537-41cf-83fd-4592dc442e08']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:27:44.542,Carry,
,,"[63.5, 12.7]",,,,,,,,,,,,,5.596318,,,,,,,,,,,,,,d7837276-a7ff-4c88-b680-27ac86c91b08,2530,,"[35.8, 16.8]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Defensive Midfield,160,Real Sociedad,210,"['8b9ea079-64a2-4aa6-9245-53b26fc0d9cd', '8f935fb8-1dff-4de3-af41-546a281ceed0']",31,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:31.185,Carry,
,,"[75.5, 4.5]",,,,,,,,,,,,,1.156648,,,,,,,,,,,,,,79a11b7a-3bc7-4f1d-9615-c164748523cb,2533,,"[68.9, 1.5]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Left Wing,160,Real Sociedad,210,"['df82ac12-7ef5-4e39-8b60-5ca9f502f660', 'eadfe620-5c27-425b-9603-996efb11139d']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:28:38.031,Carry,
,,"[39.4, 69.7]",,,,,,,,,,,,,0.144816,,,,,,,,,,,,,,38f9e237-9d62-4eb0-a609-39bad52d0c6d,2537,,"[38.8, 68.2]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,"['0c402dc7-cd7d-434b-8807-7a84bb15aca2', '3b11b7d1-3e83-4fb7-9fe9-1c232338d347', '740515f3-2ef5-47de-920b-9c7f2b125353']",40,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:40.327,Carry,True
,,"[35.0, 68.8]",,,,,,,,,,,,,0.432103,,,,,,,,,,,,,,415c3c61-f51d-4e70-ad72-b7d15e26edb9,2541,,"[35.3, 68.3]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,"['b4905c75-23c0-42f7-a81d-be78028662d5', 'd7ac820e-40c8-49f3-9b24-5b1f87e8d6ad']",42,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:42.044,Carry,
,,"[45.3, 69.6]",,,,,,,,,,,,,0.945731,,,,,,,,,,,,,,0c25553d-a1c9-45f4-9cb0-32cfd03f7cad,2544,,"[43.2, 68.2]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,"['9d2b8da8-4994-4b0c-a2c2-2feeefb60eea', 'adcf989f-0c78-4cd0-91a2-3a207302a01f']",43,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:43.735,Carry,
,,"[54.6, 79.1]",,,,,,,,,,,,,4.862126,,,,,,,,,,,,,,0b14be31-2040-42f7-a96d-a145e6e1b016,2547,,"[46.2, 77.5]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,"['03342475-761d-4802-aa59-c3655547dbfd', '864fd527-cf04-4816-b060-df62e914aa44']",46,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:46.208,Carry,
,,"[68.4, 73.4]",,,,,,,,,,,,,0.693794,,,,,,,,,,,,,,0ca1666c-0df6-483b-90e1-e846e077a6a8,2550,,"[69.8, 74.0]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Moreno Balaguero,6766.0,Center Forward,161,Espanyol,214,"['2db4ddf0-24d7-4886-8431-fde5888c9b99', '96288239-344f-4b65-a5d7-4bdddb0816d9', 'bfd061b0-920e-4c9c-b5fd-bad4200bda38']",51,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:51.933,Carry,True
,,"[63.2, 78.7]",,,,,,,,,,,,,1.172824,,,,,,,,,,,,,,7fd1e5c1-32e2-415f-bda3-686a36b98415,2556,,"[65.9, 78.1]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,161,Espanyol,214,"['013e1df0-e89d-475e-b900-611ee80ec83c', '124edd18-ccc6-4cc1-8053-f4c582315e5f', '9395305e-69cc-4de4-a490-0eeae68807f6']",55,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:55.361,Carry,True
,,"[57.6, 68.3]",,,,,,,,,,,,,0.127443,,,,,,,,,,,,,,d111f072-9ecb-4b21-bcd0-af6ddf2852cc,2561,,"[57.1, 70.1]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papa Kouly Diop,6867.0,Right Defensive Midfield,161,Espanyol,214,"['b4b387ea-6811-4457-a67b-c15387b02b09', 'eccb2479-6aa3-4793-9d39-eb47166fc954']",58,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:58.282,Carry,
,,"[68.7, 51.0]",,,,,,,,,,,,,0.057299,,,,,,,,,,,,,,14990ad5-ca54-42dd-8d25-63d451289eea,2564,,"[68.9, 51.0]",3825592,73,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,161,Espanyol,214,"['02abcea2-9d16-4c21-99cf-eeb5f983d38a', 'bd2b55b9-5f61-4589-bf33-c99559a68fcb']",59,,,,,,,,,,,,,,,,,,Espanyol,214,00:28:59.727,Carry,
,,"[78.5, 36.2]",,,,,,,,,,,,,0.199409,,,,,,,,,,,,,,bfc0aa17-93c8-44c0-9de3-fe815c03614a,2568,,"[74.7, 38.6]",3825592,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,161,Espanyol,214,"['02d14037-1a4c-4613-b561-ad60ab6a06ba', '2a50a9c5-e0d0-4375-9300-0e43da92f2fa', 'e5a12b70-585a-4696-a92c-924101c00c3a', 'ecc05865-fa9e-4dc3-9485-459874007338']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:02.089,Carry,True
,,"[84.9, 29.3]",,,,,,,,,,,,,2.20458,,,,,,,,,,,,,,60907a84-0118-451b-b13a-4109360d7114,2571,,"[78.5, 36.2]",3825592,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,161,Espanyol,214,"['1d1429ef-0628-41ab-b17e-8f828bbd1f0a', '2a50a9c5-e0d0-4375-9300-0e43da92f2fa', 'ecc05865-fa9e-4dc3-9485-459874007338']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:02.289,Carry,True
,,"[116.4, 25.7]",,,,,,,,,,,,,4.401415,,,,,,,,,,,,,,2208de3c-2dfa-4e6c-8250-f109a763727e,2574,,"[99.9, 20.3]",3825592,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Franco Alviz,6624.0,Left Wing,161,Espanyol,214,"['0730a974-3efb-4206-8ea3-157517db5f72', '961e2b61-5b9b-4bb8-9adc-b6897b4a02c3']",6,,,,,,,,,,,,,,,,,,Espanyol,214,00:29:06.671,Carry,
