50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf3b44b-6d44-49f2-9523-23faab919b4e,3113,,"[29.0, 76.5]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,213,Real Sociedad,210,['bcd9f469-93bc-4519-acab-11ee9d9230af'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:21.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aca9026c-5106-42ee-92c8-d256c9018b84,3119,,"[36.6, 73.5]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rubén Pardo Gutiérrez,6899.0,Right Defensive Midfield,214,Real Sociedad,210,['55474630-4230-4c32-83fd-aef6db6932ff'],40,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:40.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00ed95fd-bd8d-4131-b24c-78a579b9f3c3,3121,,"[51.3, 77.7]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,214,Real Sociedad,210,['d11dcb74-7c1f-4d83-9c16-1303a4fc9f23'],42,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:42.285,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8b73948e-3f4f-49f2-8c71-b8263a81b480,3123,,"[56.7, 73.7]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,214,Real Sociedad,210,['e5796bc0-edb7-4116-bd7e-6dced7dbcf6d'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:41:43.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08c47e3-1856-418f-a9a9-dbca2aa1d676,3125,,"[70.0, 6.8]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fayçal Fajr,5724.0,Left Midfield,215,RC Deportivo La Coruña,219,['f1a9dc79-b443-4044-a20e-2c0b1a4d2e85'],44,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:44.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f89d112e-929b-41ab-8433-1ad30f2f98c8,3128,,"[62.4, 14.0]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,215,RC Deportivo La Coruña,219,"['0b1f571f-b102-456d-b99e-0a1d34fabb9f', 'b78bf170-aa0b-4fde-896c-120d662226af']",45,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:45.657,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e851daf2-26b1-41f6-b422-b610d9fcf64e,3131,,"[43.0, 57.2]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Sanabria Ruiz,23800.0,Right Back,215,RC Deportivo La Coruña,219,['6553dd4f-5b7b-49f6-b486-fc29a2c39383'],49,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:49.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c6b8745-51b2-4cc8-aae7-be3106065470,3135,,"[10.1, 52.5]",3825564,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Germán Darío Lux,27305.0,Goalkeeper,215,RC Deportivo La Coruña,219,['85148352-f227-4fdf-91ae-489efaf6f17b'],52,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:41:52.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd153f8f-dee9-486f-9044-57675071ba00,3138,,"[74.0, 39.5]",3825564,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oriol Riera Magem,27243.0,Right Center Forward,215,RC Deportivo La Coruña,219,['48252d3d-0c2a-4903-8f3d-c496833c9d39'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:42:01.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf6d5933-b928-478f-92b9-378769320dd6,3147,,"[78.3, 13.0]",3825564,87,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,216,Real Sociedad,210,"['1b27137c-68a4-4bbe-8ec2-9eb14fee8571', 'bf538427-48c3-4c3d-aa08-8665da777cb9']",7,,,,,,,,,,,,,,,,Real Sociedad,210,00:42:07.885,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0c058ec-d4ec-4dca-9bfe-e12013f83d28,3159,,"[26.0, 15.8]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fernando Navarro i Corbacho,6913.0,Left Back,219,RC Deportivo La Coruña,219,['364db590-869d-4291-b736-6da03d4dcc43'],29,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:29.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33f0d9fa-d8f3-49da-951e-d60dbc6f53e6,3163,,"[71.7, 5.5]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pérez Martínez,6732.0,Left Center Forward,220,RC Deportivo La Coruña,219,"['c6101b35-522e-4ebc-8062-69bc69fb9ef6', 'ca5f6934-4aa6-4a51-941f-fc66cff38f1a']",35,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:43:35.152,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54b17d57-04a7-4403-baf0-ea5f9c0fbf67,3167,,"[66.4, 72.0]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,221,Real Sociedad,210,['9875a0fd-2bc0-4725-89b1-4dd467005d49'],39,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:39.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c489b629-5575-4d46-800e-3140ee86fcf6,3170,,"[72.4, 70.9]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,221,Real Sociedad,210,['960ee5fd-e4da-4a02-862e-98fa041749a5'],41,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:41.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0efd6c89-b902-4785-9195-494dfa8c9bcc,3174,,"[112.5, 58.4]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Castro Irizábal,6740.0,Right Center Forward,221,Real Sociedad,210,"['34cab47c-36f0-46f1-abe7-33d2c8eeebef', 'e1164df6-d910-4211-82f4-cab52ed608f8']",46,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:46.201,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,31a46855-08a4-4711-a3ad-1aca196cd931,3176,,"[108.3, 46.7]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Canales Madrazo,6673.0,Left Midfield,221,Real Sociedad,210,['2248f760-3a27-4714-a525-74bdcfb4ead6'],47,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:47.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e23ce767-e249-41be-a408-e35d36847b8b,3183,,"[79.5, 64.0]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Midfield,221,Real Sociedad,210,['5cf10a0a-f67b-48a2-ad52-5e2e05154f6b'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d912604-557a-42c6-b465-7d97d2a14940,3185,,"[91.7, 77.7]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,221,Real Sociedad,210,['b348da3e-38a0-469f-b5bf-7cacbcce681a'],55,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:55.996,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,928e8b26-05b7-4510-abe1-e2fe364e95ba,3188,,"[106.6, 41.3]",3825564,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,221,Real Sociedad,210,['e66b5db7-e53c-4947-8b5f-5e05df72db11'],59,,,,,,,,,,,,,,,,Real Sociedad,210,00:43:59.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca058780-0cab-436d-8eee-41a8989e751a,3190,,"[36.4, 40.7]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,221,Real Sociedad,210,['1639a685-8d65-4393-b2c1-4d2762b0f89a'],1,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:01.373,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b91cc86a-ee56-47a1-ae23-8c6025ece8a6,3192,,"[66.5, 30.2]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oriol Riera Magem,27243.0,Right Center Forward,221,Real Sociedad,210,['42854035-192b-4bd4-83c5-437b282794f4'],4,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:04.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d922a6a-9636-4163-b55f-490184445e96,3198,,"[92.7, 18.8]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Canales Madrazo,6673.0,Left Midfield,222,Real Sociedad,210,"['158f3bef-d250-41b2-84ed-a375601cc5dd', 'a12467be-3b94-4c04-bc72-c8f2698758d0']",9,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:09.978,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab60572-dd1c-454d-b2b3-20444e73c5a1,3202,,"[110.4, 15.6]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alberto De La Bella Madureño,6674.0,Left Back,222,Real Sociedad,210,['2f0b5e11-455f-4f36-a1b4-babc69a8ce58'],17,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:17.907,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37d4af66-1778-4871-873a-79ac00cc7dca,3205,,"[110.9, 47.3]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xabier Prieto Argarate,6690.0,Right Midfield,222,Real Sociedad,210,['6a6ab663-d7dc-4779-bba1-3da218368a48'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:21.001,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,267ed0bc-c724-4093-a836-8bfb06a08663,3209,,"[48.5, 39.7]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Oriol Riera Magem,27243.0,Right Center Forward,222,Real Sociedad,210,['4e76045d-e817-41ba-a98a-c9a89ea788fe'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:27.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb3021e9-a0f8-4183-879b-c93222520a45,3212,,"[65.7, 60.3]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Joseba Zaldúa Bengoetxea,6605.0,Right Back,222,Real Sociedad,210,['e9bfc1a0-1823-4a85-9679-152e9de68d81'],30,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:30.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d85bd2d7-aebc-46e6-b0ad-e7ea03b0f9a3,3214,,"[101.6, 77.5]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Xabier Prieto Argarate,6690.0,Right Midfield,222,Real Sociedad,210,['9e9b33a9-ef2f-4f24-98a5-8073bd4515f6'],33,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:33.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94e238e-219c-4833-adfa-b7ae0a5e09d7,3217,,"[102.1, 76.6]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gonzalo Castro Irizábal,6740.0,Right Center Forward,222,Real Sociedad,210,['98c1c887-88d4-4092-9387-5b4f459644d9'],37,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:37.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310bed7-5ecf-49b8-a613-d3573851722c,3225,,"[57.9, 74.3]",3825564,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Federico Nicolás Cartabia,6728.0,Right Midfield,223,RC Deportivo La Coruña,219,['fb81eaad-5126-48a5-872b-cde423aefe9c'],56,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:44:56.845,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9c2a50-1c02-4f9f-9010-e8135524bb76,3236,,"[99.3, 25.7]",3825564,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Canales Madrazo,6673.0,Left Midfield,224,Real Sociedad,210,['2696ccbf-53c3-46b7-a56d-f14a5b0843ee'],43,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:43.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c389a45-a7b3-4489-8f2c-67c99b2dfb45,3238,,"[69.7, 68.8]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Federico Nicolás Cartabia,6728.0,Right Midfield,225,RC Deportivo La Coruña,219,['ecace93a-c85a-471b-8415-7a7701519c1f'],10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:10.063,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e824cbb1-7a03-4741-8593-72c97cc28c0e,3243,,"[83.2, 70.0]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oriol Riera Magem,27243.0,Right Center Forward,225,RC Deportivo La Coruña,219,['4a3f4fa7-44c4-43ab-b0df-a4ab5d81e664'],13,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:13.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b7346e0-619b-4f97-b2e4-8f279bee62f6,3249,,"[76.3, 51.7]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Right Center Forward,225,RC Deportivo La Coruña,219,['52921285-9697-4ae2-9126-d9271ac51abf'],21,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:21.028,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b22b6c-4810-4e2e-aa2c-766e693c985b,3254,,"[80.2, 34.9]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jonathas Cristian de Jesus,8584.0,Left Center Forward,225,RC Deportivo La Coruña,219,['a33a9b87-37be-48f6-a3eb-511a33d4f7f7'],25,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:25.824,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3600cc42-3391-40f1-8a94-20bc7ee92803,3258,,"[79.4, 70.2]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oriol Riera Magem,27243.0,Right Center Forward,225,RC Deportivo La Coruña,219,['458f7260-c68d-41c0-bfda-9d30798bd7e3'],30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:30.969,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,870124f6-0c85-428f-8206-a1381ef5e305,3267,,"[57.9, 5.4]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Canales Madrazo,6673.0,Left Midfield,226,Real Sociedad,210,"['a2efde44-5bee-4ba3-8b3f-c2d12c13d560', 'f29a78ca-e4c3-4db7-8b76-9c06fa9d5719']",34,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:34.079,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,48c25f8f-4c07-459d-8d59-45b0c6837bcf,3269,,"[47.5, 6.5]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,226,Real Sociedad,210,['e0743014-dda5-4354-944a-028064ad9e18'],35,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:35.837,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d27b22b-1225-4d26-beb0-3a2625c1fdc4,3272,,"[111.6, 75.4]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Nicolás Cartabia,6728.0,Right Midfield,227,RC Deportivo La Coruña,219,['bb4638a6-6d8a-48a5-9f64-53eb80483c22'],47,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:46:47.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af53942b-d0ca-42ca-aa30-d1fd27d4d93c,3276,,"[5.7, 9.6]",3825564,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,228,Real Sociedad,210,['fa001f2d-eb60-4584-9c83-861136ca7216'],57,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:57.093,Ball Receipt*,
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d96a95b1-c557-4b58-8623-85fc17daf2c5,11,,"[82.6, 56.4]",3825564,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Xabier Prieto Argarate,6690.0,Right Midfield,2,Real Sociedad,210,['67628e83-59ce-414b-9ebb-cb2a53beb232'],6,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:06.614,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b477e886-49e0-408d-9581-76cc5d0b410c,204,,"[61.0, 68.0]",3825564,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Pérez Martínez,6732.0,Center Forward,14,Real Sociedad,210,['b449c6d3-3756-4466-87f8-b4f3fbbaaf87'],25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:25.820,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b3872691-f17c-45b1-8ff8-72924d11e91f,225,,"[47.1, 28.8]",3825564,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,16,Real Sociedad,210,['a1691618-73dc-400c-9075-17c02cf7c4e9'],17,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:17.184,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7e92cbee-53eb-4688-b9c2-a21b8c000f9a,232,,"[66.4, 74.4]",3825564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joseba Zaldúa Bengoetxea,6605.0,Right Back,17,RC Deportivo La Coruña,219,['54ec4617-ca04-4d32-98ff-521d3de99065'],26,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:26.382,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,30ac86fe-ae5b-4347-8760-9bb7ac79f23e,237,,"[79.0, 58.3]",3825564,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,17,RC Deportivo La Coruña,219,['bd87072e-2a47-408b-9051-5daeeab6eab3'],31,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:31.199,Duel,True
,,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,79337acf-01f5-4144-8b14-35a335666116,255,,"[86.5, 10.6]",3825564,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,18,Real Sociedad,210,['60bcaf34-edef-474b-8f49-e8f0851ff06b'],58,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:58.852,Duel,True
,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,43c3ca91-667e-4417-afa3-c39f50a28dee,263,,"[88.2, 16.4]",3825564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,19,RC Deportivo La Coruña,219,['04af3987-a952-46b0-8313-2b15302c105d'],1,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:01.285,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,458b5d64-83e9-4115-b2d4-89d00b14c4a1,275,,"[83.9, 64.8]",3825564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Pérez Martínez,6732.0,Center Forward,19,RC Deportivo La Coruña,219,['f56fc727-5fc4-486d-84a7-f21ede93f111'],15,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:15.195,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,efeb014f-8b0a-4811-ba1e-7f9650b05478,291,,"[45.8, 9.6]",3825564,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Right Defensive Midfield,21,RC Deportivo La Coruña,219,['cb0e1e60-1bdd-48e1-83ca-49288f89d7d3'],26,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:26.621,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,db7b9811-24f6-485a-a877-f2462bf3654c,326,,"[71.9, 61.8]",3825564,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco Moreno Fuertes,6738.0,Right Wing,21,RC Deportivo La Coruña,219,['86af1249-292e-42bd-9d25-feea07de3dd0'],14,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:07:14.887,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,0ea1327e-84f4-4ae1-8192-dfe12d7cb643,510,,"[88.6, 9.3]",3825564,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathas Cristian de Jesus,8584.0,Left Center Forward,30,Real Sociedad,210,['623d949a-85b7-4c6f-b699-5c2aefe201b1'],2,,,,,,,,,,,,,,,,Real Sociedad,210,00:13:02.271,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,cb228ea7-a26d-496f-8f86-d93ad7edb836,516,,"[31.7, 74.2]",3825564,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alberto Lopo García,26107.0,Right Center Back,30,Real Sociedad,210,['fad98c47-c558-435b-a36a-9952165e4858'],5,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:13:05.145,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,87502e72-8ac1-4ad2-863c-9f085fa775b2,556,,"[22.9, 4.2]",3825564,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Gracia Calmache,25921.0,Left Wing,36,RC Deportivo La Coruña,219,['522d9ebe-6f60-4871-941d-ba5f5b8cb418'],19,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:19.453,Duel,True
,,,,,,,,,,True,,,,Success In Play,Tackle,1.299621,,,,,,,,,,,,dd2128f4-f43c-4aea-b840-1190ad939625,598,,"[54.6, 50.6]",3825564,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Alberto Vela Garrido,5560.0,Right Center Forward,39,Real Sociedad,210,['89071742-f6bd-40e5-8406-0bd3efa25555'],23,,,,,,,,,,,,,,,,Real Sociedad,210,00:16:23.202,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,fcf1a47e-6017-4d48-925f-806f85974a59,653,,"[99.1, 17.9]",3825564,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathas Cristian de Jesus,8584.0,Left Center Forward,42,Real Sociedad,210,['37152e99-f7a1-4608-acba-187d5b613283'],35,,,,,,,,,,,,,,,,Real Sociedad,210,00:17:35.456,Duel,True
,,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,7b2476f6-0b44-43f0-81f5-ef364269daf2,668,,"[49.5, 54.9]",3825564,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fayçal Fajr,5724.0,Center Attacking Midfield,43,RC Deportivo La Coruña,219,['25f0449e-7a0f-4451-932f-936460928d76'],10,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:10.180,Duel,True
,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,074f81c9-8932-4085-845f-ea709800ce7e,699,,"[15.0, 2.9]",3825564,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alberto De La Bella Madureño,6674.0,Left Back,43,RC Deportivo La Coruña,219,['1d25e39d-f1d5-4ae2-8aee-47c2be1ff889'],42,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:42.108,Duel,True
,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,be8216ea-8e2b-4e0e-b9dc-cde51989efcd,737,,"[33.9, 5.9]",3825564,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armindo Tué Na Bangna,8522.0,Left Midfield,47,RC Deportivo La Coruña,219,['459de6c3-dc1d-466b-bfcd-37013bb944bb'],29,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:29.891,Duel,True
,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,3142c527-04e4-4da2-a95e-eee9666255fb,742,,"[38.1, 78.0]",3825564,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lopo García,26107.0,Right Center Back,47,RC Deportivo La Coruña,219,['7f3fd390-8902-4c0e-a3c2-8a9a65d47126'],36,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:36.819,Duel,True
