50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.949639,,,,,,,,,,,,,0cc1f751-28fc-4ddd-95bb-496cd8ee8c82,133,,"[51.8, 2.8]",3825831,3,,,,0.36649677,,Right Foot,,,"[71.6, 10.4]",,High Pass,,21.208488,,,Incomplete,,Fernando Llorente Torres,3486.0,,,,,,1,From Throw In,Sergio Escudero Palomo,6718.0,Left Back,13,Sevilla,213,"['11239414-3ba4-47e9-bf22-75734a54ee8d', '9dd45e68-b3e1-4982-b143-d388d55b6c78']",37,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:37.319,Pass,
,,,,,,,,,,,,,,,,,1.966497,,,,,,,,,,,,,9430c27c-88e4-4b54-9336-d31be56a5870,137,,"[41.3, 73.7]",3825831,3,,,,-0.22540285,,Right Foot,,,"[72.7, 66.5]",,High Pass,,32.214905,,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,14,Valencia,207,"['4e3ab6d6-3a6d-4dc9-b7e9-1c19101e0d11', 'ccbd230c-0849-4354-bcf2-d85ddbc6e275']",42,,,,,,,,,,,,,,,,,,Valencia,207,00:03:42.860,Pass,
,,,,,,,,,,,True,,,,,,2.305571,,,,,,,,,,,,,4e3ab6d6-3a6d-4dc9-b7e9-1c19101e0d11,139,,"[47.4, 13.6]",3825831,3,,,,0.5171421,,Head,,,"[74.3, 28.9]",,High Pass,,30.946728,,,Incomplete,,Juan Muñoz Muñoz,23802.0,,,,,Interception,1,Regular Play,Federico Julián Fazio,6349.0,Left Center Back,14,Valencia,207,"['9430c27c-88e4-4b54-9336-d31be56a5870', 'b6bc0906-b1b7-4424-af47-961dd55d190d', 'd5dabaf8-ae40-489e-90d5-edede8b56192']",44,,,,,,,,,,,,,,,,,,Sevilla,213,00:03:44.827,Pass,
,,,,,,,,,,,,,,,,,3.886647,,,,,,,,,,,,,46a22e30-3cf6-41a6-af22-7e873773993c,145,,"[50.2, 65.7]",3825831,3,,,,-0.31092066,c05ffef9-8790-4e45-a87d-52a4e592180d,Left Foot,,,"[91.9, 52.3]",,High Pass,,43.800114,,,,,Francisco Alcácer García,6402.0,True,,Through Ball,True,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,14,Valencia,207,['773cd368-d41c-4396-ab30-5028560fe61b'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:03:53.898,Pass,
,,,,,,,,,,,,,,,,,1.560359,,,,,,,,,,,,,bf7bcc20-60f4-4f6e-ae45-05600b1447f4,150,,"[120.0, 80.0]",3825831,4,,,,-1.8247182,980518fe-4fd8-4324-a936-172c5397856d,Right Foot,,,"[109.1, 38.0]",,High Pass,,43.391357,,,,True,Shkodran Mustafi,3638.0,True,True,Outswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,15,Valencia,207,['10512397-2342-4b7c-99da-03e6af9fd6f3'],29,,,,,,,,,,,,,,,,,,Valencia,207,00:04:29.454,Pass,
,,,,,,,,,,,,,,,,,3.521409,,,,,,,,,,,,,21fa2f18-5276-423c-ae28-481694c5aff3,155,,"[7.0, 36.1]",3825831,4,,,,-0.3282149,,Right Foot,,,"[67.2, 15.6]",,High Pass,,63.594734,,,,,Fernando Llorente Torres,3486.0,,,,,Goal Kick,1,From Goal Kick,Sergio Rico González,6823.0,Goalkeeper,16,Sevilla,213,['ce252fcc-cbe2-4a01-a540-c52024742a05'],56,,,,,,,,,,,,,,,,,,Sevilla,213,00:04:56.952,Pass,
,,,,,,,,,,,,,,,,,2.092008,,,,,,,,,,,,,58f7dc89-159b-47a6-a164-5a8a53f26d59,158,,"[66.4, 15.5]",3825831,5,,,True,2.0812848,,,,,"[53.8, 38.0]",,High Pass,,25.787788,,,Incomplete,,Sebastián Carlos Cristóforo Pepe,7154.0,,,,,,1,From Goal Kick,Fernando Llorente Torres,3486.0,Center Forward,16,Sevilla,213,"['131e262e-8b66-4d98-8289-13515fe7b8e2', '1323dbb9-50ec-4141-b8d2-c003dccb967c', 'bd4c71f8-db26-40bf-a415-8c34dfdb319e']",0,,,,,,,,,,,,,,,,,,Sevilla,213,00:05:00.514,Pass,True
,,,,,,,,,,,,,,,,,1.464129,,,,,,,,,,,,,e59f8a8c-9c33-455e-bbb1-7227ce5e3669,161,,"[67.1, 37.5]",3825831,5,,,,-1.737242,,Head,,,"[65.0, 25.0]",,Low Pass,,12.675173,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Center Forward,17,Valencia,207,['1aad6dcb-e9e8-404a-8341-7da3b6bbb762'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:05:04.098,Pass,
,,,,,,,,,,,,,,,,,1.07568,,,,,,,,,,,,,c7da8d67-254e-4fa1-af5f-245f50cc8e58,164,,"[68.2, 21.5]",3825831,5,,,,-1.0986743,,Left Foot,,,"[75.4, 7.4]",,Ground Pass,,15.83193,,,,,Santiago Mina Lorenzo,6594.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,17,Valencia,207,['5613e8f9-5a6e-4d28-b218-308c2968b04c'],6,,,,,,,,,,,,,,,,,,Valencia,207,00:05:06.330,Pass,
,,,,,,,,,,,,,,,,,0.947029,,,,,,,,,,,,,e1d89c08-e741-48b5-a723-b0940cf255da,173,,"[120.0, 0.1]",3825831,6,,,,1.7448783,,Right Foot,,,"[114.9, 29.1]",,High Pass,True,29.445034,,,,,Francisco Alcácer García,6402.0,,,Inswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,19,Valencia,207,['eda96dfb-a21c-4719-954a-2ae20f764a4e'],24,,,,,,,,,,,,,,,,,,Valencia,207,00:06:24.657,Pass,
,,,,,,,,,,,,,,,,,0.163397,,,,,,,,,,,,,0e4297f1-9b30-4c5e-8e01-efa877156f09,177,,"[116.8, 26.0]",3825831,6,,,,1.2924967,,Right Foot,True,,"[118.0, 30.2]",,Low Pass,,4.368066,,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Corner,Francisco Alcácer García,6402.0,Center Forward,19,Valencia,207,"['4302f54a-81a3-4277-bf5e-8d66d3d615a3', '8afc3fc8-1932-412a-830f-8b43f98551cf']",25,,,,,,,,,,,,,,,,,,Valencia,207,00:06:25.643,Pass,
,,,,,,,,,,,,,,,,,1.150187,,,,,,,,,,,,,7e5732e7-aaed-4f28-9327-371c1d72120c,180,,"[120.0, 0.1]",3825831,6,,,,1.8131295,,Right Foot,,,"[111.2, 35.7]",,High Pass,True,36.671516,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,20,Valencia,207,['1f06edee-6248-4ac9-bc24-9f09c69e8a10'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:06:56.883,Pass,
,,,,,,,,,,,,,,,,,1.870713,,,,,,,,,,,,,8aff968d-2310-4c5c-9407-eb205578f6aa,186,,"[94.2, 23.9]",3825831,7,,,,-1.3991683,,Left Foot,,,"[98.1, 1.4]",,Ground Pass,,22.835499,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,From Corner,Javier Fuego Martínez,6751.0,Center Defensive Midfield,20,Valencia,207,"['1b78c0b4-3bde-4d32-ae7f-d28e3bf1cf2b', '99520817-763e-4db3-b2f6-2d512b406b20']",0,,,,,,,,,,,,,,,,,,Valencia,207,00:07:00.336,Pass,True
,,,,,,,,,,,,,,,,,4.466607,,,,,,,,,,,,,af41873b-384c-4a50-8d03-f15c4a1ee42b,189,,"[92.9, 1.3]",3825831,7,,,,2.2926586,,Right Foot,,,"[64.2, 33.9]",,Ground Pass,,43.43328,,,,,Antonio Barragán Fernández,6663.0,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,20,Valencia,207,['1db2be94-392d-4fcd-8106-89700cb29e4d'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:07:03.361,Pass,
,,,,,,,,,,,,,,,,,2.604203,,,,,,,,,,,,,0c5b9e6b-4cf4-413e-a3e7-3cecb44f68f6,192,,"[64.4, 36.0]",3825831,7,,,,0.8136544,,Right Foot,,,"[100.5, 74.2]",,High Pass,,52.559013,,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,From Corner,Antonio Barragán Fernández,6663.0,Right Back,20,Valencia,207,['a24dff4d-d1c2-415d-80ab-e5341f8f37a8'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:07:09.289,Pass,
,,,,,,,,,,,,,,,,,0.114887,,,,,,,,,,,,,2aa25c5f-b31c-4666-8caf-6ed92ec688ae,196,,"[116.8, 63.7]",3825831,7,,,,-1.5707964,,Right Foot,,,"[116.8, 59.1]",,Low Pass,,4.6,,,Incomplete,,,,,,,,,1,From Corner,Rodrigo Moreno Machado,5718.0,Right Wing,20,Valencia,207,"['30c564d2-20bb-4542-aa22-14a1e10f81e5', '5ffc3a8c-dc7c-41c4-bf3c-3e21fddb2947']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:07:16.004,Pass,True
,,,,,,,,,,,,,,,,,1.177361,,,,,,,,,,,,,3af86482-9d49-403d-b22d-de823a8586a1,198,,"[120.0, 80.0]",3825831,7,,,,-1.7338599,455ca1f6-0915-459d-a643-0b74edde9bd5,Right Foot,,,"[113.6, 41.1]",,High Pass,,39.422962,,,,True,Shkodran Mustafi,3638.0,True,,Outswinging,,Corner,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,21,Valencia,207,['bd8d2312-3d27-4cca-bfd6-bb9dc78ebb73'],41,,,,,,,,,,,,,,,,,,Valencia,207,00:07:41.159,Pass,
,,,,,,,,,,,,,,,,,2.021261,,,,,,,,,,,,,fcef6636-4e71-43cc-99af-425c32c9cd3a,206,,"[25.0, 31.2]",3825831,7,,,,-1.1460634,,Right Foot,,,"[34.0, 11.3]",,Ground Pass,,21.840559,,,,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Juan Muñoz Muñoz,23802.0,Right Wing,22,Sevilla,213,['ff47cb9f-2f75-4716-b1df-2d9e4c322b1d'],46,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:46.128,Pass,
,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,96593b83-dfe8-4b72-ba23-db2fd89e9056,210,,"[59.1, 5.9]",3825831,7,,,,0.7369779,,Left Foot,,,"[71.0, 16.7]",,Ground Pass,,16.070158,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Michael Krohn-Dehli,6356.0,Left Wing,22,Sevilla,213,['0b4a25a1-a0dc-47a3-a45e-2dda680bb489'],51,,,,,,,,,,,,,,,,,,Sevilla,213,00:07:51.924,Pass,
,,,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,,94b8f05b-4b6e-4bf1-a182-1f5e59bcc9e2,216,,"[84.4, 10.0]",3825831,8,True,,,2.682607,,Right Foot,,,"[67.2, 18.5]",,Ground Pass,,19.18567,,,,,Federico Julián Fazio,6349.0,,,,,Free Kick,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,23,Sevilla,213,['6bd80de6-8e69-4e37-bea5-4917a3bd17a1'],22,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:22.862,Pass,
,,,,,,,,,,,,,,,,,2.575955,,,,,,,,,,,,,3ed83330-37c0-436b-8e9a-a69fe6f698e1,218,,"[69.9, 19.3]",3825831,8,,,,-0.05776698,,Right Foot,,,"[111.4, 16.9]",,High Pass,,41.56934,,,Incomplete,,Sergio Escudero Palomo,6718.0,,,,,,1,From Free Kick,Federico Julián Fazio,6349.0,Left Center Back,23,Sevilla,213,"['bb3feeb8-8bae-4abd-9d30-14ae1ed1eb28', 'f515bba7-8072-4eca-a63f-d967e9dad5cc']",26,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:26.175,Pass,
,,,,,,,,,,,,,,,,,2.314599,,,,,,,,,,,,,bb3feeb8-8bae-4abd-9d30-14ae1ed1eb28,220,,"[8.7, 63.2]",3825831,8,,,,0.42826414,,Head,,,"[13.3, 65.3]",,High Pass,,5.056679,,,Incomplete,,Daniel Parejo Muñoz,6595.0,,,,,Interception,1,From Free Kick,Rodrigo Moreno Machado,5718.0,Right Wing,23,Sevilla,213,"['3ed83330-37c0-436b-8e9a-a69fe6f698e1', 'aa874590-aae2-4ae5-91e0-e306b6860a7b', 'dbc0a005-aab2-4a63-a8ea-4319a980548c']",28,,,,,,,,,,,,,,,,,,Valencia,207,00:08:28.751,Pass,
,,,,,,,,,,,,,,,,,1.239997,,,,,,,,,,,,,aa874590-aae2-4ae5-91e0-e306b6860a7b,222,,"[106.8, 14.8]",3825831,8,,,,-2.3874342,,Left Foot,,,"[96.9, 5.5]",,Low Pass,,13.583077,,,,,Michael Krohn-Dehli,6356.0,,,,,Interception,1,From Free Kick,Sergio Escudero Palomo,6718.0,Left Back,23,Sevilla,213,"['2958bca2-8758-4a38-849e-1fd5921d6398', 'bb3feeb8-8bae-4abd-9d30-14ae1ed1eb28']",31,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:31.065,Pass,
,,,,,,,,,,,,,,,,,0.839999,,,,,,,,,,,,,993f3170-1f03-4618-8b96-44592ef289f3,226,,"[95.2, 5.9]",3825831,8,,,,2.0038857,,Right Foot,,,"[90.9, 15.2]",,Ground Pass,,10.245975,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,From Free Kick,Michael Krohn-Dehli,6356.0,Left Wing,23,Sevilla,213,"['1a953065-27ae-4a4b-8444-ffd64774b1cc', '2a5349dc-ff59-4f1d-8a73-eabe4528576f']",33,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:33.302,Pass,True
,,,,,,,,,,,,,,,,,1.240792,,,,,,,,,,,,,dec2af43-f214-4dbc-b627-cd239b24fe99,241,,"[44.4, 56.6]",3825831,8,,,,-1.1705557,,Right Foot,,,"[55.4, 30.6]",,Ground Pass,,28.231188,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,23,Sevilla,213,"['137c5fcf-c2dd-4440-b8db-cb3b6121ee54', '5b80ee00-b58e-4145-92d2-8ba5a3b92f79']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:08:41.242,Pass,True
,,,,,,,,,,,,,,,,,0.151943,,,,,,,,,,,,,44aac096-b690-43bf-b9f4-c8d763c208b7,245,,"[80.6, 46.0]",3825831,8,,,,-1.0516502,,Right Foot,,,"[82.2, 43.2]",,Ground Pass,,3.224903,,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,From Free Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,23,Sevilla,213,"['7003d7e2-888a-47e1-a353-3fa090fb993d', 'ab72c6c5-8bbb-4736-9f3a-aebf81d0c7af', 'f56e35ea-b0fd-420c-a838-ba9bb57708b3']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:08:45.566,Pass,True
,,,,,,,,,,,,,,,,,4.039996,,,,,,,,,,,,,0e02b2fe-11e7-4a90-b4ac-4db695db77fc,250,,"[14.5, 42.6]",3825831,8,,,,0.8048647,,Keeper Arm,,,"[42.2, 71.4]",,Low Pass,,39.959103,,,,,Grzegorz Krychowiak,3637.0,,,,,,1,From Free Kick,Sergio Rico González,6823.0,Goalkeeper,23,Sevilla,213,['fed66a66-791a-446f-912b-2a641f81c8fe'],50,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:50.958,Pass,
,,,,,,,,,,,,,,,,,2.752934,,,,,,,,,,,,,df76663d-8253-44fe-9a1c-60f70fb114d3,253,,"[50.7, 73.3]",3825831,8,,,,-0.3229897,,Right Foot,,,"[99.1, 57.1]",,High Pass,,51.0392,,,,,Fernando Llorente Torres,3486.0,,,,,,1,From Free Kick,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,23,Sevilla,213,['75004343-82bd-47cb-99d9-12a8450b2cdb'],56,,,,,,,,,,,,,,,,,,Sevilla,213,00:08:56.397,Pass,
,,,,,,,,,,,,,,,,,2.20515,,,,,,,,,,,,,e19af04f-d176-4636-9f09-7a0d4dc590bd,261,,"[92.7, 53.8]",3825831,9,,,,-1.4243698,,Left Foot,,,"[96.8, 26.0]",,High Pass,,28.100712,,,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,From Free Kick,Fernando Llorente Torres,3486.0,Center Forward,23,Sevilla,213,"['84880901-ecb8-4d93-bbe8-68c15c965c19', 'd7170b8f-db2f-416a-be20-3aa2b544b02c']",5,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:05.334,Pass,
,,,,,,,,,,,,,,,,,1.41158,,,,,,,,,,,,,d7170b8f-db2f-416a-be20-3aa2b544b02c,263,,"[23.3, 54.1]",3825831,9,,,True,0.41566187,,,,,"[37.8, 60.5]",,Low Pass,,15.849606,,,Incomplete,,Rodrigo Moreno Machado,5718.0,,,,,Interception,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,23,Sevilla,213,"['4b116bbd-7e0c-4cb4-b915-418a8d6b3652', '545a4e09-c163-4a58-b4c3-de901260af7b', '95ab710d-2e02-4efc-a18e-1907a8748683', 'e19af04f-d176-4636-9f09-7a0d4dc590bd']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:09:07.539,Pass,True
,,,,,,,,,,,,,,,,,0.573465,,,,,,,,,,,,,63e76ec7-35bd-49fa-a289-7909e7ea6497,276,,"[25.8, 58.1]",3825831,9,,,,2.5681522,,Right Foot,,,"[21.0, 61.2]",,Ground Pass,,5.714018,,,,,Antonio Barragán Fernández,6663.0,,,,,Recovery,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,24,Valencia,207,"['149777b5-6f20-48e2-a4aa-3e247836914c', '602626e3-a4c5-4d5f-b3af-f8e4e47061c5']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:09:13.340,Pass,True
,,,,,,,,,,,,,,,,,0.587756,,,,,,,,,,,,,4fb69628-3a36-44c9-813c-51a1ba31cdc4,279,,"[21.0, 61.2]",3825831,9,,,,-0.7291196,,Right Foot,,,"[28.5, 54.5]",,Low Pass,,10.056838,,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,24,Valencia,207,['36c1e645-e30c-483a-81e2-cebaa58510d7'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:09:13.953,Pass,
,,,,,,,,,,,,,,,,,0.653321,,,,,,,,,,,,,ec26e466-c255-497c-a747-ddcc7246bb13,283,,"[26.0, 56.6]",3825831,9,,,,0.99123234,,Right Foot,,,"[29.6, 62.1]",,Ground Pass,,6.5734315,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,24,Valencia,207,"['837e0a90-d93f-4200-9e43-2ac0d0059629', 'caa9f3d9-4dd6-41af-8eb7-ec78cfbff9dc']",15,,,,,,,,,,,,,,,,,,Valencia,207,00:09:15.998,Pass,True
,,,,,,,,,,,,,,,,,1.901548,,,,,,,,,,,,,d823757e-a0a6-490b-b08e-64650d4aee41,287,,"[31.6, 64.6]",3825831,9,,,,0.5481235,,Left Foot,,,"[50.6, 76.2]",,Ground Pass,,22.261177,,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,24,Valencia,207,"['2ca3483a-86b6-427e-a59e-6c1fdcf6d67c', 'a32b1df8-ec2e-4f05-8179-a794c6d129b8']",17,,,,,,,,,,,,,,,,,,Valencia,207,00:09:17.221,Pass,True
,,,,,,,,,,,,,,,,,3.693213,,,,,,,,,,,,,eb18f54b-73ec-4417-af6c-4e7046258cd8,290,,"[47.7, 73.6]",3825831,9,,,,-0.41677365,,Left Foot,,,"[105.3, 48.1]",,High Pass,,62.99214,,,Incomplete,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Wing,24,Valencia,207,"['74211a43-1edc-4701-bcba-f16f427eeaa5', '88f27159-ee1b-4e39-aa36-0fa63fc34094']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:09:20.541,Pass,
,,,,,,,,,,,,,,,,,3.855622,,,,,,,,,,,,,6c49591c-0e9b-4aa5-9121-1ca52a87ac36,294,,"[14.1, 33.2]",3825831,9,,,,-0.17404523,,Right Foot,,,"[77.8, 22.0]",,High Pass,,64.677124,,,,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,24,Valencia,207,['ae85517b-4e0a-43fc-8fb9-3978c8826835'],38,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:38.653,Pass,
,,,,,,,,,,,,,,,,,1.486443,,,,,,,,,,,,,e0193f67-4c20-4caf-9a0d-5aedc1e0d165,297,,"[77.8, 22.0]",3825831,9,,,True,1.8434062,,,,,"[75.2, 31.3]",,High Pass,,9.656604,,,Incomplete,,Juan Muñoz Muñoz,23802.0,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,24,Valencia,207,"['0a17cc39-a301-4301-a6f6-85918fd111ec', '58421a79-6bbe-46e9-b9a9-7b800694456c', 'ef75d657-0dc7-45a6-9625-c53639b256bf']",42,,,,,,,,,,,,,,,,,,Sevilla,213,00:09:42.549,Pass,True
,,,,,,,,,,,True,,,,,,0.609706,,,,,,,,,,,,,0a17cc39-a301-4301-a6f6-85918fd111ec,300,,"[44.9, 48.8]",3825831,9,,,,1.7083831,,Right Foot,,,"[44.0, 55.3]",,Ground Pass,,6.5620117,,,,,Daniel Parejo Muñoz,6595.0,,,,,Interception,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,24,Valencia,207,"['c278a92e-a2d2-4494-9e45-bd947f16a1c7', 'e0193f67-4c20-4caf-9a0d-5aedc1e0d165', 'ec27355f-da87-429f-9f8c-7cdf43caf70a']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:09:44.035,Pass,True
,,,,,,,,,,,,,,,,,0.819325,,,,,,,,,,,,,c3051a06-3d03-4b00-af15-b595356426c3,304,,"[41.3, 51.5]",3825831,9,,,,1.6822726,,Right Foot,,,"[39.8, 64.9]",,Ground Pass,,13.483694,,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,24,Valencia,207,"['b70fccc4-9569-4b4e-aaa5-1e3631f33c2c', 'f49afa3e-c641-4b9b-8c29-0193b471799d']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:09:46.273,Pass,True
,,,,,,,,,,,,,,,,,0.988799,,,,,,,,,,,,,d7c109ac-1320-4940-abaf-ff1af808f87a,307,,"[39.8, 64.5]",3825831,9,,,,1.9655875,,Left Foot,,,"[36.8, 71.7]",,Ground Pass,,7.8,,,,,Antonio Barragán Fernández,6663.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,24,Valencia,207,['10b78912-7fc2-4292-807c-1b334c135e2d'],47,,,,,,,,,,,,,,,,,,Valencia,207,00:09:47.165,Pass,
,,,,,,,,,,,,,,,,,0.498745,,,,,,,,,,,,,ee6b0efe-a0c6-4b27-b3b0-6bd55aa90a60,310,,"[41.7, 72.7]",3825831,9,,,,-2.3855977,,Right Foot,,,"[38.2, 69.4]",,Ground Pass,,4.8104053,,,,,Javier Fuego Martínez,6751.0,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,24,Valencia,207,['5327cf01-fe8b-4117-9e3e-f41fce72322c'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:09:49.435,Pass,
,,,,,,,,,,,,,,,,,1.533253,,,,,,,,,,,,,7ad416e3-96ee-4862-991c-a46fcc6cf04e,313,,"[43.4, 70.5]",3825831,9,,,,-2.3811893,,Right Foot,,,"[27.0, 54.9]",,Ground Pass,,22.634487,,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,24,Valencia,207,['d3ed925b-7bce-4da8-a719-68fc2ed43835'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:09:51.589,Pass,
,,,,,,,,,,,,,,,,,1.41497,,,,,,,,,,,,,fc42133a-3e2b-48bf-8327-f3527e9134e5,316,,"[28.1, 50.8]",3825831,9,,,,-1.4826533,,Right Foot,,,"[30.0, 29.3]",,Ground Pass,,21.58379,,,,,Aymen Abdennour,4406.0,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,24,Valencia,207,['f3facdde-dce0-4a38-8e6d-85045141f599'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:09:53.306,Pass,
,,,,,,,,,,,,,,,,,1.602294,,,,,,,,,,,,,6b1109e7-23d3-470b-8226-7623a783e18a,319,,"[33.7, 21.9]",3825831,9,,,,-0.9395897,,Left Foot,,,"[48.1, 2.2]",,Ground Pass,,24.401844,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,24,Valencia,207,['ba5ac510-2089-4f21-a34c-da7540ea400e'],56,,,,,,,,,,,,,,,,,,Valencia,207,00:09:56.532,Pass,
,,,,,,,,,,,,,,,,,0.748558,,,,,,,,,,,,,b6c5d668-8f98-498c-af82-d43c408264c6,322,,"[61.1, 2.9]",3825831,10,,,,1.3310533,,Left Foot,,,"[62.2, 7.4]",,Ground Pass,,4.632494,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,Regular Play,Guilherme Magdalena Siqueira,26780.0,Left Back,24,Valencia,207,['c1d8ff70-caa1-42ca-a5a6-acd3a224ba8b'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:10:01.518,Pass,
,,,,,,,,,,,,,,,,,0.920176,,,,,,,,,,,,,62d1f70e-71a7-49eb-923c-76714bcbe930,325,,"[61.9, 5.9]",3825831,10,,,,-2.6239436,,Right Foot,,,"[54.7, 1.8]",,Ground Pass,,8.285529,,,,,Guilherme Magdalena Siqueira,26780.0,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,24,Valencia,207,"['0cefca60-0349-4508-8853-2c403c2a22eb', '17cab9e1-2894-4684-b11f-67b561f0df7f']",2,,,,,,,,,,,,,,,,,,Valencia,207,00:10:02.267,Pass,True
