bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[28.8, 2.6]",,,,,,,,,,,0.984278,,,,,,,,,,,,,acda622e-5907-4c10-af1a-f9d46bf2406a,283,,"[29.3, 4.2]",3825809,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,30,Real Betis,218,"['4af70dec-f924-43c6-9304-5d6e54680be1', '4fd48137-b66d-4d9c-bf60-9c2e6ea892e9', 'b6cd3e16-ac29-436f-85b4-de1bc79d35bd']",43,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:43.366,Carry,True
,,,,,"[62.7, 1.9]",,,,,,,,,,,1.792028,,,,,,,,,,,,,11cda787-ea4c-4f3e-ad86-206c651d1e24,289,,"[54.4, 2.4]",3825809,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Center Forward,30,Real Betis,218,"['1b255ffc-f27a-4835-9764-9b39e53e4135', '8f5a3b8e-c386-4b92-8912-4f3f534130c7', 'd46fcc9f-f536-46d4-af9a-a4e88e88bca7']",47,,,,,,,,,,,,,,,,,,Real Betis,218,00:08:47.089,Carry,True
,,,,,"[4.9, 53.6]",,,,,,,,,,,1.177427,,,,,,,,,,,,,55a0018a-75cb-4115-bdb3-79aaf530e461,294,,"[6.1, 53.9]",3825809,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,31,Granada,1049,"['b016fa9a-b138-45bb-8093-7b949accc782', 'cfd22aca-8573-4d35-91f9-dd1fc33c64b9', 'd6990111-c06a-4f4c-8e32-4ec41ff46ec5']",54,,,,,,,,,,,,,,,,,,Granada,1049,00:08:54.336,Carry,True
,,,,,"[45.4, 17.5]",,,,,,,,,,,1.423287,,,,,,,,,,,,,6e9dddc7-eeff-4683-869d-9374bf2eeaae,309,,"[40.7, 14.0]",3825809,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Right Defensive Midfield,34,Real Betis,218,"['43477b50-f10a-417a-b926-23ed64d0431c', 'b06b0b26-e7d3-4747-998e-fdfdff280301']",33,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:33.903,Carry,
,,,,,"[46.4, 2.4]",,,,,,,,,,,2.07047,,,,,,,,,,,,,70d6677d-c862-4c87-a9e0-0687a5d85898,315,,"[46.1, 9.9]",3825809,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ceballos Fernández,6697.0,Right Defensive Midfield,34,Real Betis,218,"['09811266-7d26-4931-b6fa-ee9e227f2a20', 'bf030df2-8050-4ac1-9b00-32da99201b55', 'f055ac64-dec7-49d8-8466-a1892b653d77']",37,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:37.153,Carry,True
,,,,,"[27.2, 15.1]",,,,,,,,,,,1.511077,,,,,,,,,,,,,2b543e48-abcb-4733-975b-075df52fdef5,323,,"[31.4, 13.0]",3825809,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno González Cabrera,6872.0,Left Center Back,34,Real Betis,218,"['5a94d9b9-45c5-4ae4-9b4f-e5b8b22976b1', '7ec83067-787e-485b-b508-2516af68121d']",42,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:42.379,Carry,
,,,,,"[33.3, 56.7]",,,,,,,,,,,2.045299,,,,,,,,,,,,,042811a7-d379-4429-a437-6f41b7698c60,326,,"[26.2, 54.4]",3825809,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Germán Alejandro Pezzella,7161.0,Right Center Back,34,Real Betis,218,"['1b1767bc-fc3f-4087-a98c-6d4878ed65ff', 'bb1548be-acc3-47b2-a58c-80493b21dd5b']",45,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:45.910,Carry,
,,,,,"[46.8, 74.0]",,,,,,,,,,,0.87802,,,,,,,,,,,,,ba1cbb7f-41dd-4f6b-a998-30c9b5f0d701,329,,"[46.6, 74.0]",3825809,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,34,Real Betis,218,"['573dcdeb-4e74-4f5f-99d1-3f1b07a04112', 'c1f333e3-9fd4-4ed7-9706-77921c7e1fa4']",49,,,,,,,,,,,,,,,,,,Real Betis,218,00:09:49.344,Carry,
,,,,,"[30.0, 13.7]",,,,,,,,,,,0.684129,,,,,,,,,,,,,7500959f-0211-474e-81c2-e161ff936b26,336,,"[20.8, 20.1]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Left Center Back,35,Real Betis,218,"['69ac1b70-97b7-4f3b-94f4-1592aaa6387b', 'a16d27ca-6f79-4ea1-8e08-20e487475802']",4,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:04.130,Carry,
,,,,,"[37.3, 4.7]",,,,,,,,,,,0.83803,,,,,,,,,,,,,2c11bdc5-8b77-471f-b20e-d5ed82864032,339,,"[39.2, 6.6]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Right Defensive Midfield,35,Real Betis,218,"['7be50a75-6273-42d9-a98a-e6752668fabf', '7c96c834-1fa4-4bd1-8b0b-ed1aee593f79', 'c19f2724-7acc-4e68-a2ca-d038a1e404f4']",5,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:05.922,Carry,True
,,,,,"[21.5, 20.3]",,,,,,,,,,,1.746265,,,,,,,,,,,,,5035db9f-4b0e-40a5-86bb-a2566ee1145e,343,,"[26.9, 14.7]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Left Center Back,35,Real Betis,218,"['0bca90b3-e944-40b8-bb8f-65953be0e69e', '55e6d186-6035-490d-a7d6-476bca8d86cc']",7,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:07.764,Carry,
,,,,,"[27.2, 53.5]",,,,,,,,,,,0.938083,,,,,,,,,,,,,20a3ba9c-1118-42d9-ad4e-adcf55cd23ec,346,,"[26.3, 54.9]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Right Center Back,35,Real Betis,218,"['0939be0c-9d66-4633-920f-74d34f42f824', '7d471fa3-99b6-46fd-b7c3-6cbf7f05793f']",11,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:11.927,Carry,
,,,,,"[35.0, 74.2]",,,,,,,,,,,1.968331,,,,,,,,,,,,,7b6487df-a0c5-4da5-82fd-c662eaa6f1da,349,,"[34.0, 72.6]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,35,Real Betis,218,"['2a98569c-c698-44d0-8955-5338eaa4ef02', '6fe76dfe-53de-4d8f-a52d-f534f28d3c89']",13,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:13.792,Carry,
,,,,,"[24.3, 56.1]",,,,,,,,,,,0.990838,,,,,,,,,,,,,f2d31dfc-c613-4708-9698-6a600ab95208,352,,"[23.1, 57.0]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Germán Alejandro Pezzella,7161.0,Right Center Back,35,Real Betis,218,"['0c3c14c9-71cf-4db2-a846-531ada32c93b', '5d66a640-30e7-412e-b3f1-0e58239abc5c']",17,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:17.385,Carry,
,,,,,"[27.0, 18.0]",,,,,,,,,,,3.983776,,,,,,,,,,,,,1fde9cb0-affa-467c-8d38-889ff191388c,355,,"[25.0, 26.3]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno González Cabrera,6872.0,Left Center Back,35,Real Betis,218,"['29472354-61bc-4c60-a6e0-d72897aa3711', '80d4f77c-c458-417d-b881-e660dfe552d1']",19,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:19.339,Carry,
,,,,,"[38.3, 22.7]",,,,,,,,,,,0.64189,,,,,,,,,,,,,8e89d842-d1f2-40e6-8539-de27526ab028,359,,"[40.2, 26.5]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ceballos Fernández,6697.0,Right Defensive Midfield,35,Real Betis,218,"['081b918a-5d1e-48dc-9117-3934f6983066', '351727a2-d95b-4cd7-aa38-024bdcd7ba05', '94fff457-c317-42c6-beb9-547f8ac8e5b0']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:24.396,Carry,True
,,,,,"[77.8, 61.0]",,,,,,,,,,,1.526914,,,,,,,,,,,,,f3278090-e5e3-4085-a7a0-8f14a08f031e,364,,"[76.4, 61.2]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Rochina Naixes,6680.0,Right Midfield,36,Granada,1049,"['3eac548b-ddea-42ad-99ab-4ed020ab59b6', '5fbcd79f-e8f2-445e-8223-546520178587']",26,,,,,,,,,,,,,,,,,,Granada,1049,00:10:26.889,Carry,
,,,,,"[77.3, 54.8]",,,,,,,,,,,0.77374,,,,,,,,,,,,,6a905edd-a47b-4a61-aeb0-48aefe47554e,367,,"[77.5, 54.6]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,36,Granada,1049,"['0d86e500-cef1-4229-ab7e-0896aa7a96d0', '57949a2e-6e55-41c0-b767-1d93b08ce854', '94e6c94c-3bb2-4a1f-b136-8f7120a7b0f7']",29,,,,,,,,,,,,,,,,,,Granada,1049,00:10:29.042,Carry,True
,,,,,"[85.8, 55.8]",,,,,,,,,,,1.080031,,,,,,,,,,,,,ab2dc820-31f0-4def-ab00-267d1aad3976,371,,"[84.7, 54.1]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,36,Granada,1049,"['f11cfaf1-f130-4b0f-abc7-a743ab456c7a', 'fa6509f4-722b-48e4-a69e-8ee465e64895']",30,,,,,,,,,,,,,,,,,,Granada,1049,00:10:30.850,Carry,
,,,,,"[84.9, 19.6]",,,,,,,,,,,1.242488,,,,,,,,,,,,,0fbfa609-3469-497b-9f40-2665dd736bb4,377,,"[87.0, 17.2]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,36,Granada,1049,"['796041b1-1fd8-48f3-8c70-c6101ac72faf', 'a908c98a-70d4-4752-b6d9-7b3909d3d2a2']",35,,,,,,,,,,,,,,,,,,Granada,1049,00:10:35.325,Carry,
,,,,,"[100.0, 12.0]",,,,,,,,,,,1.936351,,,,,,,,,,,,,378d2047-e6f8-41aa-96e8-0fe5c6442c57,380,,"[88.6, 11.1]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Biraghi,7158.0,Left Back,36,Granada,1049,"['0d441d2a-8b2c-42ed-bf21-47fa8c8f6a56', 'ed9869a2-6aa5-4a3a-bfae-70e2cc9006d8', 'fc9ae873-7958-43f4-b805-fa894a698734']",37,,,,,,,,,,,,,,,,,,Granada,1049,00:10:37.420,Carry,True
,,,,,"[98.3, 6.3]",,,,,,,,,,,1.379471,,,,,,,,,,,,,e073c79a-2d2d-48a3-927c-002491cfcd63,385,,"[103.8, 7.2]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,36,Granada,1049,"['48a3466c-e328-4c38-a740-2730cf5a4291', '956d1e44-9cc0-4ba4-b9c4-84b6351ffadc', 'cdb2f3c9-f87a-4624-8a2b-4e9032458dee']",40,,,,,,,,,,,,,,,,,,Granada,1049,00:10:40.318,Carry,True
,,,,,"[67.1, 28.3]",,,,,,,,,,,0.04,,,,,,,,,,,,,038076bb-c054-45f0-a5ab-2bd976a9e30a,388,,"[67.9, 26.2]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,36,Granada,1049,"['ae56868e-a0aa-4862-bd81-b87f6dd0e88f', 'bd35de40-f09d-47bc-9800-8c0a118e0972']",43,,,,,,,,,,,,,,,,,,Granada,1049,00:10:43.862,Carry,
,,,,,"[77.3, 27.4]",,,,,,,,,,,4.498281,,,,,,,,,,,,,34dff303-3b91-40c0-b382-6869be6ac57d,391,,"[50.6, 53.4]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Castro Martín,6832.0,Center Forward,37,Real Betis,218,"['3665b49e-9c3f-41f0-aefa-8c15f4381f5e', '38a6be59-5c81-45b9-9974-82a49f7a4003', '4ee67a8d-805a-4550-8abf-8c9e12609fd0']",44,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:44.578,Carry,True
,,,,,"[78.7, 21.3]",,,,,,,,,,,1.199224,,,,,,,,,,,,,52e67d4d-737f-4ed9-98a0-03d942170a4a,396,,"[75.7, 23.4]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Wing,37,Real Betis,218,"['2d5b842d-76e6-4e4b-b34e-713225d4b0d4', 'c8143f00-0b66-4695-8c78-cf40025a974a', 'f13fdbc8-1788-407c-b1a8-6dd56e65a38d']",50,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:50.810,Carry,True
,,,,,"[94.6, 23.7]",,,,,,,,,,,3.300662,,,,,,,,,,,,,afb339af-600d-4cf5-aa62-c6ef2085fc85,400,,"[78.7, 21.3]",3825809,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Left Wing,37,Real Betis,218,"['2d5b842d-76e6-4e4b-b34e-713225d4b0d4', '566dbb3a-5d99-4011-9d39-de840a2b61a0', 'a2a33e56-09af-4cdd-91d5-8308b8594616']",52,,,,,,,,,,,,,,,,,,Real Betis,218,00:10:52.010,Carry,True
,,,,,"[85.9, 25.6]",,,,,,,,,,,0.133754,,,,,,,,,,,,,c9fe792c-6d11-454a-a0ec-0a5d836b341d,411,,"[85.1, 29.3]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Rochina Naixes,6680.0,Right Midfield,39,Granada,1049,"['5836ed61-8f21-4b7f-a681-a6f2dfbd6ac4', 'c2dc2fcc-3316-44df-892e-f44f80780518']",4,,,,,,,,,,,,,,,,,,Granada,1049,00:13:04.509,Carry,
,,,,,"[93.2, 60.5]",,,,,,,,,,,0.97536,,,,,,,,,,,,,df711f2f-39fa-4981-9089-bab462f13500,417,,"[93.4, 60.5]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Abdoulaye Doucouré,3292.0,Left Defensive Midfield,39,Granada,1049,"['3aed4fca-93cf-4c2e-9e1b-ddad837a655a', 'eb53a174-fec5-4c31-a429-96d986177fa7']",7,,,,,,,,,,,,,,,,,,Granada,1049,00:13:07.773,Carry,
,,,,,"[43.7, 10.4]",,,,,,,,,,,3.166791,,,,,,,,,,,,,60399859-682c-45f1-9f0a-f857c2538470,426,,"[46.1, 27.2]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Manuel Vargas Risco,27347.0,Left Back,40,Real Betis,218,"['17792b34-23e1-4147-8325-35d3ae0d2685', '568a3875-8b21-40db-8f94-46af99b8b392', '68de5262-6e11-402e-8c81-d5401b6c2d75']",45,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:45.353,Carry,True
,,,,,"[35.2, 25.3]",,,,,,,,,,,1.380277,,,,,,,,,,,,,27b87454-0552-484d-a3f3-211f154c227e,430,,"[35.0, 26.0]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno González Cabrera,6872.0,Left Center Back,40,Real Betis,218,"['3a1af7e2-6635-4314-afaf-a2fd467a9a66', 'def200ef-28e9-4e87-9c30-2ca044281184']",50,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:50.004,Carry,
,,,,,"[38.6, 56.3]",,,,,,,,,,,0.831752,,,,,,,,,,,,,efc53646-c708-4b7f-915a-e908b7ea5d15,433,,"[36.7, 54.2]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,40,Real Betis,218,"['79159de5-4654-468b-8506-7a13e6f915da', 'daee17e2-2764-4418-a981-fa11b2af7d6a']",53,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:53.102,Carry,
,,,,,"[44.5, 72.8]",,,,,,,,,,,0.810402,,,,,,,,,,,,,2342ef11-ecdf-4765-86c1-c32177a56771,436,,"[44.5, 72.8]",3825809,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Martín Montoya Torralbo,6593.0,Right Back,40,Real Betis,218,"['9d27091f-adbb-46a3-88c2-f8b6d7ad6726', 'ab7a6f5f-bd21-4474-80be-6c09b184218c']",55,,,,,,,,,,,,,,,,,,Real Betis,218,00:13:55.250,Carry,
,,,,,"[84.8, 75.4]",,,,,,,,,,,1.992237,,,,,,,,,,,,,16dcf649-b274-4fe3-a588-c3e85455ef7a,444,,"[77.6, 75.0]",3825809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charly Musonda Junior,3601.0,Right Wing,41,Real Betis,218,"['15c814d7-6f74-4dda-98bb-c0d52b9736be', '7d3a3749-68f4-4471-b5c4-9ea2ff881278', 'b2227fd1-6036-49fa-a3b4-e09c837d0cf5']",8,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:08.784,Carry,True
,,,,,"[85.9, 19.8]",,,,,,,,,,,1.645008,,,,,,,,,,,,,7e3e54f0-3e14-4f01-8fb7-0f3b4fe6d982,452,,"[85.1, 21.0]",3825809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,42,Real Betis,218,"['46d4e121-fdf7-47d0-b738-a69c75fb0a9a', '9a6f2063-128e-4fa1-abf7-1c047ae40156']",41,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:41.777,Carry,
,,,,,"[110.0, 65.5]",,,,,,,,,,,4.56863,,,,,,,,,,,,,b72f82a4-f837-42da-86f9-c0ee3a3aec98,455,,"[113.5, 56.5]",3825809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,42,Real Betis,218,"['43606a3f-dcd2-450f-96e7-93ef74814075', '810a93ed-151a-4e6c-81a8-f182af021249', 'df2d7f82-f706-4bdf-bad3-36258407a34e']",47,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:47.147,Carry,True
,,,,,"[110.9, 75.0]",,,,,,,,,,,1.642624,,,,,,,,,,,,,460dc291-0160-489a-8619-8179d4c1eda9,460,,"[111.2, 73.6]",3825809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charly Musonda Junior,3601.0,Right Wing,42,Real Betis,218,"['25daa343-7ce1-43b2-9b78-6f0bcc7eea2d', 'f4f32113-0023-4b9d-b213-49c99756790d']",52,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:52.415,Carry,
,,,,,"[114.2, 73.6]",,,,,,,,,,,2.106409,,,,,,,,,,,,,1ffbb5de-f06b-4f5e-b2a9-fa467f4986e8,464,,"[110.4, 68.1]",3825809,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Left Wing,42,Real Betis,218,"['4c90e61d-af56-432e-b3e9-48751ca6756f', '737787e2-f5ad-4eed-90d9-af4536ec068f', 'a53550f3-9b39-4f8e-ba1b-ad600ba6ecb5']",54,,,,,,,,,,,,,,,,,,Real Betis,218,00:14:54.597,Carry,True
,,,,,"[53.0, 7.3]",,,,,,,,,,,1.468035,,,,,,,,,,,,,3404b379-fa19-4b6d-bb1c-363bad3d8657,472,,"[52.9, 14.9]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,42,Real Betis,218,"['95e3ab4b-34ef-46ee-a4e5-61fe118811d5', 'db7ad537-f543-4856-b1e1-28608dce1514']",11,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:11.873,Carry,
,,,,,"[54.4, 9.5]",,,,,,,,,,,2.3623,,,,,,,,,,,,,e9911a49-6efa-442d-9bc9-1a70fe65427f,475,,"[64.1, 6.6]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabián Ruiz Peña,6655.0,Center Attacking Midfield,42,Real Betis,218,"['5a5507e0-a708-4c35-b17b-ba334ec35c58', 'c20bc551-73bf-44d2-8f8f-b0e74c6f8668']",14,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:14.013,Carry,
,,,,,"[48.5, 13.3]",,,,,,,,,,,0.856132,,,,,,,,,,,,,48824a97-fcc0-4126-bf78-f6d23cd45a65,478,,"[48.5, 13.9]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alfred John Momar N''Diaye,5671.0,Left Defensive Midfield,42,Real Betis,218,"['758f77e5-001e-4f20-b471-51d6fdc5ec98', 'df3bc7a0-b8ec-4f5a-905c-523ae4556f87']",17,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:17.544,Carry,
,,,,,"[46.8, 59.1]",,,,,,,,,,,0.4,,,,,,,,,,,,,0664c251-07b2-4c88-9a50-4a1797baef07,481,,"[44.0, 57.5]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Germán Alejandro Pezzella,7161.0,Right Center Back,42,Real Betis,218,"['05156c5b-8fbb-44a1-889b-c21fd66a5146', '34ce77f3-4f1c-4a6d-989c-a27560472338']",20,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:20.770,Carry,
,,,,,"[54.2, 70.9]",,,,,,,,,,,0.831171,,,,,,,,,,,,,61442342-ef76-4c34-aa4d-4048f0fc57ca,484,,"[54.9, 70.9]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,42,Real Betis,218,"['462a72e5-8343-44ee-befe-7de4d9b6da41', 'd84b0ca7-c62c-4ffd-befb-48520d1f837b']",22,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:22.859,Carry,
,,,,,"[64.3, 63.9]",,,,,,,,,,,0.980771,,,,,,,,,,,,,68dbec6a-eec9-4064-8409-dbf8808c2f84,487,,"[65.5, 60.5]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Charly Musonda Junior,3601.0,Right Wing,42,Real Betis,218,"['3e024053-a076-4772-ae9d-70a53c712cf1', 'fb8fcb5e-ce6a-4742-b9a4-cfd80fc769e9']",24,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:24.382,Carry,
,,,,,"[49.9, 69.1]",,,,,,,,,,,2.105504,,,,,,,,,,,,,5ea1d9d9-f99d-4c21-9867-01b6eaf4c92e,490,,"[51.8, 68.4]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Montoya Torralbo,6593.0,Right Back,42,Real Betis,218,"['d0094201-96d2-40d0-815f-30fd30ccbda6', 'e51b15cb-af5b-4737-a8ca-ea0f11d3b524']",26,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:26.433,Carry,
,,,,,"[27.2, 35.0]",,,,,,,,,,,18.340303,,,,,,,,,,,,,044bc52f-5427-492d-997f-3883137063f5,494,,"[11.3, 33.0]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Eduardo Fernández Moreno,8697.0,Goalkeeper,42,Real Betis,218,"['36cec421-7950-4a39-bf48-1c84ec6ee30a', '887c929d-68ce-49c4-98ad-8f8c326068f8']",32,,,,,,,,,,,,,,,,,,Granada,1049,00:15:32.613,Carry,
,,,,,"[10.8, 50.4]",,,,,,,,,,,6.216019,,,,,,,,,,,,,cf29764b-cd15-4c93-9ca6-a56e353bf021,500,,"[2.8, 52.3]",3825809,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Adán Garrido,6654.0,Goalkeeper,42,Real Betis,218,"['3a020c73-2f83-4e09-9d61-ea8bf79b2bde', 'f468f8b9-befb-4936-bda6-73e6d80aefd0']",58,,,,,,,,,,,,,,,,,,Real Betis,218,00:15:58.176,Carry,
,,,,,"[29.5, 12.5]",,,,,,,,,,,2.294034,,,,,,,,,,,,,7a5ff75e-f0af-4243-8144-a574ec18673f,503,,"[21.5, 18.2]",3825809,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno González Cabrera,6872.0,Left Center Back,42,Real Betis,218,"['21355332-e75d-4c51-8d34-6a29cab14f0e', 'e53efe3e-c699-4fc3-8997-9644876fa4f4']",6,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:06.205,Carry,
,,,,,"[37.8, 3.5]",,,,,,,,,,,1.164606,,,,,,,,,,,,,3872eee7-2bb9-40f8-b169-19211c699524,506,,"[37.1, 4.7]",3825809,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,42,Real Betis,218,"['4de5b8dc-942f-4ec5-9e7d-ac16bc89ef03', '6336800f-d325-4b76-b7b6-be7f520a5caf']",10,,,,,,,,,,,,,,,,,,Real Betis,218,00:16:10.099,Carry,
,,,,,"[56.3, 26.2]",,,,,,,,,,,0.437402,,,,,,,,,,,,,048bc905-98e3-4e57-9aeb-96fcdaa042ee,511,,"[55.6, 27.1]",3825809,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isaac Ajayi Success,6918.0,Left Midfield,43,Granada,1049,"['47768d87-2c98-42f0-9912-fb4027d8526b', 'c74f3f55-540c-479b-9844-458787ffb230']",16,,,,,,,,,,,,,,,,,,Granada,1049,00:16:16.484,Carry,
