bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5dc25d30-4ec8-46dc-8d57-6fd022335bc5,590,,"[40.3, 73.5]",3825615,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,26,Espanyol,214,['4721e868-4f30-4a7f-9d88-d21bf74a5eda'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:12:31.636,Ball Recovery,True
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6e65516f-fed5-4071-a39b-76635164bdc9,660,,"[80.7, 24.5]",3825615,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Hernández Rodríguez,6561.0,Right Center Back,28,Sporting Gijón,1041,,1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:01.064,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4a6e98f2-cef8-467b-a65a-95c38065f4ec,668,,"[80.1, 24.3]",3825615,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,28,Sporting Gijón,1041,['57c60969-c312-4ef7-80cc-2b413a5a84a2'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:08.154,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4aa76e8-e407-4cab-86f2-ad916fd1b81d,740,,"[91.2, 34.8]",3825615,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,31,Espanyol,214,,36,,,,,,,,,,,,,,,,,Espanyol,214,00:15:36.824,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,274b242a-a03d-4a36-a39e-d0e6ec70de31,749,,"[103.6, 58.1]",3825615,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,31,Espanyol,214,['708fa038-6bca-4ea8-8d4a-7606011080d2'],46,,,,,,,,,,,,,,,,,Espanyol,214,00:15:46.860,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,70d1fff6-d3e3-4a80-b9c4-6b3f69222770,808,,"[20.1, 75.7]",3825615,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,36,Espanyol,214,['0d5220f5-082d-42a0-abe9-6bc18cb8355e'],39,,,,,,,,,,,,,,,,,Espanyol,214,00:17:39.481,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6af87779-392a-4722-86e9-d5964e09a95c,823,,"[55.5, 42.3]",3825615,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,37,Espanyol,214,['3b7906bd-5959-47f6-938e-72720e7007ae'],12,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:12.721,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,257378ff-3a44-4eab-a227-fb86166c6059,848,,"[69.2, 37.8]",3825615,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,41,Sporting Gijón,1041,['a7b61720-1e7c-4d1e-bc0d-bd5a477dcf77'],47,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:18:47.238,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,573b5c0b-7fba-454a-93f0-ca4dadf153cd,946,,"[79.4, 16.4]",3825615,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alejandro Menéndez Díez,23994.0,Left Wing,50,Sporting Gijón,1041,['9dbb3fc7-1624-4d7b-9740-f8a02d670147'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:21:56.346,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e157f7da-2ffe-42fb-9093-11cb7ba1aa12,957,,"[14.4, 45.9]",3825615,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto García Cabrera,11537.0,Goalkeeper,52,Sporting Gijón,1041,['a94682e3-b524-4e07-adc0-faa7dd97f589'],17,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:17.716,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bb7d74f0-aa25-466f-aaca-a918ea8dabd3,984,,"[21.4, 70.7]",3825615,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,54,Espanyol,214,,43,,,,,,,,,,,,,,,,,Espanyol,214,00:22:43.235,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,132e2978-5bab-4857-8e9a-913891e9b8f4,994,,"[7.4, 48.9]",3825615,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,54,Espanyol,214,['dc0ffbc4-1aea-420b-85c5-653b42fd4483'],56,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:22:56.585,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f7ec0242-6f12-4eee-ad98-70d067a8813b,1026,,"[41.9, 42.1]",3825615,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,55,Sporting Gijón,1041,['9f4b7564-e429-42fe-b704-32060402632b'],51,,,,,,,,,,,,,,,,,Espanyol,214,00:23:51.785,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b82de6b8-0297-4c6e-95da-45ae9a4f02e2,1046,,"[35.7, 59.7]",3825615,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro González Soberón,6762.0,Right Center Back,55,Sporting Gijón,1041,,6,,,,,,,,,,,,,,,,,Espanyol,214,00:24:06.515,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8ca082eb-141a-403f-ada8-0527d9832433,1072,,"[59.6, 12.9]",3825615,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,57,Sporting Gijón,1041,['f19397a4-88a3-41ac-9c78-611b84ee15ff'],47,,,,,,,,,,,,,,,,,Espanyol,214,00:24:47.283,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c5f1b9a1-218a-4e47-bdb0-2cf1b22c8204,1117,,"[4.5, 39.1]",3825615,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pau López Sabata,6792.0,Goalkeeper,62,Espanyol,214,['42cbfc0a-c5fe-48e4-b943-aeb03d311406'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:25:41.974,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fa463d21-0a1a-4c0d-a3c6-6443a2921355,1186,,"[52.9, 55.9]",3825615,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro González Soberón,6762.0,Right Center Back,63,Sporting Gijón,1041,,52,,,,,,,,,,,,,,,,,Espanyol,214,00:26:52.981,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,482cf5df-c2bd-4863-959f-63654ad11e94,1232,,"[70.1, 39.7]",3825615,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Asensio Willemsen,5719.0,Center Attacking Midfield,65,Espanyol,214,['404d908c-89a1-4f62-8a28-fb2b02d9d830'],55,,,,,,,,,,,,,,,,,Espanyol,214,00:27:55.037,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6b89110f-2ae1-4cbf-a960-84bb4e3781c6,1243,,"[102.6, 73.9]",3825615,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Hernán Arsenio Pérez González,6838.0,Right Wing,66,Espanyol,214,,10,,,,,,,,,,,,,,,,,Espanyol,214,00:29:10.348,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3360cf43-d358-4d43-aeb7-59f26a093873,1267,,"[17.6, 66.2]",3825615,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,69,Espanyol,214,,7,,,,,,,,,,,,,,,,,Espanyol,214,00:30:07.284,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ce0be799-4aa1-4d17-873d-31d2c31d90c6,1303,,"[56.2, 17.1]",3825615,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,69,Espanyol,214,['de7a3b91-14db-4326-b2ed-5c37fb14e869'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:30:37.721,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4b0cacbf-98ca-48d5-b836-9efecf6185fa,1324,,"[12.2, 2.1]",3825615,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,70,Sporting Gijón,1041,['80ec0f1c-519c-45dd-8777-a9e219fc1b06'],3,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:31:03.390,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8e7fd4c4-fb2a-4771-a706-a513fe93a5f9,1347,,"[30.7, 4.5]",3825615,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,71,Espanyol,214,,35,,,,,,,,,,,,,,,,,Espanyol,214,00:31:35.310,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,64bd597c-27dd-45db-81bb-a1aff1970e09,1386,,"[62.0, 3.4]",3825615,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Pablo Roco Roco,16456.0,Left Center Back,73,Espanyol,214,['b89a7cc1-a2e1-4afe-82e5-955364c3e88e'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:32:17.790,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb1ba476-6167-4de5-95f7-1d9c0880db5a,1462,,"[104.7, 35.9]",3825615,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,77,Espanyol,214,['53ec2478-7c31-45d2-80c9-ade89b9146ad'],15,,,,,,,,,,,,,,,,,Espanyol,214,00:34:15.527,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,39db3bcf-fc8b-42af-b296-333ffdb5f42a,1466,,"[112.0, 23.2]",3825615,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,77,Espanyol,214,,17,,,,,,,,,,,,,,,,,Espanyol,214,00:34:17.914,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f79658d8-d560-41c4-a922-13c9d061fdfa,1470,,"[11.3, 32.6]",3825615,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Canella Suárez,24686.0,Left Back,78,Sporting Gijón,1041,['279736c3-7747-4de7-9ebf-d4cbe2193928'],20,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:34:20.893,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,3cbdb205-6cb1-4cef-8e9d-4f8ae8682f35,1502,,"[63.3, 47.6]",3825615,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,80,Sporting Gijón,1041,['b5fc0e2a-8dfc-45db-a312-2e3f385558b7'],5,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:35:05.399,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,387f3eeb-03c9-4e5d-8996-538ce4f37062,1569,,"[93.1, 27.6]",3825615,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Menéndez Díez,23994.0,Left Wing,82,Sporting Gijón,1041,,1,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:37:01.228,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0483e07a-a4d3-4bf9-aac7-e20377fc676a,1572,,"[2.2, 52.2]",3825615,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pau López Sabata,6792.0,Goalkeeper,82,Sporting Gijón,1041,,4,,,,,,,,,,,,,,,,,Espanyol,214,00:37:04.168,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d686ceb1-7e24-49a5-99c7-e5cc4c775d69,1634,,"[75.4, 44.1]",3825615,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,84,Espanyol,214,,3,,,,,,,,,,,,,,,,,Espanyol,214,00:38:03.968,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2437459b-21c7-4218-bc05-50344849d3a0,1656,,"[67.6, 56.8]",3825615,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,86,Espanyol,214,,15,,,,,,,,,,,,,,,,,Espanyol,214,00:38:15.575,Ball Recovery,
,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4f6669a1-5453-4320-811c-294fc40b2ab3,1678,,"[25.9, 71.5]",3825615,38,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jonathan Rodríguez Menéndez,6581.0,Right Wing,87,Espanyol,214,['d83bb363-c815-4140-bc18-3875c345e4dd'],51,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:38:51.615,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4573e1d7-af36-44eb-b0fc-87478c3fb075,1749,,"[21.6, 8.6]",3825615,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alen Halilović,6926.0,Center Attacking Midfield,93,Espanyol,214,['08fbbbd9-b9e3-46dd-afaf-589132f9ef5a'],48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:40:48.014,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ef056685-3023-45f1-ab1b-27ec3d07c985,1800,,"[115.3, 3.6]",3825615,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Menéndez Díez,23994.0,Left Wing,98,Sporting Gijón,1041,['fa7dbf91-0693-4947-83b7-1546130e1b58'],18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:18.321,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,36366b69-ec80-4957-9feb-6dfe2460c748,1835,,"[24.7, 75.4]",3825615,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Lora Ramos,26633.0,Right Back,100,Sporting Gijón,1041,['f0b06c7e-01fc-46b5-a41e-097da19751e7'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:42:54.871,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8182ff37-2943-4959-964d-bb307c298aa0,1946,,"[4.5, 15.4]",3825615,45,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Álvarez Díaz,13107.0,Right Defensive Midfield,108,Sporting Gijón,1041,,49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:00:49.239,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2cddbbf4-a086-498f-bf04-58fc43e09d72,1959,,"[94.4, 24.3]",3825615,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Hernández Rodríguez,6561.0,Right Center Back,110,Sporting Gijón,1041,,55,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:01:55.574,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,66d0cd9b-b8a3-4770-a221-d831f98fa5ae,1975,,"[47.1, 62.2]",3825615,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anaitz Arbilla Zabala,6709.0,Right Back,111,Espanyol,214,['3b53ba22-ed96-4c59-894f-c7c66ef254b5'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:02:21.393,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,21519080-1a65-4b5e-bd7b-d0b5e5093286,1996,,"[34.7, 11.5]",3825615,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Cases Mora,18925.0,Left Defensive Midfield,112,Espanyol,214,['80131fe3-fbda-4f7b-aca7-1fb2bb8e3fe9'],44,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:44.898,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,43acf10f-8f9c-42a7-979b-436b79006312,2023,,"[89.7, 35.4]",3825615,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,112,Espanyol,214,,1,,,,,,,,,,,,,,,,,Espanyol,214,00:03:01.282,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b04ce245-cc4e-4b33-819e-83a0c3e183f2,2103,,"[4.1, 55.1]",3825615,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto García Cabrera,11537.0,Goalkeeper,118,Espanyol,214,['7e8692df-8978-450f-9693-6f2de2bcfe2d'],37,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:37.934,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a1b9d8d3-82db-4522-8e73-be444c4f8649,2110,,"[10.3, 26.9]",3825615,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pau López Sabata,6792.0,Goalkeeper,118,Espanyol,214,['c2ff8087-eb8b-4e73-8f2d-e3bb9d45c765'],56,,,,,,,,,,,,,,,,,Espanyol,214,00:04:56.111,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0eff892f-4350-4dbd-b8a0-53a99fcb528b,2128,,"[29.8, 63.5]",3825615,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Arsenio Pérez González,6838.0,Right Wing,120,Espanyol,214,['5fba1c67-9e33-48b4-9d5c-55dd7525c609'],13,,,,,,,,,,,,,,,,,Espanyol,214,00:05:13.937,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,90b3721f-c7b0-4d2e-971b-461b02ec25e8,2182,,"[79.0, 15.3]",3825615,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Defensive Midfield,124,Sporting Gijón,1041,['0c257655-9a68-41a0-a0af-cea98f6a4f00'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:06:10.677,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a8b2574c-1cec-41c3-8cda-fe6fa58765f1,2268,,"[104.0, 60.1]",3825615,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,126,Sporting Gijón,1041,,24,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:24.671,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5063d213-b996-42d6-9508-5aa319b5fc53,2276,,"[91.6, 72.5]",3825615,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,126,Sporting Gijón,1041,,32,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:07:32.644,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6a0384ff-1d1e-484d-b499-1dfb0ab6fe2a,2330,,"[47.1, 51.5]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Right Wing,129,Espanyol,214,,33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:33.317,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,687d2ed8-d174-4472-b9bb-60ddecb95c8e,2336,,"[59.5, 37.8]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,129,Espanyol,214,['e4522adc-3b78-454c-a5e4-6e03f6176bd6'],34,,,,,,,,,,,,,,,,,Espanyol,214,00:08:34.944,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e2e95425-fdf3-4674-a03a-c92660a0b5da,2348,,"[114.1, 23.9]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alen Halilović,6926.0,Center Attacking Midfield,130,Sporting Gijón,1041,,42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:08:42.900,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7fadef6c-b105-4983-adf4-123316abfed7,2354,,"[5.6, 2.3]",3825615,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,131,Espanyol,214,,49,,,,,,,,,,,,,,,,,Espanyol,214,00:08:49.693,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,db196652-17b5-41a9-a2e1-090e50cc85b4,2381,,"[108.7, 71.6]",3825615,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,132,Espanyol,214,['27d4ee5a-eaf0-4fa5-8327-3dc08283e70e'],44,,,,,,,,,,,,,,,,,Espanyol,214,00:09:44.403,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8305793e-cdcd-477e-bafe-3ea093c4c7e9,2413,,"[84.5, 46.4]",3825615,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alen Halilović,6926.0,Center Attacking Midfield,135,Sporting Gijón,1041,,33,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:33.706,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,e4288a26-50ca-4318-a249-4e1d0c105092,2423,,"[94.8, 75.9]",3825615,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Lora Ramos,26633.0,Right Back,135,Sporting Gijón,1041,,40,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:10:40.253,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,34a77d78-92ea-48bc-b917-6bc36390d09b,2469,,"[108.7, 64.3]",3825615,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,139,Espanyol,214,['1188bb72-493c-4565-9fc1-17dcd8d73766'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:12:12.850,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,efba7755-a73c-4ebf-ae31-8bd01ae6945a,2548,,"[79.8, 71.6]",3825615,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alen Halilović,6926.0,Center Attacking Midfield,142,Sporting Gijón,1041,['e268312d-3496-443e-80e7-1284785e9fb2'],0,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:00.273,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cb4501da-a9f2-45ba-808d-3e38205eebfa,2563,,"[90.9, 35.7]",3825615,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Cases Mora,18925.0,Left Defensive Midfield,143,Sporting Gijón,1041,,49,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:14:49.143,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,628eb4a4-4be2-4658-869b-0452265379c5,2574,,"[113.0, 47.7]",3825615,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arnaldo Antonio Sanabria Ayala,6880.0,Center Forward,144,Sporting Gijón,1041,,30,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:30.089,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f3fcad3e-1929-4488-81f9-64187f012128,2577,,"[114.3, 38.7]",3825615,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Luis Hernández Rodríguez,6561.0,Right Center Back,144,Sporting Gijón,1041,,31,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:15:31.458,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4320d481-4f22-4b55-8d65-4bf138c144cb,2596,,"[82.2, 29.0]",3825615,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Alberto Cañas Ruiz Herrera,18407.0,Left Defensive Midfield,145,Espanyol,214,,7,,,,,,,,,,,,,,,,,Espanyol,214,00:16:07.788,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,67b82988-60c4-40ed-b548-434574a02ee4,2606,,"[97.4, 22.0]",3825615,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jorge Franco Alviz,6624.0,Left Wing,145,Espanyol,214,,17,,,,,,,,,,,,,,,,,Espanyol,214,00:16:17.490,Ball Recovery,
