50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[76.7, 74.0]",,,,,,,,,,,,,0.746714,,,,,,,,,,,,,2732e707-68e3-4ef8-85e5-6d9f70004a61,653,,"[76.2, 74.5]",3825880,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,41,Levante UD,221,"['a5622535-066b-4cb0-a2dc-d9e79afda396', 'bb1aa07f-9376-46ba-bbcc-67e1ad6d071f']",51,,,,,,,,,,,,,,,,Levante UD,221,00:14:51.260,Carry,
,,,,,"[90.7, 74.5]",,,,,,,,,,,,,1.841005,,,,,,,,,,,,,b6740773-2c35-4932-b340-290c4b1d0f52,656,,"[85.9, 77.0]",3825880,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Left Midfield,41,Levante UD,221,"['1d9cda50-cd01-4301-8e8f-90a29ae543ab', 'ee139a9d-4626-4ccf-980a-29cd91e5b1de']",53,,,,,,,,,,,,,,,,Levante UD,221,00:14:53.207,Carry,
,,,,,"[85.1, 71.6]",,,,,,,,,,,,,0.85566,,,,,,,,,,,,,d968a12b-0ccd-42eb-b487-8c4059b147ae,659,,"[85.1, 71.6]",3825880,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,41,Levante UD,221,"['51c07ac0-f019-4021-ad22-83cee3ff897a', '7cd0a72d-9fdd-4211-819b-c30d1347bd37']",56,,,,,,,,,,,,,,,,Levante UD,221,00:14:56.720,Carry,
,,,,,"[98.3, 77.2]",,,,,,,,,,,,,1.022421,,,,,,,,,,,,,173fdcf2-cd8d-416b-9e3e-0a423a0470e4,662,,"[98.0, 77.2]",3825880,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Midfield,41,Levante UD,221,"['99b53eb1-800f-43e6-86c1-512032ba96d0', 'd8fe9566-ae0c-4829-ba9a-54393d3f8ac2']",58,,,,,,,,,,,,,,,,Levante UD,221,00:14:58.694,Carry,
,,,,,"[98.3, 60.3]",,,,,,,,,,,,,0.764539,,,,,,,,,,,,,afa70057-fb1f-4f10-afb4-2f2370ef5ca1,665,,"[96.4, 65.6]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Left Midfield,41,Levante UD,221,"['12ee0a4b-7d10-442b-86eb-1e5ff600d667', '443080ba-486f-43a0-94a3-2d813fe6e1ee', 'a6c93ebe-e095-42c6-a539-5d50e53a36f3']",0,,,,,,,,,,,,,,,,Levante UD,221,00:15:00.557,Carry,True
,,,,,"[86.9, 12.6]",,,,,,,,,,,,,1.986592,,,,,,,,,,,,,594c090e-4b94-4c52-acc8-fc68ab46badd,674,,"[81.0, 15.5]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,41,Levante UD,221,"['003461c5-e9df-4999-abf5-ace4dd5f52a4', 'ae890b48-a5fb-44fe-853d-a73e4a540eb6']",5,,,,,,,,,,,,,,,,Levante UD,221,00:15:05.605,Carry,
,,,,,"[11.1, 69.4]",,,,,,,,,,,,,2.054847,,,,,,,,,,,,,82fcac64-a501-4e9e-80a9-2b8cdbf591dd,679,,"[9.5, 53.5]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alejandro Arribas Garrido,6869.0,Right Center Back,41,Levante UD,221,"['61688552-1470-4ef1-8cff-2030edd8de1a', '91d906ad-7618-489c-8acc-ba20551ef7f9', 'ca465e63-9b81-40fc-9c0e-78a0e922afea']",11,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:15:11.162,Carry,True
,,,,,"[95.0, 18.5]",,,,,,,,,,,,,0.022716,,,,,,,,,,,,,92dba826-01d8-4d11-a48a-a561fc23c825,683,,"[91.8, 21.2]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Luis Morales Nogales,6668.0,Right Midfield,42,Levante UD,221,"['1250569b-4a2c-499c-8ef9-4b58bc5557fb', '313cee2f-7ea9-4ef3-9471-e3dd6b607742']",34,,,,,,,,,,,,,,,,Levante UD,221,00:15:34.155,Carry,
,,,,,"[101.8, 13.9]",,,,,,,,,,,,,0.200442,,,,,,,,,,,,,fbb67b6f-5e4a-45f3-9622-c66ab39d6e06,686,,"[101.8, 13.9]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,42,Levante UD,221,"['246fd19a-011d-4277-b721-d9655bb88fc6', 'c09fd2f8-97ce-469a-a2bd-3c22c6bc2eac', 'f848d848-9c47-420c-8ba0-8e24fc29579d']",34,,,,,,,,,,,,,,,,Levante UD,221,00:15:34.785,Carry,True
,,,,,"[117.4, 13.1]",,,,,,,,,,,,,4.753201,,,,,,,,,,,,,07e339e6-b2fb-468e-be6f-1a886252ce53,689,,"[101.8, 13.9]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,42,Levante UD,221,"['12229990-1141-4ca2-b36e-a6d341c7f6f3', '246fd19a-011d-4277-b721-d9655bb88fc6', 'c09fd2f8-97ce-469a-a2bd-3c22c6bc2eac']",34,,,,,,,,,,,,,,,,Levante UD,221,00:15:34.985,Carry,True
,,,,,"[94.5, 14.7]",,,,,,,,,,,,,0.782632,,,,,,,,,,,,,5d7773f3-bf94-4ee0-b912-c7753b6bac43,700,,"[95.6, 14.7]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giuseppe Rossi,7141.0,Right Center Forward,43,Levante UD,221,"['1bbf764d-1143-40c1-a9d2-e3a82832eb80', '7f486f58-556e-41ba-b212-b0761767f766', 'd9d8f345-7c3e-4a9c-b03a-d6c765ad0820']",54,,,,,,,,,,,,,,,,Levante UD,221,00:15:54.240,Carry,True
,,,,,"[88.6, 22.3]",,,,,,,,,,,,,1.455894,,,,,,,,,,,,,c9c725fb-851c-4af6-ae81-6a9a8c4fa814,704,,"[91.5, 19.8]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,43,Levante UD,221,"['9b1f2ed0-2852-4528-aa8e-f2c2bf97466c', 'e2d09e6e-9f5c-42ed-a706-f32d6722e9c0', 'f5719102-826e-49e7-affa-40ba0c9ef6b0']",55,,,,,,,,,,,,,,,,Levante UD,221,00:15:55.202,Carry,True
,,,,,"[82.4, 40.0]",,,,,,,,,,,,,1.976873,,,,,,,,,,,,,fa032380-4701-4e10-ab9c-06243fe5a241,708,,"[84.0, 36.0]",3825880,15,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,43,Levante UD,221,"['7cd5ef3e-8a07-482b-a157-38a3d39eb065', '8766dd09-dfc5-4e56-928e-1c2421ed486c']",57,,,,,,,,,,,,,,,,Levante UD,221,00:15:57.770,Carry,
,,,,,"[88.3, 72.1]",,,,,,,,,,,,,1.1745,,,,,,,,,,,,,152bf69b-9ca1-4d71-b96e-42070ce51fa3,711,,"[85.1, 72.9]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,43,Levante UD,221,"['2b96250e-b58b-42da-8a90-e24dd545e136', 'f0b410fb-0e51-4c1b-b957-b76db391f067']",2,,,,,,,,,,,,,,,,Levante UD,221,00:16:02.364,Carry,
,,,,,"[79.4, 54.3]",,,,,,,,,,,,,0.781321,,,,,,,,,,,,,19cf8ad5-b532-44c2-88b1-60e286b3d4d8,714,,"[79.4, 55.1]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,43,Levante UD,221,"['46b97a35-17c1-4ae9-a5b4-1613dacce913', 'ca660b7b-90e2-4a95-9a15-c8e1d366f975']",5,,,,,,,,,,,,,,,,Levante UD,221,00:16:05.057,Carry,
,,,,,"[83.7, 53.8]",,,,,,,,,,,,,3.811099,,,,,,,,,,,,,6e264664-686d-497f-bb48-5de39ae204b7,717,,"[89.9, 36.5]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Left Midfield,43,Levante UD,221,"['35306df1-64f3-40ae-bddc-7a02c0191a77', '911f2c01-e69c-4955-82d7-18ae70d4362d', 'bebaffe5-b649-4f5e-88da-a56cd7c0b325']",6,,,,,,,,,,,,,,,,Levante UD,221,00:16:06.851,Carry,True
,,,,,"[79.9, 74.0]",,,,,,,,,,,,,0.72644,,,,,,,,,,,,,8265764c-6f4c-4670-8702-280bb51fda56,721,,"[75.9, 76.4]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,43,Levante UD,221,"['b51f9c9b-910e-4ccc-b2b7-017901f0b4d0', 'd0b79d82-0ebb-4c22-b012-0d22670126e3']",12,,,,,,,,,,,,,,,,Levante UD,221,00:16:12.540,Carry,
,,,,,"[82.4, 70.2]",,,,,,,,,,,,,2.56429,,,,,,,,,,,,,553b0e0a-6725-4dff-a2ac-ad006dde8bde,724,,"[76.2, 65.6]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joan Verdú Fernández,26211.0,Left Midfield,43,Levante UD,221,"['546a15c1-b9e4-4516-ab26-5cd96f1219cd', 'd6783199-bd7a-4f66-82d8-73f78fd7c753']",14,,,,,,,,,,,,,,,,Levante UD,221,00:16:14.119,Carry,
,,,,,"[75.6, 77.8]",,,,,,,,,,,,,1.056825,,,,,,,,,,,,,ebac670a-f851-48b1-90f4-b42c8bb50e0e,727,,"[75.6, 77.8]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,43,Levante UD,221,"['4403fb4d-a367-4a7c-8d5c-26c3514b10d0', '636a1a2a-5485-44c7-8057-566f52cf202e']",17,,,,,,,,,,,,,,,,Levante UD,221,00:16:17.979,Carry,
,,,,,"[52.7, 67.0]",,,,,,,,,,,,,1.273403,,,,,,,,,,,,,05687040-b00c-47b6-aaa9-5779a50a34f0,730,,"[57.3, 73.4]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio García Rabasco,24149.0,Right Defensive Midfield,43,Levante UD,221,"['4dd997bf-59f7-4176-96f2-a13adb60ceea', 'caa0298f-ad42-41b3-91af-b709e3fc401f']",21,,,,,,,,,,,,,,,,Levante UD,221,00:16:21.816,Carry,
,,,,,"[35.5, 44.4]",,,,,,,,,,,,,0.043291,,,,,,,,,,,,,20ec0228-a392-4096-953b-b56dfa99c511,733,,"[35.0, 45.7]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,43,Levante UD,221,"['34c319dc-d5cb-4b28-9aa9-d89c6788a154', '79380c5b-308c-410c-94c5-a3152aadb991']",25,,,,,,,,,,,,,,,,Levante UD,221,00:16:25.287,Carry,
,,,,,"[55.2, 6.6]",,,,,,,,,,,,,2.326535,,,,,,,,,,,,,ddac3afb-054c-43e3-bc7e-a8b31f1c8da3,736,,"[44.4, 13.4]",3825880,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,43,Levante UD,221,"['16726b78-ab35-4dc4-a55b-18322b06fc17', 'f7f0bb5d-edab-4e89-8529-14209526add0']",28,,,,,,,,,,,,,,,,Levante UD,221,00:16:28.115,Carry,
,,,,,"[57.6, 60.3]",,,,,,,,,,,,,2.062962,,,,,,,,,,,,,e74c167e-b2be-4152-b4f4-f14bc083bc5f,744,,"[55.7, 57.8]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,45,Levante UD,221,"['2f9a6db0-69c1-4f96-a4c9-5fa1a37772f2', '4d973f0d-7f46-43ad-bd82-ab37422b7bf1', '8c876b6c-025e-45ea-b37c-1d741896fa14']",8,,,,,,,,,,,,,,,,Levante UD,221,00:17:08.161,Carry,True
,,,,,"[78.3, 78.0]",,,,,,,,,,,,,4.452853,,,,,,,,,,,,,3ea0d014-0c64-47ee-afc8-d8e1b686103b,748,,"[64.3, 74.5]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Back,45,Levante UD,221,"['241d834c-f9d5-4af5-a10c-47ff5860112a', '4ea3b5dd-0f09-48f6-9574-b24333d88986', 'dc39dd7c-bab0-4710-b59f-8091c4e423d1']",11,,,,,,,,,,,,,,,,Levante UD,221,00:17:11.536,Carry,True
,,,,,"[80.2, 69.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,dba67d02-cfbe-4223-904c-c99d7e72d6d1,752,,"[80.2, 69.9]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Right Center Forward,45,Levante UD,221,"['32b1cdff-eee8-4703-8f7f-459d5c90e08f', '97edcf8c-20ec-4118-9213-2227d7cfa80b']",16,,,,,,,,,,,,,,,,Levante UD,221,00:17:16.629,Carry,
,,,,,"[71.3, 73.2]",,,,,,,,,,,,,0.841302,,,,,,,,,,,,,cdf69304-ee86-4045-83e3-6072dfe94160,755,,"[70.8, 73.4]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,45,Levante UD,221,"['020f40ed-a0d3-48aa-ae48-598fadf4ffd5', '0df16c0e-8198-4f62-b438-95a63dac0263']",17,,,,,,,,,,,,,,,,Levante UD,221,00:17:17.799,Carry,
,,,,,"[66.2, 49.5]",,,,,,,,,,,,,0.999268,,,,,,,,,,,,,cd62eea0-4f35-44e3-80a8-a23c74cc75f9,758,,"[65.4, 55.7]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio García Rabasco,24149.0,Right Defensive Midfield,45,Levante UD,221,"['1e36048f-437c-44b5-9a99-738b850407a4', '61055d0b-8d87-4b17-91a6-5abbe80dd2fb']",19,,,,,,,,,,,,,,,,Levante UD,221,00:17:19.914,Carry,
,,,,,"[76.2, 9.1]",,,,,,,,,,,,,1.714214,,,,,,,,,,,,,55e267dc-b604-42e0-9677-a7c60829ab4c,761,,"[70.8, 8.5]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,45,Levante UD,221,"['24c87917-825e-47af-baa8-35c7961e24f8', '8821807f-cb77-4b9e-b99e-c3666cee2dc4']",22,,,,,,,,,,,,,,,,Levante UD,221,00:17:22.979,Carry,
,,,,,"[75.4, 15.8]",,,,,,,,,,,,,1.250002,,,,,,,,,,,,,b4941220-480d-4b78-bf1e-2da9b7e3a4e1,764,,"[77.8, 23.3]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Left Midfield,45,Levante UD,221,"['4232d123-74ea-4de1-a52f-46ca5e9aa0dc', 'c620ac08-572f-4125-b06b-0582091e48be', 'e0247e54-cfd6-41f4-afe1-e8a42fcb775e']",25,,,,,,,,,,,,,,,,Levante UD,221,00:17:25.827,Carry,True
,,,,,"[72.1, 5.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,cf250d53-a628-4d58-9c30-1d0e33064d89,768,,"[72.1, 5.8]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,45,Levante UD,221,"['5d513d0f-3a02-4afe-8ed7-a2a20e736812', 'b35797a4-2c3b-477a-8a9b-e0e8184d5890']",27,,,,,,,,,,,,,,,,Levante UD,221,00:17:27.862,Carry,
,,,,,"[64.0, 15.8]",,,,,,,,,,,,,2.133515,,,,,,,,,,,,,0ffb232a-3049-4e6f-931d-7b14b6ffa8bc,771,,"[54.4, 11.0]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,45,Levante UD,221,"['564e0628-44e5-4805-b8cb-cd93a32b8699', '5c69810d-af0f-4771-918d-ae1c84a2d7b7', 'b2804b73-9d9f-4c2e-98fd-09d5ca0b703a']",29,,,,,,,,,,,,,,,,Levante UD,221,00:17:29.586,Carry,True
,,,,,"[105.8, 69.9]",,,,,,,,,,,,,1.472073,,,,,,,,,,,,,cb35cdd2-a02b-4ccf-bb78-562e54287c51,775,,"[103.1, 69.9]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Midfield,45,Levante UD,221,"['e7b1d50a-df9d-4e1a-8555-e3494e0b191c', 'f0818656-095b-4446-8430-f35edccd2e05']",35,,,,,,,,,,,,,,,,Levante UD,221,00:17:35.044,Carry,
,,,,,"[28.6, 67.8]",,,,,,,,,,,,,0.619059,,,,,,,,,,,,,0696f6da-8c72-4d58-9a27-7cf12b9aa072,781,,"[28.3, 67.0]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fayçal Fajr,5724.0,Right Wing,46,RC Deportivo La Coruña,219,"['3f1342b1-680d-41f5-a256-32a15ba8c07f', '76ebe1e0-2737-4073-bf16-af5981907fae', 'f4be28f0-ef9e-4e92-8d68-175b1fd71c3c']",42,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:42.309,Carry,True
,,,,,"[30.2, 60.0]",,,,,,,,,,,,,0.750685,,,,,,,,,,,,,2924ec6a-d3d4-44ca-8fa1-ae1b47aa653b,785,,"[28.6, 56.5]",3825880,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,46,RC Deportivo La Coruña,219,"['0e8f3b18-c243-41bd-9ece-a86d21da1d5d', '0f19b4aa-fb6f-46f0-a848-41b3a6156c17', '9d2b505e-4ae2-47af-a2d9-7cd2dd5f487b']",43,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:43.503,Carry,True
,,,,,"[91.3, 54.9]",,,,,,,,,,,,,1.35398,,,,,,,,,,,,,f15607e0-5b64-43e4-a634-d4190a601704,794,,"[91.3, 54.9]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Romero Alconchel,7782.0,Center Attacking Midfield,47,RC Deportivo La Coruña,219,"['624b2c57-70ca-4f15-a957-ef16adcad09b', '64e930d6-66f8-4edc-b12c-ccddb950f431']",13,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:13.800,Carry,
,,,,,"[95.9, 48.7]",,,,,,,,,,,,,0.046309,,,,,,,,,,,,,3cd08f96-fd20-44df-ace6-54cca4b1047e,797,,"[94.6, 48.4]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Pérez Martínez,6732.0,Center Forward,47,RC Deportivo La Coruña,219,"['23a1ac08-156f-43c3-9fb7-a50ab0faddfc', '969f963c-c798-4447-be72-f3ea6ca24753']",15,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:15.756,Carry,
,,,,,"[37.4, 27.9]",,,,,,,,,,,,,4.463452,,,,,,,,,,,,,81139653-9df2-4d86-bea2-435c2b6eafcd,801,,"[26.1, 27.1]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Right Defensive Midfield,47,RC Deportivo La Coruña,219,"['fdc0d9c9-daae-41b8-bd90-1554164ca007', 'ffdc8f6a-bdca-4db6-a744-542d5eee31f5']",16,,,,,,,,,,,,,,,,Levante UD,221,00:18:16.703,Carry,
,,,,,"[47.2, 13.7]",,,,,,,,,,,,,2.018761,,,,,,,,,,,,,2a840933-b7fe-4761-9b58-0d443b2182e3,808,,"[49.6, 11.0]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Celso Borges Mora,5582.0,Right Defensive Midfield,48,RC Deportivo La Coruña,219,"['01f22379-46b4-4158-a433-74881cc39587', '53b048d9-9057-4c8c-9277-0d29dd6834e8']",31,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:31.130,Carry,
,,,,,"[43.4, 22.8]",,,,,,,,,,,,,2.512968,,,,,,,,,,,,,4ad22b77-0db7-49ec-b23e-e3d5372fe905,811,,"[42.9, 21.7]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,48,RC Deportivo La Coruña,219,"['a1645ea2-6e60-49f2-9dc3-aeee79255354', 'fd1052ce-9e03-48ec-84c8-07d7f6907aac']",34,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:34.387,Carry,
,,,,,"[44.7, 32.2]",,,,,,,,,,,,,0.595718,,,,,,,,,,,,,df7a7079-3117-4991-81c7-e15ae0897929,816,,"[42.9, 29.5]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,48,RC Deportivo La Coruña,219,"['340cfee9-71b4-4a31-906b-e7965dd48104', 'b4e8316f-2786-4bcb-8783-6f1689550119']",38,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:38.784,Carry,
,,,,,"[55.5, 34.1]",,,,,,,,,,,,,0.11384,,,,,,,,,,,,,5ee39c78-7323-4981-9884-96d036ae2f02,820,,"[55.5, 36.0]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Mosquera Parada,6733.0,Left Defensive Midfield,48,RC Deportivo La Coruña,219,"['5f2626d2-3f58-4cea-8349-caa27af1fa19', 'b4d45b2f-ef5d-4baf-9f8c-f7f2384932d2', 'cc7de1b1-ae9e-4bec-a321-e31cbf4e06b2']",40,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:40.100,Carry,True
,,,,,"[43.4, 29.8]",,,,,,,,,,,,,0.21031,,,,,,,,,,,,,43ed6067-2206-4beb-8f52-8307bbee6581,823,,"[43.4, 29.5]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Center Back,48,RC Deportivo La Coruña,219,"['33026df9-d648-424f-bdea-914994650563', '48806b0a-f4c1-4f3c-95c9-82cccaff6149']",41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:18:41.316,Carry,
,,,,,"[56.0, 8.8]",,,,,,,,,,,,,0.67098,,,,,,,,,,,,,aa29aedf-4405-49f5-9ee3-29a81fa4f507,828,,"[54.4, 7.5]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Francisco García García,26023.0,Left Back,49,Levante UD,221,"['a17cd589-8988-4026-adf5-eca3fcbcb8ab', 'a9365a98-5a75-4bd9-94f4-7f960bd00581', 'ac697dd2-5e8d-40f9-bd41-276ae6424150']",51,,,,,,,,,,,,,,,,Levante UD,221,00:18:51.836,Carry,True
,,,,,"[56.8, 22.8]",,,,,,,,,,,,,1.999375,,,,,,,,,,,,,a9195da8-c71d-4a46-b50f-31d65142abdc,832,,"[60.8, 19.6]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simão Mate,27122.0,Left Defensive Midfield,49,Levante UD,221,"['473fa556-098a-4b9c-9c43-c68dde4823f0', 'a3fa7d41-20d6-449e-a7b8-be092ff28046', 'd244896d-345d-4bb8-b485-1914bc8395f6']",53,,,,,,,,,,,,,,,,Levante UD,221,00:18:53.345,Carry,True
,,,,,"[43.8, 74.5]",,,,,,,,,,,,,2.504124,,,,,,,,,,,,,ceabddab-97f1-4478-b1f9-34351f1a56b1,836,,"[49.5, 70.5]",3825880,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,49,Levante UD,221,"['2fce8c72-1dab-4035-b4e1-4a93b2262a5c', '86287e17-edd1-47f7-b152-2b1ca3a07fa0']",59,,,,,,,,,,,,,,,,Levante UD,221,00:18:59.408,Carry,
,,,,,"[30.4, 63.5]",,,,,,,,,,,,,0.785642,,,,,,,,,,,,,4e98d029-b455-4e49-9138-4191763bc271,839,,"[29.8, 64.0]",3825880,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,49,Levante UD,221,"['3401f93f-d183-4cd2-b8bb-a5ee037e146a', '85c8a9f6-bb2e-4051-9c5a-0aafc39b50d3']",3,,,,,,,,,,,,,,,,Levante UD,221,00:19:03.735,Carry,
,,,,,"[43.3, 76.4]",,,,,,,,,,,,,2.650711,,,,,,,,,,,,,692c1ad7-2c1e-4212-8dde-393bdf874e5b,842,,"[40.1, 74.8]",3825880,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Right Back,49,Levante UD,221,"['8f9c8879-9f8a-4422-a895-504a2e626e7f', '98d0f822-f0bc-40ed-baf9-58a45d3fccc3']",5,,,,,,,,,,,,,,,,Levante UD,221,00:19:05.800,Carry,
,,,,,"[25.8, 58.9]",,,,,,,,,,,,,1.048525,,,,,,,,,,,,,d979981f-f9c2-4cda-96dd-36aaa73371c0,845,,"[30.6, 65.9]",3825880,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carl Medjani,27656.0,Right Center Back,49,Levante UD,221,"['8d065791-e4cc-4458-9912-fcb5f5f442ed', 'b204a1c9-bc26-427d-bfd8-357e11848f1c']",10,,,,,,,,,,,,,,,,Levante UD,221,00:19:10.765,Carry,
,,,,,"[21.0, 6.9]",,,,,,,,,,,,,2.664999,,,,,,,,,,,,,55fc66cf-fdea-42e1-8116-5f94d9da1e7a,850,,"[20.7, 12.6]",3825880,19,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Zouhair Feddal,6647.0,Left Center Back,49,Levante UD,221,"['011421b7-e24f-4abe-ae24-619003b09c93', '49d494b6-44c9-4f12-9e04-1dbdabc1ec81']",15,,,,,,,,,,,,,,,,Levante UD,221,00:19:15.465,Carry,
