50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[109.7, 71.4]",,,,,,,,,,,,4.787976,,,,,,,,,,,,1936e6c1-3eb7-40f3-8e8d-2c423a73f9cf,61,,"[98.1, 72.4]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johanna Rytting-Kaneryd,62710.0,Right Wing,3,Sweden Women's,858,"['0ece29ca-bf5b-4d32-93e1-d952031de4dc', '3da4444a-08c7-45a5-8f04-14bf05f54d1b', '70ead1d7-7066-436d-8946-17980be030de']",7,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:07.605,Carry,True
,,,,,,"[103.6, 74.1]",,,,,,,,,,,,4.067027,,,,,,,,,,,,b1629092-06c4-4885-b07c-80206449ee3c,70,,"[111.5, 74.5]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hanna Lundkvist,182764.0,Right Back,4,Sweden Women's,858,"['96c417f9-dd26-4488-b9f1-ac160bb5a920', '33c55a20-9ef4-4b45-a854-acf92b8169a4']",21,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:21.655,Carry,
,,,,,,"[92.6, 71.4]",,,,,,,,,,,,0.711685,,,,,,,,,,,,490447a2-79d7-4449-b8af-fb3033d6a2eb,73,,"[92.6, 71.4]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,4,Sweden Women's,858,"['9124887c-06c1-49e4-be8c-8117947f2673', 'b88adf33-00d1-4e58-9862-d5e9a4dcaf49']",26,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:26.637,Carry,
,,,,,,"[105.4, 68.4]",,,,,,,,,,,,1.103137,,,,,,,,,,,,80bcc728-84ef-40e6-9b4a-8f22e49acaa5,77,,"[104.3, 69.0]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,4,Sweden Women's,858,"['b9dff64e-67fb-4bb4-89e0-185ce66fd997', 'c940745b-e760-4c94-ac9c-80f8e6af11f6', 'b2e99b81-a16f-4b7f-8c3e-5b46ed37b6f6', 'c7d9e6b0-bdfa-4779-8a12-f018b7cb589a']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:27.939,Carry,True
,,,,,,"[115.6, 56.4]",,,,,,,,,,,,2.708871,,,,,,,,,,,,051845a5-405a-4c5d-a144-67401d2309e7,80,,"[105.4, 68.4]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Wing,4,Sweden Women's,858,"['b9dff64e-67fb-4bb4-89e0-185ce66fd997', 'b98ffe07-c909-488e-b1ca-9a06198abe68', 'b2e99b81-a16f-4b7f-8c3e-5b46ed37b6f6']",29,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:29.042,Carry,True
,,,,,,"[107.5, 45.7]",,,,,,,,,,,,0.798376,,,,,,,,,,,,17c850ab-11e7-41d6-974d-b8d3d72cf8d8,84,,"[106.9, 45.4]",3998841,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,4,Sweden Women's,858,"['567be32b-8fc1-4fab-b2aa-106ee05e530e', 'c50627d3-0381-4d83-8d88-beec4be851d2']",33,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:33.219,Carry,
,,,,,,"[37.5, 63.6]",,,,,,,,,,,,3.067625,,,,,,,,,,,,200e3f41-c922-42bc-a494-961d07d945b0,91,,"[32.4, 61.0]",3998841,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Emma Snerle,32227.0,Left Center Midfield,6,Denmark Women's,853,"['bd9ee0b7-2cc9-48f8-9836-99740d89d0ab', 'e5c47a15-29e5-4e7e-b707-52d16079ab93']",20,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:20.154,Carry,
,,,,,,"[113.4, 54.2]",,,,,,,,,,,,3.67047,,,,,,,,,,,,b827f291-1e92-480f-b165-1c75b0970f3c,94,,"[88.9, 72.9]",3998841,2,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Janni Thomsen,87195.0,Right Center Midfield,6,Denmark Women's,853,"['b5a822f8-19da-4f1b-b91f-57d79b3b3a1d', '35c17a56-830e-4112-8a99-e0d6441b3b1b', '64d53696-54d5-402d-ac77-7b86e0996a07']",27,,,,,,,,,,,,,,,,Denmark Women's,853,00:02:27.615,Carry,True
,,,,,,"[31.7, 2.4]",,,,,,,,,,,,0.647278,,,,,,,,,,,,ff2fb01a-a598-41c1-a91e-0bfb39aaaccf,110,,"[28.1, 3.8]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,8,Sweden Women's,858,"['8068d9c1-e25a-43f8-ab7b-9ddff7e33be7', '2a16a03e-aeea-4388-b2e5-8634ab807b28']",20,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:20.769,Carry,
,,,,,,"[35.5, 14.1]",,,,,,,,,,,,3.434427,,,,,,,,,,,,3356029b-9e38-4191-8d65-854e25bbff08,113,,"[41.0, 10.3]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,8,Sweden Women's,858,"['73a1c59d-42ca-4282-abea-1f16583485cc', 'f660c2d3-a56a-42d3-8452-1a6069668933']",22,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:22.559,Carry,
,,,,,,"[70.5, 7.2]",,,,,,,,,,,,5.086042,,,,,,,,,,,,40308db9-9a26-40ed-93fd-93849ec5716a,116,,"[34.1, 4.7]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,8,Sweden Women's,858,"['ca4abfbf-50c2-4f13-ac33-dc78d68edd00', 'd42f13f9-72fc-4763-97de-fb62e8ba6b2d']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:27.068,Carry,
,,,,,,"[110.9, 8.6]",,,,,,,,,,,,3.729248,,,,,,,,,,,,0a3a5805-53e4-4f6a-bc36-cb549c576680,119,,"[94.9, 2.1]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,8,Sweden Women's,858,"['09a13895-8620-4b50-9963-a0fc2afbc80c', '396c063f-e21f-4dfe-8b82-018809e64cd0', '9fb9858e-1190-48ca-9733-64b28e2ae28b']",34,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:34.509,Carry,True
,,,,,,"[109.7, 11.9]",,,,,,,,,,,,1.903287,,,,,,,,,,,,149b4395-3437-4255-bced-e187db607c13,123,,"[110.9, 8.6]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,8,Sweden Women's,858,"['6695b52d-1617-48fb-9867-ebf86a17d90c', '09a13895-8620-4b50-9963-a0fc2afbc80c', '6a4cfd5a-774c-428f-a9fa-3a35a335d23e', '396c063f-e21f-4dfe-8b82-018809e64cd0']",38,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:38.238,Carry,True
,,,,,,"[17.3, 56.0]",,,,,,,,,,,,25.966473,,,,,,,,,,,,3b4674d2-14f2-49a7-b737-43f309e8ac3a,126,,"[2.7, 43.4]",3998841,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maja Bay Østergaard,402017.0,Goalkeeper,8,Sweden Women's,858,"['06663b97-167e-40c8-a27c-ab3c503b1773', 'a0ddc1ea-d73a-4342-90b9-f22fd2a67da9']",41,,,,,,,,,,,,,,,,Denmark Women's,853,00:03:41.401,Carry,
,,,,,,"[10.3, 70.1]",,,,,,,,,,,,1.591173,,,,,,,,,,,,81fc1d48-8215-4d9b-b8e0-43b3dca439dd,132,,"[9.9, 71.2]",3998841,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maja Bay Østergaard,402017.0,Goalkeeper,9,Denmark Women's,853,"['0b997be0-b795-407a-a4d0-bd95b9e2309d', 'b18fb28b-2f7a-4939-8b17-504b5033cb48']",19,,,,,,,,,,,,,,,,Denmark Women's,853,00:04:19.770,Carry,
,,,,,,"[25.7, 51.3]",,,,,,,,,,,,2.023829,,,,,,,,,,,,85040545-42e5-4682-9580-6d14c88be43e,135,,"[18.6, 55.4]",3998841,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Ballisager Pedersen,87185.0,Center Back,9,Denmark Women's,853,"['7cc53101-66e1-4aee-a75f-c23f79f75fab', 'fc122eb7-970a-4c41-8956-a6d8e8132c72']",22,,,,,,,,,,,,,,,,Denmark Women's,853,00:04:22.684,Carry,
,,,,,,"[33.6, 23.1]",,,,,,,,,,,,3.540725,,,,,,,,,,,,81299217-52c9-4ecc-bbd5-0793479fb938,138,,"[26.9, 23.1]",3998841,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Center Back,9,Denmark Women's,853,"['b588b3db-4ff0-4945-b248-49f3df99b0e2', 'ece7958c-f002-4c3f-9f1c-9255fa3da4b1']",26,,,,,,,,,,,,,,,,Denmark Women's,853,00:04:26.490,Carry,
,,,,,,"[22.5, 74.9]",,,,,,,,,,,,1.575341,,,,,,,,,,,,28a82af6-b3bd-4f1e-b69d-e79269348a85,143,,"[21.1, 66.7]",3998841,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Right Center Back,9,Denmark Women's,853,"['fc1b413d-9f46-461d-8bff-8d0cef8c5324', 'd68f6412-a9a2-47de-a566-851c892e4d50', 'd72a6601-7698-4c73-a831-fe6f5b7b4d1d', '4f89eb84-8a0f-49c3-a68c-b7c3868d9a8c']",35,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:35.439,Carry,True
,,,,,,"[52.0, 20.4]",,,,,,,,,,,,2.560613,,,,,,,,,,,,04e63f20-1308-4ecb-bbdd-4fe5cec926be,151,,"[52.3, 14.2]",3998841,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Ballisager Pedersen,87185.0,Center Back,11,Denmark Women's,853,"['795c92d1-5955-45aa-bea5-e61dc05a50dd', '00b5bfa1-49e1-4165-b432-686d07733cc5']",0,,,,,,,,,,,,,,,,Denmark Women's,853,00:05:00.533,Carry,
,,,,,,"[57.0, 11.5]",,,,,,,,,,,,2.068643,,,,,,,,,,,,aea8da1f-9c18-405c-9f29-8dcf4c0b88ef,154,,"[51.6, 13.1]",3998841,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Center Back,11,Denmark Women's,853,"['7cb2920c-a29d-4f65-a28d-f933dd2a4caf', '8016458a-9e27-4f29-95c0-39a79deffb4a']",4,,,,,,,,,,,,,,,,Denmark Women's,853,00:05:04.168,Carry,
,,,,,,"[42.3, 12.5]",,,,,,,,,,,,1.597951,,,,,,,,,,,,091dac01-a9a1-4be4-bfaa-7b63be95d02d,159,,"[48.7, 9.3]",3998841,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katrine Veje,10088.0,Left Center Back,11,Denmark Women's,853,"['1fdf5e20-7411-4959-b436-acdf4228e06a', 'ec4c87b1-4b17-4147-8590-aa1474dd5fbc']",8,,,,,,,,,,,,,,,,Denmark Women's,853,00:05:08.891,Carry,
,,,,,,"[13.7, 31.3]",,,,,,,,,,,,3.305482,,,,,,,,,,,,13b505e1-9faf-485d-96d3-267030c3d38b,162,,"[9.2, 26.2]",3998841,5,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maja Bay Østergaard,402017.0,Goalkeeper,11,Denmark Women's,853,"['99ae1c09-c021-4cad-8884-a61a4d33430e', '8931f294-53ad-489e-9289-10f164fa14dc', '0094a5e1-c3f2-44c2-94e7-ea2b3ac59b94']",12,,,,,,,,,,,,,,,,Denmark Women's,853,00:05:12.300,Carry,True
,,,,,,"[67.1, 4.2]",,,,,,,,,,,,1.076242,,,,,,,,,,,,8b643714-eb73-42a5-98d8-3e864a08cd63,179,,"[63.0, 2.8]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonna Ann-Charlotte Andersson,10222.0,Left Back,13,Sweden Women's,858,"['389ca162-8681-4bd5-8f64-973146cb7f3a', '35252d8d-47c3-4a11-bcfe-43e857a63f08']",13,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:13.830,Carry,
,,,,,,"[119.0, 10.7]",,,,,,,,,,,,6.439655,,,,,,,,,,,,d81d551f-af35-4891-9507-ca24b190c3fb,183,,"[98.1, 12.7]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Madelen Fatimma Maria Janogy,25696.0,Left Wing,13,Sweden Women's,858,"['87eca810-383a-4eab-835c-a9ac22e1ab3a', 'cdfe573a-ca12-4dc1-ac3d-7611b96a1deb', '5d693581-41f3-402c-8252-5e017eadeb77']",19,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:19.145,Carry,True
,,,,,,"[104.6, 6.6]",,,,,,,,,,,,0.074291,,,,,,,,,,,,9cbde52b-be86-4a40-902f-95fa8f2b2a61,190,,"[104.6, 6.6]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Madelen Fatimma Maria Janogy,25696.0,Left Wing,14,Sweden Women's,858,"['5946b694-210e-472a-aaa8-b22bb8f3cd16', 'dcdd6f2a-61b1-4c0d-b986-5ec4b1ba0e56']",33,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:33.503,Carry,
,,,,,,"[98.2, 2.0]",,,,,,,,,,,,2.413887,,,,,,,,,,,,a3ff1907-a043-4fe5-abfe-b8a4aeaaa51f,193,,"[98.2, 2.0]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,14,Sweden Women's,858,"['11a1b774-82e1-4773-aff7-9b3a46cc2989', 'a4f64100-3d87-4d9a-b170-ef0d9f42410a']",34,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:34.596,Carry,
,,,,,,"[110.9, 21.4]",,,,,,,,,,,,0.12,,,,,,,,,,,,2351d8c1-6c7c-4ba2-a48e-7d647602ec84,197,,"[110.9, 22.0]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,14,Sweden Women's,858,"['152202f8-fc52-4ef5-a16e-3d157e896c24', '5ba6cbc9-3911-4567-bc0c-e7defdb3efd4', '6f9a6aa1-a323-4e9f-988a-6c8a604f8ba1']",38,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:38.152,Carry,True
,,,,,,"[2.5, 73.3]",,,,,,,,,,,,0.954698,,,,,,,,,,,,8e631aea-1507-4926-a7da-abcda2f80b3f,200,,"[4.5, 69.7]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederikke Thøgersen,10097.0,Right Wing Back,14,Sweden Women's,858,"['ba58c016-dcdc-46f9-a860-6f3784739e96', '445a2cc6-bc9d-4978-88ad-8b23c3e677ad', 'acc82365-3fde-4f48-afb0-0059de2e5a42']",40,,,,,,,,,,,,,,,,Denmark Women's,853,00:11:40.409,Carry,True
,,,,,,"[99.2, 3.8]",,,,,,,,,,,,0.151416,,,,,,,,,,,,1b485283-fb69-4f7b-b7d8-43ff28035736,205,,"[99.2, 3.5]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,15,Sweden Women's,858,"['601b192f-99e9-42ae-90b6-e1affe291d89', 'd85b53c5-ca4f-4b7a-ab03-6b1576b441d6']",45,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:45.666,Carry,
,,,,,,"[99.5, 2.4]",,,,,,,,,,,,1.984276,,,,,,,,,,,,3e1c89d4-e173-4f08-abfd-fc251322161e,208,,"[102.6, 1.6]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,15,Sweden Women's,858,"['eda2d4bf-240d-443d-8260-7ac730532f3d', 'fc60f1c0-114b-45ab-96dd-5ca7b8c635cf', '3c673114-5abf-4ea3-a865-a63c8c51df31']",46,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:46.520,Carry,True
,,,,,,"[76.9, 4.2]",,,,,,,,,,,,1.350329,,,,,,,,,,,,e1f428f3-4c0b-4860-b972-d5c66e7e74e1,212,,"[80.0, 4.4]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Brigitta Sembrant,10230.0,Left Center Back,15,Sweden Women's,858,"['28556653-82e0-4ca9-bf90-bccfd1606981', 'cc1caa80-e527-4bc9-afb6-a580aa87376a']",49,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:49.932,Carry,
,,,,,,"[55.1, 35.1]",,,,,,,,,,,,3.999134,,,,,,,,,,,,d8762a3c-79c8-49b6-b2f6-48fac410e4ed,215,,"[57.6, 20.6]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gun Nathalie Björn,26093.0,Right Center Back,15,Sweden Women's,858,"['a414a7ef-def0-49f7-8f66-237bf2f55a86', '9894b8c1-aa76-4c50-9279-2fd4d5929e2a']",53,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:53.029,Carry,
,,,,,,"[63.1, 60.5]",,,,,,,,,,,,1.764425,,,,,,,,,,,,500a1a19-0f4a-4021-83da-5e376c47f1c2,218,,"[56.2, 57.4]",3998841,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hanna Lundkvist,182764.0,Right Back,15,Sweden Women's,858,"['d41f548f-3adc-4804-9050-d531ada59d57', '115f15db-4cb4-4fe7-8df8-3ec4dcde921b']",59,,,,,,,,,,,,,,,,Sweden Women's,858,00:11:59.530,Carry,
,,,,,,"[117.0, 8.5]",,,,,,,,,,,,2.983888,,,,,,,,,,,,888bae68-25e2-4935-a226-ae9679d1ed0d,226,,"[111.5, 13.5]",3998841,13,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,17,Sweden Women's,858,"['217b0833-dd73-4ab3-b0f4-be3ec32c0c78', '1c84f7c4-b138-4628-b2ac-73d9d0d3c9c3', 'f1f2981c-4c18-47dd-bfb1-2dbcf1275578']",7,,,,,,,,,,,,,,,,Sweden Women's,858,00:13:07.000,Carry,True
,,,,,,"[112.5, 72.8]",,,,,,,,,,,,4.307132,,,,,,,,,,,,2e811d56-6d68-42ed-b496-3a3fd25ea81a,233,,"[94.9, 59.0]",3998841,13,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,18,Sweden Women's,858,"['086ca064-4da7-436c-a05b-cc3fc8efbc88', '582393f4-80e2-45ca-89e5-d14317d1035f', '5e9faece-cd55-4938-a2db-cab3fc3ccab1']",44,,,,,,,,,,,,,,,,Sweden Women's,858,00:13:44.620,Carry,True
,,,,,,"[105.2, 32.9]",,,,,,,,,,,,1.409294,,,,,,,,,,,,3ff70424-f3bd-41ed-9188-f978d372dfe2,237,,"[108.4, 32.6]",3998841,13,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Emma Stina Blackstenius,10229.0,Center Forward,18,Sweden Women's,858,"['ca4f4912-d1f3-4d0e-896a-78e71b1c4112', 'cb1ca1a7-250a-4046-8b51-330b847b9a39']",51,,,,,,,,,,,,,,,,Sweden Women's,858,00:13:51.263,Carry,
,,,,,,"[30.2, 51.9]",,,,,,,,,,,,2.423114,,,,,,,,,,,,7dc760ee-4b14-4f0e-ab0b-d74fab42f0e4,240,,"[15.8, 47.6]",3998841,13,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pernille Mosegaard Harder,10108.0,Left Center Forward,18,Sweden Women's,858,"['0aead5a5-6893-471f-a026-ed240e3745d2', '5ab16a3e-9e08-4238-8bb7-7fc69f579751']",52,,,,,,,,,,,,,,,,Denmark Women's,853,00:13:52.851,Carry,
,,,,,,"[77.4, 39.9]",,,,,,,,,,,,0.531583,,,,,,,,,,,,2b46acca-9cae-4135-898f-45259a25c8ca,244,,"[76.8, 40.2]",3998841,13,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Julia Zigiotti-Olme,26094.0,Left Defensive Midfield,18,Sweden Women's,858,"['da437143-c8fe-40a3-8692-1a2981d5af11', 'e020939f-8794-4c8c-8830-6b8ab9086e10']",57,,,,,,,,,,,,,,,,Sweden Women's,858,00:13:57.723,Carry,
,,,,,,"[79.2, 71.8]",,,,,,,,,,,,1.021772,,,,,,,,,,,,cb9ec1a9-c514-4b38-bf9d-f4cfda6e9a3c,251,,"[78.4, 71.8]",3998841,14,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,18,Sweden Women's,858,"['0d2fba94-2330-491b-bdd2-d874e9689985', '8f160aaf-16bf-43df-b4ef-44a6095d2323']",3,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:03.100,Carry,
,,,,,,"[107.3, 74.5]",,,,,,,,,,,,1.861485,,,,,,,,,,,,fb48c3ab-2c70-4ed2-8e5b-c2832130987d,257,,"[99.5, 70.7]",3998841,14,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Madelen Fatimma Maria Janogy,25696.0,Left Wing,18,Sweden Women's,858,"['5ecf0f22-cb1a-4d0f-853c-e7392715a52f', 'cccbaf1c-7e75-43bd-ae76-c711519a9538', 'ce70981e-6511-4018-b593-a4df664aee2e']",6,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:06.806,Carry,True
,,,,,,"[97.3, 62.6]",,,,,,,,,,,,1.386506,,,,,,,,,,,,9d2ff039-92be-42f4-9e69-24829088fb27,269,,"[97.3, 62.6]",3998841,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,20,Sweden Women's,858,"['e3f1aed4-1cd0-4b59-8895-e995a7db0683', '46393fa9-d504-4a26-8419-520d39865e3d']",35,,,,,,,,,,,,,,,,Sweden Women's,858,00:14:35.750,Carry,
,,,,,,"[43.6, 25.1]",,,,,,,,,,,,0.81633,,,,,,,,,,,,f135d3b2-411b-4f92-a34c-f1d7164c27cb,281,,"[43.6, 25.1]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stine Ballisager Pedersen,87185.0,Center Back,21,Denmark Women's,853,"['acd62464-181d-4ca8-b954-1203654c374b', '68bbc1bb-86c2-42ec-9cc0-3978226bdd52']",11,,,,,,,,,,,,,,,,Denmark Women's,853,00:15:11.690,Carry,
,,,,,,"[55.1, 11.0]",,,,,,,,,,,,0.042577,,,,,,,,,,,,4f5b29a9-4e0b-4e1e-b2e6-3afa88b37269,284,,"[55.1, 11.0]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sara Holmgaard,32229.0,Left Wing Back,21,Denmark Women's,853,"['d75abea5-9fdc-4e0a-b8e9-0d967770fd3a', '9ed653b5-2ed6-48ee-b037-5a7e5cf0f8c4']",13,,,,,,,,,,,,,,,,Denmark Women's,853,00:15:13.470,Carry,
,,,,,,"[55.7, 14.3]",,,,,,,,,,,,0.666089,,,,,,,,,,,,41661d14-4d94-44fa-a0e9-cae493b634e7,287,,"[52.9, 15.6]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pernille Mosegaard Harder,10108.0,Left Center Forward,21,Denmark Women's,853,"['dbb9726c-76d3-4c89-b99e-a692d4d8ca32', '9357cac6-a1c4-43bd-b0ac-f06753f009b2', 'c687691f-f645-4a73-b5ce-db771d0b2c25']",14,,,,,,,,,,,,,,,,Denmark Women's,853,00:15:14.008,Carry,True
,,,,,,"[73.6, 3.3]",,,,,,,,,,,,0.882948,,,,,,,,,,,,9f6dc33c-e92e-47f5-83ff-9ed26e5e3227,292,,"[72.8, 9.3]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Amalie Jørgensen Vangsgaard,224831.0,Right Center Forward,21,Denmark Women's,853,"['88d3abc6-5882-47ae-9563-36ae8ef5187d', 'f385d7cc-bce7-402c-bbc9-45853198104b', '5bb05603-e146-4526-952e-f427080342af']",16,,,,,,,,,,,,,,,,Denmark Women's,853,00:15:16.266,Carry,True
,,,,,,"[63.7, 71.8]",,,,,,,,,,,,0.528004,,,,,,,,,,,,e4e8226b-fa83-4858-bfb4-d1bec9ae0a5b,298,,"[62.3, 73.2]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Wing,22,Sweden Women's,858,"['0db52d18-b180-44b9-80d2-df192865fbac', '087c38e1-9bac-405a-9c34-7f58ed9322e1']",19,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:19.960,Carry,
,,,,,,"[92.2, 65.3]",,,,,,,,,,,,2.449035,,,,,,,,,,,,db2f37f3-0771-4dff-9caa-d49ae734e626,301,,"[78.9, 65.2]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,22,Sweden Women's,858,"['6274ab6a-d284-4340-9243-a330bdc2d95e', '6c9589e1-446f-4abd-be0b-3d7249cb9fa2']",21,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:21.454,Carry,
,,,,,,"[91.8, 52.9]",,,,,,,,,,,,0.725671,,,,,,,,,,,,bb83257b-a79d-4a06-ab51-3ba170d76332,304,,"[91.6, 53.3]",3998841,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Madelen Fatimma Maria Janogy,25696.0,Left Wing,22,Sweden Women's,858,"['06d0ec41-895b-48ca-9c1c-1b73388cdfe0', '1e8bec4d-b5db-4754-9c04-9b250bc81918', 'ff74678e-8bd5-413d-afab-a7a5b45fd044']",24,,,,,,,,,,,,,,,,Sweden Women's,858,00:15:24.869,Carry,True
