50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,,0.679998,,,,,,,,,,01c2cdbe-5d5f-4508-bf9b-f443d6f7dc4a,2927,,"[52.9, 51.4]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Irene Paredes Hernandez,10165.0,Right Center Back,113,Italy Women's,855,['ce29e695-630d-4872-a4cd-8aa15125ef28'],38,,,,,,,,,,,,,,,,,Spain Women's,863,00:25:38.094,Pressure,
,,,,,,,,,,True,,,,,,,0.067714,,,,,,,,,,761d2f1a-d96c-464c-b295-04397426f3fd,2928,,"[58.6, 51.4]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,113,Italy Women's,855,,39,,,,,,,,,,,,,,,,,Spain Women's,863,00:25:39.224,Pressure,
,,,,,,,,,,True,,,,,,,0.447966,,,,,,,,,,2ffc83fd-ce9f-4974-ad82-fa8706cc8a56,2953,,"[42.1, 11.5]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Giugliano,10228.0,Right Defensive Midfield,113,Italy Women's,855,['fe0ab424-ef31-43af-95d0-a0d22ccea3b2'],51,,,,,,,,,,,,,,,,,Italy Women's,855,00:25:51.217,Pressure,
,,,,,,,,,,True,,,,,,,0.705876,,,,,,,,,,2d4e452f-c9b5-4206-a5be-b644045f1901,2954,,"[43.6, 11.7]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Arianna Caruso,32162.0,Left Defensive Midfield,113,Italy Women's,855,['c1285949-a459-45b8-85a9-de1da35123af'],51,,,,,,,,,,,,,,,,,Italy Women's,855,00:25:51.686,Pressure,
,,,,,,,,,,True,,,,,,,0.433666,,,,,,,,,,31d03dd0-64d7-4086-b260-0fb75fba4100,2956,,"[37.3, 12.2]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Manuela Giugliano,10228.0,Right Defensive Midfield,113,Italy Women's,855,"['e3924a79-d982-4bda-ae6a-9d2fbb72dfba', '604187e2-4f0e-4b62-a9c4-4e9e58afb3ee']",53,,,,,,,,,,,,,,,,,Italy Women's,855,00:25:53.672,Pressure,
,,,,,,,,,,,,,,,,,1.24,,,,,,,,,,313ab612-86ad-4b38-be70-c4b1691f190f,2965,,"[85.2, 68.3]",3998855,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aitana Bonmati Conca,15284.0,Right Center Midfield,113,Italy Women's,855,"['16eabf57-8b0d-4ec2-a79c-2ce190bf75ec', '18e49332-33d6-43fb-9a17-4a197901d278', '7574c969-2c41-4205-ba35-fc9e0989669e', 'd2443a24-9c7a-4225-9d8a-6b0af6d00036']",55,,,,,,,,,,,,,,,,,Spain Women's,863,00:25:55.716,Pressure,
,,,,,,,,,,,,,,,,,1.799999,,,,,,,,,,1b95b23a-b206-4b42-8c58-1ffb6202b7fc,2975,,"[92.1, 23.4]",3998855,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salma Paralluelo Ayingono,222682.0,Center Forward,113,Italy Women's,855,"['cdd7fa47-1056-4be4-97a9-981036f060af', 'ae1b161d-bebc-4510-a531-4843520c3e79']",5,,,,,,,,,,,,,,,,,Spain Women's,863,00:26:05.689,Pressure,
,,,,,,,,,,True,,,,,,,1.375185,,,,,,,,,,eb874ddb-b587-4c25-84fd-23ffc6e36040,2989,,"[65.7, 9.4]",3998855,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,114,Spain Women's,863,"['28029903-fafd-4019-aa84-ea5c3388befa', '84881007-5182-49f1-912b-349555c14977', '2beb55fb-d9bc-42fc-8c28-dd5569cb4065']",19,,,,,,,,,,,,,,,,,Italy Women's,855,00:26:19.664,Pressure,
,,,,,,,,,,,,,,,,,0.586462,,,,,,,,,,9a237a17-9f1a-4920-86dc-4875c1bbf2a6,2994,,"[59.4, 9.9]",3998855,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Boattin,25770.0,Left Wing Back,114,Spain Women's,863,"['94456ddc-441b-4144-b9a0-82088aa93190', 'fd018eaf-5eb2-4978-bc7a-0263f4f864db']",25,,,,,,,,,,,,,,,,,Italy Women's,855,00:26:25.519,Pressure,
,,,,,,,,,,,,,,,,,0.709776,,,,,,,,,,67f79a82-8284-49e7-a8f1-fc9d4720f05b,3026,,"[12.2, 64.2]",3998855,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisabetta Oliviero,46331.0,Right Wing Back,114,Spain Women's,863,,50,,,,,,,,,,,,,,,,,Italy Women's,855,00:26:50.459,Pressure,
,,,,,,,,,,,,,,,,,0.451807,,,,,,,,,,dabca819-9cd1-4926-8622-272e322759da,3068,,"[53.3, 30.1]",3998855,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,116,Spain Women's,863,"['a17c3104-1079-460e-89be-0c5de8173d90', '2a2ca4ce-812a-44db-96de-30b60b809197', 'cfcbfb2a-8bd0-4e64-a58f-72ab9fb04e0e']",49,,,,,,,,,,,,,,,,,Italy Women's,855,00:27:49.040,Pressure,
,,,,,,,,,,,,,,,,,0.737215,,,,,,,,,,42c78819-8a4a-424e-b6c2-50e0f44a0523,3072,,"[61.7, 27.1]",3998855,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,116,Spain Women's,863,"['985c93c6-3584-4a3d-8e02-cca02474c86e', 'ba6129d3-4513-493f-8eb3-826bcd645d48', '83f851f2-b132-410f-9690-7cfa28edc509']",51,,,,,,,,,,,,,,,,,Italy Women's,855,00:27:51.043,Pressure,
,,,,,,,,,,,,,,,,,0.708359,,,,,,,,,,07653224-6ff1-4150-8ffe-1114d7d7a1df,3082,,"[19.6, 42.7]",3998855,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martina Lenzini,49972.0,Right Center Back,116,Spain Women's,863,"['cbd9ccb1-1df0-43a0-9144-f64dae49f93c', '4d60e32b-1ced-416d-9458-15de00fcf2e3']",0,,,,,,,,,,,,,,,,,Italy Women's,855,00:28:00.307,Pressure,
,,,,,,,,,,,,,,,,,0.595701,,,,,,,,,,7b794dcb-9761-4466-9dc5-891b9b672470,3083,,"[26.4, 38.7]",3998855,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Giugliano,10228.0,Right Defensive Midfield,116,Spain Women's,863,['4d60e32b-1ced-416d-9458-15de00fcf2e3'],0,,,,,,,,,,,,,,,,,Italy Women's,855,00:28:00.339,Pressure,
,,,,,,,,,,,,,,,,,0.620489,,,,,,,,,,c0ebfa08-744e-470b-9195-a9ea7202ab23,3093,,"[55.0, 55.1]",3998855,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofia Cantore,45638.0,Right Wing,118,Spain Women's,863,"['06226c8e-0646-435e-8711-b9e35b3cabbe', '8d99e3d8-c32e-4ae9-aa28-38e6e3c5e867']",28,,,,,,,,,,,,,,,,,Italy Women's,855,00:28:28.846,Pressure,
,,,,,,,,,,,,,,,,,0.595848,,,,,,,,,,9d317dbc-8003-4322-b805-4363b89884f6,3104,,"[47.4, 58.9]",3998855,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuela Giugliano,10228.0,Right Defensive Midfield,118,Spain Women's,863,"['8a20b34b-63ee-4af1-82ee-586bd6d69602', '4fdd3e7d-c51f-4818-8eae-ca3cacfb85f0']",35,,,,,,,,,,,,,,,,,Italy Women's,855,00:28:35.878,Pressure,
,,,,,,,,,,True,,,,,,,1.64,,,,,,,,,,78ad22ca-d097-4caf-b99a-0330c0479bab,3131,,"[114.0, 70.4]",3998855,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria López,135780.0,Right Wing,119,Italy Women's,855,"['8737e2d9-8feb-46e3-8cd6-1dda41fe1f7e', 'd9a1573b-3ac9-478f-baec-99b4c5a944d1', '9a75bf46-6b9b-41d8-b65f-03e1d27ddd93', 'c03f1fd0-3cfe-4807-893b-54d292ad6f3d']",1,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:01.378,Pressure,
,,,,,,,,,,True,,,,,,,0.16,,,,,,,,,,d48a6df0-d945-437b-8b46-810ae4777056,3138,,"[99.0, 71.3]",3998855,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jana Fernandez Velasco,45289.0,Right Back,119,Italy Women's,855,,4,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:04.450,Pressure,
,,,,,,,,,,,,,,,,,0.559998,,,,,,,,,,1941f9b8-4399-4d14-aa1c-ed08d58b926b,3147,,"[76.5, 30.6]",3998855,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Wing,119,Italy Women's,855,['c351513c-693d-4ffd-bcaa-5f6689415443'],12,,,,,,,,,,,,,,,,,Spain Women's,863,00:29:12.611,Pressure,
,,,,,,,,,,,,,,,,,0.570951,,,,,,,,,,d87f2163-3d21-4fd5-bf6c-f04c91c1576c,3176,,"[24.0, 34.3]",3998855,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barbara Bonansea,10211.0,Left Wing,120,Spain Women's,863,"['a4d5fad6-3ac8-4b88-ae01-fd188cc119dd', '93f41fee-e444-43e9-9331-98b93129f2e6']",39,,,,,,,,,,,,,,,,,Italy Women's,855,00:29:39.963,Pressure,
,,,,,,,,,,,,,,,,,0.060867,,,,,,,,,,5b0db938-cba4-4f94-ac4a-4a25499ac3a1,3192,,"[3.0, 47.8]",3998855,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lisa Boattin,25770.0,Left Wing Back,121,Spain Women's,863,,12,,,,,,,,,,,,,,,,,Italy Women's,855,00:32:12.248,Pressure,
,,,,,,,,,,,,,,,,,1.216612,,,,,,,,,,c3ebfb56-b987-419e-a82c-20f41197c1bc,3204,,"[108.6, 53.0]",3998855,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,123,Italy Women's,855,"['01825e45-cc6d-4c98-864a-d023cf59eb1c', 'f487456d-39ca-4f72-962a-43c12013ca5a']",2,,,,,,,,,,,,,,,,,Spain Women's,863,00:33:02.970,Pressure,
,,,,,,,,,,,,,,,,,0.864158,,,,,,,,,,7f218ef8-9793-4d86-b851-60ed5fa75060,3234,,"[50.7, 7.3]",3998855,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Annamaria Serturini,26585.0,Left Wing,125,Spain Women's,863,"['454d9022-962f-4286-9903-86fca9680096', '0e028326-5462-49c1-8671-97ee5bbd6e66']",46,,,,,,,,,,,,,,,,,Italy Women's,855,00:33:46.825,Pressure,
,,,,,,,,,,,,,,,,,2.014027,,,,,,,,,,28753c12-7ec4-4a68-9503-a840c118b204,3252,,"[49.5, 76.0]",3998855,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisabetta Oliviero,46331.0,Right Wing Back,125,Spain Women's,863,"['ebc7019a-b3a3-45fd-89b4-2bdfe94bc958', 'cea59c8a-849b-4933-9f10-b6e38cc5a822']",10,,,,,,,,,,,,,,,,,Italy Women's,855,00:34:10.523,Pressure,
,,,,,,,,,,,,,,,,,0.974419,,,,,,,,,,e7f8f76f-1bf3-4484-9ef4-cc2e4b1ebdf4,3262,,"[44.2, 54.5]",3998855,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Severini,49695.0,Right Defensive Midfield,125,Spain Women's,863,"['cd1ecfb3-34a6-4b67-b07e-c14f3ade9b21', '933ee700-375a-4882-a30d-626a9e843816']",20,,,,,,,,,,,,,,,,,Italy Women's,855,00:34:20.697,Pressure,
,,,,,,,,,,,,,,,,,2.410242,,,,,,,,,,13d4d298-1f2e-42be-bc76-a97ed10e48c2,3272,,"[45.3, 9.9]",3998855,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Annamaria Serturini,26585.0,Left Wing,125,Spain Women's,863,"['50e118c5-dd31-4ebd-9bfb-5b186bc90143', 'ce3a2051-80b8-4044-899a-70dd3f5a8c78']",28,,,,,,,,,,,,,,,,,Italy Women's,855,00:34:28.418,Pressure,
,,,,,,,,,,,,,,,,,0.632403,,,,,,,,,,c18386f9-9e7c-4c63-a5b9-1b2d91323338,3319,,"[24.8, 67.3]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Piga,46722.0,Right Center Back,125,Spain Women's,863,"['a4c1a344-6f05-4f1b-88d0-24ca74c945ce', '842c2d14-c573-4593-82b6-f14cbff8ba7f', '795bc3c0-f5e5-40fe-9e71-3d7cc46048e8']",8,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:08.644,Pressure,
,,,,,,,,,,,,,,,,,2.530295,,,,,,,,,,99e49c8c-4536-4455-9005-37f2d8b7578e,3328,,"[44.7, 53.4]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arianna Caruso,32162.0,Left Defensive Midfield,125,Spain Women's,863,"['7fcc063f-fb34-40b6-8291-e5163a2c2849', '6186447e-78ce-4fe3-bd3e-0b8a5d685bac', '63ed4b1a-f99c-45c6-851b-321b01d50f75']",15,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:15.542,Pressure,
,,,,,,,,,,True,,,,,,,0.439997,,,,,,,,,,8787670f-2c42-4750-a2a2-de2bbf9adf1e,3346,,"[70.0, 10.0]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,126,Italy Women's,855,"['ec195a18-f64a-4a12-b168-6d8b50a6ce61', '719885dc-6cc4-4ce0-b3c6-8b68a7fc9127']",37,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:37.630,Pressure,
,,,,,,,,,,True,,,,,,,1.329571,,,,,,,,,,f05242bd-1366-4de9-a8dc-79245b3b74f1,3351,,"[55.9, 2.8]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,126,Italy Women's,855,"['215c9229-b523-4814-8d7c-bd8a2ec906eb', '0fd87f51-779f-479f-a1bb-1f6664e64ae1']",40,,,,,,,,,,,,,,,,,Spain Women's,863,00:35:40.740,Pressure,
,,,,,,,,,,,,,,,,,1.228588,,,,,,,,,,7dc395e6-67cb-41d7-8ff4-b0835497eeef,3354,,"[112.9, 71.2]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sofia Cantore,45638.0,Right Wing,126,Italy Women's,855,,46,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:46.573,Pressure,
,,,,,,,,,,True,,,,,,,1.878668,,,,,,,,,,95d994ef-a61e-4450-9f41-460258f02f9e,3365,,"[85.1, 45.7]",3998855,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Annamaria Serturini,26585.0,Left Wing,126,Italy Women's,855,"['96fba495-7cb1-486b-bcac-ad3c6bd7dd60', 'acbd4dd2-2ec3-4585-b450-9164ca184e1d']",58,,,,,,,,,,,,,,,,,Italy Women's,855,00:35:58.208,Pressure,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,e129f659-1a25-4297-a4fc-84e0e1262d9d,3391,,"[63.7, 36.1]",3998855,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esther Gonzalez Rodríguez,50146.0,Center Forward,126,Italy Women's,855,"['1b6e15fd-87ee-4f65-8eef-2df32c37b746', 'c2986903-1252-4335-a425-a8cd7b06e82f']",16,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:16.330,Pressure,
,,,,,,,,,,True,,,,,,,0.56,,,,,,,,,,61a10c26-a050-437f-8d7d-08b05d954723,3414,,"[43.5, 4.7]",3998855,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,128,Italy Women's,855,,37,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:37.543,Pressure,
,,,,,,,,,,True,,,,,,,2.88,,,,,,,,,,252a0606-f947-41b1-9f4e-c8c441478b3f,3417,,"[43.5, 29.6]",3998855,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,128,Italy Women's,855,"['4bbfb1d0-5788-4d4b-9d1b-50f5f56b8bac', 'ab2a3973-da30-4bd4-8fd0-638c74255446']",38,,,,,,,,,,,,,,,,,Spain Women's,863,00:36:38.928,Pressure,
,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,51b9e892-8f2e-4f28-bc17-33d298111730,3421,,"[14.2, 42.0]",3998855,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Irene Paredes Hernandez,10165.0,Right Center Back,129,Italy Women's,855,"['0a17083c-1f62-4ca4-a8cb-c33c889def9d', '55a1a277-8c85-4d1c-aa95-5917a66ee406']",28,,,,,,,,,,,,,,,,,Spain Women's,863,00:37:28.617,Pressure,
,,,,,,,,,,,,,,,,,2.791112,,,,,,,,,,09f5ed53-651b-4865-84e3-385e79885eda,3434,,"[64.8, 14.1]",3998855,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Annamaria Serturini,26585.0,Left Wing,130,Spain Women's,863,['b05c77cf-2419-46e3-a46b-2af0a7122f78'],14,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:14.418,Pressure,
,,,,,,,,,,,,,,,,,0.711816,,,,,,,,,,4baf1ba1-db37-4337-9b73-782dee8f500b,3470,,"[57.1, 68.6]",3998855,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Severini,49695.0,Right Defensive Midfield,130,Spain Women's,863,"['b057cd45-73e8-4a2e-848e-eac43b44802a', 'e38c0c20-43cd-4390-b3d8-61e56dc8b9bc']",49,,,,,,,,,,,,,,,,,Italy Women's,855,00:38:49.663,Pressure,
,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,f8927576-4bc5-4fed-9ce8-08a81ab6d2ba,3484,,"[95.3, 32.7]",3998855,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esther Gonzalez Rodríguez,50146.0,Center Forward,131,Italy Women's,855,"['f209490f-bffd-4f40-b4ba-d06fb15b2675', '1207f9c9-afd4-4908-8a38-e38f2cb0723d']",9,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:09.267,Pressure,
,,,,,,,,,,,,,,,,,0.399998,,,,,,,,,,510bf527-5873-4ade-910b-f5e9010f8959,3490,,"[10.4, 22.2]",3998855,84,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,131,Italy Women's,855,"['0fb5f633-cee1-4390-95d0-fc7a700ebf4c', '6b8434b8-a853-4925-812f-f4ceefb5f604']",20,,,,,,,,,,,,,,,,,Spain Women's,863,00:39:20.865,Pressure,
,,,,,,,,,,,,,,,,,1.093834,,,,,,,,,,32413b68-29a7-4abb-9841-64490787c38f,3527,,"[77.3, 36.4]",3998855,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiana Girelli,10203.0,Center Forward,133,Spain Women's,863,"['7a516c8e-7780-49d0-a1b6-cc2e54365ecc', '38895009-b028-4d40-b732-da260d1a81e1', '27625d11-ab19-4095-8964-0312f939b917']",4,,,,,,,,,,,,,,,,,Italy Women's,855,00:41:04.219,Pressure,
,,,,,,,,,,,,,,,,,0.748074,,,,,,,,,,f4079113-fbf0-46fd-9aca-0883b925d611,3533,,"[79.1, 14.5]",3998855,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Annamaria Serturini,26585.0,Left Wing,133,Spain Women's,863,"['98ea188d-aa73-4cbe-b10b-df82a9659b66', '88c1b749-ef7e-4f65-9b66-2b021ccc108b']",7,,,,,,,,,,,,,,,,,Italy Women's,855,00:41:07.204,Pressure,
,,,,,,,,,,,,,,,,,3.159999,,,,,,,,,,377a136b-24ba-4472-8c2d-47e0bf2aed78,3547,,"[110.4, 58.4]",3998855,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esther Gonzalez Rodríguez,50146.0,Center Forward,135,Italy Women's,855,"['29692daa-8ed5-4753-b8be-f72fbcec3aab', 'b065e6aa-53e7-4b03-8317-a1cddd023e00']",15,,,,,,,,,,,,,,,,,Spain Women's,863,00:42:15.921,Pressure,
,,,,,,,,,,,,,,,,,0.851839,,,,,,,,,,f24b7a3b-feef-4700-bf49-a1c122dba8a7,3558,,"[13.1, 23.8]",3998855,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arianna Caruso,32162.0,Left Defensive Midfield,136,Spain Women's,863,"['78535974-85ea-4d8f-9ddb-bfdb49be6fc9', '0f83a450-fee6-4cbc-a41e-731afb81f273']",42,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:42.386,Pressure,
,,,,,,,,,,,,,,,,,0.919495,,,,,,,,,,96667dc1-a694-427c-8606-ecff0e1dd381,3560,,"[9.7, 24.2]",3998855,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Annamaria Serturini,26585.0,Left Wing,136,Spain Women's,863,"['83520d3a-1d4c-4b9d-b4a2-3172db1af73c', 'fcd278cf-0e69-4283-9e0c-cf7db1144678']",44,,,,,,,,,,,,,,,,,Italy Women's,855,00:42:44.349,Pressure,
,,,,,,,,,,,,,,,,,0.851868,,,,,,,,,,a7cf9fb3-9742-402d-b561-98d8bfdf662f,3587,,"[66.2, 8.7]",3998855,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arianna Caruso,32162.0,Left Defensive Midfield,139,Spain Women's,863,"['f442a39b-8da2-41df-b393-9933043dc202', 'b82531ad-feb2-434e-9ada-cd4eed1b3246', '387c6c98-4d2b-49f8-bb3d-d2cde996d83a']",31,,,,,,,,,,,,,,,,,Italy Women's,855,00:43:31.074,Pressure,
,,,,,,,,,,,,,,,,,0.587202,,,,,,,,,,7d4c513c-3fa3-47dd-ac6a-60c45a518632,3616,,"[59.6, 47.2]",3998855,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arianna Caruso,32162.0,Left Defensive Midfield,139,Spain Women's,863,"['dab8e068-05fd-4d95-b0d4-bf801bbffbe7', 'd80cc2ca-86dd-4ecc-80ba-8f0874d17218']",59,,,,,,,,,,,,,,,,,Italy Women's,855,00:43:59.876,Pressure,
,,,,,,,,,,,,,,,,,0.984342,,,,,,,,,,b5b1ea2f-07ad-4d15-9d20-5d634fcddf2d,3623,,"[11.9, 11.6]",3998855,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Boattin,25770.0,Left Wing Back,139,Spain Women's,863,"['d33c8c6b-8a05-4745-82a1-db51255fb224', 'dc551d15-b3c6-44f1-8785-3f472ec3f310']",10,,,,,,,,,,,,,,,,,Italy Women's,855,00:44:10.660,Pressure,
,,,,,,,,,,,,,,,,,1.23227,,,,,,,,,,ca3f31f6-91be-4231-a846-76694ba564b5,3656,,"[69.8, 51.0]",3998855,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Severini,49695.0,Right Defensive Midfield,141,Spain Women's,863,"['440f3bb1-6347-4c80-89e3-c9c841218e31', '3159c26e-c291-4126-af64-075403f6ab57']",2,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:02.681,Pressure,
,,,,,,,,,,,,,,,,,0.448736,,,,,,,,,,c1d623e9-a7aa-4b29-b59d-082b238408f5,3669,,"[54.8, 61.0]",3998855,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elisabetta Oliviero,46331.0,Right Wing Back,141,Spain Women's,863,['13ac311b-5f57-4807-8825-7ce03e8136be'],15,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:15.158,Pressure,
,,,,,,,,,,,,,,,,,0.702716,,,,,,,,,,bee9991d-c696-47e7-a0b9-d7c9b0d515ab,3674,,"[61.0, 47.3]",3998855,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arianna Caruso,32162.0,Left Defensive Midfield,141,Spain Women's,863,"['65d11f08-a887-4f35-8254-586f15d1fe72', '6cb1599e-0f38-4986-a5cd-2a66bfb6e146']",18,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:18.585,Pressure,
,,,,,,,,,,,,,,,,,1.258586,,,,,,,,,,6d53cd82-801a-4629-a997-f052d8a56d3c,3699,,"[36.8, 7.4]",3998855,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lisa Boattin,25770.0,Left Wing Back,141,Spain Women's,863,['2d173775-e518-438a-a948-7e3b9bd46137'],46,,,,,,,,,,,,,,,,,Italy Women's,855,00:45:46.713,Pressure,
,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,b04ecd56-5bd7-4075-ab2b-9dfd691e412f,3717,,"[12.7, 70.2]",3998855,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,143,Italy Women's,855,['34c49db9-2328-4324-b7c7-4d2fa2375b4c'],26,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:26.717,Pressure,
,,,,,,,,,,,,,,,,,2.479995,,,,,,,,,,3eb3d505-44e4-48e5-88b3-2793f81b5624,3718,,"[17.4, 71.5]",3998855,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maite Zubieta Aranbarri,145044.0,Center Defensive Midfield,143,Italy Women's,855,,28,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:28.023,Pressure,
,,,,,,,,,,True,,,,,,,0.971819,,,,,,,,,,47cb9edc-b078-4a9d-b4d7-c2ebfcc6abe8,3725,,"[113.9, 7.6]",3998855,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiana Girelli,10203.0,Center Forward,144,Italy Women's,855,"['808612a3-f00c-4f6d-9a5d-bdda95c34726', '0697096e-b0ac-44b1-8492-d83744849186']",43,,,,,,,,,,,,,,,,,Italy Women's,855,00:47:43.464,Pressure,
