50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,True,,,,,,0.328334,,,,,,,,,,,,dcd36b6a-580e-425c-8fa6-e0477d01ee14,1772,,"[56.6, 23.9]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jackie Groenen,10654.0,Center Defensive Midfield,119,France Women's,861,,32,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:32.766,Pressure,
,,,,,,,,,,,,,,,,0.318943,,,,,,,,,,,,b28c662b-e861-47c7-b424-3172bba047ac,1779,,"[12.5, 43.8]",3998859,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sherida Spitse,10645.0,Right Center Back,119,France Women's,861,['2a379b1c-a76b-4086-aaa1-e8420ad7ce85'],37,,,,,,,,,,,,,,,,Netherlands Women's,851,00:15:37.651,Pressure,
,,,,,,,,,,True,,,,,,3.410074,,,,,,,,,,,,5428338e-0f52-4b55-a55f-7ead062d528c,1803,,"[96.8, 73.2]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,122,France Women's,861,['9e1656b0-d009-4cf0-8174-033c39e509a2'],15,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:15.978,Pressure,
,,,,,,,,,,,,,,,,0.38694,,,,,,,,,,,,95285e1b-f2af-4124-bb87-509fcfa5fad3,1807,,"[47.2, 75.2]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lynn Wilms,32333.0,Right Back,123,France Women's,861,"['1c7ea882-1df1-4226-a4ed-41a5ab5d873b', '3fe067da-ee49-4b02-9c87-7eb1d9e470cc']",40,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:40.402,Pressure,
,,,,,,,,,,,,,,,,0.312725,,,,,,,,,,,,f7cf7f50-dbae-4a33-bd82-5850c52126fd,1810,,"[50.8, 74.2]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chasity Grant,63790.0,Right Wing,123,France Women's,861,"['f60b6458-47ce-400d-b7a2-2a11c8543ff7', 'b457f062-0484-4776-b4c2-2d4d3039b576']",41,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:41.585,Pressure,
,,,,,,,,,,,,,,,,2.769329,,,,,,,,,,,,aa07bfee-8a05-4967-84ee-db9fb8a5678d,1816,,"[103.4, 69.3]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lineth Beerensteyn,10656.0,Center Forward,123,France Women's,861,"['95cecc1d-989e-4c18-aea0-437a77cd367b', 'dddbf2fd-6775-4483-bcef-d8cf499168fc', '7e7e8d83-56de-4c40-8153-2e61ee542e23']",50,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:50.390,Pressure,
,,,,,,,,,,,,,,,,1.765855,,,,,,,,,,,,b4ee8a7b-f54b-46a4-8c3c-77db7e866cd1,1822,,"[78.1, 75.4]",3998859,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,123,France Women's,861,"['51c46983-4830-4869-8ab9-11d44735dd95', 'b8855dd2-5534-4d9c-aa85-2dd7cc4c3d5e']",54,,,,,,,,,,,,,,,,Netherlands Women's,851,00:17:54.362,Pressure,
,,,,,,,,,,True,,,,,,0.452994,,,,,,,,,,,,20447516-db03-4c90-88f2-56c02061ecd9,1833,,"[32.7, 41.5]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alice Sombath,49583.0,Left Center Back,124,Netherlands Women's,851,['419c570b-031c-4e4e-a2fe-e80d5f38527b'],7,,,,,,,,,,,,,,,,France Women's,861,00:18:07.248,Pressure,
,,,,,,,,,,,,,,,,0.325441,,,,,,,,,,,,a2056b0c-05a4-4926-854b-6c2bcdbc2ca1,1855,,"[24.1, 35.6]",3998859,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,125,France Women's,861,['7bcf3e1e-96af-48ee-a350-9ba1b4566c92'],33,,,,,,,,,,,,,,,,Netherlands Women's,851,00:18:33.593,Pressure,
,,,,,,,,,,,,,,,,1.231597,,,,,,,,,,,,40b652c8-62c4-4aa4-b75d-b48801ac0818,1876,,"[65.5, 23.1]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,127,France Women's,861,"['ba8221e2-757c-44e0-a116-5b75b60d533a', '8fbece1f-b903-4ccf-80d0-989540699ee4']",2,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:02.093,Pressure,
,,,,,,,,,,,,,,,,1.039921,,,,,,,,,,,,a5800d22-d8aa-49f9-85bb-0bfb4f10f165,1897,,"[24.3, 73.6]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,127,France Women's,861,['9bb39347-f0ea-4a0c-8036-d07ff3de0505'],24,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:24.862,Pressure,
,,,,,,,,,,,,,,,,0.310493,,,,,,,,,,,,af6e1109-1b02-41e9-a323-b0fe03268bfc,1901,,"[23.7, 55.5]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,127,France Women's,861,['6d8fb239-f8a5-4f78-b657-c7c5fd140333'],28,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:28.161,Pressure,
,,,,,,,,,,,,,,,,0.583816,,,,,,,,,,,,b45bd975-3634-4031-815d-43bb7f79e5f7,1903,,"[25.1, 46.2]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,127,France Women's,861,"['2f6676bf-78d9-4e4b-b3ad-9aa632c98397', '2a866dae-3810-4600-b479-a84fe52b67f9']",29,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:29.646,Pressure,
,,,,,,,,,,,,,,,,0.829889,,,,,,,,,,,,013794d0-2223-4924-8c6f-1e97c6cab0dd,1912,,"[33.1, 42.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,127,France Women's,861,"['7a065bd9-4e01-4fba-8128-2ff7c7648b09', '0d648359-36ec-478d-a17d-bc9268445882']",33,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:33.896,Pressure,
,,,,,,,,,,,,,,,,0.191562,,,,,,,,,,,,2ac5b5a6-7ecb-459c-a472-7a29eb4af440,1915,,"[25.5, 40.8]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,127,France Women's,861,['7a065bd9-4e01-4fba-8128-2ff7c7648b09'],36,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:36.399,Pressure,
,,,,,,,,,,,,,,,,1.107807,,,,,,,,,,,,6516c0fe-541d-4e62-b97b-24e942c0da3c,1928,,"[24.9, 67.9]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,127,France Women's,861,"['78334211-113b-4b30-93d6-0001d4be56ca', '1b9bc0d5-0e0d-458c-ae05-16c6d71501b7']",46,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:46.629,Pressure,
,,,,,,,,,,,,,,,,1.162526,,,,,,,,,,,,c649d4b0-76d0-4b2e-80dc-c93d873461f4,1930,,"[13.3, 55.5]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,127,France Women's,861,"['900ecb49-c959-4a35-886d-9e33dcda04b9', '479f316c-08bd-4ea1-a875-4afa28da57d3', '96ea7299-7dbf-4abc-be13-874423214787']",48,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:48.362,Pressure,
,,,,,,,,,,,,,,,,1.454348,,,,,,,,,,,,3ebacd00-ee1a-40c4-94cd-a0c13397c86d,1935,,"[99.6, 29.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Left Center Midfield,127,France Women's,861,"['c18e3e7d-6933-4770-b5e7-e260960dd0af', 'e522d416-7f50-4ce2-b88d-6180c0aa04d0', '3b561611-0658-470b-a088-3da2fb4c0431']",51,,,,,,,,,,,,,,,,France Women's,861,00:20:51.206,Pressure,
,,,,,,,,,,True,,,,,,0.179859,,,,,,,,,,,,ebc84963-e43c-4487-88b9-6f821ef62a05,1939,,"[89.6, 15.0]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Selma Bacha,15471.0,Left Back,128,Netherlands Women's,851,"['bee2fcb2-d60b-430a-9f32-106d6adcf981', '592d900a-aff0-46bd-97e6-db924cc5f118']",53,,,,,,,,,,,,,,,,France Women's,861,00:20:53.500,Pressure,
,,,,,,,,,,True,,,,,,1.410992,,,,,,,,,,,,02926544-7003-4076-9b5c-5c29da4e272f,1945,,"[91.2, 16.6]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Center Defensive Midfield,128,Netherlands Women's,851,"['a489557e-3e55-4bc0-b698-5d1d4e7bd88b', '9a6a8ef2-3d28-4ebe-83c3-6e9a0fb282d1']",54,,,,,,,,,,,,,,,,France Women's,861,00:20:54.991,Pressure,
,,,,,,,,,,True,,,,,,0.318974,,,,,,,,,,,,0fa6a8a0-1960-4ae4-966e-81336fd7072a,1951,,"[20.5, 58.3]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Wilms,32333.0,Right Back,129,France Women's,861,"['10526ea3-c39c-48de-b843-d6fcef5b57b4', '0a974b42-b6f0-48a0-9e43-57243dec2180']",58,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:58.478,Pressure,
,,,,,,,,,,True,,,,,,0.577624,,,,,,,,,,,,3cce0309-441b-41eb-86bf-b5ae10f9441d,1955,,"[10.6, 43.4]",3998859,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,129,France Women's,861,"['0744688f-8e5c-4aae-b524-2017490e9e24', '652651a0-699f-4bb7-8e54-aabda960914e']",59,,,,,,,,,,,,,,,,Netherlands Women's,851,00:20:59.971,Pressure,
,,,,,,,,,,,,,,,,0.192141,,,,,,,,,,,,214fbbaa-a33e-4bed-b631-4848fe4cdfa7,1958,,"[11.6, 34.6]",3998859,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,129,France Women's,861,['b710ae37-1e7c-462d-b4b3-684907f74570'],4,,,,,,,,,,,,,,,,Netherlands Women's,851,00:21:04.208,Pressure,
,,,,,,,,,,,,,,,,3.040027,,,,,,,,,,,,b8ce53a9-6fde-4172-8aac-d3c18c9220e8,1981,,"[66.7, 76.2]",3998859,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,132,France Women's,861,"['3fd61ea7-514c-4525-b022-93b51869e640', '94c3b57e-e8e2-4ee0-acc0-1daeaf4ae815']",12,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:12.097,Pressure,
,,,,,,,,,,,,,,,,1.244555,,,,,,,,,,,,a219b04b-7728-4f6c-91bf-5ca1b1112183,1993,,"[62.7, 75.6]",3998859,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jackie Groenen,10654.0,Center Defensive Midfield,132,France Women's,861,"['4978cb6f-c4e3-46ef-8f3e-4b8ffe72f0b5', '6228c7d8-a6e6-4f29-acdd-8676ea7260cd']",21,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:21.018,Pressure,
,,,,,,,,,,,,,,,,1.713682,,,,,,,,,,,,dd483e83-87bd-43f6-8da6-739b0be68c46,1996,,"[63.7, 77.8]",3998859,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victoria Pelova,63788.0,Right Wing,132,France Women's,861,['4978cb6f-c4e3-46ef-8f3e-4b8ffe72f0b5'],22,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:22.414,Pressure,
,,,,,,,,,,,,,,,,0.208102,,,,,,,,,,,,f6ba44e1-0802-473c-b071-3c371bf22a87,1998,,"[75.9, 76.6]",3998859,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Victoria Pelova,63788.0,Right Wing,132,France Women's,861,"['cfb240f8-8f83-44da-822f-0bb7093cee2e', '6a6d7b52-64d2-4caf-a843-30d211ab758e']",25,,,,,,,,,,,,,,,,Netherlands Women's,851,00:23:25.886,Pressure,
,,,,,,,,,,,,,,,,0.324011,,,,,,,,,,,,095a378a-c369-47b8-ba03-2425ff0cc107,2022,,"[89.0, 76.8]",3998859,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lynn Wilms,32333.0,Right Back,134,France Women's,861,,13,,,,,,,,,,,,,,,,Netherlands Women's,851,00:24:13.016,Pressure,
,,,,,,,,,,True,,,,,,1.430384,,,,,,,,,,,,472ddd5e-dd35-4d08-8061-64e24e2465e4,2026,,"[26.1, 3.3]",3998859,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marie-Antoinette Katoto,15419.0,Center Forward,135,Netherlands Women's,851,"['bae7367f-38a6-4e43-b103-5f8278f7af62', '3baaded9-a4ed-4118-b649-405c52b92d65', '3c420f91-edba-41b0-8f34-4c6f2b8b305f']",14,,,,,,,,,,,,,,,,France Women's,861,00:24:14.228,Pressure,
,,,,,,,,,,,,,,,,0.340512,,,,,,,,,,,,a4205fe9-51f5-40d8-a56d-80486d2286d4,2041,,"[32.1, 32.2]",3998859,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oriane Jean-François,31633.0,Right Defensive Midfield,136,Netherlands Women's,851,,39,,,,,,,,,,,,,,,,France Women's,861,00:25:39.513,Pressure,
,,,,,,,,,,,,,,,,0.187581,,,,,,,,,,,,7b9d8ff7-fa35-4d2c-affa-54dda65b41ed,2042,,"[39.2, 26.8]",3998859,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Onema Grace Geyoro,10272.0,Left Defensive Midfield,136,Netherlands Women's,851,,39,,,,,,,,,,,,,,,,France Women's,861,00:25:39.521,Pressure,
,,,,,,,,,,,,,,,,0.31944,,,,,,,,,,,,30133a82-e166-4ee3-9d17-7577d14c4255,2052,,"[82.6, 72.5]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle van de Donk,10658.0,Right Center Midfield,137,France Women's,861,"['41e5422f-f1e2-4a2b-80ec-52e0ddbe72fb', '80af1ca1-bdf7-46ae-9363-70b0373213aa']",5,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:05.662,Pressure,
,,,,,,,,,,True,,,,,,0.328291,,,,,,,,,,,,6fef47fc-f933-4078-8bed-ca4048e37beb,2075,,"[62.7, 57.7]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Center Defensive Midfield,139,France Women's,861,['cc4afabd-f660-462c-8d88-6d20f0bd42a8'],34,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:34.805,Pressure,
,,,,,,,,,,,,,,,,0.135052,,,,,,,,,,,,1348dc25-820a-4c72-afce-ace04500f1ca,2091,,"[27.3, 25.3]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominique Johanna Anna Petrone Janssen,10666.0,Left Center Back,139,France Women's,861,,49,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:49.590,Pressure,
,,,,,,,,,,,,,,,,0.577185,,,,,,,,,,,,25803f7a-501f-44ca-bae7-1e4192e9a8fa,2095,,"[85.0, 57.6]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kadidiatou Diani,10137.0,Right Wing,139,France Women's,861,"['0584cedc-9407-481b-b651-a959988f9ba7', '30ccd7c1-08e7-44d3-9d9d-a1d9b96a4ad8']",50,,,,,,,,,,,,,,,,France Women's,861,00:26:50.945,Pressure,
,,,,,,,,,,True,,,,,,1.45832,,,,,,,,,,,,1ec86102-16ad-4c2d-8e24-8954d8517b9f,2099,,"[80.1, 56.4]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kadidiatou Diani,10137.0,Right Wing,139,France Women's,861,"['0ab7b303-e378-4c18-a53d-1205fd2f2d1c', '0584cedc-9407-481b-b651-a959988f9ba7']",53,,,,,,,,,,,,,,,,France Women's,861,00:26:53.347,Pressure,
,,,,,,,,,,,,,,,,0.588783,,,,,,,,,,,,6a5d5cee-57a9-4b70-98fe-a3a182795607,2101,,"[92.0, 56.3]",3998859,71,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria Pelova,63788.0,Right Wing,139,France Women's,861,"['763482a8-cde4-497b-9a17-b1aa0ba440dd', '751ff43c-78ce-4ecc-946a-40959fb98d4b']",58,,,,,,,,,,,,,,,,Netherlands Women's,851,00:26:58.837,Pressure,
,,,,,,,,,,,,,,,,0.760539,,,,,,,,,,,,39206f20-4423-4394-872c-4d7768350697,2105,,"[73.7, 72.3]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Wilms,32333.0,Right Back,139,France Women's,861,"['7104c92e-cae5-414c-914d-e742ef0e36e6', 'e9922947-d4ba-42d6-ab71-7317de5831a1']",4,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:04.497,Pressure,
,,,,,,,,,,,,,,,,0.582357,,,,,,,,,,,,ea93d669-5a86-42a5-bcf2-2c49ddd91fc1,2108,,"[71.5, 78.2]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Wilms,32333.0,Right Back,139,France Women's,861,['7104c92e-cae5-414c-914d-e742ef0e36e6'],8,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:08.355,Pressure,
,,,,,,,,,,,,,,,,0.725031,,,,,,,,,,,,4a8bd770-fb6c-4d84-be67-4f4edb9e8906,2109,,"[72.7, 77.2]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lynn Wilms,32333.0,Right Back,139,France Women's,861,,10,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:10.866,Pressure,
,,,,,,,,,,,,,,,,0.323912,,,,,,,,,,,,c30979bf-7442-4fb2-ac73-1333af7378a7,2111,,"[79.9, 64.6]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Right Center Midfield,139,France Women's,861,,12,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:12.428,Pressure,
,,,,,,,,,,,,,,,,1.113393,,,,,,,,,,,,f0831057-6750-46d6-ba38-51392892f46a,2118,,"[78.7, 64.3]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Danielle van de Donk,10658.0,Right Center Midfield,140,France Women's,861,,36,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:36.747,Pressure,
,,,,,,,,,,,,,,,,0.440149,,,,,,,,,,,,46e1ee81-7868-4b60-9bd7-35f2f74e7abe,2119,,"[76.7, 51.7]",3998859,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wieke Hendrikje Maria Kaptein,221887.0,Left Center Midfield,140,France Women's,861,['78a4528e-07b2-4438-a895-aabe9fe5a390'],38,,,,,,,,,,,,,,,,Netherlands Women's,851,00:27:38.792,Pressure,
,,,,,,,,,,,,,,,,1.233674,,,,,,,,,,,,92834429-dc9a-4d81-94fa-596899d8b5f9,2137,,"[42.6, 15.5]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kerstin Yasmijn Casparij,221888.0,Left Back,142,France Women's,861,"['0b1e5c98-4607-4368-a9f1-40440d3fad46', '01fbb78f-cc8d-456f-8460-a25d0b54968a']",12,,,,,,,,,,,,,,,,Netherlands Women's,851,00:28:12.647,Pressure,
,,,,,,,,,,,,,,,,0.326563,,,,,,,,,,,,874a5c8b-9824-46af-9f55-c03b1bca29a9,2145,,"[47.0, 8.7]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esmee Brugts,62962.0,Left Wing,142,France Women's,861,['6aa987e4-d358-4702-9e65-02d868ad5e73'],17,,,,,,,,,,,,,,,,Netherlands Women's,851,00:28:17.163,Pressure,
,,,,,,,,,,True,,,,,,1.08842,,,,,,,,,,,,3d12f504-1903-4994-b64d-7fda63cf1234,2154,,"[45.4, 36.1]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiniba Samoura,159488.0,Left Center Back,143,Netherlands Women's,851,"['25abe250-b750-4db7-a660-f44943aac70b', '173c9cc3-0929-4f8b-a190-7bab85313c10']",22,,,,,,,,,,,,,,,,France Women's,861,00:28:22.745,Pressure,
,,,,,,,,,,True,,,,,,0.453812,,,,,,,,,,,,15276699-1340-42a9-856d-8196b023f161,2158,,"[58.0, 33.5]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiniba Samoura,159488.0,Left Center Back,143,Netherlands Women's,851,"['e2168d26-108a-4be2-934f-12660d896bc4', 'd8d2f858-9bd3-44c3-bc30-24dcfd23e4c0']",25,,,,,,,,,,,,,,,,France Women's,861,00:28:25.164,Pressure,
,,,,,,,,,,,,,,,,0.75942,,,,,,,,,,,,9a03ba2d-6649-41f6-8a3f-37d6401db508,2170,,"[42.0, 25.0]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onema Grace Geyoro,10272.0,Left Defensive Midfield,143,Netherlands Women's,851,"['2b2d9488-33ea-4ff1-8ace-c6c23c0b5f1b', 'f3e4a363-9382-4ab7-8c81-dcad8b458e34', 'e6e9e4d8-7cdb-4452-af24-5b04a907c99e']",35,,,,,,,,,,,,,,,,France Women's,861,00:28:35.082,Pressure,
,,,,,,,,,,,,,,,,0.587917,,,,,,,,,,,,d3f1d39b-1e73-4153-94e1-dcf7885d99f6,2179,,"[29.7, 27.0]",3998859,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oriane Jean-François,31633.0,Right Defensive Midfield,144,Netherlands Women's,851,['281ce120-135c-4f90-a6af-f67659032420'],43,,,,,,,,,,,,,,,,France Women's,861,00:28:43.925,Pressure,
,,,,,,,,,,,,,,,,0.480286,,,,,,,,,,,,b76ec9ec-4164-4e29-a6af-871e8ad4d076,2194,,"[70.5, 73.6]",3998859,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kadidiatou Diani,10137.0,Right Wing,145,France Women's,861,['81f98574-fefb-44d4-8ce1-5cece62bd97e'],24,,,,,,,,,,,,,,,,France Women's,861,00:29:24.093,Pressure,
,,,,,,,,,,,,,,,,0.325672,,,,,,,,,,,,2cc0edec-4e43-4972-8051-eb567d99a1b2,2212,,"[45.6, 14.1]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Esmee Brugts,62962.0,Left Wing,147,France Women's,861,"['ac10c28b-2215-4896-b8f9-da8df3182776', '51d47733-7709-4da5-901a-537de5f2bf3c']",25,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:25.978,Pressure,
,,,,,,,,,,,,,,,,0.326385,,,,,,,,,,,,a5646d04-6c22-4a05-b6d8-dead966e8ff2,2217,,"[45.0, 22.1]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wieke Hendrikje Maria Kaptein,221887.0,Left Center Midfield,147,France Women's,861,['119c1dcb-25d6-4cba-b2ac-ffd60a78c2f0'],26,,,,,,,,,,,,,,,,Netherlands Women's,851,00:30:26.826,Pressure,
,,,,,,,,,,,,,,,,0.464492,,,,,,,,,,,,dc689c19-8467-48f7-b597-62270b4553e3,2219,,"[103.6, 69.2]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kadidiatou Diani,10137.0,Right Wing,147,France Women's,861,['ff4cd604-358d-47f0-a6c1-b81ecaed2786'],30,,,,,,,,,,,,,,,,France Women's,861,00:30:30.078,Pressure,
,,,,,,,,,,,,,,,,0.333293,,,,,,,,,,,,c78f24ed-bc9f-4730-876e-6e2aca1decb9,2224,,"[97.8, 58.6]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clara Mateo,31636.0,Center Forward,148,France Women's,861,['f66cb2a8-8f3f-4679-8b6f-ce94ab2470a5'],50,,,,,,,,,,,,,,,,France Women's,861,00:30:50.506,Pressure,
,,,,,,,,,,True,,,,,,0.453133,,,,,,,,,,,,82f4b26e-9a02-492c-b76d-d59418b903b3,2228,,"[94.8, 65.0]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Center Attacking Midfield,149,Netherlands Women's,851,['7c7fb430-82d9-47eb-8d20-682b62709d96'],52,,,,,,,,,,,,,,,,France Women's,861,00:30:52.265,Pressure,
,,,,,,,,,,True,,,,,,0.728203,,,,,,,,,,,,d85c6285-0ff7-48cf-813e-f7501849d0b9,2232,,"[97.8, 61.8]",3998859,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sakina Karchaoui,10117.0,Center Attacking Midfield,149,Netherlands Women's,851,"['ffa6d47a-f5ea-44d8-948d-a1ace4817063', '1f3de2c1-3e2a-4a7b-a20a-22831ddba03b']",54,,,,,,,,,,,,,,,,France Women's,861,00:30:54.338,Pressure,
,,,,,,,,,,,,,,,,0.332337,,,,,,,,,,,,77533664-a064-4677-bdbb-81cc677d0efc,2248,,"[37.7, 42.5]",3998859,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kadidiatou Diani,10137.0,Right Wing,150,Netherlands Women's,851,['43a79989-f727-47a9-a903-763f5a82d10b'],5,,,,,,,,,,,,,,,,France Women's,861,00:32:05.743,Pressure,
,,,,,,,,,,True,,,,,,0.865724,,,,,,,,,,,,ef8f79d3-db4d-4600-af32-26ede4a3beeb,2253,,"[70.3, 48.0]",3998859,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sherida Spitse,10645.0,Right Center Back,151,France Women's,861,['3f9ba983-248a-40c1-a209-46faf87cae4e'],8,,,,,,,,,,,,,,,,Netherlands Women's,851,00:32:08.558,Pressure,
