50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bab620b-9819-4718-9b6f-49fe8b60f285,3575,,"[69.5, 32.6]",4018356,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lia Wälti,10405.0,Center Defensive Midfield,163,Switzerland Women's,860,['8fb7f784-19a5-411e-a5ba-a8accc2a9e31'],24,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:45:24.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b75632eb-2acf-4f55-a932-e9ff1413b4b7,3584,,"[42.6, 53.7]",4018356,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aitana Bonmati Conca,15284.0,Right Center Midfield,164,Spain Women's,863,['1e0df891-4e0c-41c6-9c88-70d6dcc1df17'],31,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:31.151,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1060bc-f75a-42cf-92d7-4ed5761a4042,3588,,"[57.0, 42.3]",4018356,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Salma Paralluelo Ayingono,222682.0,Center Forward,164,Spain Women's,863,['38752d75-7f4f-4d09-b51c-4ff722203a4b'],35,,,,,,,,,,,,,,,,,,Spain Women's,863,00:45:35.859,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7fbbe7-5923-4f5d-ad7e-6b36f030403d,3593,,"[79.5, 44.6]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,165,Spain Women's,863,['1f16285c-a212-4396-b191-52e89639b865'],12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:12.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028d60b7-c37b-47a8-9e83-85cc5190be8b,3596,,"[98.5, 76.6]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Athenea del Castillo Belvide,49913.0,Left Wing,165,Spain Women's,863,['fb5b79cc-7cc4-4900-bfe3-b410f945fe1f'],16,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:16.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b25ace7-d2e6-41c8-8a2e-a8fc230af6af,3599,,"[98.1, 68.4]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aitana Bonmati Conca,15284.0,Right Center Midfield,165,Spain Women's,863,['4fb31e1a-f258-4371-9010-279c2dcd58ff'],17,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:17.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad177e0d-d462-417a-8559-7bbcd74b0ae8,3607,,"[85.3, 56.6]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,165,Spain Women's,863,['a498429e-e7c8-47a6-8e5a-f45fce3d4728'],22,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:22.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268f9233-8a02-4321-bf32-a26575d99b84,3610,,"[103.9, 79.0]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ona Batlle Pascual,46639.0,Right Back,165,Spain Women's,863,['c8684972-18f2-4b22-85c6-0b4b52512a96'],26,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:26.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612e135f-3c39-498b-b159-8657ee598ef1,3613,,"[88.9, 71.8]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,165,Spain Women's,863,['a26d744d-184b-4af1-b271-0ae9c24483ba'],29,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:29.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867d0b51-b6e5-4fa6-b21a-c0c3867ba9b7,3620,,"[33.2, 17.5]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Géraldine Reuteler,10419.0,Right Midfield,166,Switzerland Women's,860,['29376a19-55e9-4e92-b1aa-6bfa6466561a'],33,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:33.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700d08cd-0e09-40b0-b297-793d3f0d05db,3623,,"[49.5, 2.1]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leila Wandeler,431528.0,Left Midfield,166,Switzerland Women's,860,['841b0a89-945e-4f4b-8dbe-ecbb5b4fd966'],37,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:47:37.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72c3e6f6-ec27-42e0-b5b9-ccc56567ae75,3631,,"[48.4, 66.2]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,167,Spain Women's,863,"['369d54c0-070d-414a-a5c5-170417023ba0', 'fe7edf13-2b95-4a52-b6a8-695eb240d325', '3e7dacec-dc76-4181-a3de-60fb43124a64']",43,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:43.714,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753be0fd-5922-41c8-bb8e-1b298dcad8f4,3633,,"[61.6, 67.8]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,167,Spain Women's,863,['bb3515ed-4a77-414d-afd7-7386c000dee2'],44,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:44.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c2b01e-44ee-47eb-9542-5354e830dcbb,3636,,"[69.8, 77.6]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Left Wing,167,Spain Women's,863,['aa6da7c9-da5e-4ae2-bfa3-c62fb01b2087'],47,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:47.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540f542c-6bdb-40c2-9cf7-f081bdaf5d27,3639,,"[83.3, 60.6]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria López,135780.0,Right Wing,167,Spain Women's,863,['f2613184-5c1c-435e-ae09-42bcf1748ff3'],50,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:50.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401114fa-d193-4afc-acfb-f42a9d4b085f,3646,,"[106.9, 67.2]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,167,Spain Women's,863,['a850077d-8661-4073-9c16-f1e46f5b5619'],54,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:54.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589ffe96-f346-46e1-b899-e5ba2e3a1505,3650,,"[105.1, 55.3]",4018356,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria López,135780.0,Right Wing,167,Spain Women's,863,['4cbbd45b-cee2-45d2-84a0-ece3b8f160b2'],57,,,,,,,,,,,,,,,,,,Spain Women's,863,00:47:57.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef39722d-2711-48f1-b25a-afa7ef51071b,3654,,"[91.1, 60.0]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Left Wing,167,Spain Women's,863,['8860a6f4-bb7e-4d35-b888-8958f263d307'],3,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:03.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5adf00e-2910-4a76-a409-ee17cd1d722b,3657,,"[90.7, 53.1]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Victoria López,135780.0,Right Wing,167,Spain Women's,863,['ad55fbe7-7886-4d33-9f42-f3ced424edca'],4,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:04.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7c97fb-b173-4080-af59-1d4ebdb51e2c,3659,,"[91.5, 61.6]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Left Wing,167,Spain Women's,863,['daff189b-85b7-407a-afb1-dc3c1e082f15'],5,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:05.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43a11f78-c994-4663-90af-2ba192b77608,3663,,"[99.1, 55.3]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,167,Spain Women's,863,['7bfcd8d0-e1fc-4344-adda-aa20bccd0ef2'],6,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:06.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edb03dfd-c3f1-45ba-9b14-a3d73f79f8cf,3665,,"[98.7, 67.4]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ona Batlle Pascual,46639.0,Right Back,167,Spain Women's,863,['5ccde4db-f6b5-4b66-9e03-0e060cef8036'],7,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:07.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4998e92d-8926-47fe-9b68-c59525a92bc3,3668,,"[108.7, 47.5]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salma Paralluelo Ayingono,222682.0,Center Forward,167,Spain Women's,863,['00743ef9-5e47-47ce-bc91-f1f9464d1a5c'],9,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:09.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d90f27-310a-485c-8a1f-bad0c40738f2,3672,,"[84.9, 33.7]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,167,Spain Women's,863,['c3d6fbc6-1b8e-441c-82ee-63d4dd3c19bc'],12,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:12.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5e7052-4828-4fb3-88c1-9a69e5c26633,3674,,"[96.7, 28.3]",4018356,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Athenea del Castillo Belvide,49913.0,Left Wing,167,Spain Women's,863,['8b9f1a35-b344-45c0-9111-d0208df3ec63'],13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:48:13.246,Ball Receipt*,
,,,,,,"[51.4, 42.0]",,,,,,,,,,,,,1.294545,,,,,,,,,,,,,0847edf4-a1cc-4f9a-b2a1-b134d1890f4a,7,,"[47.6, 40.6]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lia Wälti,10405.0,Right Defensive Midfield,2,Switzerland Women's,860,"['edc2b3cf-c0c7-4e73-86e4-58e845002966', '8f26f74e-938c-44c4-81de-81445c615adf']",1,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:01.686,Carry,
,,,,,,"[110.1, 73.7]",,,,,,,,,,,,,1.025264,,,,,,,,,,,,,c253ecb2-2b97-46b2-ad6d-537cbaa3125a,15,,"[109.7, 69.9]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iman Beney,460753.0,Center Forward,2,Switzerland Women's,860,"['bc28224f-f36f-4b66-a12b-2eb9522e69f8', 'e0b30c67-67eb-4d08-8eea-bfd0ebd36c7b', 'ed408799-8b60-4836-9b24-dcae98e66bf3']",12,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:12.321,Carry,True
,,,,,,"[101.1, 70.7]",,,,,,,,,,,,,0.065198,,,,,,,,,,,,,de998a24-fe43-4989-832c-3ab9efe9a493,18,,"[100.8, 70.7]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ana-Maria Crnogorčević,10408.0,Right Back,2,Switzerland Women's,860,"['4d895a41-9846-4ef0-bbb8-99b7301be4a0', 'c8c3ba46-9ff6-4a30-bc6b-983acf3a5f2b']",14,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:14.201,Carry,
,,,,,,"[105.8, 75.9]",,,,,,,,,,,,,0.006068001,,,,,,,,,,,,,4f3df092-5a63-457f-9990-96e7be541265,21,,"[105.8, 75.9]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iman Beney,460753.0,Center Forward,2,Switzerland Women's,860,"['7917b2be-b75c-40d0-bbb0-423dbff48cc4', '27a60c10-73e9-4c31-bc09-33d9402588b8']",14,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:14.729,Carry,
,,,,,,"[28.1, 9.7]",,,,,,,,,,,,,1.18355,,,,,,,,,,,,,dca9457f-5af2-4b58-8a62-793ef7363292,25,,"[25.6, 8.5]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Alexia Putellas Segura,10143.0,Left Center Midfield,2,Switzerland Women's,860,"['4fa2f5e3-b55c-4f53-836c-6358453c3865', '68ce5cbf-4300-4a3f-ac60-0229f44bdfba', 'a965bf1c-ce8b-41a5-9878-343cad1fe85f']",16,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:16.921,Carry,True
,,,,,,"[88.3, 47.5]",,,,,,,,,,,,,2.708515,,,,,,,,,,,,,c11be1b9-d9ef-4a2a-acc0-8a70bae2af5a,29,,"[84.2, 64.0]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lia Wälti,10405.0,Right Defensive Midfield,2,Switzerland Women's,860,"['ea8e1f74-bc41-4cbf-b8b0-be8ffc37fd3f', 'be6ee004-142c-4814-9a0e-9d5d0a1898fe', '98c31902-d9e0-4154-bf15-42a3ef896195']",19,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:19.699,Carry,True
,,,,,,"[7.3, 35.8]",,,,,,,,,,,,,3.022398,,,,,,,,,,,,,c89c9232-fc9c-4b4b-97ad-e93b21c2a429,36,,"[4.5, 37.0]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Catalina Thomas Coll Lluch,45295.0,Goalkeeper,3,Spain Women's,863,"['da8e281f-6151-4aba-8985-ce52981bb305', 'a7b05a1c-8da1-45cb-988b-ee092f11dd54', '8c4fbc8b-7edc-46b3-92b2-0fc7e36b0a3f']",37,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:37.902,Carry,True
,,,,,,"[15.9, 5.6]",,,,,,,,,,,,,2.453248,,,,,,,,,,,,,e8fc4f5d-ffb1-4662-bb3b-6cc08e39098f,40,,"[10.6, 11.6]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Olga  Carmona García,49836.0,Left Back,3,Spain Women's,863,"['e2ec38b8-d7ff-43b0-b755-14d3651bb559', '26acee17-fff1-4e66-a934-328de8c21942']",42,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:42.542,Carry,
,,,,,,"[55.6, 12.0]",,,,,,,,,,,,,0.946434,,,,,,,,,,,,,affd5cc9-d6ac-485c-8523-963191daa031,46,,"[57.0, 15.0]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Esther Gonzalez Rodríguez,50146.0,Center Forward,3,Spain Women's,863,"['37ddf445-e84a-4a0d-9911-41c8a4fc816c', 'f05e3961-0743-43cf-a81a-4c4f88b283f0', '704594de-b512-4a1d-96c6-043bd213411c', 'df71e76f-9f7d-47c0-86ab-b44bacc353a5']",48,,,,,,,,,,,,,,,,,,Spain Women's,863,00:00:48.070,Carry,True
,,,,,,"[62.9, 72.4]",,,,,,,,,,,,,0.204753,,,,,,,,,,,,,b1598755-e382-4c44-a374-6b65e6f3a53c,52,,"[66.4, 72.6]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Right Midfield,4,Switzerland Women's,860,"['594cfec6-675f-4e7b-83d9-0db59cb3b854', 'c77940bd-43aa-40e0-a437-fabdc6c37045', '9a721680-286f-44fa-a714-30d4e22ab8f0']",50,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:50.182,Carry,True
,,,,,,"[59.0, 73.8]",,,,,,,,,,,,,1.27528,,,,,,,,,,,,,196cd05f-462b-4c96-9bb5-dc040b7cf750,55,,"[62.9, 72.4]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Right Midfield,4,Switzerland Women's,860,"['594cfec6-675f-4e7b-83d9-0db59cb3b854', 'de75fcfb-96be-4221-b158-1e7e64e1f5f7', 'c77940bd-43aa-40e0-a437-fabdc6c37045']",50,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:50.387,Carry,True
,,,,,,"[44.4, 64.8]",,,,,,,,,,,,,2.723796,,,,,,,,,,,,,03caaf76-3daa-4936-888e-bc1eb0d2ba60,58,,"[45.0, 61.8]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Viola Calligaris,10417.0,Right Center Back,4,Switzerland Women's,860,"['626f2ccd-1481-4d14-a57d-9f7fc20d843f', 'a337bcea-0704-4b1e-bb00-f5d1290bf16d']",53,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:53.651,Carry,
,,,,,,"[47.3, 74.9]",,,,,,,,,,,,,1.935118,,,,,,,,,,,,,ab40f443-1e37-48f1-a278-5a3c6538a345,61,,"[47.9, 76.5]",4018356,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Géraldine Reuteler,10419.0,Right Midfield,4,Switzerland Women's,860,"['dac6e640-bfbf-4cd9-a621-b7c296de2882', 'a6ce52c2-e123-48d9-bde4-6c6f99247396', 'c79b92e1-0d87-470e-9bdf-bb89b7e0a305']",57,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:00:57.454,Carry,True
,,,,,,"[64.2, 14.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,379e0e74-6c8e-467c-84f5-766734990ce1,67,,"[63.7, 14.1]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,5,Spain Women's,863,"['f01aa610-40bd-4e6e-9dc5-b502ae4e0d36', 'c59ec9ef-a367-481a-a3d6-d218aae73ef5']",1,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:01.567,Carry,
,,,,,,"[55.9, 6.6]",,,,,,,,,,,,,1.062931,,,,,,,,,,,,,308a032e-ec48-48a4-89d2-b068d70ded57,70,,"[55.7, 7.0]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,5,Spain Women's,863,"['015962a2-79a7-4915-9f0c-ecbdc8e62762', 'aea692ed-aa1c-452f-9428-68b2c5cec60c']",2,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:02.707,Carry,
,,,,,,"[34.0, 18.1]",,,,,,,,,,,,,2.349162,,,,,,,,,,,,,23bb5923-78a6-42aa-9aa7-9b7c50149d16,73,,"[43.2, 12.7]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,5,Spain Women's,863,"['4d08d273-3050-4aae-8d1b-eb165dd53aec', 'c40b5025-dcc3-4ac9-9ead-7fd2af214ad4']",4,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:04.614,Carry,
,,,,,,"[48.2, 48.0]",,,,,,,,,,,,,3.391848,,,,,,,,,,,,,c3121252-1220-4cfe-88d5-439d7fcada45,76,,"[41.8, 45.0]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,5,Spain Women's,863,"['df62623f-07db-4ed5-b957-37f77ea09154', '7535cbb0-6a26-487c-ac63-d53513dad3af']",9,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:09.116,Carry,
,,,,,,"[50.0, 67.8]",,,,,,,,,,,,,1.190946,,,,,,,,,,,,,250f67c8-e5d0-4494-b456-54853e6880f0,79,,"[49.7, 65.8]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,5,Spain Women's,863,"['0adb53d7-4d38-465d-882a-a75c19a0ccdd', 'f7251ba0-3ee7-4f0e-80e1-ebb5632580c0']",13,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:13.592,Carry,
,,,,,,"[55.9, 73.6]",,,,,,,,,,,,,0.150937,,,,,,,,,,,,,107d4831-7a3a-4348-9ae1-2348ee6cc9fe,82,,"[56.5, 75.6]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,5,Spain Women's,863,"['bfd1d235-8b52-41b8-921a-3a492aed906c', '9b19f47e-ed27-41f4-9b21-9cc7face4f50']",15,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:15.753,Carry,
,,,,,,"[48.7, 67.8]",,,,,,,,,,,,,0.685781,,,,,,,,,,,,,4046adfb-0064-457c-a532-89438faadf6a,85,,"[49.7, 69.7]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,5,Spain Women's,863,"['933d3bb6-693d-41c8-8b66-047fe94f3402', '7ebec461-15f7-4bef-9285-d1c68b451eea', '44913967-1447-4e12-bda6-35d4ee7a2a22']",16,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:16.602,Carry,True
,,,,,,"[42.0, 56.0]",,,,,,,,,,,,,0.093433,,,,,,,,,,,,,a4182700-e9aa-4bc8-8466-170102cf114e,89,,"[42.6, 56.1]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,5,Spain Women's,863,"['c2476a99-7b8d-43f3-8f1a-a6f941f61280', '00be412d-17fb-4cfc-a037-f9329d9d1697']",18,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:18.521,Carry,
,,,,,,"[55.4, 49.9]",,,,,,,,,,,,,0.00988,,,,,,,,,,,,,2cbd93fe-8d7c-4053-bd84-8d3c160492de,92,,"[55.1, 49.9]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,5,Spain Women's,863,"['f9613065-b2cb-4576-a909-5b6ac36de99b', 'f8267dd8-92b5-4ca8-948d-dae30c91c874']",19,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:19.451,Carry,
,,,,,,"[56.8, 24.5]",,,,,,,,,,,,,3.891912,,,,,,,,,,,,,e6b5f3d7-f0c1-4971-aaf5-dddbc5171c41,95,,"[40.6, 31.6]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laia Aleixandri López,32210.0,Left Center Back,5,Spain Women's,863,"['d19455e2-4ac5-4da1-8df2-f0c8992c372d', '1815c39e-a0fe-4da4-a74d-13010bbc12cc']",20,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:20.703,Carry,
,,,,,,"[73.7, 10.5]",,,,,,,,,,,,,0.904418,,,,,,,,,,,,,ec20ae06-d2de-4f79-82c1-32752ba41897,98,,"[68.6, 10.5]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olga  Carmona García,49836.0,Left Back,5,Spain Women's,863,"['4a47a720-df3a-4f9d-813e-078622895811', 'f3824790-d485-4671-9c57-78a323c8c319', '592058af-b948-4e76-a87f-0cb80b866fb4']",25,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:25.562,Carry,True
,,,,,,"[88.6, 2.4]",,,,,,,,,,,,,1.183016,,,,,,,,,,,,,8cb8f1aa-23f9-449f-a97d-4b941cfcb4ba,102,,"[85.7, 1.9]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudia Pina Medina,32838.0,Left Wing,5,Spain Women's,863,"['3ebedd6f-1772-4444-b9ea-9ff5044fa13d', '3d273a66-2617-4938-9177-6b284a2023d3']",27,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:27.314,Carry,
,,,,,,"[89.2, 8.9]",,,,,,,,,,,,,0.23419,,,,,,,,,,,,,0af75169-dfd0-48a4-9f8c-7ea31f6a2555,105,,"[88.9, 9.1]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexia Putellas Segura,10143.0,Left Center Midfield,5,Spain Women's,863,"['19b75353-8775-4cb2-8f42-91b5ee9d774b', 'd9e0a2b4-3dd3-4559-9e75-4c8301045270', 'd29d17b6-bf09-4f3b-b505-6c539e11053c']",28,,,,,,,,,,,,,,,,,,Spain Women's,863,00:01:28.823,Carry,True
,,,,,,"[15.0, 62.6]",,,,,,,,,,,,,2.31078,,,,,,,,,,,,,1e59d917-3a7c-4aca-b239-36b8e960ef46,110,,"[21.2, 66.3]",4018356,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Smilla Vallotto,407639.0,Left Defensive Midfield,5,Spain Women's,863,"['adc6523f-3b82-498d-84b7-dae5ddb20264', '3bf00f2b-332b-4ed0-810d-e6db25d35cf6', 'f7944590-c10b-401c-acf0-a31ddc0047ff']",30,,,,,,,,,,,,,,,,,,Switzerland Women's,860,00:01:30.284,Carry,True
