50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.434266,,,,,,,,,,,,4af4a8c7-6596-4137-9dda-a82ea552633d,647,,"[24.7, 11.1]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hanna Erica Maria Glas,24693.0,Left Back,38,England Women's,865,"['56ca3f19-6987-4160-bca8-1ec0bcd03347', 'b2753267-9249-4b1d-9603-61916f4e4ff4']",8,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:19:08.902,Pressure,
,,,,,,,,,,True,,,,,,,1.679933,,,,,,,,,,,,99cf53c5-4f64-41dc-8a1f-ad7d7bc8203d,652,,"[92.0, 73.8]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,39,Sweden Women's,858,"['3e0cfe9f-c151-436d-952c-a5bf24408b0c', '6102152d-6b1d-4f46-98ed-d28b73796f02', 'bdbc4f7b-dab1-4490-a4bc-dd42edd1c40a', 'd72699ef-a644-44a2-9674-f81e692372cb']",11,,,,,,,,,,,,,,,,,,England Women's,865,00:19:11.537,Pressure,
,,,,,,,,,,True,,,,,,,1.064437,,,,,,,,,,,,b41a463e-a1ca-49dd-b24c-788aada582ea,661,,"[87.6, 61.6]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,39,Sweden Women's,858,"['0b1a0bfe-4370-481e-b5c4-0c43d7c91866', '21e953e0-6721-4042-b0a1-2032394d3146', 'b317f0c6-e341-4f3d-98b9-91f43c2e4dd8']",14,,,,,,,,,,,,,,,,,,England Women's,865,00:19:14.529,Pressure,
,,,,,,,,,,,,,,,,,1.536147,,,,,,,,,,,,3fcd6f38-33b9-4e77-afa4-a722ee5415af,669,,"[83.9, 61.6]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,39,Sweden Women's,858,"['1c5c5c5c-fae1-444d-afe7-e220da908cc7', 'b046acf6-8378-49ad-a6b3-e648377ff316', 'd925e54e-9658-4990-b146-f651a27e8b25']",19,,,,,,,,,,,,,,,,,,England Women's,865,00:19:19.547,Pressure,
,,,,,,,,,,,,,,,,,0.571857,,,,,,,,,,,,234b90da-eae8-45ba-bbba-3695c54f23d0,687,,"[97.8, 42.1]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,40,England Women's,865,"['a5c8a2d1-b87d-49e5-a3ff-dc352b8ede44', 'de2ef5b5-c4e5-43a1-b63b-4822c2b8e1d3']",31,,,,,,,,,,,,,,,,,,England Women's,865,00:19:31.819,Pressure,
,,,,,,,,,,,,,,,,,1.38013,,,,,,,,,,,,09ca5e2f-962a-41e4-8f03-ec17a10c0c67,699,,"[46.0, 65.1]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,40,England Women's,865,['682de25d-0cbe-4cdf-a70d-7972be9e8a63'],42,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:19:42.564,Pressure,
,,,,,,,,,,,,,,,,,0.643212,,,,,,,,,,,,0020a949-17f4-467b-83f0-fe0247a4dd83,706,,"[59.9, 62.1]",3845506,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,40,England Women's,865,"['993a8e17-340d-4e29-8a56-10a1f43a5e27', 'c1ff842c-055f-417d-9920-4813d1a8f61b']",48,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:19:48.705,Pressure,
,,,,,,,,,,,,,,,,,0.436733,,,,,,,,,,,,26e3bb3a-9345-49dc-83e8-44edc9a3f76b,719,,"[61.9, 59.1]",3845506,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,40,England Women's,865,"['70f2b81e-f748-48ac-bb36-b96b9bafad0f', 'bb5d2c7b-427f-4d20-9e84-8240148f1939']",2,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:20:02.457,Pressure,
,,,,,,,,,,,,,,,,,0.803066,,,,,,,,,,,,0dc6ff96-f029-402b-acb5-5c23fbecf726,731,,"[42.8, 31.8]",3845506,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,40,England Women's,865,['a2d7db58-ddcd-4833-aa97-dc00fa4807a2'],13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:20:13.332,Pressure,
,,,,,,,,,,,,,,,,,0.714781,,,,,,,,,,,,fbd6fda7-ce74-483a-bd9e-82d7800d50e9,748,,"[81.1, 64.1]",3845506,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,42,England Women's,865,"['35516cf8-baf3-4c30-8471-ce28aa6128d1', '8b112eb4-23ae-4422-ad76-18fa518dda2b']",58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:20:58.165,Pressure,
,,,,,,,,,,True,,,,,,,0.576975,,,,,,,,,,,,9ec5c094-4bb8-46fe-9815-fd5edf2890fd,758,,"[69.7, 75.8]",3845506,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,43,Sweden Women's,858,"['3730efb1-8e5b-4e29-85dd-13d68c599c04', 'b6d3b35a-9a03-4dbb-aa74-51701e4d3921']",6,,,,,,,,,,,,,,,,,,England Women's,865,00:21:06.471,Pressure,
,,,,,,,,,,,,,,,,,0.19203,,,,,,,,,,,,d825f82f-acca-4477-8eeb-31ebacb4f4f5,763,,"[86.4, 15.9]",3845506,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,43,Sweden Women's,858,['2fd84f95-cbff-4dea-b87f-170c734e5b8e'],11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:11.936,Pressure,
,,,,,,,,,,,,,,,,,0.722104,,,,,,,,,,,,71a79959-6daa-4c54-b265-6a250affee2e,766,,"[43.2, 75.0]",3845506,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,43,Sweden Women's,858,"['b6404f14-67ad-47ef-9334-6eb1392e0b9f', 'ef2878b6-9631-476f-af30-ac38c1d35950']",15,,,,,,,,,,,,,,,,,,England Women's,865,00:21:15.003,Pressure,
,,,,,,,,,,,,,,,,,4.561589,,,,,,,,,,,,406cf6c5-facd-4f0b-bb94-278d8f93e50b,778,,"[12.4, 6.9]",3845506,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Daly,5058.0,Left Back,43,Sweden Women's,858,"['69c537df-694b-43d8-9e9d-bee4edb6fcb4', 'ea1ecabe-4199-49de-b88b-8074f3a5d3cf']",25,,,,,,,,,,,,,,,,,,England Women's,865,00:21:25.137,Pressure,
,,,,,,,,,,,,,,,,,0.259997,,,,,,,,,,,,74016739-a3b2-45ee-a3ee-d409654bd4aa,787,,"[65.7, 15.3]",3845506,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Left Back,44,England Women's,865,"['51929d6f-b4a3-4e3a-bca0-995d78fea02a', 'cafe8c87-0c32-4fd2-a11e-0d704dcbe2de']",43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:21:43.190,Pressure,
,,,,,,,,,,,,,,,,,1.197638,,,,,,,,,,,,58bc4d1c-9b45-4b3a-86d3-015580526670,803,,"[29.3, 63.3]",3845506,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,45,England Women's,865,['72e85d81-1c33-4bcb-871a-9be89813fa4e'],12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:12.935,Pressure,
,,,,,,,,,,True,,,,,,,0.674837,,,,,,,,,,,,d91a6a1f-eeb7-47f5-bed1-35bd35cc4387,823,,"[109.9, 15.3]",3845506,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,50,Sweden Women's,858,['a817e9b1-202d-41fd-b3d5-c0d74d3d7c5b'],50,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:50.732,Pressure,
,,,,,,,,,,True,,,,,,,0.364971,,,,,,,,,,,,22bb10cc-d78d-4748-9031-f62696af71f8,827,,"[83.6, 19.5]",3845506,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,50,Sweden Women's,858,['c6a52cdc-e6e7-4205-9e45-f446f43fb7e3'],54,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:22:54.334,Pressure,
,,,,,,,,,,,,,,,,,0.536576,,,,,,,,,,,,38da1494-c260-418b-a98c-6a689ca6be94,837,,"[105.9, 41.6]",3845506,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fridolina Rolfö,10215.0,Left Wing,50,Sweden Women's,858,['ed4670ce-a699-4ded-82bd-85ce3b511eb0'],4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:04.457,Pressure,
,,,,,,,,,,True,,,,,,,0.65126,,,,,,,,,,,,fc25e195-edd1-4688-bdfc-98ef44357c43,853,,"[85.8, 68.9]",3845506,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,51,England Women's,865,['cd90262a-47f8-4b23-963e-75758ae89066'],26,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:23:26.717,Pressure,
,,,,,,,,,,True,,,,,,,4.32323,,,,,,,,,,,,e94ed941-dba7-48b7-b4af-11b640ce3118,883,,"[87.0, 9.4]",3845506,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Midfield,52,Sweden Women's,858,['61971e87-54f8-458e-bcf0-c062f81f98a4'],57,,,,,,,,,,,,,,,,,,England Women's,865,00:23:57.233,Pressure,
,,,,,,,,,,,,,,,,,3.005625,,,,,,,,,,,,6b93170b-54f8-490d-874d-442306af7ed4,900,,"[115.9, 69.7]",3845506,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eva Sofia Jakobsson,13881.0,Right Wing,54,Sweden Women's,858,['436d3b40-2fa3-4e90-8af4-e5e71cd6b480'],45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:24:45.698,Pressure,
,,,,,,,,,,,,,,,,,0.799901,,,,,,,,,,,,5a264a0f-41f9-44da-bcb6-7f4b15a929f2,908,,"[84.4, 60.3]",3845506,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,55,England Women's,865,['c0a6ec50-813e-46a0-91d1-164af8b97270'],13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:13.370,Pressure,
,,,,,,,,,,,,,,,,,0.619924,,,,,,,,,,,,efdbdc27-acbd-46c7-80db-4e8d24b3f39a,939,,"[69.5, 54.1]",3845506,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,55,England Women's,865,['6b3beee8-49ec-4ae1-a94d-0a7ddea55da7'],44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:25:44.838,Pressure,
,,,,,,,,,,,,,,,,,0.067401,,,,,,,,,,,,b32c49ac-7ad9-40d5-b762-8b34f423acc7,957,,"[64.9, 23.2]",3845506,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Keira Walsh,4658.0,Center Defensive Midfield,55,England Women's,865,['4cdf76a3-bf93-48e6-9e8f-3586b3d268b9'],3,,,,,,,,,,,,,,,,,,England Women's,865,00:26:03.783,Pressure,
,,,,,,,,,,,,,,,,,1.764655,,,,,,,,,,,,e3017403-236a-432a-afe1-d06dbe4ff945,970,,"[12.4, 66.8]",3845506,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,57,Sweden Women's,858,"['c9cd4b29-ee20-4773-9de3-b365184c8b7f', 'f8e1f864-f5e9-483d-8dd7-a6bf95148e86']",50,,,,,,,,,,,,,,,,,,England Women's,865,00:26:50.200,Pressure,
,,,,,,,,,,,,,,,,,0.464917,,,,,,,,,,,,5f75b014-6c79-4ddf-97ee-fef1bf4bed39,974,,"[5.4, 54.8]",3845506,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,57,Sweden Women's,858,"['9ac04c1f-d0db-4977-9609-6b1da0262f53', 'd654fb0d-96d1-49f0-bfe4-4aa185309eb0']",57,,,,,,,,,,,,,,,,,,England Women's,865,00:26:57.814,Pressure,
,,,,,,,,,,,,,,,,,0.313344,,,,,,,,,,,,f275e919-7de6-4585-bb05-10d9a053f046,1006,,"[61.1, 18.5]",3845506,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kosovare Asllani,10220.0,Center Attacking Midfield,58,England Women's,865,"['861553d2-a8c6-4440-acd5-015de11a14fb', 'a766d33e-cee7-4896-ae3f-8a963ed390b8']",53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:27:53.023,Pressure,
,,,,,,,,,,,,,,,,,0.755493,,,,,,,,,,,,19257ba5-eb9c-480f-8097-2192d7cc1ee0,1025,,"[49.7, 64.1]",3845506,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Millie Bright,4642.0,Right Center Back,60,Sweden Women's,858,"['0db2df1f-9567-4b49-8cf1-ed0c2ecabe5d', 'd07ec886-c2be-418f-8144-6291ea540087']",17,,,,,,,,,,,,,,,,,,England Women's,865,00:29:17.875,Pressure,
,,,,,,,,,,,,,,,,,0.452876,,,,,,,,,,,,c313d38d-4c93-4d4c-b46d-9f82c656f29a,1038,,"[65.9, 58.8]",3845506,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,60,Sweden Women's,858,,24,,,,,,,,,,,,,,,,,,England Women's,865,00:29:24.166,Pressure,
,,,,,,,,,,,,,,,,,0.329911,,,,,,,,,,,,a6af3d93-023c-47d0-b610-42274856bead,1042,,"[48.8, 56.8]",3845506,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georgia Stanway,4643.0,Right Center Midfield,60,Sweden Women's,858,"['c6db29b4-ada7-44e0-b713-1e1c171c9ad6', 'f6a484c1-b954-4e51-9a16-f7873d08fa7c']",28,,,,,,,,,,,,,,,,,,England Women's,865,00:29:28.185,Pressure,
,,,,,,,,,,True,,,,,,,1.183892,,,,,,,,,,,,565c57dc-342e-41a9-9b43-c163c8e51105,1059,,"[77.3, 30.8]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,63,England Women's,865,"['7b4637f4-e4e7-48e5-8f6a-be3d69756ee5', 'e38d46ee-7bf9-4314-9903-0cf2d6884187']",11,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:11.711,Pressure,
,,,,,,,,,,,,,,,,,0.57106,,,,,,,,,,,,8401cf7c-6daf-4958-a02d-96e69fd67db5,1066,,"[57.2, 42.6]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,63,England Women's,865,['bb8dde0e-312f-45dd-b0da-96fbddb7131f'],19,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:19.759,Pressure,
,,,,,,,,,,,,,,,,,0.874209,,,,,,,,,,,,d4e9af6e-481d-4fb5-a18b-02d8b2cebf48,1067,,"[56.8, 42.2]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,63,England Women's,865,['5a422828-c943-4b5b-ae1e-15e5837538f7'],20,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:20.255,Pressure,
,,,,,,,,,,,,,,,,,0.568413,,,,,,,,,,,,3ee11c0d-15cd-4f0a-9d34-0a70333f0998,1075,,"[48.0, 26.7]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gun Nathalie Björn,26093.0,Left Defensive Midfield,63,England Women's,865,['0f8217e2-6a72-413b-866d-5368838ccb8c'],25,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:25.104,Pressure,
,,,,,,,,,,,,,,,,,0.548514,,,,,,,,,,,,06149ba2-aa86-4847-80fe-14ba1bcc8fd8,1094,,"[30.3, 77.2]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,63,England Women's,865,"['c69558cb-e098-47a2-9686-39cbf4b24a7e', 'e24485a7-76a3-416a-a675-c508ce9b9e06']",40,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:30:40.142,Pressure,
,,,,,,,,,,True,,,,,,,0.862802,,,,,,,,,,,,e792b014-071e-4a25-ab21-8ed71181b185,1106,,"[107.0, 65.0]",3845506,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany Mead,15619.0,Right Midfield,64,Sweden Women's,858,"['593acdf5-002e-435d-a8a2-d5b2ff181258', 'c71f6093-2a5d-41f3-bfd0-5a481417a7ef']",55,,,,,,,,,,,,,,,,,,England Women's,865,00:30:55.375,Pressure,
,,,,,,,,,,True,,,,,,,1.594016,,,,,,,,,,,,ede388aa-a750-49ec-93ad-da46489156c2,1121,,"[65.3, 66.9]",3845506,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Linda Brigitta Sembrant,10230.0,Right Center Back,65,Sweden Women's,858,"['685561bb-a067-4baa-b31b-50ca852b2e8c', '8ba28f0f-5226-4479-b8f2-f2275a6987e0']",27,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:31:27.726,Pressure,
,,,,,,,,,,,,,,,,,1.266379,,,,,,,,,,,,6c3a4555-2210-4678-8796-ea8dcb84815a,1125,,"[36.4, 5.3]",3845506,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ellen White,10180.0,Center Forward,65,Sweden Women's,858,['48df5feb-fc22-4408-b962-46b68eb944a4'],31,,,,,,,,,,,,,,,,,,England Women's,865,00:31:31.978,Pressure,
,,,,,,,,,,,,,,,,,0.448381,,,,,,,,,,,,2dfd60f4-76cb-46a6-af3e-f23aba8b7d6b,1132,,"[9.8, 30.4]",3845506,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lauren Hemp,15555.0,Left Midfield,66,Sweden Women's,858,"['4eec29c5-98fc-4806-a3dc-e016cf064dff', 'fc159f70-c9db-4a81-9276-ea24332ea7c7']",26,,,,,,,,,,,,,,,,,,England Women's,865,00:32:26.478,Pressure,
,,,,,,,,,,True,,,,,,,0.475615,,,,,,,,,,,,9e466afa-ad2e-458d-b12e-64196f23f052,1136,,"[109.7, 67.7]",3845506,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,67,England Women's,865,['29b482c6-97fa-4c25-9c63-58e7ad639f46'],28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:32:28.957,Pressure,
,,,,,,,,,,,,,,,,,0.609256,,,,,,,,,,,,a23fa83a-3eeb-4bad-b60a-8f17b7a92f91,1146,,"[105.7, 41.8]",3845506,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,68,England Women's,865,"['d7b6024b-6c0f-4f0b-bd66-a72ccd1969ff', 'e64d0552-751b-429a-a090-200a77c8b10a']",12,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:12.131,Pressure,
,,,,,,,,,,,,,,,,,1.961065,,,,,,,,,,,,b4e39734-4e22-4a58-8f32-13d35d474327,1158,,"[55.0, 76.6]",3845506,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eva Sofia Jakobsson,13881.0,Right Wing,68,England Women's,865,['1516aa2d-c7bf-4161-9174-ddf8bd73d42f'],28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:33:28.726,Pressure,
,,,,,,,,,,,,,,,,,0.931223,,,,,,,,,,,,857992bc-4d4f-49b0-9b19-77d01822345b,1180,,"[69.9, 56.4]",3845506,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Georgia Stanway,4643.0,Right Center Midfield,69,Sweden Women's,858,['0a2da946-490d-4385-890b-b9c2817ec3c8'],58,,,,,,,,,,,,,,,,,,England Women's,865,00:34:58.863,Pressure,
,,,,,,,,,,,,,,,,,0.554197,,,,,,,,,,,,c48659c0-a0bd-4b6c-800d-937ff57a8885,1184,,"[55.0, 76.2]",3845506,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lucy Bronze,10178.0,Right Back,69,Sweden Women's,858,['8bdc18bc-1490-4861-9384-881e7553f523'],1,,,,,,,,,,,,,,,,,,England Women's,865,00:35:01.361,Pressure,
,,,,,,,,,,,,,,,,,0.467142,,,,,,,,,,,,51d1f818-029f-4b61-a98e-a115261b8ace,1190,,"[42.0, 64.2]",3845506,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bethany Mead,15619.0,Right Midfield,69,Sweden Women's,858,['6d2b0c61-8fbe-4c38-a0b8-d2db34bf5860'],6,,,,,,,,,,,,,,,,,,England Women's,865,00:35:06.969,Pressure,
,,,,,,,,,,,,,,,,,0.229899,,,,,,,,,,,,5c3d1564-127a-44c8-bd23-5abf579933ca,1201,,"[81.9, 54.3]",3845506,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Amanda Ilestedt,26092.0,Right Back,69,Sweden Women's,858,['4368b2d8-c4a7-4588-bd69-a491938204be'],14,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:14.860,Pressure,
,,,,,,,,,,,,,,,,,1.415056,,,,,,,,,,,,8530dfe2-2388-4c00-942f-8008904c574e,1204,,"[39.8, 6.5]",3845506,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,70,Sweden Women's,858,"['45a8327b-d3ff-4ec7-b7a2-5e8414538af5', 'b40df759-0079-405c-b6e0-2b601bd1ac43']",27,,,,,,,,,,,,,,,,,,England Women's,865,00:35:27.965,Pressure,
,,,,,,,,,,,,,,,,,0.726447,,,,,,,,,,,,2b010bf4-de69-498b-999c-a76855d9cf3b,1209,,"[80.5, 75.7]",3845506,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,70,Sweden Women's,858,,30,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:35:30.787,Pressure,
,,,,,,,,,,True,,,,,,,2.044784,,,,,,,,,,,,c81bf270-0ae3-4a2b-b4f5-93cb74be0407,1212,,"[53.2, 12.0]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,72,Sweden Women's,858,"['76080aa6-7651-46cb-a192-3b7ae8b6b7ac', '9966b772-8ffd-4fc0-aac2-ec2a69a6b28d', 'aba4515b-61b8-40de-95de-aac413a5f4c0']",2,,,,,,,,,,,,,,,,,,England Women's,865,00:36:02.242,Pressure,
,,,,,,,,,,,,,,,,,0.451749,,,,,,,,,,,,76210a3b-cd2d-4e8a-8a72-fdc7afc1fa66,1220,,"[48.4, 9.4]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,72,Sweden Women's,858,['196d6c11-b718-4ba4-a649-5f332734e8e7'],6,,,,,,,,,,,,,,,,,,England Women's,865,00:36:06.885,Pressure,
,,,,,,,,,,,,,,,,,0.265916,,,,,,,,,,,,83d24927-d7f4-4569-8890-0218ad8ce977,1222,,"[29.3, 2.7]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,72,Sweden Women's,858,,8,,,,,,,,,,,,,,,,,,England Women's,865,00:36:08.826,Pressure,
,,,,,,,,,,True,,,,,,,1.134325,,,,,,,,,,,,52159d99-a582-4f25-b610-935014ecc838,1227,,"[116.3, 40.2]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Stina Blackstenius,10229.0,Center Forward,73,England Women's,865,['4c1ad3bb-f050-4b24-833f-b63a7cb75221'],16,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:36:16.196,Pressure,
,,,,,,,,,,,,,,,,,0.471631,,,,,,,,,,,,54437299-d941-42b1-bcb8-44d412edf880,1247,,"[64.9, 48.8]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,73,England Women's,865,,44,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:36:44.420,Pressure,
,,,,,,,,,,,,,,,,,0.584409,,,,,,,,,,,,bd0dfec5-de40-4c9c-bff6-58eb1231548e,1250,,"[75.7, 46.4]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ingrid Filippa Angeldal,62666.0,Right Defensive Midfield,73,England Women's,865,"['552d83e8-694e-433b-8184-1ab6cbcf9c0e', '9d91344a-a3bc-4086-b1d9-fe0dac38f6e3']",46,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:36:46.023,Pressure,
,,,,,,,,,,,,,,,,,0.226423,,,,,,,,,,,,837caf9d-c50b-48b2-b373-e75dcbcf30bc,1261,,"[88.8, 54.1]",3845506,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Bronze,10178.0,Right Back,73,England Women's,865,['96d26298-52df-42cd-9ae9-75c191154fd1'],55,,,,,,,,,,,,,,,,,,England Women's,865,00:36:55.112,Pressure,
