50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,0b578a79-9a1a-4c24-928d-3422731b4a43,1344,,,"[70.2, 56.0]",3835337,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Janni Thomsen,87195.0,Right Wing Back,64,Denmark Women's,853,['73343c22-9aa3-4454-b3b6-d4a7d238608d'],20,,,,,,,,,,,,,,,,Denmark Women's,853,00:29:20.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4631ff6a-d07f-43c9-aa7a-512272a19c33,1354,,,"[11.2, 28.0]",3835337,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,65,Spain Women's,863,"['a610b74d-bad9-46f3-886c-9452cf592fe6', 'd7a820c1-4099-45f5-a712-ee37a87559c8']",26,,,,,,,,,,,,,,,,Spain Women's,863,00:29:26.827,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,3d7d6dc7-f2ed-4844-b79a-e91c1914da9e,1358,,,"[26.4, 24.1]",3835337,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Left Midfield,65,Spain Women's,863,"['37166acb-7e3e-48c2-ac20-37c22ec6303f', 'bbfc419a-a7b0-48ba-8bd7-55bfc52fab53']",28,,,,,,,,,,,,,,,,Spain Women's,863,00:29:28.408,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,de09aa73-3b39-46b7-8b52-a6e151cd59ed,1361,,,"[22.9, 5.7]",3835337,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,65,Spain Women's,863,['943e5da4-2e10-4e47-9e4f-fa6678b8a123'],31,,,,,,,,,,,,,,,,Spain Women's,863,00:29:31.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6ee2cc28-01ff-49f7-bbb2-f2845c90ea58,1367,,,"[64.7, 36.7]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Left Center Back,66,Denmark Women's,853,['be5aaf40-ccd9-41d0-8a8f-7871c3b06115'],12,,,,,,,,,,,,,,,,Denmark Women's,853,00:30:12.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d7a3b2ea-9624-41b9-adce-c8416bddc694,1372,,,"[31.7, 66.9]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,67,Spain Women's,863,['6a796e4f-9893-4937-a60e-c484e385759a'],18,,,,,,,,,,,,,,,,Spain Women's,863,00:30:18.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4b2e8b21-bd32-4b80-bf48-25a4e3a5f3b4,1374,,,"[30.4, 60.5]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,67,Spain Women's,863,['33f7069d-db1e-40f5-82db-b799d5b9e914'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:30:20.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,55a008c1-224b-4bed-a65b-0cae6bf2b5c7,1377,,,"[38.1, 27.3]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,67,Spain Women's,863,['a34927e8-815e-4f09-93ca-605f8c1aae0b'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:30:22.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3e8c7583-360d-424b-80bc-67b8ff94af1f,1380,,,"[73.6, 5.7]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,67,Spain Women's,863,['fc3d6dad-4add-4789-ae45-39bf49389cc1'],30,,,,,,,,,,,,,,,,Spain Women's,863,00:30:30.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b70eb3bb-49c0-4cff-ba12-7d61299246d7,1383,,,"[90.1, 23.9]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,67,Spain Women's,863,['a470f015-2424-4bf5-9b43-f17828212305'],31,,,,,,,,,,,,,,,,Spain Women's,863,00:30:31.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,04a7050a-b961-4a8d-8838-45a316fb0cf2,1386,,,"[64.9, 17.1]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,67,Spain Women's,863,['2029e1d7-3a59-4990-a3e3-46bff4553259'],32,,,,,,,,,,,,,,,,Spain Women's,863,00:30:32.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9cd6296c-ba91-476d-bc72-8818f9c44cda,1389,,,"[96.7, 35.7]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,67,Spain Women's,863,['cd5fcc3e-e065-4e55-86ef-28cf82d0dbb9'],36,,,,,,,,,,,,,,,,Spain Women's,863,00:30:36.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89e4d209-a66c-45f0-a4fd-5279b295cefd,1397,,,"[84.3, 41.5]",3835337,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,67,Spain Women's,863,['a0483a94-13f3-4a75-81ad-781da3eee428'],41,,,,,,,,,,,,,,,,Spain Women's,863,00:30:41.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6daaefac-4db4-4ee2-a8ae-9b3d9c67f863,1412,,,"[49.5, 14.7]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,68,Spain Women's,863,['198a6251-f512-4a9b-aa76-cbe49456e2dd'],6,,,,,,,,,,,,,,,,Spain Women's,863,00:31:06.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,93979233-23bd-4d43-b7cc-a0e1abaf9e0f,1415,,,"[52.7, 41.0]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,68,Spain Women's,863,['057be78f-059d-418e-acb8-1d83140aec51'],10,,,,,,,,,,,,,,,,Spain Women's,863,00:31:10.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,233d7719-1bec-471b-86e7-9e19352488ed,1418,,,"[65.9, 76.3]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,68,Spain Women's,863,['e1800cb8-3ab8-401b-b219-785f5785b0a5'],15,,,,,,,,,,,,,,,,Spain Women's,863,00:31:15.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,229888d2-fddd-4c5f-bc67-7d20127470ab,1421,,,"[84.7, 73.3]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,68,Spain Women's,863,['c314b873-4e1f-494e-8381-88a262e88d0d'],18,,,,,,,,,,,,,,,,Spain Women's,863,00:31:18.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,933c6e88-fb1c-40d9-8e49-4801a618129a,1424,,,"[86.5, 55.6]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,68,Spain Women's,863,['43de0181-889a-41cd-972a-c5a4895e71d6'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:31:20.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f73d1d9f-0df5-4c05-b2eb-be10ffbd5a1a,1427,,,"[78.1, 65.6]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,68,Spain Women's,863,['1a4e1daf-26c5-4e17-b67c-5a1a33ea38f9'],21,,,,,,,,,,,,,,,,Spain Women's,863,00:31:21.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c16a53d0-a26e-40d2-a76a-01dd90472599,1430,,,"[64.2, 60.3]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,68,Spain Women's,863,['f4191b28-e7ea-44ac-a7d6-3583ad3555df'],26,,,,,,,,,,,,,,,,Spain Women's,863,00:31:26.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d02271bb-c4ba-4b22-893e-7cc224e85035,1433,,,"[73.0, 17.9]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,68,Spain Women's,863,['596bc1bc-54eb-445c-8481-bdb9cdc02708'],29,,,,,,,,,,,,,,,,Spain Women's,863,00:31:29.544,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1053b1bf-7cb4-4f35-b022-7ef7e7f5914a,1436,,,"[84.5, 8.1]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leila Ouahabi El Ouahabi,10163.0,Left Back,68,Spain Women's,863,['f9a1b33d-560e-4381-9d18-ba4891b9036d'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:31:33.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,610d4c93-934b-401d-9f3c-d927cf84461d,1440,,,"[40.7, 43.6]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pernille Mosegaard Harder,10108.0,Center Forward,68,Spain Women's,863,['ab86a0d7-2221-4d45-a8af-3db0e5f5ab9d'],37,,,,,,,,,,,,,,,,Denmark Women's,853,00:31:37.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,68668f5e-f8aa-4662-b161-ee4be7afe133,1446,,,"[99.9, 8.1]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Athenea del Castillo Belvide,49913.0,Left Midfield,68,Spain Women's,863,['d7e96cd1-41ee-403b-a326-f5c69ff5b767'],44,,,,,,,,,,,,,,,,Spain Women's,863,00:31:44.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,60c52e87-c1d5-400c-abc7-7a09c1ffbe78,1450,,,"[82.4, 5.1]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,68,Spain Women's,863,['8fe86b0b-0675-499a-b63c-cc38dbe4ea85'],48,,,,,,,,,,,,,,,,Spain Women's,863,00:31:48.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1cd10173-b203-40b7-8600-6c3654545718,1453,,,"[87.1, 19.4]",3835337,31,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,68,Spain Women's,863,['3efeeb99-d67a-4853-b159-bb3e4faf6a0f'],49,,,,,,,,,,,,,,,,Spain Women's,863,00:31:49.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9d57996e-c641-41b6-8c5c-97f67f4c1d66,1462,,,"[92.4, 9.2]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,María Pilar León Cebrián,10155.0,Left Center Back,69,Spain Women's,863,['c89668f5-1dfd-4dd4-8425-99d89f932670'],10,,,,,,,,,,,,,,,,Spain Women's,863,00:32:10.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,03c50cf2-9c2b-4b24-bc45-bd26765d22a3,1468,,,"[101.9, 60.7]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sheila García Gómez,51062.0,Right Midfield,69,Spain Women's,863,['bac42175-ef3b-435b-b342-284a5e4e80d3'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:32:20.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,34a9b30c-9f30-4840-91f6-f8aa3c1832ed,1471,,,"[98.9, 75.0]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,69,Spain Women's,863,['e4ccaa50-f6c8-49b4-aaca-b855be817860'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:32:22.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1b2c25eb-1f90-4aef-aff4-813ac9f99f00,1474,,,"[111.3, 77.4]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sheila García Gómez,51062.0,Right Midfield,69,Spain Women's,863,['eeb3f76f-5019-496a-b6f9-d15f4b67e971'],25,,,,,,,,,,,,,,,,Spain Women's,863,00:32:25.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,998a8e09-edf5-4ddd-a8c9-51ea75d83d34,1477,,,"[104.4, 71.4]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,69,Spain Women's,863,['64191114-d042-4981-934d-75552395e8cc'],26,,,,,,,,,,,,,,,,Spain Women's,863,00:32:26.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3b6f83b0-61a1-44f1-8f83-ba259c9f64e6,1484,,,"[97.2, 55.4]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aitana Bonmati Conca,15284.0,Right Center Midfield,69,Spain Women's,863,['1d38b1b0-a4e2-4ac3-bd92-fc4ec08aaf27'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:32:33.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c7f2d9e3-4fd5-4f81-aada-2fd386ad2a6e,1487,,,"[88.4, 67.1]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Irene Paredes Hernandez,10165.0,Right Center Back,69,Spain Women's,863,['75df443f-6b34-44da-b5ab-f49e345828ea'],34,,,,,,,,,,,,,,,,Spain Women's,863,00:32:34.915,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e3146b53-e961-44bf-ae5c-7d3dd41e3ca9,1490,,,"[106.1, 56.6]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ona Batlle Pascual,46639.0,Right Back,69,Spain Women's,863,['219ac30c-6da1-4e87-8b13-92e944a815d4'],36,,,,,,,,,,,,,,,,Spain Women's,863,00:32:36.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1e9cf4dc-ae65-42b3-a736-156d8157d253,1493,,,"[106.6, 40.2]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,69,Spain Women's,863,['b7fb9d72-0a54-46cc-bea7-dc3934bdf48f'],38,,,,,,,,,,,,,,,,Spain Women's,863,00:32:38.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1a48443c-b592-4839-b576-a7860b74e648,1497,,,"[10.3, 25.8]",3835337,32,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rikke Læntver Sevecke,15789.0,Left Center Back,70,Denmark Women's,853,['9976b0b0-f456-4722-a9da-626a4d571195'],58,,,,,,,,,,,,,,,,Denmark Women's,853,00:32:58.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4b0b81a4-f95b-407b-a0e9-896d004ed754,1506,,,"[71.7, 65.8]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,72,Spain Women's,863,['fd3ea146-69ef-44a4-bc0f-520e53c92945'],9,,,,,,,,,,,,,,,,Spain Women's,863,00:33:09.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7067c872-a4f1-4c2a-a4a3-4c5814a286d6,1511,,,"[62.5, 58.6]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,72,Spain Women's,863,['ce54e36c-e05b-47ab-890d-83fab97f449b'],12,,,,,,,,,,,,,,,,Spain Women's,863,00:33:12.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3d08f4e8-0b55-4acf-97aa-6a29f574117e,1514,,,"[67.6, 18.8]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,72,Spain Women's,863,['b9e4e811-4014-466d-892f-23206f2607a5'],16,,,,,,,,,,,,,,,,Spain Women's,863,00:33:16.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ed9b7291-59fc-4468-b30a-0b9f8a2ae0b0,1518,,,"[95.4, 5.7]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Athenea del Castillo Belvide,49913.0,Left Midfield,72,Spain Women's,863,['f5276654-5bc3-4ba2-8b7f-171c1ab9e9df'],19,,,,,,,,,,,,,,,,Spain Women's,863,00:33:19.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1b475496-8348-4fba-a74b-efe8c546790d,1526,,,"[101.2, 31.2]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,72,Spain Women's,863,['ffd2df2e-ede2-477e-92ca-80710fb69b3e'],24,,,,,,,,,,,,,,,,Spain Women's,863,00:33:24.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2259c614-866b-4931-83a0-8a32087b5314,1530,,,"[111.9, 22.0]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,72,Spain Women's,863,['ce4e36e8-b04e-42a8-9c44-a4eb69d72663'],26,,,,,,,,,,,,,,,,Spain Women's,863,00:33:26.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b5acfbcc-bbe4-4db2-9ebc-0e4e94c69ece,1535,,,"[86.0, 65.6]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,72,Spain Women's,863,['5513a535-3fc5-4a67-ace2-3544b7e1a954'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:33:33.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d2c7d931-66bd-44b5-a33e-f49e07c3fed4,1538,,,"[90.1, 53.6]",3835337,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,72,Spain Women's,863,['3c81a707-d9ed-41a3-91ea-7bf01e98c877'],35,,,,,,,,,,,,,,,,Spain Women's,863,00:33:35.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d74d861a-3204-4738-9a97-dde14157ee3a,1543,,,"[41.3, 45.9]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simone Boye-Sørensen,10111.0,Center Back,73,Denmark Women's,853,['3ded89e9-3270-4a79-b55e-67f9d986054d'],17,,,,,,,,,,,,,,,,Denmark Women's,853,00:34:17.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a93958e8-b936-41a1-9e2b-92fe186ab4e2,1547,,,"[58.2, 42.5]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheila García Gómez,51062.0,Right Midfield,74,Spain Women's,863,"['64270846-2751-4448-8023-d6976ea97209', 'f76d2ac2-2e89-482d-922d-bfad972b8d14']",19,,,,,,,,,,,,,,,,Spain Women's,863,00:34:19.861,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,53ee00ab-5c1f-4439-b3fa-921c111560bd,1550,,,"[57.2, 33.5]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,74,Spain Women's,863,['0b91795e-c717-4257-9966-3cf9548f73a1'],20,,,,,,,,,,,,,,,,Spain Women's,863,00:34:20.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4971ea05-d39f-4bc0-9bdd-3f87160cca8c,1553,,,"[44.7, 42.5]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,74,Spain Women's,863,['2eddc20f-8f23-469e-a313-19fc6fd53d75'],22,,,,,,,,,,,,,,,,Spain Women's,863,00:34:22.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8ccb525b-4781-43d6-9137-be9ce2f376a0,1556,,,"[43.0, 29.3]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Pilar León Cebrián,10155.0,Left Center Back,74,Spain Women's,863,['5b0cb394-3b1e-493f-9b41-91128faf1934'],23,,,,,,,,,,,,,,,,Spain Women's,863,00:34:23.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9ca6a63f-bd76-4314-ad82-db165005cb67,1559,,,"[47.5, 64.1]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,74,Spain Women's,863,['3235c952-a5cf-49dc-b6a8-6693864e06f5'],27,,,,,,,,,,,,,,,,Spain Women's,863,00:34:27.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9a322b59-5dda-44db-b2c6-8209ee86fd68,1562,,,"[63.1, 63.9]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,74,Spain Women's,863,['98251526-07b5-4f5e-94be-9f2f02fc4d10'],31,,,,,,,,,,,,,,,,Spain Women's,863,00:34:31.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,80cebf34-b27c-4ecd-ba9d-e00fbf1fd249,1565,,,"[49.2, 59.2]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,74,Spain Women's,863,['19751457-a1e2-4420-a7c9-08c897a92208'],33,,,,,,,,,,,,,,,,Spain Women's,863,00:34:33.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ca73e035-fa53-4d0f-884f-7f2020889e7d,1568,,,"[63.4, 72.3]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,74,Spain Women's,863,['c7f9478f-1405-4932-923e-6fd85ac6d811'],37,,,,,,,,,,,,,,,,Spain Women's,863,00:34:37.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3a9241aa-c620-4e06-a978-502ff22da8c9,1571,,,"[64.0, 61.3]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patricia Guijarro Gutiérrez,15287.0,Center Defensive Midfield,74,Spain Women's,863,['6faf81ca-eeb6-4997-8062-ae220cc7a0fd'],38,,,,,,,,,,,,,,,,Spain Women's,863,00:34:38.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,40ad70e9-8f3c-439a-9fe9-912d934b490a,1575,,,"[62.9, 71.0]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,74,Spain Women's,863,['f63de727-2600-4d08-b8e8-a54782214c66'],40,,,,,,,,,,,,,,,,Spain Women's,863,00:34:40.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,714c15ad-70e4-49a4-81f8-dbaf0b9b5dae,1578,,,"[48.2, 59.0]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Irene Paredes Hernandez,10165.0,Right Center Back,74,Spain Women's,863,['b5ffbaa4-57e3-4465-a133-1e88ad68cece'],43,,,,,,,,,,,,,,,,Spain Women's,863,00:34:43.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a39b961b-82c5-4540-a16b-82ccd4473ac0,1582,,,"[68.9, 75.7]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sheila García Gómez,51062.0,Right Midfield,74,Spain Women's,863,['66b521c6-ad4b-4934-ae81-a30dfe11e500'],48,,,,,,,,,,,,,,,,Spain Women's,863,00:34:48.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,72428151-b151-4151-b0d2-e82548e1a765,1586,,,"[60.6, 75.5]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ona Batlle Pascual,46639.0,Right Back,74,Spain Women's,863,['4cad3a04-acda-4d57-8598-d9a8781ece29'],50,,,,,,,,,,,,,,,,Spain Women's,863,00:34:50.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3d556e58-fcf9-46e0-b925-5ce2716bf261,1590,,,"[75.1, 64.8]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitana Bonmati Conca,15284.0,Right Center Midfield,74,Spain Women's,863,['ba109f80-4c77-43a8-b068-108e4d063003'],54,,,,,,,,,,,,,,,,Spain Women's,863,00:34:54.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,87918908-c52c-45da-bf7f-2adc163e2d0a,1593,,,"[82.6, 14.9]",3835337,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leila Ouahabi El Ouahabi,10163.0,Left Back,74,Spain Women's,863,['411afa5a-620f-409a-bf0d-a46a5731bc82'],59,,,,,,,,,,,,,,,,Spain Women's,863,00:34:59.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0f4fdaa8-3c19-49cd-a199-3436ac2e2aa0,1596,,,"[74.3, 27.5]",3835337,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,María Francesca Caldentey Oliver,10161.0,Left Center Midfield,74,Spain Women's,863,['e8ec13a2-f07c-4b05-9651-3085727897ff'],0,,,,,,,,,,,,,,,,Spain Women's,863,00:35:00.622,Ball Receipt*,
