50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a255b9b-27b6-47e3-ac9b-50b717c9423a,1807,,,"[108.7, 69.5]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tuva Hansen,276288.0,Right Wing Back,106,Norway Women's,852,['cc7a32a2-6a1a-45d0-a950-1873dc96e7e8'],4,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:09:04.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5906249e-038b-44fd-9a45-726499152442,1811,,,"[26.7, 6.0]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Hemp,15555.0,Left Wing,107,England Women's,865,['d98d63aa-9e29-4fc9-b9b4-ee9099891f74'],6,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:06.168,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f896c5c9-e005-42a1-9c65-b957e33df955,1815,,,"[35.5, 7.0]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,108,England Women's,865,"['b3eca4f1-af22-4339-9842-8b2ff6766959', 'e608a1a7-32b2-4f75-a479-234305b896f0']",26,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:26.225,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905b491a-502b-4415-b93c-bfb7ed57adf7,1818,,,"[26.5, 6.2]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Daly,5058.0,Left Back,108,England Women's,865,['dd66b740-2481-4525-91b4-d5cbf48dd57d'],27,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:27.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e83fbb-4809-4ecc-ac62-856d1fac0f39,1820,,,"[43.0, 6.7]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellen White,10180.0,Center Forward,108,England Women's,865,['b9e5beb0-d63e-4f9e-b35e-4916a557216c'],29,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:29.264,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884b38bf-d376-4af5-bb9a-12796a6cdc12,1826,,,"[90.2, 68.0]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,108,England Women's,865,['2d33762b-a64c-48d6-a2cd-f9b9c039acee'],32,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:09:32.569,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b9c75d-0d28-4c49-aaf9-89c6d965ed34,1831,,,"[84.3, 77.3]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Graham Hansen,10386.0,Right Wing,108,England Women's,865,['c3b45e40-618d-4ae4-ba7e-d941841772a7'],33,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:09:33.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06b5ec2e-299f-4807-b5de-4b4f79af89c7,1835,,,"[51.8, 18.6]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesca Kirby,4641.0,Center Attacking Midfield,108,England Women's,865,['7387dd36-8234-4c1c-bf20-2f703bd171be'],35,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:35.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93d7c97f-fe0d-432d-952e-9752d4a6f2ca,1838,,,"[57.4, 40.3]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Right Center Midfield,108,England Women's,865,['b2b283d8-dcad-4012-8c28-aaec703783dd'],38,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:38.831,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d1f0376-69bc-4341-9209-f07124c150ed,1841,,,"[98.7, 63.1]",3835327,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,108,England Women's,865,['a21d134b-d0cd-48bf-b483-1c46e8dc990d'],43,,,,,,,,,,,,,,,,,,,England Women's,865,00:09:43.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b538c65d-a381-41ab-b991-05d4181631d8,1845,,,"[89.5, 77.2]",3835327,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,109,England Women's,865,"['17e2ed43-4ec6-4052-a867-3b4bca487c7e', '6c82be0d-4c43-4cc5-b7b7-28b89de311df']",6,,,,,,,,,,,,,,,,,,,England Women's,865,00:10:06.791,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc8cf8e1-b513-4440-9b4d-000e9d2a1184,1850,,,"[111.6, 41.0]",3835327,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellen White,10180.0,Center Forward,110,England Women's,865,['51d3e48e-20e9-4fe4-a839-6dd61cc25c4e'],54,,,,,,,,,,,,,,,,,,,England Women's,865,00:10:54.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630ac03-75db-4f21-ba29-c9f7304cfa3b,1860,,,"[55.9, 42.7]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,112,England Women's,865,['1d2d820b-7cca-40f5-a05a-9fd5fc76b7a8'],29,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:29.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2814907e-5f81-48e1-a5b9-3c85004b2dee,1863,,,"[82.9, 76.3]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,England Women's,865,['ab658e18-e247-46a9-9583-d0c016b32ff2'],36,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:36.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a47ee166-0947-414a-a940-2cbb7ed990ef,1866,,,"[100.4, 76.5]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,112,England Women's,865,['19011b72-a46d-4454-9954-7c49e61ea033'],38,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:38.226,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3d94b1-65a4-467e-9bdd-ea7acba54050,1869,,,"[85.3, 67.5]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,England Women's,865,['5bf69455-5777-42ab-8542-b2a1ff8171c8'],41,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:41.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c01c3301-811a-4a44-85d5-2fd8c0ebcdea,1872,,,"[71.7, 54.9]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,112,England Women's,865,['cf42255b-dbb2-42b0-98ec-4ed891c68f3b'],44,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:44.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d62d1c52-b735-4eeb-a4c7-44716ca63c4d,1875,,,"[72.2, 27.4]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,112,England Women's,865,['ba6e1ba6-8c40-4302-a7a7-401f3ff4ef69'],47,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:47.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b81e3ad-3357-44a5-8e4f-278be2d15e06,1878,,,"[92.6, 6.7]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,112,England Women's,865,['ce8f2e72-191f-4955-a9fb-3caf8e3f8f2f'],49,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:49.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107fc0f-a3b0-410d-a284-6b297a1dcf05,1881,,,"[92.6, 15.7]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,112,England Women's,865,['cdfb1755-6e62-449a-bafb-871d3f9fd614'],51,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:51.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931aba38-d29e-4f13-b530-5c0f782cc972,1884,,,"[65.4, 12.8]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,112,England Women's,865,['25cd725c-cb9c-4476-ad7d-39196dda9083'],53,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:53.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fec5138-a250-4e93-a696-7b191adf45ae,1887,,,"[71.5, 7.0]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,112,England Women's,865,['5922d2dc-317f-4a75-88df-021136b38db9'],57,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:57.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10f5ca99-3a2c-43ee-a607-3bdd54f34aac,1890,,,"[59.8, 13.3]",3835327,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,112,England Women's,865,['f924a064-6a68-4325-a4f4-7f66aa9bc168'],59,,,,,,,,,,,,,,,,,,,England Women's,865,00:12:59.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,def7058a-7c48-44ff-b727-4c749a38b2da,1893,,,"[48.1, 46.6]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,112,England Women's,865,['2055a487-d877-496b-aba0-7d99f29642f2'],2,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:02.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196194a9-5656-4d10-bfbf-56a0d2bd966b,1896,,,"[67.8, 76.3]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,England Women's,865,['6c29f670-aca5-4a17-8e5d-ae1a0b13848b'],5,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:05.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db8f086-9174-4675-aac1-f3ccdeb85847,1899,,,"[71.5, 68.2]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,112,England Women's,865,['38a56275-7b6a-4cd0-9177-0830d5668a5a'],8,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:08.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55489506-e64c-43ce-924a-1a6640d0a514,1902,,,"[64.2, 75.5]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,England Women's,865,['971566b2-fc41-491b-b296-55e1688ea6ad'],10,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:10.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4deaa45a-7410-46e4-bf9c-2fce785c54e9,1905,,,"[67.8, 66.3]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,112,England Women's,865,['8b21917d-17d1-43c0-8393-84185c74df38'],13,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:13.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ff9457-845c-4bb1-bf26-bc7e7989e9ea,1909,,,"[69.8, 77.7]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,112,England Women's,865,['b3a4c0de-28d5-44ac-a23c-7bc29a13d1b5'],18,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:18.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9334f8d6-58af-4774-b787-60820df05e11,1912,,,"[43.5, 58.8]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,112,England Women's,865,['95712911-21f6-467a-802e-e599bac327b3'],22,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:22.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787296ce-159c-4f87-b8d5-a3956fb68c7c,1915,,,"[44.5, 31.0]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leah Williamson,18999.0,Left Center Back,112,England Women's,865,['aaaeece4-440e-4272-b91d-4f940c611547'],26,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:26.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365ec046-f86f-4e8d-bcd3-4918c92bac1f,1918,,,"[71.5, 68.7]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,112,England Women's,865,['1bdc9858-1c9a-4142-9463-d192e5c8a9b1'],32,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:32.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349d6fd9-c86a-41b0-8097-f1e459aa04c9,1921,,,"[87.0, 65.1]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,112,England Women's,865,['d1cd7ba0-f7d0-40d5-94cb-8995efea1253'],36,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:36.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dd28e60-fe8b-43b4-a238-c745c8b1cb3d,1924,,,"[108.4, 78.2]",3835327,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,112,England Women's,865,['6e2b0d18-0183-4af5-9b07-0a8cbbae55a1'],38,,,,,,,,,,,,,,,,,,,England Women's,865,00:13:38.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9db6ee62-d1d5-41d1-8734-22217198f133,1929,,,"[17.8, 3.6]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ada Stolsmo Hegerberg,10385.0,Center Forward,113,Norway Women's,852,['a7963c38-7d27-43a1-af6d-0f0cb10aade2'],16,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:14:16.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3d3bc97-452c-45ae-b9a0-b8d93ec5fa02,1932,,,"[23.3, 2.4]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Wing,113,Norway Women's,852,['036f408b-7758-4ca1-a677-aafbd11084f4'],17,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:14:17.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bbf45a8-588f-4b63-8c87-d0b8cb247f57,1934,,,"[71.2, 68.7]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Right Center Back,114,England Women's,865,['d27a1399-a3b7-4fb7-a525-564eb8048126'],28,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:28.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7832abbd-287e-4237-a5f1-1cdbbac02e18,1937,,,"[62.7, 46.8]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Left Center Back,114,England Women's,865,['badb0268-8b6c-4688-9812-cf52fa8b4103'],30,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:30.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db06ac35-3916-453b-b58c-8f2644f57f84,1940,,,"[74.4, 23.3]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,114,England Women's,865,['012e2e7f-3e4e-4821-b68c-9bc956e010ee'],33,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:33.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc249067-17c6-4f99-92de-1b01d51d1455,1944,,,"[81.9, 25.9]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,114,England Women's,865,"['1716ca70-261d-4d36-ba40-0bb99b104ef0', 'aecf9335-a56d-4a6d-8910-c5e44726ec2d']",35,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:35.289,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b2103e-b08f-44f8-848e-735dcfc07fa6,1947,,,"[75.1, 13.1]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,114,England Women's,865,['5d0c0545-48c5-4eeb-9e07-0dd229a7e372'],36,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:36.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f6ea9d-f47b-4fd6-8bf2-c58e776061df,1950,,,"[73.7, 24.7]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,114,England Women's,865,['3c772242-2ade-48a6-9be6-d1b1af748b58'],38,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:38.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d2aa49-6052-4912-a193-881c82cb6e87,1954,,,"[85.8, 22.5]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Hemp,15555.0,Left Wing,114,England Women's,865,"['0409ba04-a7dd-4947-9f41-fd63c7665aec', '0fcab293-477c-4dae-b0bf-1c0d3e0148bc']",41,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:41.807,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdd47027-6200-48cc-8f64-ede8ff873342,1962,,,"[101.1, 70.4]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,114,England Women's,865,['dd8b5fec-9ceb-4e8f-9428-7ac974cb78a6'],48,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:48.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792192f3-f4ca-4500-9d3e-9dec03e934c1,1965,,,"[107.7, 76.5]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany Mead,15619.0,Right Wing,114,England Women's,865,['93e72f14-d9e7-43ff-a636-e8cf9843fd63'],51,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:51.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87352dfd-4f01-4ff7-81cd-b29fb30c9e07,1968,,,"[98.7, 75.3]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,114,England Women's,865,['1dbbe827-8e91-4753-8015-6c8cddc17ec6'],52,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:52.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b55f14b4-5287-4278-b054-06fb7c8fddb0,1971,,,"[87.0, 56.3]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Left Defensive Midfield,114,England Women's,865,['36689fae-a8e2-4c4d-a1bd-c271481f2e57'],55,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:55.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489a7406-0e44-4e1e-8638-8357560f20a8,1974,,,"[84.6, 26.7]",3835327,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alex Greenwood,10252.0,Left Back,114,England Women's,865,['acf80993-8356-4fb0-9c4c-ef11aaa90c47'],57,,,,,,,,,,,,,,,,,,,England Women's,865,00:14:57.223,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e19fb6-4537-4b6b-96f6-c7b384a5a4c5,1977,,,"[93.6, 18.6]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ella Toone,31534.0,Center Attacking Midfield,114,England Women's,865,['7b92a23a-113e-4ea3-bd86-ea2ca4e92680'],0,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:00.386,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134d46a6-e813-4928-9908-cf573f4179a3,1980,,,"[111.8, 45.6]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alessia Russo,47521.0,Center Forward,114,England Women's,865,['567a9dcc-8768-4e57-b790-a320486464f7'],4,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:04.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd2470df-7dd8-416a-ba79-d0d14837941a,1987,,,"[55.2, 11.4]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ada Stolsmo Hegerberg,10385.0,Center Forward,115,Norway Women's,852,['b74b21a4-1bc8-4088-9bd7-de7b351d766b'],37,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:37.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2a81fac-3854-4bd9-a0bf-67c7da6f0a1b,1994,,,"[69.5, 59.7]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,116,England Women's,865,['4d12d28c-8538-45ef-96f1-4ba1b887f46a'],42,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:42.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b2442a-075c-42f7-8f29-ac227a612eaf,1997,,,"[83.1, 46.1]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Center Attacking Midfield,116,England Women's,865,['c6738ab0-214c-4732-b0e4-6d969e42ccb7'],44,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:44.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6eabbdf-68b0-449c-a540-9324341ce4a1,2000,,,"[110.1, 61.4]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,116,England Women's,865,['d05c47f9-491a-4ca7-8ec0-a85384c5bc68'],50,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:50.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99f960c-0909-493c-a727-037eed6b4a55,2004,,,"[11.4, 21.1]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Guro Reiten,10514.0,Left Wing,117,Norway Women's,852,['e769e605-dbc3-4ec5-ad6f-54d3bc41c651'],54,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:54.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6076535-5d3a-4cf8-af5f-7bc9d6eb8951,2007,,,"[37.2, 17.0]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ada Stolsmo Hegerberg,10385.0,Center Forward,117,Norway Women's,852,['3901930c-dc3e-4227-803d-f5a8bfdc52b3'],57,,,,,,,,,,,,,,,,,,,Norway Women's,852,00:15:57.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e03f3e8e-f862-4cb8-9e2e-d610745c43a7,2010,,,"[85.1, 74.1]",3835327,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Millie Bright,4642.0,Right Center Back,118,England Women's,865,['f1db1884-aaeb-4439-b292-bc91d499944e'],58,,,,,,,,,,,,,,,,,,,England Women's,865,00:15:58.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0588cac-5937-44a1-b2f9-09be9e0aef14,2013,,,"[91.6, 63.6]",3835327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Right Center Midfield,118,England Women's,865,['cec5f8c6-9724-48ba-8df4-4c912700281b'],0,,,,,,,,,,,,,,,,,,,England Women's,865,00:16:00.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833428b4-30f1-42f2-81f7-cc809b117d07,2016,,,"[81.7, 56.1]",3835327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,118,England Women's,865,['4e4392dd-ee48-4c87-9f80-cba1e823f0a7'],2,,,,,,,,,,,,,,,,,,,England Women's,865,00:16:02.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4f5be4a-884b-4737-b6e6-4376bf4ff46f,2019,,,"[77.5, 29.8]",3835327,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Back,118,England Women's,865,['0c030d8c-9846-4ba7-9838-ceb3f074e3fe'],5,,,,,,,,,,,,,,,,,,,England Women's,865,00:16:05.751,Ball Receipt*,
