50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[59.5, 33.5]",,,,,,,,,,,,,1.922244,,,,,,,,,,,,,,ff2a0b6c-ddff-471b-bcb0-92b9285a0ebf,1339,,,"[57.5, 29.3]",3835340,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Magdalena Lilly Eriksson,4633.0,Left Center Back,108,Sweden Women's,858,"['3e8f22e0-6998-45dc-86cb-26b327145484', 'a25faa0e-099c-4560-bfe4-cf73c132c43d']",34,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:34.968,Carry,
,,,,"[66.9, 71.1]",,,,,,,,,,,,,1.910973,,,,,,,,,,,,,,b2794a06-a70f-4e43-9e3b-2cd3cabcdd0a,1342,,,"[63.3, 58.7]",3835340,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Amanda Ilestedt,26092.0,Right Center Back,108,Sweden Women's,858,"['2444b36b-2394-431f-9fbc-8f073e588e4d', 'aedd395c-687c-4736-b76b-0e72b838a29b']",38,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:38.570,Carry,
,,,,"[94.8, 77.7]",,,,,,,,,,,,,2.267834,,,,,,,,,,,,,,4b687cc7-6492-4e83-b4ff-bd1096d25f00,1345,,,"[87.6, 78.5]",3835340,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hanna Erica Maria Glas,24693.0,Right Back,108,Sweden Women's,858,"['279fe04c-3f7c-4a52-b2f4-055d05ba83e0', 'd3cdc926-fdda-4b2d-a5c2-df6c315ad8e8']",41,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:41.664,Carry,
,,,,"[16.3, 0.9]",,,,,,,,,,,,,2.256096,,,,,,,,,,,,,,6935583f-6518-43e2-b3d1-a2f79c6a5828,1349,,,"[21.5, 4.3]",3835340,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,108,Sweden Women's,858,"['3c0657ee-4e89-44c5-9bf7-edcf6bc0732c', 'baf14215-85c1-40d5-a7a6-efb887ebbfc4', 'dd0ff3af-a67c-4289-8038-fc1d6c24e6de']",46,,,,,,,,,,,,,,,,Portugal Women's,864,00:01:46.112,Carry,True
,,,,"[80.6, 62.6]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,2765ee74-d639-434d-b9fa-bb8440a575db,1362,,,"[80.2, 62.6]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Stina Blackstenius,10229.0,Left Center Forward,111,Sweden Women's,858,"['43f76442-209a-40b2-9771-aa639798f61a', 'e3950db8-7d58-4b7f-9935-3819a305de46']",26,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:26.929,Carry,
,,,,"[79.3, 65.7]",,,,,,,,,,,,,1.224657,,,,,,,,,,,,,,e75b02c0-8e38-498d-ac82-629a848ac061,1366,,,"[77.9, 68.2]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kosovare Asllani,10220.0,Right Center Forward,111,Sweden Women's,858,"['9924db22-489e-40d7-9b91-cdad7b75a277', 'c3c975cf-5b8a-455f-8367-6817dc7a9d9f', 'ce2baae6-241d-4ec6-b3f2-44cd23e74d85']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:27.353,Carry,True
,,,,"[102.0, 57.4]",,,,,,,,,,,,,0.40025,,,,,,,,,,,,,,7a58ab7f-a06d-46fd-a37f-9f787bd8556e,1369,,,"[98.9, 59.4]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johanna Rytting-Kaneryd,62710.0,Right Midfield,111,Sweden Women's,858,"['34287fdd-5ac3-4d37-920c-f72237bfb909', 'ffe2b1ee-5220-4ff6-ab3b-0f408f837092']",30,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:30.487,Carry,
,,,,"[41.0, 60.2]",,,,,,,,,,,,,7.286445,,,,,,,,,,,,,,86082757-1c57-4a15-b22f-3f98f6be87c0,1374,,,"[13.2, 39.1]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,111,Sweden Women's,858,"['08b1ef12-0bbf-4397-8860-1fd85f23902d', '3fae2ea7-062a-425b-97ef-20c4a66e5613']",33,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:33.216,Carry,
,,,,"[69.8, 12.7]",,,,,,,,,,,,,1.141189,,,,,,,,,,,,,,4bc908bd-54e0-453a-af6c-2c46048d9e3d,1379,,,"[71.0, 15.1]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Midfield,111,Sweden Women's,858,"['3783e6da-652b-45a8-a3b9-8aed6332c2f3', '789103c6-ea64-4bb0-9b69-4219cac69241', 'ab880b3e-faf7-48cb-9a97-7c3ce47f5794']",43,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:43.679,Carry,True
,,,,"[63.8, 7.0]",,,,,,,,,,,,,0.349152,,,,,,,,,,,,,,d97113ad-33f6-4538-ab25-644cef562ca9,1383,,,"[63.8, 7.0]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,111,Sweden Women's,858,"['7de1a7bd-1749-40c1-82f9-4bf46b82ad5d', 'a55aa70f-3e08-42fa-9835-468681a25f45']",45,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:45.610,Carry,
,,,,"[79.3, 12.2]",,,,,,,,,,,,,0.956059,,,,,,,,,,,,,,57f3aeb5-e153-4dfd-9662-d9cbca19e3ab,1386,,,"[71.6, 10.4]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Midfield,111,Sweden Women's,858,"['983d524e-70c1-4f98-ab84-3058e893252d', 'c3cc9eeb-6fbe-4cf9-9256-a5450534d940', 'ea82bf29-84a6-4e1a-b9af-992fdcd9f59c']",47,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:47.097,Carry,True
,,,,"[21.9, 67.0]",,,,,,,,,,,,,2.99247,,,,,,,,,,,,,,31cee6c8-495b-478a-bb86-307747712fc2,1393,,,"[20.4, 62.9]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,112,Portugal Women's,864,"['4ac02998-c8a5-48b0-bac4-638b645992eb', 'c5935b77-18e9-413a-bf20-03ac1d7200e2']",52,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:52.194,Carry,
,,,,"[22.1, 67.5]",,,,,,,,,,,,,2.196441,,,,,,,,,,,,,,cd917654-21a6-4d26-ad3e-2cda8a5c487b,1398,,,"[22.1, 67.4]",3835340,47,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,112,Portugal Women's,864,"['4043b556-8c92-422a-b7e1-0d424212f308', 'a357af8c-0789-4111-8b71-52a27ffa8087']",57,,,,,,,,,,,,,,,,Portugal Women's,864,00:02:57.494,Carry,
,,,,"[5.7, 45.6]",,,,,,,,,,,,,0.997455,,,,,,,,,,,,,,bd4ae098-c512-4ddb-a62a-22c754ccdbe3,1401,,,"[3.7, 45.2]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,112,Portugal Women's,864,"['a8082bc2-6dd7-4907-a6cf-4a5923b7cb5e', 'da56ddf3-5758-4118-a2e7-a0532ee98683']",2,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:02.216,Carry,
,,,,"[22.6, 22.7]",,,,,,,,,,,,,1.899659,,,,,,,,,,,,,,36d75f68-da85-47fd-a97f-26d1b83fc8a9,1404,,,"[17.0, 28.5]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carole da Silva Costa,10162.0,Left Center Back,112,Portugal Women's,864,"['d1d7b9f8-808e-4b46-9548-d296f81d922a', 'e5386d81-6b5a-48a5-a04e-23ac45645bbd', 'e74993da-016e-4559-978d-e58cf97073bd']",4,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:04.728,Carry,True
,,,,"[26.7, 6.7]",,,,,,,,,,,,,0.301229,,,,,,,,,,,,,,4bede42f-038f-4c1d-bcf9-002c91775aa4,1408,,,"[26.2, 6.7]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,112,Portugal Women's,864,"['7df2730f-b4db-4c37-993d-779244fd34d4', 'aea076e3-4254-4097-bbd2-43fa406891c1']",7,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:07.775,Carry,
,,,,"[96.8, 31.7]",,,,,,,,,,,,,0.861755,,,,,,,,,,,,,,59e24686-81c4-4622-93d0-44a3aca0e465,1412,,,"[86.9, 35.1]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Midfield,113,Sweden Women's,858,"['2b8dd706-933d-41b6-9d32-bd5747c7b365', '65fd06c0-14f7-42cb-a4b4-98c0eccf6298']",11,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:11.855,Carry,
,,,,"[105.8, 44.3]",,,,,,,,,,,,,0.182162,,,,,,,,,,,,,,fbe02cee-e042-4b36-b98f-2108b9b6b1f9,1416,,,"[105.8, 45.9]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Stina Blackstenius,10229.0,Left Center Forward,113,Sweden Women's,858,"['38fde52b-7507-4674-a589-148040b18dda', '5fbd938f-c44c-4707-a7d9-bf568bfd7cb1', 'd8f3bb41-f6e3-423a-825d-8c4017689d51']",13,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:13.688,Carry,True
,,,,"[11.8, 46.1]",,,,,,,,,,,,,8.497189,,,,,,,,,,,,,,e06967ae-a691-4a86-a7bf-3505b61b875e,1420,,,"[8.4, 45.2]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,114,Portugal Women's,864,"['b5da9459-8172-4031-84ca-a1d8cec2acae', 'cd611f53-0b34-44a7-b71c-42d90236774c']",15,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:15.463,Carry,
,,,,"[27.3, 65.2]",,,,,,,,,,,,,3.042716,,,,,,,,,,,,,,602bb8ec-8398-43f7-b746-2c9d0729e2d4,1423,,,"[19.2, 60.2]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ana Borges,10141.0,Right Back,114,Portugal Women's,864,"['51c44b12-08e8-4d77-9ab7-dccb560de67b', 'c2c5e14e-bced-4067-a6a0-7052d11af3f4']",26,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:26.188,Carry,
,,,,"[43.8, 75.3]",,,,,,,,,,,,,0.622382,,,,,,,,,,,,,,f1d1a846-44c6-4549-ae8f-2bdace472868,1426,,,"[43.8, 75.3]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreia Alexandra Norton,34875.0,Right Center Midfield,114,Portugal Women's,864,"['188abca7-e6ea-4379-9537-4ba4cd332e76', 'a15301c2-1c2f-4d80-9d3e-6e27620ba9f1']",30,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:30.522,Carry,
,,,,"[53.9, 69.2]",,,,,,,,,,,,,1.330223,,,,,,,,,,,,,,fda83f31-683f-4825-a787-3f933e5c93de,1430,,,"[52.7, 69.2]",3835340,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Forward,114,Portugal Women's,864,"['66f5a4c2-3c5c-41b0-93c6-54b2fb35a3ad', '8f5c81d7-d619-45f2-829d-5f310e370302', 'e9cf03fa-ebd3-45a5-8d25-3a5d14d6fc7f']",31,,,,,,,,,,,,,,,,Portugal Women's,864,00:03:31.806,Carry,True
,,,,"[57.2, 13.3]",,,,,,,,,,,,,1.83612,,,,,,,,,,,,,,a3490aed-2dd7-432e-9a76-d672b33accda,1439,,,"[59.1, 13.1]",3835340,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,116,Sweden Women's,858,"['9952cc0c-307f-489c-a498-0e6683ff68d5', 'ad9ab537-f299-4c22-9d2d-cbcd705130a8']",3,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:03.559,Carry,
,,,,"[67.4, 7.0]",,,,,,,,,,,,,2.495617,,,,,,,,,,,,,,3b3ce4bd-9669-47f3-9882-ccaf1cd92e45,1442,,,"[67.4, 7.0]",3835340,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,116,Sweden Women's,858,"['a1768af0-89a5-4e3a-bec4-3d325c3280c6', 'a2ca38a8-21ad-47a7-a3dd-dff311c80e26']",6,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:06.381,Carry,
,,,,"[111.2, 29.7]",,,,,,,,,,,,,1.844112,,,,,,,,,,,,,,d9b9b371-8f71-4a05-8ff4-14c0b9a22d65,1446,,,"[104.7, 22.5]",3835340,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Left Center Forward,116,Sweden Women's,858,"['02bee58a-a14b-4e9e-a7ed-ab98d62337ca', '47e055dd-3b37-4d0e-ad8c-ebdcaeb3482d', 'ad79baf4-9991-4e3f-80f6-2456d124bc2d']",12,,,,,,,,,,,,,,,,Sweden Women's,858,00:04:12.079,Carry,True
,,,,"[49.8, 5.4]",,,,,,,,,,,,,3.000641,,,,,,,,,,,,,,d3266d47-5fe6-436e-aa0f-2ba05a6a982a,1457,,,"[25.3, 9.6]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,118,Portugal Women's,864,"['527cda7f-d5e5-4c10-80cc-60e2769e782f', 'a95c5fb1-8746-4d8d-a564-97d514d8f846', 'b5569443-0417-4745-ba35-5e0bb8105138']",15,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:15.900,Carry,True
,,,,"[74.1, 72.7]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,0c04b7c6-2733-43f1-b332-d8734d8b4fe7,1468,,,"[74.1, 72.7]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Left Center Forward,120,Sweden Women's,858,"['5e16b402-a694-42a6-95bc-f3c3abbb4204', '67f1e554-e69a-4b8a-8aab-a70373a9ef05']",42,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:42.070,Carry,
,,,,"[68.9, 76.1]",,,,,,,,,,,,,0.874454,,,,,,,,,,,,,,f21e39b2-4d2e-4ab7-9725-4863b06a5cd8,1472,,,"[66.9, 77.0]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Midfield,120,Sweden Women's,858,"['4d107d3d-a1f8-4808-85c0-185164c12bd0', '5de14a29-758b-4dc8-bbdc-7bc37bd20937', '85f254f2-9ea8-496b-befc-7e1d892cf826']",43,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:43.181,Carry,True
,,,,"[65.4, 77.0]",,,,,,,,,,,,,0.177376,,,,,,,,,,,,,,26600f02-cad7-4f80-8940-414805afa80d,1475,,,"[65.4, 77.0]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hanna Erica Maria Glas,24693.0,Right Back,120,Sweden Women's,858,"['8d69cfa8-2586-443b-89a1-3384a6b10df9', 'fd9fec4a-06f1-4720-b439-9a6cf87f1f42']",44,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:44.716,Carry,
,,,,"[61.0, 16.2]",,,,,,,,,,,,,0.141705,,,,,,,,,,,,,,2aeb13d7-c815-4de5-a2c8-1a05d58f5f5f,1481,,,"[61.0, 16.2]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisca Ramos Ribeiro Nazareth Sousa,62913.0,Center Forward,121,Portugal Women's,864,"['46ca4f2c-5c38-45fd-9932-8433e596e712', 'dbbc42f5-3128-4174-b873-cf1c4fb44f38']",54,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:54.622,Carry,
,,,,"[67.4, 65.0]",,,,,,,,,,,,,1.997907,,,,,,,,,,,,,,7af2f66e-6b3e-4001-8585-63a9349a755b,1486,,,"[63.8, 55.6]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Midfield,121,Portugal Women's,864,"['274ffc31-e04f-4bfa-8001-db9f2387e05d', 'cd58b0da-2e70-481e-b8fd-1e4c7d8eda62', 'd97a732a-e3a0-4348-8f76-72dea746c259']",56,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:56.293,Carry,True
,,,,"[40.2, 13.0]",,,,,,,,,,,,,2.189109,,,,,,,,,,,,,,1ed7c853-5727-46c9-90d8-2a8ca5c1fbd1,1490,,,"[47.1, 7.8]",3835340,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreia Alexandra Norton,34875.0,Right Center Midfield,121,Portugal Women's,864,"['24141e00-46b1-4f4e-966d-a97822db88dc', '6871393d-6cfd-42e5-86df-fdb4a6214929', '689aca28-7396-4851-be02-f795cf3bcf43']",59,,,,,,,,,,,,,,,,Portugal Women's,864,00:05:59.944,Carry,True
,,,,"[12.9, 35.8]",,,,,,,,,,,,,1.196471,,,,,,,,,,,,,,732b129a-e26b-4095-bc42-a7bfb44a8294,1494,,,"[11.4, 31.3]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,121,Portugal Women's,864,"['02c6d4ec-bfcf-4241-82bb-0512f7727045', '0347ccfe-0ea7-49e1-af6e-501b0fe28896', 'bd6dfaea-8de8-4d9d-a73d-e7dc7c5066b1']",6,,,,,,,,,,,,,,,,Portugal Women's,864,00:06:06.052,Carry,True
,,,,"[89.6, 33.5]",,,,,,,,,,,,,1.589249,,,,,,,,,,,,,,cb804bfc-9066-45ac-91df-37ce5ec8d2af,1505,,,"[93.7, 29.9]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gun Nathalie Björn,26093.0,Left Defensive Midfield,122,Sweden Women's,858,"['24d36259-786a-42e0-ad13-c5bb2ab0ec5a', 'd49044ca-9336-4ed7-9b70-16854362fbd8', 'ebb0c071-0363-44d6-99a9-313bd81f9c27']",27,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:27.278,Carry,True
,,,,"[75.0, 32.7]",,,,,,,,,,,,,0.345131,,,,,,,,,,,,,,d566dc3b-4989-462b-8bb9-01e6d0dd9214,1509,,,"[75.0, 32.9]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amanda Ilestedt,26092.0,Right Center Back,122,Sweden Women's,858,"['20457425-f8c8-45f3-beb6-f56e1773245e', '4765bf95-76a1-4bfe-8ebf-3da1af9ccdbe']",30,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:30.078,Carry,
,,,,"[73.7, 19.0]",,,,,,,,,,,,,1.459157,,,,,,,,,,,,,,ea2db2bd-d732-4aeb-9bf4-acfbcb7b8d82,1512,,,"[74.1, 19.0]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,122,Sweden Women's,858,"['6f6fcdd9-ed24-4989-8e43-b1a28d884818', 'ee3c50c3-7aa9-4350-af49-911081e05c29']",31,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:31.387,Carry,
,,,,"[77.9, 24.4]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,,dc7d812e-2b4d-4f9a-b14c-63511d7ecb50,1515,,,"[77.9, 24.4]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gun Nathalie Björn,26093.0,Left Defensive Midfield,122,Sweden Women's,858,"['8c81e4c0-0764-46c6-9d3d-37d254309b03', 'ea36da7a-207f-42c1-95e9-d8436d04160a']",33,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:33.472,Carry,
,,,,"[83.1, 6.8]",,,,,,,,,,,,,0.661098,,,,,,,,,,,,,,aed67dbd-9b49-4caf-b2f0-768e19eea8ff,1518,,,"[82.2, 9.0]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,122,Sweden Women's,858,"['88d14ae8-37d0-47fd-b6ca-6f2ebfab1903', 'b2c26f47-325b-46f0-b3b7-81f0322a76d5']",35,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:35.099,Carry,
,,,,"[90.7, 14.9]",,,,,,,,,,,,,2.070117,,,,,,,,,,,,,,d9632e25-f642-4243-97cd-301000cf98fa,1522,,,"[91.0, 12.6]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Midfield,122,Sweden Women's,858,"['0f4bd79b-912e-47f7-99c4-1b033d8311de', '84b2866d-58a9-4f14-994e-e7373a660bf6', '9270d265-97d0-4c1b-a944-3364a50c2bf3', 'adbe20d4-7f45-46e7-897c-7ee6ed1dbd10']",37,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:37.502,Carry,True
,,,,"[98.9, 19.4]",,,,,,,,,,,,,1.593932,,,,,,,,,,,,,,26cb9984-7d65-4565-87fc-331c3ddae2d4,1526,,,"[90.7, 14.9]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fridolina Rolfö,10215.0,Left Midfield,122,Sweden Women's,858,"['173cbf74-213b-485f-a148-bb8d702236c5', '42b61c46-45b7-486d-92e3-b09d120ef844', 'adbe20d4-7f45-46e7-897c-7ee6ed1dbd10']",39,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:39.572,Carry,True
,,,,"[114.1, 55.8]",,,,,,,,,,,,,4.678623,,,,,,,,,,,,,,87d5469b-26a3-4fff-9ac9-051fb550f91b,1529,,,"[111.4, 56.3]",3835340,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johanna Rytting-Kaneryd,62710.0,Right Midfield,122,Sweden Women's,858,"['4d5bf5a1-b84b-419a-b2d3-81d6497419d3', '9a00e4cc-a240-4f39-893a-c46357f5b093']",43,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:43.854,Carry,
,,,,"[65.1, 7.8]",,,,,,,,,,,,,0.123675,,,,,,,,,,,,,,397f3dfd-40b4-4ccb-b577-3b6a81edcdb9,1545,,,"[65.1, 7.8]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Tatiana Vanessa Ferreira Pinto,10167.0,Left Center Midfield,124,Portugal Women's,864,"['82b6ee20-5f21-4871-8348-2613ec5bd282', 'b0ac02a2-4d23-48aa-a27f-40a5c7a58914']",12,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:12.922,Carry,
,,,,"[56.4, 70.9]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,02aa2a3f-0da2-4a81-8e82-db74ddc213c8,1550,,,"[55.0, 71.1]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Right Center Forward,125,Sweden Women's,858,"['802c3e58-7312-4f44-8b7f-3b4e5c42981c', '838f9a31-a8a6-4b37-9db8-74fde75237df']",22,,,,,,,,,,,,,,,,Sweden Women's,858,00:09:22.325,Carry,
,,,,"[49.2, 5.1]",,,,,,,,,,,,,3.729106,,,,,,,,,,,,,,7ed89fbb-c593-481a-994e-4284a5e090fa,1556,,,"[58.4, 1.3]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joana Filipa Gaspar Silva Marchão,45144.0,Left Back,125,Sweden Women's,858,"['2abbe277-36e0-48ea-9800-f5851ab8ba5e', '78e8b0b6-e5c5-476f-88df-cf4cf9c6f753', '9988b0cb-69db-47e2-a204-8deec0870f1a']",25,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:25.647,Carry,True
,,,,"[77.2, 62.3]",,,,,,,,,,,,,0.808189,,,,,,,,,,,,,,d52ce1a2-c995-4f04-bb4d-aa02473807ae,1561,,,"[77.5, 65.0]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Stina Blackstenius,10229.0,Left Center Forward,125,Sweden Women's,858,"['3c53e624-87b7-4c9c-b122-135421081857', 'a36a5bb4-42ff-44d4-9174-9f4ea7a0fe75']",30,,,,,,,,,,,,,,,,Sweden Women's,858,00:09:30.560,Carry,
,,,,"[9.8, 29.9]",,,,,,,,,,,,,2.467826,,,,,,,,,,,,,,d40d7faa-e179-4dfa-8735-92911ae5fe79,1565,,,"[10.2, 29.0]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patricia Isabel Sousa Barros Morais,10145.0,Goalkeeper,126,Portugal Women's,864,"['0d709a58-953a-416d-93c1-24d9ebbd816e', 'ee1bc9c3-4b5a-4602-bdb6-6d2a8c9a0577']",34,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:34.596,Carry,
,,,,"[20.1, 46.3]",,,,,,,,,,,,,2.06761,,,,,,,,,,,,,,a2ef79b1-25e3-459e-bf54-a6ddfd75acff,1568,,,"[14.3, 44.5]",3835340,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diana Catarina Ribeiro Gomes,32143.0,Right Center Back,126,Portugal Women's,864,"['4d924202-de9f-45c1-8d65-2d707b0ed04c', 'e81d011c-81dc-4dbf-86ac-c2137ea82df3']",38,,,,,,,,,,,,,,,,Portugal Women's,864,00:09:38.407,Carry,
