50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59eafbea-9746-4c54-8744-6ae2b69fc904,1156,,,"[69.3, 6.6]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julio Jorge Olarticoechea,38661.0,Left Midfield,84,Argentina,779,['f1bfda09-e9f2-41d8-b659-bd5541211501'],15,,,,,,,,,,,,,,,,,,,Argentina,779,00:32:15.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3e4024-e82a-4718-8a7b-e2f8f7b713b5,1159,,,"[79.0, 26.7]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,84,Argentina,779,['c69ef864-5b89-4f56-a54e-67163ccfa878'],20,,,,,,,,,,,,,,,,,,,Argentina,779,00:32:20.022,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7d1678-cb7d-4a40-8ea3-44540554222d,1170,,,"[109.1, 6.6]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Armando Maradona,38641.0,Center Attacking Midfield,85,Argentina,779,['e82085bd-b36e-4500-b901-4fde17e47904'],37,,,,,,,,,,,,,,,,,,,Argentina,779,00:32:37.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cf2574f-ef58-4717-abf0-0773ccf22bec,1174,,,"[8.2, 67.5]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge José de Amorim Campos,39654.0,Right Wing Back,86,Brazil,781,['e39290d4-044c-4e59-8e25-6f607d879ce1'],46,,,,,,,,,,,,,,,,,,,Brazil,781,00:32:46.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d000822-902a-4760-bdf4-3971698c6f08,1176,,,"[10.3, 74.4]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,86,Brazil,781,['6de494d1-08eb-44df-a810-72f8605b1376'],47,,,,,,,,,,,,,,,,,,,Brazil,781,00:32:47.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb180bf5-bd5c-498a-bc15-57d926e733cb,1179,,,"[33.6, 45.9]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,86,Brazil,781,['84a02b82-a9e7-42b3-8964-e0cdd80337ca'],52,,,,,,,,,,,,,,,,,,,Brazil,781,00:32:52.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9b4b041-e545-4c01-9406-3c89d4fa2042,1182,,,"[37.9, 22.8]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,86,Brazil,781,['1a76d944-a097-424f-8cc3-2bbf6195262b'],57,,,,,,,,,,,,,,,,,,,Brazil,781,00:32:57.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2401ec2-1fed-4b4b-a3c1-268f57c40d94,1185,,,"[54.0, 20.0]",3793185,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antônio de Oliveira Filho,39826.0,Left Center Forward,86,Brazil,781,['75e7b457-9c5c-4211-b622-b681d4dd1e23'],59,,,,,,,,,,,,,,,,,,,Brazil,781,00:32:59.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e024fe0-80c6-4a0d-9aab-5fea0c14f487,1190,,,"[33.4, 29.2]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Gomes Raymundo,398683.0,Left Center Back,86,Brazil,781,['58c0d086-907d-4634-9b41-486a0ba07d89'],2,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:02.639,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a69d6c6-b898-41ec-b76e-8f30f5ac0ce0,1193,,,"[52.0, 5.7]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,86,Brazil,781,['fd3a11e9-1df5-4fd8-b2f7-b8b10d40248a'],5,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:05.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063fa6b9-b768-40fd-9211-d80350d35f20,1196,,,"[56.5, 14.3]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,86,Brazil,781,['591f6918-36f5-434f-b34b-a609079e270f'],10,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:10.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb744e0a-6d9f-43d1-a1c9-3582dc143c45,1199,,,"[62.9, 47.0]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,86,Brazil,781,['5e650cd0-14ab-4dc5-aa34-567f0d19b256'],13,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:13.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20ab08e-bfbd-4c8f-a407-4f8aa503bfba,1201,,,"[51.8, 59.4]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,86,Brazil,781,['a24f3483-2f45-4154-becc-8e053287c952'],14,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:14.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3feea2-9ecb-4961-ac79-1891b19e280b,1204,,,"[99.7, 68.0]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Antônio Corrêa da Costa,38429.0,Right Center Forward,86,Brazil,781,['d8f3e824-d97a-46a2-8c10-4946be9c9997'],20,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:20.381,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4980248-6e08-4a8c-8039-60fab8db5498,1208,,,"[109.1, 41.4]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antônio de Oliveira Filho,39826.0,Left Center Forward,86,Brazil,781,['65623022-2330-4f3c-bb87-16e6ceb3f944'],27,,,,,,,,,,,,,,,,,,,Brazil,781,00:33:27.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8998b9ca-8eb1-4ae7-9251-63f415dc92ae,1212,,,"[28.9, 51.1]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,87,Argentina,779,['be424eb5-5929-4f43-9618-d4cffb4f9e55'],30,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:30.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6724bb3-1865-45ae-95c8-62a1481261fa,1215,,,"[30.8, 49.6]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julio Jorge Olarticoechea,38661.0,Left Midfield,87,Argentina,779,['f17fabe8-bb27-4afd-b693-7c4768a4dc0f'],38,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:38.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b96729f-9494-44bb-b4de-0c89c1a4f19e,1218,,,"[40.5, 39.7]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Troglio,398682.0,Left Defensive Midfield,87,Argentina,779,['0d28fdda-17f2-408e-a7a8-4cb849feff7d'],40,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:40.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3511ece9-896c-4df6-9b00-47074c2ca278,1221,,,"[24.6, 26.7]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Alfredo Ruggeri Zocola,38657.0,Left Center Back,87,Argentina,779,['f555f34a-e02a-40d8-a206-d03096226f86'],43,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:43.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb4b14f1-ed1d-4123-a6eb-c9b65571ebcc,1224,,,"[46.5, 11.5]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julio Jorge Olarticoechea,38661.0,Left Midfield,87,Argentina,779,['8d62cb10-7a81-47d3-8e9b-e349ba5fc352'],45,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:45.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c559828-bbb3-41db-bb36-7903c819610a,1231,,,"[52.7, 5.9]",3793185,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julio Jorge Olarticoechea,38661.0,Left Midfield,88,Argentina,779,['628d25ae-ec3c-49ac-9640-8687479a0d11'],59,,,,,,,,,,,,,,,,,,,Argentina,779,00:33:59.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc3247f-2f59-4498-bf04-14e0ce6bae83,1234,,,"[78.5, 18.3]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Paul Caniggia,398655.0,Center Forward,88,Argentina,779,"['87aa35ac-3e94-40d7-9ca9-9a0ab8502a74', 'a5c40aae-2e36-44e5-8bd0-101bd1fdd109']",2,,,,,,,,,,,,,,,,,,,Argentina,779,00:34:02.454,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323e65ab-2e3b-4e68-9391-7dbcc012066f,1240,,,"[69.8, 18.6]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Omar Giusti,38654.0,Right Midfield,89,Argentina,779,['84793bfa-5cf4-4de5-af90-90d458beb2f2'],18,,,,,,,,,,,,,,,,,,,Argentina,779,00:34:18.623,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9122b100-c9c3-4903-a441-67bb119f4683,1243,,,"[103.4, 40.6]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Horacio Basualdo,398681.0,Right Back,89,Argentina,779,['73528d3c-b030-4b6a-babb-b6d39406f44a'],22,,,,,,,,,,,,,,,,,,,Argentina,779,00:34:22.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e018f40-922b-4096-9cef-8162fc0c2930,1246,,,"[13.5, 43.8]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Roberto Barreto da Rocha,42193.0,Right Center Back,90,Brazil,781,['556a9a5f-deeb-4c19-b96b-aded07c660f3'],24,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:24.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3da527-3667-4524-802d-101dfecd66ba,1249,,,"[46.0, 48.9]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antônio de Oliveira Filho,39826.0,Left Center Forward,90,Brazil,781,"['61c3bb40-5da8-427a-8afd-606196892237', 'c443aa54-852c-4aad-8011-12fb45c0effa']",26,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:26.129,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b261b116-7ca8-4e9a-931b-8f105f15e884,1251,,,"[47.8, 59.0]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,90,Brazil,781,['e23571a6-8447-43bc-8a1d-90825abe626b'],27,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:27.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc04313-1454-40dc-9ccc-fc13269154d7,1255,,,"[28.3, 61.5]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,90,Brazil,781,['adc57709-305a-46d7-b4ce-98a19f97d3b9'],32,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:32.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47d55e4e-7327-4c09-a639-04477910480b,1259,,,"[40.5, 70.3]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,90,Brazil,781,['963d8d51-7391-4bb1-8859-266adf1bba90'],36,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:36.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d085aa0a-6fdb-42e9-a987-5be657473d86,1262,,,"[31.9, 61.8]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,90,Brazil,781,['a5e80536-4b38-43b5-8205-6e18f4727595'],38,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:38.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47c3776e-14c2-4ec6-843c-80051a174e72,1265,,,"[27.7, 20.5]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,90,Brazil,781,['8c92f5a2-2189-4268-abf7-bdb0b8c42535'],43,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:43.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add8e6fc-53b5-4813-88cc-557991b69e10,1268,,,"[64.9, 30.5]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,90,Brazil,781,['1df086a9-7c81-4b4b-8993-fb11b910d867'],48,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:48.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c99ff5ca-b05e-4496-ac3e-a0067706ff12,1273,,,"[62.3, 41.2]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,90,Brazil,781,"['26772a9d-d8a2-48e4-99a9-5dd4945e1b8e', 'f927e182-3430-4242-a574-c50abab62d38']",51,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:51.436,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40470f8e-9654-4ea2-940d-38259590b2f1,1275,,,"[36.9, 19.4]",3793185,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gomes Raymundo,398683.0,Left Center Back,90,Brazil,781,['3df401de-70b6-48c2-967c-6058065cb383'],54,,,,,,,,,,,,,,,,,,,Brazil,781,00:34:54.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c98b4362-622d-4200-b11a-8d99f5ef8030,1278,,,"[41.8, 36.3]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Geraldo Galvao,398677.0,Center Back,90,Brazil,781,['eca79ac2-141b-4d8d-80a8-fa203fe64fd4'],1,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:01.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a391d1e-5acc-44c6-9449-59ce3eb2c4dc,1281,,,"[55.0, 43.6]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,90,Brazil,781,['3ce7be95-ef35-417f-920f-af2b1925b3f4'],3,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:03.716,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b326f918-295a-4963-b464-6c1849ddd837,1284,,,"[87.8, 47.2]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,90,Brazil,781,['6cdfbcf0-65a1-446e-b2b8-ae5738a750fe'],7,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:07.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee148421-6181-4293-a0d2-d4c21f88406b,1288,,,"[53.5, 28.0]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,91,Argentina,779,['0aaa4f83-be0d-4f4b-87ea-25b7cfd864dc'],9,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:09.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecde2452-63d6-488b-af4a-0a273a17a5bc,1298,,,"[109.6, 33.5]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Paul Caniggia,398655.0,Center Forward,92,Argentina,779,['977d7d21-ee24-47a5-8ac3-dd4b8eeced7c'],44,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:44.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54c3347c-7adf-4a4b-9430-20c5bf42a7a6,1302,,,"[105.1, 41.2]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Omar Giusti,38654.0,Right Midfield,92,Argentina,779,"['714c097d-e91f-48a9-8370-15fd1afaf65f', 'c69e63ce-d0e1-409d-9540-0dda52c90f0f']",46,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:46.111,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae8ac03-6983-46ed-abd7-f262bcaca349,1306,,,"[95.9, 43.8]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Horacio Basualdo,398681.0,Right Back,92,Argentina,779,"['7089b43b-c8d8-4dab-b0b7-4ce13a18790b', '944ffa28-d432-4347-96eb-4f9a80a9dad1']",47,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:47.511,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d10f1131-17c7-429f-a7ed-768a1ca9caa7,1313,,,"[87.1, 35.9]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Antonio Troglio,398682.0,Left Defensive Midfield,92,Argentina,779,['cc21b066-d13a-4064-97ee-e14d39fc59aa'],49,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:49.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9850693c-3668-4e96-8b03-3ffb2ca6f273,1315,,,"[39.0, 52.6]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,93,Brazil,781,['ec1125cb-db10-4723-94b9-a4dd1e44b666'],50,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:50.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f45c760-ee31-4429-a3da-770f37e8fdbb,1318,,,"[88.0, 55.5]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luís Antônio Corrêa da Costa,38429.0,Right Center Forward,93,Brazil,781,['8d8a5b87-a7a7-4057-a57e-c75526b23c1e'],56,,,,,,,,,,,,,,,,,,,Brazil,781,00:35:56.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa0a5f3-bd73-4e96-8751-929c889428b9,1324,,,"[34.9, 32.3]",3793185,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Troglio,398682.0,Left Defensive Midfield,94,Argentina,779,['29fb263f-fa6d-4b9e-81da-35b1168fdb78'],58,,,,,,,,,,,,,,,,,,,Argentina,779,00:35:58.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac731268-e3c3-48e9-8893-ee6991b6e5b1,1328,,,"[45.0, 15.1]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Damián Monzón,398678.0,Left Back,94,Argentina,779,['ada33f62-f952-43cb-9faf-f246eee9ea60'],0,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:00.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8914a80-e344-4bca-9d06-26db145a5ac6,1331,,,"[61.4, 12.8]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,94,Argentina,779,['6f1c2962-c523-45e1-bcb1-80fe3286b7f3'],2,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:02.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbefecfe-094f-494e-b474-e76b27e19ad3,1335,,,"[42.8, 23.1]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Alfredo Ruggeri Zocola,38657.0,Left Center Back,94,Argentina,779,['bd141221-fdb8-4724-bec3-9684ec242c54'],6,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:06.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d23c8cf-28f9-4342-81f7-1356d181e091,1338,,,"[47.3, 33.1]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Antonio Troglio,398682.0,Left Defensive Midfield,94,Argentina,779,['7f240d87-d9cf-47e6-9b92-25c5eaf853f3'],7,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:07.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeecbd76-9369-47c9-bba5-5165cd5304a8,1341,,,"[54.4, 39.1]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luis Burruchaga,38646.0,Right Defensive Midfield,94,Argentina,779,['b817ac3e-fe9f-4768-9acd-11dbcb85ca7d'],10,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:10.360,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74be1902-1497-46a0-9af1-74fddb128041,1344,,,"[71.5, 27.1]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Armando Maradona,38641.0,Center Attacking Midfield,94,Argentina,779,['68feebb0-0fea-49f2-a8e6-98b8f2ca1ea5'],13,,,,,,,,,,,,,,,,,,,Argentina,779,00:36:13.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42f8341-5437-499a-97e9-9bb4e577e9c5,1346,,,"[51.8, 48.5]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Caetano Bledorn Verri,38630.0,Left Defensive Midfield,95,Brazil,781,['49df7078-55e9-4200-91bd-2a27dfeef8ee'],13,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:13.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636169ca-b99a-436d-92a7-dd9a16649696,1349,,,"[37.1, 44.0]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauro Geraldo Galvao,398677.0,Center Back,95,Brazil,781,['cddfe0d5-2003-4a0a-bc11-baf57adf0381'],16,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:16.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a40f3bbb-0aa1-4f72-b288-1890012cf6b4,1351,,,"[48.4, 61.5]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge José de Amorim Campos,39654.0,Right Wing Back,95,Brazil,781,['b55fc978-1fca-4198-bd4a-9f4551e810a0'],17,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:17.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8c9974a-fef7-4d15-b261-5c7428ff3780,1354,,,"[66.8, 60.3]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valdo Cândido de Oliveira Filho,398680.0,Center Attacking Midfield,95,Brazil,781,['042df431-e23c-4a81-b799-6d47ba98f4f1'],21,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:21.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc441e9-a82d-44a2-8d28-26005bb0dcbb,1357,,,"[67.7, 52.8]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Antônio Corrêa da Costa,38429.0,Right Center Forward,95,Brazil,781,['b97badc4-73af-4833-8448-a126dbb3ec19'],25,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:25.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707566aa-0eea-4982-a71c-96bdb56d5310,1360,,,"[106.4, 2.3]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Rogério de Brito,39829.0,Right Defensive Midfield,95,Brazil,781,['ed5db6e3-223e-4185-ab63-a0e2eedf3096'],33,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:33.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0654786-9286-4a40-a44e-695fcebb5537,1363,,,"[85.4, 5.7]",3793185,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cláudio Ibrahim Vaz Leal,39656.0,Left Wing Back,95,Brazil,781,['ffc2621e-e026-4394-976e-d0b810c401b5'],35,,,,,,,,,,,,,,,,,,,Brazil,781,00:36:35.837,Ball Receipt*,
