50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,84f3e761-0330-488e-bcc0-e159d2bd4520,1198,,"[76.0, 50.0]",8655,29,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,51,France,771,"['96f47897-bff6-4710-8be4-6bdadb8f518b', 'dad28440-5a4b-4d78-935a-efc0fe606231']",31,,,,,,,,,,,,,,,,France,771,00:29:31.440,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,4083210a-a1e5-48b1-a0a0-e6be38ba5ed0,1200,,"[63.0, 55.0]",8655,29,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Pavard,5476.0,Right Back,51,France,771,['2aebb7d8-00fb-49f4-9e8a-7cfdc4d1a956'],32,,,,,,,,,,,,,,,,France,771,00:29:32.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c42b723e-5e82-4d35-9411-2aab3e0d18c7,1204,,"[89.0, 62.0]",8655,30,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Right Back,52,France,771,['f42b51b0-cf53-434e-98a4-b1bce21d9b05'],29,,,,,,,,,,,,,,,,France,771,00:30:29.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,415820b3-e257-42b3-add4-df75352068c0,1207,,"[107.0, 44.0]",8655,30,,,,,,,,,,,,,,,,,1,From Free Kick,Olivier Giroud,3604.0,Center Forward,52,France,771,['441334ad-264d-454d-b2d5-477aeb406eb0'],31,,,,,,,,,,,,,,,,France,771,00:30:31.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6abef989-927c-4d08-ab51-13f47efe17a8,1212,,"[68.0, 5.0]",8655,30,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,53,Belgium,782,['0be65d82-2cfb-4994-962f-d42546cede77'],55,,,,,,,,,,,,,,,,Belgium,782,00:30:55.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,38a36d86-3516-4040-8cb2-c1211759c4b0,1224,,"[31.0, 9.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,54,France,771,['9f8c062d-f3ed-4fc9-80ab-b261eccd2047'],37,,,,,,,,,,,,,,,,France,771,00:31:37.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,26335a67-9324-4dee-b30f-87d3df5a4855,1227,,"[50.0, 3.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,54,France,771,['44cdedb2-049f-4a75-8614-113172d7be9f'],41,,,,,,,,,,,,,,,,France,771,00:31:41.880,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,15b23307-f57f-4256-99db-6ef5a45237c1,1230,,"[88.0, 12.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,54,France,771,['56357417-9937-4bdf-bafe-770f9793ba3e'],45,,,,,,,,,,,,,,,,France,771,00:31:45.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1414ecf5-b05e-4caf-a92d-10bc2dbc88d1,1233,,"[107.0, 21.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,54,France,771,['308f8ef8-1a06-432d-9cf9-44fbf67d3301'],50,,,,,,,,,,,,,,,,France,771,00:31:50.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,91e7ca61-9e1a-4389-aa66-302baaacebc7,1235,,"[107.0, 32.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,54,France,771,['728dad07-cd02-4d9c-97f3-eb4d7f8b882b'],51,,,,,,,,,,,,,,,,France,771,00:31:51.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8f82e0c5-87e6-4c8d-b8a3-ff6a5be4f4f9,1239,,"[19.0, 64.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Back,54,France,771,['2897ea9a-651a-4bdf-bd2f-2494a347f0d2'],54,,,,,,,,,,,,,,,,Belgium,782,00:31:54.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eccab708-074c-4651-ac1a-868e7ff345bb,1244,,"[104.0, 12.0]",8655,31,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['81db553a-8ff9-4720-a299-27c1a1af408e'],59,,,,,,,,,,,,,,,,France,771,00:31:59.680,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,880e6748-e08f-483a-ab8f-46456715af45,1247,,"[92.0, 4.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,55,France,771,['13dbe26f-dc60-4712-8b49-3745e368583c'],1,,,,,,,,,,,,,,,,France,771,00:32:01.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1138ecda-4668-4cc3-b2a4-eff3df2dba73,1249,,"[101.0, 14.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,55,France,771,['74e33520-c9a0-4950-a6b2-f3957bd207f3'],1,,,,,,,,,,,,,,,,France,771,00:32:01.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2950e090-67c3-4530-973e-4c183c821c70,1251,,"[101.0, 3.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Hernández Pi,5484.0,Left Back,55,France,771,['2adb735f-c20a-4b81-b181-d40c7a575e1d'],2,,,,,,,,,,,,,,,,France,771,00:32:02.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,47e97a13-d856-4f37-9664-b5dd1db1a8a9,1262,,"[64.0, 29.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,56,Belgium,782,['6e29688b-a9d6-4b88-bb90-fa2e750bcfc8'],46,,,,,,,,,,,,,,,,Belgium,782,00:32:46.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ecce192c-72bf-40c7-a2d3-47167dcf7a8e,1266,,"[60.0, 56.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,56,Belgium,782,['f38f6590-5cd8-43da-96fb-d3e18b123631'],49,,,,,,,,,,,,,,,,Belgium,782,00:32:49.200,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,75258c07-176e-4660-8832-17e980a384f0,1269,,"[88.0, 76.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Back,56,Belgium,782,['5b0cb5ef-e360-4a48-9ff1-8429b274a4f8'],51,,,,,,,,,,,,,,,,Belgium,782,00:32:51.800,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,9271391d-9b53-4854-b49c-70060853efbe,1272,,"[84.0, 67.0]",8655,32,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Right Center Midfield,56,Belgium,782,['d703dec2-e889-4d50-a058-49ed310b1dfd'],53,,,,,,,,,,,,,,,,Belgium,782,00:32:53.880,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,fdd380fb-5734-499b-843e-2fac7bbb014a,1277,,"[100.0, 31.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,56,Belgium,782,['0aaa63b2-6263-4868-a71a-1b55bfeb1488'],2,,,,,,,,,,,,,,,,France,771,00:33:02.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4e92b95d-c937-4fe9-a71f-3c56986ffb86,1283,,"[108.0, 60.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Right Wing,57,France,771,['43cfc3a2-b5e9-493d-8323-26005870872b'],10,,,,,,,,,,,,,,,,France,771,00:33:10.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,7566e043-1e99-4401-a0ed-c6dbc8687651,1286,,"[109.0, 36.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,57,France,771,"['65b59100-e44c-4313-90cd-30f6a73bf875', '93c13997-9130-404f-979e-3b8ac5d36e48']",12,,,,,,,,,,,,,,,,France,771,00:33:12.320,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,f4272f05-6e3b-421f-8d64-bacef28524ac,1291,,"[57.0, 66.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,58,Belgium,782,['81239448-d292-47db-9cbb-d491c7a947c4'],49,,,,,,,,,,,,,,,,Belgium,782,00:33:49.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,97980fca-3365-4b94-81f9-06e7080ade3c,1293,,"[69.0, 80.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Right Back,58,Belgium,782,['7ecadf6a-8b2d-4b76-affc-f54ffd44ff6a'],51,,,,,,,,,,,,,,,,Belgium,782,00:33:51.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2717dc6c-6343-4bcc-85c4-80e3bdb079ae,1295,,"[57.0, 74.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,58,Belgium,782,['423347e7-7985-4f8a-9e6d-71c29889560c'],52,,,,,,,,,,,,,,,,Belgium,782,00:33:52.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,70989acd-20da-4369-97b6-f398b5677355,1298,,"[53.0, 47.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Left Center Back,58,Belgium,782,['ec1f890f-5368-443e-bc2a-dbe039ad227e'],55,,,,,,,,,,,,,,,,Belgium,782,00:33:55.440,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,73ad41cc-fdd0-41aa-a79f-04cad076dfa9,1301,,"[66.0, 29.0]",8655,33,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,58,Belgium,782,['7df8e08f-5b7e-4f8e-bd24-bc96ce138e66'],59,,,,,,,,,,,,,,,,Belgium,782,00:33:59.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,069e3cb6-4449-44b9-af44-cf82676c014a,1304,,"[69.0, 28.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Attacking Midfield,58,Belgium,782,['c3901860-2b16-4dd8-86e7-6808fca8591b'],1,,,,,,,,,,,,,,,,Belgium,782,00:34:01.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d33a5f5e-973d-439c-a5a3-5064e1b22c85,1306,,"[64.0, 28.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,58,Belgium,782,['0963dd66-17bc-4903-93c9-6884cd1bb79a'],1,,,,,,,,,,,,,,,,Belgium,782,00:34:01.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,427558ef-5e4c-4697-8ff6-d72a2999c181,1309,,"[83.0, 28.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,58,Belgium,782,['1f31f906-5392-4dce-ac50-4a73776da6a6'],4,,,,,,,,,,,,,,,,Belgium,782,00:34:04.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c78f2948-34d6-4a34-a586-b3a5417d2fd2,1312,,"[70.0, 3.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,58,Belgium,782,['8393ea74-e71d-422e-b3bb-6a21e6df697d'],5,,,,,,,,,,,,,,,,Belgium,782,00:34:05.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,731ff635-5a6e-408f-94eb-6303e5c7287e,1316,,"[90.0, 17.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,58,Belgium,782,['8868c028-f0f8-45fa-9b41-6924d8fd71c7'],9,,,,,,,,,,,,,,,,Belgium,782,00:34:09.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,968935e0-5b72-4b15-85c6-6608d1940a41,1320,,"[60.0, 28.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Vincent Kompany,3101.0,Left Center Back,58,Belgium,782,['706cf4af-8d1d-46d0-b035-d87dd040d2d6'],14,,,,,,,,,,,,,,,,Belgium,782,00:34:14.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fec77c54-39db-4bf5-b88c-1f5b9fcf7aef,1323,,"[63.0, 63.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,58,Belgium,782,['506a279d-5e7f-4435-98cd-34e6bba3bbae'],18,,,,,,,,,,,,,,,,Belgium,782,00:34:18.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9703f789-b12f-4061-a1a7-7cc11ce9f1fe,1326,,"[85.0, 44.0]",8655,34,,,,,,,,,,,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,58,Belgium,782,['4d0ffec3-3bef-4677-acd3-9b91fda72a23'],24,,,,,,,,,,,,,,,,Belgium,782,00:34:24.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b62da95d-6821-4347-abe1-398b277b6f44,1336,,"[59.0, 4.0]",8655,34,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Hernández Pi,5484.0,Left Back,60,France,771,['09c60be5-1e08-48cf-bb71-ffc3b0889677'],40,,,,,,,,,,,,,,,,France,771,00:34:40.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bcc0f23c-7995-4352-9f42-4061e3d1c7e4,1339,,"[69.0, 26.0]",8655,34,,,,,,,,,,,,,,,,,1,From Free Kick,N''Golo Kanté,3961.0,Right Defensive Midfield,60,France,771,['25ae5420-96dc-420f-a149-8d1918cb273c'],47,,,,,,,,,,,,,,,,France,771,00:34:47.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c3019610-913f-46a2-a095-b259002629eb,1342,,"[55.0, 53.0]",8655,34,,,,,,,,,,,,,,,,,1,From Free Kick,Raphaël Varane,5485.0,Right Center Back,60,France,771,['4418d76f-4b7d-4b9c-b1c6-b93673bed4a2'],50,,,,,,,,,,,,,,,,France,771,00:34:50.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,20122e4a-e384-4828-a4ca-79f14ab6e22b,1345,,"[87.0, 53.0]",8655,34,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,60,France,771,['dee4e415-e627-4184-a916-4a950b48e737'],56,,,,,,,,,,,,,,,,France,771,00:34:56.840,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,178969a1-4622-41c7-8440-a93529bfbd37,1349,,"[101.0, 77.0]",8655,34,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Pavard,5476.0,Right Back,60,France,771,['7fe0cf8c-f4a1-477e-aa6e-caed59ba0a60'],58,,,,,,,,,,,,,,,,France,771,00:34:58.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,dfd72313-7b29-44e1-ae3f-903abb8bc644,1353,,"[36.0, 3.0]",8655,35,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,61,Belgium,782,['5f6daa4c-d8ca-4e2b-ad9b-34626899a161'],0,,,,,,,,,,,,,,,,Belgium,782,00:35:00.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a6f482da-6b82-4a0f-89b7-0c0ae21c39b5,1358,,"[33.0, 22.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Vincent Kompany,3101.0,Left Center Back,62,Belgium,782,['4f53475b-a9b4-46bd-8475-dcde4b4e137a'],27,,,,,,,,,,,,,,,,Belgium,782,00:35:27.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d9382bcb-c335-41e0-9e45-1b22509ba0ad,1360,,"[43.0, 16.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,62,Belgium,782,['aaf37f76-4444-4479-8e2c-cc5fce830c28'],29,,,,,,,,,,,,,,,,Belgium,782,00:35:29.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,59878a42-c810-4fc4-8ccb-1b6333150e86,1363,,"[66.0, 26.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,62,Belgium,782,['0846858b-7f59-47ee-af3b-eecfaa974c50'],33,,,,,,,,,,,,,,,,Belgium,782,00:35:33.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,163a67dc-39cf-493a-9e2b-16d56ca41374,1367,,"[69.0, 23.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,62,Belgium,782,['eedc987d-645e-43a9-8727-91e2652e98cd'],38,,,,,,,,,,,,,,,,Belgium,782,00:35:38.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5fd4d281-24c7-4901-9e57-4b5564fe2913,1371,,"[76.0, 80.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Nacer Chadli,4831.0,Right Back,62,Belgium,782,['bab76267-1a11-47d7-bd38-fb2ac0040f84'],43,,,,,,,,,,,,,,,,Belgium,782,00:35:43.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3ba763c7-5558-4d6e-89cd-366f6d8def01,1374,,"[70.0, 68.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Right Center Midfield,62,Belgium,782,['66dcc535-3998-48fe-a400-ee2ee5b7b8e0'],45,,,,,,,,,,,,,,,,Belgium,782,00:35:45.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,759d6c96-490a-4094-8f07-e618d0f23eba,1377,,"[81.0, 64.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Wing,62,Belgium,782,['7ad30e34-302c-466d-bd9e-ef3220cda5fe'],47,,,,,,,,,,,,,,,,Belgium,782,00:35:47.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0ac31955-0c7a-4b91-bac7-1f16f654c982,1381,,"[71.0, 62.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Axel Witsel,5642.0,Right Center Midfield,62,Belgium,782,['293d54e5-6dd1-40c9-a236-2d37aa6dab51'],49,,,,,,,,,,,,,,,,Belgium,782,00:35:49.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,eb5799de-de0b-4434-9207-a6c1ea8faf22,1384,,"[77.0, 46.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,62,Belgium,782,['0614acce-14b3-4d9e-b66e-0fa714de3d3b'],51,,,,,,,,,,,,,,,,Belgium,782,00:35:51.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,552bf48e-d619-405a-9193-8a9ecf064cd9,1387,,"[94.0, 49.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,62,Belgium,782,['d63b923e-3043-4b2e-aaac-594029c2f2ec'],52,,,,,,,,,,,,,,,,Belgium,782,00:35:52.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0e6a831b-6dc5-43cc-8c79-d964ccd5bbe6,1390,,"[98.0, 58.0]",8655,35,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin De Bruyne,3089.0,Right Wing,62,Belgium,782,['7a596cca-2663-4a2c-910e-a0a4d6189651'],54,,,,,,,,,,,,,,,,Belgium,782,00:35:54.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0a5254e9-37e7-4118-9674-258b982fe61f,1395,,"[26.0, 34.0]",8655,35,,,,,,,,,,,,,,,,,1,From Counter,N''Golo Kanté,3961.0,Right Defensive Midfield,63,France,771,['e69fac63-6645-40a7-a74c-297eba14b0a4'],56,,,,,,,,,,,,,,,,France,771,00:35:56.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3bcc5e52-3e64-402f-82d7-984d6f6c517a,1399,,"[28.0, 21.0]",8655,35,,,,,,,,,,,,,,,,,1,From Counter,Blaise Matuidi,4375.0,Left Wing,63,France,771,"['a10ef816-7762-4100-aa0e-d7ad4a8c7879', 'ff5c6ad7-fcf2-4483-9efc-f997bba962e4']",57,,,,,,,,,,,,,,,,France,771,00:35:57.000,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,600f4eac-b7aa-4f5f-8741-8262feaba7b3,1401,,"[39.0, 34.0]",8655,35,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,5487.0,Center Attacking Midfield,63,France,771,['0dac3509-68e3-4547-94dc-f7dccc31a6a2'],58,,,,,,,,,,,,,,,,France,771,00:35:58.720,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,66e2fd0c-5edb-46eb-a984-d642972292fe,1409,,"[25.0, 43.0]",8655,37,,,,,,,,,,,,,,,,,1,From Goal Kick,Vincent Kompany,3101.0,Left Center Back,64,Belgium,782,['2362249a-8247-4a85-924c-c634c9f65a28'],58,,,,,,,,,,,,,,,,Belgium,782,00:37:58.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,fd45cf2e-1027-4c31-ace2-d4e92ff92c7f,1411,,"[49.0, 34.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,64,Belgium,782,['4ca736f1-a93e-4db2-b110-5671e13fe10b'],1,,,,,,,,,,,,,,,,Belgium,782,00:38:01.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9079a0c7-b148-422e-8c8f-567d6ea76581,1414,,"[66.0, 38.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Axel Witsel,5642.0,Right Center Midfield,64,Belgium,782,['05fa8c32-d21d-4614-a539-7e78859f7455'],3,,,,,,,,,,,,,,,,Belgium,782,00:38:03.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,70ac1770-9db1-45f0-92bd-97fca30baabd,1416,,"[56.0, 34.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,64,Belgium,782,['a0262556-0951-46b8-a879-3f20fd2166e6'],4,,,,,,,,,,,,,,,,Belgium,782,00:38:04.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b13784be-3055-464d-b642-39935ef0a114,1419,,"[67.0, 5.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Eden Hazard,3621.0,Left Wing,64,Belgium,782,['f137e944-35ab-42fa-9ec4-f9d0b6875c84'],7,,,,,,,,,,,,,,,,Belgium,782,00:38:07.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0ad4d476-5926-47e1-9b92-04a6be09a3cf,1422,,"[84.0, 79.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Nacer Chadli,4831.0,Right Back,64,Belgium,782,['a8830814-bd84-4f8f-89f2-7e5532babdc8'],15,,,,,,,,,,,,,,,,Belgium,782,00:38:15.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,51c64cd5-f7c7-433a-8b16-97a8e4da6241,1425,,"[79.0, 68.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin De Bruyne,3089.0,Right Wing,64,Belgium,782,['1df7472f-c723-4418-a046-7c4f05333324'],17,,,,,,,,,,,,,,,,Belgium,782,00:38:17.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0d8c0d25-ca35-4574-90f5-9b4da340ef8d,1429,,"[64.0, 58.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Axel Witsel,5642.0,Right Center Midfield,64,Belgium,782,['ffa76c19-a673-4916-9b4b-5ca1ba793e48'],21,,,,,,,,,,,,,,,,Belgium,782,00:38:21.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,583478a0-48f3-4b41-a297-f23d8f708709,1432,,"[72.0, 40.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Mousa Sidi Yaya Dembélé,3037.0,Left Center Midfield,64,Belgium,782,['8d4ea888-506f-405d-a64d-6dd0f3537953'],22,,,,,,,,,,,,,,,,Belgium,782,00:38:22.840,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,3b3d5032-31c4-475c-9cc1-1dffdb31e955,1436,,"[92.0, 53.0]",8655,38,,,,,,,,,,,,,,,,,1,From Goal Kick,Kevin De Bruyne,3089.0,Right Wing,64,Belgium,782,['617eb8b1-74b7-4ec6-9a46-a8dec9f0ee5b'],25,,,,,,,,,,,,,,,,Belgium,782,00:38:25.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c5fea2bd-91e0-4beb-bc79-ea073b30938d,1440,,"[45.0, 32.0]",8655,38,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,65,France,771,['ecf63ee5-a655-4da3-9659-8c50c4a4c7cc'],29,,,,,,,,,,,,,,,,France,771,00:38:29.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8170632e-996c-470a-8aef-daf875e07bb9,1443,,"[47.0, 46.0]",8655,38,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Giroud,3604.0,Center Forward,65,France,771,['b9d6562d-aad8-449c-b522-f3615f8d1834'],31,,,,,,,,,,,,,,,,France,771,00:38:31.080,Ball Receipt*,
