50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca2a154-5278-4b9f-b526-dbf11a5773c5,3421,,"[7.0, 7.0]",7564,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brian Oladapo Idowu,5462.0,Left Back,173,Nigeria,775,"['84eae680-6927-4b25-8aa0-0a41b24b7fe6', 'ff8d80c7-39cb-4ade-8431-e6687b6066a7']",30,,,,,,,,,,,,,,,,Nigeria,775,00:46:30.453,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bdb253-9771-4d48-823e-e2999a22d62e,3444,,"[108.0, 76.0]",7564,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Left Wing,176,Argentina,779,['cd6c8e20-d83f-4956-ab02-d82a8f3c1171'],48,,,,,,,,,,,,,,,,Argentina,779,00:47:48.680,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f442d7-5919-44b6-b9c3-46897c6c4acc,300,,"[44.0, 67.0]",7564,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,20,Nigeria,775,"['21e16d82-e54e-41fc-917f-1a69e928eafa', '8f3a15d7-128e-49ed-b6ce-1bde69f14415', 'b4aa82b5-6160-4b81-9309-4a21c031db96']",57,,,,,,,,,,,,,,,,Argentina,779,00:05:57.061,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9b6dffb-6624-460b-9bef-54f9db3fb52e,303,,"[39.0, 66.0]",7564,5,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,20,Nigeria,775,"['37d9595a-c1a9-41e3-8242-0f8ef21aeee9', 'b4aa82b5-6160-4b81-9309-4a21c031db96', 'ee31ee68-752a-490a-925c-0b50181505ac']",58,,,,,,,,,,,,,,,,Argentina,779,00:05:58.741,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87400ffa-8a66-476a-8fab-e2d7f456a58b,323,,"[47.0, 17.0]",7564,6,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenneth Josiah Omeruo,5830.0,Left Center Back,21,Argentina,779,"['ddd09735-c4b3-40a5-b244-2c9504a1c8ec', 'ecda2905-de17-45a2-b54e-21f881e77692', 'f22b9e62-06b6-4047-9aa8-2ac79b2822ac']",13,,,,,,,,,,,,,,,,Nigeria,775,00:06:13.127,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,925a5d64-16d2-4898-b5bc-14faa55264c8,407,,"[72.0, 34.0]",7564,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,26,Nigeria,775,"['10508f62-3819-4010-a586-2145ed6c07a8', '2d23438b-f469-461c-aea1-cf874768ea2e', '6ddf8e86-0382-4557-bba6-eb6291942601']",48,,,,,,,,,,,,,,,,Argentina,779,00:08:48.313,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e2d73b-4208-454c-a8df-a7465c2bd6e8,434,,"[22.0, 54.0]",7564,9,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,27,Argentina,779,"['5f7627ae-a753-4337-bafc-55dd306b32a1', 'f829d3c5-4ceb-478a-8361-245d4e101db5']",8,,,,,,,,,,,,,,,,Nigeria,775,00:09:08.060,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c36297ba-ce0d-4029-9cc4-0c9410667f76,555,,"[42.0, 17.0]",7564,10,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,28,Argentina,779,"['5e58da32-d948-42d0-9caf-1908c2699b93', '85d882a5-fe0e-4ecd-a6fc-2c91de854302']",50,,,,,,,,,,,,,,,,Nigeria,775,00:10:50.087,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5c69da5a-2f71-45b6-9f8b-4a6659806d4c,571,,"[87.0, 21.0]",7564,11,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,28,Argentina,779,"['cf8a3f3d-1ac5-4814-96ff-1c1e05f75258', 'fc8f175d-2d5a-48ee-9084-0fe41e3fc52f']",1,,,,,,,,,,,,,,,,Argentina,779,00:11:01.033,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b518cc-1689-48d1-bdf9-5123e72f309b,714,,"[58.0, 69.0]",7564,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,34,Nigeria,775,"['7b1836a1-63ef-4bef-ad62-51aec4170d07', 'dbb18228-6d72-4db6-9e16-70fbd0a2c849']",22,,,,,,,,,,,,,,,,Argentina,779,00:13:22.033,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,f45c292d-62d9-4478-8487-a0e713168df6,1242,,"[89.0, 47.0]",7564,28,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,57,Argentina,779,"['273084f0-13a3-45b2-ba87-59cc576f669e', '28abbabf-c2b2-44f4-8ba8-3b3034595ba1', '6a417b30-4053-4575-ba38-bffb87b42f5b']",46,,,,,,,,,,,,,,,,Argentina,779,00:28:46.673,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96fbe4d9-ba67-47d0-9122-0bdd55ed5dab,1316,,"[82.0, 51.0]",7564,29,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kelechi Promise Iheanacho,3708.0,Right Center Forward,58,Argentina,779,"['3dd1da63-0696-4b74-a499-e67e5af81de5', 'aa30ca59-8e68-411d-9b3a-2ab082b8d95c']",54,,,,,,,,,,,,,,,,Nigeria,775,00:29:54.727,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,d2224a46-2163-4017-b3d7-221201558c3a,1395,,"[51.0, 73.0]",7564,31,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,59,Nigeria,775,"['16bb7ba7-ffad-43a0-b893-8b74efd2a6fe', '1eb34c1a-68f9-4a2f-90c1-96afb988ffd1', 'b79f30ed-14da-42bc-ba51-5516c14312c3']",3,,,,,,,,,,,,,,,,Argentina,779,00:31:03.313,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e240e3c7-8822-4de4-98ec-512a49769f46,1524,,"[88.0, 74.0]",7564,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,68,Argentina,779,"['979ed97b-247e-414f-8bed-516a90e17fda', 'af42cae2-ac7c-4d29-a543-9e43cb17eb35']",40,,,,,,,,,,,,,,,,Nigeria,775,00:36:40.727,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6186393-61de-43c9-a876-8445b8e9fb85,1571,,"[29.0, 4.0]",7564,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brian Oladapo Idowu,5462.0,Left Wing Back,72,Argentina,779,"['181f005e-544c-4ec8-aac6-8c8a941d3fad', '67e22d81-01f7-422f-9a96-6e3e3d948baa']",59,,,,,,,,,,,,,,,,Nigeria,775,00:37:59.420,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,40b1013b-35af-49fa-901d-6a6cf505d494,1716,,"[55.0, 66.0]",7564,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Aderemi Balogun,5467.0,Right Center Back,79,Nigeria,775,"['0c608cde-a105-48b3-90d1-483906fdb08c', '25777bc3-5b54-4290-93c3-9b80a5b3e2a5']",58,,,,,,,,,,,,,,,,Nigeria,775,00:41:58.660,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d352be2-c81a-48f6-89c7-b374d182cde9,2016,,"[43.0, 57.0]",7564,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,105,Nigeria,775,"['46973409-f753-4774-904e-96c370b61cd4', '657293a5-4cb7-463d-aa1b-4fb5e8881483', 'fa2f1b3b-34a6-463b-bb22-d29dd9b5b59e']",32,,,,,,,,,,,,,,,,Argentina,779,00:07:32.893,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63e35c49-911a-48b8-8e86-7b1d835a99d2,2022,,"[16.0, 60.0]",7564,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,105,Nigeria,775,"['48670898-8aac-40c9-86b2-66aefc847cd2', '8a137b2e-e724-4cd4-8c44-a5f84ab1d867', 'f8249f76-27f2-4863-809f-1bc64d74f317']",36,,,,,,,,,,,,,,,,Argentina,779,00:07:36.853,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0deee130-093f-4f2d-91db-ba9d1ce03c38,2037,,"[16.0, 77.0]",7564,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Nicolás Pérez,5741.0,Right Wing,107,Nigeria,775,"['54ac79e9-0b09-4539-8f3c-34b04b60ae8a', '77bbdfdb-43bf-41de-91d8-64698047a524', '92e5bef5-2c33-4b4b-9c58-489ad27d2ffd']",35,,,,,,,,,,,,,,,,Argentina,779,00:08:35.773,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a6aae11-cc6e-4b84-914c-5d0d623ceef7,2056,,"[53.0, 47.0]",7564,54,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oghenekaro Etebo,5466.0,Left Center Midfield,108,Argentina,779,"['2b609aaa-cdbf-41a5-915b-9b76dc2ccf32', 'fcefa547-23e3-4c4b-a084-a97315ff4737']",13,,,,,,,,,,,,,,,,Nigeria,775,00:09:13.560,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b18a6a5-e958-4da0-8920-93498b143f57,2136,,"[31.0, 3.0]",7564,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oghenekaro Etebo,5466.0,Left Center Midfield,112,Argentina,779,"['459fdd03-1eb1-4621-ae6c-009051395f9e', '9379d5ae-d99c-4a3d-8ec4-a4ba7a609acb']",19,,,,,,,,,,,,,,,,Nigeria,775,00:12:19.013,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f687e83c-b87b-4692-9534-eff0fe569310,2209,,"[8.0, 64.0]",7564,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Midfield,116,Nigeria,775,"['18c5d217-2480-45dd-8933-c220e50b23a1', '5a1a413a-fd6b-4cd8-9a20-d9e6a05aa94c']",26,,,,,,,,,,,,,,,,Argentina,779,00:13:26.800,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44197935-9f6e-4925-8a34-41dadd50d614,2227,,"[27.0, 74.0]",7564,58,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Iván Mercado,5742.0,Right Back,116,Nigeria,775,"['df18aa74-94db-4828-a0f5-bd9a15a258e0', 'e0156fb6-2d02-4793-9821-89d569f8dcfc', 'ec183db5-1c55-409c-9e12-4bf22487e3f9']",39,,,,,,,,,,,,,,,,Argentina,779,00:13:39.253,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497353d2-b1bd-48ad-a2ef-544301ceeaaf,2401,,"[45.0, 31.0]",7564,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenneth Josiah Omeruo,5830.0,Left Center Back,124,Argentina,779,"['571abc65-b132-4de9-b90b-bc3ab154de08', 'fb6e16c2-c5c4-471a-a9c0-57f09009d7a0']",3,,,,,,,,,,,,,,,,Nigeria,775,00:18:03.853,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86ddfb26-afda-4031-96d4-56c0bb2beb4e,2429,,"[25.0, 11.0]",7564,63,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brian Oladapo Idowu,5462.0,Left Wing Back,125,Argentina,779,"['57aa9910-455a-45d5-8163-34a10a851aba', '7d6d42aa-8d82-4286-8a76-fbe92fd911a9']",32,,,,,,,,,,,,,,,,Nigeria,775,00:18:32.240,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa85722-6966-45c8-866b-f19576e422e0,2454,,"[36.0, 14.0]",7564,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Wing,127,Nigeria,775,"['26453e59-81ae-468a-8488-abc696d3dd5b', '26d5e4db-f4ed-49f7-932a-082f66042a8b', '7f77ad70-7861-4a27-ace7-adb973dc4c78']",28,,,,,,,,,,,,,,,,Argentina,779,00:19:28.720,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291f1fd2-86c4-45d1-8b7a-11028e6c40c9,2547,,"[41.0, 15.0]",7564,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Onyinye Wilfred Ndidi,3338.0,Right Center Midfield,130,Argentina,779,"['26939a57-a7be-4702-b14d-a3b3d3d7bfc8', 'f0931d4b-46f3-47c2-a603-a6a79c3039ec']",25,,,,,,,,,,,,,,,,Nigeria,775,00:21:25.773,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93722640-56d9-4cb5-a4be-bf7057928619,2637,,"[13.0, 14.0]",7564,68,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Odion Jude Ighalo,5458.0,Right Center Forward,136,Argentina,779,"['20b1d80e-eba3-474c-a428-cdfca6b1875b', '2718b142-49b6-4f67-bd94-d2f15eb87442']",8,,,,,,,,,,,,,,,,Nigeria,775,00:23:08.653,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f61dce2-1d77-451b-bc68-3e8cf3e98115,2759,,"[30.0, 76.0]",7564,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Iván Mercado,5742.0,Right Back,140,Nigeria,775,"['5a7ae267-619b-4387-b753-7dd4da65ff44', 'a8a9bf46-d157-4f41-b222-7588d662bd77', 'e23b9fb8-c8cd-4a79-8ec3-33dfe99a264a']",41,,,,,,,,,,,,,,,,Argentina,779,00:25:41.773,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a356b917-3cf2-4245-bf84-640c678049aa,2806,,"[7.0, 63.0]",7564,71,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,William Troost-Ekong,5455.0,Center Back,145,Argentina,779,"['733744ed-9d9d-4d7e-9fc9-199cb0455ed2', 'b3f506e7-89ad-482a-a32b-0802f9757e12']",58,,,,,,,,,,,,,,,,Nigeria,775,00:26:58.373,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f29248d-ca04-47ac-a02d-5d39752f2936,2853,,"[81.0, 30.0]",7564,73,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,John Michael Nchekwube Obinna,5475.0,Center Defensive Midfield,148,Argentina,779,"['bfa33e95-dddc-481f-9c95-e48e0af71f11', 'df3a0c2f-ac63-4712-a9ce-22f158589e2f']",39,,,,,,,,,,,,,,,,Nigeria,775,00:28:39.613,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,277021ef-4540-473a-9116-a874832ffbba,2992,,"[81.0, 40.0]",7564,78,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Midfield,153,Argentina,779,['0821e563-465f-40e1-9b9d-663487b1073e'],23,,,,,,,,,,,,,,,,Argentina,779,00:33:23.533,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70574788-fd20-46ae-870a-c8292c31a73c,3182,,"[14.0, 64.0]",7564,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolás Hernán Otamendi,3090.0,Right Center Back,161,Nigeria,775,"['76c84a6f-f098-4f31-bf9f-18a43913da9a', 'd13926a8-2f71-4223-9c46-f74975b2e412', 'ecfa7eec-8856-41be-a2b9-14a33db06426']",43,,,,,,,,,,,,,,,,Argentina,779,00:37:43.533,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71224d44-6d56-48b1-b2d4-aee115ffd0b7,3283,,"[32.0, 26.0]",7564,85,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brian Oladapo Idowu,5462.0,Left Wing Back,163,Argentina,779,"['2b04a0e5-850c-477c-8845-451efdee76b0', 'e0ab2129-19d0-4b52-a24d-0456b0be345a', 'e1b3b5d4-e269-41c8-8dab-b6854c925c41']",42,,,,,,,,,,,,,,,,Nigeria,775,00:40:42.533,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518b51fe-00dd-4561-819d-9f281b6f719e,3392,,"[13.0, 65.0]",7564,90,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Aderemi Balogun,5467.0,Right Center Back,170,Argentina,779,"['03d3ad82-a4e1-46b4-9f1c-82e1df496489', '27ee2991-4549-456f-8567-91b7d0fd7a32']",9,,,,,,,,,,,,,,,,Nigeria,775,00:45:09.760,Dribbled Past,
,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,06717bcd-cbe0-48e1-bd1f-a388bb7b587f,3451,,"[106.0, 75.0]",7564,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,177,Nigeria,775,"['5bc25b36-08b7-4eb5-8513-b56854c26bfd', '861294ae-899f-47c6-a06b-7e862f4f1a13', 'd59dbda5-85c2-46a2-8061-241de579138e']",51,,,,,,,,,,,,,,,,Argentina,779,00:47:51.173,Dribbled Past,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6dabe8b-df37-43b6-b827-234315450e02,3491,,"[70.0, 18.0]",7564,94,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Leonel Agüero del Castillo,3237.0,Left Center Forward,182,Nigeria,775,"['256fcedf-480e-4459-8f7a-f16b06a87318', '398e3add-59dd-4f93-b6b6-762fbdc93a1b', '86b8a0d1-896d-42d3-b48f-8f65d349a9f4']",14,,,,,,,,,,,,,,,,Argentina,779,00:49:14.200,Dribbled Past,
,,,,,,,,,,,,,,0.313,,,,,,,,,,,,,,,81633c0f-9c0a-4659-a405-9ba2b99eaf74,307,,"[98.0, 38.0]",7564,6,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oghenekaro Etebo,5466.0,Left Center Midfield,20,Nigeria,775,"['7a75c777-67cf-4b84-84f6-16f0751fe5b0', 'b36a7e8e-7695-460a-86ec-1e08483f2707']",2,Right Foot,"[100.0, 38.0]",,"[{'location': [118.0, 40.0], 'player': {'id': 6312, 'name': 'Franco Armani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 27.0], 'player': {'id': 5742, 'name': 'Gabriel Iván Mercado'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [100.0, 37.0], 'player': {'id': 3090, 'name': 'Nicolás Hernán Otamendi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [90.0, 40.0], 'player': {'id': 3338, 'name': 'Onyinye Wilfred Ndidi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [96.0, 59.0], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [106.0, 44.0], 'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [104.0, 40.0], 'player': {'id': 3602, 'name': 'Faustino Marcos Alberto Rojo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.0, 46.0], 'player': {'id': 5507, 'name': 'Nicolás Alejandro Tagliafico'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",613f6044-b0b7-4513-870b-888b5934b53f,,Blocked,0.06383541,Normal,Open Play,,,,,,Nigeria,775,00:06:02.460,Shot,
,,,,,,,,,,,,,,1.786,,,,,,,,,,,,,,,c5f40599-439f-4044-abf1-1a2dccfb1200,373,,"[105.0, 28.0]",7564,7,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Alejandro Tagliafico,5507.0,Left Back,22,Argentina,779,"['51229e6d-7b4a-4e2e-84e4-db93e625e192', 'b7a494b8-53ab-4fe1-9413-04ef6a239488']",7,Left Foot,"[120.0, 34.4, 2.3]",,"[{'location': [118.0, 39.0], 'player': {'id': 5454, 'name': 'Francis Odinaka Uzoho'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 57.0], 'player': {'id': 5462, 'name': 'Brian Oladapo Idowu'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [89.0, 48.0], 'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [93.0, 37.0], 'player': {'id': 3338, 'name': 'Onyinye Wilfred Ndidi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [93.0, 44.0], 'player': {'id': 5503, 'name': 'Lionel Andrés Messi Cuccittini'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [90.0, 33.0], 'player': {'id': 3708, 'name': 'Kelechi Promise Iheanacho'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [105.0, 41.0], 'player': {'id': 5830, 'name': 'Kenneth Josiah Omeruo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.0, 36.0], 'player': {'id': 5455, 'name': 'William Troost-Ekong'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.0, 40.0], 'player': {'id': 5497, 'name': 'Gonzalo Gerardo Higuaín'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [104.0, 30.0], 'player': {'id': 5467, 'name': 'Leon Aderemi Balogun'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.0, 17.0], 'player': {'id': 2995, 'name': 'Ángel Fabián Di María Hernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [106.0, 26.0], 'player': {'id': 3963, 'name': 'Victor Moses'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}]",a82e7e79-c639-451e-96c8-4ad658bf02c6,,Off T,0.103297286,Normal,Open Play,,,,,,Argentina,779,00:07:07.447,Shot,True
