ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.293,,,,,,,,,,,,,7cdf338f-902f-4679-80b7-8efdeed52d6c,739,,,"[24.0, 59.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,42,Iran,797,['ee2a3cbb-c6d7-48a6-a11e-7b7fdb78e1b1'],6,,,,,,,,,,,,,,,Morocco,788,00:22:06.480,Pressure,
,,,,,True,,,,,0.44,,,,,,,,,,,,,96d81e33-d80a-4a6f-99a5-d9697b18b02e,744,,,"[91.0, 25.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,42,Iran,797,['70a14d73-59f5-4b96-a86f-d6a9a0b19cfb'],9,,,,,,,,,,,,,,,Iran,797,00:22:09.493,Pressure,
,,,,,True,,,,,0.8,,,,,,,,,,,,,7b98af08-fc73-4486-ba5d-18c8da92876f,748,,,"[63.0, 8.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ehsan Hajsafi,5230.0,Left Back,42,Iran,797,,12,,,,,,,,,,,,,,,Iran,797,00:22:12.693,Pressure,
,,,,,,,,,,1.093,,,,,,,,,,,,,a07699e2-1b2e-40c0-9c71-4663c56c1025,753,,,"[44.0, 71.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nordin Amrabat,3302.0,Right Back,42,Iran,797,"['39833b8b-541c-497f-a9be-114f52b3695d', 'ac3c68a5-fb54-413f-8161-7a5430799f2e']",15,,,,,,,,,,,,,,,Morocco,788,00:22:15.640,Pressure,
,,,,,,,,,,0.79,,,,,,,,,,,,,52be35f9-3285-4fe6-a173-22caf58ae413,756,,,"[53.0, 67.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mbark Boussoufa,5232.0,Left Center Midfield,42,Iran,797,"['39833b8b-541c-497f-a9be-114f52b3695d', '42b77334-7fa5-4ced-b61f-99565aebc63a']",16,,,,,,,,,,,,,,,Morocco,788,00:22:16.130,Pressure,
,,,,,,,,,,1.24,,,,,,,,,,,,,37447077-449a-4d9e-8632-f32cb8f7bb96,760,,,"[81.0, 72.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,42,Iran,797,"['395fbeff-dc7e-447f-93ce-91e8a5048ea9', '7c287692-f38d-4eed-9f1d-4bd6eaa48fcc', '9f833325-55b7-4729-ba2c-838316cbef4c']",19,,,,,,,,,,,,,,,Morocco,788,00:22:19.200,Pressure,
,,,,,,,,,,1.6,,,,,,,,,,,,,4cd32108-cd4c-4a09-9a97-b8d8c54600ea,767,,,"[87.0, 64.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,42,Iran,797,"['21d6e35f-bf07-4a2e-98f2-13a4b5ad83e4', '47d3b8c0-8b25-45b8-9b87-3e371b400070', 'e9e682c0-ef2b-49f3-9fce-f7a4fc622421']",21,,,,,,,,,,,,,,,Morocco,788,00:22:21.480,Pressure,
,,,,,True,,,,,0.08,,,,,,,,,,,,,bcf81a4f-17e3-4525-b234-0b48f09a27cf,774,,,"[73.0, 11.0]",7577,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,43,Morocco,788,"['82d32908-e43f-4d96-b795-bc75ada2868b', '83f8e26d-7953-4302-a9f3-91bf61cee7aa']",25,,,,,,,,,,,,,,,Iran,797,00:22:25.613,Pressure,
,,,,,,,,,,1.2,,,,,,,,,,,,,686a7262-4751-4f4c-a119-f971f0885192,795,,,"[110.0, 14.0]",7577,23,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,46,Iran,797,['8b482420-3d0c-4bf2-a0b1-58114596e46a'],27,,,,,,,,,,,,,,,Morocco,788,00:23:27.520,Pressure,
,,,,,,,,,,1.32,,,,,,,,,,,,,cbb19cad-ca20-4275-9d6a-ba67c5545a01,801,,,"[60.0, 14.0]",7577,23,,,,,,,,,,,,,,,,,,,,1,From Throw In,Romain Saïss,5219.0,Left Center Back,46,Iran,797,"['55f9aedc-8438-45d4-af13-9b61bb6044f6', '6fe7b446-4ad7-42b3-98c3-1e8bb286f2ce', 'e2d67b7a-180a-4993-94e4-07e999afdfd8']",35,,,,,,,,,,,,,,,Morocco,788,00:23:35.053,Pressure,
,,,,,,,,,,1.2,,,,,,,,,,,,,674b5c7a-e437-493a-a3e8-72530544488a,815,,,"[18.0, 67.0]",7577,23,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nordin Amrabat,3302.0,Right Back,47,Iran,797,"['e1dc885b-396c-4110-bd5b-4364bdf74c54', 'e6cfcb41-0769-47bb-a6bf-23c773541097']",51,,,,,,,,,,,,,,,Morocco,788,00:23:51.640,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,930999fd-76de-4e53-830c-c7dca5930f80,831,,,"[101.0, 77.0]",7577,24,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alireza Jahanbakhsh,5239.0,Right Midfield,49,Morocco,788,,37,,,,,,,,,,,,,,,Iran,797,00:24:37.533,Pressure,
,,,,,,,,,,0.773,,,,,,,,,,,,,7648bb6f-3383-4585-8d5b-bafe5ddfc14f,838,,,"[114.0, 20.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim Ansarifard,5231.0,Left Midfield,50,Morocco,788,"['8c698b40-a580-435e-9cf7-4623849367c4', '8d0822bb-a631-4db5-8f29-66578cf8a142']",4,,,,,,,,,,,,,,,Iran,797,00:25:04.200,Pressure,
,,,,,,,,,,0.586,,,,,,,,,,,,,1456e135-c79c-4371-8947-e10dfe7bb8d6,843,,,"[68.0, 49.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,50,Morocco,788,"['008cd7ab-dff8-4b8e-8e64-3f9872696cf8', '6bb8865f-a6b2-4614-91da-b925a0a0c211']",9,,,,,,,,,,,,,,,Iran,797,00:25:09.493,Pressure,
,,,,,,,,,,0.8,,,,,,,,,,,,,a6721681-3197-4ebf-921b-9023b8a954cd,853,,,"[63.0, 77.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,50,Morocco,788,"['26b5743f-ca02-4cf9-acdf-23b349a8c39d', 'b79bf2df-be20-4258-b344-4ec063d57370']",14,,,,,,,,,,,,,,,Iran,797,00:25:14.840,Pressure,
,,,,,,,,,,0.84,,,,,,,,,,,,,99d52677-5fd1-4643-ac65-3389d1925a8e,861,,,"[49.0, 78.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramin Rezaeian,5235.0,Right Back,50,Morocco,788,"['0221d0cf-0eaa-403f-9bcb-dde012ec30b4', '9ed8663f-09a1-4853-80c6-a5a32880907d']",19,,,,,,,,,,,,,,,Iran,797,00:25:19.920,Pressure,
,,,,,,,,,,0.6,,,,,,,,,,,,,abf75bc4-3dc3-4e19-b8a8-9ec04f8951a7,881,,,"[64.0, 16.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Left Back,52,Iran,797,"['618dd792-b99c-4b8f-a52e-2009e1b3fdf5', '87cee9fa-5af0-48a7-89aa-c4f10b2b38fa', 'c7325f38-0e70-4ff6-bbde-cde78c5d88e2']",36,,,,,,,,,,,,,,,Morocco,788,00:25:36.080,Pressure,
,,,,,,,,,,1.12,,,,,,,,,,,,,7df2c52b-0f69-404f-a848-1ea4e099ad20,885,,,"[54.0, 36.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,52,Iran,797,"['8dfce555-cc09-4a9a-bdf4-d7c783c49626', 'ca28769d-291d-47b5-82be-750201012a9d']",37,,,,,,,,,,,,,,,Morocco,788,00:25:37.520,Pressure,
,,,,,True,,,,,1.6,,,,,,,,,,,,,189af12f-7266-47ee-a369-f9460fd979c0,894,,,"[56.0, 26.0]",7577,25,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,52,Iran,797,['1ddfecf9-4ef5-469a-a3f2-5dc4aeb5b49f'],43,,,,,,,,,,,,,,,Iran,797,00:25:43.120,Pressure,
,,,,,,,,,,1.52,,,,,,,,,,,,,5c838b52-dd4b-4646-ba68-fae3f26b9b51,903,,,"[20.0, 23.0]",7577,26,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Left Back,53,Iran,797,"['0812bdcb-2e87-4e44-bf75-9172a910e144', '3643dab7-8763-45db-b990-bd3e68797518', '655cbb28-fa16-42ed-8686-1bced4e2f2b1', '79060369-005c-4216-a098-c26dca5a9a73']",36,,,,,,,,,,,,,,,Morocco,788,00:26:36.120,Pressure,
,,,,,,,,,,1.24,,,,,,,,,,,,,7edc1484-b624-489e-b253-da934e4b2902,909,,,"[22.0, 27.0]",7577,26,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbark Boussoufa,5232.0,Left Center Midfield,53,Iran,797,"['3643dab7-8763-45db-b990-bd3e68797518', 'fd25b16c-3b12-4ba3-be79-7820dce6f007']",37,,,,,,,,,,,,,,,Morocco,788,00:26:37.640,Pressure,
,,,,,,,,,,0.96,,,,,,,,,,,,,5c768b44-77c8-4982-a4b7-80d8e74e8dbf,911,,,"[23.0, 29.0]",7577,26,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mbark Boussoufa,5232.0,Left Center Midfield,53,Iran,797,"['294b77c8-cb9f-4c31-91ab-3dd85f84a960', '4039854b-617c-43d3-baa6-03c88f99fc2a', '83f00fd7-6913-4b81-b2cc-8fc46fe9c506']",38,,,,,,,,,,,,,,,Morocco,788,00:26:38.880,Pressure,
,,,,,,,,,,0.56,,,,,,,,,,,,,34873205-d3b6-46c2-b72c-7802a807322e,914,,,"[23.0, 32.0]",7577,26,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,53,Iran,797,"['294b77c8-cb9f-4c31-91ab-3dd85f84a960', '83f00fd7-6913-4b81-b2cc-8fc46fe9c506']",39,,,,,,,,,,,,,,,Morocco,788,00:26:39.000,Pressure,
,,,,,,,,,,2.44,,,,,,,,,,,,,d1e83492-27f0-4af0-a83f-2dc552d9454a,920,,,"[57.0, 67.0]",7577,26,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,53,Iran,797,"['348a6f93-b8e7-46cd-8ed1-c1891b4327d5', 'c8bc72f9-f0d9-4b5e-9ddf-32105e83edab']",46,,,,,,,,,,,,,,,Morocco,788,00:26:46.240,Pressure,
,,,,,,,,,,1.6,,,,,,,,,,,,,dfcf04a6-9cac-400f-a9ac-423126cc1220,928,,,"[51.0, 10.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,54,Iran,797,"['5e97d46d-37db-4222-b2ed-9cf9b921c688', '61aea921-9e96-4255-b7a8-6f581fd376f3', 'e8a80b83-75f9-450b-bf41-0895fb7dbdd7']",12,,,,,,,,,,,,,,,Morocco,788,00:27:12.960,Pressure,
,,,,,,,,,,0.8,,,,,,,,,,,,,6ef45412-c161-4493-aa71-a889227b1155,945,,,"[73.0, 29.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Harit,5243.0,Left Wing,54,Iran,797,"['144b92d3-b244-407b-bc65-439f8b4dde5f', '4125a1d1-4b00-41ed-bd7a-2bb54a0fcda6']",29,,,,,,,,,,,,,,,Morocco,788,00:27:29.280,Pressure,
,,,,,,,,,,0.64,,,,,,,,,,,,,35bc7128-9401-4fd1-8136-9cb0969a6248,949,,,"[96.0, 36.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,54,Iran,797,"['d8c5031b-e1f5-42d9-a5c2-f23f2d87e37c', 'f41f76d5-1fe1-4ab9-93c3-708ede8f64de']",33,,,,,,,,,,,,,,,Morocco,788,00:27:33.680,Pressure,
,,,,,,,,,,1.28,,,,,,,,,,,,,1d1a5464-e864-45f9-b5aa-0e18969f9dbf,955,,,"[83.0, 2.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Harit,5243.0,Left Wing,54,Iran,797,['2f54597f-7439-48e4-bbfe-5fd3bf634f1c'],44,,,,,,,,,,,,,,,Morocco,788,00:27:44.600,Pressure,
,,,,,,,,,,0.88,,,,,,,,,,,,,8802c5c8-06a4-4475-936f-2a2a7a2024a3,957,,,"[79.0, 4.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amine Harit,5243.0,Left Wing,54,Iran,797,"['37ef9ebd-e280-4790-8efe-dafd35310960', '57b6678e-ab01-420b-a254-e9484cfe1b16', 'c405f94f-ff61-4da7-b041-047c592442b4']",46,,,,,,,,,,,,,,,Morocco,788,00:27:46.400,Pressure,
,,,,,,,,,,1.2,,,,,,,,,,,,,4b3d80ae-e5c5-4cd0-9b1b-4aa0118ead9d,961,,,"[91.0, 18.0]",7577,27,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ayoub El Kaabi,5229.0,Center Forward,54,Iran,797,"['7fe4ef07-1398-4472-94c9-ce292ad9dc63', '82a3c817-7387-4337-b72f-cfe254a0eaab', 'd4f88121-3225-418f-92ac-edded9efa99a']",48,,,,,,,,,,,,,,,Morocco,788,00:27:48.080,Pressure,
,,,,,,,,,,1.56,,,,,,,,,,,,,8ab20b57-cfca-4bb5-8364-82785b56ec35,973,,,"[71.0, 71.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,54,Iran,797,"['1ae658c1-c13a-4a17-9c7e-0a9a2ac45a72', '2b036c56-2fff-4b59-873a-47c8266d0b6b']",1,,,,,,,,,,,,,,,Morocco,788,00:28:01.280,Pressure,
,,,,,,,,,,0.533,,,,,,,,,,,,,92325a1b-cae7-4d39-9002-a64f06726798,977,,,"[50.0, 76.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nordin Amrabat,3302.0,Right Back,55,Iran,797,"['37c76f82-6229-4ca6-ab57-ca3a181b61f5', '66ad3f7d-819b-43be-b536-cca2d26b764e']",18,,,,,,,,,,,,,,,Morocco,788,00:28:18.760,Pressure,
,,,,,True,,,,,0.52,,,,,,,,,,,,,d571183b-d8a1-49cf-bbf9-ba23d0de2286,990,,,"[72.0, 5.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim Ansarifard,5231.0,Left Midfield,55,Iran,797,['4aabf216-0633-4fce-bcda-36732e1019b8'],30,,,,,,,,,,,,,,,Iran,797,00:28:30.320,Pressure,
,,,,,True,,,,,0.52,,,,,,,,,,,,,fc536af8-8c18-4d65-9553-f4f5eae6d2ad,991,,,"[73.0, 20.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sardar Azmoun,5224.0,Center Forward,55,Iran,797,,32,,,,,,,,,,,,,,,Iran,797,00:28:32.360,Pressure,
,,,,,True,,,,,0.52,,,,,,,,,,,,,55b9f4de-7016-4396-b553-9786479c1e0d,992,,,"[73.0, 10.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vahid Amiri,5241.0,Left Center Midfield,55,Iran,797,['65900649-265f-4559-8763-57c148679768'],33,,,,,,,,,,,,,,,Iran,797,00:28:33.560,Pressure,
,,,,,,,,,,1.28,,,,,,,,,,,,,9d7f249f-c373-438b-a674-914737bed71c,996,,,"[54.0, 69.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,From Throw In,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,55,Iran,797,"['133b2c91-30e3-4cca-99ff-0ff34d857623', '3480b087-4e9f-4cca-960f-db035454607b', '5bbcd8e0-69f7-4fae-bf8d-cdc663d9f54b']",34,,,,,,,,,,,,,,,Morocco,788,00:28:34.840,Pressure,
,,,,,,,,,,1.12,,,,,,,,,,,,,de3ec8b3-5880-43a7-b1a1-64268b17c3df,1007,,,"[65.0, 60.0]",7577,28,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,57,Morocco,788,"['03c965f2-6c5c-43c6-aba4-ba7bff804437', '10050fb5-5065-4a8a-908f-9aa6f0a605a4']",59,,,,,,,,,,,,,,,Iran,797,00:28:59.520,Pressure,
,,,,,,,,,,1.16,,,,,,,,,,,,,cb2a1053-42a4-4b35-8daf-924bceafccff,1027,,,"[56.0, 29.0]",7577,29,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sardar Azmoun,5224.0,Center Forward,58,Morocco,788,"['3a801275-6bce-4333-8fb7-907665ff07b9', '6ded6ed8-c638-4fe0-b4ed-8458ea3fd77e']",30,,,,,,,,,,,,,,,Iran,797,00:29:30.920,Pressure,
,,,,,,,,,,1.0,,,,,,,,,,,,,7610cc2a-be01-46ff-9ea3-80a9687a41fa,1045,,,"[24.0, 59.0]",7577,29,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omid Ebrahimi,5225.0,Center Defensive Midfield,58,Morocco,788,"['1254169e-603d-4855-bc69-4b009c600081', '67d996a3-f1b7-4f2e-b5de-d199851e36b0']",48,,,,,,,,,,,,,,,Iran,797,00:29:48.240,Pressure,
,,,,,,,,,,0.52,,,,,,,,,,,,,db0b2be9-7d26-42e8-90b2-f23f1725744a,1058,,,"[62.0, 5.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ehsan Hajsafi,5230.0,Left Back,59,Morocco,788,"['54c3ca4e-4290-4913-8267-24a7bb2612ac', '89e553ff-2d8a-4394-b9a0-b5418386d963']",14,,,,,,,,,,,,,,,Iran,797,00:30:14.080,Pressure,
,,,,,,,,,,0.8,,,,,,,,,,,,,90d4d061-01a4-4770-8450-dac48d439b2a,1065,,,"[65.0, 23.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omid Ebrahimi,5225.0,Center Defensive Midfield,59,Morocco,788,"['3d72ab7e-8a63-413d-a5ca-f8f59633da52', 'e6d837a2-2fb5-45c4-ad79-0b73f80b4544']",18,,,,,,,,,,,,,,,Iran,797,00:30:18.280,Pressure,
,,,,,True,,,,,0.773,,,,,,,,,,,,,2f79a23f-907c-457c-beb8-2fe944c587eb,1080,,,"[85.0, 16.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amine Harit,5243.0,Left Wing,59,Morocco,788,"['7ee51bdf-c284-4409-9ea6-e1c60cac6d6f', 'dac34b0f-9fde-4dd4-a82b-f24be0815993']",35,,,,,,,,,,,,,,,Morocco,788,00:30:35.120,Pressure,
,,,,,,,,,,0.76,,,,,,,,,,,,,b11dda6b-734c-42b7-9133-33c8045e9583,1088,,,"[66.0, 47.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,59,Morocco,788,['2bce4e4e-8081-489e-a2e5-3cb87778165e'],41,,,,,,,,,,,,,,,Iran,797,00:30:41.440,Pressure,
,,,,,,,,,,1.12,,,,,,,,,,,,,61214678-70de-4567-9bc3-f69f902714f9,1089,,,"[65.0, 53.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,59,Morocco,788,['aa80b7b5-2a81-44f0-a8f1-0d282017a516'],42,,,,,,,,,,,,,,,Iran,797,00:30:42.400,Pressure,
,,,,,True,,,,,2.12,,,,,,,,,,,,,06e0dab6-a304-437a-a76b-306ad312f491,1102,,,"[54.0, 23.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,60,Iran,797,"['776f7bef-3224-42ca-a806-894c3861ddde', '8b727413-867a-40c5-9110-c5d71a97a3e7', 'e4bb4b59-aa59-4cf0-86d5-2815fb605625']",52,,,,,,,,,,,,,,,Morocco,788,00:30:52.320,Pressure,
,,,,,True,,,,,1.68,,,,,,,,,,,,,822c378e-1cd9-47c9-b6dc-d2242a647c8a,1106,,,"[55.0, 22.0]",7577,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,60,Iran,797,"['776f7bef-3224-42ca-a806-894c3861ddde', 'bfd03d41-b77f-4818-88e7-ee60e0a62d6e']",55,,,,,,,,,,,,,,,Morocco,788,00:30:55.160,Pressure,
,,,,,,,,,,0.72,,,,,,,,,,,,,37acc0b6-6120-495a-a0cb-cc7d5655ccd3,1147,,,"[103.0, 16.0]",7577,32,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alireza Jahanbakhsh,5239.0,Right Midfield,63,Iran,797,['a33961c3-417c-40ab-abce-a4a263d77b24'],53,,,,,,,,,,,,,,,Iran,797,00:32:53.320,Pressure,
,,,,,True,,,,,0.48,,,,,,,,,,,,,0db065b3-f67b-4152-8c53-7af7dc00e969,1151,,,"[83.0, 20.0]",7577,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sardar Azmoun,5224.0,Center Forward,64,Morocco,788,"['d054d9fb-51b7-4685-a426-68b9103b6043', 'fc676ed4-6098-4096-8c78-547b4574a6f3']",56,,,,,,,,,,,,,,,Iran,797,00:32:56.920,Pressure,
,,,,,,,,,,0.76,,,,,,,,,,,,,87df6575-4cec-48e4-86e7-552d17b9551d,1155,,,"[46.0, 53.0]",7577,32,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,64,Morocco,788,['87a5790d-435e-47e5-ad4b-76aa0a70d58c'],59,,,,,,,,,,,,,,,Morocco,788,00:32:59.320,Pressure,
,,,,,,,,,,1.04,,,,,,,,,,,,,718e8b61-e620-4fc7-b084-bfe84cf84b2e,1157,,,"[52.0, 51.0]",7577,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,64,Morocco,788,['3462116f-5af6-4f68-b225-257b5d885d88'],0,,,,,,,,,,,,,,,Morocco,788,00:33:00.720,Pressure,
,,,,,,,,,,1.32,,,,,,,,,,,,,72ea038c-d167-4598-88f5-fe4c4e9ec700,1171,,,"[47.0, 77.0]",7577,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,64,Morocco,788,['d4419bc5-1acd-4428-b3a9-13d4bda054b0'],11,,,,,,,,,,,,,,,Iran,797,00:33:11.160,Pressure,
,,,,,,,,,,0.32,,,,,,,,,,,,,b087dfcd-3e18-42ab-9a4f-b30c294753e2,1172,,,"[36.0, 63.0]",7577,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Omid Ebrahimi,5225.0,Center Defensive Midfield,64,Morocco,788,,13,,,,,,,,,,,,,,,Iran,797,00:33:13.560,Pressure,
,,,,,True,,,,,0.56,,,,,,,,,,,,,f65ff913-1cfb-4f3b-9805-b3da70979a5f,1179,,,"[65.0, 36.0]",7577,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Medhi Amine El Mouttaqi Benatia,5244.0,Right Center Back,65,Iran,797,"['0fd05dbe-6827-4064-a884-974b9fffd61c', 'dee8b94d-4b85-45e1-95ad-aeaeab7f2326']",17,,,,,,,,,,,,,,,Morocco,788,00:33:17.120,Pressure,
,,,,,True,,,,,2.72,,,,,,,,,,,,,41202db8-451d-4aab-bee1-340ef8db9fa3,1183,,,"[64.0, 39.0]",7577,33,,,,,,,,,,,,,,,,,,,,1,Regular Play,Karim El Ahmadi Al Aroos,5236.0,Right Center Midfield,65,Iran,797,"['2e990c39-1692-4625-b91b-a987d05c2805', '47d3552b-51d1-41b5-b359-29a6278f46df']",19,,,,,,,,,,,,,,,Morocco,788,00:33:19.240,Pressure,
,,,,,,,,,,0.773,,,,,,,,,,,,,c3979838-8071-4648-b927-042704bfccfc,1207,,,"[61.0, 19.0]",7577,35,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vahid Amiri,5241.0,Left Center Midfield,68,Morocco,788,"['7529206f-fcb6-44c2-8c4a-81769dda7a72', '9f2e25b0-0fb1-4da1-9ad7-96c3b5a3e030']",30,,,,,,,,,,,,,,,Iran,797,00:35:30.240,Pressure,
,,,,,,,,,,0.84,,,,,,,,,,,,,661ebc67-b40e-4814-b74a-4e24a772d1dc,1217,,,"[51.0, 64.0]",7577,35,,,,,,,,,,,,,,,,,,,,1,From Throw In,Masoud Shojaei Soleimani,5238.0,Right Center Midfield,68,Morocco,788,"['045de331-421b-4feb-b999-4aab5f5339d6', 'c96973fc-e236-4c48-85b6-5a77e5770a31']",38,,,,,,,,,,,,,,,Iran,797,00:35:38.440,Pressure,
,,,,,,,,,,1.04,,,,,,,,,,,,,22b4e526-691c-4300-81f2-0e5a88d49cf5,1231,,,"[20.0, 14.0]",7577,35,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vahid Amiri,5241.0,Left Center Midfield,68,Morocco,788,"['13322067-2984-404a-99b7-2180a89f34b9', 'd7b34a3b-575d-4fb5-951b-49f3727bb625']",52,,,,,,,,,,,,,,,Iran,797,00:35:52.400,Pressure,
,,,,,,,,,,0.4,,,,,,,,,,,,,ff388794-92d4-4e70-8f02-2bdcced0ddd1,1255,,,"[51.0, 30.0]",7577,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vahid Amiri,5241.0,Left Center Midfield,71,Morocco,788,"['b71100b7-0ed1-4406-857e-3719a503b5fc', 'dea88523-c7b4-4628-8c4f-64755d1dae51']",7,,,,,,,,,,,,,,,Iran,797,00:38:07.693,Pressure,
,,,,,,,,,,0.52,,,,,,,,,,,,,3b7de77a-0816-41d3-992f-50b2c110b32e,1268,,,"[25.0, 78.0]",7577,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alireza Jahanbakhsh,5239.0,Right Midfield,71,Morocco,788,['dd2b6cdd-2965-41d4-ae22-510c4f78f402'],23,,,,,,,,,,,,,,,Iran,797,00:38:23.600,Pressure,
,,,,,True,,,,,0.533,,,,,,,,,,,,,30dcfd37-b1ad-4985-835a-eab05d8b8d0b,1273,,,"[96.0, 14.0]",7577,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Wing,71,Morocco,788,"['6622fbdf-9288-4265-9134-b1efc1491e58', 'b7db6669-cf9c-4436-8be0-bbdb48ea1b3e']",27,,,,,,,,,,,,,,,Morocco,788,00:38:27.200,Pressure,
