50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,66272e2f-1017-4b73-8057-7f82ecd0f951,1405,,,"[75.0, 34.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssouf Sabaly,3404.0,Left Back,79,Senegal,787,['c4afce39-4b5c-4998-bc53-79f9d4ace3c7'],0,,,,,,,,,,,,,,,,,Senegal,787,00:42:00.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,cd5a6296-56d1-4c5b-b3e5-e6d448e81ab5,1409,,,"[91.0, 15.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sadio Mané,3629.0,Left Wing,79,Senegal,787,['f68431db-0696-4c6a-a6c4-026c76fe203b'],7,,,,,,,,,,,,,,,,,Senegal,787,00:42:07.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,408f63d0-ecf7-446a-9047-d3a09d07ca0a,1413,,,"[76.0, 16.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfred John Momar N''Diaye,5671.0,Center Defensive Midfield,79,Senegal,787,['04e33a37-57b2-4c1b-a3d7-55a4a0ae6a59'],11,,,,,,,,,,,,,,,,,Senegal,787,00:42:11.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8412e1c8-6e37-40b4-9559-f228bd4e4992,1416,,,"[63.0, 28.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kalidou Koulibaly,5675.0,Left Center Back,79,Senegal,787,['3bc81998-cc16-46fe-a36f-8bc8069e2051'],13,,,,,,,,,,,,,,,,,Senegal,787,00:42:13.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4837f762-8ac8-4db2-bdc2-bfd7c08f7ced,1419,,,"[105.0, 2.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Youssouf Sabaly,3404.0,Left Back,79,Senegal,787,['2f5faf77-2262-4561-b27a-a213ccbec5c7'],17,,,,,,,,,,,,,,,,,Senegal,787,00:42:17.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,36b5d377-4047-47a6-a83c-c7faab4ec5a1,1425,,,"[114.0, 31.0]",7556,42,,,,,,,,,,,,,,,,,,,,1,From Corner,Salif Sané,5664.0,Right Center Back,80,Senegal,787,['75019b61-3ef2-4f58-8ccb-ea40ba5d9a9b'],59,,,,,,,,,,,,,,,,,Senegal,787,00:42:59.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b038a296-55c9-4f99-bac0-99680028a3ee,1431,,,"[87.0, 7.0]",7556,43,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfred John Momar N''Diaye,5671.0,Center Defensive Midfield,81,Senegal,787,['1b6af1ee-2a7f-4bcb-98ef-5aa1a43f22af'],25,,,,,,,,,,,,,,,,,Senegal,787,00:43:25.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,76e0c4cf-ff4f-4de1-a35f-799a373d588c,1435,,,"[97.0, 8.0]",7556,43,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sadio Mané,3629.0,Left Wing,81,Senegal,787,['3881c213-03e5-4c7b-b99e-f460171830f3'],27,,,,,,,,,,,,,,,,,Senegal,787,00:43:27.086,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,5cd8f3fd-05d9-4f71-a84a-5fce14fa5bfb,1444,,,"[114.0, 53.0]",7556,44,,,,,,,,,,,,,,,,,,,,1,From Free Kick,M''Baye Babacar Niang,5661.0,Center Forward,82,Senegal,787,['5a0bc473-8bd1-4b5a-8a58-fdf9eea39e44'],28,,,,,,,,,,,,,,,,,Senegal,787,00:44:28.967,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,dbec40a5-c6aa-4c91-b645-55b0cf2c4187,1446,,,"[83.0, 8.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yūya Ōsako,5679.0,Center Forward,83,Japan,778,['c828bcdb-62db-4e18-b3af-ed85f36c4bff'],1,,,,,,,,,,,,,,,,,Japan,778,00:45:01.154,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,13290b51-556d-4d73-aa0d-6d00c1a143a4,1448,,,"[87.0, 3.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Takashi Inui,5687.0,Left Midfield,83,Japan,778,['348efefb-eba7-44df-97d9-faf1faef0cef'],2,,,,,,,,,,,,,,,,,Japan,778,00:45:02.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2a3fab00-a262-4d3c-9a6f-ae166ec9dc9c,1450,,,"[62.0, 78.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Center Forward,84,Senegal,787,['007616f4-62c2-4107-90b2-4e25eeb0a940'],16,,,,,,,,,,,,,,,,,Senegal,787,00:45:16.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,81e631b9-f3af-45a2-b8bf-571a2a4bbfdc,1455,,,"[79.0, 12.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yūya Ōsako,5679.0,Center Forward,85,Japan,778,"['524fe4cd-66f8-43e3-a46d-c1a295b11482', 'b9ba87cc-9c62-4227-9117-9bd4cd7c25a8']",25,,,,,,,,,,,,,,,,,Japan,778,00:45:25.874,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,58d5845c-e776-4285-9503-340fffc9e171,1459,,,"[80.0, 3.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Midfield,85,Japan,778,"['042a100f-ca8f-4714-b050-613dc3bde9fe', 'ca680e06-e9f5-4d35-a339-056a8fb8de95']",27,,,,,,,,,,,,,,,,,Japan,778,00:45:27.727,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,557b3fe4-c3d3-45a0-b5af-c228baf01644,1461,,,"[90.0, 13.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,85,Japan,778,['2d88be36-5a9a-4b26-89e7-70fcdccd5744'],28,,,,,,,,,,,,,,,,,Japan,778,00:45:28.767,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,3a4b0e86-2d76-4788-9108-5589a0af9e8b,1464,,,"[57.0, 5.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Takashi Inui,5687.0,Left Midfield,85,Japan,778,['8a6fa2f6-ede7-4a31-a0ec-0fa023bf858c'],35,,,,,,,,,,,,,,,,,Japan,778,00:45:35.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,812e6f77-f8f8-425c-8497-58bafc977972,1467,,,"[68.0, 71.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Idrissa Gana Gueye,3436.0,Left Center Midfield,86,Senegal,787,"['85beaac4-5b63-4c41-bbf0-d725057bf540', 'ec9537cd-3b2f-4352-9be7-3df64fba4f03']",51,,,,,,,,,,,,,,,,,Senegal,787,00:45:51.607,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,09241888-d10c-40a7-927a-b86d9a0bc492,1470,,,"[70.0, 78.0]",7556,45,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Wagué,5674.0,Right Back,86,Senegal,787,"['97d8f5cc-88fc-4381-8d38-c981e7c5f73a', 'ec9537cd-3b2f-4352-9be7-3df64fba4f03']",52,,,,,,,,,,,,,,,,,Senegal,787,00:45:52.407,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,a7db47d4-acd2-4017-a869-c83ba74a9116,1479,,,"[42.0, 40.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,87,Senegal,787,['96a9c690-cf56-4877-87a2-087a7707f25c'],1,,,,,,,,,,,,,,,,,Senegal,787,00:00:01.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1a10e274-9edf-4785-a9cf-4aa06ffcc577,1483,,,"[34.0, 51.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salif Sané,5664.0,Right Center Back,87,Senegal,787,"['074b1332-a2dd-404b-904a-ed5688648058', 'bf1cdf99-36b3-45ac-93f8-b227a1f7d8eb']",2,,,,,,,,,,,,,,,,,Senegal,787,00:00:02.233,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,955e083a-0640-4c93-a6f9-f846d58c1140,1486,,,"[78.0, 4.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sadio Mané,3629.0,Left Wing,87,Senegal,787,['950f6374-2564-4760-93ca-eb5a12cb3a39'],5,,,,,,,,,,,,,,,,,Senegal,787,00:00:05.173,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,03545c79-0dee-4765-89ee-5f05857779a7,1490,,,"[87.0, 23.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papa Alioune N''Diaye,4277.0,Right Center Midfield,87,Senegal,787,['0e7d29e5-0ae1-4a47-8bc1-5a1352083660'],9,,,,,,,,,,,,,,,,,Senegal,787,00:00:09.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,805567e9-06ad-45ba-93e4-98f7d1ffbd73,1494,,,"[59.0, 53.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Shinji Kagawa,5684.0,Center Attacking Midfield,87,Senegal,787,['b05555f5-df40-4486-a0e1-328c2afb624e'],11,,,,,,,,,,,,,,,,,Japan,778,00:00:11.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,84b04aa4-85a9-41a4-9b20-889b78666c05,1500,,,"[50.0, 31.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,87,Senegal,787,['e809b42a-69a7-4494-9f36-494c27ba3e21'],15,,,,,,,,,,,,,,,,,Senegal,787,00:00:15.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0becb11a-3ea4-4423-bf63-0b57a794b5f7,1503,,,"[55.0, 18.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,87,Senegal,787,['1d3a1e5a-b62b-4cde-b476-f5c3634cca3b'],17,,,,,,,,,,,,,,,,,Senegal,787,00:00:17.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,aa0ddb37-08fc-4db2-96dd-9537f85984a8,1507,,,"[67.0, 2.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssouf Sabaly,3404.0,Left Back,87,Senegal,787,"['0b224f2b-e466-4756-9141-b998a8aacda9', '88608d27-da27-4412-882f-3f5d552da725']",19,,,,,,,,,,,,,,,,,Senegal,787,00:00:19.053,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,2617e7b3-1a74-4ba8-9a16-9b50b9640064,1510,,,"[38.0, 21.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,87,Senegal,787,['191bfc4e-05eb-42c1-a006-2f2f24a5c2c8'],21,,,,,,,,,,,,,,,,,Senegal,787,00:00:21.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1e9375f7-5f01-4c7c-a09b-e03ab5598772,1513,,,"[48.0, 4.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,87,Senegal,787,['2cb387d5-ab78-44fe-939e-2e1b2ba5fe15'],25,,,,,,,,,,,,,,,,,Senegal,787,00:00:25.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,469c8758-579a-448e-b310-36cd45540cf1,1516,,,"[56.0, 28.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Alfred John Momar N''Diaye,5671.0,Center Defensive Midfield,87,Senegal,787,['cc68ccf2-1227-42a9-b601-0ce342236446'],28,,,,,,,,,,,,,,,,,Senegal,787,00:00:28.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9c13230c-6ef3-4afe-a8be-38afd2731a70,1519,,,"[38.0, 21.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,87,Senegal,787,['82593a8f-a892-482a-8fb4-7f065d04f85e'],30,,,,,,,,,,,,,,,,,Senegal,787,00:00:30.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8070e6b3-ec6f-4e9d-a953-00e9b42acc35,1522,,,"[40.0, 34.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,87,Senegal,787,['d3e47bf6-1192-43ca-ad96-c560f1bf7481'],32,,,,,,,,,,,,,,,,,Senegal,787,00:00:32.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,173924e4-62b3-49f7-891d-f345c000d0f9,1525,,,"[42.0, 61.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salif Sané,5664.0,Right Center Back,87,Senegal,787,['ca30b6d7-1f0a-4e43-a0da-9e2090257df3'],36,,,,,,,,,,,,,,,,,Senegal,787,00:00:36.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0908136d-16f5-47b3-a35b-97223f6bcdf2,1528,,,"[11.0, 52.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Khadim N''Diaye,5659.0,Goalkeeper,87,Senegal,787,['8612ddaa-03b0-4b78-92e0-821f61075d13'],43,,,,,,,,,,,,,,,,,Senegal,787,00:00:43.213,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,63e0f958-1f5f-485a-97b6-89d9a5bcc346,1531,,,"[22.0, 53.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,87,Senegal,787,['831f40bc-2b28-40bb-9fc5-dd73203ed87b'],46,,,,,,,,,,,,,,,,,Senegal,787,00:00:46.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,02d9a4bd-8760-402f-9989-f127020cb651,1535,,,"[48.0, 18.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,87,Senegal,787,['364abf07-25ae-4bfb-969e-97bc3d8f826b'],55,,,,,,,,,,,,,,,,,Senegal,787,00:00:55.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,caa52727-50cf-401c-b821-ec6cd0e498ed,1538,,,"[86.0, 42.0]",7556,45,,,,,,,,,,,,,,,,,,,,2,From Kick Off,M''Baye Babacar Niang,5661.0,Center Forward,87,Senegal,787,['a3cd6b9b-d6ef-45b0-955f-b8ab16f355bf'],58,,,,,,,,,,,,,,,,,Senegal,787,00:00:58.293,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,479434a8-31f2-4d61-8823-303882df43e5,1546,,,"[101.0, 3.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Youssouf Sabaly,3404.0,Left Back,87,Senegal,787,['a3f192c3-cf28-4e66-be09-207d99f949a3'],7,,,,,,,,,,,,,,,,,Senegal,787,00:01:07.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,618c851d-02e6-4677-9225-c21223cc8bbc,1550,,,"[96.0, 27.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Papa Alioune N''Diaye,4277.0,Right Center Midfield,87,Senegal,787,['e3a6528b-e2be-49b4-bd10-eb577909b189'],12,,,,,,,,,,,,,,,,,Senegal,787,00:01:12.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,21dfea19-690c-4da4-a9f8-94f6d62c5f93,1553,,,"[73.0, 63.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moussa Wagué,5674.0,Right Back,87,Senegal,787,['20653974-73a6-4765-b830-65f6a6fa14f9'],16,,,,,,,,,,,,,,,,,Senegal,787,00:01:16.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,34dc6b50-2e17-48bd-a69c-e955190f6ccf,1557,,,"[92.0, 78.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismaïla Sarr,2941.0,Right Wing,87,Senegal,787,"['9e438395-5962-4696-b998-c68e23b1a50e', 'ad46e46e-886a-47a4-92b1-30dff18724e5']",19,,,,,,,,,,,,,,,,,Senegal,787,00:01:19.333,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,98bef585-f3cd-4b00-9c5a-e2633364ac59,1559,,,"[84.0, 78.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Moussa Wagué,5674.0,Right Back,87,Senegal,787,['cb89a068-4514-4223-b85e-895424c4d9af'],20,,,,,,,,,,,,,,,,,Senegal,787,00:01:20.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a80ceeac-9630-470f-a974-afb7c93ab57a,1563,,,"[104.0, 67.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sadio Mané,3629.0,Left Wing,87,Senegal,787,"['7d01445d-122d-40f9-bfb5-9354d320b73a', 'c204808c-b10f-48fb-b048-bbeeb05ccccd']",22,,,,,,,,,,,,,,,,,Senegal,787,00:01:22.812,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,92f48fa0-ee03-4be1-b70e-66bd001766cf,1569,,,"[33.0, 30.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gaku Shibasaki,5693.0,Left Defensive Midfield,87,Senegal,787,['b1c3dea6-a965-4686-9945-f1642f2e070c'],31,,,,,,,,,,,,,,,,,Japan,778,00:01:31.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1b71327d-6d3b-4c07-a74f-0d56a89d91e9,1571,,,"[78.0, 51.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Idrissa Gana Gueye,3436.0,Left Center Midfield,87,Senegal,787,['c3bbf3b2-b530-47fb-ac64-1ea6b40cb3cf'],32,,,,,,,,,,,,,,,,,Senegal,787,00:01:32.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,22d24bd3-656e-4f2e-a577-5b3cf8ddc789,1574,,,"[82.0, 60.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismaïla Sarr,2941.0,Right Wing,87,Senegal,787,['fd52c9f5-b4ad-42ba-8d98-15d9446880fd'],34,,,,,,,,,,,,,,,,,Senegal,787,00:01:34.093,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,003bf055-93b9-4de7-b854-659ea7de2405,1578,,,"[91.0, 62.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sadio Mané,3629.0,Left Wing,87,Senegal,787,"['351eb471-ba46-4e96-bde1-001dabc93667', 'cde0a4d5-25a1-411f-a68d-25f321177ed4']",35,,,,,,,,,,,,,,,,,Senegal,787,00:01:35.893,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,1741feb5-abdc-4f4d-ad97-f9555e2edb92,1581,,,"[100.0, 69.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ismaïla Sarr,2941.0,Right Wing,87,Senegal,787,['56758b66-2887-4119-9321-83da97e8d02d'],43,,,,,,,,,,,,,,,,,Senegal,787,00:01:43.332,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,fb5884b3-d3c9-47f5-9aaa-f080ca435a12,1585,,,"[112.0, 45.0]",7556,46,,,,,,,,,,,,,,,,,,,,2,From Kick Off,M''Baye Babacar Niang,5661.0,Center Forward,87,Senegal,787,['2a5c7d95-104a-4c99-acbb-1faaeca7f032'],45,,,,,,,,,,,,,,,,,Senegal,787,00:01:45.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,817a7f53-0e4b-4c72-9399-0bbf4a38e69b,1594,,,"[44.0, 51.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,88,Senegal,787,['4d67e53d-234f-48a0-8595-5f48fbdbe7fd'],35,,,,,,,,,,,,,,,,,Senegal,787,00:02:35.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f035b4eb-1e4d-4622-b492-8bf4037427ef,1597,,,"[47.0, 17.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Idrissa Gana Gueye,3436.0,Left Center Midfield,88,Senegal,787,['fd823bdc-de0a-451b-b4f1-11e20ff8b15d'],39,,,,,,,,,,,,,,,,,Senegal,787,00:02:39.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,30aba278-2589-4c65-b182-fc57636ea1be,1600,,,"[67.0, 27.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Sadio Mané,3629.0,Left Wing,88,Senegal,787,['81acb503-61f5-43e1-8f79-4a874c2e4720'],42,,,,,,,,,,,,,,,,,Senegal,787,00:02:42.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,77ee81fc-49b5-4973-b14b-37e51e424f0e,1602,,,"[58.0, 18.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Idrissa Gana Gueye,3436.0,Left Center Midfield,88,Senegal,787,['4d674a1f-4fab-48d4-aa10-11d01d0c4ad6'],44,,,,,,,,,,,,,,,,,Senegal,787,00:02:44.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,866a5db4-fcc6-45c5-a48e-d9898b80cdd4,1605,,,"[64.0, 25.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Sadio Mané,3629.0,Left Wing,88,Senegal,787,['d2782d73-7c90-4f9e-8b15-61c27d01337b'],45,,,,,,,,,,,,,,,,,Senegal,787,00:02:45.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4d512c2f-6839-45d5-852c-bfc458d3f191,1608,,,"[58.0, 16.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Idrissa Gana Gueye,3436.0,Left Center Midfield,88,Senegal,787,['8f6514af-2102-48c7-a565-1700df4f73f7'],47,,,,,,,,,,,,,,,,,Senegal,787,00:02:47.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,cc4031de-f526-4cff-8359-9bc2aca072ee,1611,,,"[68.0, 18.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Papa Alioune N''Diaye,4277.0,Right Center Midfield,88,Senegal,787,['341bd156-cb78-4606-909d-9c8d1b654183'],48,,,,,,,,,,,,,,,,,Senegal,787,00:02:48.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e70e3ada-dc40-4d9a-9b95-3d32894cf260,1614,,,"[63.0, 3.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Idrissa Gana Gueye,3436.0,Left Center Midfield,88,Senegal,787,['08ae12c5-3235-4a25-9581-7ec683004bd8'],50,,,,,,,,,,,,,,,,,Senegal,787,00:02:50.013,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,54ab9f97-efb8-4593-8992-0ef11cbd5a30,1617,,,"[89.0, 12.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Sadio Mané,3629.0,Left Wing,88,Senegal,787,['43db8bd7-0be2-41f4-8bd7-8ece023689cf'],52,,,,,,,,,,,,,,,,,Senegal,787,00:02:52.732,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4a7e416d-5657-45a0-96e6-35b250e8435e,1620,,,"[90.0, 3.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Youssouf Sabaly,3404.0,Left Back,88,Senegal,787,['3b2cd6c9-c700-43a1-8c9b-75a250dd3e04'],53,,,,,,,,,,,,,,,,,Senegal,787,00:02:53.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5b19d0fb-3b69-4029-bee6-caf16e1fbe31,1624,,,"[97.0, 10.0]",7556,47,,,,,,,,,,,,,,,,,,,,2,From Corner,Sadio Mané,3629.0,Left Wing,88,Senegal,787,['c7b216dc-0a3c-4029-8e81-1b016f2c1f09'],55,,,,,,,,,,,,,,,,,Senegal,787,00:02:55.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,47452d4c-3030-4295-9a90-3849e9bc20d4,1629,,,"[34.0, 72.0]",7556,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Genki Haraguchi,5697.0,Right Midfield,89,Japan,778,['1cfe2c09-d85d-42a0-bfb2-8bdec39ea053'],0,,,,,,,,,,,,,,,,,Japan,778,00:03:00.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,a222a314-2e98-430f-b749-0a0f0709bb2a,1632,,,"[49.0, 48.0]",7556,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,89,Japan,778,['3b398037-83c9-4366-94ef-c5ac3cd817d5'],3,,,,,,,,,,,,,,,,,Japan,778,00:03:03.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2b093d39-0b94-4ded-a571-f60b025a20dc,1635,,,"[65.0, 4.0]",7556,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,89,Japan,778,['2caf1191-acec-4a79-a667-06cfcbef21a3'],6,,,,,,,,,,,,,,,,,Japan,778,00:03:06.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f9e8a36b-f274-4998-822e-2c9ade0e66b4,1639,,,"[65.0, 27.0]",7556,48,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,89,Japan,778,['03b8c699-a6c1-47bc-b505-ce982ca439dc'],10,,,,,,,,,,,,,,,,,Japan,778,00:03:10.733,Ball Receipt*,
