ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[86.0, 30.0]",,,,,,,,1.921,,,,,,,,,,,8718b5b6-bf5b-4e5f-ac65-efed4af1aad9,3271,,"[84.0, 31.0]",7567,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,154,Germany,770,"['81d41f6d-b029-449b-b9ff-11c39119549c', 'a2280b3f-fdbd-454a-9ac5-a9c79ec00f2d']",35,,,,,,,,,,,,,,,,,,Germany,770,00:36:35.172,Carry,
,,,,"[98.0, 47.0]",,,,,,,,3.801,,,,,,,,,,,f592580b-aedc-4dcf-bb3b-353c2d3847b1,3274,,"[98.0, 25.0]",7567,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Back,154,Germany,770,"['787f656c-542a-46b4-a573-03494f8378ea', 'dbc13d42-6835-4c53-8a8a-09493163a1cd', 'e5ddf6e4-6e87-4c24-bf27-a240c05e26c3']",37,,,,,,,,,,,,,,,,,,Germany,770,00:36:37.972,Carry,True
,,,,"[107.0, 64.0]",,,,,,,,2.481,,,,,,,,,,,50d85848-1cd6-4c64-8a00-395c2b66e651,3279,,"[110.0, 66.0]",7567,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,154,Germany,770,"['333370f3-da40-413b-806a-419886368ebe', 'd9ceb26a-56db-4171-b798-72dd065ce64b', 'f5bfe85c-a982-4d2f-b843-8e0482ff88e7']",42,,,,,,,,,,,,,,,,,,Germany,770,00:36:42.892,Carry,True
,,,,"[14.0, 36.0]",,,,,,,,2.279,,,,,,,,,,,deb7a48f-db33-46fd-aa1b-d53740a9e190,3294,,"[8.0, 40.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,156,Germany,770,"['3274371c-873f-48e4-8483-55ad33ff85e2', 'f29c3cca-7fec-4cc5-89ce-22c01e1063c8']",16,,,,,,,,,,,,,,,,,,Germany,770,00:37:16.853,Carry,
,,,,"[28.0, 25.0]",,,,,,,,0.96,,,,,,,,,,,00a0947d-3f20-43f8-8c35-4fa2d5ad413f,3297,,"[24.0, 25.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,156,Germany,770,"['677aad83-838d-4fea-ac58-ade09169cf29', '6a053a7f-8e3c-4a57-94d0-33c4bb339519', '99c34374-f3a3-4d86-8c07-a38ef4cde86d']",20,,,,,,,,,,,,,,,,,,Germany,770,00:37:20.452,Carry,True
,,,,"[80.0, 39.0]",,,,,,,,7.081,,,,,,,,,,,80a648a7-d5ca-4beb-963b-742b0de79744,3301,,"[43.0, 28.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,156,Germany,770,"['8e1551c0-f042-4ffc-9096-f7eb5568f69d', '9a883951-3051-4e54-a8d1-9d983e05329a']",22,,,,,,,,,,,,,,,,,,Germany,770,00:37:22.292,Carry,
,,,,"[94.0, 70.0]",,,,,,,,0.521,,,,,,,,,,,94aaa4ef-9f20-4a50-9948-626acf8ea864,3305,,"[94.0, 70.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,156,Germany,770,"['4897458c-1a1b-4d30-830b-8db731487142', '718b161a-94db-4673-ae6c-44360311c0bc', 'e8636522-cedc-4df1-a625-2c53107383b3']",31,,,,,,,,,,,,,,,,,,Germany,770,00:37:31.092,Carry,True
,,,,"[89.0, 53.0]",,,,,,,,1.16,,,,,,,,,,,02279f24-ee75-4344-839d-41540351eb01,3308,,"[89.0, 57.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,156,Germany,770,"['25891a05-d0e1-4bf4-8466-80a219ccb344', '3fa6e04e-d329-4eb7-86bb-27a43d6c1722', '50e02512-de98-4fb0-b024-a23dc6e7e1a0']",32,,,,,,,,,,,,,,,,,,Germany,770,00:37:32.413,Carry,True
,,,,"[88.0, 42.0]",,,,,,,,1.04,,,,,,,,,,,b15bd372-bc64-46c5-9b7b-64a83649be69,3312,,"[89.0, 43.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,156,Germany,770,"['0b17b948-66b1-4cf7-8da3-c833ff718ee8', '39b7eb48-365a-4e72-86a9-f47924a7363f']",34,,,,,,,,,,,,,,,,,,Germany,770,00:37:34.573,Carry,
,,,,"[88.0, 52.0]",,,,,,,,1.24,,,,,,,,,,,c4a21417-560b-442d-b6d7-a0bf0f298d61,3315,,"[93.0, 53.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,156,Germany,770,"['7dc78a05-ca4f-48f4-bfd5-16d14c643b25', 'bcb1891a-ef20-4f4d-a943-7e911a5b42a0']",36,,,,,,,,,,,,,,,,,,Germany,770,00:37:36.533,Carry,
,,,,"[79.0, 25.0]",,,,,,,,0.24,,,,,,,,,,,3cbaf9a0-2e3e-41ea-a7af-aed2e08367f0,3318,,"[80.0, 23.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,156,Germany,770,"['070073be-f7ca-436c-88e1-b879a20e7334', '2bf0a942-4ec7-4f31-978e-613f24747ad2']",39,,,,,,,,,,,,,,,,,,Germany,770,00:37:39.533,Carry,
,,,,"[84.0, 33.0]",,,,,,,,0.841,,,,,,,,,,,e04f2f9e-43b5-4917-8595-cd90afec2ec7,3321,,"[82.0, 30.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,156,Germany,770,"['260f997b-a7d1-4596-924e-b1768d76b5a0', '5b114397-cffb-4302-ac67-978c1dddd562']",40,,,,,,,,,,,,,,,,,,Germany,770,00:37:40.652,Carry,
,,,,"[97.0, 54.0]",,,,,,,,2.027,,,,,,,,,,,171b3338-3913-4460-9e47-7fbd5ad32524,3324,,"[89.0, 49.0]",7567,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Reus,5559.0,Left Wing,156,Germany,770,"['46e4562d-86c1-4fa9-998a-05b2f5287354', 'b5a381c7-707a-4556-adbc-d4bc672e04db']",42,,,,,,,,,,,,,,,,,,Germany,770,00:37:42.613,Carry,
,,,,"[46.0, 53.0]",,,,,,,,2.267,,,,,,,,,,,70938023-785c-4936-b4ba-9757b5ccd279,3332,,"[45.0, 55.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,158,Germany,770,"['39bc1228-6a29-425d-98d7-c30d543eb099', '65b833b2-d720-49d9-86ec-1212010ca154', 'f7aa4434-3565-499d-ad6f-529d93c79b07']",22,,,,,,,,,,,,,,,,,,Germany,770,00:38:22.413,Carry,True
,,,,"[54.0, 46.0]",,,,,,,,0.32,,,,,,,,,,,2cb595dd-b309-41eb-ab98-4686147063fa,3336,,"[54.0, 46.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mesut Özil,3496.0,Right Center Midfield,158,Germany,770,"['89527ee7-473a-4cd1-8b25-bd7d0b6f8340', 'a7583785-86a5-48d9-bd89-5745ad316b89']",25,,,,,,,,,,,,,,,,,,Germany,770,00:38:25.893,Carry,
,,,,"[66.0, 26.0]",,,,,,,,4.747,,,,,,,,,,,d41ab99e-2ed5-4236-8571-a53f97fe47d9,3339,,"[49.0, 24.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,158,Germany,770,"['eb2cb2b3-7ca1-47ef-987e-2948a557d258', 'fbc01c05-b7af-45c8-a19a-90195a8c96ca']",27,,,,,,,,,,,,,,,,,,Germany,770,00:38:27.573,Carry,
,,,,"[75.0, 34.0]",,,,,,,,0.682,,,,,,,,,,,4ea171f7-80ce-4cc4-bc3f-fe492a859273,3342,,"[76.0, 33.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mesut Özil,3496.0,Right Center Midfield,158,Germany,770,"['525c2cfd-466e-4368-89c2-070b12a39b70', '57ef8ea9-b5f0-4158-8664-769476193612']",33,,,,,,,,,,,,,,,,,,Germany,770,00:38:33.253,Carry,
,,,,"[75.0, 39.0]",,,,,,,,1.402,,,,,,,,,,,7cd2592c-75ed-4122-b5e5-e1ea60db176c,3345,,"[72.0, 39.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,158,Germany,770,"['203cb8f7-8c4d-4e2d-adbe-e109c19e2b7f', '772e32db-0827-4a3d-bdd5-fed79b87290a']",34,,,,,,,,,,,,,,,,,,Germany,770,00:38:34.853,Carry,
,,,,"[99.0, 14.0]",,,,,,,,3.24,,,,,,,,,,,e440fe6a-8db2-4c97-bcd7-d22bb9a9378a,3348,,"[101.0, 7.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Left Back,158,Germany,770,"['9ddd3d2c-5574-43ce-b336-8c267e191818', 'd053039f-da52-414e-b91f-e99020a03a3b', 'f2438c74-dc46-4240-81e7-a1c390149709']",38,,,,,,,,,,,,,,,,,,Germany,770,00:38:38.773,Carry,True
,,,,"[90.0, 20.0]",,,,,,,,1.681,,,,,,,,,,,31526a2b-772e-4a71-a683-3786b57f9a46,3352,,"[88.0, 23.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,158,Germany,770,"['10cc97eb-9fbc-4bc4-92bc-2fcbbe728453', '5e899baa-152c-4b91-949e-15e6694447e4', 'b3769013-9619-44d3-9571-69fb723edd22']",42,,,,,,,,,,,,,,,,,,Germany,770,00:38:42.932,Carry,True
,,,,"[101.0, 12.0]",,,,,,,,2.12,,,,,,,,,,,344efe79-5553-472b-a08b-3062ad336d34,3356,,"[98.0, 5.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Left Back,158,Germany,770,"['7ed57913-f4d1-4779-8209-9aaab2abc8d1', 'fc9165fc-eed0-4e00-a9c0-b33cfb438ea1']",45,,,,,,,,,,,,,,,,,,Germany,770,00:38:45.572,Carry,
,,,,"[113.0, 15.0]",,,,,,,,0.561,,,,,,,,,,,db907843-46a1-4eeb-a49b-786d33580593,3359,,"[113.0, 15.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thomas Müller,5562.0,Secondary Striker,158,Germany,770,"['2ba35b20-55d6-4fa9-84de-e4ea0089d602', 'ee714073-b9a7-48da-8948-f52112283a2f']",49,,,,,,,,,,,,,,,,,,Germany,770,00:38:49.252,Carry,
,,,,"[109.0, 29.0]",,,,,,,,1.987,,,,,,,,,,,4497f409-9d3f-4810-9032-417f96b8f042,3362,,"[107.0, 22.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Brandt,5555.0,Left Back,158,Germany,770,"['1580a027-0006-4efe-a17d-564ea2f6a782', 'd5bd488a-12a4-42ba-8469-2d30cfdd417f']",50,,,,,,,,,,,,,,,,,,Germany,770,00:38:50.453,Carry,
,,,,"[95.0, 33.0]",,,,,,,,0.867,,,,,,,,,,,40ffc405-eeae-4054-bdee-f944bf67b073,3368,,"[94.0, 31.0]",7567,83,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Toni Kroos,5574.0,Left Center Midfield,158,Germany,770,"['c50fe1ad-edf6-4a7b-a347-8b5ac67abbb0', 'd363e78e-203f-4820-b2ee-7eb246674d46']",55,,,,,,,,,,,,,,,,,,Germany,770,00:38:55.333,Carry,
,,,,"[96.0, 13.0]",,,,,,,,2.719,,,,,,,,,,,43fc7f3b-e590-450c-8173-2b95db283c83,3377,,"[70.0, 2.0]",7567,84,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yo-Han Go,6325.0,Left Midfield,160,South Korea,791,"['2a396d2a-4318-4566-851f-2aa4c275d35c', '822ae1de-9a84-4a6c-9959-82d363b65af3', 'dc099883-ddf9-4f59-9da2-83cf16f7051d']",47,,,,,,,,,,,,,,,,,,South Korea,791,00:39:47.933,Carry,True
,,,,"[22.0, 71.0]",,,,,,,,0.76,,,,,,,,,,,c47e71f6-e86d-4068-8292-82a0d3cfcf4a,3382,,"[22.0, 74.0]",7567,84,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,161,Germany,770,"['94123366-f9ef-4e1b-af8a-cc2c5daef064', 'fa41e9b2-56fa-4a70-9f73-2ed2903dc48d']",52,,,,,,,,,,,,,,,,,,Germany,770,00:39:52.213,Carry,
,,,,"[17.0, 47.0]",,,,,,,,2.708,,,,,,,,,,,39032f8a-2592-4d28-94d9-3786b3d89da1,3385,,"[11.0, 49.0]",7567,84,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,161,Germany,770,"['26d9409e-951e-40df-ba4e-1acef9e6870e', 'ad3cf57e-9d65-4fd1-9a70-7d886fcae971']",54,,,,,,,,,,,,,,,,,,Germany,770,00:39:54.492,Carry,
,,,,"[30.0, 49.0]",,,,,,,,1.559,,,,,,,,,,,c12d7a77-e18d-4143-8279-f3934d790019,3388,,"[27.0, 47.0]",7567,84,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,161,Germany,770,"['51515c21-1f6b-4497-9730-d26d68c8be37', 'd2ca4bb0-7d31-4eb5-b65d-9d78f9931726']",57,,,,,,,,,,,,,,,,,,Germany,770,00:39:57.973,Carry,
,,,,"[73.0, 62.0]",,,,,,,,4.401,,,,,,,,,,,f7f04193-2593-4d5b-ac2a-315520772826,3392,,"[58.0, 57.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,161,Germany,770,"['732e8cca-c241-45c6-b3e4-750fdd37a425', 'c410510f-7844-4344-8161-3b1e950e312e', 'ea71a06a-d56f-4d58-9252-86d8b47790df']",0,,,,,,,,,,,,,,,,,,Germany,770,00:40:00.892,Carry,True
,,,,"[60.0, 15.0]",,,,,,,,1.642,,,,,,,,,,,e2c05285-ce43-499b-951e-2011c7bab005,3396,,"[51.0, 15.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Center Midfield,162,South Korea,791,"['46dad091-999b-41a3-92e1-7ded9c87faf8', '6e1285cc-5175-4c7b-8253-06899e20e404', '738a34a7-8243-468c-aff0-eaf5a1ba1eef']",7,,,,,,,,,,,,,,,,,,South Korea,791,00:40:07.053,Carry,True
,,,,"[91.0, 3.0]",,,,,,,,5.145,,,,,,,,,,,10598c6e-f7dd-48f0-8635-6654dcc31881,3400,,"[60.0, 15.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Center Midfield,162,South Korea,791,"['01af9813-af3d-471c-83c7-004c8287439d', '411cd2b1-181c-48de-83ff-74b3a4084543', '46dad091-999b-41a3-92e1-7ded9c87faf8', '66e6f35f-3fef-48bc-b881-3b5e96be3217', '6e1285cc-5175-4c7b-8253-06899e20e404']",8,,,,,,,,,,,,,,,,,,South Korea,791,00:40:08.695,Carry,True
,,,,"[78.0, 28.0]",,,,,,,,1.347,,,,,,,,,,,9749cf95-e5d7-46d1-a4f9-d0bb4b3092fa,3409,,"[79.0, 20.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,From Corner,Yo-Han Go,6325.0,Left Midfield,163,South Korea,791,"['141ddc6e-f420-45e0-a3e5-d3d674b3c3a0', '94bb1509-c4ac-45d1-a1a0-279cca1f0c1b']",54,,,,,,,,,,,,,,,,,,South Korea,791,00:40:54.573,Carry,
,,,,"[81.0, 35.0]",,,,,,,,0.227,,,,,,,,,,,75eec6e7-7496-40c4-91fc-ed1af644b26f,3412,,"[81.0, 32.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,From Corner,Woo-Young Jung,5618.0,Left Center Midfield,163,South Korea,791,"['7feabeb1-9486-4a38-b28f-1ff6cca1d9d9', 'b87bb87f-f88b-4460-8844-e39797360079']",56,,,,,,,,,,,,,,,,,,South Korea,791,00:40:56.813,Carry,
,,,,"[63.0, 36.0]",,,,,,,,0.867,,,,,,,,,,,8bf5f4b5-a941-4cc0-aedf-e4f05c8d7bb0,3415,,"[62.0, 34.0]",7567,85,,,,,,,,,,,,,,,,,,,,2,From Corner,Yong Lee,5608.0,Right Back,163,South Korea,791,"['09b38fa4-1098-4700-851c-afe05e124322', '239f5407-dfc8-41bb-a45b-08997053f237', 'fa8c8315-3965-4da2-8e6c-131c5aa6a479']",58,,,,,,,,,,,,,,,,,,South Korea,791,00:40:58.573,Carry,True
,,,,"[16.0, 49.0]",,,,,,,,1.919,,,,,,,,,,,e8d3a65b-8d9e-4433-a1a0-36ec9ec1c3e0,3421,,"[7.0, 49.0]",7567,86,,,,,,,,,,,,,,,,,,,,2,From Corner,Manuel Neuer,5570.0,Goalkeeper,163,South Korea,791,"['4854a551-bc0e-48ae-85c1-127aa0803a46', '772c2b08-50c2-4549-8965-9511a0831f28']",3,,,,,,,,,,,,,,,,,,Germany,770,00:41:03.373,Carry,
,,,,"[65.0, 65.0]",,,,,,,,1.48,,,,,,,,,,,372c81e3-76b8-4521-b3b0-1bc789460f13,3427,,"[57.0, 69.0]",7567,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,164,Germany,770,"['9ca5203e-e374-4f9d-96c2-cb1b25123c9e', 'b1dececf-3aa6-4cc6-8eb2-39d6c75cd161']",14,,,,,,,,,,,,,,,,,,Germany,770,00:41:14.760,Carry,
,,,,"[87.0, 58.0]",,,,,,,,0.747,,,,,,,,,,,fba7e4a5-3af7-497f-8ca3-4cdf20055827,3430,,"[86.0, 57.0]",7567,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Secondary Striker,164,Germany,770,"['08bab7b4-0c5b-4060-89c2-70a9d1a56df9', '6419d4ac-9fc9-49cf-bced-fd583ab4c953']",17,,,,,,,,,,,,,,,,,,Germany,770,00:41:17.813,Carry,
,,,,"[89.0, 64.0]",,,,,,,,1.947,,,,,,,,,,,244cb41b-db23-4014-8f29-bff78cb71645,3433,,"[82.0, 64.0]",7567,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Back,164,Germany,770,"['0e6c545c-62dd-447c-8fde-4f5ccfc327c2', '1d2081a0-4768-464d-91c0-f891ea1a11c1', '819db6d8-48ed-4530-9fd2-b36316f24c6a']",19,,,,,,,,,,,,,,,,,,Germany,770,00:41:19.293,Carry,True
,,,,"[105.0, 72.0]",,,,,,,,1.667,,,,,,,,,,,6882242d-7e76-4e60-a1ab-4a99df8617a8,3437,,"[104.0, 76.0]",7567,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,164,Germany,770,"['6f643bc3-a641-4324-b794-49403cd31208', 'c3758af3-7452-403c-a934-ee67aaaca7c6']",22,,,,,,,,,,,,,,,,,,Germany,770,00:41:22.533,Carry,
,,,,"[59.0, 27.0]",,,,,,,,1.039,,,,,,,,,,,65d07879-1973-40c2-8c15-65a04e0fd478,3449,,"[56.0, 29.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,166,Germany,770,"['613ba778-0617-43e6-81c1-cc048f41db3e', 'da7734a3-ee3c-402e-8d32-b2353f7dd37b']",21,,,,,,,,,,,,,,,,,,Germany,770,00:42:21.613,Carry,
,,,,"[82.0, 5.0]",,,,,,,,2.121,,,,,,,,,,,1f483a78-fb5e-4f41-a0b0-15b457edc17e,3452,,"[79.0, 3.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Back,166,Germany,770,"['1c02ba11-2c1c-4364-a0a6-a55603935c6c', '23af4c27-6362-4cbd-8b7b-26dd7df3713f', '4968dc41-c90e-4e97-b0f2-09d656860229']",23,,,,,,,,,,,,,,,,,,Germany,770,00:42:23.812,Carry,True
,,,,"[45.0, 55.0]",,,,,,,,1.427,,,,,,,,,,,4f759e46-7896-48d9-b7a1-b9480d745865,3457,,"[45.0, 50.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Se-Jong Ju,5988.0,Right Midfield,166,Germany,770,"['2e68a088-91ac-4948-b8ae-955807d1b44e', 'f5bb080e-59dd-496a-b48b-c45938cd3528']",27,,,,,,,,,,,,,,,,,,South Korea,791,00:42:27.173,Carry,
,,,,"[39.0, 63.0]",,,,,,,,1.239,,,,,,,,,,,37860913-d628-4f56-b316-abd10cb5175d,3460,,"[37.0, 65.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jae-Sung Lee,5623.0,Right Center Midfield,166,Germany,770,"['1edaec06-1023-4919-b951-3a39e425fc85', '3b216d4d-2b35-4175-906f-d2f27fc2c511', 'b04dee07-8400-440d-9344-fa1dbd36b7de']",30,,,,,,,,,,,,,,,,,,South Korea,791,00:42:30.093,Carry,True
,,,,"[81.0, 24.0]",,,,,,,,1.587,,,,,,,,,,,1a0cf541-551b-4fc4-a31b-5f88b0428c2f,3465,,"[75.0, 19.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,166,Germany,770,"['aec51f6b-1d31-4114-8826-4cd313a29b55', 'c6f7c26f-c459-4cbb-bd62-41570ad1a2ca']",32,,,,,,,,,,,,,,,,,,Germany,770,00:42:32.213,Carry,
,,,,"[88.0, 31.0]",,,,,,,,3.039,,,,,,,,,,,6a03c959-0ea3-418e-8877-11ccc364455d,3468,,"[87.0, 39.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mesut Özil,3496.0,Right Center Midfield,166,Germany,770,"['0f56a1cf-5937-46a8-914d-d0b693d14b6e', '8f00870b-b95a-45ea-94bd-17254c9cdeda']",34,,,,,,,,,,,,,,,,,,Germany,770,00:42:34.733,Carry,
,,,,"[98.0, 41.0]",,,,,,,,0.947,,,,,,,,,,,4aebf901-d67e-464a-876d-ffb4426c0f23,3473,,"[95.0, 38.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Center Midfield,166,Germany,770,"['419fa786-f73e-45cc-953e-539d2571c0a7', 'c989814b-8b72-4666-a49c-3f41c79a89a6']",39,,,,,,,,,,,,,,,,,,Germany,770,00:42:39.973,Carry,
,,,,"[58.0, 58.0]",,,,,,,,2.267,,,,,,,,,,,459e7fba-292d-4207-bb15-a387ad954559,3480,,"[59.0, 78.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Se-Jong Ju,5988.0,Right Midfield,168,South Korea,791,"['169d5768-d254-4ef2-b7c3-b5d49a98c84f', '4d9411f7-da82-48a5-986b-85720da46431']",54,,,,,,,,,,,,,,,,,,South Korea,791,00:42:54.733,Carry,
,,,,"[81.0, 32.0]",,,,,,,,3.987,,,,,,,,,,,3dacc0cd-5732-4ed8-b06b-40cca48cd7fc,3483,,"[65.0, 41.0]",7567,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heung-Min Son,3083.0,Center Forward,168,South Korea,791,"['af97cd4f-6461-41d5-8b6f-7a15acfef4ab', 'c618c529-2c16-49f0-bff4-0fbeec1ca0b7']",58,,,,,,,,,,,,,,,,,,South Korea,791,00:42:58.133,Carry,
,,,,"[111.0, 19.0]",,,,,,,,3.627,,,,,,,,,,,b9766d4d-ea3b-45e4-b6be-295d1db4ecce,3486,,"[101.0, 27.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Se-Jong Ju,5988.0,Right Midfield,168,South Korea,791,"['11b9331f-b54b-4e4e-ad1b-05c406df1fb2', '64eef75e-66c2-45e3-af26-13d350e3ae6b', 'cf9a1b13-43bd-4fd3-8f47-78f0e728f994']",4,,,,,,,,,,,,,,,,,,South Korea,791,00:43:04.093,Carry,True
,,,,"[100.0, 14.0]",,,,,,,,0.947,,,,,,,,,,,e6b611b9-d0ac-4bef-a75d-042409cc884b,3490,,"[101.0, 15.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yo-Han Go,6325.0,Left Midfield,168,South Korea,791,"['7e816f98-369e-49c5-a75a-1e1fcdf5f706', '8e076de9-255d-4552-9ce4-f445303e7f5c']",8,,,,,,,,,,,,,,,,,,South Korea,791,00:43:08.613,Carry,
,,,,"[86.0, 39.0]",,,,,,,,1.067,,,,,,,,,,,136631ea-6eab-4dec-8fe2-0ec7e6b3e9c7,3493,,"[88.0, 27.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Woo-Young Jung,5618.0,Left Center Midfield,168,South Korea,791,"['38a9c2b4-03f8-4f4e-8cba-7d5e2e66dbdb', 'e97d03c5-3203-429b-8d43-ef2aab6bd75f']",10,,,,,,,,,,,,,,,,,,South Korea,791,00:43:10.653,Carry,
,,,,"[57.0, 66.0]",,,,,,,,1.867,,,,,,,,,,,0767d67b-dce8-426c-bc26-d1953d50f90c,3499,,"[63.0, 72.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jae-Sung Lee,5623.0,Right Center Midfield,170,South Korea,791,"['1670eb6c-1ceb-4d05-8b9c-903935452c66', 'd3b029b2-8ad0-4520-b96e-e300f0965ccc']",20,,,,,,,,,,,,,,,,,,South Korea,791,00:43:20.533,Carry,
,,,,"[93.0, 58.0]",,,,,,,,3.187,,,,,,,,,,,ae9083fa-ee58-4e0e-b3c1-ce5c93d9df14,3502,,"[66.0, 56.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hyun-Soo Jang,5606.0,Center Midfield,170,South Korea,791,"['878564db-6586-45f6-8608-57bd973607f4', 'dcd7ad92-84f2-4eff-be95-06b3dc188d81']",23,,,,,,,,,,,,,,,,,,South Korea,791,00:43:23.213,Carry,
,,,,"[93.0, 71.0]",,,,,,,,1.467,,,,,,,,,,,52d4ab5b-0b88-4b8d-b90c-7ce7b1ed9673,3507,,"[102.0, 68.0]",7567,88,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jae-Sung Lee,5623.0,Right Center Midfield,171,South Korea,791,"['18cbdc47-0598-4a1e-8120-5b24abe67996', '1a1ed80f-3f9e-46f6-b89b-3dff9d420144', '3dc24619-d15d-449c-8ff7-aa2c932727e2']",49,,,,,,,,,,,,,,,,,,South Korea,791,00:43:49.653,Carry,True
