ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,fae5c2c0-0ac7-4029-9f2f-2c7e8d69ee1a,1235,,"[56.0, 9.0]",7569,29,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Carlos Ovalle Victoria,6344.0,Left Back,57,Panama,798,"['c135148a-ce12-4d3b-a1d7-e47fbc6f8cd6', 'f2abd7a7-4112-4340-8252-df3d1f7627b8']",6,,,,,,,,,,,,,,,,,,Panama,798,00:29:06.680,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,1a48ab53-f7e1-4526-b5c4-b824fdc2a99c,1458,,"[53.0, 45.0]",7569,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,70,Tunisia,777,['eb0d1761-ccc3-42ef-a1e5-156b1e3d296d'],31,,,,,,,,,,,,,,,,,,Tunisia,777,00:36:31.560,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,9498eb6a-b968-4a74-b6cc-352cc21c7e81,2050,,"[85.0, 79.0]",7569,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Right Center Forward,97,Panama,798,['82194f45-3fb0-4f63-814f-7f3289ef9234'],12,,,,,,,,,,,,,,,,,,Panama,798,00:04:12.693,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,459661aa-a9f0-4a4f-8d7e-987311b13a8c,2077,,"[94.0, 78.0]",7569,49,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ghilane Chalali,6347.0,Right Center Midfield,99,Tunisia,777,['76244eda-9270-4c7d-beb0-d18ddb15c085'],37,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:37.693,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,7dc35f52-29f4-4341-b02b-d9a9034bf11d,2136,,"[33.0, 63.0]",7569,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Román Aureliano Torres Morcillo,5635.0,Right Center Back,100,Panama,798,['81d8f7f1-93eb-4f3b-bdde-1fa0cd90c43d'],59,,,,,,,,,,,,,,,,,,Panama,798,00:05:59.973,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,3e347a26-1d54-4685-bd5a-6563004aa5c4,2212,,"[80.0, 3.0]",7569,52,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Luis Rodríguez Francis,5628.0,Right Wing,103,Panama,798,['7549d02c-0c5e-4ca7-9981-58b24b5689a7'],35,,,,,,,,,,,,,,,,,,Panama,798,00:07:35.600,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,4d9308c0-329c-4d62-8ebc-fbd99b25dc4c,2248,,"[59.0, 31.0]",7569,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Guardia Avila,6138.0,Left Wing,106,Panama,798,['0a543591-ed17-4bc7-8daf-16def9276b81'],14,,,,,,,,,,,,,,,,,,Panama,798,00:11:14.893,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,dd785aad-33c0-49fb-8186-b199ea1ce0d6,2343,,"[73.0, 3.0]",7569,59,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Guardia Avila,6138.0,Left Center Midfield,111,Panama,798,"['30d2579d-4390-4a53-a861-1a3d295d4ec7', 'b20057d1-6c6b-41fa-ae0a-37d1427ddd44']",1,,,,,,,,,,,,,,,,,,Panama,798,00:14:01.133,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,01e0d258-e233-4188-a6c1-492c7e1e0721,2582,,"[86.0, 26.0]",7569,66,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Rodríguez Francis,5628.0,Right Wing,124,Panama,798,['d2f97fc5-5c02-4699-901b-d06d972004fd'],49,,,,,,,,,,,,,,,,,,Panama,798,00:21:49.160,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,dd8715fa-ee89-4b15-87d7-9d11c55a0dd4,2824,,"[96.0, 4.0]",7569,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Naïm Sliti,3557.0,Left Midfield,139,Panama,798,['13a5a91b-0ef8-44d5-b414-17bc3bf59b1e'],2,,,,,,,,,,,,,,,,,,Tunisia,777,00:28:02.133,Dispossessed,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,e83af033-0947-459a-88c2-1492d3a588b3,44,,"[3.0, 72.0]",7569,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamdi Nagguez,5936.0,Right Back,3,Tunisia,777,['d37d381d-d497-499a-9e8d-f501936c9f5d'],29,,,,,,,,,,,,,,,,,,Tunisia,777,00:00:29.560,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,6725fd8d-ab7d-422d-b582-1e196ee00ed3,88,,"[57.0, 24.0]",7569,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,4,Tunisia,777,['38cd099a-42f0-47e1-bd81-82cd0ae97f93'],19,,,,,,,,,,,,,,,,,,Panama,798,00:01:19.760,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,9680ddf1-131d-407b-b9dc-9c9cc1a9bd42,112,,"[22.0, 3.0]",7569,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,4,Tunisia,777,['6ce36b43-02e0-411c-af6e-7be16a6dab71'],38,,,,,,,,,,,,,,,,,,Panama,798,00:01:38.360,Duel,True
,,,,,,,,,Won,Tackle,,,,,,,,,,,,,e325e7a2-dae9-46f2-aac8-7b2c9400653a,385,,"[83.0, 21.0]",7569,8,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,15,Tunisia,777,['0d9ddd7b-1e8f-4967-89df-e1b5df647794'],20,,,,,,,,,,,,,,,,,,Panama,798,00:08:20.720,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,6f95962b-f771-434c-9010-0c52945a8004,414,,"[15.0, 43.0]",7569,10,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rami Bedoui,6345.0,Right Center Back,19,Panama,798,['e6a11c8e-c111-4aa8-80f1-8b813a66ea1e'],5,,,,,,,,,,,,,,,,,,Tunisia,777,00:10:05.307,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,4481f0ba-712c-42eb-9275-773e4a75011a,423,,"[62.0, 20.0]",7569,10,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gabriel Arturo Torres Tejada,5629.0,Center Forward,20,Tunisia,777,['24d1b178-ecce-4e05-9005-208cae222dae'],40,,,,,,,,,,,,,,,,,,Panama,798,00:10:40.907,Duel,True
,,,,,True,,,,Lost In Play,Tackle,,,,,,,,,,,,,fa900a50-d685-4347-90e1-e49c93816c9e,431,,"[71.0, 63.0]",7569,10,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ghilane Chalali,6347.0,Right Center Midfield,20,Tunisia,777,['91be65fd-6b53-4f3c-af6a-66dc67184976'],44,,,,,,,,,,,,,,,,,,Tunisia,777,00:10:44.747,Duel,True
,,,,,True,,,,Lost Out,Tackle,,,,,,,,,,,,,cc7a6559-7ff0-42ed-a2b8-df4a43be5f50,535,,"[84.0, 3.0]",7569,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,24,Tunisia,777,['86bd9a92-dc14-4f0d-b1ac-3ae53e5a5d83'],33,,,,,,,,,,,,,,,,,,Tunisia,777,00:13:33.320,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,4cc6cc08-9b78-4228-8dfe-bc25d7250a2f,566,,"[75.0, 36.0]",7569,14,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Arturo Torres Tejada,5629.0,Center Forward,26,Tunisia,777,['23c1c06c-18cf-40f2-a2d7-6f188e3e6062'],32,,,,,,,,,,,,,,,,,,Panama,798,00:14:32.347,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,b2faa0ce-9965-47e0-8bc3-ea0f3f2f8073,694,,"[17.0, 3.0]",7569,17,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fidel Escobar Mendieta,5638.0,Left Center Back,31,Panama,798,['f0e54953-db5e-44b5-a38e-0075b055df57'],2,,,,,,,,,,,,,,,,,,Panama,798,00:17:02.680,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,0f3141ea-c0dd-4e0e-b441-8578ec78cd98,752,,"[37.0, 30.0]",7569,17,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,32,Tunisia,777,['5642f13a-d2b3-48ce-940d-26fc9b2472cb'],44,,,,,,,,,,,,,,,,,,Tunisia,777,00:17:44.600,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,8d67ab48-4256-4c5c-9577-62e972f843da,802,,"[64.0, 46.0]",7569,19,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Arturo Torres Tejada,5629.0,Center Forward,35,Tunisia,777,['93cfb6fe-5a59-4d85-a602-056f9d00485c'],36,,,,,,,,,,,,,,,,,,Panama,798,00:19:36.947,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,0ec51bc7-92e0-4260-99ef-09ee68de63e0,857,,"[28.0, 2.0]",7569,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,35,Tunisia,777,['a9e177db-781e-4292-a1c4-bf26e368b0ae'],9,,,,,,,,,,,,,,,,,,Panama,798,00:20:09.840,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,a2ca0535-d898-4a60-b456-9e3abcfb667a,882,,"[46.0, 72.0]",7569,21,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rami Bedoui,6345.0,Right Center Back,40,Panama,798,['5aa2df8e-66ac-4573-8b62-a60b156027db'],12,,,,,,,,,,,,,,,,,,Tunisia,777,00:21:12.667,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,4adbfb35-e68c-4779-8ba8-08b3102cbaf1,884,,"[82.0, 8.0]",7569,21,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,40,Panama,798,['32c54535-18ad-48ba-8a15-571da0dd5d13'],15,,,,,,,,,,,,,,,,,,Panama,798,00:21:15.307,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,ec6c110d-050f-483e-b5c7-9750d2e0808c,924,,"[60.0, 63.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ferjani Sassi,5650.0,Left Center Midfield,45,Tunisia,777,['d6f956ab-5fa4-4142-8413-c0ff844ab3da'],4,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:04.760,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,04c6a9fc-3f12-40c9-b5ac-bac146024c70,987,,"[29.0, 55.0]",7569,22,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oussama Haddadi,3252.0,Left Back,45,Tunisia,777,['aae5d77c-9975-46c5-870f-5cc5eb19cbe1'],55,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:55.920,Duel,True
,,,,,True,,,,Lost In Play,Tackle,,,,,,,,,,,,,afdecf80-b896-493c-962a-a36cdb3a8ec0,998,,"[66.0, 6.0]",7569,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Carlos Ovalle Victoria,6344.0,Left Back,47,Tunisia,777,['ca162edf-4728-46d2-b26c-0d032c50bae3'],17,,,,,,,,,,,,,,,,,,Panama,798,00:23:17.560,Duel,True
,,,,,True,,,,Success In Play,Tackle,,,,,,,,,,,,,c6e559a4-b9f2-493f-bdc6-93823c894a1b,1044,,"[36.0, 22.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Arturo Torres Tejada,5629.0,Center Forward,48,Panama,798,['aec49ee4-551c-4947-a85c-66d106624f78'],1,,,,,,,,,,,,,,,,,,Panama,798,00:24:01.800,Duel,True
,,,,,True,,,,Lost Out,Tackle,,,,,,,,,,,,,47e1b86d-3829-40fe-95ff-37ca6ce91f3c,1066,,"[82.0, 74.0]",7569,24,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,50,Tunisia,777,['56bfc631-5108-4592-9fec-10f0f393d489'],44,,,,,,,,,,,,,,,,,,Panama,798,00:24:44.880,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,48181ffa-5dbf-49c4-a890-6b1f8506296b,1090,,"[51.0, 58.0]",7569,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aníbal Cesis Godoy,5646.0,Right Center Midfield,52,Panama,798,['cf344f17-0fd6-4476-b82e-370ffdd70050'],16,,,,,,,,,,,,,,,,,,Panama,798,00:25:16.280,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,ea10b190-d1be-47fa-9ca7-f29d2f5a5836,1159,,"[53.0, 15.0]",7569,27,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ferjani Sassi,5650.0,Left Center Midfield,54,Panama,798,['5adcf6f5-f8ac-4547-8a22-79f594ab973c'],17,,,,,,,,,,,,,,,,,,Tunisia,777,00:27:17.867,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,bf0ba662-5d8b-40bf-906d-941c44c90c59,1192,,"[108.0, 76.0]",7569,28,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hamdi Nagguez,5936.0,Right Back,55,Tunisia,777,['8ee1d8da-e516-48e9-b905-fd5ea098f880'],0,,,,,,,,,,,,,,,,,,Tunisia,777,00:28:00.067,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,c135148a-ce12-4d3b-a1d7-e47fbc6f8cd6,1236,,"[65.0, 72.0]",7569,29,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ghilane Chalali,6347.0,Right Center Midfield,57,Panama,798,['fae5c2c0-0ac7-4029-9f2f-2c7e8d69ee1a'],6,,,,,,,,,,,,,,,,,,Tunisia,777,00:29:06.680,Duel,True
,,,,,True,,,,Success In Play,Tackle,,,,,,,,,,,,,56c0f166-fcb8-482e-95a4-960ff72a978c,1410,,"[51.0, 52.0]",7569,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Center Defensive Midfield,67,Panama,798,['e3a89293-2646-49e2-9cee-7c860f6918b0'],12,,,,,,,,,,,,,,,,,,Panama,798,00:34:12.800,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,d3f97e41-691c-49ce-9de0-324192829b14,1423,,"[26.0, 72.0]",7569,34,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hamdi Nagguez,5936.0,Right Back,67,Panama,798,['c6e2fe81-d612-41a6-95b2-10aa3948089d'],23,,,,,,,,,,,,,,,,,,Tunisia,777,00:34:23.987,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,eb0d1761-ccc3-42ef-a1e5-156b1e3d296d,1459,,"[68.0, 36.0]",7569,36,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Arturo Torres Tejada,5629.0,Center Forward,70,Tunisia,777,['1a48ab53-f7e1-4526-b5c4-b824fdc2a99c'],31,,,,,,,,,,,,,,,,,,Panama,798,00:36:31.560,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,a5a3c908-3f0f-45e0-8b95-a9d73c1d06da,1475,,"[20.0, 20.0]",7569,36,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Carlos Ovalle Victoria,6344.0,Left Back,71,Tunisia,777,['844da96b-5b09-498d-aac5-69800d196de1'],59,,,,,,,,,,,,,,,,,,Panama,798,00:36:59.907,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,d2087b91-23ef-48d6-93c2-067b3416b235,1540,,"[4.0, 39.0]",7569,38,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fidel Escobar Mendieta,5638.0,Left Center Back,72,Tunisia,777,['3378a436-604d-4037-bcd9-1438e6734766'],8,,,,,,,,,,,,,,,,,,Panama,798,00:38:08.147,Duel,True
,,,,,,,,,Success In Play,Tackle,,,,,,,,,,,,,82194f45-3fb0-4f63-814f-7f3289ef9234,2051,,"[36.0, 2.0]",7569,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anice Badri,5649.0,Left Center Midfield,98,Tunisia,777,['9498eb6a-b968-4a74-b6cc-352cc21c7e81'],12,,,,,,,,,,,,,,,,,,Tunisia,777,00:04:12.693,Duel,True
,,,,,,,,,Lost In Play,Tackle,,,,,,,,,,,,,76244eda-9270-4c7d-beb0-d18ddb15c085,2078,,"[27.0, 3.0]",7569,49,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harold Oshkaly Cummings Segura,6343.0,Left Center Back,99,Tunisia,777,['459661aa-a9f0-4a4f-8d7e-987311b13a8c'],37,,,,,,,,,,,,,,,,,,Panama,798,00:04:37.693,Duel,True
,,,,,,,,,Won,Tackle,,,,,,,,,,,,,81d8f7f1-93eb-4f3b-bdde-1fa0cd90c43d,2137,,"[88.0, 18.0]",7569,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wahbi Khazri,3196.0,Center Forward,101,Tunisia,777,['7dc35f52-29f4-4341-b02b-d9a9034bf11d'],59,,,,,,,,,,,,,,,,,,Tunisia,777,00:05:59.973,Duel,True
,,,,,True,,,,Success In Play,Tackle,,,,,,,,,,,,,7549d02c-0c5e-4ca7-9981-58b24b5689a7,2213,,"[41.0, 78.0]",7569,52,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,104,Tunisia,777,['3e347a26-1d54-4685-bd5a-6563004aa5c4'],35,,,,,,,,,,,,,,,,,,Tunisia,777,00:07:35.600,Duel,True
,,,,,True,,,,,Aerial Lost,,,,,,,,,,,,,14c04ef3-e635-4801-82cb-712ab1e23571,2244,,"[44.0, 55.0]",7569,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Harold Oshkaly Cummings Segura,6343.0,Left Center Back,106,Panama,798,['fcfbfdd4-5df9-44ea-bbcc-5f2dcb465276'],10,,,,,,,,,,,,,,,,,,Panama,798,00:11:10.760,Duel,True
,,,,,,,,,Success In Play,Tackle,,,,,,,,,,,,,0a543591-ed17-4bc7-8daf-16def9276b81,2249,,"[62.0, 50.0]",7569,56,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ghilane Chalali,6347.0,Right Center Midfield,106,Panama,798,['4d9308c0-329c-4d62-8ebc-fbd99b25dc4c'],14,,,,,,,,,,,,,,,,,,Tunisia,777,00:11:14.893,Duel,True
,,,,,,,,,Success In Play,Tackle,,,,,,,,,,,,,da3cb359-98e7-4f6f-8615-f02057201fe1,2300,,"[27.0, 21.0]",7569,57,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gabriel Enrique Gómez Girón,5640.0,Right Center Midfield,109,Tunisia,777,['7508a531-e96d-4b4e-a8a2-fc6064af66fe'],30,,,,,,,,,,,,,,,,,,Panama,798,00:12:30.453,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,63737288-365c-41cf-8343-1cc518faeec5,2325,,"[5.0, 65.0]",7569,58,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adolfo Abdiel Machado,6346.0,Right Back,109,Tunisia,777,['76fcf809-b6f1-41d4-ae65-95455c6b2199'],6,,,,,,,,,,,,,,,,,,Panama,798,00:13:06.213,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,6d12cd40-a749-436a-9dce-d575e891518b,2336,,"[59.0, 22.0]",7569,58,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luis Carlos Tejada Hansell,5643.0,Secondary Striker,111,Panama,798,['a6f9550c-c726-4b1c-993b-2dfd9d0f76fd'],54,,,,,,,,,,,,,,,,,,Panama,798,00:13:54.760,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,30d2579d-4390-4a53-a861-1a3d295d4ec7,2344,,"[48.0, 78.0]",7569,59,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ghilane Chalali,6347.0,Right Center Midfield,111,Panama,798,['dd785aad-33c0-49fb-8186-b199ea1ce0d6'],1,,,,,,,,,,,,,,,,,,Tunisia,777,00:14:01.133,Duel,True
,,,,,,,,,Won,Tackle,,,,,,,,,,,,,d2f97fc5-5c02-4699-901b-d06d972004fd,2583,,"[35.0, 55.0]",7569,66,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rami Bedoui,6345.0,Right Center Back,125,Tunisia,777,['01e0d258-e233-4188-a6c1-492c7e1e0721'],49,,,,,,,,,,,,,,,,,,Tunisia,777,00:21:49.160,Duel,True
,,,,,True,,,,Success In Play,Tackle,,,,,,,,,,,,,fcd1c4b2-d070-4ec0-a46a-6705f79106f0,2609,,"[9.0, 54.0]",7569,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Enrique Gómez Girón,5640.0,Right Center Midfield,126,Panama,798,['ce1cfbfa-7913-4862-a04a-0549b4bfc769'],7,,,,,,,,,,,,,,,,,,Panama,798,00:22:07.533,Duel,True
,,,,,,,,,Lost Out,Tackle,,,,,,,,,,,,,bea9bc2c-fa6a-45ed-b487-7459821118e6,2618,,"[95.0, 2.0]",7569,67,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ghilane Chalali,6347.0,Right Center Midfield,126,Panama,798,['7ec26d5d-a621-4656-957e-b7cd3467ba24'],13,,,,,,,,,,,,,,,,,,Tunisia,777,00:22:13.413,Duel,True
,,,,,True,,,,Lost In Play,Tackle,,,,,,,,,,,,,5b20d7d1-0070-4566-9f25-4f6b5443db5c,2785,,"[103.0, 5.0]",7569,71,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Guardia Avila,6138.0,Left Center Midfield,136,Tunisia,777,['f3505acd-cbc8-4ba5-b142-889d694c4ae3'],27,,,,,,,,,,,,,,,,,,Panama,798,00:26:27.573,Duel,True
,,,,,,,,,Success In Play,Tackle,,,,,,,,,,,,,13a5a91b-0ef8-44d5-b414-17bc3bf59b1e,2825,,"[25.0, 77.0]",7569,73,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,139,Panama,798,['dd8715fa-ee89-4b15-87d7-9d11c55a0dd4'],2,,,,,,,,,,,,,,,,,,Panama,798,00:28:02.133,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,7cbd13b9-e31f-48e0-96bc-629a4352f77d,2908,,"[66.0, 11.0]",7569,76,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anice Badri,5649.0,Left Midfield,144,Tunisia,777,['79a294d0-cbc2-4e4c-9dd4-a4255a00d021'],28,,,,,,,,,,,,,,,,,,Tunisia,777,00:31:28.040,Duel,True
,,,,,True,,,,Won,Tackle,,,,,,,,,,,,,2f42f6c6-9dbc-47fd-9232-de4eb38adb74,3104,,"[20.0, 32.0]",7569,81,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fidel Escobar Mendieta,5638.0,Left Center Back,152,Panama,798,['ee3b9663-4d4f-45bf-8d2e-a7561d2cfc43'],54,,,,,,,,,,,,,,,,,,Panama,798,00:36:54.933,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,6ecd0fd9-c960-4ee7-9ee1-2d9b756c26f7,3140,,"[75.0, 21.0]",7569,83,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Tejada Hansell,5643.0,Secondary Striker,155,Tunisia,777,['4e7d1cae-5971-4bda-8408-c1135417602c'],40,,,,,,,,,,,,,,,,,,Panama,798,00:38:40.413,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,ef39e60f-f71d-4e81-8085-88e3ed6b5e98,3196,,"[93.0, 61.0]",7569,86,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Carlos Tejada Hansell,5643.0,Secondary Striker,160,Panama,798,['65e5a693-7b61-453e-8cec-bfdfbf88660b'],9,,,,,,,,,,,,,,,,,,Panama,798,00:41:09.653,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,1cde178a-5e45-4750-92b9-de12f3e10aa5,3290,,"[29.0, 66.0]",7569,89,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harold Oshkaly Cummings Segura,6343.0,Right Center Back,167,Tunisia,777,['29bde332-fb66-4d59-8352-068a67377fe7'],54,,,,,,,,,,,,,,,,,,Panama,798,00:44:54.440,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,78a04831-f08f-40c0-af1c-f4967fb46894,3381,,"[26.0, 21.0]",7569,92,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ghilane Chalali,6347.0,Right Center Midfield,173,Panama,798,['b8f16b99-4e86-4c3b-8cae-f7b6f4083bdf'],34,,,,,,,,,,,,,,,,,,Tunisia,777,00:47:34.360,Duel,True
,,,,,,,,,,Aerial Lost,,,,,,,,,,,,,24c23c7a-fcb8-425b-9eb7-f961d9512f9b,3395,,"[36.0, 32.0]",7569,93,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ellyes Joris Skhiri,3767.0,Center Defensive Midfield,175,Panama,798,['513db008-a0d0-4474-886f-49eec506c488'],39,,,,,,,,,,,,,,,,,,Tunisia,777,00:48:39.160,Duel,True
,,,,,,,,,,,,,,,,,,,,,,,70e11acd-939d-47c6-8688-9595d9a86f69,59,Lost In Play,"[66.0, 8.0]",7569,0,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fidel Escobar Mendieta,5638.0,Left Center Back,3,Tunisia,777,['6ecf8f7b-255d-4e13-a7fc-7ab940a2cd0d'],37,,,,,,,,,,,,,,,,,,Panama,798,00:00:37.227,Interception,
,,,,,,,,,,,,,,,,,,,,,,,e2cc1fb8-7d78-4ec1-bff4-3868a4dd039f,528,Success In Play,"[18.0, 73.0]",7569,13,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adolfo Abdiel Machado,6346.0,Right Back,24,Tunisia,777,['c763a888-36a1-4602-a0ff-c081c2a4a10a'],25,,,,,,,,,,,,,,,,,,Panama,798,00:13:25.747,Interception,
