ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,1.079,,,,,,,,,,,,,,,bbaa65e4-1a3f-4481-a009-4ab0623313c2,3209,,"[81.0, 26.0]",7559,78,,1.9195673,,,Right Foot,,,"[77.0, 37.0]",,Ground Pass,11.7046995,,,Abdullah Ibrahim Otayf,5173.0,,,,2,From Throw In,Hussain Al Mogahwi,5716.0,Right Center Midfield,131,Saudi Arabia,799,['fa872f5c-5b9e-44bc-812b-a685d9038b06'],19,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:19.813,Pass,
,,,,,,,,,,,0.639,,,,,,,,,,,,,,,bd954ce6-8944-4145-a57e-6a82388afd7a,3212,,"[83.0, 34.0]",7559,78,,-0.19739556,,,Left Foot,,,"[93.0, 32.0]",,Ground Pass,10.198039,,,Salem Mohammed Al Dawsari,5187.0,,,,2,From Throw In,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,131,Saudi Arabia,799,['dd65b026-5319-4cb8-90d8-b39b46cd7a98'],22,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:22.053,Pass,
,,,,,,,,,,,0.799,,,,,,,,,,,,,,,fa52b385-9f68-4ffe-8572-ab0c70f8efd9,3215,,"[93.0, 32.0]",7559,78,,2.5213432,,,Right Foot,,,"[86.0, 37.0]",,Ground Pass,8.602325,,,Abdullah Ibrahim Otayf,5173.0,,,,2,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Wing,131,Saudi Arabia,799,['9619ee74-55ac-42bc-92dc-6f419071f773'],22,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:33:22.813,Pass,
,,,,,,,,,,,2.053,,,,,,,,,,,,,,,7735ab89-2885-4b31-b576-4d264ec10651,3229,,"[108.0, 80.0]",7559,80,,-2.642246,,,,,,"[86.0, 68.0]",,Low Pass,25.059929,,,Salman Mohammed Al Faraj,5178.0,,,Throw-in,2,From Throw In,Mohammed Al Burayk,5191.0,Right Back,133,Saudi Arabia,799,['6b9155d5-33a7-48e8-ad1e-1465e2d1f5be'],50,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:50.760,Pass,
,,,,,,,,,,,2.28,,,,,,,,,,,,,,,ceb14b8c-9a17-4f04-b998-52bc22973971,3235,,"[87.0, 61.0]",7559,80,,-0.8519663,5ce39d13-e290-428b-844e-c0a611a0035a,,Left Foot,,,"[115.0, 29.0]",,High Pass,42.520584,,,Salem Mohammed Al Dawsari,5187.0,True,,,2,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Wing,133,Saudi Arabia,799,['9a6a0616-4a7f-47ec-8224-056264fc5547'],55,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:35:55.000,Pass,
,,,,,,,,,,,1.279,,,,,,,,,,,,,,,d604a5f3-8c28-4be4-9792-f079dd4a5e9b,3239,,"[13.0, 54.0]",7559,81,,-0.22679885,,,Keeper Arm,,,"[26.0, 51.0]",,Low Pass,13.341664,,,Mohamed Naser Elsayed Elneny,3568.0,,,,2,From Keeper,Essam Kamal Tawfik El Hadary,6292.0,Goalkeeper,135,Egypt,774,['fd53f3f0-38c5-4f57-a5ab-a43f1e00ba94'],4,,,,,,,,,,,,,,,,,Egypt,774,00:36:04.253,Pass,
,,,,,,,,,,,2.093,,,,,,,,,,,,,,,11abddb8-f9a7-4eb3-968e-212f50f0c89b,3242,,"[27.0, 50.0]",7559,81,,1.2924967,,,Right Foot,,,"[33.0, 71.0]",,Ground Pass,21.84033,,,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,,,,2,From Keeper,Mohamed Naser Elsayed Elneny,3568.0,Right Center Midfield,135,Egypt,774,['2fc04e59-505f-40c2-b609-0b261d88fe8f'],6,,,,,,,,,,,,,,,,,Egypt,774,00:36:06.160,Pass,
,,,,,,,,,,,2.12,,,,,,,,,,,,,,,d29f58d8-2690-4692-a5ad-5685e964850c,3246,,"[44.0, 78.0]",7559,81,,-0.43833655,,,Right Foot,,,"[76.0, 63.0]",,High Pass,35.341194,,Incomplete,Amr Medhat Warda,5253.0,,,,2,From Keeper,Ahmed Fathy Abdel Meneim Ibrahim,5250.0,Right Back,135,Egypt,774,"['27c462f8-d271-4f0a-87f2-81d332ace8b6', '5b86c4f5-4c43-4a33-ac26-ffdb4f981477', 'b9b7015e-7a46-45c5-b619-f60bbfb2435f']",10,,,,,,,,,,,,,,,,,Egypt,774,00:36:10.600,Pass,True
,,,,,,,,,,,1.173,,,,,,,,,,,,,,,b9b7015e-7a46-45c5-b619-f60bbfb2435f,3248,,"[45.0, 18.0]",7559,81,,-1.076855,,,Head,,,"[52.0, 5.0]",,Low Pass,14.764823,,,Hussain Al Mogahwi,5716.0,,,Recovery,2,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,136,Saudi Arabia,799,"['804f0d82-1d7c-4bf6-a56e-c73422c17912', 'd29f58d8-2690-4692-a5ad-5685e964850c']",12,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:12.720,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,,782886ae-7bf6-43c9-86be-40f13363732d,3251,,"[51.0, 5.0]",7559,81,,1.6951513,,,Right Foot,,,"[50.0, 13.0]",,Ground Pass,8.062258,,,Yasir Gharsan Al Shahrani,5183.0,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Left Center Midfield,136,Saudi Arabia,799,['b74ebe25-7248-49b8-bc23-a45986632a17'],14,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:14.573,Pass,
,,,,,,,,,,,0.759,,,,,,,,,,,,,,,fa223339-4913-452c-a8b9-ef52b59ea947,3254,,"[53.0, 15.0]",7559,81,,1.5707964,,,Left Foot,,,"[53.0, 19.0]",,Ground Pass,4.0,,,Abdullah Ibrahim Otayf,5173.0,,,,2,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,136,Saudi Arabia,799,['58f8c05e-28e9-4e84-b188-80ac53fc1532'],16,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:16.653,Pass,
,,,,,,,,,,,1.199,,,,,,,,,,,,,,,0009ab4e-4905-4a86-af5b-b8f328aa9d83,3257,,"[59.0, 17.0]",7559,81,,1.1071488,,,Left Foot,,,"[63.0, 25.0]",,Ground Pass,8.944272,,,Hussain Al Mogahwi,5716.0,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,136,Saudi Arabia,799,['05c00665-ca7d-4adc-92c1-60d97e3b8fb0'],18,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:18.973,Pass,
,,,,,,,,,,,1.199,,,,,,,,,,,,,,,67d3575b-4b0e-4032-a81c-5ae4a4de9efe,3260,,"[69.0, 44.0]",7559,81,,1.670465,,,Right Foot,,,"[68.0, 54.0]",,Ground Pass,10.049875,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Left Center Midfield,136,Saudi Arabia,799,['732c404d-80d1-4062-a29d-4fc8c470efdd'],23,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:23.493,Pass,
,,,,,,,,,,,1.039,,,,,,,,,,,,,,,bc485bac-7adb-4f56-9679-01497e24b19d,3263,,"[68.0, 60.0]",7559,81,,1.6262949,,,Left Foot,,,"[67.0, 78.0]",,Ground Pass,18.027756,,,Mohammed Al Burayk,5191.0,,,,2,Regular Play,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,136,Saudi Arabia,799,['d1e2ff25-7b22-481e-bea1-bc4c9b65f020'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:25.413,Pass,
,,,,,,,,,,,1.12,,,,,,,,,,,,,,,d69b230f-3cda-4b36-8ea1-c97e6086e342,3266,,"[68.0, 56.0]",7559,81,,-1.2490457,,,Right Foot,,,"[75.0, 35.0]",,Ground Pass,22.135944,,,Abdullah Ibrahim Otayf,5173.0,,,,2,Regular Play,Mohammed Al Burayk,5191.0,Right Back,136,Saudi Arabia,799,['853bb851-a1d3-427e-b926-b8951c51baa8'],29,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:29.853,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,,,,,c0f88619-4365-4871-9bbb-692c69f42fa8,3270,,"[69.0, 26.0]",7559,81,,-1.2341216,,,Left Foot,,,"[76.0, 6.0]",,Ground Pass,21.189621,,,Yasir Gharsan Al Shahrani,5183.0,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,136,Saudi Arabia,799,['5a4a9666-6e28-42d0-abdd-df302aac91d1'],34,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:34.133,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,,,,6020c945-a5aa-4575-9b08-2a28b6cede33,3273,,"[74.0, 13.0]",7559,81,,2.158799,,,Right Foot,,,"[66.0, 25.0]",,Ground Pass,14.422205,,,Hussain Al Mogahwi,5716.0,,,,2,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,136,Saudi Arabia,799,['5c2cf602-275e-4ff6-9536-ccf7a2350e22'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:38.573,Pass,
,,,,,,,,,,,0.8,,,,,,,,,,,,,,,1a8dc6e4-2e72-490a-a530-2a3e4a08030e,3276,,"[66.0, 25.0]",7559,81,,-2.1421337,,,Left Foot,,,"[57.0, 11.0]",,Ground Pass,16.643316,,,Motaz Ali Hassan Hawsawi,6290.0,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Left Center Midfield,136,Saudi Arabia,799,['cc360c66-b561-42a6-9f48-a59dabc5f4f8'],39,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:39.933,Pass,
,,,,,,,,,,,0.547,,,,,,,,,,,,,,,8ac0ac6c-633b-4851-8533-208ee5bbe4b7,3279,,"[57.0, 11.0]",7559,81,,0.9272952,,,Right Foot,,,"[63.0, 19.0]",,Ground Pass,10.0,True,Incomplete,Yasir Gharsan Al Shahrani,5183.0,,,,2,Regular Play,Motaz Ali Hassan Hawsawi,6290.0,Left Center Back,136,Saudi Arabia,799,"['3e32028a-18aa-4e72-b199-6c4c94033058', 'dce143e8-f1ee-47c4-adfa-455162acda94']",41,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:41.773,Pass,
,,,,,,,,,,,4.533,,,,,,,,,,,,,,,96faec17-7d91-44c6-87d2-5194ccebf6fc,3283,,"[61.0, 64.0]",7559,81,,-0.06241881,,,Right Foot,,,"[109.0, 61.0]",,Low Pass,48.09366,,,Mohamed Salah,3531.0,,,,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Left Center Forward,137,Egypt,774,['d1fc392c-5de5-40c4-87da-8957d75ca988'],42,,,,,,,,,,,,,,,,,Egypt,774,00:36:42.800,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,,,,,,1e399b4f-9693-4db7-9eb7-33003ae99a4f,3288,,"[113.0, 61.0]",7559,81,,-2.634494,,,Left Foot,,,"[104.0, 56.0]",,Ground Pass,10.29563,,,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,,2,Regular Play,Mohamed Salah,3531.0,Right Center Forward,137,Egypt,774,"['7e296072-0cbb-4496-8573-9de6d198d906', '80c23bdd-7fdb-4027-8211-d547b5d66ee5']",49,,,,,,,,,,,,,,,,,Egypt,774,00:36:49.040,Pass,True
,,,,,,,,,,,0.693,,,,,,,,,,,,,,,f42311d1-2f0b-4b13-b3b3-55cf2f9000d5,3290,,"[104.0, 56.0]",7559,81,,-0.27829966,,,Right Foot,,,"[111.0, 54.0]",,Ground Pass,7.28011,,,Mohamed Salah,3531.0,,,,2,Regular Play,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,Left Center Forward,137,Egypt,774,['d8183dde-c4e6-475f-b254-679639d35a04'],50,,,,,,,,,,,,,,,,,Egypt,774,00:36:50.200,Pass,
,,,,,,,,,,,1.04,,,,,,,,,,,,,,,56002bc8-b17c-4a1d-986f-793428671d0e,3298,,"[14.0, 24.0]",7559,81,,0.5191461,,,Right Foot,,,"[21.0, 28.0]",,Ground Pass,8.062258,,,Abdullah Ibrahim Otayf,5173.0,,,,2,Regular Play,Motaz Ali Hassan Hawsawi,6290.0,Left Center Back,138,Saudi Arabia,799,['54b9ad7e-85be-4577-a9c9-be11b055a209'],54,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:54.813,Pass,
,,,,,,,,,,,1.96,,,,,,,,,,,,,,,de8997c6-fd7b-4d97-83c4-0994875d3ad2,3301,,"[25.0, 33.0]",7559,81,,1.0943289,,,Right Foot,,,"[41.0, 64.0]",,Ground Pass,34.88553,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,138,Saudi Arabia,799,['c427b297-5387-4191-afda-b5c09e53d64a'],57,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:36:57.013,Pass,
,,,,,,,,,,,0.88,,,,,,,,,,,,,,,fe2bade5-8cd3-41c8-8038-9432230b21f8,3304,,"[74.0, 58.0]",7559,82,,-0.844154,,,Left Foot,,,"[82.0, 49.0]",,Ground Pass,12.0415945,,,Salem Mohammed Al Dawsari,5187.0,,,,2,Regular Play,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,138,Saudi Arabia,799,['78fdfed7-7b26-4a3a-a7f5-2f2f52095ee3'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:05.332,Pass,
,,,,,,,,,,,0.52,,,,,,,,,,,,,,,8ac72425-566b-42e8-b90f-4675ca752458,3307,,"[82.0, 49.0]",7559,82,,2.4980915,,,Left Foot,,,"[78.0, 52.0]",,Ground Pass,5.0,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Center Attacking Midfield,138,Saudi Arabia,799,['e232cf92-e90c-4430-86a0-ec5d26567c5b'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:06.373,Pass,
,,,,,,,,,,,1.719,,,,,,,,,,,,,,,1f99fd6c-6b27-4665-98b7-4fc7e76deecb,3310,,"[80.0, 42.0]",7559,82,,-0.98279375,,,Left Foot,,,"[100.0, 12.0]",,Ground Pass,36.05551,,,Salman Mohammed Al Faraj,5178.0,,,,2,Regular Play,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,138,Saudi Arabia,799,['184fca29-557f-4da8-9189-3e044683bcd8'],8,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:08.493,Pass,
,,,,,,,,,,,0.493,,,,,,,,,,,,,,,c370aa0d-4239-44b9-9141-80d559b86629,3313,,"[105.0, 13.0]",7559,82,,1.1071488,,,Left Foot,,,"[107.0, 17.0]",,Low Pass,4.472136,,Incomplete,Mohanad Aseri Abu Radiah,5176.0,,,,2,Regular Play,Salman Mohammed Al Faraj,5178.0,Left Wing,138,Saudi Arabia,799,"['b6e4ed21-d36d-4ac3-a630-220ee4b4b824', 'e44a8118-3a76-4463-b263-b47241e2af05']",11,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:11.520,Pass,
,,,,,,,,,,,1.293,,,,,,,,,,,,,,,25af2589-585e-4fe3-ab73-468a571ea772,3316,,"[105.0, 1.0]",7559,82,,2.0344439,,,,,,"[100.0, 11.0]",,Low Pass,11.18034,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,Throw-in,2,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Wing,139,Saudi Arabia,799,['97d8275c-6db5-4b63-86db-7d53470d1f55'],16,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:16.600,Pass,
,,,,,,,,,,,0.64,,,,,,,,,,,,,,,25436df2-65af-47e7-a62b-09c525095c4b,3319,,"[90.0, 10.0]",7559,82,,2.9441972,,,Left Foot,,,"[80.0, 12.0]",,Ground Pass,10.198039,,,Yasir Gharsan Al Shahrani,5183.0,,,,2,From Throw In,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,139,Saudi Arabia,799,['7d071790-6857-4e5c-a2f7-163247814501'],21,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:21.492,Pass,
,,,,,,,,,,,0.56,,,,,,,,,,,,,,,0fba4069-8a2a-4c14-8649-ff8827eb84dd,3322,,"[80.0, 12.0]",7559,82,,-0.6435011,,,Right Foot,,,"[88.0, 6.0]",,Ground Pass,10.0,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,2,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,139,Saudi Arabia,799,['156c66c3-2ab1-4ba2-952b-5f84bd4c6f36'],22,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:22.373,Pass,
,,,,,,,,,,,0.599,,,,,,,,,,,,,,,9fcbbce7-912d-498a-b9fa-d84129d42d2c,3325,,"[86.0, 11.0]",7559,82,,0.5404195,,,Left Foot,,,"[91.0, 14.0]",,Ground Pass,5.8309517,,,Salman Mohammed Al Faraj,5178.0,,,,2,From Throw In,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,139,Saudi Arabia,799,['639eebb4-0322-4dda-81d0-6e153a376784'],25,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:25.653,Pass,
,,,,,,,,,,,0.76,,,,,,,,,,,,,,,5acb3131-7470-47e8-a08c-042471a9294e,3328,,"[91.0, 14.0]",7559,82,,-1.8925469,,,Left Foot,,,"[89.0, 8.0]",,Ground Pass,6.3245554,,,Yehya Sulaiman Ali Al-Shehri,5192.0,,,,2,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Wing,139,Saudi Arabia,799,['3f42b716-0154-4241-a8a3-eb901ec8fe66'],26,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:26.573,Pass,
,,,,,,,,,,,0.76,,,,,,,,,,,,,,,6279e40a-8588-4550-aeac-e519867edf12,3331,,"[89.0, 8.0]",7559,82,,2.5899377,,,Left Foot,,,"[76.0, 16.0]",,Ground Pass,15.264338,,,Abdullah Ibrahim Otayf,5173.0,,,,2,From Throw In,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,139,Saudi Arabia,799,['9bbfcc1a-83e8-43e4-80f7-6a6d8f22f32b'],27,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:27.853,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,,,,,,6568d7d8-2894-4c25-81bf-481182b149ce,3335,,"[75.0, 16.0]",7559,82,,1.4801364,,,Right Foot,,,"[76.0, 27.0]",,Ground Pass,11.045361,,,Salem Mohammed Al Dawsari,5187.0,,,,2,From Throw In,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,139,Saudi Arabia,799,"['1432df89-a735-499a-a9b5-a2dcb373393b', 'c26b9ee8-30fa-4c25-a7f1-4d96684bc60f']",29,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:29.453,Pass,True
,,,,,,,,,,,1.159,,,,,,,,,,,,,,,1ab690f2-9faf-4131-91ab-3b081b276ff4,3338,,"[80.0, 32.0]",7559,82,,-1.1071488,,,Right Foot,,,"[84.0, 24.0]",,Ground Pass,8.944272,,,Abdullah Ibrahim Otayf,5173.0,,,,2,From Throw In,Salem Mohammed Al Dawsari,5187.0,Center Attacking Midfield,139,Saudi Arabia,799,['010686d4-7aad-4361-bb11-2cf7a971fbd2'],34,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:34.453,Pass,
,,,,,,,,,,,0.759,,,,,,,,,,,,,,,4e35ec47-6fff-4866-83b3-b12b9bf64b32,3341,,"[87.0, 22.0]",7559,82,,-0.41822433,,,Right Foot,,,"[96.0, 18.0]",,Ground Pass,9.848858,,,Salman Mohammed Al Faraj,5178.0,,,,2,From Throw In,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,139,Saudi Arabia,799,['eaeedb41-0bbe-44b1-8ac9-c16e5b36aaac'],36,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:36.173,Pass,
,,,,,,,,,,,1.238,,,,,,,,,,,,,,,12d34267-4d6d-4244-b050-4424be80ce0a,3344,,"[99.0, 15.0]",7559,82,,-0.36717382,,,Left Foot,,,"[112.0, 10.0]",,Ground Pass,13.928389,,,Yasir Gharsan Al Shahrani,5183.0,,,,2,From Throw In,Salman Mohammed Al Faraj,5178.0,Left Wing,139,Saudi Arabia,799,['e26f28e9-03ee-4dce-94e4-9574f6801cd6'],38,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:38.455,Pass,
,,,,,,,,,,,5.96,,,,,,,,,,,,,,,111a36cb-fae2-4ee2-9ba3-571bfe46c333,3348,,"[112.0, 11.0]",7559,82,,1.6287025,,,Left Foot,True,,"[108.0, 80.0]",,High Pass,69.115845,,Out,Mohanad Aseri Abu Radiah,5176.0,,True,,2,From Throw In,Yasir Gharsan Al Shahrani,5183.0,Left Back,139,Saudi Arabia,799,"['3316caa5-894f-42ee-92a4-9954140d6550', 'e19e14f8-f312-4f15-a548-2d5c49f0c3c5']",40,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:37:40.520,Pass,True
,,,,,,,,,,,1.813,,,,,,,,,,,,,,,962ddf83-84ca-4886-a36b-380116ce7770,3350,,"[19.0, 1.0]",7559,83,,0.33473682,,,,,,"[42.0, 9.0]",,High Pass,24.351591,,Incomplete,Mahmoud Abdul Monem Abdelhamid Soliman,5257.0,,,Throw-in,2,From Throw In,Mohamed Abdul Shafy Sayed Abouezeid,5263.0,Left Back,140,Egypt,774,"['3dc9df0b-7ec6-4df1-adba-7f51bb1dd21a', '50e15f27-12f1-4aaf-ba46-33f32e0b553b']",2,,,,,,,,,,,,,,,,,Egypt,774,00:38:02.800,Pass,
,,,,,,,,,,,0.72,,,,,,,,,,,,,,,55c3f1de-ebd8-409e-a061-4dcd8fa03dbf,3354,,"[80.0, 65.0]",7559,83,,2.2794225,,,Right Foot,,,"[74.0, 72.0]",,Ground Pass,9.219544,,,Mohammed Al Burayk,5191.0,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,141,Saudi Arabia,799,['e146987b-8939-4f09-885c-2c14912b15af'],5,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:38:05.773,Pass,
,,,,,,,,,,,0.959,,,,,,,,,,,,,,,bf8461c1-53f2-45c4-b3e9-a52d986979c9,3356,,"[74.0, 72.0]",7559,83,,-2.9229238,,,Right Foot,,,"[65.0, 70.0]",,Ground Pass,9.219544,,,Osama Abdulrezag Hawsawi,5184.0,,,,2,Regular Play,Mohammed Al Burayk,5191.0,Right Back,141,Saudi Arabia,799,['10b8b4ce-55e8-4fa2-be3a-0541975ea0f2'],6,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:38:06.493,Pass,
,,,,,,,,,,,0.52,,,,,,,,,,,,,,,2e0a358a-e753-4280-b975-8132996cafa5,3359,,"[65.0, 70.0]",7559,83,,1.3258177,,,Right Foot,,,"[67.0, 78.0]",,Ground Pass,8.246211,,,Mohammed Al Burayk,5191.0,,,,2,Regular Play,Osama Abdulrezag Hawsawi,5184.0,Right Center Back,141,Saudi Arabia,799,['0f3850db-a0c1-4585-9c3b-a63d9bc3fc90'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:38:07.853,Pass,
,,,,,,,,,,,0.253,,,,,,,,,,,,,,,62353795-e740-4e9f-9e48-bcb168ba68fa,3363,,"[66.0, 2.0]",7559,83,,0.2914568,,,Left Foot,,,"[76.0, 5.0]",,Ground Pass,10.440307,,Pass Offside,Mohamed Salah,3531.0,,,Recovery,2,Regular Play,Ramadan Sobhi Ramadan Ahmed,3536.0,Left Wing,141,Saudi Arabia,799,['6b4e5ba7-d28c-4494-9513-1b6d0ac4aa4d'],11,,,,,,,,,,,,,,,,,Egypt,774,00:38:11.760,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,,,,,,5b9fda9a-2f6d-4d2d-9a43-2f56dd17d4fa,3368,,"[44.0, 55.0]",7559,83,,1.8622531,,,Right Foot,,,"[41.0, 65.0]",,Ground Pass,10.440307,,,Abdullah Ibrahim Otayf,5173.0,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Left Center Midfield,142,Saudi Arabia,799,['55157b76-a5a9-435d-a1b4-d8ef12765726'],46,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:38:46.693,Pass,
,,,,,,,,,,,0.959,,,,,,,,,,,,,,,acfb34ad-0229-4a93-aa03-6f4353f2b506,3371,,"[41.0, 63.0]",7559,83,,-0.6287963,,,Right Foot,,,"[52.0, 55.0]",,Ground Pass,13.601471,,,Hussain Al Mogahwi,5716.0,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Center Defensive Midfield,142,Saudi Arabia,799,['f6819dba-4c23-4238-a714-660d5c7c0f5b'],48,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:38:48.893,Pass,
,,,,,,,,,,,1.493,,,,,,,,,,,,,,,e16a23e2-3ae9-4557-befa-51312cadbc0a,3377,,"[40.0, 51.0]",7559,84,,-1.3352513,,,Right Foot,,,"[46.0, 26.0]",,Ground Pass,25.70992,,,Salman Mohammed Al Faraj,5178.0,,,Free Kick,2,From Free Kick,Motaz Ali Hassan Hawsawi,6290.0,Left Center Back,143,Saudi Arabia,799,['19d86f26-b17e-4e5e-a98f-f2860ccc5508'],2,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:39:02.720,Pass,
,,,,,,,,,,,1.239,,,,,,,,,,,,,,,a5a6640e-20b3-4621-a684-793b347877d5,3380,,"[55.0, 22.0]",7559,84,,-0.2914568,,,Left Foot,,,"[75.0, 16.0]",,Ground Pass,20.880613,,,Salem Mohammed Al Dawsari,5187.0,,,,2,From Free Kick,Salman Mohammed Al Faraj,5178.0,Left Wing,143,Saudi Arabia,799,['c9e00941-16a0-443f-8a15-a50ffddb37cb'],7,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:39:07.773,Pass,
,,,,,,,,,,,1.919,,,,,,,,,,,,,,,ddb5d8fa-b49a-416f-8f66-82dc85790bbe,3391,,"[77.0, 47.0]",7559,84,,0.9272952,,,Left Foot,,,"[89.0, 63.0]",,Ground Pass,20.0,,,Hussain Al Mogahwi,5716.0,,,,2,From Free Kick,Yehya Sulaiman Ali Al-Shehri,5192.0,Right Center Midfield,143,Saudi Arabia,799,['96f7652b-405f-4688-bd98-346e63ac91c1'],16,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:39:16.173,Pass,
