50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3cf15f08-e505-43ed-99f0-18670125531c,1477,,,"[11.0, 45.0]",7535,45,,,,,,,,,,,,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,84,Serbia,786,['1e9269f0-804d-4af0-9a66-1ddbad253ec1'],15,,,,,,,,,,,,,,,,,Costa Rica,795,00:45:15.995,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,157fec12-949d-42b9-9b98-f22ea5c808d7,1509,,,"[20.0, 62.0]",7535,46,,,,,,,,,,,,,,,,,1,Regular Play,Duško Tošić,5580.0,Left Center Back,86,Serbia,786,['b3c21b37-0a6b-4732-8d49-0295442308ce'],22,,,,,,,,,,,,,,,,,Serbia,786,00:46:22.075,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3a1d03c2-1bbb-4570-873a-a56026d4fed2,1599,,,"[56.0, 59.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,91,Costa Rica,795,['682ae3b7-9c50-497f-9a55-e7d68f065d85'],57,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:57.493,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,f088ffd9-d257-4345-98cb-868b0a4d785b,1787,,,"[63.0, 47.0]",7535,51,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,102,Serbia,786,['c7af822f-d8db-49da-85b3-f357f361f0c9'],59,,,,,,,,,,,,,,,,,Serbia,786,00:06:59.853,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,21f98d0e-17b1-46e8-994f-43fe9d93eb60,1847,,,"[25.0, 21.0]",7535,54,,,,,,,,,,,,,,,,,2,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,107,Serbia,786,['359e65c8-7fcd-4e5d-883c-e6a332b25819'],38,,,,,,,,,,,,,,,,,Serbia,786,00:09:38.773,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,f2951da2-52cd-4415-9c9a-1ea459568fc8,1867,,,"[93.0, 57.0]",7535,55,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Mitrović,4269.0,Center Forward,108,Serbia,786,['d710958c-2b03-4c61-aa4a-bbf32c8364dc'],0,,,,,,,,,,,,,,,,,Serbia,786,00:10:00.253,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,c0809631-4890-459c-b622-9069dd53792e,1946,,,"[100.0, 2.0]",7535,58,,,,,,,,,,,,,,,,,2,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Left Wing,114,Costa Rica,795,['e01d103e-1254-46c3-b952-2fe1aa668f21'],45,,,,,,,,,,,,,,,,,Costa Rica,795,00:13:45.973,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,56f6c77c-62a1-41db-a29a-6fcaf183ae5b,1981,,,"[57.0, 67.0]",7535,61,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Ruiz González,5592.0,Right Wing,118,Costa Rica,795,['214ea6e4-4ff6-4261-81af-3c67366107fb'],8,,,,,,,,,,,,,,,,,Costa Rica,795,00:16:08.413,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,269e92c8-2c00-407d-a516-58f7d91f3528,2176,,,"[46.0, 33.0]",7535,64,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,125,Costa Rica,795,['7cf3be18-6cbe-49b7-8388-9b2ae6f963d7'],49,,,,,,,,,,,,,,,,,Serbia,786,00:19:49.093,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4f30b42f-ff9e-49cd-89e3-95457ef9c59c,2401,,,"[92.0, 22.0]",7535,70,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,133,Costa Rica,795,['13f7e077-b7eb-476c-8455-47977ec397d1'],14,,,,,,,,,,,,,,,,,Costa Rica,795,00:25:14.853,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,164c9d58-4fe0-4727-a24f-a5154e8cd1df,2486,,,"[8.0, 21.0]",7535,73,,,,,,,,,,,,,,,,,2,From Throw In,Johnny Acosta Zamora,5590.0,Right Center Back,139,Serbia,786,['df05302e-1261-490a-97c1-f674b6ee8af8'],49,,,,,,,,,,,,,,,,,Costa Rica,795,00:28:49.413,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,389482eb-ef4c-4a64-aab0-f92e95f5117c,2738,,,"[67.0, 22.0]",7535,79,,,,,,,,,,,,,,,,,2,From Counter,Aleksandar Mitrović,4269.0,Center Forward,154,Serbia,786,['fb3f6cd8-cc74-4b60-a8b1-939f398496d5'],44,,,,,,,,,,,,,,,,,Serbia,786,00:34:44.933,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,1e7b6a4d-1375-4567-8c00-102f77fc18fc,2777,,,"[24.0, 47.0]",7535,81,,,,,,,,,,,,,,,,,2,From Throw In,Duško Tošić,5580.0,Left Center Back,156,Costa Rica,795,['75e5e354-3904-41c1-a54c-05b75126c299'],2,,,,,,,,,,,,,,,,,Serbia,786,00:36:02.760,Foul Won,
,,,,,,,,,,,,0.0,,,,,True,,,,,,,,850a20ca-9a0e-457d-a5ca-54933b248c7e,2918,,,"[63.0, 21.0]",7535,85,,,,,,,,,,,,,,,,,2,Regular Play,Luka Milivojević,3455.0,Right Center Midfield,163,Serbia,786,['80694b8c-7592-491c-a84f-1d7ca94f8e60'],58,,,,,,,,,,,,,,,,,Serbia,786,00:40:58.253,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3dc94315-d249-421b-8fc8-accf4a834aa0,2957,,,"[70.0, 60.0]",7535,86,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gamboa Luna,5602.0,Right Wing Back,165,Costa Rica,795,['eddb1c4d-9648-4394-bff2-84a80f907a4a'],33,,,,,,,,,,,,,,,,,Costa Rica,795,00:41:33.080,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e841957-2d7c-4a8b-a40e-8ec84fd51671,2978,,,"[59.0, 59.0]",7535,87,,,,,,,,,,,,,,,,,2,Regular Play,Johnny Acosta Zamora,5590.0,Right Center Back,166,Costa Rica,795,['461e6870-f85f-4bdd-8e80-b9db2af0c033'],17,,,,,,,,,,,,,,,,,Costa Rica,795,00:42:17.013,Foul Won,True
,,,,,,,,,,,,0.0,,,,,,,,,,,,,db1bb865-89b0-4250-8320-b1050196a644,3133,,,"[54.0, 73.0]",7535,92,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Colindres Solera,5585.0,Left Wing,180,Costa Rica,795,"['83c38ec9-fe66-422c-a87e-d8e0da972358', 'f55d7d34-48bb-4fa7-b80e-0bedf1494915']",36,,,,,,,,,,,,,,,,,Costa Rica,795,00:47:36.773,Foul Won,True
,,,,,,,,,,,,,,,,,,,,,,,,,ce9d1d52-e3dc-4c64-a086-2465edadf093,43,,,,7535,1,,,,,,,,,,,,,,,,,1,Regular Play,,,,4,Costa Rica,795,,23,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:23.328,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,3fb12d4c-1428-44eb-8b44-e07943373c2f,88,,,,7535,2,,,,,,,,,,,,,,,,,1,Regular Play,,,,8,Serbia,786,,54,,,,,,,,,,,,,,,,,Serbia,786,00:02:54.368,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,628a8de4-b259-41de-bf50-d234c8c97d49,129,,,,7535,5,,,,,,,,,,,,,,,,,1,Regular Play,,,,13,Costa Rica,795,,16,,,,,,,,,,,,,,,,,Costa Rica,795,00:05:16.208,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,cb7857f7-a998-41f2-80fb-5851405f2a6b,407,,,,7535,13,,,,,,,,,,,,,,,,,1,Regular Play,,,,33,Serbia,786,,27,,,,,,,,,,,,,,,,,Serbia,786,00:13:27.128,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,607e2321-e501-48e4-9ee6-c78ddd29e1a1,434,,,,7535,14,,,,,,,,,,,,,,,,,1,Regular Play,,,,34,Serbia,786,,2,,,,,,,,,,,,,,,,,Serbia,786,00:14:02.768,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,4ecb1f56-96e0-482e-8bb6-3f111f14a05f,492,,,,7535,15,,,,,,,,,,,,,,,,,1,Regular Play,,,,35,Serbia,786,,3,,,,,,,,,,,,,,,,,Serbia,786,00:15:03.128,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,5878092d-d5a1-4020-a3f0-0b709e673e47,496,,,,7535,15,,,,,,,,,,,,,,,,,1,Regular Play,,,,36,Serbia,786,,24,,,,,,,,,,,,,,,,,Serbia,786,00:15:24.450,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,d6c00ea1-6e6a-41a9-9fa8-6a02c6903a57,516,,,,7535,15,,,,,,,,,,,,,,,,,1,Regular Play,,,,37,Costa Rica,795,,44,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:44.355,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,31d19195-1aac-4df6-9b9b-d169bbc5e0ae,595,,,,7535,18,,,,,,,,,,,,,,,,,1,Regular Play,,,,42,Serbia,786,,23,,,,,,,,,,,,,,,,,Serbia,786,00:18:23.928,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,dd1af73b-b251-44dc-9b8f-428e17aea04e,897,,,,7535,25,,,,,,,,,,,,,,,,,1,Regular Play,,,,52,Serbia,786,,7,,,,,,,,,,,,,,,,,Serbia,786,00:25:07.248,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,d05b9217-babe-40af-8987-36f891769883,1046,,,,7535,29,,,,,,,,,,,,,,,,,1,Regular Play,,,,60,Serbia,786,,39,,,,,,,,,,,,,,,,,Serbia,786,00:29:39.408,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,2f25de0e-71f3-484f-86da-d84b0fd1b148,1122,,,,7535,31,,,,,,,,,,,,,,,,,1,Regular Play,,,,64,Costa Rica,795,,58,,,,,,,,,,,,,,,,,Costa Rica,795,00:31:58.448,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,762ecd06-949e-40f6-8929-0be3b027da5b,1205,,,,7535,36,,,,,,,,,,,,,,,,,1,Regular Play,,,,71,Costa Rica,795,,51,,,,,,,,,,,,,,,,,Costa Rica,795,00:36:51.888,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,2e9080bf-4295-46d4-955e-72e8cb30ae75,1208,,,,7535,37,,,,,,,,,,,,,,,,,1,Regular Play,,,,72,Serbia,786,,9,,,,,,,,,,,,,,,,,Serbia,786,00:37:09.568,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,50725334-fa21-4254-b6b4-e2c36ca19d2e,1406,,,,7535,43,,,,,,,,,,,,,,,,,1,Regular Play,,,,81,Serbia,786,,42,,,,,,,,,,,,,,,,,Serbia,786,00:43:42.688,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,37437cef-e3b7-416f-97ad-ae5111cccdd2,1465,,,,7535,45,,,,,,,,,,,,,,,,,1,Regular Play,,,,84,Serbia,786,,3,,,,,,,,,,,,,,,,,Serbia,786,00:45:03.375,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,c03f21f0-6e1d-490a-9638-f2f1ba833e5e,1600,,,,7535,47,,,,,,,,,,,,,,,,,2,Regular Play,,,,92,Costa Rica,795,,15,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:15.733,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,79d742fd-64d6-4740-b165-5fc2a7bfdf66,1617,,,,7535,48,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Costa Rica,795,,6,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:06.933,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,f9591ec5-5e9d-429a-aa0b-c5a351441cae,1745,,,,7535,50,,,,,,,,,,,,,,,,,2,Regular Play,,,,98,Serbia,786,,50,,,,,,,,,,,,,,,,,Serbia,786,00:05:50.173,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,e75b7d9c-75ef-40bd-b03d-b6ca38d43e97,1777,,,,7535,51,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Costa Rica,795,,49,,,,,,,,,,,,,,,,,Costa Rica,795,00:06:49.440,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,cbb30073-f08e-4e5d-9676-c0192673f950,1788,,,,7535,52,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Serbia,786,,26,,,,,,,,,,,,,,,,,Serbia,786,00:07:26.893,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,c1886923-24b6-4d56-a8c1-d85db397f21b,1897,,,,7535,57,,,,,,,,,,,,,,,,,2,Regular Play,,,,111,Costa Rica,795,,37,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:37.240,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,cf4a38a1-7b83-4f19-8fb9-c7d0fe121bef,1912,,,,7535,57,,,,,,,,,,,,,,,,,2,Regular Play,,,,114,Costa Rica,795,,57,,,,,,,,,,,,,,,,,Costa Rica,795,00:12:57.493,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,4156f228-4f6f-4023-82f3-da2b0ba1943d,1958,,,,7535,60,,,,,,,,,,,,,,,,,2,Regular Play,,,,116,Costa Rica,795,,26,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:26.733,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,5606b7b5-3021-4ebd-a66c-dcea12c383b2,2148,,,,7535,64,,,,,,,,,,,,,,,,,2,Regular Play,,,,124,Serbia,786,,19,,,,,,,,,,,,,,,,,Serbia,786,00:19:19.773,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,ba675be6-f3a1-4ec5-a4c3-494722a1abde,2310,,,,7535,68,,,,,,,,,,,,,,,,,2,Regular Play,,,,130,Serbia,786,,15,,,,,,,,,,,,,,,,,Serbia,786,00:23:15.893,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,b7b24d42-177b-4b45-b301-756edab1c913,2487,,,,7535,74,,,,,,,,,,,,,,,,,2,Regular Play,,,,140,Costa Rica,795,,7,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:07.613,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,29108718-c3c9-41d2-ad65-da5ff1783664,2526,,,,7535,75,,,,,,,,,,,,,,,,,2,Regular Play,,,,144,Serbia,786,,32,,,,,,,,,,,,,,,,,Serbia,786,00:30:32.933,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,9abb4b3b-4b0d-4b09-8f97-5fe3c710332d,2545,,,,7535,75,,,,,,,,,,,,,,,,,2,Regular Play,,,,145,Serbia,786,,52,,,,,,,,,,,,,,,,,Serbia,786,00:30:52.653,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,487b5234-a349-4755-ab79-8af5e2e67ecc,2581,,,,7535,76,,,,,,,,,,,,,,,,,2,Regular Play,,,,146,Costa Rica,795,,35,,,,,,,,,,,,,,,,,Costa Rica,795,00:31:35.320,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,8eb9e453-25f1-4f76-a13a-57fece8615b6,2594,,,,7535,76,,,,,,,,,,,,,,,,,2,Regular Play,,,,148,Serbia,786,,59,,,,,,,,,,,,,,,,,Serbia,786,00:31:59.973,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,35d9608d-bc62-4c4a-ab4a-7137e8875f56,2684,,,,7535,78,,,,,,,,,,,,,,,,,2,Regular Play,,,,152,Serbia,786,['8be8ecf0-19ad-4da1-82f6-6355efc4adf0'],37,,,,,,,,,,,,,,,,,Serbia,786,00:33:37.613,Camera On,True
,,,,,,,,,,,,,,,,,,,,,,,,,06275daa-d70e-4428-a698-33f4eeed8428,2947,,,,7535,86,,,,,,,,,,,,,,,,,2,Regular Play,,,,165,Costa Rica,795,,21,,,,,,,,,,,,,,,,,Costa Rica,795,00:41:21.200,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,e498d268-4fbe-44d0-bf04-766e1ea29d99,2958,,,,7535,87,,,,,,,,,,,,,,,,,2,Regular Play,,,,166,Costa Rica,795,,0,,,,,,,,,,,,,,,,,Costa Rica,795,00:42:00.733,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,8a0ddb0a-fcd3-4da7-a657-4daa92815894,3130,,,,7535,92,,,,,,,,,,,,,,,,,2,Regular Play,,,,180,Costa Rica,795,,32,,,,,,,,,,,,,,,,,Costa Rica,795,00:47:32.520,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,a1766656-e90b-449a-8dda-a75f10e1ae3c,3165,,,,7535,95,,,,,,,,,,,,,,,,,2,Regular Play,,,,182,Costa Rica,795,,37,,,,,,,,,,,,,,,,,Costa Rica,795,00:50:37.493,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,77dad0eb-0890-4463-b711-7dc0f70482cd,3173,,,,7535,97,,,,,,,,,,,,,,,,,2,Regular Play,,,,183,Costa Rica,795,,15,,,,,,,,,,,,,,,,,Costa Rica,795,00:52:15.773,Camera On,
,,,,,,,,,,,,,,,,,,,,,,,,,33bbb6e8-d0c8-4e44-8c66-d2deea87f77b,114,,,"[118.0, 68.0]",7535,3,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,10,Serbia,786,['b3ac40a4-7459-43d1-97e5-cbe99da6745d'],49,,,,,,,,,,,,,,,,,Serbia,786,00:03:49.168,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,57881023-0ba8-425d-83e2-42b7e53bc676,210,,,"[53.0, 15.0]",7535,7,,,,,,,,,,,,,,,,,1,Regular Play,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,22,Costa Rica,795,['0f327742-cceb-48b4-8a19-55abff516c9d'],42,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:42.968,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,f4499ba1-0f54-4dac-b4bd-d806fbb9faa5,457,,,"[96.0, 23.0]",7535,14,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,34,Serbia,786,['39a40463-47c9-4b4b-9719-cc315cdf58ce'],28,,,,,,,,,,,,,,,,,Serbia,786,00:14:28.288,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,e7586568-f917-432f-8bfa-7ab3638d256b,753,,,"[100.0, 22.0]",7535,20,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Ruiz González,5592.0,Right Wing,45,Costa Rica,795,['d05703f3-5ab0-4b67-b416-c8ba9009670b'],53,,,,,,,,,,,,,,,,,Costa Rica,795,00:20:53.128,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,fdff65da-e02f-4ee5-a374-a396c9deff6b,915,,,"[108.0, 46.0]",7535,25,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,52,Serbia,786,['70e414da-245a-4728-b432-84155877093f'],31,,,,,,,,,,,,,,,,,Serbia,786,00:25:31.088,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,829d30f1-d6bd-4546-946b-105a4a6b1438,1094,,,"[108.0, 67.0]",7535,30,,,,,,,,,,,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Right Midfield,60,Serbia,786,['a49891b9-5b9c-4a21-9bdf-525935de927c'],31,,,,,,,,,,,,,,,,,Serbia,786,00:30:31.568,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,54499d40-8050-4294-88b0-9e60b5168442,1264,,,"[82.0, 31.0]",7535,39,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcos Danilo Ureña Porras,5586.0,Center Forward,74,Serbia,786,['d6e26bf7-f513-42cd-975c-592a3479626f'],4,,,,,,,,,,,,,,,,,Costa Rica,795,00:39:04.368,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,cc7991fa-b65b-4260-b924-81e970e9c686,1505,,,"[109.0, 22.0]",7535,46,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Danilo Ureña Porras,5586.0,Center Forward,86,Serbia,786,['9a540c74-1f0f-4073-b22c-3e6c473e8521'],18,,,,,,,,,,,,,,,,,Costa Rica,795,00:46:18.168,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,a8783d07-99ae-4fc7-8c2d-018ada2ab779,1553,,,"[109.0, 1.0]",7535,45,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Ruiz González,5592.0,Right Wing,89,Costa Rica,795,"['9f7a7b2a-cc15-46c1-9c53-236fea3177dd', 'a9246eb1-68b3-475a-9522-cc6e1d7ed154']",38,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:38.733,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,2e23ce2b-fdd9-4156-ae66-9b237653e375,1567,,,"[113.0, 16.0]",7535,46,,,,,,,,,,,,,,,,,2,From Throw In,Bryan Ruiz González,5592.0,Right Wing,91,Costa Rica,795,"['57c70ef3-8e24-46ed-984b-1267f77c2054', 'f7ce1c05-75a2-4199-804c-e0c4ac1729eb']",17,,,,,,,,,,,,,,,,,Costa Rica,795,00:01:17.493,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,bf956cdb-0ca2-4812-9ae8-d742dc82ecc1,1615,,,"[50.0, 2.0]",7535,47,,,,,,,,,,,,,,,,,2,Regular Play,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,94,Costa Rica,795,['b813c9a1-8487-4696-a378-22f10b89b714'],44,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:44.293,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,8a7281b3-4d67-4445-8022-6e72e0981ebf,1661,,,"[91.0, 33.0]",7535,48,,,,,,,,,,,,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Center Attacking Midfield,96,Serbia,786,['f60655fa-aacc-467c-a1b9-d58d492f0f65'],45,,,,,,,,,,,,,,,,,Serbia,786,00:03:45.413,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,83521271-e75a-46bf-8c1f-5a8db83332bc,1752,,,"[95.0, 27.0]",7535,51,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,98,Serbia,786,['49b56a3f-6878-4dbe-8f95-7e7bfb786a0c'],2,,,,,,,,,,,,,,,,,Serbia,786,00:06:02.400,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,b0be99a2-79b8-4b1a-86cb-54699e545ccd,1789,,,"[76.0, 8.0]",7535,52,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Kolarov,5596.0,Left Back,103,Serbia,786,['73d2b737-47cc-4d8e-96da-8c593958ee58'],30,,,,,,,,,,,,,,,,,Serbia,786,00:07:30.813,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,8f62206b-0a1f-4cf0-b77c-9597c671ac77,1801,,,"[96.0, 4.0]",7535,52,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Matić,3381.0,Left Center Midfield,103,Serbia,786,['893fb8ab-cabe-4996-b86b-dbe20aa9c409'],38,,,,,,,,,,,,,,,,,Serbia,786,00:07:38.613,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,03cb1b97-8b01-42cb-b46e-23781b244057,1862,,,"[55.0, 18.0]",7535,54,,,,,,,,,,,,,,,,,2,From Free Kick,David Alberto Guzmán Pérez,5599.0,Left Center Midfield,108,Serbia,786,"['34594d63-994c-45cb-98d8-b7d0f58beb76', 'fc268cb2-dc8d-436f-90dd-25b8dc0e73ed']",54,,,,,,,,,,,,,,,,,Costa Rica,795,00:09:54.573,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,4b5a4bc3-264c-4fc5-a5d9-cb4111905237,2267,,,"[113.0, 62.0]",7535,67,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,128,Costa Rica,795,['beaed2b2-c8be-4042-ba7f-6a548d47504f'],16,,,,,,,,,,,,,,,,,Costa Rica,795,00:22:16.893,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,af665bc2-48b2-456f-b19d-1f73555cf18f,2434,,,"[80.0, 25.0]",7535,71,,,,,,,,,,,,,,,,,2,From Throw In,Christian Bolaños Navarro,5593.0,Left Wing,135,Costa Rica,795,['d3eddceb-103f-4d14-beb0-f3f62449f1ec'],48,,,,,,,,,,,,,,,,,Costa Rica,795,00:26:48.013,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,8bbbdf0f-b1fb-47cd-833e-0c554c2455e5,2439,,,"[106.0, 26.0]",7535,71,,,,,,,,,,,,,,,,,2,From Throw In,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,135,Costa Rica,795,"['367ab0bc-5f83-4e09-85b1-a90d1e629bd8', '8d624b15-f508-42ba-a864-279e7d3dfaa4']",51,,,,,,,,,,,,,,,,,Costa Rica,795,00:26:51.013,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,54181601-c2e2-4173-97e5-440142429dbd,2473,,,"[79.0, 78.0]",7535,73,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,137,Serbia,786,['e20c0d10-70b1-4705-905a-1780f4cdd962'],6,,,,,,,,,,,,,,,,,Serbia,786,00:28:06.093,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,2c2f2286-0673-430a-a17f-4740998be3c6,2729,,,"[107.0, 62.0]",7535,79,,,,,,,,,,,,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,153,Costa Rica,795,['2331f87f-11c0-4ade-b135-19b028d8cba4'],35,,,,,,,,,,,,,,,,,Costa Rica,795,00:34:35.080,Dispossessed,True
,,,,,,,,,,,,,,,,,,,,,,,,,60c9f945-cfc1-4a5d-b2e7-547116e1deb4,2931,,,"[50.0, 48.0]",7535,86,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Ruiz González,5592.0,Left Center Midfield,163,Serbia,786,['9d1f275e-3f8a-4401-a012-c9e47ef145be'],6,,,,,,,,,,,,,,,,,Costa Rica,795,00:41:06.533,Dispossessed,True
