ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[64.0, 59.0]",,,,,,,0.987,,,,,,,,,,,,514341c8-d0cb-4239-8429-6fc9e3880758,2254,,"[63.0, 55.0]",7544,48,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,99,Uruguay,783,"['715f3dee-9cbc-43e8-8294-5592532106ef', 'b2ec1820-5784-4aac-8a54-5ba60ef13005', 'bc7be742-3401-4b52-9c4a-9ae22991bc42']",53,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:53.173,Carry,True
,,,,,"[59.0, 69.0]",,,,,,,0.707,,,,,,,,,,,,2d6381ef-5ca1-4605-a96e-f49eccbbfdde,2259,,"[64.0, 72.0]",7544,48,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Vecino Falero,5255.0,Right Center Midfield,99,Uruguay,783,"['473dedd5-67eb-48ed-809b-7375a43e45dc', '6b6f1270-c445-474d-b782-022d297aad3a', '743dfef8-92de-4b21-976e-cd9197104c9d']",55,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:55.013,Carry,True
,,,,,"[54.0, 50.0]",,,,,,,0.32,,,,,,,,,,,,70496f8b-53cb-4c4e-be53-3e0e2e8813e8,2262,,"[53.0, 51.0]",7544,48,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,99,Uruguay,783,"['8daea883-bd7a-4746-8ad4-12c9e68bb6e6', 'ad08f69b-30e1-46dd-9433-30d7778a0239']",57,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:57.493,Carry,
,,,,,"[49.0, 30.0]",,,,,,,1.187,,,,,,,,,,,,83f13342-a569-40ee-ae37-360701ccaae6,2265,,"[45.0, 35.0]",7544,48,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,99,Uruguay,783,"['e9034a33-1d50-4a82-be99-a8210d5dad38', 'ee28707d-be8b-429f-8873-d5f9fb40aa3a']",59,,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:59.053,Carry,
,,,,,"[64.0, 3.0]",,,,,,,2.747,,,,,,,,,,,,270dfaa9-3f11-4249-9d11-9376d1589983,2268,,"[57.0, 6.0]",7544,49,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Martín Cáceres Silva,5248.0,Left Back,99,Uruguay,783,"['712aa803-6ca9-4f4a-bc44-944bd259e8e5', 'abcd661f-a6a3-4834-859d-61dfa115b857']",1,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:01.653,Carry,
,,,,,"[64.0, 27.0]",,,,,,,1.067,,,,,,,,,,,,17480502-6afc-488b-8ca4-4f5433ccc7f9,2271,,"[60.0, 26.0]",7544,49,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,99,Uruguay,783,"['6a57e03d-e506-430f-8bc5-130f7bcf983b', '93e15c8a-4eb9-40c2-afe2-443590a9573b']",6,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:06.053,Carry,
,,,,,"[80.0, 20.0]",,,,,,,0.96,,,,,,,,,,,,09e54136-e77e-46b0-9da9-9341a42045ce,2274,,"[83.0, 15.0]",7544,49,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,99,Uruguay,783,"['4d832486-52cd-40dc-9cda-543529c7edb2', 'a3e106c1-bad9-4289-b16b-c5a510388a83', 'd4bb71fc-e4ff-4562-a04d-e387d98238af']",7,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:07.933,Carry,True
,,,,,"[89.0, 41.0]",,,,,,,1.133,,,,,,,,,,,,90611629-0679-44d1-94eb-b7325a4e6bcb,2281,,"[87.0, 45.0]",7544,49,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,99,Uruguay,783,"['af08bd57-136e-4d6e-8054-790b1c4c4448', 'b514d318-dea4-40e3-a568-71bcc4c05865', 'cd4d80af-cdbe-4225-98e3-3d0991382ee6', 'e22c1107-0f44-445d-81e3-02d1e1e2a1f2']",11,,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:11.120,Carry,True
,,,,,"[57.0, 4.0]",,,,,,,3.6,,,,,,,,,,,,f11f180a-3f0d-4e66-8f1a-96a11120c8b6,2294,,"[61.0, 4.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,102,Saudi Arabia,799,"['5e21de31-3eec-4d02-a572-72a5f0d6b2e0', '648d3aa5-e0dc-463b-b8e6-167b1213245c', '8af79407-30f3-4300-859c-905a4f8f19a9']",2,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:06:02.600,Carry,True
,,,,,"[54.0, 10.0]",,,,,,,0.92,,,,,,,,,,,,3a94bd9d-66ed-46fe-95f5-7c48c68af976,2298,,"[53.0, 10.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdullah Ibrahim Otayf,5173.0,Left Center Midfield,102,Saudi Arabia,799,"['0ec309d7-3f99-4757-b2df-dfefe44565a3', '2d0b5fd0-c9c7-461e-a201-6f71e4476da9', 'c7389d65-ee87-4787-ab43-1869d0256d3c']",6,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:06:06.920,Carry,True
,,,,,"[46.0, 33.0]",,,,,,,3.04,,,,,,,,,,,,01fbf59c-d6f5-45a7-8ffa-82a87d85b55c,2304,,"[38.0, 19.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Albulayhi,5715.0,Left Center Back,102,Saudi Arabia,799,"['2bce8de3-c2df-4cd0-bcf4-04508933a304', 'b24f73d2-d60b-40bc-a10b-386501c3ec06']",10,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:06:10.400,Carry,
,,,,,"[85.0, 33.0]",,,,,,,3.6,,,,,,,,,,,,39346d06-a000-46dd-9216-cf88d969f7a4,2308,,"[63.0, 33.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,102,Saudi Arabia,799,"['3512fc26-c9db-4ed2-9f50-5c8c8597543f', 'fd9b5a69-8ea6-4dc8-9bfe-eef5c4b36003']",14,,,,,,,,,,,,,,,,,,,Uruguay,783,00:06:14.880,Carry,
,,,,,"[54.0, 56.0]",,,,,,,1.48,,,,,,,,,,,,1aafa0d7-0351-435d-939b-bc9ef2c0e9ab,2320,,"[53.0, 52.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Right Center Midfield,103,Saudi Arabia,799,"['0497b42d-17ba-4c2f-bee9-6f37e432db58', '238917bc-ddf3-45f1-8021-6c1bb58049d6', '7b3876bd-98c8-46b0-9cef-b18f68bce35a']",56,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:06:56.320,Carry,True
,,,,,"[76.0, 51.0]",,,,,,,2.56,,,,,,,,,,,,de2244b1-72e3-43c8-bc10-12ff41f78629,2324,,"[66.0, 56.0]",7544,51,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hattan Babhir,5188.0,Right Wing,103,Saudi Arabia,799,"['8ac79284-04aa-4470-8f16-99417a6a0579', 'c462ebf8-b859-49f4-ad73-01522351ed5a']",59,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:06:59.000,Carry,
,,,,,"[73.0, 45.0]",,,,,,,0.96,,,,,,,,,,,,17c7d365-0992-4c04-9ce2-e73fe4a9fa00,2327,,"[72.0, 46.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hussain Al Mogahwi,5716.0,Right Center Midfield,103,Saudi Arabia,799,"['7b0350ca-6233-4b48-916c-0d02a475cd80', 'c5e830bc-0de8-4210-a900-8682eaf87091']",2,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:02.280,Carry,
,,,,,"[71.0, 26.0]",,,,,,,1.92,,,,,,,,,,,,708c401c-5116-4d4b-81c2-1b91341dbc66,2330,,"[71.0, 30.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,103,Saudi Arabia,799,"['479d26c9-f6eb-4af1-9f41-7958581505e4', '8f9573a9-fcb4-48e3-a696-710b296c3ad6']",4,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:04.080,Carry,
,,,,,"[95.0, 4.0]",,,,,,,3.04,,,,,,,,,,,,b7f046c7-1e93-47c3-beac-01fe402327d2,2333,,"[86.0, 11.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,103,Saudi Arabia,799,"['8d6ad295-c16f-42fb-9eb9-521079ee9a39', '9233934b-55fd-435a-b499-44e5b639aed3']",7,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:07.200,Carry,
,,,,,"[87.0, 15.0]",,,,,,,1.76,,,,,,,,,,,,14f4fd11-339f-45a2-87d8-8228377d8112,2336,,"[87.0, 13.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,103,Saudi Arabia,799,"['2a058afe-9075-4d3c-ad58-d828172f3d19', '6616b80f-2c07-46dc-87e0-e6e86270c25f']",11,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:11.840,Carry,
,,,,,"[97.0, 4.0]",,,,,,,3.68,,,,,,,,,,,,00dcdcce-1d7e-457c-8b67-e8ba6bc4a044,2339,,"[91.0, 3.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,103,Saudi Arabia,799,"['be4a6641-9b10-4466-a378-6a7f83025ca3', 'cf6904be-2227-43c3-ae85-5a378b3e37ef', 'f2e238a5-7c8b-4b37-b37f-14b6ab1cce8d']",14,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:14.840,Carry,True
,,,,,"[86.0, 14.0]",,,,,,,1.6,,,,,,,,,,,,daed363c-788a-4773-90b3-bfae3dd48b93,2343,,"[85.0, 14.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,103,Saudi Arabia,799,"['2d45858f-c262-41d1-9ca8-30485c6ee3bd', 'edaedf55-9ed5-4f42-8aea-453e6f67f50d']",19,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:19.600,Carry,
,,,,,"[16.0, 38.0]",,,,,,,6.907,,,,,,,,,,,,241af504-ba06-4fcc-bf17-3b6e0e48209c,2349,,"[5.0, 43.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Néstor Fernando Muslera Micol,5267.0,Goalkeeper,104,Uruguay,783,"['cd0e4bb9-2d6e-4956-bdfb-ec1c6600b2c2', 'd9cc4da0-3be8-4cd4-9050-99102c50daa1']",25,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:25.813,Carry,
,,,,,"[34.0, 11.0]",,,,,,,2.08,,,,,,,,,,,,c29b16b7-2f70-4a71-9609-da15b63d24ee,2352,,"[27.0, 16.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,From Keeper,José Martín Cáceres Silva,5248.0,Left Back,104,Uruguay,783,"['51588bc3-d9c4-46b6-b83e-59f49d88192a', '88a65fa2-f2d3-40a4-af6f-1b8726e6e81d']",34,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:34.520,Carry,
,,,,,"[51.0, 25.0]",,,,,,,0.867,,,,,,,,,,,,c4334584-fa6e-4eb3-b0aa-a36c16aaa62f,2355,,"[44.0, 27.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,104,Uruguay,783,"['09aa1782-7f78-4954-bea8-06ac4d0a0b9e', '6baefffb-a944-4217-a8f1-c301efffc453']",38,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:38.733,Carry,
,,,,,"[11.0, 48.0]",,,,,,,2.6,,,,,,,,,,,,ac8b2fb1-b703-45c1-8c5f-6a81fdd99bd2,2361,,"[8.0, 47.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohammed Khalil Al Owais,5714.0,Goalkeeper,104,Uruguay,783,"['cc9d6743-1fd1-4143-955d-f8eecf1cf21f', 'f7d839b7-3c1c-4d76-8ec3-a959fa8fd800']",45,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:07:45.000,Carry,
,,,,,"[40.0, 69.0]",,,,,,,1.627,,,,,,,,,,,,058a53ea-94fc-4670-b71d-33cec14514de,2366,,"[40.0, 70.0]",7544,52,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José María Giménez de Vargas,5259.0,Right Center Back,105,Uruguay,783,"['10c1dcd0-7a1c-4e90-965e-691f084aff0a', '3c2bb12d-87bc-49c4-b2a7-b9d1706b51ae']",56,,,,,,,,,,,,,,,,,,,Uruguay,783,00:07:56.973,Carry,
,,,,,"[63.0, 26.0]",,,,,,,3.267,,,,,,,,,,,,0fb9970e-76aa-4c25-9ec8-62f9c134d528,2369,,"[48.0, 30.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,105,Uruguay,783,"['1e8bdb7f-96be-470b-a5ff-c15638bcf8fa', 'ac339e8d-6451-4a11-bd5e-f03fe709d482']",0,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:00.613,Carry,
,,,,,"[78.0, 4.0]",,,,,,,0.6,,,,,,,,,,,,fc9fa3fd-c3f5-4788-afd0-ac552f86e511,2372,,"[86.0, 3.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian Gabriel Rodríguez Barrotti,5256.0,Left Wing,105,Uruguay,783,"['70547bb8-3c6e-43ea-8e83-0d0f4e2c7904', 'b88aa862-71f9-40dc-81a8-1386ac8d20e6', 'c154d0b3-7e6b-403c-9e6b-3387d032b08f']",5,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:05.080,Carry,True
,,,,,"[63.0, 29.0]",,,,,,,0.08,,,,,,,,,,,,8c80f71b-e16b-4f71-8add-7e3b75a9a63a,2382,,"[63.0, 29.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Wing,106,Saudi Arabia,799,"['63527864-0bc3-4a92-a4b0-407edd12c344', '74664785-2eed-4e5b-9393-9f8ad2411c2b', 'bcd66549-eefa-40eb-b24c-cc0a1e07b9f9']",23,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:08:23.840,Carry,True
,,,,,"[85.0, 44.0]",,,,,,,2.68,,,,,,,,,,,,669ea44b-6614-4a16-8256-37835f42a91e,2388,,"[67.0, 36.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salem Mohammed Al Dawsari,5187.0,Left Wing,106,Saudi Arabia,799,"['1e0088eb-387b-492a-b5e7-24e4f953dd82', 'ba4d05a1-ac2f-40b6-8883-9c09a0a8a1ff', 'c6c18d2d-2ccd-4993-b297-e9a73995cf19']",25,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:08:25.360,Carry,True
,,,,,"[59.0, 48.0]",,,,,,,1.707,,,,,,,,,,,,927d56d2-47bf-4d7c-a05e-b3aa187b67d3,2394,,"[54.0, 45.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,107,Uruguay,783,"['b5321567-ad19-4a5e-813d-d498bbf180e2', 'fe33a01e-01d8-423c-9cc9-74cb78006d65']",53,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:53.773,Carry,
,,,,,"[63.0, 60.0]",,,,,,,2.187,,,,,,,,,,,,33d212aa-ad59-472a-80e4-9db43f6514d4,2397,,"[54.0, 59.0]",7544,53,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,107,Uruguay,783,"['5eba4413-09db-4e2c-98f5-b3a16050a660', '9117732a-ef2f-4541-a540-811243521436']",56,,,,,,,,,,,,,,,,,,,Uruguay,783,00:08:56.573,Carry,
,,,,,"[48.0, 45.0]",,,,,,,0.427,,,,,,,,,,,,ec36025c-6ecf-4cb4-abb9-4d2cc9094fc5,2400,,"[48.0, 46.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,107,Uruguay,783,"['49dc7390-5b1f-495d-85cb-3e64dcfc314b', '68bd334d-929a-4e5f-a15b-875314123057']",0,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:00.853,Carry,
,,,,,"[71.0, 26.0]",,,,,,,3.307,,,,,,,,,,,,dc0f6858-7798-4766-ab77-beccdd6a4b68,2403,,"[56.0, 26.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diego Roberto Godín Leal,5249.0,Left Center Back,107,Uruguay,783,"['114279fb-668a-4af4-b811-3343e9196027', '74831a16-ee92-4a9c-908a-7dfa7f0575b5']",3,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:03.333,Carry,
,,,,,"[78.0, 34.0]",,,,,,,0.107,,,,,,,,,,,,be373a98-2d03-4e32-aeb0-c0f3fa16545e,2407,,"[77.0, 36.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,107,Uruguay,783,"['7c3dba9b-7d24-4a68-8a9c-0e4cbe1c8bfb', 'c71229ae-c0e8-4ef9-8a8b-3880456f708f', 'd58b8fde-346e-4004-8ddd-21e97496e196']",8,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:08.093,Carry,True
,,,,,"[94.0, 43.0]",,,,,,,0.987,,,,,,,,,,,,01086a47-2230-4ca1-afae-189d59719c88,2410,,"[90.0, 42.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Right Center Forward,107,Uruguay,783,"['5f5a051d-0cff-4aa8-84a7-83262e67268d', 'd25de771-50dc-487d-a901-5738b28de03e', 'dde35019-b983-44cc-a2f8-74ae20cdfd89']",9,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:09.053,Carry,True
,,,,,"[22.0, 12.0]",,,,,,,1.04,,,,,,,,,,,,697f256d-b60d-4416-a753-c5e134b19d66,2415,,"[24.0, 12.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,108,Saudi Arabia,799,"['53c489f3-62d3-467f-9da2-b57c4dffdf44', '5910d3f6-4d8f-461a-b171-39cd3afeaabd']",13,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:13.080,Carry,
,,,,,"[35.0, 2.0]",,,,,,,1.88,,,,,,,,,,,,e7f92057-9ebd-4387-a35d-8cf460cae82d,2421,,"[22.0, 5.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,108,Saudi Arabia,799,"['70c17614-ba27-4546-a855-4054cdbe6f1f', 'a8c5acd7-7428-43e7-99e0-17e2338e8068', 'ca8c6e3c-5395-470c-9e31-60a7bbf43aea']",15,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:15.880,Carry,True
,,,,,"[47.0, 2.0]",,,,,,,1.36,,,,,,,,,,,,dc7a3700-87e6-4ff1-a2b0-4207b1fc0727,2425,,"[35.0, 2.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salem Mohammed Al Dawsari,5187.0,Left Wing,108,Saudi Arabia,799,"['155f6dd4-456b-4fc7-863d-6353bd1d4e7c', '16d481bc-c974-4fe6-842e-c3e8b97952e9', '70c17614-ba27-4546-a855-4054cdbe6f1f', 'a8c5acd7-7428-43e7-99e0-17e2338e8068']",17,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:17.760,Carry,True
,,,,,"[50.0, 8.0]",,,,,,,0.12,,,,,,,,,,,,1f99d73c-93e5-44a0-bd21-5158fa53b8a8,2428,,"[49.0, 6.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yasir Gharsan Al Shahrani,5183.0,Left Back,108,Saudi Arabia,799,"['86c7644a-3ffa-4feb-8b8a-dd184b8cc9bc', '8e15ef92-83d8-4106-8b76-ab424a710c1e']",20,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:20.080,Carry,
,,,,,"[67.0, 76.0]",,,,,,,0.667,,,,,,,,,,,,db8b51c8-1bbb-444c-9abf-ee2de1745ce8,2432,,"[70.0, 79.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,108,Saudi Arabia,799,"['4ce266fd-8b61-46c0-9943-172491ac13cd', '96e250ef-17d3-4c57-bcd3-178b8dd5f8c1', 'f1254735-ba95-43bd-a4b7-ac563fa9625f']",20,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:20.933,Carry,True
,,,,,"[59.0, 6.0]",,,,,,,3.6,,,,,,,,,,,,2abdcedd-c2e6-4473-82af-8756b50f38eb,2440,,"[46.0, 6.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salman Mohammed Al Faraj,5178.0,Center Attacking Midfield,108,Saudi Arabia,799,"['15b17cdb-7017-4f2e-b6aa-f9229aad5240', '6b5b52d3-9d20-4aee-b91b-5b97c76781f3', 'b0311a86-cbe6-4eb6-a995-7dd2ef0bca5d']",26,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:26.280,Carry,True
,,,,,"[58.0, 79.0]",,,,,,,1.96,,,,,,,,,,,,1273a2a9-41bc-4b22-a606-8fc12264d536,2444,,"[62.0, 75.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,109,Uruguay,783,"['02dd88d3-9678-4a70-b545-1afcc2a78696', 'fb6fa1b4-9788-47a2-a0ce-caa443373770']",29,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:29.880,Carry,
,,,,,"[26.0, 64.0]",,,,,,,0.827,,,,,,,,,,,,aca5701b-e495-404a-8423-de11fff7ccdd,2450,,"[27.0, 63.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,109,Uruguay,783,"['02f30e7c-287b-46a9-bb50-06eb5ed51d21', 'dd5ecbbc-29d8-43a0-b4c3-ae174e287052']",35,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:35.053,Carry,
,,,,,"[48.0, 55.0]",,,,,,,1.987,,,,,,,,,,,,5c0beaeb-7f9a-4b9b-831e-243cdd2dfb7e,2453,,"[42.0, 64.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,109,Uruguay,783,"['0fb98544-31d1-403f-b348-82ac3632ea4e', 'd21aaa56-0f40-41c6-8191-f31762632a20']",36,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:36.933,Carry,
,,,,,"[66.0, 51.0]",,,,,,,2.707,,,,,,,,,,,,0ad1f717-f771-44a2-99b1-da17892b1435,2461,,"[67.0, 56.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Andrés Sánchez Arcosa,5268.0,Right Wing,109,Uruguay,783,"['502b6c7a-3e5d-4236-8bea-8454c9d88303', '61469a93-e05e-4ad5-b2e0-7efd15e8fa32']",44,,,,,,,,,,,,,,,,,,,Uruguay,783,00:09:44.893,Carry,
,,,,,"[2.0, 55.0]",,,,,,,0.52,,,,,,,,,,,,da2d3e28-8336-4637-9cba-fcecc8c44c0f,2466,,"[2.0, 55.0]",7544,54,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohammed Khalil Al Owais,5714.0,Goalkeeper,109,Uruguay,783,"['7c04c67e-a1c8-44c3-a347-953f8aa3826d', 'ac763520-78d7-4b91-992d-416331abd0a8']",54,,,,,,,,,,,,,,,,,,,Saudi Arabia,799,00:09:54.200,Carry,
,,,,,"[118.0, 12.0]",,,,,,,1.36,,,,,,,,,,,,e7fe8b78-e90a-4898-ac02-46de5280903b,2471,,"[115.0, 9.0]",7544,55,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,110,Uruguay,783,"['3e1b8b8c-f218-40e1-a400-ac664fedca9f', '925b9435-e544-454d-b809-274aa5881e5f']",24,,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:24.333,Carry,
,,,,,"[114.0, 12.0]",,,,,,,1.027,,,,,,,,,,,,16c24524-2541-4c64-a61c-2815a691b37e,2474,,"[118.0, 12.0]",7544,55,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,110,Uruguay,783,"['13592090-fbf0-4906-8bce-21e7b5bef207', '821a44f8-4326-4202-aacc-9bad57660679', '8c6e678f-9fb1-49ee-b149-594c6d4c400d', '925b9435-e544-454d-b809-274aa5881e5f']",25,,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:25.693,Carry,True
,,,,,"[85.0, 14.0]",,,,,,,3.187,,,,,,,,,,,,33749c7c-2259-4f1d-b9e2-3b35e55513ab,2484,,"[91.0, 25.0]",7544,55,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Bentancur Colmán,5260.0,Left Center Midfield,110,Uruguay,783,"['0c9e7559-244b-48c5-8258-25290bbacf64', '6fecb7ea-05e8-40b1-a257-f2f83acdc6ff', 'a39e7f13-2442-443b-b1f2-103e1b7b2da3']",31,,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:31.813,Carry,True
,,,,,"[87.0, 6.0]",,,,,,,3.387,,,,,,,,,,,,a89b5b02-6a6c-4f64-b080-53d3dbda1603,2488,,"[70.0, 2.0]",7544,55,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diego Roberto Godín Leal,5249.0,Left Center Back,110,Uruguay,783,"['3429e35c-d126-49d5-b257-0e31eb394b82', 'aeedf405-63ec-4b46-ac90-c2c93bef24fa', 'b4493a54-bc85-4223-a683-3d8295c56647']",36,,,,,,,,,,,,,,,,,,,Uruguay,783,00:10:36.653,Carry,True
