ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,0.28,,,,,,,,,,4afbd4fb-ec5a-4db4-b0dc-ba9c56795cc3,1507,,"[93.0, 38.0]",7562,36,,0.7853982,,,Right Foot,,,,"[95.0, 40.0]",,Ground Pass,2.828427,Incomplete,,,,,,1,Regular Play,André Martín Carrillo Díaz,3632.0,Right Midfield,70,Peru,784,['00e032e8-46ac-44c8-9a45-4315f61a3961'],29,,,,,,,,,,,,,,,,,Peru,784,00:36:29.547,Pass,
,,,,,,,,,,,3.693,,,,,,,,,,fc274488-2403-42a0-ac6c-ba913da06ee1,1515,,"[77.0, 53.0]",7562,36,,-1.7415315,,,Right Foot,,,,"[72.0, 24.0]",,Ground Pass,29.427877,,Víctor Yoshimar Yotún Flores,5529.0,,,Free Kick,1,From Free Kick,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,71,Peru,784,['6a2231c2-acf5-4e1c-8f1b-f797f5648600'],45,,,,,,,,,,,,,,,,,Peru,784,00:36:45.027,Pass,
,,,,,,,,,,,0.827,,,,,,,,,,86ee6588-4899-4bab-9170-22443fd72a56,1517,,"[73.0, 25.0]",7562,36,,0.4636476,,,Left Foot,,,,"[75.0, 26.0]",,Ground Pass,2.236068,,Christian Alberto Cueva Bravo,5519.0,,,,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,71,Peru,784,['0245fe71-cacc-44ad-b6c5-ea42fbbfebb9'],48,,,,,,,,,,,,,,,,,Peru,784,00:36:48.720,Pass,
,,,,,,,,,,,1.773,,,,,,,,,,314cd6ea-5eda-470c-9bdb-3023c064ce4c,1519,,"[76.0, 27.0]",7562,36,,-1.2341216,,,Right Foot,,,,"[83.0, 7.0]",,Ground Pass,21.189621,,Miguel Ángel Trauco Saavedra,5518.0,,,,1,From Free Kick,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,71,Peru,784,['a38eeba8-e55a-42d7-9f60-407f2c28d3c9'],49,,,,,,,,,,,,,,,,,Peru,784,00:36:49.547,Pass,
,,,,,,,,,,,1.053,,,,,,,,,,6c323a1e-0e0f-47cf-ad23-f301f650da7d,1522,,"[83.0, 5.0]",7562,36,,2.6779451,,,Left Foot,,,,"[71.0, 11.0]",,Ground Pass,13.416408,,Víctor Yoshimar Yotún Flores,5529.0,,,,1,From Free Kick,Miguel Ángel Trauco Saavedra,5518.0,Left Back,71,Peru,784,['d8b976a5-cedf-4091-bf18-064792673637'],52,,,,,,,,,,,,,,,,,Peru,784,00:36:52.187,Pass,
,,,,,,,,,,,1.813,,,,,,,,,,f5d2f72b-1de8-4723-bc9a-38f252038f79,1525,,"[71.0, 11.0]",7562,36,,2.010639,,,Left Foot,,,,"[63.0, 28.0]",,Ground Pass,18.788294,,Anderson Santamaría Bardales,5738.0,,,,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,71,Peru,784,['97dd3412-1888-4275-acd5-35c4572d9f13'],53,,,,,,,,,,,,,,,,,Peru,784,00:36:53.667,Pass,
,,,,,,,,,,,1.653,,,,,,,,,,529db1c3-a1e8-44bc-be42-765e2c3313eb,1528,,"[63.0, 34.0]",7562,36,,1.541393,,,Right Foot,,,,"[64.0, 68.0]",,Ground Pass,34.0147,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,1,From Free Kick,Anderson Santamaría Bardales,5738.0,Left Center Back,71,Peru,784,['11c34961-08a4-451a-b254-2f5024a52914'],56,,,,,,,,,,,,,,,,,Peru,784,00:36:56.387,Pass,
,,,,,,,,,,,1.88,,,,,,,,,,8bff8719-d84b-4de7-b5a5-499af040ae62,1531,,"[64.0, 65.0]",7562,36,,-1.9655875,,,Right Foot,,,,"[59.0, 53.0]",,Ground Pass,13.0,,Christian Guillermo Martín Ramos Garagay,5530.0,,,,1,From Free Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,71,Peru,784,['c12ed2db-aae3-4f99-b020-b3a8d25f509b'],59,,,,,,,,,,,,,,,,,Peru,784,00:36:59.760,Pass,
,,,,,,,,,,,1.413,,,,,,,,,,67f45d09-38f9-4083-aa1b-102e95099b55,1534,,"[62.0, 53.0]",7562,37,,-1.7429872,,,Right Foot,,,,"[58.0, 30.0]",,Ground Pass,23.345236,,Anderson Santamaría Bardales,5738.0,,,,1,From Free Kick,Christian Guillermo Martín Ramos Garagay,5530.0,Right Center Back,71,Peru,784,['daaef786-fc20-48fb-9e31-b9756809591e'],2,,,,,,,,,,,,,,,,,Peru,784,00:37:02.627,Pass,
,,,,,,,,,,,1.72,,,,,,,,,,303a94c7-d688-4006-849c-c2e000147359,1537,,"[59.0, 28.0]",7562,37,,-0.86217004,,,Right Foot,,,,"[65.0, 21.0]",,Ground Pass,9.219544,,Víctor Yoshimar Yotún Flores,5529.0,,,,1,From Free Kick,Anderson Santamaría Bardales,5738.0,Left Center Back,71,Peru,784,['8a7663d1-3dc0-4e69-9c31-f222bcdc75f2'],5,,,,,,,,,,,,,,,,,Peru,784,00:37:05.120,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,dce94c3e-3bcb-4218-8dee-50787b3e3185,1541,,"[65.0, 9.0]",7562,37,,-0.49934673,,,Left Foot,,,,"[76.0, 3.0]",,Ground Pass,12.529964,,Miguel Ángel Trauco Saavedra,5518.0,,,,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,71,Peru,784,"['070432bb-2c80-4a4b-a24b-1cb9f704ac6c', '4c77a17b-e79f-4fa0-aa49-a8425fac127f']",7,,,,,,,,,,,,,,,,,Peru,784,00:37:07.827,Pass,True
,,,,,,,,,,,0.933,,,,,,,,,,fa746426-113a-4af8-9b5c-e2d494168c1b,1545,,"[79.0, 4.0]",7562,37,,0.5880026,,,Left Foot,,,,"[94.0, 14.0]",,Ground Pass,18.027756,,Édison Michael Flores Peralta,5525.0,,,,1,From Free Kick,Miguel Ángel Trauco Saavedra,5518.0,Left Back,71,Peru,784,"['6081a72c-8019-48d5-a362-c3fd1d8f0118', 'f2a32702-de4f-40f4-8861-b3fffa15a3bc']",10,,,,,,,,,,,,,,,,,Peru,784,00:37:10.027,Pass,True
,,,,,,,,,,,1.053,,,,,,,,,,935019a9-4316-46f3-8e3f-11ee86e0c396,1549,,"[109.0, 11.0]",7562,37,,0.9272952,,,Left Foot,,,,"[115.0, 19.0]",,Ground Pass,10.0,,Miguel Ángel Trauco Saavedra,5518.0,,,,1,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Midfield,71,Peru,784,['57997238-7807-4232-ac30-2d3dc35cbf95'],14,,,,,,,,,,,,,,,,,Peru,784,00:37:14.387,Pass,
,,,,,,,,,,,1.653,,,,,,,,,,d14a99e7-89fc-4a8e-960f-de0c49403b93,1553,,"[6.0, 42.0]",7562,37,,1.19029,,,Left Foot,,,,"[14.0, 62.0]",,Ground Pass,21.540659,,Trent Sainsbury,5478.0,,,Goal Kick,1,From Goal Kick,Mathew Ryan,3240.0,Goalkeeper,72,Australia,792,['81cb932c-ac43-41f1-935d-3720414ce734'],30,,,,,,,,,,,,,,,,,Australia,792,00:37:30.907,Pass,
,,,,,,,,,,,0.933,,,,,,,,,,a1fb57ef-97d9-489c-8106-513de4d5c330,1556,,"[20.0, 61.0]",7562,37,,-0.5667292,,,Right Foot,,,,"[31.0, 54.0]",,Ground Pass,13.038404,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['c28eb564-ecb7-4287-97db-0cff04ae4fc2'],34,,,,,,,,,,,,,,,,,Australia,792,00:37:34.147,Pass,
,,,,,,,,,,,1.733,,,,,,,,,,b2b5571d-342d-4af8-aee4-4dacf6461bcf,1559,,"[36.0, 54.0]",7562,37,,1.1801893,,,Left Foot,,,,"[43.0, 71.0]",,Ground Pass,18.384777,,Josh Risdon,5482.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,['a15b32de-f848-4f16-9522-800373192287'],37,,,,,,,,,,,,,,,,,Australia,792,00:37:37.387,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,69667a5c-e8a3-4625-b2ca-b261e45cce0e,1563,,"[42.0, 75.0]",7562,37,,-1.7975951,,,Right Foot,,,,"[39.0, 62.0]",,Ground Pass,13.341664,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Josh Risdon,5482.0,Right Back,72,Australia,792,"['e156859e-d120-47f1-a4b1-20675fa8ccf0', 'f74bb2cc-b306-4d0d-b12a-6b50fe74f353']",39,,,,,,,,,,,,,,,,,Australia,792,00:37:39.667,Pass,True
,,,,,,,,,,,1.973,,,,,,,,,,061aeee2-7d56-4405-a44b-ab5266e111fc,1567,,"[40.0, 72.0]",7562,37,,-2.5308666,,,Left Foot,,,,"[30.0, 65.0]",,Ground Pass,12.206555,,Trent Sainsbury,5478.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,"['2db02a8c-07c5-4f32-b6c1-1cfec5f2338a', 'f57ffc81-4f1c-4c8a-9e8d-24de0e24f891']",41,,,,,,,,,,,,,,,,,Australia,792,00:37:41.707,Pass,True
,,,,,,,,,,,1.08,,,,,,,,,,4da8f436-1681-4444-933e-4e752df6a22e,1570,,"[37.0, 57.0]",7562,37,,-0.5585993,,,Right Foot,,,,"[45.0, 52.0]",,Ground Pass,9.433981,,Aaron Mooy,3281.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['d21582ee-ce9b-4415-8127-0ca7308d156a'],47,,,,,,,,,,,,,,,,,Australia,792,00:37:47.147,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,5cf427c3-92da-4ac8-859c-e0f5d7ea10e6,1572,,"[45.0, 52.0]",7562,37,,2.7610862,,,Left Foot,,,,"[35.0, 56.0]",,Ground Pass,10.770329,,Trent Sainsbury,5478.0,,,,1,From Goal Kick,Aaron Mooy,3281.0,Left Center Midfield,72,Australia,792,['63015752-287f-4dd5-b576-1ad226f0bf11'],48,,,,,,,,,,,,,,,,,Australia,792,00:37:48.227,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,1ea0a4da-bcbe-49bd-9432-235c2522cc9f,1575,,"[44.0, 54.0]",7562,37,,0.9723774,,,Left Foot,,,,"[59.0, 76.0]",,Ground Pass,26.627054,,Josh Risdon,5482.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['e8cf3f3a-4b24-4863-8be1-1058a579355d'],51,,,,,,,,,,,,,,,,,Australia,792,00:37:51.867,Pass,
,,,,,,,,,,,1.773,,,,,,,,,,3c62a3e3-acf4-426f-ac78-10cf638b8cbb,1578,,"[58.0, 76.0]",7562,37,,-2.6311042,,,Right Foot,,,,"[33.0, 62.0]",,Ground Pass,28.653097,,Trent Sainsbury,5478.0,,,,1,From Goal Kick,Josh Risdon,5482.0,Right Back,72,Australia,792,['901129fb-a1e4-4fa6-9cde-4e7739ed73c5'],55,,,,,,,,,,,,,,,,,Australia,792,00:37:55.587,Pass,
,,,,,,,,,,,0.96,,,,,,,,,,b93edc14-593a-484c-b431-5584ca6fc672,1581,,"[43.0, 59.0]",7562,38,,-0.52807444,,,Right Foot,,,,"[55.0, 52.0]",,Ground Pass,13.892444,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['5246eb3e-130a-4fa9-859f-86c71e4dfbba'],0,,,,,,,,,,,,,,,,,Australia,792,00:38:00.387,Pass,
,,,,,,,,,,,1.16,,,,,,,,,,0d2f20d3-2244-425d-a1b2-594ae7a064a6,1583,,"[55.0, 52.0]",7562,38,,1.8925469,,,Right Foot,,,,"[52.0, 61.0]",,Ground Pass,9.486833,,Trent Sainsbury,5478.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,['099f8195-b643-479f-aa7d-aa374fe27276'],1,,,,,,,,,,,,,,,,,Australia,792,00:38:01.347,Pass,
,,,,,,,,,,,1.0,,,,,,,,,,df4836bb-3f28-4fe2-a0f0-a6f6540d1ba4,1585,,"[52.0, 61.0]",7562,38,,-1.2120256,,,Right Foot,,,,"[55.0, 53.0]",,Ground Pass,8.5440035,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['5b1ae1e1-6b17-4ca8-b576-3e027a4f12d3'],2,,,,,,,,,,,,,,,,,Australia,792,00:38:02.507,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,4c2921ca-c043-4698-8f53-e63a5a86dc43,1588,,"[55.0, 53.0]",7562,38,,1.6575347,,,Right Foot,,,,"[53.0, 76.0]",,Ground Pass,23.086792,,Trent Sainsbury,5478.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,['75fc8efb-fe31-4e61-b6f6-d33f68ae455c'],4,,,,,,,,,,,,,,,,,Australia,792,00:38:04.400,Pass,
,,,,,,,,,,,0.827,,,,,,,,,,2fb3dd69-6198-47b5-8600-428df253ad91,1590,,"[53.0, 76.0]",7562,38,,-0.27829966,,,Right Foot,,,,"[81.0, 68.0]",,Ground Pass,29.12044,,Mathew Leckie,5481.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['e01a57b5-5290-47cc-ac36-4e4b892f4e6c'],5,,,,,,,,,,,,,,,,,Australia,792,00:38:05.760,Pass,
,,,,,,,,,,,1.36,,,,,,,,,,63084fa0-329c-49a3-91e6-0d82df5b09e1,1593,,"[81.0, 68.0]",7562,38,,-2.9516044,,,Left Foot,,,,"[55.0, 63.0]",,Ground Pass,26.476404,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Mathew Leckie,5481.0,Right Midfield,72,Australia,792,"['9030005b-7b05-499b-87db-37f0c91c69d9', 'cf79a98c-9142-4013-90b8-9bb5841f7581']",6,,,,,,,,,,,,,,,,,Australia,792,00:38:06.587,Pass,True
,,,,,,,,,,,1.973,,,,,,,,,,712301b5-4077-4978-a582-af75394058c3,1596,,"[49.0, 54.0]",7562,38,,-1.956679,,,Right Foot,,,,"[36.0, 22.0]",,Ground Pass,34.539833,,Mark Milligan,5488.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,['78b817b9-c195-4d28-8d02-e5d6bd7c50d3'],9,,,,,,,,,,,,,,,,,Australia,792,00:38:09.307,Pass,
,,,,,,,,,,,1.853,,,,,,,,,,1be9b62a-60a3-4d9f-9612-329614cc98bc,1599,,"[40.0, 25.0]",7562,38,,-0.81103355,,,Right Foot,,,,"[59.0, 5.0]",,Ground Pass,27.58623,,Aziz Eraltay Behich,5479.0,,,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,72,Australia,792,['579e432d-c95e-4acd-9dda-477228e7fdf1'],12,,,,,,,,,,,,,,,,,Australia,792,00:38:12.827,Pass,
,,,,,,,,,,,1.853,,,,,,,,,,c68fad90-655a-4c3c-a29c-f6d90e77e105,1603,,"[68.0, 10.0]",7562,38,,2.806856,,,Left Foot,,,,"[45.0, 18.0]",,Ground Pass,24.351591,,Mark Milligan,5488.0,,,,1,From Goal Kick,Aziz Eraltay Behich,5479.0,Left Back,72,Australia,792,"['c7a7d716-3324-478d-9451-066475f42921', 'cc562d7b-d007-480b-9f9c-caece11d6817']",19,,,,,,,,,,,,,,,,,Australia,792,00:38:19.187,Pass,True
,,,,,,,,,,,2.493,,,,,,,,,,bea47210-2568-49ad-ab65-8fcef4fcbc02,1606,,"[41.0, 16.0]",7562,38,,1.4464413,,,Right Foot,,,,"[46.0, 56.0]",,Ground Pass,40.311287,,Trent Sainsbury,5478.0,,True,,1,From Goal Kick,Mark Milligan,5488.0,Left Center Back,72,Australia,792,['9ac352c8-8871-4a65-9125-84213c58896d'],22,,,,,,,,,,,,,,,,,Australia,792,00:38:22.427,Pass,
,,,,,,,,,,,1.173,,,,,,,,,,79f19f2b-47f1-4aec-884a-2d6ac18735b0,1609,,"[54.0, 62.0]",7562,38,,-1.152572,,,Right Foot,,,,"[58.0, 53.0]",,Ground Pass,9.848858,,Mile Jedinak,5489.0,,,,1,From Goal Kick,Trent Sainsbury,5478.0,Right Center Back,72,Australia,792,['aedaff4d-ae1e-4e99-93c1-1d1a9b3cf7ab'],27,,,,,,,,,,,,,,,,,Australia,792,00:38:27.507,Pass,
,,,,,,,,,,,2.733,,,,,,,,,,9016df30-6d52-469a-9454-1fef75719bf4,1612,,"[55.0, 56.0]",7562,38,,0.35877067,,,Right Foot,,,,"[103.0, 74.0]",,High Pass,51.264023,,Josh Risdon,5482.0,,,,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,72,Australia,792,['7a852ff5-dcb0-4617-9242-d8f98c073ac0'],29,,,,,,,,,,,,,,,,,Australia,792,00:38:29.987,Pass,
,,,,,,,,,,,1.08,,,,,,,,,,66c57ca2-4485-4dc5-a549-fd1693e134ac,1625,,"[108.0, 66.0]",7562,39,,-1.3667784,29e0fb9d-c56f-42b3-9bfe-b14ed4bd5b1c,,Right Foot,True,,,"[114.0, 37.0]",,High Pass,29.614185,,Trent Sainsbury,5478.0,True,,Free Kick,1,From Free Kick,Aaron Mooy,3281.0,Left Center Midfield,73,Australia,792,['53a6e02a-bd28-41fa-9336-1c0df41d86c9'],40,,,,,,,,,,,,,,,,,Australia,792,00:39:40.587,Pass,
,,,,,,,,,,,4.748,,,,,,,,,,f07d4b74-26f2-4733-9158-fa04d0ddcd23,1629,,"[7.0, 43.0]",7562,40,,-0.18889718,,,Right Foot,,,,"[75.0, 30.0]",,High Pass,69.2315,Incomplete,José Paolo Guerrero Gonzáles,5535.0,,,Goal Kick,1,From Goal Kick,Pedro David Gallese Quiróz,5528.0,Goalkeeper,74,Peru,784,"['2c991513-ca5d-475d-9d60-fee19cc20b1b', 'a8167762-f6ba-4e96-ab2c-680a8802d954']",16,,,,,,,,,,,,,,,,,Peru,784,00:40:16.119,Pass,
,,,,,,,,,,,2.36,,,,,,,,,,a8167762-f6ba-4e96-ab2c-680a8802d954,1632,,"[48.0, 52.0]",7562,40,True,0.09966865,,,,,,,"[68.0, 54.0]",,High Pass,20.09975,,Tomi Jurić,5493.0,,,Recovery,1,From Goal Kick,Mile Jedinak,5489.0,Right Center Midfield,74,Peru,784,"['3e8ee4b5-abc0-4377-aa8c-4a02b720a75d', 'b05aa3b6-865d-4481-b8c7-78c7e022835f', 'f07d4b74-26f2-4733-9158-fa04d0ddcd23']",20,,,,,,,,,,,,,,,,,Australia,792,00:40:20.867,Pass,True
,,,,,,,,,,,1.893,,,,,,,,,,a4c9bc56-7565-444f-a635-4cc5ac74e468,1634,,"[68.0, 54.0]",7562,40,,0.0,,,Head,,,,"[68.0, 54.0]",,High Pass,0.0,Incomplete,,,,,,1,From Goal Kick,Tomi Jurić,5493.0,Center Forward,74,Peru,784,['2b6ecc34-5443-45f9-8918-96da1b72609a'],23,,,,,,,,,,,,,,,,,Australia,792,00:40:23.227,Pass,
,,,,,,,,,,,0.619,,,,,,,,,,2b6ecc34-5443-45f9-8918-96da1b72609a,1635,,"[53.0, 27.0]",7562,40,,0.0,,,Right Foot,,,,"[57.0, 27.0]",,Ground Pass,4.0,,Víctor Yoshimar Yotún Flores,5529.0,,,Recovery,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,74,Peru,784,"['a4c9bc56-7565-444f-a635-4cc5ac74e468', 'cefb48d5-1c55-4f4b-8a30-c385377ea601']",25,,,,,,,,,,,,,,,,,Peru,784,00:40:25.120,Pass,
,,,,,,,,,,,1.04,,,,,,,,,,54a755b2-bce2-4bf4-bf46-66fd84ed5a1b,1639,,"[79.0, 3.0]",7562,40,,1.4601392,,,Left Foot,,,,"[81.0, 21.0]",,Ground Pass,18.110771,,José Paolo Guerrero Gonzáles,5535.0,,,,1,From Goal Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,74,Peru,784,"['418d40ab-92e6-41f0-9c39-5eb7e88aca68', '6cef6981-3ac4-4beb-8d35-b9696566ac02']",30,,,,,,,,,,,,,,,,,Peru,784,00:40:30.560,Pass,True
,,,,,,,,,,,0.813,,,,,,,,,,fd27476b-9936-4dc5-b558-87748b9ba0c6,1644,,"[85.0, 18.0]",7562,40,,-0.4636476,,,Right Foot,,,,"[95.0, 13.0]",,Ground Pass,11.18034,,Christian Alberto Cueva Bravo,5519.0,,,,1,From Goal Kick,José Paolo Guerrero Gonzáles,5535.0,Center Forward,74,Peru,784,"['6e771108-d6ee-4c12-9540-76f002caf367', '86e9a785-1214-4294-ad7e-4fed104d2529']",33,,,,,,,,,,,,,,,,,Peru,784,00:40:33.827,Pass,True
,,,,,,,,,,,1.773,,,,,,,,,,f881da6c-93c3-48f9-a41b-aa4585c973e8,1648,,"[97.0, 18.0]",7562,40,,1.6421038,,,Right Foot,,,,"[96.0, 32.0]",,Ground Pass,14.035668,,Édison Michael Flores Peralta,5525.0,,,,1,From Goal Kick,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,74,Peru,784,['1473ded7-22c9-48b4-892b-a8f7ae72a036'],36,,,,,,,,,,,,,,,,,Peru,784,00:40:36.467,Pass,
,,,,,,,,,,,0.439,,,,,,,,,,41540754-7655-45b2-997d-3b85c92179a2,1658,,"[85.0, 41.0]",7562,40,,-0.24497867,,,Right Foot,,,,"[93.0, 39.0]",,Ground Pass,8.246211,,Édison Michael Flores Peralta,5525.0,,,Recovery,1,From Goal Kick,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,74,Peru,784,['6db1d032-a82c-428f-bce4-183be3917e9e'],41,,,,,,,,,,,,,,,,,Peru,784,00:40:41.960,Pass,
,,,,,,,,,,,1.213,,,,,,,,,,d4df0837-ad8a-4d21-aabf-9d2bf0f33269,1662,,"[86.0, 39.0]",7562,40,,1.7126933,,,Left Foot,,,,"[83.0, 60.0]",,Ground Pass,21.213203,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,1,From Goal Kick,Édison Michael Flores Peralta,5525.0,Left Midfield,74,Peru,784,['273f7178-d740-44a5-9dc9-d53734c2292a'],44,,,,,,,,,,,,,,,,,Peru,784,00:40:44.267,Pass,
,,,,,,,,,,,0.573,,,,,,,,,,6d7739b2-30b5-4d04-b49d-97648d6c3a52,1665,,"[84.0, 60.0]",7562,40,,-1.2490457,,,Right Foot,,,,"[87.0, 51.0]",,Ground Pass,9.486833,,Édison Michael Flores Peralta,5525.0,,,,1,From Goal Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,74,Peru,784,['aa2535d2-49f3-4675-b43b-41f3be07de11'],47,,,,,,,,,,,,,,,,,Peru,784,00:40:47.387,Pass,
,,,,,,,,,,,3.52,,,,,,,,,,6cf56df3-999b-4a81-8f01-2237c8d4495d,1668,,"[80.0, 53.0]",7562,40,,0.34653887,,,Left Foot,,,,"[116.0, 66.0]",,Ground Pass,38.27532,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,1,From Goal Kick,Édison Michael Flores Peralta,5525.0,Left Midfield,74,Peru,784,"['2db1fef6-c2a3-46bf-913d-05a56c7c1cb1', '941a8f46-17eb-4e56-a779-3625aa8d8f1c']",47,,,,,,,,,,,,,,,,,Peru,784,00:40:47.960,Pass,True
,,,,,,,,,,,1.0,,,,,,,,,,aed781f4-5fc9-4e87-a7dd-014cb2c63bdc,1675,,"[104.0, 71.0]",7562,41,,-1.237552,,,Left Foot,True,,,"[113.0, 45.0]",,High Pass,27.513634,Incomplete,André Martín Carrillo Díaz,3632.0,,,Free Kick,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,75,Peru,784,"['7619a8ee-4508-4d03-aba5-39c1b683b425', '8ba05572-8bb3-4638-8c3d-d8bd87cf750f']",59,,,,,,,,,,,,,,,,,Peru,784,00:41:59.067,Pass,
,,,,,,,,,,,1.253,,,,,,,,,,92e4097a-6ad6-4ecf-a458-04a61204914c,1680,,"[81.0, 59.0]",7562,42,,-1.7590178,,,Right Foot,,,,"[77.0, 38.0]",,Ground Pass,21.377558,,Miguel Ángel Trauco Saavedra,5518.0,,,,1,From Free Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,75,Peru,784,['04aa4467-837c-4195-8fa6-f81a521a9aa3'],3,,,,,,,,,,,,,,,,,Peru,784,00:42:03.387,Pass,
,,,,,,,,,,,1.333,,,,,,,,,,b4e1a263-42b4-4296-a1e0-f35fce4c2ae8,1683,,"[76.0, 34.0]",7562,42,,1.82812,,,Left Foot,,,,"[71.0, 53.0]",,Ground Pass,19.646883,,Luis Jan Piers Advíncula Castrillón,5521.0,,,,1,From Free Kick,Miguel Ángel Trauco Saavedra,5518.0,Left Back,75,Peru,784,['396736ed-8664-4f30-87e5-df69f2097a91'],5,,,,,,,,,,,,,,,,,Peru,784,00:42:05.427,Pass,
,,,,,,,,,,,1.933,,,,,,,,,,538efdec-888a-4eed-a219-7ab9b6a546ea,1686,,"[66.0, 52.0]",7562,42,,0.8491415,,,Right Foot,,,,"[88.0, 77.0]",,Ground Pass,33.30165,,Víctor Yoshimar Yotún Flores,5529.0,,,,1,From Free Kick,Luis Jan Piers Advíncula Castrillón,5521.0,Right Back,75,Peru,784,['d3ae5da9-c6c9-4bd1-9aaa-e52d5eacc1f2'],8,,,,,,,,,,,,,,,,,Peru,784,00:42:08.067,Pass,
,,,,,,,,,,,2.213,,,,,,,,,,db09c80f-e5d0-4b4b-be90-ae269c18968e,1689,,"[87.0, 77.0]",7562,42,,0.0,,,Left Foot,,,,"[104.0, 77.0]",,Ground Pass,17.0,,Christian Alberto Cueva Bravo,5519.0,,,,1,From Free Kick,Víctor Yoshimar Yotún Flores,5529.0,Left Defensive Midfield,75,Peru,784,['71a167f4-e848-4a85-872f-e34b98b7b78e'],10,,,,,,,,,,,,,,,,,Peru,784,00:42:10.507,Pass,
,,,,,,,,,,,0.839,,,,,,,,,,ad93b144-99d9-41ec-bcc3-d98730c63f1b,1692,,"[110.0, 76.0]",7562,42,,-1.5707964,,,Right Foot,,,,"[110.0, 61.0]",,Ground Pass,15.0,,André Martín Carrillo Díaz,3632.0,,,,1,From Free Kick,Christian Alberto Cueva Bravo,5519.0,Center Attacking Midfield,75,Peru,784,['4c920275-2615-40bf-acec-51a6570a96c4'],14,,,,,,,,,,,,,,,,,Peru,784,00:42:14.200,Pass,
