ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[91.0, 72.0]",,,,,,,2.547,,,,,,,,,,,,,f325bb45-d272-48b2-ab4f-9b318ebd2052,2754,,"[93.0, 78.0]",7584,64,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Attacking Midfield,117,Belgium,782,"['2430c582-fca4-4821-b7d7-8749c9b503d8', '43c9685a-3c9b-48b3-b275-0f97b05a8206', '593f8b82-70aa-4af7-8171-868e1dfee998']",57,,,,,,,,,,,,,,,,,,Belgium,782,00:19:57.753,Carry,True
,,,"[92.0, 68.0]",,,,,,,0.787,,,,,,,,,,,,,1c16b4ef-f56c-41d1-99b6-3d9ac47d1103,2757,,"[92.0, 67.0]",7584,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,117,Belgium,782,"['0d97910d-8073-468e-8213-fc1d9e54075f', 'ade761dc-6fca-4ccb-ba03-e4e93f3ff90f']",0,,,,,,,,,,,,,,,,,,Belgium,782,00:20:00.953,Carry,
,,,"[111.0, 68.0]",,,,,,,1.147,,,,,,,,,,,,,20f36bb7-a9f1-42b0-ab64-ccb1ebadf8a8,2762,,"[106.0, 71.0]",7584,65,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,117,Belgium,782,"['8bac5aad-5064-480d-a898-f86ab49cdd39', '9d370929-c37e-4026-a9ae-031a26432b29']",3,,,,,,,,,,,,,,,,,,Belgium,782,00:20:03.993,Carry,
,,,"[34.0, 6.0]",,,,,,,0.88,,,,,,,,,,,,,36778cd0-3b9a-48f9-be56-070312d1cfa2,2781,,"[32.0, 5.0]",7584,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,121,Belgium,782,"['43db777a-f8aa-474b-aece-1810177822a9', '8530f9c2-26ac-40f9-9e2c-f9ad574b8265']",56,,,,,,,,,,,,,,,,,,Belgium,782,00:21:56.300,Carry,
,,,"[26.0, 23.0]",,,,,,,2.12,,,,,,,,,,,,,685065b7-8afa-4a1d-81e1-3e34fb8e3e70,2784,,"[26.0, 17.0]",7584,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Center Back,121,Belgium,782,"['a44d8070-67b7-4b6a-ba95-afee9b4f91d4', 'c9db863d-6ea2-4e5c-9b84-09247fd22657']",58,,,,,,,,,,,,,,,,,,Belgium,782,00:21:58.540,Carry,
,,,"[28.0, 53.0]",,,,,,,1.56,,,,,,,,,,,,,a8ad8df7-e1e2-4715-abc0-a5ffd36f6b3d,2787,,"[25.0, 56.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,121,Belgium,782,"['6f15d355-5c3b-4543-aacf-a9959f8dd1aa', 'b27e88f8-1860-46ea-811f-db2341eb90b8']",2,,,,,,,,,,,,,,,,,,Belgium,782,00:22:02.340,Carry,
,,,"[30.0, 30.0]",,,,,,,1.0,,,,,,,,,,,,,6fdffd0e-3a01-4470-b564-defe242dbadf,2790,,"[31.0, 37.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Center Back,121,Belgium,782,"['c68ea9c6-3a79-4625-b267-801dd344a4a7', 'e62d9778-0a3a-4bfd-b5a9-ccd45e34eae8', 'f7a38c75-e678-45fd-b340-d69e25572c27']",4,,,,,,,,,,,,,,,,,,Belgium,782,00:22:04.900,Carry,True
,,,"[41.0, 5.0]",,,,,,,0.973,,,,,,,,,,,,,81c566a0-3bbd-42f5-b007-ce460de7d73f,2794,,"[41.0, 3.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,121,Belgium,782,"['3c918833-a5b6-436c-b25c-ade197851682', '52a7a07c-92d9-4433-97c7-932b8338075f', '9cc439ca-fc3a-420b-9229-7f3f28f265b4']",7,,,,,,,,,,,,,,,,,,Belgium,782,00:22:07.380,Carry,True
,,,"[34.0, 16.0]",,,,,,,0.16,,,,,,,,,,,,,1c031335-3900-4744-979b-7e09aea8d699,2804,,"[35.0, 15.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin De Bruyne,3089.0,Right Center Midfield,122,Belgium,782,"['245e3dc4-f008-4704-ae4b-62be37632ca9', 'ac963d02-6087-44ce-a50f-828b3f1b4131']",24,,,,,,,,,,,,,,,,,,Belgium,782,00:22:24.580,Carry,
,,,"[73.0, 60.0]",,,,,,,0.827,,,,,,,,,,,,,afd8478c-71a4-4c06-85ce-f92457dd5f64,2808,,"[73.0, 60.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,123,Japan,778,"['6d972d67-d817-4f09-bdda-ef4071da2c2d', '80fcd888-bee9-4732-b2ab-94d31acd9904', '8791c33f-80ac-41f5-bebc-d6738967d3fa']",26,,,,,,,,,,,,,,,,,,Japan,778,00:22:26.593,Carry,True
,,,"[60.0, 61.0]",,,,,,,0.16,,,,,,,,,,,,,4355a718-954c-4eac-83ea-7b08acad5465,2813,,"[60.0, 61.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,123,Japan,778,"['0c2f5ea6-d7d7-4445-aaad-a0ac0cb89b69', 'ed905579-8758-437d-8b8c-d83baa764415']",28,,,,,,,,,,,,,,,,,,Japan,778,00:22:28.420,Carry,
,,,"[64.0, 16.0]",,,,,,,1.88,,,,,,,,,,,,,08cef611-33ed-4801-9a3e-69e23c9410cf,2820,,"[68.0, 4.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,123,Japan,778,"['94fe57be-49c1-43aa-8de9-832820518f9a', 'c42d87e1-33e8-4b76-a98a-35b1bb2110e3', 'ea63e9f5-7762-4270-b3c2-d843b2e3e500']",34,,,,,,,,,,,,,,,,,,Japan,778,00:22:34.340,Carry,True
,,,"[65.0, 35.0]",,,,,,,1.6,,,,,,,,,,,,,ef80d05b-1c9b-4c2f-b886-d502d172c700,2825,,"[65.0, 33.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,123,Japan,778,"['57ef96e8-1f48-48cb-9f3f-e6c9bdc79b7b', 'fc5b58e5-6d65-49e5-80e6-f5ef513d533d']",38,,,,,,,,,,,,,,,,,,Japan,778,00:22:38.380,Carry,
,,,"[73.0, 51.0]",,,,,,,1.32,,,,,,,,,,,,,d452a9fc-b6a4-401f-ae31-b631cf638482,2836,,"[68.0, 44.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,124,Belgium,782,"['205173e5-e751-4558-a1da-81865d81e9cc', '9c5beca9-c6c1-476c-8a8a-42da65dfdeea', 'b61ecae2-027a-4f2b-b873-c54c11bff93f']",54,,,,,,,,,,,,,,,,,,Belgium,782,00:22:54.420,Carry,True
,,,"[97.0, 55.0]",,,,,,,0.387,,,,,,,,,,,,,a63d8b84-763f-49d9-b301-d9cc403cb473,2839,,"[97.0, 55.0]",7584,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Attacking Midfield,124,Belgium,782,"['0b25743f-95b8-4f5f-85b0-c2f2545b83f4', '1068419a-eabe-4538-944d-a5bf3c5a9c01']",56,,,,,,,,,,,,,,,,,,Belgium,782,00:22:56.873,Carry,
,,,"[105.0, 66.0]",,,,,,,0.16,,,,,,,,,,,,,9c6cb853-a180-4e47-ab96-5cd56c805ec8,2851,,"[106.0, 64.0]",7584,68,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eden Hazard,3621.0,Left Attacking Midfield,125,Belgium,782,"['578f417b-4303-4f6e-9759-adf389479416', '91d427c9-e4c0-439b-b84d-8f10dd6025ba', 'e706f0fd-56c5-4aa0-a036-2f8c55cfb543']",22,,,,,,,,,,,,,,,,,,Belgium,782,00:23:22.460,Carry,True
,,,"[111.0, 60.0]",,,,,,,0.72,,,,,,,,,,,,,531858b8-2072-48a2-838e-06c00100e0b2,2857,,"[109.0, 61.0]",7584,68,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Right Attacking Midfield,125,Belgium,782,"['2a341001-fff3-472f-87b2-749754273235', '336aeb8b-54d2-4c8e-91b9-7ab68fee17fd', 'a5be7bba-be12-469a-86f5-f43cb2d9bcfe']",26,,,,,,,,,,,,,,,,,,Belgium,782,00:23:26.273,Carry,True
,,,"[49.0, 40.0]",,,,,,,1.2,,,,,,,,,,,,,5604e587-c3fe-45a6-935b-5b3811604f57,2872,,"[48.0, 40.0]",7584,69,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Makoto Hasebe,5681.0,Right Defensive Midfield,127,Japan,778,"['2439c75d-9289-4e99-b698-82d0950a3b5d', 'b002f02c-cc91-4b56-ade0-b9879f13fa7d']",43,,,,,,,,,,,,,,,,,,Japan,778,00:24:43.113,Carry,
,,,"[53.0, 6.0]",,,,,,,0.001,,,,,,,,,,,,,e8f4d4e6-18f1-49af-b53b-78eb6f4d80bd,2876,,"[53.0, 4.0]",7584,69,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yuto Nagatomo,5690.0,Left Back,127,Japan,778,"['0da087e1-e681-4942-9d19-66377eaf54e8', '453dfba4-fea2-44c3-9057-86ebdc09f9b2', 'e78884ac-9b2b-432f-aaf1-f52efb0911b1']",47,,,,,,,,,,,,,,,,,,Japan,778,00:24:47.179,Carry,True
,,,"[58.0, 14.0]",,,,,,,0.547,,,,,,,,,,,,,65d07a25-7dda-4b6d-b90c-249044ae67a2,2881,,"[58.0, 14.0]",7584,69,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gaku Shibasaki,5693.0,Left Defensive Midfield,127,Japan,778,"['05b239fd-4eb8-40cc-80d7-6fcf86100a5f', 'bf042788-96c4-43c2-8c5c-b53d6c6a0318', 'f820974a-54df-4b17-b653-230865ccca5c']",48,,,,,,,,,,,,,,,,,,Japan,778,00:24:48.713,Carry,True
,,,"[49.0, 17.0]",,,,,,,1.307,,,,,,,,,,,,,d37d225c-3dcd-4f3d-8ea0-255470e3184b,2885,,"[52.0, 11.0]",7584,69,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Takashi Inui,5687.0,Left Wing,127,Japan,778,"['04f86cc9-ec9b-4d5a-a5ca-66f7e49fb83b', '3b32f987-175d-442b-b61c-990a2b91c84d']",50,,,,,,,,,,,,,,,,,,Japan,778,00:24:50.313,Carry,
,,,"[34.0, 53.0]",,,,,,,1.52,,,,,,,,,,,,,2e2f97c1-048b-4f3b-893c-1d7d62276d96,2888,,"[33.0, 50.0]",7584,69,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Maya Yoshida,3300.0,Right Center Back,127,Japan,778,"['34bf56c1-1617-4e8d-9538-71ca9ec1d0e5', '3be39196-7f60-4dc2-9873-881531e78626', '426392dc-c704-4ee2-aac9-d642fc27bb88']",53,,,,,,,,,,,,,,,,,,Japan,778,00:24:53.940,Carry,True
,,,"[54.0, 9.0]",,,,,,,0.56,,,,,,,,,,,,,ca7510e0-39e0-4507-84e1-85ccf937fbcf,2897,,"[54.0, 8.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,128,Belgium,782,"['3bf10a5c-5944-46c3-b4ea-261b0f3b5c3b', '9218534e-7e50-4903-8ba4-bde57ccde2f0']",30,,,,,,,,,,,,,,,,,,Belgium,782,00:25:30.100,Carry,
,,,"[65.0, 4.0]",,,,,,,0.4,,,,,,,,,,,,,a4ff2944-ffd4-4e7b-a145-5301dc86142f,2900,,"[65.0, 9.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,128,Belgium,782,"['756f31a7-809d-4da5-9a69-50ca1506e6eb', 'b8531fd9-35fc-499c-b281-e22bdca6bf79', 'f41833dd-7f18-48cf-9fc8-9104fb4db4cb']",32,,,,,,,,,,,,,,,,,,Belgium,782,00:25:32.100,Carry,True
,,,"[49.0, 9.0]",,,,,,,0.76,,,,,,,,,,,,,fb7ef588-e945-4a64-9dce-9a6669e02a45,2904,,"[53.0, 7.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Vertonghen,3077.0,Left Center Back,128,Belgium,782,"['8f880b6b-edaf-4230-a91c-03603e0387e9', 'ea055f68-da9c-4a11-9441-7325244ca873']",34,,,,,,,,,,,,,,,,,,Belgium,782,00:25:34.420,Carry,
,,,"[37.0, 23.0]",,,,,,,0.72,,,,,,,,,,,,,9fba1431-6d31-49a6-96f1-faf085f92731,2907,,"[36.0, 14.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vincent Kompany,3101.0,Center Back,128,Belgium,782,"['867bd349-95ce-432c-a7b4-0440347d1c66', 'a5d2a086-175b-48e0-923a-1cd60bec0824']",36,,,,,,,,,,,,,,,,,,Belgium,782,00:25:36.580,Carry,
,,,"[43.0, 52.0]",,,,,,,3.72,,,,,,,,,,,,,3496d268-77a7-41f5-aedd-714e72f5a273,2910,,"[38.0, 47.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toby Alderweireld,20005.0,Right Center Back,128,Belgium,782,"['71931a7b-cd6e-4133-ad01-e9926bec03ec', 'e36aa409-17f6-4ffd-bd34-1530dcba8bf5']",38,,,,,,,,,,,,,,,,,,Belgium,782,00:25:38.700,Carry,
,,,"[59.0, 49.0]",,,,,,,2.987,,,,,,,,,,,,,964b3ee5-2bee-4a9b-b877-e989692f6996,2913,,"[61.0, 42.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eden Hazard,3621.0,Left Attacking Midfield,128,Belgium,782,"['99f4acc2-c925-4c98-8ec8-38105c37918b', 'be1a2043-2465-49c1-99dd-6b0c096ebbbc']",43,,,,,,,,,,,,,,,,,,Belgium,782,00:25:43.553,Carry,
,,,"[42.0, 31.0]",,,,,,,0.72,,,,,,,,,,,,,d25b0b11-1154-43f5-bde4-3b9379637027,2919,,"[42.0, 27.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gen Shōji,5682.0,Left Center Back,129,Japan,778,"['2bb356ad-c4a9-4af9-9769-a946dd278dda', '878f789b-d454-42f6-ae60-77707b85d932', 'e50e927f-423b-4adb-9111-0a951b32607a']",49,,,,,,,,,,,,,,,,,,Japan,778,00:25:49.100,Carry,True
,,,"[54.0, 36.0]",,,,,,,0.84,,,,,,,,,,,,,d6ab2958-81a9-4455-960e-d6a487e2d7f9,2923,,"[54.0, 36.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,129,Japan,778,"['72b07683-5136-4432-84eb-321e1f47fbc9', '89d151c2-7c21-4e39-9839-d3c74a77d967', 'f46b683c-dd1a-427a-86fb-1ee7ef949dd6']",51,,,,,,,,,,,,,,,,,,Japan,778,00:25:51.700,Carry,True
,,,"[36.0, 42.0]",,,,,,,1.107,,,,,,,,,,,,,33c70f22-2b0c-4049-b21d-224517c162ff,2928,,"[36.0, 42.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,129,Japan,778,"['501cb0b4-df98-462f-8ef2-f8b02f67b45a', 'a884ebef-d8f5-4272-90d8-404bf1717e11']",55,,,,,,,,,,,,,,,,,,Japan,778,00:25:55.433,Carry,
,,,"[48.0, 6.0]",,,,,,,0.96,,,,,,,,,,,,,42d37fcc-8bca-42c9-90b9-b5fe7dfbfedc,2931,,"[46.0, 5.0]",7584,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,129,Japan,778,"['1e4681bc-8845-4958-b3ef-f0513fd33dde', '6e2bf9ef-3658-4a2e-a743-22cd892145dc']",58,,,,,,,,,,,,,,,,,,Japan,778,00:25:58.180,Carry,
,,,"[53.0, 18.0]",,,,,,,0.68,,,,,,,,,,,,,5f7d50bc-181c-4691-a179-54c49f048b5f,2934,,"[53.0, 18.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,129,Japan,778,"['0558e0c6-7d73-45af-b31f-e72e07f44ca0', 'ca1ae2ea-0640-47d6-89b3-676ffb798031']",0,,,,,,,,,,,,,,,,,,Japan,778,00:26:00.060,Carry,
,,,"[54.0, 3.0]",,,,,,,1.827,,,,,,,,,,,,,bd110a2e-0679-4834-88cd-91cd7a92dc67,2937,,"[54.0, 3.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,129,Japan,778,"['20d4da72-89cd-4e6c-bb80-f88a8b1da514', 'd7fa1ade-eebf-4304-add0-0cd0e443a647']",1,,,,,,,,,,,,,,,,,,Japan,778,00:26:01.353,Carry,
,,,"[42.0, 5.0]",,,,,,,1.4,,,,,,,,,,,,,50e835fb-3e0c-4e05-bded-03abc1b1a9df,2940,,"[41.0, 5.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,129,Japan,778,"['5ccf858b-e4e8-451b-af77-7b28b5a2f4f5', 'a624ce79-79e5-459f-aaa0-d9174c0ab712', 'a87b6e3a-4035-45c6-b826-b5941d81396f']",4,,,,,,,,,,,,,,,,,,Japan,778,00:26:04.820,Carry,True
,,,"[24.0, 51.0]",,,,,,,1.653,,,,,,,,,,,,,b6018cd2-a9d0-4a80-bfe2-290bc9586d78,2944,,"[30.0, 53.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Right Center Back,129,Japan,778,"['9b8fb103-e87c-4f2d-88dc-eb5641cffaf6', 'a8bcd43e-5acd-4aa3-96a0-0308e00ffdac', 'c7e0d290-fa5b-4285-ad4e-5610e08a1b84']",7,,,,,,,,,,,,,,,,,,Japan,778,00:26:07.820,Carry,True
,,,"[6.0, 52.0]",,,,,,,2.641,,,,,,,,,,,,,4d5651a5-76fa-46a0-877b-977e0d2e8e11,2948,,"[6.0, 46.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiji Kawashima,3175.0,Goalkeeper,129,Japan,778,"['0ac8cf79-f6ca-4a7f-9b61-350983fea432', '5805d032-774a-4892-8939-6cecdf77c71f']",11,,,,,,,,,,,,,,,,,,Japan,778,00:26:11.859,Carry,
,,,"[65.0, 44.0]",,,,,,,2.0,,,,,,,,,,,,,362a5917-66e8-4f03-b571-f18a50b2ff68,2952,,"[54.0, 45.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gaku Shibasaki,5693.0,Left Defensive Midfield,129,Japan,778,"['a7c8cad4-6bae-458d-ad7c-7380d6826b42', 'ca171f9a-c3b9-49b2-a566-e7f841457709']",18,,,,,,,,,,,,,,,,,,Japan,778,00:26:18.940,Carry,
,,,"[88.0, 14.0]",,,,,,,3.44,,,,,,,,,,,,,f3c90c6d-396a-41be-a254-1f99186e6dd5,2955,,"[69.0, 3.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Wing,129,Japan,778,"['1a30de25-6e6f-43d8-b6f1-e1d014427d8a', '6bdad202-165c-4be9-a303-718eb71fa854']",23,,,,,,,,,,,,,,,,,,Japan,778,00:26:23.020,Carry,
,,,"[118.0, 12.0]",,,,,,,1.467,,,,,,,,,,,,,6489fa0e-0c33-4316-9652-47e3a5ecdcb4,2964,,"[118.0, 11.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,From Corner,Shinji Kagawa,5684.0,Center Attacking Midfield,130,Japan,778,"['94435215-205d-4a96-8f38-202ef23bf721', 'bf36fe9d-2604-420e-bd2f-34f33ce3d79d']",55,,,,,,,,,,,,,,,,,,Japan,778,00:26:55.033,Carry,
,,,"[106.0, 18.0]",,,,,,,0.52,,,,,,,,,,,,,a11fa3cd-3b2a-44b7-aaa4-fbe4a05b8254,2967,,"[105.0, 16.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,From Corner,Gaku Shibasaki,5693.0,Left Defensive Midfield,130,Japan,778,"['35eb76a9-a84d-491f-bfc5-5c540b5cef2d', '5e7a92fd-9911-467d-8ddc-0965db63e0a0', '7239988b-7355-4bd1-9af8-a3f2ae72478b']",58,,,,,,,,,,,,,,,,,,Japan,778,00:26:58.020,Carry,True
,,,"[17.0, 60.0]",,,,,,,0.28,,,,,,,,,,,,,756209a8-3b22-4601-9a3e-8ae82a579f0f,2971,,"[17.0, 61.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,131,Belgium,782,"['ae717e6a-9b11-4dc2-9e07-81f385d14e5b', 'c97fd840-b9f1-4c06-b309-44ba46cd0dff', 'ec3cf109-b311-4f10-a3bf-26931631e9a7']",58,,,,,,,,,,,,,,,,,,Belgium,782,00:26:58.820,Carry,True
,,,"[40.0, 75.0]",,,,,,,4.013,,,,,,,,,,,,,d9c84501-d59b-4459-8395-63abdbcf3553,2974,,"[17.0, 60.0]",7584,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,131,Belgium,782,"['3d459005-a4af-4458-abbb-26d80a0c78e8', '8d4de8f2-5e2c-4e57-a4f7-86ca3db37935', 'c97fd840-b9f1-4c06-b309-44ba46cd0dff', 'ec3cf109-b311-4f10-a3bf-26931631e9a7']",59,,,,,,,,,,,,,,,,,,Belgium,782,00:26:59.100,Carry,True
,,,"[42.0, 76.0]",,,,,,,0.027,,,,,,,,,,,,,3d660582-e235-4db6-b4c2-7eccdbdd0b3f,2978,,"[40.0, 75.0]",7584,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,131,Belgium,782,"['3c3610c5-e7d7-4df0-8150-b1c5cfb53bb5', '3d459005-a4af-4458-abbb-26d80a0c78e8', '4d9c99e1-4229-452c-8e43-42ae47fad287', 'c72f327e-2f4d-4fbe-9068-d89788f40b72']",3,,,,,,,,,,,,,,,,,,Belgium,782,00:27:03.113,Carry,True
,,,"[70.0, 74.0]",,,,,,,3.68,,,,,,,,,,,,,83734007-533f-4279-ab00-4370aad818cd,2981,,"[42.0, 76.0]",7584,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nacer Chadli,4831.0,Left Wing Back,131,Belgium,782,"['3c3610c5-e7d7-4df0-8150-b1c5cfb53bb5', '4d9c99e1-4229-452c-8e43-42ae47fad287', '5572de43-2a03-423a-b3ab-b4400638a1b6', 'be364700-bbe5-4e65-a8dd-f394e8b41b64']",3,,,,,,,,,,,,,,,,,,Belgium,782,00:27:03.140,Carry,True
,,,"[82.0, 47.0]",,,,,,,0.8,,,,,,,,,,,,,3f071393-db35-4853-954a-f226589b0642,2985,,"[76.0, 50.0]",7584,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,131,Belgium,782,"['5023526b-e5da-42b7-b0b2-0205df4af08a', 'acb09476-9447-4c6a-be43-a22aa1956b4c', 'ad15f86d-3708-49bc-9be4-ff35e8295f6b']",8,,,,,,,,,,,,,,,,,,Belgium,782,00:27:08.180,Carry,True
,,,"[101.0, 38.0]",,,,,,,0.52,,,,,,,,,,,,,53f08974-a51b-48b3-a7f2-41c72be85d76,2993,,"[99.0, 36.0]",7584,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,131,Belgium,782,"['6644600d-c17c-451c-930a-2994cd81d33c', '74575205-e14d-4bf1-a24a-813e83cd8f94', '9563a3be-0fa3-4395-8e0d-245d6e090714']",16,,,,,,,,,,,,,,,,,,Belgium,782,00:27:16.153,Carry,True
,,,"[102.0, 45.0]",,,,,,,1.12,,,,,,,,,,,,,7a0e4d5a-4f50-40a1-9e9b-4523537bffad,2997,,"[101.0, 38.0]",7584,72,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Right Center Midfield,131,Belgium,782,"['414f9afc-453e-4b4d-bb04-97096c206729', '74575205-e14d-4bf1-a24a-813e83cd8f94', 'cf0b3e58-a9ba-452f-a37f-990a377604be']",16,,,,,,,,,,,,,,,,,,Belgium,782,00:27:16.673,Carry,True
,,,"[99.0, 38.0]",,,,,,,0.947,,,,,,,,,,,,,18a22fc6-911e-4868-bf9d-42cb343da2f0,3004,,"[101.0, 41.0]",7584,73,,,,,,,,,,,,,,,,,,,,2,From Corner,Axel Witsel,5642.0,Left Center Midfield,132,Belgium,782,"['09033dee-2806-4a06-b280-739952e4e2de', '6d1eb712-df4b-4be7-8650-4df4b010024e', '86add39b-cec1-429c-a5ad-09906950879d']",13,,,,,,,,,,,,,,,,,,Belgium,782,00:28:13.353,Carry,True
,,,"[91.0, 30.0]",,,,,,,0.787,,,,,,,,,,,,,5b731a8b-f361-4e26-aff5-6aec6f8133f8,3008,,"[91.0, 29.0]",7584,73,,,,,,,,,,,,,,,,,,,,2,From Corner,Kevin De Bruyne,3089.0,Right Center Midfield,132,Belgium,782,"['5d168e01-5b42-4115-8204-13ac4d65534d', '80e50dca-5c3e-4c29-b339-3f5398bb1e2d']",15,,,,,,,,,,,,,,,,,,Belgium,782,00:28:15.353,Carry,
,,,"[106.0, 16.0]",,,,,,,3.56,,,,,,,,,,,,,598fa315-945a-4231-8471-79e3ed19961b,3011,,"[106.0, 13.0]",7584,73,,,,,,,,,,,,,,,,,,,,2,From Corner,Eden Hazard,3621.0,Left Attacking Midfield,132,Belgium,782,"['53535c6c-3d11-4500-971d-2d97e00f9da1', '917c1473-551f-483c-9d66-bd90da7962fb', '94273c48-ed4b-443a-af4a-a2b127469468']",18,,,,,,,,,,,,,,,,,,Belgium,782,00:28:18.420,Carry,True
,,,"[47.0, 9.0]",,,,,,,1.54,,,,,,,,,,,,,17fb367a-b59d-41e0-8554-41203613be28,3021,,"[47.0, 7.0]",7584,74,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yuto Nagatomo,5690.0,Left Back,133,Japan,778,"['2e4075c5-cd03-401f-bf85-f3ad90ef715d', 'f65a73ba-f3e9-4ee0-a32f-5344f1dac705']",17,,,,,,,,,,,,,,,,,,Japan,778,00:29:17.900,Carry,
