50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[28.0, 25.0]",,,,,,,,0.04,,,,,,,,,,,,,,c79cce97-07ad-473a-8c03-098c3503f958,3113,,,"[28.0, 26.0]",7531,80,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,117,Argentina,779,"['7d0ec46d-c461-4b3d-9055-c90741f00d0b', '8cede087-e4e1-4531-9cd2-f5053283574c']",46,,,,,,,,,,,,,,,,,Iceland,793,00:35:46.000,Carry,
,,,,"[97.0, 44.0]",,,,,,,,1.961,,,,,,,,,,,,,,abdbc42e-dd07-44ad-ab6d-c1369412a0d2,3117,,,"[94.0, 54.0]",7531,80,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,117,Argentina,779,"['4ca25a5c-17c7-47b8-8911-a8c43558b021', 'ccd9c993-a319-4a0b-a675-d3ea85783dee', 'f8200405-87f3-4fd2-9e57-5f4beed3eb4a']",48,,,,,,,,,,,,,,,,,Argentina,779,00:35:48.479,Carry,True
,,,,"[72.0, 12.0]",,,,,,,,1.28,,,,,,,,,,,,,,0c32dce6-ac35-417e-b001-e320589f8374,3126,,,"[77.0, 12.0]",7531,81,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alfreð Finnbogason,5514.0,Center Forward,118,Iceland,793,"['4f1b892e-715f-4fb8-ace6-2eced5a97a85', '51b8d784-1141-4755-9dcc-6b1ea8432b97', 'aa732fd1-75cf-4091-9e3b-b27953349738']",27,,,,,,,,,,,,,,,,,Iceland,793,00:36:27.520,Carry,True
,,,,"[88.0, 4.0]",,,,,,,,1.84,,,,,,,,,,,,,,0e319fde-5cad-4522-abb7-d296d461835a,3130,,,"[71.0, 4.0]",7531,81,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rúrik Gíslason,5495.0,Left Midfield,118,Iceland,793,"['18f2e5d7-9b0b-4a4b-be53-3727bd7c545e', 'caca22c4-58a0-487e-bfd3-da2e9183d969']",29,,,,,,,,,,,,,,,,,Iceland,793,00:36:29.573,Carry,
,,,,"[17.0, 62.0]",,,,,,,,1.88,,,,,,,,,,,,,,1ef65278-94e8-4cc5-9ed6-fb6aed52bd37,3141,,,"[16.0, 70.0]",7531,81,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Hernán Otamendi,3090.0,Right Center Back,119,Argentina,779,"['87ee4e20-3e66-4f26-baad-e51bc0825ccc', 'c4de6e5b-7176-4213-96b8-feb75ec83d87']",45,,,,,,,,,,,,,,,,,Argentina,779,00:36:45.640,Carry,
,,,,"[41.0, 40.0]",,,,,,,,3.147,,,,,,,,,,,,,,cd082368-d9df-4229-881a-06c69f83e423,3144,,,"[23.0, 37.0]",7531,81,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,119,Argentina,779,"['970b4ba9-9276-4f35-bee4-8876112e4255', 'a1dc818d-37f3-46ed-85c0-3d579c72e6b1']",49,,,,,,,,,,,,,,,,,Argentina,779,00:36:49.493,Carry,
,,,,"[67.0, 24.0]",,,,,,,,3.84,,,,,,,,,,,,,,33528314-87ba-4d7a-bacf-5097d380b373,3147,,,"[49.0, 28.0]",7531,81,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['5242bb6f-2eb6-4bfa-90d0-4607f17ecb57', 'c3621c17-a1f9-4bab-a3d7-2e5178582d87']",54,,,,,,,,,,,,,,,,,Argentina,779,00:36:54.600,Carry,
,,,,"[82.0, 3.0]",,,,,,,,1.64,,,,,,,,,,,,,,bd5544eb-a189-431d-b093-cc35516fc4b2,3150,,,"[85.0, 3.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian David Pavón,5496.0,Left Attacking Midfield,119,Argentina,779,"['4f6be684-0b9c-4f32-8f5f-eebf1f486377', 'f3b50701-8514-4f56-af2f-5720dce2705a']",0,,,,,,,,,,,,,,,,,Argentina,779,00:37:00.200,Carry,
,,,,"[67.0, 6.0]",,,,,,,,0.8,,,,,,,,,,,,,,2df8d28a-e3b3-4381-9b25-b7f74677fbc1,3153,,,"[67.0, 6.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['5b300449-edbc-4bd2-b7c1-b51c71c72ef1', 'b81e4e1a-779c-4c7f-b5a6-56f84be2cef4']",2,,,,,,,,,,,,,,,,,Argentina,779,00:37:02.680,Carry,
,,,,"[79.0, 32.0]",,,,,,,,4.08,,,,,,,,,,,,,,0d404947-a6e3-40ff-b257-eec8fe41f046,3156,,,"[66.0, 28.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,119,Argentina,779,"['097ead37-fda0-453d-9426-9c35be251c64', 'deb7e767-f48a-405d-9714-acef3913f33f']",4,,,,,,,,,,,,,,,,,Argentina,779,00:37:04.480,Carry,
,,,,"[91.0, 22.0]",,,,,,,,0.96,,,,,,,,,,,,,,ceac6b96-1a8b-406d-b08c-852ff3bcfacc,3159,,,"[89.0, 24.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,119,Argentina,779,"['bc979df8-4c2f-4e72-b40d-46370143d7ee', 'db9fa888-daee-43ab-b0ef-f003d0a31768']",9,,,,,,,,,,,,,,,,,Argentina,779,00:37:09.640,Carry,
,,,,"[27.0, 60.0]",,,,,,,,0.76,,,,,,,,,,,,,,b860bedb-2aa5-4f6b-93dd-e609af3e4981,3163,,,"[24.0, 57.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Birkir Már Sævarsson,5508.0,Right Back,119,Argentina,779,"['273e3b28-b0c2-46e9-a5dd-873a2c4c9b41', '6db5a262-64af-404b-8525-5cffe813a8c2']",10,,,,,,,,,,,,,,,,,Iceland,793,00:37:10.960,Carry,
,,,,"[104.0, 16.0]",,,,,,,,1.307,,,,,,,,,,,,,,ebec3d84-e080-4b29-88ce-c31d877f50d3,3167,,,"[100.0, 17.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,119,Argentina,779,"['28352da5-192e-4f8c-8619-cb6c97a6c0d5', '6e9f3cf3-a62d-4128-ada7-ad40b26b2d16']",13,,,,,,,,,,,,,,,,,Argentina,779,00:37:13.333,Carry,
,,,,"[113.0, 15.0]",,,,,,,,6.72,,,,,,,,,,,,,,9ee569b9-c449-4c31-94fe-908f2a26dc6b,3170,,,"[110.0, 14.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian David Pavón,5496.0,Left Attacking Midfield,119,Argentina,779,"['11736fa3-cddb-4552-805f-1f6d658ebe69', '3c5fbfde-9425-4ee4-b19b-54fdf3f45998', '8d02b807-b7ea-4a76-9a33-b328c55aaa11']",14,,,,,,,,,,,,,,,,,Argentina,779,00:37:14.960,Carry,True
,,,,"[98.0, 31.0]",,,,,,,,3.56,,,,,,,,,,,,,,3b8453a0-e878-4497-a673-a5fa036e032c,3174,,,"[94.0, 20.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['117c241b-c0e2-4fa3-aab2-523325121e5c', 'ece041cd-62a9-4672-a823-70875e2fb736']",22,,,,,,,,,,,,,,,,,Argentina,779,00:37:22.720,Carry,
,,,,"[95.0, 47.0]",,,,,,,,5.76,,,,,,,,,,,,,,e13bfb73-7d19-43fe-af97-d8d71d791886,3177,,,"[94.0, 53.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,119,Argentina,779,"['0ddfd7ae-8391-40ca-bcf3-ccc91f66ca6c', '0ec7c677-ca67-4d6e-8b4c-8231cf8e8be2', 'e18ffb14-9265-4f11-8a26-15584ff2386e']",27,,,,,,,,,,,,,,,,,Argentina,779,00:37:27.440,Carry,True
,,,,"[98.0, 35.0]",,,,,,,,0.6,,,,,,,,,,,,,,e355d7fa-5cb3-44b7-886f-4791d2785f67,3181,,,"[98.0, 35.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['04be2aee-ed3d-47a0-8ae4-2334ba42f4fe', '61776f69-a8b7-4e20-a11d-e2fe498257e1']",33,,,,,,,,,,,,,,,,,Argentina,779,00:37:33.800,Carry,
,,,,"[103.0, 41.0]",,,,,,,,0.08,,,,,,,,,,,,,,c2a53270-7a1e-484c-b11c-f74b17c91cf3,3184,,,"[100.0, 41.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,119,Argentina,779,"['11a53c0b-4207-43c2-8e75-6417fa2eb61f', 'e6830b74-211b-4451-a5cf-3a6ef813cb8c']",34,,,,,,,,,,,,,,,,,Argentina,779,00:37:34.880,Carry,
,,,,"[31.0, 60.0]",,,,,,,,2.907,,,,,,,,,,,,,,f6a45dc1-8654-4d87-88b9-e90f6bb3cdcf,3190,,,"[26.0, 49.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,119,Argentina,779,"['3d30a92a-03de-4e90-afe7-4cf3530f6259', '594e9ff1-2c79-4955-a532-3106902a1e31', 'dd36b0e3-947c-43fe-a187-ca845fc75019']",37,,,,,,,,,,,,,,,,,Iceland,793,00:37:37.653,Carry,True
,,,,"[80.0, 32.0]",,,,,,,,1.04,,,,,,,,,,,,,,de405c96-fc07-46e4-8a17-9e169a33a753,3199,,,"[78.0, 31.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['af6c906f-201e-479d-99cf-63cdc51ce176', 'b2d0f298-557f-49e3-81dc-d86ee2bcc690']",44,,,,,,,,,,,,,,,,,Argentina,779,00:37:44.200,Carry,
,,,,"[91.0, 43.0]",,,,,,,,3.84,,,,,,,,,,,,,,fff09551-8bd0-4c05-bc8f-3925697ac71a,3202,,,"[89.0, 50.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,119,Argentina,779,"['86873177-af6e-40b2-ad35-4e86e0fb99fe', 'dc36f909-4750-426b-b54c-1ad544bba46f']",46,,,,,,,,,,,,,,,,,Argentina,779,00:37:46.360,Carry,
,,,,"[105.0, 16.0]",,,,,,,,0.64,,,,,,,,,,,,,,19e8b120-a1ce-4156-8971-e95aeb670d1a,3205,,,"[105.0, 16.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Alejandro Tagliafico,5507.0,Left Back,119,Argentina,779,"['0148b5d6-ec6c-428f-b7e4-5503acab1995', 'c5b03ce0-3672-45db-9561-98ad2a65c9f0', 'cf0412b1-7ace-4f17-8937-403dac89f6d6']",51,,,,,,,,,,,,,,,,,Argentina,779,00:37:51.600,Carry,True
,,,,"[100.0, 27.0]",,,,,,,,1.24,,,,,,,,,,,,,,4fca7478-0853-420c-b80c-64a8c62e2421,3209,,,"[101.0, 20.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian David Pavón,5496.0,Left Attacking Midfield,119,Argentina,779,"['b1c12f70-bbd2-4795-98b5-aec0f5c815be', 'e2bf6030-1a2a-4dd7-bd5b-eabf39d67d17']",52,,,,,,,,,,,,,,,,,Argentina,779,00:37:52.800,Carry,
,,,,"[58.0, 14.0]",,,,,,,,2.2,,,,,,,,,,,,,,289919e7-d2a7-484b-b7a8-ca3d89db1fdd,3214,,,"[54.0, 18.0]",7531,82,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,119,Argentina,779,"['41b18c3c-b89b-4ef2-b577-31cea653a664', '8f04c4b0-94cb-4440-8e3c-767fa056368a']",59,,,,,,,,,,,,,,,,,Argentina,779,00:37:59.320,Carry,
,,,,"[68.0, 20.0]",,,,,,,,1.28,,,,,,,,,,,,,,f924596e-7275-463b-9e23-200842c46c2a,3217,,,"[68.0, 21.0]",7531,83,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,119,Argentina,779,"['802ea4fb-0d70-456d-b690-9d6ccbfe3f4a', 'f4d10424-3bb0-4f89-a726-7e524b5a3c3c']",2,,,,,,,,,,,,,,,,,Argentina,779,00:38:02.520,Carry,
,,,,"[82.0, 40.0]",,,,,,,,3.853,,,,,,,,,,,,,,d75aa7ec-9ca6-4aab-9a2a-a5a3a466e36c,3220,,,"[76.0, 35.0]",7531,83,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Left Center Midfield,119,Argentina,779,"['0af1db55-3e8a-46b7-9cc7-d65997dcf39c', '4fd3198b-362b-475b-84ca-2dafcaec18cb']",4,,,,,,,,,,,,,,,,,Argentina,779,00:38:04.920,Carry,
,,,,"[86.0, 70.0]",,,,,,,,0.721,,,,,,,,,,,,,,c3e6773e-911a-400a-998b-ffaa0348c1e0,3223,,,"[85.0, 69.0]",7531,83,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Back,119,Argentina,779,"['0d3bee15-7265-46c1-b0bf-e1589570c38a', '43cda0a7-45c4-4cf2-9dc6-fc836faa08bf']",10,,,,,,,,,,,,,,,,,Argentina,779,00:38:10.319,Carry,
,,,,"[96.0, 63.0]",,,,,,,,3.4,,,,,,,,,,,,,,fcbbe2f7-11c3-46e0-ae45-b027909ac371,3226,,,"[99.0, 77.0]",7531,83,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximiliano Eduardo Meza,5499.0,Right Center Midfield,119,Argentina,779,"['63a2113e-c08a-4fe8-93cd-b1fd1700ef82', 'e46ef45b-0aaf-4ca3-a993-b6d7e5c45147']",12,,,,,,,,,,,,,,,,,Argentina,779,00:38:12.760,Carry,
,,,,"[98.0, 44.0]",,,,,,,,4.12,,,,,,,,,,,,,,e420dc8d-8c15-468f-8e60-e02987551d2b,3229,,,"[93.0, 60.0]",7531,83,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,119,Argentina,779,"['8390ad2a-9a02-4e9e-91df-3dcdd1bb6d4e', '88e85aec-d095-4953-bf9c-1557ea2e40e4', '921f2f58-29dd-4f2b-8424-11db58861abb']",17,,,,,,,,,,,,,,,,,Argentina,779,00:38:17.080,Carry,True
,,,,"[73.0, 62.0]",,,,,,,,0.84,,,,,,,,,,,,,,c418eeb9-e6ad-45d3-8021-6787c5f5fbb7,3248,,,"[72.0, 60.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,121,Argentina,779,"['8a6173d4-b232-46fe-bb5b-57bcbe1aa984', 'f4ca8256-dd4b-479f-a356-41242e486db3']",28,,,,,,,,,,,,,,,,,Argentina,779,00:39:28.400,Carry,
,,,,"[88.0, 76.0]",,,,,,,,1.44,,,,,,,,,,,,,,adc60b76-b569-4f80-9adf-516f72c640e0,3251,,,"[86.0, 79.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Antonio Salvio,5513.0,Right Back,121,Argentina,779,"['b2ba945c-ec9e-4fa6-85f3-2198727f2ade', 'b41e282e-ce26-447e-9784-01876f2904a5']",30,,,,,,,,,,,,,,,,,Argentina,779,00:39:30.520,Carry,
,,,,"[81.0, 63.0]",,,,,,,,1.24,,,,,,,,,,,,,,4a6bd9b0-50f1-4074-bd7f-0c3221b24b23,3254,,,"[78.0, 68.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,121,Argentina,779,"['86745b1f-a42f-418d-9da7-8eb05fd0a578', 'b3b87865-ed53-4329-ba6d-463466108030']",33,,,,,,,,,,,,,,,,,Argentina,779,00:39:33.000,Carry,
,,,,"[80.0, 44.0]",,,,,,,,0.88,,,,,,,,,,,,,,5e1ba674-e312-4a0b-9d69-33b76db107a9,3257,,,"[77.0, 46.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,121,Argentina,779,"['8e710f07-6ce1-406c-b322-9e66b5b502e2', '9523f50b-8af0-4447-8183-7aa48c1ffb63']",35,,,,,,,,,,,,,,,,,Argentina,779,00:39:35.240,Carry,
,,,,"[80.0, 25.0]",,,,,,,,0.96,,,,,,,,,,,,,,2f39ea6b-6c0d-4a79-af22-a7d01f416b0d,3260,,,"[79.0, 28.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,121,Argentina,779,"['67444b01-7860-44c4-83e7-b0069ea407fe', 'f9ed25ef-0f7a-43c2-a77e-93a81fb78e6a']",37,,,,,,,,,,,,,,,,,Argentina,779,00:39:37.240,Carry,
,,,,"[98.0, 12.0]",,,,,,,,2.92,,,,,,,,,,,,,,cd873c7a-dce0-4f8d-a2eb-6dae99f454a9,3263,,,"[93.0, 5.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian David Pavón,5496.0,Left Attacking Midfield,121,Argentina,779,"['8d6900c0-ac10-4269-addb-ef9b1110b38a', '9167452d-3645-4a19-9202-59cf0cfce3e4', 'dba061bf-8420-4c7f-a1a2-2fe6f740a43f']",39,,,,,,,,,,,,,,,,,Argentina,779,00:39:39.480,Carry,True
,,,,"[30.0, 52.0]",,,,,,,,0.92,,,,,,,,,,,,,,86761e87-1869-42ed-850b-7f96fdee9876,3270,,,"[31.0, 54.0]",7531,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gylfi Þór Sigurðsson,3944.0,Secondary Striker,121,Argentina,779,"['34325770-194f-4923-a705-b095b987c04c', 'ba50cc3b-e345-4096-b8c0-b593d7de34a6', 'e66b9323-31eb-4d6a-8892-6b232175c014']",45,,,,,,,,,,,,,,,,,Iceland,793,00:39:45.293,Carry,True
,,,,"[33.0, 72.0]",,,,,,,,2.04,,,,,,,,,,,,,,6e27af0f-3c5f-4fef-b28a-43fdbefed7e0,3280,,,"[22.0, 71.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Right Center Back,124,Argentina,779,"['72f6e390-094e-4c93-bc04-6a46abe7dffc', 'ce234bee-f69d-4e44-a556-cad9ec66a44f']",35,,,,,,,,,,,,,,,,,Argentina,779,00:40:35.920,Carry,
,,,,"[61.0, 57.0]",,,,,,,,2.08,,,,,,,,,,,,,,7caf1b52-c484-42d8-a864-ffcb4db69eca,3283,,,"[55.0, 53.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Attacking Midfield,124,Argentina,779,"['912701e3-f29c-4993-993c-9bea2c8aebc2', 'b71eac9e-245b-466e-a32c-dbf2cce44848', 'd71f375a-afc6-4240-8cfa-46983b1b20ca']",39,,,,,,,,,,,,,,,,,Argentina,779,00:40:39.080,Carry,True
,,,,"[104.0, 72.0]",,,,,,,,2.72,,,,,,,,,,,,,,57a72de7-aa79-4f95-92e3-7cd77d5250c8,3287,,,"[90.0, 79.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Right Center Forward,124,Argentina,779,"['3efc5672-17a4-43a1-a20f-859d3c1d879d', '82131729-7b02-4738-a7f9-8ac7cc0b96f6', 'e6ac5a9f-a6cb-4cf2-8869-b28736267379']",43,,,,,,,,,,,,,,,,,Argentina,779,00:40:43.680,Carry,True
,,,,"[94.0, 74.0]",,,,,,,,1.401,,,,,,,,,,,,,,24399b00-77f6-425b-97aa-44f681afb790,3294,,,"[91.0, 79.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Antonio Salvio,5513.0,Right Back,125,Argentina,779,"['3ea65af1-531f-4c99-8ec1-98695c306f0b', '840f5d84-39e9-4210-8fa9-fa0cef73f7c5']",53,,,,,,,,,,,,,,,,,Argentina,779,00:40:53.519,Carry,
,,,,"[89.0, 67.0]",,,,,,,,1.08,,,,,,,,,,,,,,99232344-d62d-4ee4-9c14-5340f32875c6,3297,,,"[88.0, 71.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,125,Argentina,779,"['a1057428-1e74-4550-9556-c87cd498ea38', 'ef7fb3e0-28c4-49d5-83a5-8b7f543d4fd1']",56,,,,,,,,,,,,,,,,,Argentina,779,00:40:56.160,Carry,
,,,,"[84.0, 52.0]",,,,,,,,3.373,,,,,,,,,,,,,,691c0d5e-7f73-4e6c-977a-464ee7e8f8ac,3300,,,"[82.0, 49.0]",7531,85,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,125,Argentina,779,"['05e2257d-1b80-4c40-baad-1dbb0e28b948', '1213f197-5826-40a5-9095-42ceb0f69fc5', 'f7c622b9-d505-4cb9-b11d-8b85c6d96ba1']",58,,,,,,,,,,,,,,,,,Argentina,779,00:40:58.440,Carry,True
,,,,"[92.0, 62.0]",,,,,,,,2.361,,,,,,,,,,,,,,e73622e8-1754-4862-aa49-a4c626dfaf91,3304,,,"[89.0, 65.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,From Throw In,Éver Maximiliano David Banega,5504.0,Right Defensive Midfield,125,Argentina,779,"['725e17d9-5a73-4154-820d-7420e74035f3', 'f5cf35f4-eb9b-419c-a2a8-924bef6f3718']",2,,,,,,,,,,,,,,,,,Argentina,779,00:41:02.999,Carry,
,,,,"[88.0, 42.0]",,,,,,,,0.4,,,,,,,,,,,,,,aa68c5bf-a756-4787-9b44-fba87f9928ea,3307,,,"[88.0, 42.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,125,Argentina,779,"['4db05fbb-68b7-4033-b023-9312fc20a7a0', '79bf01c4-8234-4a2f-9468-474c3b337c11']",7,,,,,,,,,,,,,,,,,Argentina,779,00:41:07.080,Carry,
,,,,"[107.0, 22.0]",,,,,,,,3.72,,,,,,,,,,,,,,1841d274-e71c-496f-8fcc-0c4564d2f98c,3310,,,"[90.0, 26.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,From Throw In,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,125,Argentina,779,"['1e8934ae-8c35-4a2b-aa82-a6164dd2f2f1', '5242a4f6-c95e-4664-90ba-63535d0a1690', 'c1ee7bf5-10bd-4a33-ac2d-011b00ab614c']",8,,,,,,,,,,,,,,,,,Argentina,779,00:41:08.720,Carry,True
,,,,"[104.0, 13.0]",,,,,,,,1.16,,,,,,,,,,,,,,738df4bb-17a9-40b0-bb1b-c0483bc23656,3315,,,"[106.0, 12.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristian David Pavón,5496.0,Left Attacking Midfield,125,Argentina,779,"['0b13dbd3-9b3b-4229-873d-29d97164375e', '6264d547-fbf3-4538-9ae4-f6bfea1825b1']",13,,,,,,,,,,,,,,,,,Argentina,779,00:41:13.920,Carry,
,,,,"[78.0, 28.0]",,,,,,,,6.853,,,,,,,,,,,,,,b9fe9879-d264-4da9-9cfd-ff5b36a991a9,3321,,,"[57.0, 35.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,126,Argentina,779,"['a31fa175-2184-4d60-831f-7c342b21d770', 'ba439679-b579-4e00-bcb2-ff945416b6d7']",29,,,,,,,,,,,,,,,,,Argentina,779,00:41:29.360,Carry,
,,,,"[86.0, 20.0]",,,,,,,,0.881,,,,,,,,,,,,,,ee722631-881e-4a69-b9db-a7cb52138765,3324,,,"[85.0, 21.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,126,Argentina,779,"['08848c87-1c51-4f9b-a6e8-1d86c6506f4e', '2eed50d5-d257-4143-b4eb-ee74cec9b202']",37,,,,,,,,,,,,,,,,,Argentina,779,00:41:37.359,Carry,
,,,,"[85.0, 15.0]",,,,,,,,1.52,,,,,,,,,,,,,,005efa89-450b-4c7d-9f5b-720d4f666cc6,3330,,,"[86.0, 15.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,126,Argentina,779,"['020ccf20-d8c4-45af-80cf-42288ec6bc82', '174c7e99-b329-4aa3-a50e-6a8f47476805']",40,,,,,,,,,,,,,,,,,Argentina,779,00:41:40.453,Carry,
,,,,"[71.0, 23.0]",,,,,,,,0.867,,,,,,,,,,,,,,e41c18e3-4d3a-4d75-b216-a8013944429c,3333,,,"[74.0, 22.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faustino Marcos Alberto Rojo,3602.0,Left Center Back,126,Argentina,779,"['2f18575f-d0c3-49c7-a86b-179c4bf69aaf', 'ada4ee42-d3cf-4ac4-9318-34b7320f8b3a']",43,,,,,,,,,,,,,,,,,Argentina,779,00:41:43.213,Carry,
,,,,"[74.0, 35.0]",,,,,,,,1.773,,,,,,,,,,,,,,2da5c624-2524-4256-95e4-8c12144b5128,3336,,,"[72.0, 34.0]",7531,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,126,Argentina,779,"['3a1356c8-103c-4c92-9f75-2c87a618e82a', 'b35443ab-e832-4422-ae4f-2473c4294d29']",45,,,,,,,,,,,,,,,,,Argentina,779,00:41:45.040,Carry,
