50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.879,,,,,,,,,,,,,8a2a7cbd-963f-4998-bb13-18b73d4c2b08,168,,"[24.0, 38.0]",8657,2,,-0.32175055,,,Right Foot,,,,"[36.0, 34.0]",,Ground Pass,12.649111,,Fabian Delph,4597.0,,,,1,Regular Play,John Stones,3244.0,Center Back,6,England,768,['31eb59c9-733d-43e4-85fa-09128f0bfd1b'],47,,,,,,,,,,,,,,,,,,,England,768,00:02:47.853,Pass,
,,,,,,,,,,,,,1.36,,,,,,,,,,,,,89cb5b3e-b72c-468b-8612-e792be4b7c4b,171,,"[37.0, 38.0]",8657,2,,0.42285392,,,Left Foot,,,,"[57.0, 47.0]",,Ground Pass,21.931713,Incomplete,Ruben Loftus-Cheek,3504.0,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,6,England,768,"['09dd1809-4252-4d45-a1e6-c004ed5971a3', 'e129b1f2-d510-433b-af1f-85a395d8d1ec']",50,,,,,,,,,,,,,,,,,,,England,768,00:02:50.733,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,,8ffb3791-0ab1-4c91-9ee9-aeb8e150c68a,177,,"[65.0, 10.0]",8657,2,,-0.7853982,,,Right Foot,,,,"[72.0, 3.0]",,Ground Pass,9.899495,,Nacer Chadli,4831.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,7,Belgium,782,['8e157b98-e6f4-45ec-88c2-510decdc6e77'],54,,,,,,,,,,,,,,,,,,,Belgium,782,00:02:54.813,Pass,
,,,,,,,,,,,,,0.6,,,,,,,,,,,,,304f4975-d33e-4144-8d88-a79ddc944b2e,180,,"[74.0, 4.0]",8657,2,,2.4668517,,,Left Foot,,,,"[69.0, 8.0]",,Ground Pass,6.4031243,,Eden Hazard,3621.0,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,7,Belgium,782,['1bd2f2bc-6370-4865-8977-84c424f7187a'],56,,,,,,,,,,,,,,,,,,,Belgium,782,00:02:56.213,Pass,
,,,,,,,,,,,,,2.146,,,,,,,,,,,,,33aa5a91-7191-423c-9fa3-bcb52ab5b5a3,192,,"[69.0, 12.0]",8657,3,,3.024484,,,Right Foot,,,,"[35.0, 16.0]",,Ground Pass,34.234486,,Jan Vertonghen,3077.0,,,,1,Regular Play,Axel Witsel,5642.0,Left Defensive Midfield,7,Belgium,782,['dd3f9d43-7527-4126-aa5f-4ff2974b52d8'],3,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:03.093,Pass,
,,,,,,,,,,,,,1.706,,,,,,,,,,,,,a604a422-5a99-4b9b-bf53-db3dbf5e79e1,196,,"[32.0, 19.0]",8657,3,,1.7454685,,,Right Foot,,,,"[29.0, 36.0]",,Ground Pass,17.262676,,Vincent Kompany,3101.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,7,Belgium,782,"['55ba2e67-e302-43c7-91cf-f6c47c60e187', 'c4d7b380-fe77-4c78-867f-7fa965008de1']",6,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:06.333,Pass,True
,,,,,,,,,,,,,2.306,,,,,,,,,,,,,e0bfd8f9-2011-43a4-82e9-5a82f6358f35,199,,"[28.0, 43.0]",8657,3,,0.9224643,,,Right Foot,,,,"[53.0, 76.0]",,Ground Pass,41.400482,,Toby Alderweireld,20005.0,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,7,Belgium,782,['4e65239e-58ec-4731-9eb6-57c343231685'],8,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:08.973,Pass,
,,,,,,,,,,,,,0.599,,,,,,,,,,,,,73454b15-c945-4097-9bd6-f8ee25ff057d,202,,"[70.0, 76.0]",8657,3,,0.32175055,,,Right Foot,,,,"[76.0, 78.0]",,Ground Pass,6.3245554,,Thomas Meunier,3176.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Belgium,782,['ff35386e-bbc3-459c-8b05-a36eff4299bf'],14,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:14.613,Pass,
,,,,,,,,,,,,,0.839,,,,,,,,,,,,,c10ff40a-0daf-41fc-9e2a-de82d964f55f,206,,"[75.0, 77.0]",8657,3,,-2.976444,,,Right Foot,,,,"[63.0, 75.0]",,Ground Pass,12.165525,,Toby Alderweireld,20005.0,,,,1,Regular Play,Thomas Meunier,3176.0,Right Wing Back,7,Belgium,782,"['bff38b81-c531-4a34-9253-282a58e1b315', 'f8ea9882-e4ea-4100-befb-02d706e883dc']",15,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:15.773,Pass,True
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,1d915333-4cbf-45cd-bb96-a5ce38482ac5,210,,"[49.0, 75.0]",8657,3,,-2.695487,,,Right Foot,,,,"[26.0, 64.0]",,Ground Pass,25.495098,,Vincent Kompany,3101.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,7,Belgium,782,['070308fe-4836-4b05-81c8-b92a5e1e8eeb'],18,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:18.440,Pass,
,,,,,,,,,,,,,2.16,,,,,,,,,,,,,ba1be86c-3d86-4fe1-90b7-fd6071d01416,213,,"[22.0, 61.0]",8657,3,,-1.8662372,,,Right Foot,,,,"[15.0, 38.0]",,Ground Pass,24.04163,,Thibaut Courtois,3509.0,,,,1,Regular Play,Vincent Kompany,3101.0,Center Back,7,Belgium,782,['f5732ed6-bcd7-4ef5-aba2-82e535bb838a'],21,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:21.253,Pass,
,,,,,,,,,,,,,3.013,,,,,,,,,,,,,9cc27b00-d454-4a62-be4a-d2bcb60c8ee4,218,,"[14.0, 28.0]",8657,3,,-0.37649032,,,Left Foot,,,,"[57.0, 11.0]",,High Pass,46.238514,,Nacer Chadli,4831.0,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,7,Belgium,782,['eef71a0a-087e-482b-ad6b-317860ec2cd4'],25,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:25.960,Pass,
,,,,,,,,,,,,,2.36,,,,,,,,,,,,,7bede291-376f-4389-87be-a5f1f5379bfd,220,,"[56.0, 12.0]",8657,3,,1.091277,,,Head,,,,"[69.0, 37.0]",,High Pass,28.178005,,Romelu Lukaku Menama,3289.0,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,7,Belgium,782,['f7293129-0ac9-42b0-ad2a-1aa24cb2d84f'],29,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:29.053,Pass,
,,,,,,,,,,,,,2.64,,,,,,,,,,,,,a3477ea1-9b96-4807-8881-df4f6ae29b9c,223,,"[76.0, 26.0]",8657,3,,-0.30288488,,,Left Foot,,,,"[108.0, 16.0]",,Ground Pass,33.526108,,Nacer Chadli,4831.0,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,7,Belgium,782,['a5617d1f-0e4d-4a13-b865-1eae251027ed'],33,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:33.053,Pass,
,,,,,,,,,,,,,1.04,,,,,,,,,,,,,1d27bb2b-8a59-487e-a835-8456c5faaf5f,226,,"[110.0, 15.0]",8657,3,,1.4559197,d135f977-866b-4f88-a4a2-d3aaa36fd5f9,,Left Foot,True,,,"[113.0, 41.0]",True,High Pass,26.172504,,Thomas Meunier,3176.0,,,,1,Regular Play,Nacer Chadli,4831.0,Left Wing Back,7,Belgium,782,['632f8456-05dd-442d-a02c-c2ecdc26542d'],36,,,,,,,,,,,,,,,,,,,Belgium,782,00:03:36.213,Pass,
,,,,,,,,,,,,,1.466,,,,,,,,,,,,,01dfdf62-137b-47f1-817a-7881a1d63d88,231,,"[45.0, 70.0]",8657,4,,-1.6421038,,,Right Foot,,,,"[44.0, 56.0]",,Ground Pass,14.035668,,John Stones,3244.0,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,8,England,768,['4c8da9ea-d904-46ed-bf91-ef44f91f00b6'],39,,,,,,,,,,,,,,,,,,,England,768,00:04:39.373,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,7533860f-6f37-4622-8a8f-10e821b8a11f,234,,"[46.0, 54.0]",8657,4,,-1.1071488,,,Right Foot,,,,"[52.0, 42.0]",,Ground Pass,13.416408,,Fabian Delph,4597.0,,,,1,Regular Play,John Stones,3244.0,Center Back,8,England,768,['1a1d590b-8f7e-45be-b2f4-2490cd2173d7'],41,,,,,,,,,,,,,,,,,,,England,768,00:04:41.813,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,,89f9abb9-7c30-4ef0-bd2c-43cc4c96f41a,238,,"[51.0, 42.0]",8657,4,,2.714965,,,Left Foot,,,,"[40.0, 47.0]",,Ground Pass,12.083046,,John Stones,3244.0,,,,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,8,England,768,"['c971a8ee-8659-4ee3-8ce9-efb3addbc230', 'e8d36fb0-e4dd-47ea-acc9-275adc4b7950']",42,,,,,,,,,,,,,,,,,,,England,768,00:04:42.933,Pass,True
,,,,,,,,,,,,,1.506,,,,,,,,,,,,,7c277eca-bc38-4e5c-8984-fe22e5400e74,242,,"[31.0, 51.0]",8657,4,,1.6332152,,,Right Foot,,,,"[30.0, 67.0]",,Ground Pass,16.03122,,Phil Jones,3314.0,,,,1,Regular Play,John Stones,3244.0,Center Back,8,England,768,['de70e7c8-04bc-419c-b8ee-1997f1dd5d51'],45,,,,,,,,,,,,,,,,,,,England,768,00:04:45.813,Pass,
,,,,,,,,,,,,,2.2,,,,,,,,,,,,,96906793-f137-4dc0-8ce6-5680ff72d63e,246,,"[26.0, 61.0]",8657,4,,-2.25021,,,Right Foot,,,,"[5.0, 35.0]",,Ground Pass,33.42155,,Jordan Pickford,3468.0,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,8,England,768,['8e181c48-eb8c-4c99-af50-18370a981a09'],48,,,,,,,,,,,,,,,,,,,England,768,00:04:48.373,Pass,
,,,,,,,,,,,,,4.013,,,,,,,,,,,,,62303270-b0bb-4bfc-8ab9-c20e6113f8fa,251,,"[5.0, 26.0]",8657,4,,0.058755822,,,Left Foot,,,,"[73.0, 30.0]",,High Pass,68.117546,Incomplete,Raheem Sterling,3233.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,8,England,768,"['a7c245c1-5a10-45eb-84cb-14c79a4f7d52', 'cba6803e-d85f-40a3-aea4-8509f9ad9b0b', 'e313ad24-8cfe-4e22-88f6-b7f8e8dd2611']",51,,,,,,,,,,,,,,,,,,,England,768,00:04:51.760,Pass,True
,,,,,,,,,,,,,2.146,,,,,,,,,,,,,62f96215-fab1-4fa5-a4dc-c8dbc035d070,256,,"[51.0, 49.0]",8657,4,,-1.7234457,,,Right Foot,,,,"[47.0, 23.0]",,Ground Pass,26.305893,,Jan Vertonghen,3077.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,9,Belgium,782,"['7597ae38-6c31-4951-9eb7-afd7a2528284', '9f2217f8-fbe7-44e2-bf30-baf700d2a96f']",57,,,,,,,,,,,,,,,,,,,Belgium,782,00:04:57.293,Pass,True
,,,,,,,,,,,,,3.786,,,,,,,,,,,,,8cfcbc5c-6b37-434d-bf8e-5eb711837ec2,261,,"[41.0, 17.0]",8657,5,,2.7233684,,,Right Foot,,,,"[5.0, 33.0]",,Ground Pass,39.39543,,Thibaut Courtois,3509.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,9,Belgium,782,"['7565e327-4708-4ffb-8eb5-f2d364ab9f75', 'c5c04052-af8e-4669-8a82-27aa036e559d']",0,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:00.533,Pass,True
,,,,,,,,,,,,,3.598,,,,,,,,,,,,,bf1ddb3c-f889-4105-ad1e-157ca217070d,265,,"[5.0, 33.0]",8657,5,,0.3366748,,,Left Foot,,,,"[65.0, 54.0]",,High Pass,63.56886,,Romelu Lukaku Menama,3289.0,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,9,Belgium,782,"['1eb24812-09c3-427d-bc5c-7c48b2daa57f', '84fcf8f6-10f6-4911-8ca8-a66b19f4382c']",4,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:04.455,Pass,True
,,,,,,,,,,,,,1.48,,,,,,,,,,,,,92016f62-2f7f-466e-90f0-7c1ab5078f65,268,,"[63.0, 53.0]",8657,5,,-2.709185,,,Other,,,,"[50.0, 47.0]",,Low Pass,14.3178215,Incomplete,Axel Witsel,5642.0,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,9,Belgium,782,"['632913d9-1b27-4ef0-9a37-032e663e7dde', '7c34d87f-fe95-4cf5-9c0b-9751ea552897']",8,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:08.253,Pass,
,,,,,,,,True,,,,,1.04,,,,,,,,,,,,,632913d9-1b27-4ef0-9a37-032e663e7dde,270,,"[71.0, 34.0]",8657,5,,2.158799,,,Right Foot,,,,"[63.0, 46.0]",,Low Pass,14.422205,,Eric Dier,10956.0,,,Interception,1,Regular Play,Raheem Sterling,3233.0,Left Center Forward,10,England,768,"['0d4f162b-9786-4165-828d-18511d1a3987', '92016f62-2f7f-466e-90f0-7c1ab5078f65']",9,,,,,,,,,,,,,,,,,,,England,768,00:05:09.733,Pass,
,,,,,,,,,,,,,0.56,,,,,,,,,,,,,a0031d7a-4eee-40c5-aad5-0f342870eae6,274,,"[64.0, 46.0]",8657,5,,0.69473827,,,Right Foot,,,,"[70.0, 51.0]",,Ground Pass,7.81025,,Ruben Loftus-Cheek,3504.0,,,,1,Regular Play,Eric Dier,10956.0,Center Defensive Midfield,10,England,768,['a3833d80-0b86-4230-8acc-a695cee2461e'],11,,,,,,,,,,,,,,,,,,,England,768,00:05:11.453,Pass,
,,,,,,,,,,,,,1.84,,,,,,,,,,,,,aabee389-48c1-4981-adf5-5787881fab3c,278,,"[71.0, 52.0]",8657,5,,-1.6539376,,,Right Foot,,,,"[70.0, 40.0]",,Low Pass,12.0415945,Incomplete,Raheem Sterling,3233.0,,,,1,Regular Play,Ruben Loftus-Cheek,3504.0,Right Center Midfield,10,England,768,"['7ed1193a-c675-4da5-9356-3dd8b7b1959e', '860a31b4-d08d-4503-b4cc-c1e3213bbb53']",12,,,,,,,,,,,,,,,,,,,England,768,00:05:12.253,Pass,
,,,,,,,,,,,,,1.426,,,,,,,,,,,,,c5b7b8b5-d1b3-47cc-9955-bc73972b910f,283,,"[51.0, 43.0]",8657,5,,1.9513026,,,Right Foot,,,,"[45.0, 58.0]",,Ground Pass,16.155495,,Toby Alderweireld,20005.0,,,,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,11,Belgium,782,"['b46b8c4c-f797-489b-9fb8-5fc15854d0a1', 'f64fb52a-f33b-4ca1-9e30-1b9950baa21b']",14,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:14.613,Pass,True
,,,,,,,,,,,,,1.04,,,,,,,,,,,,,7236058a-e8e3-45b1-aefe-67a97c21d169,286,,"[48.0, 59.0]",8657,5,,0.0,,,Right Foot,,,,"[64.0, 59.0]",,Ground Pass,16.0,,Kevin De Bruyne,3089.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,11,Belgium,782,['32cf0744-7dc6-4185-a1b7-f1b48357fc45'],17,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:17.373,Pass,
,,,,,,,,,,,,,0.52,,,,,,,,,,,,,3efd0008-cf53-4aeb-9b51-2205311530af,289,,"[64.0, 60.0]",8657,5,,0.0,,,Right Foot,,,,"[72.0, 60.0]",,Ground Pass,8.0,Incomplete,Thomas Meunier,3176.0,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,11,Belgium,782,"['2b259205-358f-47f6-b82e-5dfa44755caf', 'c70e7f47-4d44-4870-9751-3a4b4f52f870']",18,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:18.533,Pass,
,,,,,,,,,,,,,0.76,,,,,,,,,,,,,9f40a054-71d8-460f-ab39-3cd681a87840,295,,"[50.0, 74.0]",8657,5,,0.15264933,,,Left Foot,,,,"[63.0, 76.0]",,Ground Pass,13.152946,,Kevin De Bruyne,3089.0,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,11,Belgium,782,"['4d37aa6e-a7aa-40fe-9395-02c976d6fa61', 'a05d18e0-cd00-4388-9978-f0a97ed8e4c7']",21,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:21.333,Pass,True
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,3ed091a6-6c2d-400c-ab35-095066e808d1,299,,"[71.0, 77.0]",8657,5,,-1.1071488,,,Right Foot,,,,"[76.0, 67.0]",,Ground Pass,11.18034,,Eden Hazard,3621.0,,,,1,Regular Play,Kevin De Bruyne,3089.0,Right Wing,11,Belgium,782,"['687a5314-79a3-41fe-a7a9-b9b0201672f8', 'fb67aff8-7dc3-4275-a32e-47cb2b532ce1']",23,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:23.853,Pass,True
,,,,,,,,,,,,,1.586,,,,,,,,,,,,,a2b7c368-169f-4db7-a307-eb4279acb221,305,,"[72.0, 62.0]",8657,5,,-2.5748634,,,Right Foot,,,,"[50.0, 48.0]",,Ground Pass,26.076809,,Vincent Kompany,3101.0,,,Free Kick,1,From Free Kick,Youri Tielemans,2954.0,Right Defensive Midfield,12,Belgium,782,['f51c4bf0-0e5f-476e-b55c-f56e35194b29'],44,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:44.853,Pass,
,,,,,,,,,,,,,1.985,,,,,,,,,,,,,62745ee5-3190-465a-b02a-adef5bf8a474,308,,"[49.0, 47.0]",8657,5,,-1.3016288,,,Right Foot,,,,"[57.0, 18.0]",,Ground Pass,30.083218,,Jan Vertonghen,3077.0,,,,1,From Free Kick,Vincent Kompany,3101.0,Center Back,12,Belgium,782,['cdb9838e-1ac4-40ef-b4ec-cbf990f0bcf1'],46,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:46.575,Pass,
,,,,,,,,,,,,,0.479,,,,,,,,,,,,,f4bbe84b-52a7-447d-94e2-9ffe97341568,312,,"[56.0, 18.0]",8657,5,,0.7853982,,,Right Foot,,,,"[63.0, 25.0]",,Ground Pass,9.899495,,Axel Witsel,5642.0,,,,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,12,Belgium,782,['8c71a6df-4429-4876-8be4-2158ad9bd83d'],50,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:50.133,Pass,
,,,,,,,,,,,,,1.386,,,,,,,,,,,,,b8a1769b-e4e5-468a-bb5e-6aa34632475a,315,,"[63.0, 24.0]",8657,5,,2.953371,,,Right Foot,,,,"[42.0, 28.0]",,Ground Pass,21.377558,,Vincent Kompany,3101.0,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,12,Belgium,782,['72bf9569-e97b-4b6d-9036-892e86828557'],50,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:50.813,Pass,
,,,,,,,,,,,,,0.813,,,,,,,,,,,,,b41f8a84-96a0-4971-ac5e-02db265e8ab4,319,,"[44.0, 34.0]",8657,5,,-0.29849893,,,Right Foot,,,,"[57.0, 30.0]",,Ground Pass,13.601471,,Axel Witsel,5642.0,,,,1,From Free Kick,Vincent Kompany,3101.0,Center Back,12,Belgium,782,['09e2daa3-b5e8-40eb-94ff-ea688dc64206'],55,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:55.880,Pass,
,,,,,,,,,,,,,0.599,,,,,,,,,,,,,71fb8690-5325-4252-9ad6-481db217c24d,322,,"[59.0, 27.0]",8657,5,,0.7853982,,,Right Foot,,,,"[69.0, 37.0]",,Ground Pass,14.142136,,Eden Hazard,3621.0,,,,1,From Free Kick,Axel Witsel,5642.0,Left Defensive Midfield,12,Belgium,782,['7e2dcfaa-a1d8-4865-91c4-12633f83b946'],58,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:58.973,Pass,
,,,,,,,,,,,,,1.68,,,,,,,,,,,,,0b2cf5ce-8c4e-43c7-ba78-0c1ae29a67ac,326,,"[69.0, 37.0]",8657,5,,0.8960554,,True,Left Foot,,,,"[77.0, 47.0]",,Ground Pass,12.806249,Incomplete,,,,,,1,From Free Kick,Eden Hazard,3621.0,Left Wing,12,Belgium,782,"['0564ae66-e827-4e89-9c6a-76c57c8aa320', '0c596e13-c2cb-47cc-a4b0-c46c027085a3']",59,,,,,,,,,,,,,,,,,,,Belgium,782,00:05:59.733,Pass,True
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,0564ae66-e827-4e89-9c6a-76c57c8aa320,327,,"[44.0, 34.0]",8657,6,,-2.3561945,,,Left Foot,,,,"[34.0, 24.0]",,Ground Pass,14.142136,,Danny Rose,3594.0,,,Recovery,1,Regular Play,Fabian Delph,4597.0,Left Center Midfield,13,England,768,"['0b2cf5ce-8c4e-43c7-ba78-0c1ae29a67ac', '46eaba25-f9f9-42c2-956d-e6adf5bffcb7']",1,,,,,,,,,,,,,,,,,,,England,768,00:06:01.413,Pass,
,,,,,,,,,,,,,0.719,,,,,,,,,,,,,be09d695-4502-411d-8d04-b6ff23345dd8,330,,"[38.0, 7.0]",8657,6,,1.5707964,,,Left Foot,,,,"[38.0, 19.0]",,Ground Pass,12.0,,John Stones,3244.0,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,13,England,768,['bbce8602-b6e6-4eba-93e1-b8cdcca739b3'],6,,,,,,,,,,,,,,,,,,,England,768,00:06:06.653,Pass,
,,,,,,,,,,,,,0.88,,,,,,,,,,,,,d07b9a19-8655-43d0-97a9-590b80089dc5,334,,"[38.0, 19.0]",8657,6,,-1.6539376,,,Right Foot,,,,"[37.0, 7.0]",,Ground Pass,12.0415945,,Danny Rose,3594.0,,,,1,Regular Play,John Stones,3244.0,Center Back,13,England,768,"['60b03eac-5c57-4f4a-a9a1-716cf339baf1', '7db25d5e-61e6-4bda-aeee-e81a7d70dab6']",7,,,,,,,,,,,,,,,,,,,England,768,00:06:07.693,Pass,True
,,,,,,,,,,,,,1.226,,,,,,,,,,,,,bf58270b-7c27-445c-ba1f-38502d578cc6,338,,"[39.0, 4.0]",8657,6,,3.0584514,,,Left Foot,,,,"[27.0, 5.0]",,Ground Pass,12.0415945,,Harry Maguire,3336.0,,,,1,Regular Play,Danny Rose,3594.0,Left Wing Back,13,England,768,['7fbeae88-89e0-4ad7-9407-3bded4608cda'],12,,,,,,,,,,,,,,,,,,,England,768,00:06:12.733,Pass,
,,,,,,,,,,,,,2.426,,,,,,,,,,,,,01e9db6a-6c67-4251-a33e-c43ba51d24ba,342,,"[27.0, 7.0]",8657,6,,2.1655555,,,Right Foot,,,,"[4.0, 41.0]",,Ground Pass,41.04875,,Jordan Pickford,3468.0,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,13,England,768,"['1e29d29d-35ac-48a2-9abd-84beae5e319e', '98fe868d-91d2-4701-901c-15b520f4ff78']",14,,,,,,,,,,,,,,,,,,,England,768,00:06:14.773,Pass,True
,,,,,,,,,,,,,1.43,,,,,,,,,,,,,daffbe90-367b-4569-9912-8e421005f05d,345,,"[4.0, 42.0]",8657,6,,1.1839206,,,Left Foot,,,,"[15.0, 69.0]",,Low Pass,29.15476,,Phil Jones,3314.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,['5ef3fcfb-e1e1-41cd-9775-7efb57b632aa'],18,,,,,,,,,,,,,,,,,,,England,768,00:06:18.370,Pass,
,,,,,,,,,,,,,2.16,,,,,,,,,,,,,8c0a3a5a-1919-49bd-9b32-fabf46ece9a0,349,,"[15.0, 67.0]",8657,6,,-2.0533097,,,Right Foot,,,,"[4.0, 46.0]",,Ground Pass,23.70654,,Jordan Pickford,3468.0,,,,1,Regular Play,Phil Jones,3314.0,Right Center Back,13,England,768,['fd9d18fb-ab11-4e0d-b57f-d921e64d05c9'],23,,,,,,,,,,,,,,,,,,,England,768,00:06:23.653,Pass,
,,,,,,,,,,,,,3.52,,,,,,,,,,,,,4fb0a06a-6e38-4c21-8308-af2c80d43ccb,353,,"[7.0, 55.0]",8657,6,,0.10566558,,,Right Foot,,,,"[73.0, 62.0]",,High Pass,66.37017,Incomplete,Harry Kane,10955.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,13,England,768,"['a1dbd9fa-d562-486e-8251-d20fa89d8073', 'ca70e779-860f-4926-a665-7f2b7cbd9ad7']",28,,,,,,,,,,,,,,,,,,,England,768,00:06:28.093,Pass,
,,,,,,,,,,,,,1.52,,,,,,,,,,,,,ca70e779-860f-4926-a665-7f2b7cbd9ad7,355,,"[48.0, 19.0]",8657,6,,-1.5707964,,,Head,,,,"[48.0, 4.0]",,Low Pass,15.0,,Jan Vertonghen,3077.0,,,Recovery,1,Regular Play,Vincent Kompany,3101.0,Center Back,14,Belgium,782,"['4fb0a06a-6e38-4c21-8308-af2c80d43ccb', '9d140c21-64e5-4fdf-8dcf-35bdc034ee47']",31,,,,,,,,,,,,,,,,,,,Belgium,782,00:06:31.613,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,30c4a381-25e5-49fd-8cb3-19320cdf53ac,359,,"[48.0, 4.0]",8657,6,,0.035699114,,,Left Foot,,,,"[76.0, 5.0]",,Ground Pass,28.01785,,Eden Hazard,3621.0,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,14,Belgium,782,"['82156ba8-9366-4ac1-8478-d428d9daeab3', 'cba9e459-2426-4205-b23d-abbe4fa9f63a']",33,,,,,,,,,,,,,,,,,,,Belgium,782,00:06:33.973,Pass,True
,,,,,,,,,,,,,2.359,,,,,,,,,,,,,ed295e83-84bd-401f-8bac-569e109d8470,363,,"[75.0, 5.0]",8657,6,,1.1071488,,True,Left Foot,,,,"[80.0, 15.0]",,Ground Pass,11.18034,Incomplete,Kevin De Bruyne,3089.0,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,14,Belgium,782,"['0325ccfd-886d-4f9c-9190-39c413c1e45c', '6bd086b6-21f3-4cec-a3fc-031815e38b9c']",35,,,,,,,,,,,,,,,,,,,Belgium,782,00:06:35.493,Pass,
