ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,0.56,,,,,,,,,,,,,3515923d-1bb6-418a-a743-b5447feea0a3,1318,,"[24.0, 65.0]",8650,34,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,60,Brazil,781,,57,,,,,,,,,,,,,,,,,Belgium,782,00:34:57.553,Pressure,
,,,,,,,,,,0.56,,,,,,,,,,,,,fb742bbe-4eec-4abf-8d2d-97478729bdda,1352,,"[56.0, 5.0]",8650,35,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eden Hazard,3621.0,Left Wing,62,Brazil,781,,59,,,,,,,,,,,,,,,,,Belgium,782,00:35:59.353,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,9d3b54c3-05d3-4a46-83eb-55b51944bcf3,1355,,"[66.0, 23.0]",8650,36,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Center Midfield,62,Brazil,781,['a5bde1e2-290d-4bac-a381-1e70a72408ec'],0,,,,,,,,,,,,,,,,,Belgium,782,00:36:00.473,Pressure,
,,,,,,,,,,0.56,,,,,,,,,,,,,eea33d47-c75a-4c72-a083-398429d2045b,1362,,"[33.0, 14.0]",8650,36,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nacer Chadli,4831.0,Left Center Midfield,63,Brazil,781,['a3faf2f1-2eb9-4514-ba1f-264c37ad2899'],12,,,,,,,,,,,,,,,,,Belgium,782,00:36:12.273,Pressure,
,,,,,,,,,,0.599,,,,,,,,,,,,,b30e8c8d-c919-41d5-a62a-c62dc5ec74d2,1366,,"[22.0, 59.0]",8650,36,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,63,Brazil,781,"['5895a761-ff99-4dfc-9cc7-701b7f0af83a', 'd5c08a1a-583c-4141-96fa-31138f13fb08']",20,,,,,,,,,,,,,,,,,Belgium,782,00:36:20.513,Pressure,
,,,,,,,,,,0.52,,,,,,,,,,,,,d57a1bda-86c2-4e80-903f-e13bc9af0e99,1370,,"[13.0, 59.0]",8650,36,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Meunier,3176.0,Right Back,63,Brazil,781,['934c3b3e-3299-4598-a907-64e82d25eff2'],22,,,,,,,,,,,,,,,,,Belgium,782,00:36:22.073,Pressure,
,,,,True,,,,,,0.68,,,,,,,,,,,,,46cdcd7e-c823-4b80-ae72-a8879995da77,1388,,"[89.0, 49.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marcelo Vieira da Silva Júnior,5552.0,Left Back,65,Brazil,781,"['2ebe6968-5770-427f-a1f3-5af6580e583c', '7a6d459d-2cee-45f0-b87c-ae3dcf5d49d0', 'cd29a2c0-014b-4599-b2bc-17f502bb88d2']",9,,,,,,,,,,,,,,,,,Brazil,781,00:37:09.913,Pressure,
,,,,,,,,,,0.96,,,,,,,,,,,,,95daba89-f4cc-4fea-b039-51c8822562f9,1395,,"[25.0, 59.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Axel Witsel,5642.0,Center Midfield,65,Brazil,781,['552437f9-d546-4785-a0db-327fbe0ff2f9'],18,,,,,,,,,,,,,,,,,Belgium,782,00:37:18.833,Pressure,
,,,,,,,,,,0.253,,,,,,,,,,,,,6de1b9c5-8878-471b-bf54-2ba767757c5c,1402,,"[28.0, 35.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nacer Chadli,4831.0,Left Center Midfield,65,Brazil,781,,24,,,,,,,,,,,,,,,,,Belgium,782,00:37:24.700,Pressure,
,,,,,,,,,,0.64,,,,,,,,,,,,,dc6d5287-24ea-4964-9d3f-6427c40a4dac,1405,,"[19.0, 15.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Vertonghen,3077.0,Left Back,65,Brazil,781,['eb45e73a-8769-4754-b80c-6d94dc9f8532'],26,,,,,,,,,,,,,,,,,Belgium,782,00:37:26.393,Pressure,
,,,,,,,,,,0.36,,,,,,,,,,,,,46f89d2e-ab5c-4f0a-83ac-2c5a1e798aa8,1407,,"[21.0, 16.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Vertonghen,3077.0,Left Back,65,Brazil,781,,30,,,,,,,,,,,,,,,,,Belgium,782,00:37:30.033,Pressure,
,,,,,,,,,,0.333,,,,,,,,,,,,,5b09f678-d163-46f9-b15e-a85bdd70f789,1410,,"[6.0, 15.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jan Vertonghen,3077.0,Left Back,65,Brazil,781,"['0ebcfc74-97fc-4ee2-82bd-0bb3cab28ae0', 'c1bc35e5-7474-4ef8-9c32-ea057be5673b']",31,,,,,,,,,,,,,,,,,Belgium,782,00:37:31.620,Pressure,
,,,,True,,,,,,2.959,,,,,,,,,,,,,776c1d89-6a07-4a4a-8c22-82853a6865e8,1418,,"[52.0, 63.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,66,Belgium,782,"['15ab6095-1e61-447a-89d8-e4fa24b86abc', '17963dc1-cc0f-4dc8-90ff-28f4ec896d54', '1abce446-e22d-4682-b6ba-6241de305eac', 'fb4b47a6-2a2b-4774-96e0-10b473469303']",38,,,,,,,,,,,,,,,,,Brazil,781,00:37:38.513,Pressure,
,,,,,,,,,,1.88,,,,,,,,,,,,,d81774fa-f3f8-4e25-9421-f0955b9ed82a,1427,,"[45.0, 60.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,66,Belgium,782,"['63266ac9-658b-438e-9c65-e262a99fca97', '802216c7-83bb-4e0a-a3bb-a8bb9041e546']",43,,,,,,,,,,,,,,,,,Brazil,781,00:37:43.113,Pressure,
,,,,,,,,,,0.493,,,,,,,,,,,,,d1d87ab2-3fe7-4358-b887-c313c30f8d27,1428,,"[32.0, 53.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,66,Belgium,782,"['19db4fa2-2b01-40b7-bcb2-9c9d0701531e', '63266ac9-658b-438e-9c65-e262a99fca97', 'b8100fea-ead2-4c39-9f00-a036a1610c64']",44,,,,,,,,,,,,,,,,,Brazil,781,00:37:44.900,Pressure,
,,,,,,,,,,0.793,,,,,,,,,,,,,eb35fed9-863c-4f5e-aa59-9648c5a96bce,1436,,"[25.0, 31.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,66,Belgium,782,"['0a1981e7-e9c1-46e8-b705-97423dfc135c', 'ecc10528-c04e-412b-a4f3-f1c159a3a2d3']",47,,,,,,,,,,,,,,,,,Brazil,781,00:37:47.600,Pressure,
,,,,,,,,,,2.003,,,,,,,,,,,,,52b888d7-54b7-4f21-a77c-2f17fa72cce1,1444,,"[27.0, 16.0]",8650,37,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,66,Belgium,782,"['17bd74ed-d3b8-4e10-bf40-ef3b386e58c5', '3d32375f-2ce4-4f23-aec7-826d9dc9ea0f', '8017576d-6189-4cf9-9130-ffd4c3e07792']",54,,,,,,,,,,,,,,,,,Brazil,781,00:37:54.910,Pressure,
,,,,,,,,,,0.56,,,,,,,,,,,,,72f34a37-0a90-4faa-981c-e49ab016c58e,1472,,"[46.0, 56.0]",8650,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,66,Belgium,782,"['24a811cf-4a93-4c2a-a839-1722fa385a4a', 'fdf522c4-84a8-453e-8c3d-f29b5f5319b6']",13,,,,,,,,,,,,,,,,,Brazil,781,00:38:13.713,Pressure,
,,,,,,,,,,0.713,,,,,,,,,,,,,6b938ade-15db-490b-9e62-2b5cf72e9917,1488,,"[103.0, 32.0]",8650,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,66,Belgium,782,"['4a29d97e-65ca-4479-b934-f544a7c889aa', 'b477a63c-1814-414d-8b4a-335ac9b77b22']",28,,,,,,,,,,,,,,,,,Brazil,781,00:38:28.560,Pressure,
,,,,,,,,,,1.64,,,,,,,,,,,,,5cb111a2-6964-4ade-9b3c-3307e274ab0d,1502,,"[27.0, 39.0]",8650,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,66,Belgium,782,"['29669571-cc57-4424-b3c5-a54f7c993797', '475eba61-c7e3-44ec-a728-646fb8403483', '51e6c13c-be3c-4f79-827e-29ee3ebbc8c1', 'cac314b9-7b54-4859-bf49-a9acb72b761d']",46,,,,,,,,,,,,,,,,,Brazil,781,00:38:46.753,Pressure,
,,,,,,,,,,1.413,,,,,,,,,,,,,3b2e553a-12c8-45df-96b4-0686f2fa8d5f,1511,,"[56.0, 26.0]",8650,38,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,66,Belgium,782,"['5cd94be1-b353-4276-a933-29b26b92311b', '90f1b31d-3abd-46e7-8367-ed1bde98405b', 'c391450b-c3dd-438d-aa2f-884b8830302f']",56,,,,,,,,,,,,,,,,,Brazil,781,00:38:56.220,Pressure,
,,,,,,,,,,0.933,,,,,,,,,,,,,8d42d2d3-3955-478b-a24b-6810c72f4677,1544,,"[58.0, 76.0]",8650,39,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,66,Belgium,782,"['9904e287-b889-4a7c-875d-3df72b552cc2', 'a504c969-7b37-4127-8594-72b97764cf17']",24,,,,,,,,,,,,,,,,,Brazil,781,00:39:24.500,Pressure,
,,,,,,,,,,2.283,,,,,,,,,,,,,a91e7d51-3bd0-45ef-a0b1-00906b161581,1552,,"[57.0, 55.0]",8650,39,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,66,Belgium,782,['d12bdb9b-b06f-4128-8915-209d066b255f'],28,,,,,,,,,,,,,,,,,Brazil,781,00:39:28.710,Pressure,
,,,,,,,,,,0.913,,,,,,,,,,,,,88dafda7-d994-443e-9e9a-5d95bd4b4868,1553,,"[50.0, 59.0]",8650,39,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,66,Belgium,782,"['2310216c-19af-4d11-aec4-ce4edb47ddaa', '317b809f-12f0-48df-96e4-103efcb1e118', '3efb29fe-94b7-40a5-bc32-ccb71533ace9']",30,,,,,,,,,,,,,,,,,Brazil,781,00:39:30.800,Pressure,
,,,,,,,,,,2.12,,,,,,,,,,,,,7ba4a183-a210-4e7d-953f-1957576e7741,1560,,"[41.0, 75.0]",8650,39,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,66,Belgium,782,"['2815de14-abb9-46ec-bf25-106e34a524a3', '4b7c10f6-6196-418c-b234-e60f92df1ad3', 'd482603c-a9e7-431d-a1b4-f1434d13773d', 'f8617300-1384-44d0-ad45-a3561c0509e9']",33,,,,,,,,,,,,,,,,,Brazil,781,00:39:33.153,Pressure,
,,,,,,,,,,0.88,,,,,,,,,,,,,e1680b5a-4718-473d-b506-b99812d120d3,1564,,"[36.0, 62.0]",8650,39,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Midfield,66,Belgium,782,"['2815de14-abb9-46ec-bf25-106e34a524a3', 'ebb35b3c-9569-427c-b930-886c7ae2d4ad']",35,,,,,,,,,,,,,,,,,Brazil,781,00:39:35.273,Pressure,
,,,,,,,,,,0.64,,,,,,,,,,,,,7c6cf0a2-8516-45d6-a455-1b0aadd950a9,1590,,"[37.0, 70.0]",8650,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,70,Brazil,781,['63688c7f-4bf7-468d-9a63-b7f880b71629'],46,,,,,,,,,,,,,,,,,Belgium,782,00:41:46.513,Pressure,
,,,,,,,,,,0.68,,,,,,,,,,,,,9f944cc4-9ec2-4846-bc8e-155ee392ad1d,1591,,"[29.0, 63.0]",8650,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,70,Brazil,781,['21857068-d649-4f41-8152-cbd768806f83'],48,,,,,,,,,,,,,,,,,Belgium,782,00:41:48.993,Pressure,
,,,,,,,,,,0.6,,,,,,,,,,,,,0b02e19d-91f1-44bc-9fe9-6149fa4e9fec,1595,,"[18.0, 70.0]",8650,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,70,Brazil,781,['a80b9b8a-b7a1-4908-a8be-b2fbc71e2173'],50,,,,,,,,,,,,,,,,,Belgium,782,00:41:50.673,Pressure,
,,,,,,,,,,0.96,,,,,,,,,,,,,9ec2fe0d-3dff-45db-a1d4-6122abde7182,1599,,"[26.0, 69.0]",8650,41,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,70,Brazil,781,['cef02d47-1548-43a9-9813-ff3d6c789d6f'],52,,,,,,,,,,,,,,,,,Belgium,782,00:41:52.753,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,f28f515e-fccc-4610-9ca7-254ed7dad05b,1607,,"[33.0, 46.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,70,Brazil,781,"['007f59d0-0d1b-4fc8-9910-dbffe6935d41', '1e9f3d9e-7adf-4461-ae09-9340e1d34cdd']",4,,,,,,,,,,,,,,,,,Belgium,782,00:42:04.833,Pressure,
,,,,,,,,,,0.72,,,,,,,,,,,,,de1c6644-36f6-4c18-8e73-112be812f95e,1611,,"[18.0, 17.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,70,Brazil,781,['c3ceb5fe-486d-4151-94b3-5c22b305adb4'],7,,,,,,,,,,,,,,,,,Belgium,782,00:42:07.153,Pressure,
,,,,,,,,,,0.8,,,,,,,,,,,,,41fcc7fb-8d5d-4e90-8564-2823a67a0b3c,1615,,"[19.0, 30.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,70,Brazil,781,['fb9181f6-9ef1-495a-8be2-d8839a7eefb7'],10,,,,,,,,,,,,,,,,,Belgium,782,00:42:10.553,Pressure,
,,,,True,,,,,,1.279,,,,,,,,,,,,,43a1c663-c1e0-44ac-b992-03e0e8e50d32,1618,,"[88.0, 47.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Luiz Rosa,3054.0,Center Midfield,71,Belgium,782,"['51968325-7cd7-41ec-96d4-e3c444b3521e', '79a4f4d1-0726-4d84-beaa-eb5ef90ced5f']",14,,,,,,,,,,,,,,,,,Brazil,781,00:42:14.153,Pressure,
,,,,True,,,,,,1.313,,,,,,,,,,,,,c3178d5b-cc8a-4280-8d9c-fda3b3275a55,1626,,"[76.0, 58.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,71,Belgium,782,['a13bdb11-53bb-4815-8f25-4b1a362798d6'],17,,,,,,,,,,,,,,,,,Brazil,781,00:42:17.200,Pressure,
,,,,True,,,,,,0.479,,,,,,,,,,,,,a63218cb-8544-4278-8de5-febe3cf1568f,1633,,"[58.0, 28.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Center Midfield,71,Belgium,782,['94983079-c3b0-4c3d-8ec9-1c3afd362602'],22,,,,,,,,,,,,,,,,,Belgium,782,00:42:22.273,Pressure,
,,,,,,,,,,0.999,,,,,,,,,,,,,b60e92ec-fbeb-403e-a141-f61e54e842db,1645,,"[103.0, 41.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Fernando de Jesus,3202.0,Center Forward,72,Belgium,782,"['7e294a63-9847-49e3-b7c5-2e815b4d72ff', '80c3b7fc-0a75-41df-b368-b6240c90b920']",43,,,,,,,,,,,,,,,,,Brazil,781,00:42:43.713,Pressure,
,,,,,,,,,,2.759,,,,,,,,,,,,,54353a17-f5db-47b0-b19d-67de5bacb515,1650,,"[100.0, 66.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Willian Borges da Silva,3472.0,Right Wing,72,Belgium,782,"['ef89f0f2-57ed-4a6a-8069-1547d21b0527', 'f7891089-09b6-48da-a8a6-d6b912509e1f']",46,,,,,,,,,,,,,,,,,Brazil,781,00:42:46.433,Pressure,
,,,,True,,,,,,0.56,,,,,,,,,,,,,684cfaee-b111-42cb-ba6e-79e59b3904e5,1659,,"[68.0, 42.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romelu Lukaku Menama,3289.0,Right Wing,73,Brazil,781,,54,,,,,,,,,,,,,,,,,Belgium,782,00:42:54.033,Pressure,
,,,,True,,,,,,0.72,,,,,,,,,,,,,719e4015-1578-4adf-a645-017bba1eecd5,1662,,"[67.0, 62.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Center Midfield,73,Brazil,781,['760dd9e4-0a69-46e1-b5e3-29dc81f82813'],56,,,,,,,,,,,,,,,,,Belgium,782,00:42:56.913,Pressure,
,,,,,,,,,,0.44,,,,,,,,,,,,,da8bcb83-11a8-4500-837a-9717eee8ea72,1666,,"[55.0, 51.0]",8650,42,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,73,Brazil,781,"['24726a8b-9b05-4f8c-8143-d5c32b890880', 'e81d10b8-3cb1-494d-bde3-8c014aa6d0a9']",59,,,,,,,,,,,,,,,,,Belgium,782,00:42:59.073,Pressure,
,,,,,,,,,,0.44,,,,,,,,,,,,,062f2e97-1d06-492f-b02a-262e52b0ce7b,1670,,"[39.0, 44.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,73,Brazil,781,,0,,,,,,,,,,,,,,,,,Belgium,782,00:43:00.713,Pressure,
,,,,,,,,,,1.04,,,,,,,,,,,,,db584a3d-436b-4464-a180-1fe5c029c1d6,1676,,"[36.0, 9.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,73,Brazil,781,['7ad8c97c-9c99-4890-8c0d-86edcc9a863d'],8,,,,,,,,,,,,,,,,,Belgium,782,00:43:08.273,Pressure,
,,,,,,,,,,0.6,,,,,,,,,,,,,1ae7a83e-9a64-494e-bdd1-e6f76bb8f62a,1677,,"[33.0, 36.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,73,Brazil,781,['415bfc7f-a397-4865-b6a8-c2c0498fecdb'],12,,,,,,,,,,,,,,,,,Belgium,782,00:43:12.433,Pressure,
,,,,,,,,,,0.639,,,,,,,,,,,,,49fe5cac-428c-4b7d-91c3-6c87907598b1,1681,,"[22.0, 62.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,73,Brazil,781,['a01c7f29-b29a-4f5d-b595-8d733dec492b'],17,,,,,,,,,,,,,,,,,Belgium,782,00:43:17.953,Pressure,
,,,,,,,,,,0.32,,,,,,,,,,,,,eccd9f31-5202-4695-8261-cb2194fe4ab7,1686,,"[30.0, 51.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Secondary Striker,73,Brazil,781,,20,,,,,,,,,,,,,,,,,Belgium,782,00:43:20.513,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,a1b5429b-597e-4dac-81fb-3f93b3527670,1689,,"[32.0, 45.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin De Bruyne,3089.0,Secondary Striker,73,Brazil,781,['c394fe45-dfc1-4101-9431-30923a145fd9'],22,,,,,,,,,,,,,,,,,Belgium,782,00:43:22.113,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,e4333730-6523-4699-99c1-beccaaff61fc,1693,,"[30.0, 50.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,73,Brazil,781,"['266a9d55-5a15-4f6a-8194-b093f9e5ab5d', '6bdb7d46-8d72-474e-86f5-e47f157fa027']",25,,,,,,,,,,,,,,,,,Belgium,782,00:43:25.673,Pressure,
,,,,,,,,,,0.44,,,,,,,,,,,,,d5ef6374-20d4-4078-b149-d3e59bb6e2df,1697,,"[16.0, 65.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,73,Brazil,781,['7b32f652-e9a0-4335-b927-0e71d36923a6'],27,,,,,,,,,,,,,,,,,Belgium,782,00:43:27.313,Pressure,
,,,,,,,,,,0.6,,,,,,,,,,,,,7cd306b5-297e-4b07-bc36-782767e19265,1708,,"[32.0, 53.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,74,Brazil,781,['0aed6c55-cd60-4c89-aa8c-c05a49905932'],45,,,,,,,,,,,,,,,,,Belgium,782,00:43:45.753,Pressure,
,,,,,,,,,,0.84,,,,,,,,,,,,,3f6ddfd5-dc10-431d-9144-ea8e11a2b85f,1712,,"[24.0, 12.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Back,74,Brazil,781,['4c12c41c-1ee7-4c97-88bd-3dc861e29d9a'],51,,,,,,,,,,,,,,,,,Belgium,782,00:43:51.833,Pressure,
,,,,,,,,,,0.4,,,,,,,,,,,,,e051cea0-8533-4822-81b3-eec6055f5505,1714,,"[17.0, 23.0]",8650,43,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nacer Chadli,4831.0,Left Center Midfield,74,Brazil,781,,56,,,,,,,,,,,,,,,,,Belgium,782,00:43:56.913,Pressure,
,,,,,,,,,,0.44,,,,,,,,,,,,,14e6a753-c874-4fe4-88a1-288eca34d95c,1721,,"[25.0, 51.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,74,Brazil,781,,0,,,,,,,,,,,,,,,,,Belgium,782,00:44:00.913,Pressure,
,,,,,,,,,,0.48,,,,,,,,,,,,,7b8de723-d61b-4cc9-b6a9-456cc41c3761,1724,,"[24.0, 58.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Right Center Midfield,74,Brazil,781,,1,,,,,,,,,,,,,,,,,Belgium,782,00:44:01.833,Pressure,
,,,,,,,,,,0.44,,,,,,,,,,,,,952e97ea-62d4-4278-929d-619d08fb00fa,1727,,"[27.0, 55.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,74,Brazil,781,['4b639775-74eb-46b0-a857-da227e88d5f5'],3,,,,,,,,,,,,,,,,,Belgium,782,00:44:03.113,Pressure,
,,,,,,,,,,0.52,,,,,,,,,,,,,5304cb75-d192-4fb9-bbeb-c14606680c47,1728,,"[20.0, 57.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,74,Brazil,781,['c2cc1db4-613e-4b86-8916-1bcec4c21f05'],6,,,,,,,,,,,,,,,,,Belgium,782,00:44:06.873,Pressure,
,,,,,,,,,,0.32,,,,,,,,,,,,,21e3cd2d-ee5e-4822-96de-046897094a6e,1732,,"[16.0, 53.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Axel Witsel,5642.0,Center Midfield,74,Brazil,781,['d2d37e0a-0577-429a-9bed-942aa0bf9836'],8,,,,,,,,,,,,,,,,,Belgium,782,00:44:08.393,Pressure,
,,,,,,,,,,0.559,,,,,,,,,,,,,8f8a5a49-32ef-480f-9f93-a1a533207ec6,1752,,"[21.0, 66.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,75,Brazil,781,,29,,,,,,,,,,,,,,,,,Belgium,782,00:44:29.993,Pressure,
,,,,,,,,,,0.52,,,,,,,,,,,,,3680b089-81f2-4954-97c7-d9d6a397cad1,1755,,"[12.0, 63.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,75,Brazil,781,['e919a89e-11e0-4e02-ad82-84e13c2e664a'],32,,,,,,,,,,,,,,,,,Belgium,782,00:44:32.033,Pressure,
,,,,,,,,,,0.759,,,,,,,,,,,,,8ce17db7-5988-483b-8366-a8cf0ec514c9,1758,,"[12.0, 62.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Meunier,3176.0,Right Back,75,Brazil,781,"['87bb862d-65a7-4a7f-b2e2-28dec34bfba2', 'ed88a026-8484-4ef2-8a6e-83c0bcd0590d']",34,,,,,,,,,,,,,,,,,Belgium,782,00:44:34.313,Pressure,
,,,,,,,,,,1.56,,,,,,,,,,,,,bdf153c7-41ba-4b37-878e-8cc0dbda4741,1769,,"[58.0, 43.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Emiliano da Silva,3295.0,Right Center Back,77,Belgium,782,"['127e829b-7226-4051-8eed-519dd141226f', '1d130b29-1555-4f62-aff1-564e27f6f3b7']",44,,,,,,,,,,,,,,,,,Brazil,781,00:44:44.273,Pressure,
,,,,,,,,,,4.0,,,,,,,,,,,,,ab3c906b-a1f0-4073-89ac-2edf31c470ef,1772,,"[53.0, 57.0]",8650,44,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fágner Conserva Lemos,5838.0,Right Back,77,Belgium,782,"['1d130b29-1555-4f62-aff1-564e27f6f3b7', 'a6f181e2-887b-45c7-b38e-90fb0e6a0bb8']",45,,,,,,,,,,,,,,,,,Brazil,781,00:44:45.833,Pressure,
