50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,088d6380-acf6-4eff-829e-9c0c297cabe4,127,,"[20.0, 4.0]",7585,1,,0.0,,,Left Foot,,,"[41.0, 4.0]",,Ground Pass,21.0,,Radamel Falcao García Zárate,3445.0,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,6,Colombia,769,['3eb7601b-95ab-4cf2-83bc-2a47b6390b1c'],51,,,,,,,,,,,,,,,,,,,Colombia,769,00:01:51.240,Pass,
,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,53324bbf-f3df-4587-b695-0883e32048dc,129,,"[41.0, 4.0]",7585,1,,2.55359,,,Right Foot,,,"[32.0, 10.0]",,Ground Pass,10.816654,,Jefferson Andrés Lerma Solís,5678.0,,,,1,Regular Play,Radamel Falcao García Zárate,3445.0,Left Center Forward,6,Colombia,769,['a76f8c4d-e52c-4552-bc66-8409dbeac825'],53,,,,,,,,,,,,,,,,,,,Colombia,769,00:01:53.200,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,af240f9f-a937-45ba-b3fe-bae800ed6068,133,,"[32.0, 13.0]",7585,1,,0.98279375,,,Right Foot,,,"[40.0, 25.0]",,Ground Pass,14.422205,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Left Center Midfield,6,Colombia,769,['be468616-4c29-4a04-801c-72f4eb079803'],55,,,,,,,,,,,,,,,,,,,Colombia,769,00:01:55.080,Pass,
,,,,,,,,,,,,,2.32,,,,,,,,,,,,,,7e181390-affe-4b0b-8345-9ed13c974d19,138,,"[36.0, 40.0]",7585,1,,1.2662854,,,Left Foot,,,"[47.0, 75.0]",,Ground Pass,36.687874,,Santiago Arias Naranjo,5696.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,6,Colombia,769,"['4f169b5a-b19a-4e01-a510-415bd4518fa5', 'c5de5ab5-def7-4608-992c-4b2579fe1c81']",58,,,,,,,,,,,,,,,,,,,Colombia,769,00:01:58.680,Pass,True
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,98f3cb9e-7efe-459f-ae94-54ef64b8dff3,142,,"[70.0, 74.0]",7585,2,,-1.1383885,,,Right Foot,,,"[76.0, 61.0]",,Ground Pass,14.3178215,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,6,Colombia,769,"['4b6d331b-839d-4ac8-ad5c-ca2bd8387ecc', '5b265c8a-e0b0-4fda-9d44-84143a48725d']",4,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:04.920,Pass,True
,,,,,,,,,,,,,2.36,,,,,,,,,,,,,,41664012-a5fc-4cc2-8c90-1e4dbdf67a6f,145,,"[70.0, 59.0]",7585,2,,-1.8076451,,,Left Foot,,,"[63.0, 30.0]",,Ground Pass,29.832869,,Wílmar Enrique Barrios Terán,5686.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,6,Colombia,769,['70409b7f-40fe-42b4-a50a-4fc1e7553090'],7,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:07.320,Pass,
,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,3241481d-3743-4078-9952-2561bf7027a6,148,,"[63.0, 30.0]",7585,2,,-1.1705557,,,Right Foot,,,"[74.0, 4.0]",,Ground Pass,28.231188,,Johan Andrés Mojica Palacio,5691.0,,,,1,Regular Play,Wílmar Enrique Barrios Terán,5686.0,Center Defensive Midfield,6,Colombia,769,['12785218-fd04-4048-8234-6ea6d10e82dd'],9,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:09.730,Pass,
,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,6a1046fa-e847-49ba-8727-a10c4726d5f0,151,,"[89.0, 12.0]",7585,2,,1.0164888,,,Left Foot,True,,"[102.0, 33.0]",,High Pass,24.698177,Incomplete,Juan Guillermo Cuadrado Bello,5689.0,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,6,Colombia,769,"['5c7595d5-03a3-4c0c-971f-fb931e987dc8', '5cbf695a-06a4-4c91-a70c-8a3b12ce4aa4']",15,,,,,,,,,,,,,,,,,,,Colombia,769,00:02:15.440,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,35524761-c6dc-4663-8a95-bb273516d34f,155,,"[27.0, 69.0]",7585,2,,-2.3561945,,,Right Foot,,,"[21.0, 63.0]",,Ground Pass,8.485281,,Kyle Walker,3205.0,,,Recovery,1,Regular Play,Kieran Trippier,3308.0,Right Midfield,7,England,768,['811528af-ad66-4d95-91a0-890633f43e9f'],20,,,,,,,,,,,,,,,,,,,England,768,00:02:20.320,Pass,
,,,,,,,,,,,,,0.933,,,,,,,,,,,,,,55e02a79-fa8a-4307-a7ad-977b6b4a46a5,159,,"[21.0, 63.0]",7585,2,,-0.2914568,,,Right Foot,,,"[31.0, 60.0]",,Ground Pass,10.440307,,Jordan Brian Henderson,3532.0,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,7,England,768,['d22d48c4-9bac-4e88-a8ce-3f472d1cdd93'],22,,,,,,,,,,,,,,,,,,,England,768,00:02:22.800,Pass,
,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,058e4f36-6e0e-494e-aeb3-2f24c44d5399,163,,"[30.0, 61.0]",7585,2,,1.8417432,,,Right Foot,,,"[25.0, 79.0]",,Ground Pass,18.681541,,Kieran Trippier,3308.0,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,7,England,768,"['4a579319-f13a-4ffb-870d-e891153604fc', '9a270019-3a1b-4a43-8854-21f2627e64fe']",24,,,,,,,,,,,,,,,,,,,England,768,00:02:24.440,Pass,True
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0bb9231c-6df0-49a3-92b6-feda2b2c787f,166,,"[26.0, 79.0]",7585,2,,-2.0344439,,,Right Foot,,,"[18.0, 63.0]",,Ground Pass,17.888544,,Kyle Walker,3205.0,,,,1,Regular Play,Kieran Trippier,3308.0,Right Midfield,7,England,768,['3f6dd663-2570-4139-a042-84c010fbb183'],26,,,,,,,,,,,,,,,,,,,England,768,00:02:26.320,Pass,
,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,484c4598-4718-450d-a87b-a53fe0b9c379,169,,"[17.0, 64.0]",7585,2,,-1.3258177,,,Right Foot,,,"[22.0, 44.0]",,Ground Pass,20.615528,,John Stones,3244.0,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,7,England,768,['c66f649f-7448-4355-b47b-531ca5f86824'],28,,,,,,,,,,,,,,,,,,,England,768,00:02:28.120,Pass,
,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,c8e54dd1-0a5a-4773-af4d-757749e5935e,172,,"[23.0, 41.0]",7585,2,,-1.1341692,,,Right Foot,,,"[30.0, 26.0]",,Ground Pass,16.552946,,Harry Maguire,3336.0,,,,1,Regular Play,John Stones,3244.0,Center Back,7,England,768,['15644333-4abd-43f5-be5e-e6d2dc143b1f'],30,,,,,,,,,,,,,,,,,,,England,768,00:02:30.240,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,555e08db-e990-4872-9961-a8fc0014c47c,175,,"[32.0, 19.0]",7585,2,,-1.1341692,,,Right Foot,,,"[39.0, 4.0]",,Ground Pass,16.552946,,Ashley Young,3612.0,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,7,England,768,['6d427158-3b89-4e89-9c48-537094bf35ea'],33,,,,,,,,,,,,,,,,,,,England,768,00:02:33.960,Pass,
,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,6b1060d0-7c46-40e9-92dc-c3089ef04f66,178,,"[34.0, 12.0]",7585,2,,0.4636476,,,Right Foot,,,"[68.0, 29.0]",,Low Pass,38.013157,,Raheem Sterling,3233.0,,,,1,Regular Play,Ashley Young,3612.0,Left Midfield,7,England,768,['c6c1bf5d-59e5-4a7b-ac41-b14bdebc08c5'],36,,,,,,,,,,,,,,,,,,,England,768,00:02:36.760,Pass,
,,,,,,,,,,,,,2.92,,,,,,,,,,,,,,fa0ec396-9aa6-4531-b247-422b055ae445,183,,"[67.0, 19.0]",7585,2,,1.4580687,,,Right Foot,,,"[73.0, 72.0]",,High Pass,53.338543,,Kieran Trippier,3308.0,,True,Free Kick,1,From Free Kick,Harry Kane,10955.0,Left Center Forward,8,England,768,['08ed8e5b-5750-4ec9-982d-cdd5a76454b9'],43,,,,,,,,,,,,,,,,,,,England,768,00:02:43.560,Pass,
,,,,,,,,,,,,,4.76,,,,,,,,,,,,,,cf647ac6-ea50-482e-ada1-db6df27b8327,186,,"[86.0, 70.0]",7585,2,,0.2220819,,,Right Foot,,,"[117.0, 77.0]",,Low Pass,31.780497,Incomplete,Jesse Lingard,3293.0,,,,1,From Free Kick,Kieran Trippier,3308.0,Right Midfield,8,England,768,"['06eb96a0-960b-4974-8882-a0002064aac5', 'bac27f00-cfbe-4aba-b2b4-f6b59a8c3a6a']",48,,,,,,,,,,,,,,,,,,,England,768,00:02:48.440,Pass,
,,,,,,,,,,,,,5.333,,,,,,,,,,,,,,c1c269bb-64f6-418a-a4d5-364a44599c06,192,,"[17.0, 10.0]",7585,3,,0.0,,,Right Foot,,,"[93.0, 10.0]",,High Pass,76.0,Incomplete,,,,,Free Kick,1,From Free Kick,David Ospina Ramírez,4276.0,Goalkeeper,9,Colombia,769,['a6f1f432-83c7-40f4-abc4-09c32390578a'],39,,,,,,,,,,,,,,,,,,,Colombia,769,00:03:39.360,Pass,
,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,7a9fc410-4054-4dd7-8d0a-d6f6a1bff7f8,195,,"[25.0, 66.0]",7585,3,,-2.2974386,,,Right Foot,,,"[9.0, 48.0]",,Ground Pass,24.083189,,Jordan Pickford,3468.0,,,,1,Regular Play,Kyle Walker,3205.0,Right Center Back,10,England,768,['38a67c5e-c2a2-4164-a848-3fd637cd7dbf'],46,,,,,,,,,,,,,,,,,,,England,768,00:03:46.160,Pass,
,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,5c080e4e-1c68-41cc-b90a-a99d03c2d4fa,198,,"[12.0, 42.0]",7585,3,,0.124354996,,,Left Foot,,,"[20.0, 43.0]",,Ground Pass,8.062258,,John Stones,3244.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,10,England,768,['c734c80c-4cbf-425f-897c-0ab97707bf1e'],49,,,,,,,,,,,,,,,,,,,England,768,00:03:49.800,Pass,
,,,,,,,,,,,,,0.973,,,,,,,,,,,,,,45ed2bc5-d9f7-4a8f-ba91-f21aeba2ae5b,201,,"[42.0, 49.0]",7585,3,,0.4636476,,,Right Foot,,,"[50.0, 53.0]",,Ground Pass,8.944272,,Jordan Brian Henderson,3532.0,,,,1,Regular Play,John Stones,3244.0,Center Back,10,England,768,['208ebd5b-89d8-4c83-a011-74fae0100b33'],57,,,,,,,,,,,,,,,,,,,England,768,00:03:57.880,Pass,
,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,e05746ff-cde9-459d-bdc0-dd6e26eae0bb,204,,"[47.0, 52.0]",7585,3,,-2.7901478,,,Left Foot,,,"[17.0, 41.0]",,Ground Pass,31.95309,,Jordan Pickford,3468.0,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,10,England,768,['20a3c7be-e0ea-4767-8239-817ae9fd5718'],59,,,,,,,,,,,,,,,,,,,England,768,00:03:59.680,Pass,
,,,,,,,,,,,,,1.013,,,,,,,,,,,,,,c29fddc5-c1df-4152-af2c-1d20846d90ab,207,,"[20.0, 41.0]",7585,4,,0.24497867,,,Left Foot,,,"[24.0, 42.0]",,Ground Pass,4.1231055,,John Stones,3244.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,10,England,768,['242ed6be-28a3-4f22-94fa-dc2d791febfd'],5,,,,,,,,,,,,,,,,,,,England,768,00:04:05.840,Pass,
,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,e815e734-c5a9-44b6-bda8-16112c2a78b5,211,,"[25.0, 42.0]",7585,4,,3.1415927,,,Left Foot,,,"[9.0, 42.0]",,Ground Pass,16.0,,Jordan Pickford,3468.0,,,,1,Regular Play,John Stones,3244.0,Center Back,10,England,768,['dc8280c9-36c7-417e-a80d-fba4611cf6be'],8,,,,,,,,,,,,,,,,,,,England,768,00:04:08.880,Pass,
,,,,,,,,,,,,,2.413,,,,,,,,,,,,,,6738caad-cbe0-4cc6-89de-4210ec30f154,214,,"[8.0, 42.0]",7585,4,,-1.0427219,,,Left Foot,,,"[29.0, 6.0]",,Ground Pass,41.677334,,Harry Maguire,3336.0,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,10,England,768,['d623fc13-faca-49a0-a535-a0c1fad2564f'],11,,,,,,,,,,,,,,,,,,,England,768,00:04:11.280,Pass,
,,,,,,,,,,,,,1.28,,,,,,,,,,,,,,6b07da49-4d3c-49b6-a633-0e90dfb9b4e2,218,,"[30.0, 6.0]",7585,4,,0.96850896,,,Right Foot,,,"[41.0, 22.0]",,Ground Pass,19.416489,,Harry Kane,10955.0,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,10,England,768,"['19bc1cab-069b-4eec-8b21-f68294ca7356', '5b3bcae4-625f-4ece-b60c-2ef280c8a667']",14,,,,,,,,,,,,,,,,,,,England,768,00:04:14.160,Pass,True
,,,,,,,,,,,,,1.72,,,,,,,,,,,,,,5deeae33-e46f-4c15-b7aa-8ed12c4e8cb3,221,,"[41.0, 18.0]",7585,4,,2.6516354,,,Right Foot,,,"[26.0, 26.0]",,Ground Pass,17.0,,Harry Maguire,3336.0,,,,1,Regular Play,Harry Kane,10955.0,Left Center Forward,10,England,768,"['9d3fc15a-6347-4c21-a20e-62bada8fef43', 'f42927ba-36ff-453f-9bda-a6c2c09146c1']",15,,,,,,,,,,,,,,,,,,,England,768,00:04:15.440,Pass,True
,,,,,,,,,,,,,1.293,,,,,,,,,,,,,,fbc60f6b-4384-4438-9d8e-59db5d5ff794,223,,"[27.0, 22.0]",7585,4,,0.12970254,,,Right Foot,,,"[50.0, 25.0]",,Ground Pass,23.194826,,Jordan Brian Henderson,3532.0,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,10,England,768,['c1777f52-bf86-4fbd-9d58-3069b9744017'],17,,,,,,,,,,,,,,,,,,,England,768,00:04:17.160,Pass,
,,,,,,,,,,,,,1.053,,,,,,,,,,,,,,638ce612-b5bb-480b-aeb6-9bf9d5ae12ed,227,,"[55.0, 11.0]",7585,4,,-0.48995733,,,Left Foot,,,"[70.0, 3.0]",,Ground Pass,17.0,,Bamidele Alli,3094.0,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Center Defensive Midfield,10,England,768,"['3f31c818-3462-4e10-a3f2-c00423344683', 'db5abbcc-0b28-45d8-8af1-7e511c22b580']",19,,,,,,,,,,,,,,,,,,,England,768,00:04:19.920,Pass,True
,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,041c598d-69ce-48f7-85a9-5c65026c95a4,233,,"[78.0, 12.0]",7585,4,,0.14189705,,,Right Foot,,,"[113.0, 17.0]",,Ground Pass,35.35534,,Raheem Sterling,3233.0,,,Recovery,1,Regular Play,Bamidele Alli,3094.0,Left Attacking Midfield,10,England,768,['ca703e34-95f7-476a-86d6-ddabcf3656e1'],23,,,,,,,,,,,,,,,,,,,England,768,00:04:23.000,Pass,
,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,ef7e31fc-fa2e-4045-b6bd-1e8af673c850,244,,"[91.0, 72.0]",7585,5,,-0.95360494,,,Right Foot,True,,"[113.0, 41.0]",,High Pass,38.013157,Incomplete,,,,,,1,From Free Kick,Kieran Trippier,3308.0,Right Midfield,11,England,768,['a8b40e48-17c4-4598-be24-33c9d9565c13'],28,,,,,,,,,,,,,,,,,,,England,768,00:05:28.960,Pass,
,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,bf664d76-ed4d-4331-a50a-06e55d4fcbea,246,,"[119.0, 1.0]",7585,6,,1.6172744,,,Right Foot,True,,"[117.0, 44.0]",,High Pass,43.046486,Incomplete,,,,True,Corner,1,From Corner,Ashley Young,3612.0,Left Midfield,12,England,768,['1fe5c6a1-6269-4324-9f0a-2595642f87d3'],1,,,,,,,,,,,,,,,,,,,England,768,00:06:01.040,Pass,
,,,,,,,,,,,,,2.04,,,,,,,,,,,,,,3f1164ec-6b18-4590-b089-3d657985a0ea,249,,"[14.0, 31.0]",7585,6,,-0.5247958,,,Keeper Arm,,,"[33.0, 20.0]",,Ground Pass,21.954498,,Johan Andrés Mojica Palacio,5691.0,,,,1,From Keeper,David Ospina Ramírez,4276.0,Goalkeeper,13,Colombia,769,['939e717b-c7de-4b27-a901-02bdc83aff32'],5,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:05.040,Pass,
,,,,,,,,,,,,,1.52,,,,,,,,,,,,,,edbafd3f-44d4-4ed4-871c-7e5b9343596e,256,,"[73.0, 79.0]",7585,6,,-0.049958397,,,Right Foot,,,"[93.0, 78.0]",,Ground Pass,20.024984,Incomplete,Raheem Sterling,3233.0,,,,1,Regular Play,Kieran Trippier,3308.0,Right Midfield,14,England,768,"['71b6dd4b-6024-45e6-8a46-187246b2d14e', '76060893-c728-424b-89c2-dddeaaac27ca']",16,,,,,,,,,,,,,,,,,,,England,768,00:06:16.000,Pass,
,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,12e7a997-c0a4-406e-86c9-4768cb5feb8b,260,,"[46.0, 2.0]",7585,6,,0.0,,,,,,"[58.0, 2.0]",,Low Pass,12.0,Incomplete,Radamel Falcao García Zárate,3445.0,,,Throw-in,1,From Throw In,Davinson Sánchez Mina,3494.0,Left Center Back,15,Colombia,769,"['1d7122f6-f8dc-47f0-ac22-aee52c59bccb', '64403df6-2ace-449b-9589-b00c857c3873']",40,,,,,,,,,,,,,,,,,,,Colombia,769,00:06:40.520,Pass,
,,,,,,,,,,,,,2.24,,,,,,,,,,,,,,edff11c8-a899-4562-bc64-a1f583690d88,268,,"[72.0, 74.0]",7585,7,,-0.42285392,3d830e92-8719-4b07-aa8b-cf5772a80873,,Right Foot,,,"[112.0, 56.0]",,Ground Pass,43.863426,,Raheem Sterling,3233.0,True,,Free Kick,1,From Free Kick,Kieran Trippier,3308.0,Right Midfield,17,England,768,['32c3cfc2-957f-4a9b-bce8-09ab6dba1223'],4,,,,,,,,,,,,,,,,,,,England,768,00:07:04.200,Pass,
,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,1e973139-6d38-4192-804f-e0724e401ba9,275,,"[119.0, 80.0]",7585,7,,-1.7731179,,,Right Foot,,,"[111.0, 41.0]",,High Pass,39.812057,Incomplete,Harry Maguire,3336.0,,,Corner,1,From Corner,Kieran Trippier,3308.0,Right Midfield,18,England,768,"['3699f39b-39ff-4e74-9830-bd9bfae0e964', '9e699ba4-5ca4-47b4-a231-f0c0e8830d63']",57,,,,,,,,,,,,,,,,,,,England,768,00:07:57.400,Pass,
,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,b6a452a5-9271-455e-84be-05ba7c83e781,282,,"[41.0, 40.0]",7585,8,,1.1309538,,,Right Foot,,,"[49.0, 57.0]",,Ground Pass,18.788294,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,19,Colombia,769,"['384b0df5-ed12-4c15-acf0-b4964ae9d3bd', '764c2c66-4b11-4ce2-bb63-12cb39d6cb4c']",2,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:02.160,Pass,True
,,,,,,,,,,,,,3.44,,,,,,,,,,,,,,4f17eb9b-0ac4-4978-a7c7-6d586d6795c2,284,,"[49.0, 57.0]",7585,8,,0.15264933,,,Left Foot,,,"[88.0, 63.0]",,Ground Pass,39.45884,,Santiago Arias Naranjo,5696.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,19,Colombia,769,['4c731ac5-fc09-4b4a-8d58-d34486eabd90'],3,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:03.800,Pass,
,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,5ee98c4e-0295-4be3-8a3f-48d45ff9ebdc,288,,"[90.0, 67.0]",7585,8,,-2.7928216,,,Left Foot,,,"[79.0, 63.0]",,Ground Pass,11.7046995,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,19,Colombia,769,"['6637cc79-d6f9-47f0-bbbf-b8230fbcba6d', 'a733f59d-288e-444d-9e91-de15d8a53533']",9,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:09.733,Pass,True
,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,707c7ac4-5c60-4b74-99d8-ac011fd3f789,291,,"[81.0, 64.0]",7585,8,,0.8224183,,,Left Foot,,,"[94.0, 78.0]",,Ground Pass,19.104973,,Santiago Arias Naranjo,5696.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,19,Colombia,769,['961a384b-3568-4d75-b551-8489e4dcb323'],11,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:11.560,Pass,
,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,c7802eb2-c619-4b2c-ba64-a475278670bc,295,,"[91.0, 78.0]",7585,8,,-2.7610862,,,Right Foot,,,"[86.0, 76.0]",,Low Pass,5.3851647,,Juan Fernando Quintero Paniagua,5692.0,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,19,Colombia,769,"['4c2d892d-828c-4b4a-ad33-c13f44a96762', '831752c4-61d7-4cb8-857e-24b980e2fcd1']",13,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:13.960,Pass,True
,,,,,,,,,,,,,0.493,,,,,,,,,,,,,,92062a54-b783-48f3-914b-4fe2489e84f5,297,,"[86.0, 76.0]",7585,8,,-0.7853982,,,Left Foot,,,"[88.0, 74.0]",,Low Pass,2.828427,Incomplete,Santiago Arias Naranjo,5696.0,,,,1,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,19,Colombia,769,"['65a0b36d-a4fe-4f57-98b8-7fec30ce4218', '700b836b-4212-4420-a7bf-b89d322ad25d']",15,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:15.120,Pass,
,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,0a3f9504-fb98-41b9-9faa-5116a0b7a98b,302,,"[45.0, 15.0]",7585,8,,0.34302393,,,Right Foot,,,"[59.0, 20.0]",,Ground Pass,14.866069,,Harry Kane,10955.0,,,,1,Regular Play,Jesse Lingard,3293.0,Right Attacking Midfield,20,England,768,['c066cc7b-098e-44e9-b73c-9987908c8647'],17,,,,,,,,,,,,,,,,,,,England,768,00:08:17.920,Pass,
,,,,,,,,,,,,,0.573,,,,,,,,,,,,,,3ebf1629-95cb-43f7-b091-f3ac4134f1ec,304,,"[59.0, 22.0]",7585,8,,-2.158799,,,Right Foot,,,"[55.0, 16.0]",,Ground Pass,7.2111025,,Jesse Lingard,3293.0,,,,1,Regular Play,Harry Kane,10955.0,Left Center Forward,20,England,768,['d3b9de42-1f9e-4f06-ba1b-3d55f53c2a51'],18,,,,,,,,,,,,,,,,,,,England,768,00:08:18.840,Pass,
,,,,,,,,,,,,,0.893,,,,,,,,,,,,,,a88300f8-30ad-4071-9d7a-ad91021af646,309,,"[77.0, 2.0]",7585,8,,2.1293957,,,,,,"[72.0, 10.0]",,High Pass,9.433981,,Jesse Lingard,3293.0,,,Throw-in,1,From Throw In,Bamidele Alli,3094.0,Left Attacking Midfield,21,England,768,['0045f3bb-e42b-4888-8754-8cdc248a527b'],26,,,,,,,,,,,,,,,,,,,England,768,00:08:26.440,Pass,
,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,07c91ab3-74ba-4ef9-89b4-62a9b131fc05,311,,"[71.0, 10.0]",7585,8,,-0.6287963,,,Head,,,"[82.0, 2.0]",,Low Pass,13.601471,,Bamidele Alli,3094.0,,,,1,From Throw In,Jesse Lingard,3293.0,Right Attacking Midfield,21,England,768,['b3be511b-ffc6-4dcd-844f-5439d40acb88'],27,,,,,,,,,,,,,,,,,,,England,768,00:08:27.333,Pass,
,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,da8854d3-4ad0-4eb1-b874-a2f75d639e81,315,,"[83.0, 3.0]",7585,8,,0.0,,,Right Foot,,,"[83.0, 3.0]",,Ground Pass,0.0,Incomplete,Jesse Lingard,3293.0,,,,1,From Throw In,Bamidele Alli,3094.0,Left Attacking Midfield,21,England,768,"['3cbdffa7-0641-471f-8dc7-aa3ff37cb2c2', '7c7c9501-8296-43d0-ab25-a46cd91c0745']",28,,,,,,,,,,,,,,,,,,,England,768,00:08:28.880,Pass,
,,,,,,,,,,,,,1.493,,,,,,,,,,,,,,ab403f8f-9725-424d-a736-4e6e2daa3bc4,320,,"[28.0, 66.0]",7585,8,,-1.8736812,,,Left Foot,,,"[23.0, 50.0]",,Ground Pass,16.763054,,Davinson Sánchez Mina,3494.0,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Right Center Midfield,22,Colombia,769,['6c2f96f6-c055-456e-b6f9-7c056f7e1966'],31,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:31.040,Pass,
,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,c5de5350-a22b-4ccc-838b-8387a61dc3cd,323,,"[23.0, 50.0]",7585,8,,-0.38050637,,,Right Foot,,,"[48.0, 40.0]",,Ground Pass,26.925823,,Juan Guillermo Cuadrado Bello,5689.0,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,22,Colombia,769,['1455cede-41ca-4c02-a96f-7e9581db451e'],33,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:33.280,Pass,
,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,2f5c86c5-55c9-4f58-8ed4-ec5aa8d2c99c,325,,"[48.0, 40.0]",7585,8,,-3.0309355,,,Right Foot,,,"[39.0, 39.0]",,Ground Pass,9.055386,,Jefferson Andrés Lerma Solís,5678.0,,,,1,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Center Forward,22,Colombia,769,['4ff46040-7613-4be1-b118-d5c594052f6b'],34,,,,,,,,,,,,,,,,,,,Colombia,769,00:08:34.880,Pass,
