50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[91.0, 71.0]",,,,,,,,1.32,,,,,,,,,,,7ca3f190-ba4b-4104-972d-7a8943bdf627,1932,,"[88.0, 69.0]",7572,47,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,91,Poland,789,"['389f65cf-5a7e-4cec-8731-5c32f77394f7', '43f34242-8b00-4799-beb1-fdde17317ce0', '55a605dc-9ad3-4382-8a4d-0e84eb9d14cc']",59,,,,,,,,,,,,,,,,,Poland,789,00:02:59.400,Carry,True
,,,"[108.0, 76.0]",,,,,,,,3.4,,,,,,,,,,,e34cabc6-5e56-4f2b-bd76-556cf45bc40e,1936,,"[92.0, 77.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Right Wing,91,Poland,789,"['42af6785-266f-4f95-8e3b-53ac7c403303', 'f5e4a9c4-7a06-4cdf-8b13-6403a668aedc']",1,,,,,,,,,,,,,,,,,Poland,789,00:03:01.400,Carry,
,,,"[96.0, 76.0]",,,,,,,,0.08,,,,,,,,,,,bf796193-5a86-4455-974c-9369f2e1962d,1946,,"[96.0, 76.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,92,Poland,789,"['148f515a-eb41-4fce-adea-95c1da8c1bec', '4e961da7-8fcc-445f-87bc-c97bb970dd46', '6ad78bda-fbeb-40b6-9d60-3e192eac45d4']",22,,,,,,,,,,,,,,,,,Poland,789,00:03:22.760,Carry,True
,,,"[64.0, 74.0]",,,,,,,,0.4,,,,,,,,,,,16f29057-3396-44b7-8ca2-be6c47ca8349,1949,,"[65.0, 77.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,92,Poland,789,"['2e7c4dd4-afc6-4dab-8487-6bd2e6e0afbd', 'a716cf12-74d2-487b-8b60-71233a03d853']",25,,,,,,,,,,,,,,,,,Poland,789,00:03:25.120,Carry,
,,,"[39.0, 44.0]",,,,,,,,0.88,,,,,,,,,,,06ef80dd-cf35-451c-959c-271023d263c7,1952,,"[39.0, 44.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,92,Poland,789,"['97f0fa1c-865d-4bb9-862f-7b8fbb586379', 'efb1da34-47ef-4689-a1a6-46004ce438f3']",27,,,,,,,,,,,,,,,,,Poland,789,00:03:27.680,Carry,
,,,"[12.0, 52.0]",,,,,,,,0.72,,,,,,,,,,,af32423a-4985-41ba-9905-00eddbfc1c17,1955,,"[12.0, 52.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,92,Poland,789,"['3bb88552-33f7-4d0b-8df4-d3c6b48628bd', '7f925ead-60f1-4dfe-a065-a19ecb4b9b8d']",31,,,,,,,,,,,,,,,,,Poland,789,00:03:31.080,Carry,
,,,"[43.0, 55.0]",,,,,,,,0.04,,,,,,,,,,,b844055f-d89a-4c76-907b-6e9224baa7e6,1959,,"[43.0, 55.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,92,Poland,789,"['116b781b-b0ca-4601-8703-eb7626e68928', '3c235d54-2145-458b-b43e-ce96eb05f550', '6521e323-fe7a-49e0-a8fa-e54e226fa8ca']",33,,,,,,,,,,,,,,,,,Poland,789,00:03:33.040,Carry,True
,,,"[23.0, 30.0]",,,,,,,,1.04,,,,,,,,,,,5330426a-ec5d-4d87-8cea-3b31451df454,1962,,"[26.0, 30.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,92,Poland,789,"['db66a0e1-e1e3-4b2c-820c-6c1e2a60f720', 'e6e80c0b-63a4-4dc3-8826-6876aeca28ac']",35,,,,,,,,,,,,,,,,,Poland,789,00:03:35.720,Carry,
,,,"[10.0, 57.0]",,,,,,,,2.24,,,,,,,,,,,e3f3d929-3e6a-40b9-996d-e4bc46f5d2b8,1965,,"[8.0, 49.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Fabiański,3262.0,Goalkeeper,92,Poland,789,"['5195e1ea-ad3c-4c05-ae50-51c2da7bad00', '6aac0080-d468-4d25-bba5-6413c8628791']",38,,,,,,,,,,,,,,,,,Poland,789,00:03:38.840,Carry,
,,,"[84.0, 75.0]",,,,,,,,0.08,,,,,,,,,,,3522f0b9-9606-40a9-a1d8-27f06a78d36a,1972,,"[84.0, 75.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Right Wing,93,Poland,789,"['8f80129f-bc96-4ad7-b673-e37dbd2c588d', 'cc296eea-be7f-4656-b749-9419631e661c']",57,,,,,,,,,,,,,,,,,Poland,789,00:03:57.880,Carry,
,,,"[78.0, 76.0]",,,,,,,,0.28,,,,,,,,,,,f4434a19-e95d-402a-b82d-1afe0277d160,1976,,"[78.0, 76.0]",7572,48,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Back,93,Poland,789,"['258bb847-aeb2-45e5-a60c-b05a506d7e20', '7a7daab5-2b22-481b-9bdd-b6d96a652d2a', '8819dae9-aaca-4573-a9e4-0815ca644099']",58,,,,,,,,,,,,,,,,,Poland,789,00:03:58.880,Carry,True
,,,"[65.0, 58.0]",,,,,,,,2.04,,,,,,,,,,,5c212c05-7a17-408b-a009-cdbe192dc6a8,1979,,"[66.0, 64.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Grzegorz Krychowiak,3637.0,Right Defensive Midfield,93,Poland,789,"['1a90f2dc-ad8b-4588-888d-0141365d8b08', '8e9a526a-9cb1-4456-8afd-2bbbd6db8e3d', '8ea8f0c1-1195-4e90-bdc9-7fa08d8915d2']",0,,,,,,,,,,,,,,,,,Poland,789,00:04:00.040,Carry,True
,,,"[64.0, 41.0]",,,,,,,,1.04,,,,,,,,,,,f084f0a0-0182-43c5-bd13-6e073a1aa531,1983,,"[55.0, 43.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Bednarek,4626.0,Left Center Back,93,Poland,789,"['36857688-7033-446e-8b9e-5d72dab25696', '7f0c9932-9de0-4859-b93b-c94eda2c04bb']",3,,,,,,,,,,,,,,,,,Poland,789,00:04:03.520,Carry,
,,,"[78.0, 2.0]",,,,,,,,0.08,,,,,,,,,,,1af27f8d-d50b-4ed9-b511-552280173410,1987,,"[78.0, 2.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Artur Jędrzejczyk,4685.0,Left Back,93,Poland,789,"['6134e580-3b1e-4d19-b9fc-65ffd6824aa2', '658e1eca-2463-478e-a89c-582d908eb1e9', 'e50d4bfb-8673-4003-a3c5-b3a20da0900a']",6,,,,,,,,,,,,,,,,,Poland,789,00:04:06.640,Carry,True
,,,"[98.0, 2.0]",,,,,,,,1.2,,,,,,,,,,,9915fadf-7496-4d75-9f9e-5d155da3e1f8,1991,,"[98.0, 4.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafał Kurzawa,6336.0,Left Wing,93,Poland,789,"['80c778ba-abc4-4d8e-bba5-5c2a6cb9b810', '8b5df678-6eef-4052-b722-02cbaaed5145', '98179f7c-a4d6-4917-90b0-f9fbc76781e7']",8,,,,,,,,,,,,,,,,,Poland,789,00:04:08.840,Carry,True
,,,"[99.0, 23.0]",,,,,,,,0.44,,,,,,,,,,,00c79648-75e1-40a0-85a9-3990441c9981,1997,,"[101.0, 22.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,94,Poland,789,"['795df882-9e27-4644-b75e-70c327671a3d', 'ad9bb4b7-b675-4c90-99bf-7d1e79b4afa9', 'c7f222ce-6192-4952-8d8b-31d908c56ab0']",25,,,,,,,,,,,,,,,,,Poland,789,00:04:25.720,Carry,True
,,,"[17.0, 41.0]",,,,,,,,0.067,,,,,,,,,,,3a978194-4cec-4b97-a148-55a1aed163be,2002,,"[18.0, 42.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomoaki Makino,6338.0,Left Center Back,94,Poland,789,"['38caa582-7564-4970-b4a6-e62482798b5f', 'b8ce2a3c-1b3c-4660-a807-9bdd5b105060']",28,,,,,,,,,,,,,,,,,Japan,778,00:04:28.053,Carry,
,,,"[78.0, 30.0]",,,,,,,,1.2,,,,,,,,,,,3c0e19e0-082f-4865-a82b-05765d1bbb74,2006,,"[85.0, 28.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacek Góralski,6195.0,Left Defensive Midfield,94,Poland,789,"['34587105-7416-4a71-81f1-2f2a1b7e8ffc', '511c32b1-da72-4269-82a5-d6ce5d104314']",29,,,,,,,,,,,,,,,,,Poland,789,00:04:29.720,Carry,
,,,"[56.0, 42.0]",,,,,,,,2.0,,,,,,,,,,,a8c769ca-ef36-4f3b-9854-913ae40871f9,2009,,"[55.0, 37.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Glik,3034.0,Right Center Back,94,Poland,789,"['1d6fe26f-d008-47b4-83e4-36de991cead6', '4eeac659-70fa-4708-a3d7-dbc5acfd7526']",32,,,,,,,,,,,,,,,,,Poland,789,00:04:32.680,Carry,
,,,"[98.0, 76.0]",,,,,,,,0.44,,,,,,,,,,,8c97f361-2e56-44ad-add9-eba43d350e56,2013,,"[95.0, 77.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Kamil Grosicki,5667.0,Right Wing,94,Poland,789,"['c4e9d5df-66ba-474e-9f1f-4e48d6678353', 'd5084dea-12fd-4a57-8456-e53498b3e331', 'ff070230-2018-4b1f-9261-c2684b984c8d']",37,,,,,,,,,,,,,,,,,Poland,789,00:04:37.360,Carry,True
,,,"[4.0, 14.0]",,,,,,,,1.547,,,,,,,,,,,7b09f3e8-8dd4-4204-9e76-70285cdc6dd1,2016,,"[16.0, 12.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Left Back,94,Poland,789,"['284380d1-9e40-4a97-81fd-ccb120ffb439', 'a3d44b4c-cbe6-4502-b9b9-087a20677ff1', 'faccc7b3-f354-4453-b014-049904c53949']",38,,,,,,,,,,,,,,,,,Japan,778,00:04:38.773,Carry,True
,,,"[105.0, 68.0]",,,,,,,,0.08,,,,,,,,,,,63b8a2e6-f6fb-407b-bc94-021f5608ff01,2021,,"[105.0, 68.0]",7572,49,,,,,,,,,,,,,,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Center Attacking Midfield,95,Poland,789,"['0a5a8c24-7bcd-4d96-ac13-3f58e2a3cdbc', 'f3fd65c5-b271-4c6a-b777-c7c4e48bfe61']",48,,,,,,,,,,,,,,,,,Poland,789,00:04:48.560,Carry,
,,,"[68.0, 14.0]",,,,,,,,0.707,,,,,,,,,,,4f59faf4-cec6-417a-ac88-240b105e89bc,2031,,"[67.0, 12.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takashi Usami,6191.0,Left Midfield,96,Japan,778,"['28f98984-5369-468b-89de-dc50e5691942', '4d112e05-386c-40a6-aa4a-7cce75847507', 'eb7f5ecd-de3a-425b-a581-04712f48a508']",21,,,,,,,,,,,,,,,,,Japan,778,00:05:21.293,Carry,True
,,,"[79.0, 3.0]",,,,,,,,0.08,,,,,,,,,,,5d21b50f-16b9-4bdc-b59d-1330071a1097,2036,,"[78.0, 4.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yūya Ōsako,5679.0,Left Center Forward,96,Japan,778,"['9c785b29-eb59-490d-b3b1-7f331722338a', 'bacbbdbc-5624-4361-8bbb-1c5b5eaf45cd', 'd450cec8-94b7-4e78-8372-98432e8a082c', 'efd650d6-66ad-447b-8d0a-768f5a09cde5']",23,,,,,,,,,,,,,,,,,Japan,778,00:05:23.213,Carry,True
,,,"[71.0, 13.0]",,,,,,,,1.227,,,,,,,,,,,40e5700e-737e-4e4e-a215-293853ba9d11,2041,,"[67.0, 4.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hotaru Yamaguchi,5694.0,Left Center Midfield,97,Japan,778,"['2baa8766-c4f8-4325-9f51-0e58784e21a6', 'f6702464-ba57-44d6-aed3-2a5109b0ad15']",35,,,,,,,,,,,,,,,,,Japan,778,00:05:35.213,Carry,
,,,"[68.0, 26.0]",,,,,,,,0.827,,,,,,,,,,,878bfe83-b7d4-4a34-9b3c-45f4cdd38640,2044,,"[70.0, 27.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gaku Shibasaki,5693.0,Right Center Midfield,97,Japan,778,"['981bd2d2-aaab-4add-967b-de807198f452', 'bc18c837-48ac-41c4-8e85-d19b3c6b70d5', 'f00fd580-068c-4c85-ac6d-fa6a41b70823']",37,,,,,,,,,,,,,,,,,Japan,778,00:05:37.653,Carry,True
,,,"[40.0, 18.0]",,,,,,,,1.707,,,,,,,,,,,a69dd481-48e9-4004-9d4e-a98e3dbfc95f,2048,,"[45.0, 13.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomoaki Makino,6338.0,Left Center Back,97,Japan,778,"['2000ca09-9312-4442-9998-2108aba409f8', '457644a8-50f8-40cc-8c30-af55dd69a12e']",39,,,,,,,,,,,,,,,,,Japan,778,00:05:39.933,Carry,
,,,"[39.0, 50.0]",,,,,,,,1.987,,,,,,,,,,,da178d39-6cc0-4e1c-8b56-6b4d5346e8df,2051,,"[35.0, 51.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Right Center Back,97,Japan,778,"['04fe1ddd-a3e9-4a2c-b19d-da435f65a180', 'e82f98f1-02f7-478b-9150-a1d7ee16e22f']",43,,,,,,,,,,,,,,,,,Japan,778,00:05:43.213,Carry,
,,,"[42.0, 26.0]",,,,,,,,1.187,,,,,,,,,,,f3ebb478-6074-449a-a533-43eecebbaf0b,2054,,"[39.0, 32.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomoaki Makino,6338.0,Left Center Back,97,Japan,778,"['91ec7ad1-f10c-43a5-9744-dfb876049705', 'aa694331-1ce3-4590-a563-79eaf25bb508']",46,,,,,,,,,,,,,,,,,Japan,778,00:05:46.653,Carry,
,,,"[55.0, 13.0]",,,,,,,,1.227,,,,,,,,,,,397f1650-c210-42ba-ac3d-bb29ea891b71,2057,,"[53.0, 13.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hotaru Yamaguchi,5694.0,Left Center Midfield,97,Japan,778,"['58aa4264-e322-45a2-8c17-db409baaa4be', 'f9f6323d-bb23-432a-9178-79edf141d197']",49,,,,,,,,,,,,,,,,,Japan,778,00:05:49.573,Carry,
,,,"[78.0, 2.0]",,,,,,,,0.747,,,,,,,,,,,e4ba8f7a-4bc0-4b4f-9c89-6ef86d7c7447,2060,,"[76.0, 2.0]",7572,50,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Left Back,97,Japan,778,"['5e6010ae-5913-4ad5-bf65-9a8389ee03ac', 'b18e3990-fde7-4dee-a803-4467afa6e8a1', 'b56132be-f614-45db-90ee-c79b38b2fe85']",51,,,,,,,,,,,,,,,,,Japan,778,00:05:51.933,Carry,True
,,,"[98.0, 13.0]",,,,,,,,0.747,,,,,,,,,,,00873524-5921-4fcb-b65e-e22c750c5f52,2066,,"[100.0, 13.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Left Center Forward,98,Japan,778,"['01f2fe3e-a6f1-4e35-8015-2f824edee9e7', 'fbc7ce68-1015-4b90-a612-015abc405270']",2,,,,,,,,,,,,,,,,,Japan,778,00:06:02.453,Carry,
,,,"[95.0, 13.0]",,,,,,,,2.907,,,,,,,,,,,d3924168-9daa-4cc2-8fad-9c745998c950,2069,,"[104.0, 3.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Yoshinori Muto,6337.0,Right Center Forward,98,Japan,778,"['9ba5ed9a-1abb-4d3e-a8bc-0f9ebb730f5b', 'ca5a5eee-1d23-4f8f-8bae-23db8eeba208']",4,,,,,,,,,,,,,,,,,Japan,778,00:06:04.373,Carry,
,,,"[98.0, 13.0]",,,,,,,,4.267,,,,,,,,,,,4fa31d13-c3df-404b-a226-9f76bfdb6bfb,2074,,"[99.0, 13.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Takashi Usami,6191.0,Left Midfield,98,Japan,778,"['0d8e0200-35db-4ac7-97a1-1f2356abefe8', '8db9407d-80cd-4363-806d-142327836dfc', 'fd7cb0e2-4845-4c05-9d73-53b774b5e628']",10,,,,,,,,,,,,,,,,,Japan,778,00:06:10.053,Carry,True
,,,"[15.0, 20.0]",,,,,,,,3.0,,,,,,,,,,,f209afe4-018c-4af8-9d2c-092626fa4538,2082,,"[18.0, 32.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafał Kurzawa,6336.0,Left Wing,98,Japan,778,"['342490ed-fa7e-41f3-94d2-2e43b6927866', '7f2f0e36-4d5e-4b76-be10-906240edae2f', 'b2b0931a-0e5e-48ce-9501-d2af96ac7d91']",16,,,,,,,,,,,,,,,,,Poland,789,00:06:16.760,Carry,True
,,,"[16.0, 24.0]",,,,,,,,1.4,,,,,,,,,,,30cc676d-2ca2-469a-81e3-9d5f01fa8a6c,2086,,"[23.0, 29.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacek Góralski,6195.0,Left Defensive Midfield,98,Japan,778,"['5997bbd7-5da6-46c0-b89c-ae6a8b4a331e', '96ab638e-7327-4a66-91cc-ceefbdd830f2', 'e4d9b8f7-cf22-47a2-b1ff-d41c872adc93']",20,,,,,,,,,,,,,,,,,Poland,789,00:06:20.760,Carry,True
,,,"[79.0, 79.0]",,,,,,,,1.48,,,,,,,,,,,37134aef-ef20-417f-a197-dd8584ad18be,2092,,"[78.0, 79.0]",7572,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomoaki Makino,6338.0,Left Center Back,98,Japan,778,"['13961ad3-f83d-4641-ad20-fae856b4c175', '2409b177-5581-48c9-8cb7-8561749009f6']",24,,,,,,,,,,,,,,,,,Japan,778,00:06:24.613,Carry,
,,,"[22.0, 77.0]",,,,,,,,1.627,,,,,,,,,,,28b0863c-bad9-488e-a347-5838d14999ad,2104,,"[31.0, 76.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Gotoku Sakai,6339.0,Right Midfield,101,Japan,778,"['35de0093-58e2-4dd2-8a74-19b2f36788d8', '87e1e7ec-5281-40c0-a5a1-e38492cd3ec8', '96065f0f-b1c0-4efb-8125-8f2196e30a04']",22,,,,,,,,,,,,,,,,,Japan,778,00:07:22.053,Carry,True
,,,"[76.0, 40.0]",,,,,,,,5.0,,,,,,,,,,,e6a94cad-3530-4d2d-a4e6-abe3f7f3cd0d,2112,,"[56.0, 48.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Yūya Ōsako,5679.0,Left Center Forward,101,Japan,778,"['30ba5d57-04a8-47d2-b625-b91b9c2ca84a', '5544211e-17e0-41d3-b7dc-a3014e4bdbfe', 'ebe67070-e39c-4441-a1d1-5edcfc4e71d5']",27,,,,,,,,,,,,,,,,,Japan,778,00:07:27.680,Carry,True
,,,"[97.0, 32.0]",,,,,,,,4.56,,,,,,,,,,,d2902a6f-7f89-4ddf-b767-a7a1673ca69e,2116,,"[94.0, 18.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Takashi Usami,6191.0,Left Midfield,101,Japan,778,"['6d90994e-34ee-4538-be79-3300b9ff0c1b', '9fe71292-5d23-4b37-bf43-7dce184de974', 'a6d99771-ea98-48d5-ab76-229a2e2588cc']",34,,,,,,,,,,,,,,,,,Japan,778,00:07:34.933,Carry,True
,,,"[26.0, 29.0]",,,,,,,,0.08,,,,,,,,,,,7192ed19-7e65-40fd-970e-eecfb3e83642,2124,,"[27.0, 30.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafał Kurzawa,6336.0,Left Wing,102,Poland,789,"['6ced4d0c-01c4-4013-9fd5-fefab804132a', 'b7768e49-5140-4eb2-af9a-186de39f69a7']",43,,,,,,,,,,,,,,,,,Poland,789,00:07:43.000,Carry,
,,,"[46.0, 39.0]",,,,,,,,0.64,,,,,,,,,,,f75a1271-4307-415a-ba9a-2241d7a5b11f,2127,,"[46.0, 41.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,102,Poland,789,"['73961751-3739-4ba6-a90e-b19fe68ef230', 'f948c8cb-5bdf-486a-9ceb-176ba7917fc8', 'fb5636d4-3193-43ec-af0c-41b1871c919a']",44,,,,,,,,,,,,,,,,,Poland,789,00:07:44.760,Carry,True
,,,"[56.0, 41.0]",,,,,,,,0.96,,,,,,,,,,,3975470c-51aa-4c92-a9e8-53a5b422f7a1,2131,,"[47.0, 35.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Piotr Zieliński,5660.0,Center Attacking Midfield,102,Poland,789,"['07f8610e-4639-49e0-a0d1-24ce56647a30', 'e3844ee5-4fdb-41b5-ab9e-8c017d4ed7f7']",46,,,,,,,,,,,,,,,,,Poland,789,00:07:46.040,Carry,
,,,"[91.0, 64.0]",,,,,,,,0.12,,,,,,,,,,,7a58120c-6272-4e2e-be34-9c0d9b01d067,2134,,"[91.0, 64.0]",7572,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Right Wing,102,Poland,789,"['1757d407-f837-42ce-a724-e68af561442c', '3f210a24-70e4-431b-b90a-1d5469b32f7a']",50,,,,,,,,,,,,,,,,,Poland,789,00:07:50.320,Carry,
,,,"[17.0, 54.0]",,,,,,,,5.68,,,,,,,,,,,dea3c0ba-a810-4da8-97dd-2bad11695115,2138,,"[14.0, 41.0]",7572,52,,,,,,,,,,,,,,,,,,,2,From Keeper,Eiji Kawashima,3175.0,Goalkeeper,103,Japan,778,"['3e62ce8b-53f4-4936-b155-1e6430bb3f81', 'bbf65b6e-8271-4c57-ae2b-5086ccbff03b']",52,,,,,,,,,,,,,,,,,Japan,778,00:07:52.653,Carry,
,,,"[27.0, 62.0]",,,,,,,,0.707,,,,,,,,,,,53cb0eb2-5f1f-4532-8171-0434870b44ff,2141,,"[24.0, 62.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Maya Yoshida,3300.0,Right Center Back,103,Japan,778,"['d667b3b6-385b-4f0d-b5d4-3e681d84fb47', 'ff7e6479-c708-492f-90eb-f3ed696dfe03']",0,,,,,,,,,,,,,,,,,Japan,778,00:08:00.173,Carry,
,,,"[28.0, 68.0]",,,,,,,,0.707,,,,,,,,,,,722e04ac-f1c8-467b-8d2e-67e00c418cfc,2144,,"[28.0, 68.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Hiroki Sakai,3530.0,Right Back,103,Japan,778,"['0d62e500-3cd0-4c4a-9eba-fbd376140de0', '10199624-a774-49fa-9242-456553e2f6df']",1,,,,,,,,,,,,,,,,,Japan,778,00:08:01.773,Carry,
,,,"[27.0, 63.0]",,,,,,,,1.427,,,,,,,,,,,6d299a49-63d8-40ff-ba49-a2c1883fefb3,2147,,"[24.0, 64.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Maya Yoshida,3300.0,Right Center Back,103,Japan,778,"['7d5c2409-74ec-4606-8b06-5e22d636f9cc', 'c50638f2-b14e-449a-9d29-bd1577b4d47c']",3,,,,,,,,,,,,,,,,,Japan,778,00:08:03.693,Carry,
,,,"[34.0, 44.0]",,,,,,,,0.547,,,,,,,,,,,f1e573ca-c04c-48bb-9bf8-fd02bd8e7805,2150,,"[32.0, 49.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Hotaru Yamaguchi,5694.0,Left Center Midfield,103,Japan,778,"['4de985e9-0bbb-485c-b17c-32984ec123cf', 'e0cb8b14-a2a8-4a76-a8da-b8264d0bdc3b']",7,,,,,,,,,,,,,,,,,Japan,778,00:08:07.013,Carry,
,,,"[35.0, 38.0]",,,,,,,,0.68,,,,,,,,,,,6f7006df-bf15-43b5-81ce-65a19ff30bf1,2155,,"[34.0, 39.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Hotaru Yamaguchi,5694.0,Left Center Midfield,103,Japan,778,"['69f94c6b-2c43-4810-85ae-7a4a8544abb7', 'd0068bc6-c394-495d-9a0f-0400690e6dc3']",9,,,,,,,,,,,,,,,,,Japan,778,00:08:09.333,Carry,
,,,"[44.0, 21.0]",,,,,,,,1.707,,,,,,,,,,,f7a28ff0-bca9-457a-8fe0-60909a2474c0,2158,,"[35.0, 20.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Yuto Nagatomo,5690.0,Left Back,103,Japan,778,"['bc6a1fe3-f277-47c0-8f55-fccb1c827581', 'f9a72637-6c2e-4a32-96d8-cb4656938d88']",11,,,,,,,,,,,,,,,,,Japan,778,00:08:11.333,Carry,
,,,"[35.0, 26.0]",,,,,,,,0.827,,,,,,,,,,,47d0ae76-5b2b-482b-9002-d4d76e85cc1b,2161,,"[34.0, 22.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Tomoaki Makino,6338.0,Left Center Back,103,Japan,778,"['0aeaa7a2-2ee6-4528-97a6-df5b98ec348a', 'e38afc8a-631d-4189-91d3-b224d0f55bab']",14,,,,,,,,,,,,,,,,,Japan,778,00:08:14.773,Carry,
,,,"[33.0, 37.0]",,,,,,,,0.827,,,,,,,,,,,6419e68c-ab04-4a1a-a479-9d9b3a7ea95d,2164,,"[32.0, 35.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Gaku Shibasaki,5693.0,Right Center Midfield,103,Japan,778,"['20261243-568b-44c8-aa7c-59d37b4b9203', '801042e8-1a4a-4f6c-89a7-a89ca50ed227']",16,,,,,,,,,,,,,,,,,Japan,778,00:08:16.853,Carry,
,,,"[46.0, 22.0]",,,,,,,,0.907,,,,,,,,,,,d6d8793e-f54f-487b-b87a-fef1722c0350,2167,,"[45.0, 22.0]",7572,53,,,,,,,,,,,,,,,,,,,2,From Keeper,Tomoaki Makino,6338.0,Left Center Back,103,Japan,778,"['20fdf164-a5df-4841-99c3-fd4a86583f9d', '533b4678-fbd3-4387-9938-b35ec48c2bd5']",19,,,,,,,,,,,,,,,,,Japan,778,00:08:19.893,Carry,
