50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.453,,,,,,,,,,,,489d7b64-f7fc-4d8b-9137-f0ece1529bec,3211,,,"[116.0, 33.0]",7555,80,,,,,,,,,,,,,,,,,,,,2,From Corner,Grzegorz Krychowiak,3637.0,Right Center Midfield,151,Poland,789,"['1f0c7fde-a7df-450a-b7a4-1592f2250c38', '2a28ba3c-0786-4e08-96d7-579f1d058f36']",9,,Right Foot,"[116.0, 36.0]",,"[{'location': [98.0, 51.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [110.0, 35.0], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [116.0, 37.0], 'player': {'id': 6193, 'name': 'Andrés Mateus Uribe Villa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [110.0, 33.0], 'player': {'id': 5686, 'name': 'Wílmar Enrique Barrios Terán'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [109.0, 35.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [109.0, 34.0], 'player': {'id': 6194, 'name': 'Łukasz Teodorczyk'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [110.0, 42.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.0, 30.0], 'player': {'id': 5696, 'name': 'Santiago Arias Naranjo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.0, 37.0], 'player': {'id': 3494, 'name': 'Davinson Sánchez Mina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [116.0, 43.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [118.0, 38.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.0, 44.0], 'player': {'id': 5689, 'name': 'Juan Guillermo Cuadrado Bello'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [113.0, 42.0], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.0, 53.0], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [114.0, 35.0], 'player': {'id': 6196, 'name': 'Yerry Fernando Mina González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 36.0], 'player': {'id': 4276, 'name': 'David Ospina Ramírez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.20201232,Normal,Open Play,,,,,,Poland,789,00:35:09.920,Shot,
,,,,,,,,,,,,,,1.547,,,,,,,,,,,,b7defc8a-60cf-492d-a3c9-8f2e0995479c,3326,,,"[118.0, 47.0]",7555,83,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,155,Colombia,769,"['2b526ba0-0f0c-4494-a0ff-e5ec1de3f2b5', 'bc17a9f1-ab4d-431c-a77f-a22ea83b0ecc']",45,,Left Foot,"[119.0, 43.0]",,"[{'location': [106.0, 41.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.0, 28.0], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [113.0, 35.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.0, 43.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.0, 45.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [101.0, 30.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [118.0, 44.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}]",,,Blocked,0.09850289,Backheel,Open Play,,,,,,Colombia,769,00:38:45.733,Shot,
,,,,,,,,,,,,,,1.24,,,,,,,,,,,,d0ab8481-bbdd-46d0-95c5-d2f53b2d3f9e,3340,,,"[89.0, 15.0]",7555,84,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James David Rodríguez Rubio,5695.0,Left Wing,156,Colombia,769,['a5e4fc44-2aef-42cc-8f0d-acee80bd17b5'],54,,Left Foot,"[120.0, 33.7, 1.6]",,"[{'location': [118.0, 41.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [87.0, 13.0], 'player': {'id': 5689, 'name': 'Juan Guillermo Cuadrado Bello'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [82.0, 35.0], 'player': {'id': 5686, 'name': 'Wílmar Enrique Barrios Terán'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [95.0, 35.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.0, 23.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [98.0, 18.0], 'player': {'id': 6194, 'name': 'Łukasz Teodorczyk'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [82.0, 31.0], 'player': {'id': 5668, 'name': 'Robert Lewandowski'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [76.0, 23.0], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.0, 45.0], 'player': {'id': 6196, 'name': 'Yerry Fernando Mina González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [101.0, 34.0], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [102.0, 48.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.0, 55.0], 'player': {'id': 6193, 'name': 'Andrés Mateus Uribe Villa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [101.0, 53.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [100.0, 37.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.0, 40.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [99.0, 45.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.0, 49.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 45.0], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}]",,,Off T,0.0061194333,Normal,Free Kick,,,,,,Colombia,769,00:39:54.960,Shot,
,,,,,,,,,,,,,,1.373,,,,,,,,,,,,c8e50770-f898-4406-beb4-f7ce1ae02eb3,3447,,,"[91.0, 33.0]",7555,87,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,164,Poland,789,['0c151449-04af-4f2f-9ced-43ed4c396184'],52,,Right Foot,"[119.0, 39.3, 2.4]",,"[{'location': [98.0, 54.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [91.0, 30.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [103.0, 26.0], 'player': {'id': 6194, 'name': 'Łukasz Teodorczyk'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [104.0, 20.0], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [101.0, 36.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [119.0, 40.0], 'player': {'id': 4276, 'name': 'David Ospina Ramírez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.0, 23.0], 'player': {'id': 5696, 'name': 'Santiago Arias Naranjo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [101.0, 31.0], 'player': {'id': 6196, 'name': 'Yerry Fernando Mina González'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [97.0, 29.0], 'player': {'id': 5689, 'name': 'Juan Guillermo Cuadrado Bello'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [97.0, 31.0], 'player': {'id': 5678, 'name': 'Jefferson Andrés Lerma Solís'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [95.0, 34.0], 'player': {'id': 5686, 'name': 'Wílmar Enrique Barrios Terán'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [104.0, 40.0], 'player': {'id': 3494, 'name': 'Davinson Sánchez Mina'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [85.0, 40.0], 'player': {'id': 6193, 'name': 'Andrés Mateus Uribe Villa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [84.0, 48.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [102.0, 49.0], 'player': {'id': 5691, 'name': 'Johan Andrés Mojica Palacio'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,Saved,0.019115308,Normal,Open Play,,,,,,Poland,789,00:42:52.120,Shot,
,,,,,,,,,,,,,,0.28,,,,,,,,,,,,0a1f284e-8166-411b-b26a-0d11c24564b7,3486,,,"[92.0, 50.0]",7555,89,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Attacking Midfield,166,Colombia,769,"['da0fba1d-218f-4c37-a23a-3da0a46f8fa9', 'eeacc8fd-28dd-4f03-bbc4-9a95335fb11c']",1,,Left Foot,"[97.0, 47.0]",,"[{'location': [97.0, 58.0], 'player': {'id': 5667, 'name': 'Kamil Grosicki'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [96.0, 49.0], 'player': {'id': 6195, 'name': 'Jacek Góralski'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.0, 48.0], 'player': {'id': 5672, 'name': 'Maciej Rybus'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [105.0, 42.0], 'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.0, 39.0], 'player': {'id': 4626, 'name': 'Jan Bednarek'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [106.0, 33.0], 'player': {'id': 5658, 'name': 'Łukasz Piszczek'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 25.0], 'player': {'id': 5660, 'name': 'Piotr Zieliński'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.0, 32.0], 'player': {'id': 3637, 'name': 'Grzegorz Krychowiak'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [119.0, 42.0], 'player': {'id': 5669, 'name': 'Wojciech Szczęsny'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.0, 37.0], 'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [104.0, 52.0], 'player': {'id': 5695, 'name': 'James David Rodríguez Rubio'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [95.0, 31.0], 'player': {'id': 6193, 'name': 'Andrés Mateus Uribe Villa'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [99.0, 64.0], 'player': {'id': 5689, 'name': 'Juan Guillermo Cuadrado Bello'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}]",,,Blocked,0.017525094,Normal,Open Play,,,,,,Colombia,769,00:44:01.640,Shot,
,,,,,,,,,,,,,,,,,,,,,,,,,,3d752f75-29a1-47c0-b8de-a2fa15511691,56,,,"[8.0, 44.0]",7555,1,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yerry Fernando Mina González,6196.0,Right Center Back,6,Poland,789,['93a57da2-baf5-4915-933c-0ea8e432a8ed'],1,,,,,,,,,,,,,,,,,Colombia,769,00:01:01.113,Block,
,,,,,,,,,True,,,,,,,,,,,,,,,,,9b6e8787-7ddd-4e0f-9ba8-bd7e05eae020,71,,,"[89.0, 15.0]",7555,1,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,8,Colombia,769,['ce03443e-878b-4183-9566-6073aa5e2307'],36,,,,,,,,,,,,,,,,,Poland,789,00:01:36.980,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,3108e028-837c-417a-aef8-37dcfa88d4f8,102,,,"[10.0, 58.0]",7555,2,,,,,,,,,,,,,,,,,,,,1,From Corner,Johan Andrés Mojica Palacio,5691.0,Left Back,10,Poland,789,['903abfac-aa5d-4a9d-899d-97430890a437'],24,,,,,,,,,,,,,,,,,Colombia,769,00:02:24.313,Block,
,,,,,True,,,,,,,,,,,,,,,,,,,,,b6620218-59d2-49d3-a860-d3551c0823b6,209,,,"[35.0, 30.0]",7555,7,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jacek Góralski,6195.0,Left Center Midfield,17,Colombia,769,['292ee133-afdd-4988-987a-00f175a145cf'],37,,,,,,,,,,,,,,,,,Poland,789,00:07:37.960,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,7b0466be-5b1f-47b1-94c1-4d3b0ed70e46,382,,,"[15.0, 13.0]",7555,10,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maciej Rybus,5672.0,Left Midfield,24,Colombia,769,['7418bca8-14a4-4c3e-94c3-98445b76df54'],21,,,,,,,,,,,,,,,,,Poland,789,00:10:21.300,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,f5136513-139e-4725-ba4a-2428ae53173c,553,,,"[87.0, 9.0]",7555,14,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,30,Colombia,769,['67808e4e-caf1-472e-b896-27a13ba37f2d'],26,,,,,,,,,,,,,,,,,Poland,789,00:14:26.740,Block,
,,,,,True,,,,,,,,,,,,,,,,,,,,,3bb46256-5385-4e86-8e05-058dc71300ee,575,,,"[99.0, 52.0]",7555,14,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,31,Colombia,769,['220ead5a-f0d6-4835-ad9c-cc7416734419'],49,,,,,,,,,,,,,,,,,Colombia,769,00:14:49.193,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,602068a0-a085-40c1-ad71-94cfb7d97bc9,708,,,"[22.0, 29.0]",7555,17,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,37,Poland,789,['9ddd81a4-edfc-4c4e-aff6-bd702de76439'],42,,,,,,,,,,,,,,,,,Colombia,769,00:17:42.513,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,4ee2250c-dd29-44b7-8c56-c2cf37810ccf,731,,,"[22.0, 3.0]",7555,19,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wílmar Enrique Barrios Terán,5686.0,Left Defensive Midfield,40,Poland,789,['e4c80837-9515-4d94-b4fa-64136e61fdce'],19,,,,,,,,,,,,,,,,,Colombia,769,00:19:19.713,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,dd75140f-f153-4b4d-8d65-17299aaa6555,772,,,"[7.0, 20.0]",7555,20,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Bednarek,4626.0,Center Back,42,Colombia,769,['4f4d154e-61fe-4b7c-a208-f504fac78449'],15,,,,,,,,,,,,,,,,,Poland,789,00:20:15.500,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,53e9c9b3-e597-4f75-8d0c-b97cf2e1ec5a,848,,,"[5.0, 31.0]",7555,22,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michał Pazdan,5670.0,Left Center Back,43,Colombia,769,['51e28444-71c0-4d77-802f-009ac97bb8a6'],8,,,,,,,,,,,,,,,,,Poland,789,00:22:08.980,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,1f6fcd80-d557-47f0-a787-31e7fa190793,973,,,"[27.0, 77.0]",7555,25,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Right Midfield,50,Colombia,769,['1dc5d370-af9b-4cbc-a3b9-6949b2afaa24'],50,,,,,,,,,,,,,,,,,Poland,789,00:25:50.820,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,8b5c3e32-0006-405b-a8c6-b447ce6702d3,974,,,"[92.0, 3.0]",7555,25,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johan Andrés Mojica Palacio,5691.0,Left Back,50,Colombia,769,,50,,,,,,,,,,,,,,,,,Colombia,769,00:25:50.953,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,115345ad-290b-4aa8-b6ce-78149493c516,1179,,,"[23.0, 67.0]",7555,33,,,,,,,,,,,,,,,,,,,,1,From Corner,Bartosz Bereszyński,5673.0,Right Midfield,59,Colombia,769,['688b75bc-4d62-4886-ad18-5b4f0f1ace3c'],28,,,,,,,,,,,,,,,,,Poland,789,00:33:28.380,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,96b8e454-17be-4a64-b8de-b72b5770b215,1291,,,"[25.0, 29.0]",7555,35,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Right Center Midfield,65,Colombia,769,['2f71f448-f110-41a2-90ad-3dd147a2db0e'],47,,,,,,,,,,,,,,,,,Poland,789,00:35:47.060,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,3522ff18-1f79-4729-86aa-7ae7966df73a,1455,,,"[9.0, 21.0]",7555,38,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maciej Rybus,5672.0,Left Midfield,71,Colombia,769,['64a7718f-c85f-4c12-8939-7e48c36c019d'],46,,,,,,,,,,,,,,,,,Poland,789,00:38:46.860,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,0e3771d4-e6ad-4124-aa0f-7f93eefe1fd4,1810,,,"[15.0, 62.0]",7555,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,83,Poland,789,['cd474933-37f6-4e8a-acf8-e5cf37c5fb09'],44,,,,,,,,,,,,,,,,,Colombia,769,00:47:44.753,Block,
,,,,,,,,,True,,,,,,,,,,,,,,,,,ba8710c5-72be-4ceb-8070-46540259c98b,1982,,,"[65.0, 73.0]",7555,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Quintero Paniagua,5692.0,Center Attacking Midfield,92,Colombia,769,['a3cbe639-7a52-4f2f-85e4-5a7d99fbefbd'],1,,,,,,,,,,,,,,,,,Colombia,769,00:02:01.333,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,1eb7623b-ee7f-4c9e-9d60-71fca451b9c2,2018,,,"[56.0, 5.0]",7555,47,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,93,Poland,789,['0e45e869-1965-49d3-b392-4945464289f0'],30,,,,,,,,,,,,,,,,,Colombia,769,00:02:30.093,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,1ad8c362-486f-4b27-b601-2c301ce1992c,2229,,,"[10.0, 33.0]",7555,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bednarek,4626.0,Center Back,106,Colombia,769,['3e0715bb-7b83-4ec2-a21b-d719d5c4bcb8'],6,,,,,,,,,,,,,,,,,Poland,789,00:07:06.440,Block,
,,,,,,,,,True,,,,,,,,,,,,,,,,,a43b1f13-9de2-4670-b01c-ef0fd76152e5,2368,,,"[29.0, 6.0]",7555,54,,,,,,,,,,,,,,,,,,,,2,Regular Play,James David Rodríguez Rubio,5695.0,Left Wing,112,Poland,789,['246e0315-528d-4127-9e3a-6b0c1fc37de7'],29,,,,,,,,,,,,,,,,,Colombia,769,00:09:29.733,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,81ff9cb3-f91d-4726-ae2a-e4707e1a3182,2392,,,"[26.0, 10.0]",7555,54,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,113,Poland,789,['f6e24eb1-268b-49bb-abbf-50ab5e284314'],52,,,,,,,,,,,,,,,,,Colombia,769,00:09:52.973,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,e01e6663-f8c6-4fd5-b13f-c9e2e207b580,2403,,,"[82.0, 16.0]",7555,55,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacek Góralski,6195.0,Left Center Midfield,114,Colombia,769,['50b932fd-2db5-4a6f-868e-3d922ec4c547'],14,,,,,,,,,,,,,,,,,Poland,789,00:10:14.120,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,06e017d2-061c-4e70-9f43-06818f3cdbf4,2428,,,"[18.0, 43.0]",7555,55,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bednarek,4626.0,Center Back,116,Colombia,769,['5851fcb9-d2ab-434b-88cc-d52590a3fb16'],33,,,,,,,,,,,,,,,,,Poland,789,00:10:33.680,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,37c85eaa-67ff-4d92-9cce-dc206bdfa6bb,2591,,,"[66.0, 4.0]",7555,61,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jacek Góralski,6195.0,Left Center Midfield,125,Colombia,769,['f6488ce2-0bfa-4577-8773-e0a5f2bfdc35'],22,,,,,,,,,,,,,,,,,Poland,789,00:16:22.640,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,0ec331ee-ad62-459c-8e77-5675bc9e4f8c,2609,,,"[84.0, 78.0]",7555,61,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bartosz Bereszyński,5673.0,Right Midfield,126,Colombia,769,['deb8bf80-35f0-4707-a365-6696a97db075'],47,,,,,,,,,,,,,,,,,Poland,789,00:16:47.200,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,9c77d72a-80f2-4c83-b849-c5468a903bed,2847,,,"[7.0, 40.0]",7555,65,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davinson Sánchez Mina,3494.0,Left Center Back,132,Poland,789,['aa9e2ff6-c375-424e-81c1-8009655e6f1b'],57,,,,,,,,,,,,,,,,,Colombia,769,00:20:57.853,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,6acd20c4-9c96-4142-b8a3-2a81bf41503a,2871,,,"[66.0, 68.0]",7555,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Grzegorz Krychowiak,3637.0,Right Center Midfield,135,Colombia,769,['3abcad45-c805-4762-830b-80332a86e3b9'],41,,,,,,,,,,,,,,,,,Poland,789,00:21:41.080,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,874e2076-55ec-41a0-b94b-05f0da24012a,3104,,,"[31.0, 78.0]",7555,75,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Attacking Midfield,146,Poland,789,['0d18c47d-ee16-435b-815b-7b7288232326'],58,,,,,,,,,,,,,,,,,Colombia,769,00:30:58.453,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,79ce63c6-8b5a-431c-9105-e59977201ae2,3206,,,"[11.0, 45.0]",7555,80,,,,,,,,,,,,,,,,,,,,2,From Corner,Jefferson Andrés Lerma Solís,5678.0,Center Attacking Midfield,151,Poland,789,['446222b7-3ba8-44de-b4d0-f0e039acaa34'],8,,,,,,,,,,,,,,,,,Colombia,769,00:35:08.775,Block,
,,,,,,,,,,,,,,,,,,,,,,,,,,2a28ba3c-0786-4e08-96d7-579f1d058f36,3212,,,"[5.0, 45.0]",7555,80,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Mateus Uribe Villa,6193.0,Right Defensive Midfield,151,Poland,789,['489d7b64-f7fc-4d8b-9137-f0ece1529bec'],10,,,,,,,,,,,,,,,,,Colombia,769,00:35:10.373,Block,
,,,,True,,,,,,,,,,,,,,,,,,,,,,c06eb17a-7368-4c84-b301-ccd8fe0f2058,3298,,,"[73.0, 41.0]",7555,83,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Grosicki,5667.0,Left Wing,155,Colombia,769,['4e1e3529-8a49-4aa7-a3a0-82ae1fdfd1d2'],18,,,,,,,,,,,,,,,,,Poland,789,00:38:18.160,Block,
