50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[94.0, 59.0]",,,,,,,0.2775,,,,,,,,,,,,94a9e9c3-aa6e-4b54-a967-1f4c61a5b13a,1805,,,"[94.0, 62.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Right Back,102,Reading WFC,974,"['796340d1-25ae-4ba7-90dc-3186d7cd2b77', 'e2f1ca1a-10ef-4b7a-8c4e-b41008d1a87e']",11,,,,,,,,,,,,,,,,Reading WFC,974,00:03:11.397,Carry,
,,,,,"[48.0, 26.0]",,,,,,,0.567987,,,,,,,,,,,,8c80f2c0-e664-4ec2-8ccb-5052e95f5173,1811,,,"[44.0, 26.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Coombs,19416.0,Left Center Midfield,103,Liverpool WFC,966,"['0a3a5961-935c-40ff-bebc-8ebf3c83aabb', '0d928ca6-0aaa-4e6d-969d-3144b0d92f6b']",16,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:16.023,Carry,
,,,,,"[60.0, 13.0]",,,,,,,1.878235,,,,,,,,,,,,d31fef23-bb97-443b-8fb6-20f6f18a49e3,1814,,,"[63.0, 10.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Left Wing,103,Liverpool WFC,966,"['3804636a-5b16-4e99-9db1-2b4fcafac4f0', '3f21b36d-5616-4c6d-8610-26b072c13a13', 'f245d050-079d-433d-b123-f677aaf0dee6']",17,,,,,,,,,,,,,,,,Liverpool WFC,966,00:03:17.993,Carry,True
,,,,,"[76.0, 60.0]",,,,,,,0.8852,,,,,,,,,,,,f4a88f81-f00e-43be-a1f9-61bd9b54b43b,1820,,,"[70.0, 63.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,104,Reading WFC,974,"['d15537c3-7f3c-4fe0-9b11-4707225f9a24', 'd5f78288-7328-4d17-9f6f-3eaa8fa9d176', 'f554d719-cd3e-4581-8906-46d8a8a9856e']",21,,,,,,,,,,,,,,,,Reading WFC,974,00:03:21.555,Carry,True
,,,,,"[86.0, 49.0]",,,,,,,0.6046,,,,,,,,,,,,e17eaf1c-05ad-4622-8f18-eefefd61ac4e,1824,,,"[88.0, 49.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Left Wing,104,Reading WFC,974,"['50a63eff-450f-4ea4-ad8d-be1186c76ad9', 'c20dfce5-300f-41a8-a8f6-c173d43d475c', 'd5eb0462-1bd3-40e8-876c-f247588d2586']",23,,,,,,,,,,,,,,,,Reading WFC,974,00:03:23.832,Carry,True
,,,,,"[111.0, 54.0]",,,,,,,3.858455,,,,,,,,,,,,f3ddbf6f-28a9-4bb7-832d-c86062e45b7b,1828,,,"[97.0, 46.0]",19732,48,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Center Forward,104,Reading WFC,974,"['57a134c5-1d4b-443c-8407-f962fd3e322d', '9f9843d9-8cd0-46aa-b987-369bc3d17d1c', 'd8720201-6b69-4bfd-9e0e-e3b03f85228a']",25,,,,,,,,,,,,,,,,Reading WFC,974,00:03:25.764,Carry,True
,,,,,"[105.0, 70.0]",,,,,,,2.2918,,,,,,,,,,,,6df7a1a7-e6d2-449e-9f1c-9f0b5af81ebf,1836,,,"[113.0, 64.0]",19732,49,,,,,,,,,,,,,,,,,,,2,From Corner,Brooke Chaplen,15723.0,Center Attacking Midfield,106,Reading WFC,974,"['731796fb-2518-463b-bce1-7c2531041849', 'c582c294-33dd-4650-aae7-47a9b94d64df', 'e4ba0706-9f36-4637-8d3b-123b1d528f17']",23,,,,,,,,,,,,,,,,Reading WFC,974,00:04:23.425,Carry,True
,,,,,"[116.0, 75.0]",,,,,,,7.4832,,,,,,,,,,,,ff67e250-325c-461d-bba2-322475df75ce,1840,,,"[113.0, 73.0]",19732,49,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Rowe,19780.0,Right Defensive Midfield,106,Reading WFC,974,"['4a9f568d-4cbf-4f12-8669-46085881e210', '6dba22a2-041d-40b2-b247-cfb08579c77c', 'd21673e9-826c-4299-a499-2c3a313ad0f8']",26,,,,,,,,,,,,,,,,Reading WFC,974,00:04:26.893,Carry,True
,,,,,"[98.0, 24.0]",,,,,,,0.5372,,,,,,,,,,,,7a07a905-0a34-41eb-a5de-059a877bbeeb,1849,,,"[97.0, 23.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Corner,Fara Williams,10251.0,Left Wing,107,Reading WFC,974,"['73eae202-0ab0-475f-9cf1-1ca19654a1a8', 'a5733ca6-4a3a-41a7-87a9-5cb30ed16b69', 'bfbc8ee1-bb60-4e3c-bb63-a70376ce7811']",8,,,,,,,,,,,,,,,,Reading WFC,974,00:05:08.027,Carry,True
,,,,,"[93.0, 22.0]",,,,,,,4.8999,,,,,,,,,,,,40450818-a2ca-41e5-8936-2578b8227c7d,1853,,,"[100.0, 27.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Corner,Rachel Rowe,19780.0,Right Defensive Midfield,107,Reading WFC,974,"['15e2f049-ed85-441b-b457-e6394cfbc9e8', '88d499a3-4426-4711-b7e7-d882747a7176', 'c664a187-36b4-4281-9c4a-8a534321cce7']",9,,,,,,,,,,,,,,,,Reading WFC,974,00:05:09.286,Carry,True
,,,,,"[67.0, 48.0]",,,,,,,1.0064,,,,,,,,,,,,84943504-7c62-4f45-945c-6e76325a4908,1857,,,"[64.0, 46.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Corner,Natasha Harding,15725.0,Right Back,107,Reading WFC,974,"['88d12c34-adc7-461d-b612-024df3fe473f', 'a2d34e13-b9f8-48a3-8e55-2a9b0da4ff3c']",16,,,,,,,,,,,,,,,,Reading WFC,974,00:05:16.992,Carry,
,,,,,"[5.0, 16.0]",,,,,,,2.746277,,,,,,,,,,,,9712b05c-9dd9-4bef-a6f1-979600f6f38a,1865,,,"[6.0, 27.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Corner,Leigh-Anne Robe,15630.0,Left Back,107,Reading WFC,974,"['623fdd52-e599-4a52-a509-c8a5a1e7d60a', 'c63374ee-c66f-4ee7-9919-4774b567c035']",25,,,,,,,,,,,,,,,,Liverpool WFC,966,00:05:25.081,Carry,
,,,,,"[69.0, 60.0]",,,,,,,0.868585,,,,,,,,,,,,4ac23320-4fa3-4e70-81e8-a6c453112447,1871,,,"[68.0, 56.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,108,Reading WFC,974,"['320be278-345b-49f4-9fbb-3af9a4fa70cf', '4d8d617c-a5cb-4753-aa39-03c7e1b0c3bb', 'bc73bec6-3a8e-438b-a5f1-a450515c8922']",44,,,,,,,,,,,,,,,,Reading WFC,974,00:05:44.109,Carry,True
,,,,,"[58.0, 66.0]",,,,,,,0.08,,,,,,,,,,,,c3242a79-93ed-423e-91c8-79b7cbd78abf,1874,,,"[58.0, 67.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,108,Reading WFC,974,"['520993fd-988b-4b15-a225-5fe82a606e49', '6406b5b8-e34c-4d59-97e0-7a828c4bae5a']",46,,,,,,,,,,,,,,,,Reading WFC,974,00:05:46.422,Carry,
,,,,,"[53.0, 51.0]",,,,,,,0.08,,,,,,,,,,,,9f01670a-2f2a-4a9d-8feb-7dd83769f500,1877,,,"[54.0, 51.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,108,Reading WFC,974,"['016cfcc4-f91d-497d-9d8b-c37687feb4b7', '8bb16236-e4dc-4143-8105-42ee902da8b8']",48,,,,,,,,,,,,,,,,Reading WFC,974,00:05:48.201,Carry,
,,,,,"[58.0, 71.0]",,,,,,,1.1065,,,,,,,,,,,,7ccb13a8-3a07-48bb-b323-306756ccd073,1880,,,"[55.0, 65.0]",19732,50,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,108,Reading WFC,974,"['2a4a4cf8-2d62-444e-9705-fdc3308aaa74', 'c9aa0ee9-5781-4a2d-909b-10cdfdb034c7']",49,,,,,,,,,,,,,,,,Reading WFC,974,00:05:49.651,Carry,
,,,,,"[108.0, 66.0]",,,,,,,1.181,,,,,,,,,,,,494677f5-da2d-48bd-97e7-eb8fa322c876,1885,,,"[106.0, 66.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Left Wing,109,Reading WFC,974,"['0c13c4e8-4dfe-4382-aa45-f35797833b55', '70f16927-ec8e-474e-9576-6cad6458f05e', 'd1cad3b4-db22-4674-9c32-2ecf9672a439']",2,,,,,,,,,,,,,,,,Reading WFC,974,00:06:02.256,Carry,True
,,,,,"[108.0, 62.0]",,,,,,,1.4119,,,,,,,,,,,,7286a675-fcd0-4e92-a3e5-d40f2ff7b3b5,1889,,,"[108.0, 66.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Left Wing,109,Reading WFC,974,"['01298de0-cc1c-4a7b-9af1-e032ef5ced4a', '5c5fa21a-03b7-48bd-b5c3-09c351043abc', '70f16927-ec8e-474e-9576-6cad6458f05e', 'f024fd33-efc0-4a13-9258-2dbfc636f574']",3,,,,,,,,,,,,,,,,Reading WFC,974,00:06:03.437,Carry,True
,,,,,"[81.0, 70.0]",,,,,,,0.9163,,,,,,,,,,,,041d6fc3-535c-4d7f-9afb-e20a0f65213d,1894,,,"[82.0, 70.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,109,Reading WFC,974,"['cd6791c5-851c-4eb7-82c2-3ef59fa83020', 'e33282f4-91eb-49dd-af1f-24d147d9a58f']",9,,,,,,,,,,,,,,,,Reading WFC,974,00:06:09.457,Carry,
,,,,,"[87.0, 59.0]",,,,,,,2.0062,,,,,,,,,,,,1595c373-91e9-43ba-b317-2eba74e7b615,1897,,,"[87.0, 63.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Right Defensive Midfield,109,Reading WFC,974,"['20a162ae-5fa9-40ff-b6c7-0795ec3ae5e8', '56ad4c38-a303-4b40-9883-89a9978e7921', 'dbda97e3-d6ef-4256-82a3-8b511315501a']",11,,,,,,,,,,,,,,,,Reading WFC,974,00:06:11.133,Carry,True
,,,,,"[66.0, 33.0]",,,,,,,2.0366,,,,,,,,,,,,b7d4bc59-0375-4095-9a24-1f4112b45374,1901,,,"[60.0, 45.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,109,Reading WFC,974,"['41707cdd-8acf-4560-8270-0323fac1b890', 'd31f033c-3c7a-4c5e-acc2-3d7c3d33effd']",15,,,,,,,,,,,,,,,,Reading WFC,974,00:06:15.121,Carry,
,,,,,"[55.0, 69.0]",,,,,,,0.942342,,,,,,,,,,,,a6b979f6-cad7-4d83-8255-115643bf9c19,1907,,,"[50.0, 63.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,109,Reading WFC,974,"['4d91636d-71c7-4f7a-b2cf-c51542363fe3', 'bb2f35c2-af32-453a-aa0d-953c4f3efb2f']",22,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:22.305,Carry,
,,,,,"[42.0, 16.0]",,,,,,,1.7723,,,,,,,,,,,,dc74257c-065a-453d-893b-ad42840c9f60,1912,,,"[40.0, 15.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Josanne Potter,10198.0,Left Center Back,109,Reading WFC,974,"['7edc9bd0-40f2-470a-8da1-b7ac2bde6f6c', 'b64ede13-19fa-4653-a86f-be94704548c2']",25,,,,,,,,,,,,,,,,Reading WFC,974,00:06:25.991,Carry,
,,,,,"[39.0, 43.0]",,,,,,,0.79354,,,,,,,,,,,,b694e77d-3bcf-4233-add4-d823f4c1ef74,1915,,,"[38.0, 39.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,109,Reading WFC,974,"['037fefe1-d715-43d7-915b-8da3347c67a0', '0f05819d-9cba-4e65-ac28-3e23cff55d78']",29,,,,,,,,,,,,,,,,Reading WFC,974,00:06:29.941,Carry,
,,,,,"[54.0, 44.0]",,,,,,,1.5598,,,,,,,,,,,,6f2e9429-f78b-4d5b-988c-c8da6049b49e,1918,,,"[53.0, 38.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Right Defensive Midfield,109,Reading WFC,974,"['24a46cd3-d297-49b6-9e50-156cd38a9477', '9bd150d6-3975-4f07-a5ff-d850ee7db48e']",31,,,,,,,,,,,,,,,,Reading WFC,974,00:06:31.771,Carry,
,,,,,"[56.0, 65.0]",,,,,,,0.943,,,,,,,,,,,,1aa44118-777c-4c8d-a2a8-d8230b8ad93b,1921,,,"[55.0, 77.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Right Back,109,Reading WFC,974,"['39463341-3c1e-4436-b380-50c609e3253b', '9c6178b4-dade-4a70-bae3-94ce21a1ebd3']",35,,,,,,,,,,,,,,,,Reading WFC,974,00:06:35.379,Carry,
,,,,,"[48.0, 49.0]",,,,,,,2.5693,,,,,,,,,,,,6881cb56-a9b1-48c6-8cf2-c409abf77470,1924,,,"[39.0, 48.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Throw In,Kirstyn Pearce,18152.0,Right Center Back,109,Reading WFC,974,"['a602d6c3-b9fb-481c-a0bb-a408bb827f0b', 'ce8285b2-a97a-42c2-8db8-a2b3b74a5aec']",38,,,,,,,,,,,,,,,,Reading WFC,974,00:06:38.212,Carry,
,,,,,"[36.0, 60.0]",,,,,,,0.799197,,,,,,,,,,,,356bdcfa-c9be-4d6d-873d-6a11d9df858a,1928,,,"[36.0, 60.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Counter,Christie Murray,15628.0,Right Center Midfield,110,Liverpool WFC,966,"['2f65413d-f732-4f0c-82d2-6e9bdb06784d', '9e2ee096-f6b1-4dff-ae10-9b7cabc499df', 'ede3e829-25f2-4053-b8ec-d8e0bd02f2af']",44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:44.197,Carry,True
,,,,,"[44.0, 56.0]",,,,,,,1.528354,,,,,,,,,,,,44d2fe78-79ae-4213-8002-3adee172167f,1931,,,"[36.0, 60.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Counter,Christie Murray,15628.0,Right Center Midfield,110,Liverpool WFC,966,"['27dcf3ba-e78d-45c6-b17a-8d8fdd5d3500', '2f65413d-f732-4f0c-82d2-6e9bdb06784d', '9e2ee096-f6b1-4dff-ae10-9b7cabc499df']",44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:44.996,Carry,True
,,,,,"[72.0, 75.0]",,,,,,,1.364856,,,,,,,,,,,,f61ffb87-5e9a-4dac-9772-7c090a0eb77b,1934,,,"[61.0, 75.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Counter,Niamh Charles,15631.0,Right Wing,110,Liverpool WFC,966,"['453a088e-5374-4e26-874f-9e3cb3e4f964', '62a6abd8-1ea1-4d19-8473-46443ffa5828', '82f5e35e-7913-4ed7-bcd8-4d397005f89f']",48,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:48.075,Carry,True
,,,,,"[113.0, 60.0]",,,,,,,3.129033,,,,,,,,,,,,ed9dda27-18eb-4e64-af09-ddc6f8e09337,1938,,,"[95.0, 72.0]",19732,51,,,,,,,,,,,,,,,,,,,2,From Counter,Jessica Anne Clarke,15218.0,Left Wing,110,Liverpool WFC,966,"['37215428-c0e9-4045-b2c7-f17c12929953', 'e7e81924-95dd-4d35-8ea6-138455d57c0b']",51,,,,,,,,,,,,,,,,Liverpool WFC,966,00:06:51.501,Carry,
,,,,,"[2.0, 29.0]",,,,,,,1.552,,,,,,,,,,,,76fca514-2ff1-49aa-9a2e-286bf25d50d4,1942,,,"[7.0, 31.0]",19732,51,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,111,Reading WFC,974,"['2bc039a8-bf50-4742-9461-20d19f8c7bdf', 'a7cd5d1a-da78-4a0f-9db6-113ea15c5d62']",55,,,,,,,,,,,,,,,,Reading WFC,974,00:06:55.014,Carry,
,,,,,"[26.0, 2.0]",,,,,,,1.6883,,,,,,,,,,,,829e1886-2779-40c6-a636-dae330857b84,1948,,,"[32.0, 3.0]",19732,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Attacking Midfield,113,Reading WFC,974,"['2582369c-3f33-456e-8a17-ae10f9ca4042', '542fa0fd-026c-49e2-9881-6eed941cddd3', 'cfb9e302-1c0c-4792-9110-771f5f0670a8']",29,,,,,,,,,,,,,,,,Reading WFC,974,00:07:29.308,Carry,True
,,,,,"[17.0, 4.0]",,,,,,,0.9337,,,,,,,,,,,,7f2c487b-4d79-4536-bf8e-045cae6ec581,1952,,,"[17.0, 4.0]",19732,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Back,113,Reading WFC,974,"['547f9d60-6f76-48b4-9807-05d7b17df03d', '8673a2e6-fc11-43eb-b265-49c854e69b57', '8b969a61-019e-48f1-85bb-85f9e02e3e9f']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:07:32.003,Carry,True
,,,,,"[105.0, 68.0]",,,,,,,1.127026,,,,,,,,,,,,d816ea0d-f841-4e92-9579-3acb92ec2bdf,1957,,,"[103.0, 68.0]",19732,52,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Wing,114,Liverpool WFC,966,"['1bd151af-39ce-4da7-b431-382fe2d331b9', '375f45e5-5cd7-4353-92c1-b25b636eebfe']",48,,,,,,,,,,,,,,,,Liverpool WFC,966,00:07:48.920,Carry,
,,,,,"[57.0, 8.0]",,,,,,,3.7398,,,,,,,,,,,,0fefcd98-efce-4746-822c-21879fc82b3f,1961,,,"[34.0, 6.0]",19732,52,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Attacking Midfield,115,Reading WFC,974,"['8cbbb804-85c5-486e-97a1-47e4df172518', 'd2154c0d-4a8e-44c6-82c0-3ac58c801dab']",53,,,,,,,,,,,,,,,,Reading WFC,974,00:07:53.326,Carry,
,,,,,"[101.0, 8.0]",,,,,,,2.416802,,,,,,,,,,,,a7251926-3290-419d-8ff0-f94ba89a8d80,1966,,,"[109.0, 17.0]",19732,53,,,,,,,,,,,,,,,,,,,2,From Throw In,Lauren Bruton,15726.0,Center Forward,116,Reading WFC,974,"['79158d61-6bfb-458a-8391-294a3f11221e', '8bc8106d-aeb3-42b4-a8d7-ef696243ae00', 'f897c402-d7d5-41f5-adba-7df64b5bf1db']",13,,,,,,,,,,,,,,,,Reading WFC,974,00:08:13.962,Carry,True
,,,,,"[87.0, 12.0]",,,,,,,1.7671,,,,,,,,,,,,616659ec-09d3-4829-9e37-79725eddf576,1970,,,"[90.0, 11.0]",19732,53,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Furness,15706.0,Left Defensive Midfield,116,Reading WFC,974,"['60044eb5-a707-400a-b008-e2fd7dd82c1b', '74c06c57-c6e9-4ce7-9d19-091eefa2e692']",17,,,,,,,,,,,,,,,,Reading WFC,974,00:08:17.315,Carry,
,,,,,"[88.0, 33.0]",,,,,,,1.242,,,,,,,,,,,,dfee1879-0174-45bd-980b-7885d71970fe,1973,,,"[91.0, 28.0]",19732,53,,,,,,,,,,,,,,,,,,,2,From Throw In,Rachel Rowe,19780.0,Right Defensive Midfield,116,Reading WFC,974,"['3fabf7e4-9707-40c1-9430-6f96d42b5bd1', '477d4d03-3a2d-4c09-a18c-972450fa7d43']",19,,,,,,,,,,,,,,,,Reading WFC,974,00:08:19.679,Carry,
,,,,,"[112.0, 3.0]",,,,,,,1.599289,,,,,,,,,,,,68d1917f-0586-48aa-ba4e-7a6ecf54abd7,1983,,,"[101.0, 24.0]",19732,53,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Center Attacking Midfield,118,Reading WFC,974,"['ad3266bb-d980-4bf3-ac5d-e6a6692d42c7', 'b4220509-1d10-4fb9-a26d-3257bbafb630']",57,,,,,,,,,,,,,,,,Reading WFC,974,00:08:57.126,Carry,
,,,,,"[53.0, 10.0]",,,,,,,0.4952,,,,,,,,,,,,7639eb97-89d8-43b7-89e6-40f7ac983cfa,1987,,,"[54.0, 8.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirstyn Pearce,18152.0,Right Center Back,120,Reading WFC,974,"['86043864-4d40-4369-9765-9a99946206a6', 'a91a72e3-8e05-419b-b6d4-b9e903290643']",27,,,,,,,,,,,,,,,,Reading WFC,974,00:09:27.778,Carry,
,,,,,"[76.0, 26.0]",,,,,,,0.0735,,,,,,,,,,,,dfe1f8b4-4148-431d-888f-d54b52fcd907,1991,,,"[77.0, 26.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,120,Reading WFC,974,"['06affcc7-0cd6-4548-8b84-1148e7d3773a', '25fa9bed-dceb-4f17-a67d-eb00f32474c2', 'b24f719e-0de9-4fd0-a9f2-f2165f6ec06b']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:09:32.761,Carry,True
,,,,,"[89.0, 22.0]",,,,,,,2.2221,,,,,,,,,,,,cfed362b-8139-4649-b055-bf417462b176,1994,,,"[76.0, 26.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Rachel Rowe,19780.0,Right Defensive Midfield,120,Reading WFC,974,"['06affcc7-0cd6-4548-8b84-1148e7d3773a', '25fa9bed-dceb-4f17-a67d-eb00f32474c2', '363cbe88-9709-4762-bdab-214f94fb7e53']",32,,,,,,,,,,,,,,,,Reading WFC,974,00:09:32.834,Carry,True
,,,,,"[32.0, 22.0]",,,,,,,5.7716,,,,,,,,,,,,3e36f59f-6f22-4b3a-a24e-090b03c5aeee,1997,,,"[21.0, 41.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Leigh-Anne Robe,15630.0,Left Back,120,Reading WFC,974,"['4b63b231-1f8d-4148-a7a1-a927bc058f89', 'bf2b1606-3de0-48d0-97ed-7f0c0556d3f3', 'ed3ee4d8-3eb3-4901-9f09-43fe7244a95a']",37,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:37.462,Carry,True
,,,,,"[55.0, 6.0]",,,,,,,0.04,,,,,,,,,,,,0395eac1-8073-4c77-bdb9-12e32d038bf1,2001,,,"[55.0, 6.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Left Wing,120,Reading WFC,974,"['1746c2f5-349e-42dd-81fd-93fb18276cb9', '435632f2-5bf8-4193-8e7c-cd05c20140f5']",44,,,,,,,,,,,,,,,,Liverpool WFC,966,00:09:44.275,Carry,
,,,,,"[66.0, 47.0]",,,,,,,1.3042,,,,,,,,,,,,a9ed9191-b2ca-4c9d-b846-6413926a2596,2004,,,"[64.0, 44.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Josanne Potter,10198.0,Left Center Back,120,Reading WFC,974,"['5a5143cc-3c1b-40c5-a86e-ae34ce5e4e72', 'a4eb3930-09b5-45f3-8bea-e3ae595ac49d']",45,,,,,,,,,,,,,,,,Reading WFC,974,00:09:45.866,Carry,
,,,,,"[87.0, 37.0]",,,,,,,0.7539,,,,,,,,,,,,99072b7c-7903-4f4c-933f-5a4e0f4b8f94,2007,,,"[78.0, 39.0]",19732,54,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Center Forward,120,Reading WFC,974,"['0403c7ee-9f55-48a3-afbe-2e65d3279e8b', '7f1a078e-0fc8-41d2-ba36-10361379e851', '92c8c7fe-90b0-4233-89ef-950e5eda3cb8']",48,,,,,,,,,,,,,,,,Reading WFC,974,00:09:48.808,Carry,True
,,,,,"[97.0, 32.0]",,,,,,,0.821114,,,,,,,,,,,,ade84832-378e-4112-88a7-f5dcdda8de96,2013,,,"[97.0, 33.0]",19732,55,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lauren Bruton,15726.0,Center Forward,121,Reading WFC,974,"['a1b7b5df-f76f-4812-9807-d2aa42c161eb', 'f7b99739-35a5-483d-9ca7-9cec12be4179']",46,,,,,,,,,,,,,,,,Reading WFC,974,00:10:46.828,Carry,
,,,,,"[61.0, 31.0]",,,,,,,1.0866,,,,,,,,,,,,3361c36e-0952-4b41-b6a1-eeba772ace8a,2029,,,"[58.0, 34.0]",19732,57,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rachel Furness,15706.0,Left Defensive Midfield,123,Liverpool WFC,966,"['460bd3ef-00ca-47db-b691-01fe54143f35', 'a6c9a535-15c8-4ebb-a54f-511206ac0fd2', 'afc084a4-0b6a-4b2d-99f0-da49983b8f26']",30,,,,,,,,,,,,,,,,Reading WFC,974,00:12:30.433,Carry,True
,,,,,"[57.0, 52.0]",,,,,,,0.371763,,,,,,,,,,,,ee028b64-63e3-4fc8-9cdc-24517a4a15f4,2033,,,"[60.0, 51.0]",19732,57,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christie Murray,15628.0,Right Center Midfield,123,Liverpool WFC,966,"['5e263ba4-43e7-47cc-9d32-9add7fe64c70', 'e1eb8ad0-f3de-45b7-8e64-a6d010584134']",32,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:32.269,Carry,
,,,,,"[53.0, 56.0]",,,,,,,0.511913,,,,,,,,,,,,12e66579-7b80-4add-a489-b7dc78f1f066,2036,,,"[52.0, 56.0]",19732,57,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Courtney Sweetman-Kirk,15611.0,Center Forward,123,Liverpool WFC,966,"['62986a75-898a-496a-9e62-716d61cbc921', '6b978a7a-4683-4ac8-80b8-9e1683727cd2']",33,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:33.272,Carry,
