ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.246335,,,,,,,,,,,,,e15fbc22-6ace-4789-a788-6e2b68af0301,1883,,,"[83.0, 15.0]",19737,54,,,-0.8379812,,,Right Foot,,,,"[92.0, 5.0]",,Ground Pass,13.453624,,Anne-Marie Heatherson,15714.0,,,Recovery,2,From Goal Kick,Shannon Albuery,19775.0,Right Center Forward,115,Yeovil Town LFC,970,['249743f1-d630-4190-8002-112715317a4f'],10,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:09:10.687,Pass,
,,,,,,,,,,,,2.304328,,,,,,,,,,,,,20ac5e54-3cf2-4777-9dc3-02e663105442,1889,,,"[103.0, 12.0]",19737,55,,,1.2397002,,,Right Foot,True,,,"[114.0, 44.0]",,High Pass,33.83785,Incomplete,,,,,Free Kick,2,From Free Kick,Olivia Fergusson,15718.0,Left Center Forward,116,Yeovil Town LFC,970,['a6bd755f-2a8e-4bd6-982f-0ab36098639a'],12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:12.017,Pass,
,,,,,,,,,,,,3.5985,,,,,,,,,,,,,fd574486-322c-432b-b673-885ebed55965,1891,,,"[22.0, 6.0]",19737,55,,,0.047583103,,,Left Foot,,,,"[85.0, 9.0]",,High Pass,63.07139,Incomplete,,,,,Recovery,2,From Free Kick,Laura Coombs,19416.0,Right Center Midfield,116,Yeovil Town LFC,970,['f5bbb095-78d9-4828-917b-172a70ed0e05'],18,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:18.608,Pass,
,,,,,,,,,,,,1.388417,,,,,,,,,,,,,f5bbb095-78d9-4828-917b-172a70ed0e05,1892,,,"[36.0, 72.0]",19737,55,,,-1.9756881,,,Left Foot,,,,"[27.0, 51.0]",,High Pass,22.847319,,Nicola Cousins,15712.0,,,Recovery,2,From Free Kick,Georgia Evans,15707.0,Left Defensive Midfield,116,Yeovil Town LFC,970,"['4895b87c-8b69-4221-b9ab-49616a8a64a5', 'fd574486-322c-432b-b673-885ebed55965']",22,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:22.206,Pass,
,,,,,,,,,,,,1.959012,,,,,,,,,,,,,c0743628-798f-4d9d-a8b9-847e683798a5,1895,,,"[27.0, 36.0]",19737,55,,,-1.160669,,,Left Foot,,,,"[37.0, 13.0]",,Ground Pass,25.079872,,Hannah Short,15717.0,,,,2,From Free Kick,Nicola Cousins,15712.0,Left Center Back,116,Yeovil Town LFC,970,['8636d3a7-c671-429e-bbfc-8e7d641ff525'],26,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:26.286,Pass,
,,,,,,,,,,,,1.279646,,,,,,,,,,,,,e53f8300-dad2-4166-8db4-690073b94278,1899,,,"[32.0, 14.0]",19737,55,,,2.5050845,,,Right Foot,,,,"[9.0, 31.0]",,Ground Pass,28.600698,,Megan Walsh,15709.0,,,,2,From Free Kick,Hannah Short,15717.0,Right Center Back,116,Yeovil Town LFC,970,"['1d3eebe6-6bc1-4daa-881e-fed9b7b334da', '34696e93-1820-42d3-b434-3457ec1b6144']",29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:29.846,Pass,True
,,,,,,,,,,,,3.0574,,,,,,,,,,,,,d8f44be6-8539-4c27-8f84-88eb34913a86,1903,,,"[8.0, 31.0]",19737,55,,,-0.018179815,,,Right Foot,,,,"[63.0, 30.0]",,High Pass,55.00909,Incomplete,,,,,,2,From Free Kick,Megan Walsh,15709.0,Goalkeeper,116,Yeovil Town LFC,970,"['38eccd0d-90f3-4a56-a8f3-8129f22e94d3', 'e258beef-c65f-44c2-b494-74cb6b9ed70f']",31,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:10:31.326,Pass,True
,,,,,,,,,,,,1.535,,,,,,,,,,,,,e258beef-c65f-44c2-b494-74cb6b9ed70f,1904,,,"[58.0, 51.0]",19737,55,,,-0.28605145,,,Head,,,,"[75.0, 46.0]",,High Pass,17.720045,,Niamh Fahey,19777.0,,,Recovery,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,117,Liverpool WFC,966,"['7b394fc9-0a8d-43f3-9f90-b879ddd51500', 'd8f44be6-8539-4c27-8f84-88eb34913a86']",34,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:34.383,Pass,
,,,,,,,,,,,,1.075394,,,,,,,,,,,,,44b9641f-7661-42de-b658-ff266be4e76a,1906,,,"[75.0, 46.0]",19737,55,,,-3.041924,,,Head,,,,"[65.0, 45.0]",,Low Pass,10.049875,,Laura Coombs,19416.0,,,,2,Regular Play,Niamh Fahey,19777.0,Center Defensive Midfield,117,Liverpool WFC,966,['9c42a490-4a50-4c9f-9254-9b3741646825'],35,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:35.918,Pass,
,,,,,,,,,,,,1.1802,,,,,,,,,,,,,a5b3459d-5eb8-4b7f-aad9-4749cd2b9e9f,1909,,,"[65.0, 47.0]",19737,55,,,0.7853982,,,Right Foot,,,,"[81.0, 63.0]",,Low Pass,22.627417,,Rinsola Babajide,15613.0,,,,2,Regular Play,Laura Coombs,19416.0,Right Center Midfield,117,Liverpool WFC,966,['267d12f3-06da-4072-a396-22b1bdaa0288'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:10:39.010,Pass,
,,,,,,,,,,,,1.8804,,,,,,,,,,,,,6e6c3c3e-b5a0-4aa7-bad9-a02284f7b3b9,1915,,,"[27.0, 1.0]",19737,56,,,0.20539539,,,,,,,"[51.0, 6.0]",,High Pass,24.5153,,Anne-Marie Heatherson,15714.0,,,Throw-in,2,From Throw In,Megan Alexander,15710.0,Left Back,118,Yeovil Town LFC,970,['c0b0bc17-7db0-4f70-9a8a-4454a7804e10'],20,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:20.203,Pass,
,,,,,,,,,,,,0.9819,,,,,,,,,,,,,c9db0b28-f6d0-4aa1-815e-2a394d893cf7,1918,,,"[47.0, 12.0]",19737,56,,,0.035699114,,,Right Foot,,,,"[75.0, 13.0]",,High Pass,28.01785,Incomplete,,,,,,2,From Throw In,Anne-Marie Heatherson,15714.0,Left Wing,118,Yeovil Town LFC,970,['10992717-94a8-40fd-ac24-04da780ac86a'],24,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:24.238,Pass,
,,,,,,,,,,,,1.722,,,,,,,,,,,,,9d32e3fe-7353-4a2e-b304-11b11a572c96,1920,,,"[73.0, 10.0]",19737,56,,,1.9513026,,,Right Foot,,,,"[69.0, 20.0]",,Low Pass,10.770329,Incomplete,,,,,Recovery,2,From Throw In,Shannon Albuery,19775.0,Right Center Forward,118,Yeovil Town LFC,970,['6cedb94e-4140-4e66-a0e9-48a51034a42a'],26,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:26.187,Pass,
,,,,,,,,,,,,1.268538,,,,,,,,,,,,,6cedb94e-4140-4e66-a0e9-48a51034a42a,1921,,,"[52.0, 61.0]",19737,56,,,-2.8809903,,,Right Foot,,,,"[37.0, 57.0]",,Ground Pass,15.524175,,Jasmine Matthews,15618.0,,,Recovery,2,Regular Play,Laura Coombs,19416.0,Right Center Midfield,119,Liverpool WFC,966,"['9587a275-1e2a-4866-aae6-69b641fa0440', '9d32e3fe-7353-4a2e-b304-11b11a572c96']",27,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:27.909,Pass,
,,,,,,,,,,,,1.7725,,,,,,,,,,,,,00cd0d7a-a5b4-45fb-be62-470ad068b352,1925,,,"[39.0, 57.0]",19737,56,,,0.29849893,,,Left Foot,,,,"[78.0, 69.0]",,High Pass,40.804413,,Jessica Anne Clarke,15218.0,,,,2,Regular Play,Jasmine Matthews,15618.0,Left Center Back,119,Liverpool WFC,966,"['c1fe27ee-2dc3-460a-abea-4fea967d0187', 'c507a19c-08bb-4770-a19d-33ca1e3f26f8']",29,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:29.851,Pass,True
,,,,,,,,,,,,1.735008,,,,,,,,,,,,,93a8dcef-16a5-4c3c-af11-9f7e63e480bd,1927,,,"[78.0, 69.0]",19737,56,,,2.8501358,,,Right Foot,,,,"[68.0, 72.0]",,Ground Pass,10.440307,Incomplete,,,,,,2,Regular Play,Jessica Anne Clarke,15218.0,Left Wing,119,Liverpool WFC,966,['13cb11f2-646b-48d7-af88-49d6e17e8656'],31,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:31.623,Pass,
,,,,,,,,,,,,0.4459,,,,,,,,,,,,,9975e061-fc7b-4584-a380-4f6f06cdaa63,1930,,,"[54.0, 9.0]",19737,56,,,-2.9996955,,,Right Foot,,,,"[47.0, 8.0]",,Ground Pass,7.071068,,Megan Alexander,15710.0,,,,2,Regular Play,Anne-Marie Heatherson,15714.0,Left Wing,120,Yeovil Town LFC,970,['e4a71aee-9361-45a4-bc2f-9bfe1ddb87e3'],34,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:34.815,Pass,
,,,,,,,,,,,,0.920431,,,,,,,,,,,,,1dc49084-6b99-4a8d-af9a-70bb85c9db4d,1932,,,"[47.0, 8.0]",19737,56,,,0.7853982,,,Left Foot,,,,"[55.0, 16.0]",,Ground Pass,11.313708,,Ellie Mason,15715.0,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,120,Yeovil Town LFC,970,['2d9f1b4c-90de-45f7-ab11-e60f439738a7'],35,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:35.261,Pass,
,,,,,,,,,,,,1.106774,,,,,,,,,,,,,5593284c-b1db-451e-a4cd-b40094d17b3d,1936,,,"[54.0, 16.0]",19737,56,,,-0.98279375,,,Left Foot,,,,"[62.0, 4.0]",,Ground Pass,14.422205,,Megan Alexander,15710.0,,,,2,Regular Play,Ellie Mason,15715.0,Right Defensive Midfield,120,Yeovil Town LFC,970,"['aaa8335d-bcb4-4654-a1d0-4dfa8f09b450', 'bd51877a-76a8-46ed-8357-3e19bd552920']",39,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:39.389,Pass,True
,,,,,,,,,,,,1.8155,,,,,,,,,,,,,a24fa429-665d-4e2b-a923-425eb34df331,1939,,,"[63.0, 4.0]",19737,56,,,0.2220819,,,Left Foot,,,,"[94.0, 11.0]",,Low Pass,31.780497,Incomplete,,,,,,2,Regular Play,Megan Alexander,15710.0,Left Back,120,Yeovil Town LFC,970,['21411bd9-85ca-4dea-8915-765f3bb7b2a0'],41,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:11:41.750,Pass,
,,,,,,,,,,,,0.1062,,,,,,,,,,,,,77480636-757d-4101-bc2e-c9172064fd7d,1943,,,"[26.0, 75.0]",19737,56,,,0.24497867,,,Right Foot,,,,"[30.0, 76.0]",,Ground Pass,4.1231055,Incomplete,,,,,,2,Regular Play,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,121,Liverpool WFC,966,['66a88b92-179b-4170-9041-77f60ccfe6a0'],44,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:44.952,Pass,
,,,,,,,,,,,,1.56,,,,,,,,,,,,,dc9cb2cc-50f3-439b-a245-da4324e8075a,1945,,,"[35.0, 80.0]",19737,56,,,-0.14189705,,,,,,,"[56.0, 77.0]",,High Pass,21.213203,,Jessica Anne Clarke,15218.0,,,Throw-in,2,From Throw In,Satara Murray,15629.0,Right Back,122,Liverpool WFC,966,['371eb355-625a-4dda-864b-55e4f934805e'],55,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:11:55.339,Pass,
,,,,,,,,,,,,0.610014,,,,,,,,,,,,,89136c13-d3d8-4596-8fb2-1c8625c19eee,1951,,,"[52.0, 80.0]",19737,57,,,-0.34302393,,,,,,,"[66.0, 75.0]",,Low Pass,14.866069,Incomplete,,,,,Throw-in,2,From Throw In,Satara Murray,15629.0,Right Back,123,Liverpool WFC,966,['75946b7f-1649-405e-8de8-ab03e277cbc8'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:08.246,Pass,
,,,,,,,,,,,,0.81,,,,,,,,,,,,,39fb1b5b-addb-409d-a402-4292f859e92b,1953,,,"[71.0, 80.0]",19737,57,,,-0.7853982,,,,,,,"[78.0, 73.0]",,High Pass,9.899495,,Laura Coombs,19416.0,,,Throw-in,2,From Throw In,Satara Murray,15629.0,Right Back,124,Liverpool WFC,966,['d54a7f66-57e2-43ed-a767-d365432b2e39'],22,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:22.030,Pass,
,,,,,,,,,,,,0.765,,,,,,,,,,,,,032c1775-8c3c-46ee-9a76-d093c416931b,1957,,,"[77.0, 73.0]",19737,57,,,2.9229238,,,Right Foot,,,,"[68.0, 75.0]",,Ground Pass,9.219544,,Satara Murray,15629.0,,,,2,From Throw In,Laura Coombs,19416.0,Right Center Midfield,124,Liverpool WFC,966,"['1f88b291-9b98-4842-a9eb-7f4bdb0552a4', '744cea4f-2d39-49ee-8383-23eabbb5cf5a']",23,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:23.519,Pass,True
,,,,,,,,,,,,2.3864,,,,,,,,,,,,,0e5e47ff-1605-4f5f-a658-b7300598a49b,1959,,,"[68.0, 75.0]",19737,57,,,-0.6857295,,,Right Foot,,,,"[90.0, 57.0]",,High Pass,28.42534,Incomplete,,,,,,2,From Throw In,Satara Murray,15629.0,Right Back,124,Liverpool WFC,966,['db927f0b-ada2-4427-9149-c5ca4f98e489'],24,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:24.284,Pass,
,,,,,,,,,,,,1.66,,,,,,,,,,,,,bdf42f86-6919-496a-b2d7-538b13d057a6,1962,,,"[55.0, 40.0]",19737,57,,True,0.5880026,,,,,,,"[73.0, 52.0]",,High Pass,21.633308,Incomplete,,,,,Recovery,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,124,Liverpool WFC,966,"['a76e648a-6cbc-4ede-859e-e36ce8cfc45d', 'ad74d781-4aca-414d-957f-eb7fcd261d74']",28,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:28.973,Pass,True
,,,,,,,,,,,,1.289365,,,,,,,,,,,,,36b5e4c8-334b-47e0-ba8b-44a322775045,1966,,,"[79.0, 61.0]",19737,57,,,1.1441689,,,Right Foot,,,,"[84.0, 72.0]",,Ground Pass,12.083046,,Jessica Anne Clarke,15218.0,,,,2,From Throw In,Kirsty Linnett,19418.0,Center Forward,124,Liverpool WFC,966,['1d4def67-5450-42e0-9c98-e1c2715df3d2'],32,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:12:32.521,Pass,
,,,,,,,,,,,,4.1041,,,,,,,,,,,,,ee16dd3b-f46a-4d91-a8d2-09c3fafa986b,1975,,,"[24.0, 8.0]",19737,58,,,0.015871683,,,Left Foot,,,,"[87.0, 9.0]",,High Pass,63.007935,Incomplete,,,,,,2,Other,Megan Alexander,15710.0,Left Back,126,Liverpool WFC,966,['7fb2cbec-6306-45d6-8dd4-6235f42c4927'],58,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:13:58.090,Pass,
,,,,,,,,,,,,1.2063,,,,,,,,,,,,,212f1e84-6eaa-4292-9fa9-9501f12dab80,1979,,,"[31.0, 71.0]",19737,59,,,-0.5880026,,,Right Foot,,,,"[46.0, 61.0]",,Ground Pass,18.027756,,Leigh-Anne Robe,15630.0,,,,2,Other,Sophie Elizabeth Bradley-Auckland,15614.0,Right Center Back,126,Liverpool WFC,966,['6a8b0864-899e-4ed9-a4b6-2bba6856e2ec'],5,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:05.063,Pass,
,,,,,,,,,,,,3.083385,,,,,,,,,,,,,9d91377d-80c2-477a-ae02-6cc6e89c937b,1982,,,"[48.0, 55.0]",19737,59,,,-0.54937446,,,Right Foot,,,,"[97.0, 25.0]",,High Pass,57.45433,,Rinsola Babajide,15613.0,,,,2,Other,Leigh-Anne Robe,15630.0,Left Back,126,Liverpool WFC,966,['95d856df-605e-42a8-91f3-d1ebf155458f'],8,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:08.486,Pass,
,,,,,,,,,,,,1.803691,,,,,,,,,,,,,221c9e19-3a2a-4a48-ad26-e42e740eaab4,1988,,,"[106.0, 1.0]",19737,59,,,1.2924967,,,,,,,"[110.0, 15.0]",,High Pass,14.56022,,Rinsola Babajide,15613.0,,,Throw-in,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,127,Liverpool WFC,966,['c0717914-e1e9-4818-9220-97ed046e5b82'],24,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:24.731,Pass,
,,,,,,,,,,,,0.303136,,,,,,,,,,,,,12f5de14-44cd-473b-8c9a-4effe3e5880d,1993,,,"[8.0, 64.0]",19737,59,,,-1.0303768,,,Right Foot,,,,"[11.0, 59.0]",,Ground Pass,5.8309517,,Hannah Short,15717.0,,,Recovery,2,From Throw In,Amy Goddard,15708.0,Right Back,127,Liverpool WFC,966,['985df65e-856d-4c7f-a9b3-531374cae810'],29,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:29.839,Pass,
,,,,,,,,,,,,2.0937,,,,,,,,,,,,,589d5808-37c7-438d-9ed2-afb687235012,1996,,,"[11.0, 61.0]",19737,59,,,1.1441689,,,Right Foot,,,,"[16.0, 72.0]",,Ground Pass,12.083046,Incomplete,Amber Gaylor,15711.0,,,,2,From Throw In,Hannah Short,15717.0,Right Center Back,127,Liverpool WFC,966,"['4b1c195b-429b-4923-abbf-4d9522c2cc45', '8b7bb307-8d4a-471e-b9a3-595b2aa01a55']",30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:14:30.262,Pass,
,,,,,,,,,,,,0.796457,,,,,,,,,,,,,627475cd-c688-4542-8c0e-32fcf0e537e4,2005,,,"[110.0, 5.0]",19737,59,,,3.0172377,,,Right Foot,,,,"[102.0, 6.0]",,Ground Pass,8.062258,,Christie Murray,15628.0,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,127,Liverpool WFC,966,['fc23fb72-ee12-4b2e-a7c1-07519fabc673'],39,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:39.884,Pass,
,,,,,,,,,,,,0.6942,,,,,,,,,,,,,e1e14f86-5225-4203-a5d2-e477987d9473,2007,,,"[102.0, 6.0]",19737,59,,,-0.124354996,,,Left Foot,,,,"[110.0, 5.0]",,Ground Pass,8.062258,,Leigh-Anne Robe,15630.0,,,,2,From Throw In,Christie Murray,15628.0,Left Center Midfield,127,Liverpool WFC,966,['a60e76ab-d9ad-46ec-82c1-826b8c8ed1d7'],40,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:40.680,Pass,
,,,,,,,,,,,,2.552225,,,,,,,,,,,,,fa82cac5-52f3-4486-a6ff-6a7899849e39,2010,,,"[108.0, 5.0]",19737,59,,,3.041924,,,Right Foot,,,,"[78.0, 8.0]",,Ground Pass,30.149628,,Niamh Fahey,19777.0,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,127,Liverpool WFC,966,['bb2ae017-9584-4c6b-9a65-e93771af61d0'],42,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:42.783,Pass,
,,,,,,,,,,,,1.5854,,,,,,,,,,,,,ae00a5cc-81d9-432f-ad82-9a3bf3e0e4de,2014,,,"[77.0, 8.0]",19737,59,,,2.927532,,,Right Foot,,,,"[54.0, 13.0]",,Ground Pass,23.537205,,Jasmine Matthews,15618.0,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,127,Liverpool WFC,966,"['35f1965c-8ca5-4419-b07f-05d060cc9a1c', 'a3db3928-af14-4098-9c78-e2dcc7f61cae']",45,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:45.752,Pass,True
,,,,,,,,,,,,1.1104,,,,,,,,,,,,,ae5afe1c-1d0c-484c-9932-bb7ffe05db23,2017,,,"[53.0, 12.0]",19737,59,,,-0.43662715,,,Right Foot,,,,"[68.0, 5.0]",,Ground Pass,16.552946,,Niamh Fahey,19777.0,,,,2,From Throw In,Jasmine Matthews,15618.0,Left Center Back,127,Liverpool WFC,966,['ea3e3591-0c03-4374-b982-8664a908b99d'],47,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:47.566,Pass,
,,,,,,,,,,,,1.2363,,,,,,,,,,,,,3b33dcb4-67a2-4baf-aaa6-1ee2134c357f,2019,,,"[68.0, 5.0]",19737,59,,,2.485897,,,Left Foot,,,,"[55.0, 15.0]",,Ground Pass,16.40122,,Jasmine Matthews,15618.0,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,127,Liverpool WFC,966,['a7467856-de7b-40f3-98e8-87a7a6306e90'],48,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:48.677,Pass,
,,,,,,,,,,,,1.20142,,,,,,,,,,,,,216b736c-a4bd-4116-a361-727032da3005,2022,,,"[60.0, 19.0]",19737,59,,,-0.7378151,,,Left Foot,,,,"[71.0, 9.0]",,Ground Pass,14.866069,,Niamh Fahey,19777.0,,,,2,From Throw In,Jasmine Matthews,15618.0,Left Center Back,127,Liverpool WFC,966,['5c846bc2-1d75-4955-9c12-63eba45edc27'],52,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:52.362,Pass,
,,,,,,,,,,,,1.426639,,,,,,,,,,,,,ec80f80a-5c83-4858-82b1-b6ea930ccd84,2025,,,"[73.0, 9.0]",19737,59,,,-0.06885649,,,Right Foot,,,,"[102.0, 7.0]",,Ground Pass,29.068884,,Leigh-Anne Robe,15630.0,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,127,Liverpool WFC,966,['0d239e63-2553-4bd9-8beb-2bceb032c659'],55,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:14:55.674,Pass,
,,,,,,,,,,,,0.6463,,,,,,,,,,,,,1c580af8-9897-4b10-85e1-86b7a6ef6462,2029,,,"[115.0, 19.0]",19737,60,,,1.849096,,,Left Foot,True,True,,"[111.0, 33.0]",,Ground Pass,14.56022,Incomplete,Kirsty Linnett,19418.0,,,,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,127,Liverpool WFC,966,"['6e9e5ce6-f531-4ec7-883a-51942cfbb4db', '890c1583-9de0-4f22-9e94-de21e64bdd73']",0,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:00.938,Pass,
,,,,,,,,,,,,1.4487,,,,,,,,,,,,,0b45e478-c1ff-4223-bac5-dfac962f7814,2032,,,"[110.0, 1.0]",19737,60,,,1.6951513,,,,,,,"[108.0, 17.0]",,High Pass,16.124516,,Christie Murray,15628.0,,,Throw-in,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,128,Liverpool WFC,966,['fa02e0e1-5695-4cbe-88bf-4cda762f4f0a'],17,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:17.086,Pass,
,,,,,,,,,,,,0.6207,,,,,,,,,,,,,6c3d14e5-dbe2-4bfc-93ef-aa056a94827a,2035,,,"[102.0, 18.0]",19737,60,,,-2.8753407,,,Right Foot,,,,"[91.0, 15.0]",,Ground Pass,11.401754,,Niamh Fahey,19777.0,,,,2,From Throw In,Christie Murray,15628.0,Left Center Midfield,128,Liverpool WFC,966,['b179f647-a1dc-4367-80ed-82824bf2b4fd'],20,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:20.682,Pass,
,,,,,,,,,,,,1.4805,,,,,,,,,,,,,6dfcfb58-7d8a-418a-970c-e8b740c940d8,2037,,,"[91.0, 15.0]",19737,60,,,-0.42285392,,,Left Foot,,,,"[111.0, 6.0]",,Ground Pass,21.931713,,Leigh-Anne Robe,15630.0,,,,2,From Throw In,Niamh Fahey,19777.0,Center Defensive Midfield,128,Liverpool WFC,966,['3b86ce2c-9dfb-4ff1-86e2-0de6248aad8a'],21,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:21.303,Pass,
,,,,,,,,,,,,1.560836,,,,,,,,,,,,,4d5da79c-cd52-4e55-9910-516d74ac196b,2042,,,"[113.0, 1.0]",19737,60,,,1.3370532,,,,,,,"[118.0, 22.0]",,High Pass,21.587032,,Rinsola Babajide,15613.0,,,Throw-in,2,From Throw In,Leigh-Anne Robe,15630.0,Left Back,129,Liverpool WFC,966,['d71808fe-a2ed-4b7f-84e6-ddd070839a0c'],37,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:37.011,Pass,
,,,,,,,,,,,,2.4961,,,,,,,,,,,,,51631069-0a54-432a-8335-37ae2240ab0b,2047,,,"[120.0, 1.0]",19737,60,,,1.7761917,bf713e2e-7148-4302-a865-c1e222b53c6a,,Right Foot,,,,"[110.0, 49.0]",,High Pass,49.0306,,Sophie Elizabeth Bradley-Auckland,15614.0,True,True,Corner,2,From Corner,Christie Murray,15628.0,Left Center Midfield,130,Liverpool WFC,966,['f507389b-f195-451a-88cf-acdf99472e63'],58,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:15:58.682,Pass,
,,,,,,,,,,,,2.404411,,,,,,,,,,,,,c81cd038-59f9-4c1a-817a-e377a782beb4,2056,,,"[74.0, 39.0]",19737,61,,,-0.5543075,f8b74e60-3786-436e-a881-6b448a351abb,,Left Foot,,,,"[95.0, 26.0]",,Ground Pass,24.698177,,Christie Murray,15628.0,True,,,2,From Corner,Leigh-Anne Robe,15630.0,Left Back,130,Liverpool WFC,966,['0af14e86-a1e8-468f-b7e9-c5b8241f69c0'],6,,,,,,,,,,,,,,,,,Liverpool WFC,966,00:16:06.349,Pass,
,,,,,,,,,,,,2.7962,,,,,,,,,,,,,0641e986-78b6-4be8-a3c6-ac986e27f5e0,2061,,,"[14.0, 28.0]",19737,61,,,-0.18742912,,,Drop Kick,,,,"[72.0, 17.0]",,High Pass,59.03389,,Anne-Marie Heatherson,15714.0,,,,2,From Keeper,Megan Walsh,15709.0,Goalkeeper,132,Yeovil Town LFC,970,['4e1ea4b6-c2f4-4a99-8cab-38754e3440c1'],25,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:25.258,Pass,
,,,,,,,,,,,,1.7797,,,,,,,,,,,,,c3eb82db-3110-4b19-a5f6-e31235e2405d,2064,,,"[72.0, 17.0]",19737,61,,True,0.86217004,,,,,,,"[84.0, 31.0]",,High Pass,18.439089,,Olivia Fergusson,15718.0,,,,2,From Keeper,Anne-Marie Heatherson,15714.0,Left Wing,132,Yeovil Town LFC,970,"['9681f713-5bfa-42d7-9713-50700cd6f53c', 'd299c10b-793f-472b-a783-645141d9b93d']",28,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:16:28.054,Pass,True
