50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[76.0, 77.0]",,,,,,,,,,2.6939,,,,,,,,,,,e95a4f3a-5e09-42a5-86e6-28128c8e2150,1192,,"[63.0, 79.0]",19809,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kirsty Barton,19414.0,Right Back,76,Brighton & Hove Albion WFC,965,"['1a0fe937-2156-4c68-b27e-9fa1a3ba5603', 'a1926d1b-d427-401c-89f8-9cb9a3360872']",40,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:40.021,Carry,
,,,,"[80.5, 54.4]",,,,,,,,,,2.5825,,,,,,,,,,,eee2cbfb-9420-476a-aeed-b4003fdc5ba2,1195,,"[77.0, 50.0]",19809,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,76,Brighton & Hove Albion WFC,965,"['39380a4c-b98f-4a49-984f-f6ceb7e21b2d', '62e45752-8246-4a6d-8d20-19be0588e225', 'd112dd18-71f7-4911-b8f9-e4ac141a9bbf']",43,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:36:43.964,Carry,True
,,,,"[23.0, 45.0]",,,,,,,,,,1.140536,,,,,,,,,,,6241164a-c2c4-4c74-a615-edb6a4c1e41b,1202,,"[19.0, 45.0]",19809,36,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,78,Reading WFC,974,"['132a3081-ef80-4d9b-96c3-adabc80db7c2', 'efe060d4-bffb-4d7b-ae2b-bcb73d5accc6']",54,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:54.607,Carry,
,,,,"[35.0, 23.0]",,,,,,,,,,1.2498,,,,,,,,,,,b9ca472f-1ca0-47a9-852d-782c45856f0a,1205,,"[33.0, 20.0]",19809,36,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Molly Bartrip,21021.0,Left Center Back,78,Reading WFC,974,"['5c7f1531-eccc-45cc-b61f-23b932a15896', '7c6b8621-b0a0-4de1-94d7-5ea550e5aa70']",57,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:57.971,Carry,
,,,,"[46.0, 53.0]",,,,,,,,,,5.44712,,,,,,,,,,,40046a18-7835-47a9-89db-a2b41c009604,1210,,"[33.0, 52.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,78,Reading WFC,974,"['1c848dd0-9025-4e99-8ae2-669340452779', '366c2efc-6e00-4458-b75b-5edf5624eef1']",1,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:01.768,Carry,
,,,,"[15.0, 38.0]",,,,,,,,,,1.632163,,,,,,,,,,,2d28209f-3e85-4495-ac71-df73bf0d5d90,1214,,"[15.0, 43.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marie Hourihan,19419.0,Goalkeeper,79,Brighton & Hove Albion WFC,965,"['6ac480b2-5f63-459d-a797-f28a391430ee', '6e9b9e19-2a1e-4227-bf39-2bc632dd9217']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:11.794,Carry,
,,,,"[35.0, 18.0]",,,,,,,,,,0.662,,,,,,,,,,,0e460936-9ded-4305-8d4c-e548cc6d2925,1217,,"[34.0, 18.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,79,Brighton & Hove Albion WFC,965,"['0b2a8db6-9ea1-4f38-8b7a-77e27bc80300', '4b056bb1-9d1b-4406-ada2-e77ff8b1a1a6', '5b072f04-96c8-4a7a-8d94-31370d832cf9']",15,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:15.627,Carry,True
,,,,"[28.0, 26.0]",,,,,,,,,,0.08,,,,,,,,,,,84f7d5aa-d180-4937-90e3-602967460aa3,1222,,"[28.0, 27.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fern Whelan,19420.0,Left Center Back,79,Brighton & Hove Albion WFC,965,"['6b053a48-2d3a-4844-955a-5aa78694b5ee', '8d0e80e7-bf4d-4d4d-9c0b-a854dace4b3c', 'fc36395e-350a-40e5-97fb-ff43ced75217']",18,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:37:18.257,Carry,True
,,,,"[87.0, 40.0]",,,,,,,,,,2.802279,,,,,,,,,,,21ab0e91-b2ad-4fd5-a5c6-c64532ec8424,1227,,"[83.0, 36.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fara Williams,10251.0,Right Defensive Midfield,80,Reading WFC,974,"['09321261-8994-4d53-a7ad-45a000a9401b', '1599f810-e659-401b-9a3b-24b5d71431ac', '395eabac-621b-4f55-b016-5e04017dd44e', 'df26070a-13fe-4cff-bbc0-0e137b702b79']",21,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:21.583,Carry,True
,,,,"[89.9, 47.6]",,,,,,,,,,1.9236,,,,,,,,,,,9838889c-7208-4b2f-a11a-2f525fc84782,1231,,"[87.0, 40.0]",19809,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fara Williams,10251.0,Right Defensive Midfield,80,Reading WFC,974,"['09321261-8994-4d53-a7ad-45a000a9401b', '1f5ce9d5-61ed-4ab2-a0cb-b767510835e1', 'd6a70da1-b470-437a-9f1a-d9f57f89deeb']",24,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:24.385,Carry,True
,,,,"[115.0, 73.0]",,,,,,,,,,1.297,,,,,,,,,,,892c06a9-3cb1-4468-9f64-6d54288d9b1b,1237,,"[117.0, 73.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jade Moore,10190.0,Right Midfield,81,Reading WFC,974,"['89f961c3-4221-4e26-9472-847de5842646', 'ee2efaed-2d58-4122-b226-9ab705dac15b']",4,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:04.210,Carry,
,,,,"[103.0, 70.0]",,,,,,,,,,0.7875,,,,,,,,,,,3ce26a87-68cd-4691-9f1d-21194345b44a,1241,,"[106.0, 74.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fara Williams,10251.0,Right Defensive Midfield,81,Reading WFC,974,"['395a209b-3d6e-43b1-a5a7-4132583f248c', '8f05899f-c1e1-465f-8681-2151f9fdeac3', '94688843-c49e-4606-98e7-5d1757564aa6']",7,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:07.267,Carry,True
,,,,"[84.0, 37.0]",,,,,,,,,,0.0656,,,,,,,,,,,ac1c63bc-a002-4dde-b54e-18dd73fe2fed,1246,,"[84.0, 36.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mayumi Pacheco,15724.0,Left Back,81,Reading WFC,974,"['9f4fe483-5729-4bb7-9613-5d42c5f479b7', 'd4901675-3642-4fd2-be5b-b3d81f182098']",13,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:13.477,Carry,
,,,,"[47.0, 37.0]",,,,,,,,,,4.153238,,,,,,,,,,,adfffe87-c51f-41ad-9892-446e22cb9830,1249,,"[18.0, 40.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Center Midfield,82,Brighton & Hove Albion WFC,965,"['1a5c7c3b-2ea8-43c2-be19-73040ca3308a', 'b2df3fdc-345e-45f7-8d44-fffb8d6c2bff']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:38:14.388,Carry,
,,,,"[78.0, 53.0]",,,,,,,,,,2.34577,,,,,,,,,,,ea1a02a1-2c52-4c3f-8288-2a52636a11d9,1252,,"[50.0, 41.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,82,Brighton & Hove Albion WFC,965,"['64678a26-d5a7-4a8f-9ae3-632815032279', 'e9b00302-4a4e-4b26-b84d-81477195db15']",20,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:38:20.048,Carry,
,,,,"[96.0, 29.0]",,,,,,,,,,1.532253,,,,,,,,,,,baaa35b5-fb28-427e-b034-36912d6949d4,1255,,"[96.0, 24.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kate Natkiel,16399.0,Right Wing,82,Brighton & Hove Albion WFC,965,"['03021bbc-ccb3-4528-9959-995e8697e464', 'e5c7d691-5ce6-48d1-8571-9cdcb7ecacca']",24,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:38:24.691,Carry,
,,,,"[113.0, 77.0]",,,,,,,,,,1.800042,,,,,,,,,,,479bbecd-f942-4010-9537-8a3647591404,1258,,"[118.0, 70.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Peplow,16397.0,Right Center Midfield,82,Brighton & Hove Albion WFC,965,"['8a12f233-b3f5-40d0-945d-7f652a97efe4', 'f873eabd-c656-41cc-938b-96f927962860']",30,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:38:30.853,Carry,
,,,,"[96.0, 77.0]",,,,,,,,,,0.9988,,,,,,,,,,,f464387f-d187-4bb8-aa85-37d7b93944bf,1261,,"[94.0, 77.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,82,Brighton & Hove Albion WFC,965,"['2b0343e3-4ba6-45d3-bd03-7f909af2b55e', '87b4953b-47d6-4278-b57e-a0480c0d5028', 'b0fb5d00-efe0-4740-8328-94717ddd6efa']",33,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:38:33.865,Carry,True
,,,,"[10.0, 23.0]",,,,,,,,,,2.097,,,,,,,,,,,e3353339-1ecc-48f9-bf78-fb437a9470c8,1266,,"[13.0, 18.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,83,Reading WFC,974,"['59a771e0-9176-4536-9804-932557355668', 'a9016280-25f5-4f50-a0cd-d490924a0701']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:37.785,Carry,
,,,,"[7.0, 38.0]",,,,,,,,,,2.979247,,,,,,,,,,,02a09d2e-1263-4cfe-a158-e803ec02945f,1269,,"[4.0, 34.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,83,Reading WFC,974,"['2ecbdc55-03be-4b09-a5c6-f409dede195e', '9c9d0067-3243-4b0b-899d-b3f707a8903f']",42,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:42.096,Carry,
,,,,"[22.0, 32.0]",,,,,,,,,,1.69559,,,,,,,,,,,20a55dad-53a8-4838-940a-d460c50670fd,1272,,"[18.0, 28.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,83,Reading WFC,974,"['28be9e6d-c1cb-4fd9-a91c-e6e4a0a79bba', '71d11ad2-73be-4795-9463-308c242c27e0']",46,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:46.323,Carry,
,,,,"[38.0, 35.0]",,,,,,,,,,0.2887,,,,,,,,,,,9f259f2f-3d58-45eb-a2dc-2d5b14d99166,1276,,"[37.0, 32.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Furness,15706.0,Left Defensive Midfield,83,Reading WFC,974,"['4bda42cb-95ec-4546-93dd-561d87f069e9', '4ffe6fc8-6f76-4a78-85cd-30d7bc44cf15', 'b616c769-1e67-4388-83d7-8b3c2a969143']",49,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:49.826,Carry,True
,,,,"[28.0, 30.0]",,,,,,,,,,1.313878,,,,,,,,,,,12f2e96e-ad80-4887-bd1f-586be962b1ca,1279,,"[28.0, 32.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,83,Reading WFC,974,"['1399aa23-5ea7-4b1e-a7a9-0fc713c34279', '7e8b63de-b82c-401e-b8b2-346a2e446fed']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:51.068,Carry,
,,,,"[37.0, 7.0]",,,,,,,,,,0.040000003,,,,,,,,,,,c8f2440a-e4c1-432c-ad79-edaf84a6dc00,1282,,"[35.0, 8.0]",19809,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mayumi Pacheco,15724.0,Left Back,83,Reading WFC,974,"['cb08b547-4c6d-4f5c-87b4-d5be0d43b8dc', 'd685b395-6cdf-4c95-8439-7ea9095379c0']",53,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:53.662,Carry,
,,,,"[86.0, 72.0]",,,,,,,,,,0.08,,,,,,,,,,,009ce809-a8c7-4065-b757-82c5ad2c5855,1286,,"[86.0, 72.0]",19809,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,84,Brighton & Hove Albion WFC,965,"['5cec64af-4f12-40d7-9c5e-66831057bf13', 'b76a5e9a-f698-424b-9864-b1b43f1f7582']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:11.976,Carry,
,,,,"[80.0, 77.0]",,,,,,,,,,0.0694,,,,,,,,,,,85c41db7-fc8a-43a3-a9bc-8e5192f30358,1289,,"[79.0, 79.0]",19809,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kirsty Barton,19414.0,Right Back,84,Brighton & Hove Albion WFC,965,"['72c52558-c701-491a-b9d6-1e727eb1cc66', '926d37c2-4870-4a06-a7fc-a29b2a58f06d']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:13.275,Carry,
,,,,"[87.0, 79.0]",,,,,,,,,,1.0995001,,,,,,,,,,,1a021d27-354c-4616-9098-c62b47818012,1292,,"[87.0, 79.0]",19809,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,84,Brighton & Hove Albion WFC,965,"['9cbab8c2-d309-4baf-afaf-732caebf0142', 'b679a35e-1e34-442b-aa02-cec320f386dd']",14,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:14.751,Carry,
,,,,"[80.0, 76.0]",,,,,,,,,,2.3044,,,,,,,,,,,586e6434-a3ec-4b7d-ad5f-68a26d451543,1296,,"[81.0, 71.0]",19809,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,84,Brighton & Hove Albion WFC,965,"['43648c5c-2ba8-4286-8f6e-21d2efd5b320', '7b8e9ddd-79f0-4d52-89c8-1e272f15ba7a', '9091559f-61e0-4d10-9b9f-acb6d58e23a2', 'b7bee868-9dec-417a-9654-2bc2ad5e3e7d']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:39:16.903,Carry,True
,,,,"[15.0, 46.0]",,,,,,,,,,2.4047,,,,,,,,,,,7e0c849c-9e3f-4f16-a694-5ff3a125b390,1303,,"[8.0, 41.0]",19809,39,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Grace Moloney,15719.0,Goalkeeper,86,Reading WFC,974,"['6b36ae5b-532b-4875-ad84-8b3b55895350', 'a018e68a-62f7-40bd-9d6d-1b6a39215d36']",56,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:56.973,Carry,
,,,,"[43.0, 73.0]",,,,,,,,,,2.265979,,,,,,,,,,,30ef4883-d337-45c1-b815-a318153cede0,1306,,"[34.0, 65.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rachel Furness,15706.0,Left Defensive Midfield,86,Reading WFC,974,"['4b19baf2-c528-4208-96ff-6d886cfb7312', 'a998982b-0450-40cf-87f4-81d9bf9d531e', 'e346d95c-e5bd-4dde-b388-f78d0b13f00e']",2,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:02.533,Carry,True
,,,,"[33.0, 60.0]",,,,,,,,,,2.004802,,,,,,,,,,,bc0ea29b-0b2b-467f-8e3c-ac12faf24628,1310,,"[31.0, 61.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kirstyn Pearce,18152.0,Right Center Back,86,Reading WFC,974,"['1fd5ed96-511c-4b42-9149-874634fe217a', '67bbb02f-e7cb-4873-8bc6-df63f7aaa287']",6,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:06.220,Carry,
,,,,"[78.0, 36.0]",,,,,,,,,,0.7766,,,,,,,,,,,4f17ae4b-18e0-4347-acb5-5952f010e505,1315,,"[78.0, 36.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iniabasi Anefiok Umotong,16378.0,Center Forward,87,Brighton & Hove Albion WFC,965,"['26e5e5fb-8fe2-42dd-93d7-667ad6ed187d', 'c4deaa8b-d5af-49a3-83ca-d8744ce68de2']",9,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:09.865,Carry,
,,,,"[80.0, 31.0]",,,,,,,,,,0.0963,,,,,,,,,,,ad676235-6e5a-44ac-b16d-eef0072c2e7f,1319,,"[80.0, 31.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Defensive Midfield,87,Brighton & Hove Albion WFC,965,"['33c60d9a-9cbb-4170-bb32-ef796a1626c0', '739d652b-701d-4209-8523-c0a63d97a4d8', '85a7c805-42fd-488b-a484-5abbf9f65140']",11,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:11.801,Carry,True
,,,,"[83.0, 20.0]",,,,,,,,,,2.624888,,,,,,,,,,,e1bb10ca-e454-4f35-b91b-1bd8cfce66e8,1323,,"[83.0, 21.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aileen Whelan,16374.0,Left Wing,87,Brighton & Hove Albion WFC,965,"['6a4da45e-ae67-4882-a2ee-9b284cdd701c', 'eaa900eb-15c3-4a14-b286-4197c39eee18']",13,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:13.433,Carry,
,,,,"[75.0, 21.0]",,,,,,,,,,0.5369,,,,,,,,,,,89111d70-3b68-4556-8500-7351f505c16c,1326,,"[75.0, 23.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kayleigh Green,16400.0,Center Defensive Midfield,87,Brighton & Hove Albion WFC,965,"['05f0d219-6cfb-4153-a28d-31dd395792e7', '1553ed46-5527-4d90-993a-816ff6533a16', '4c27d59a-6588-49fc-8a89-e3b61ea61655']",16,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:16.889,Carry,True
,,,,"[50.0, 20.0]",,,,,,,,,,3.8738,,,,,,,,,,,c4176ec5-5db2-4722-82e4-508426c48040,1331,,"[59.0, 9.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Connolly,23413.0,Left Center Midfield,87,Brighton & Hove Albion WFC,965,"['140dd218-41a6-40c7-9683-f67262c8fd59', '9fa04a8c-1c74-4051-8772-ac9df8091468', 'eff13b52-b89c-420d-8592-f8feeb91f7ed']",21,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:21.100,Carry,True
,,,,"[63.0, 5.0]",,,,,,,,,,1.439975,,,,,,,,,,,9accbcc3-1f04-424e-9bf8-e7d052574953,1334,,"[55.0, 6.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felicity Gibbons,16392.0,Left Back,87,Brighton & Hove Albion WFC,965,"['46907d29-8bb7-41a6-8dc4-05d8894d531b', '6a802217-564a-4e80-bc18-686cec2527c7', 'fc871793-7dfa-4768-b7bf-3e66d8d554b1']",27,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:27.238,Carry,True
,,,,"[102.0, 8.0]",,,,,,,,,,0.0888,,,,,,,,,,,408f7df4-4448-4ec0-8347-bb59570d4004,1343,,"[101.0, 9.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,88,Brighton & Hove Albion WFC,965,"['2b037b97-54eb-4507-9f10-59552019cd57', '614f1423-e6ec-4735-ad73-2aa3281db6c7']",50,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:40:50.747,Carry,
,,,,"[22.0, 74.0]",,,,,,,,,,1.5458,,,,,,,,,,,26d4affe-0d92-4f2d-8b85-8afac3817ff4,1347,,"[20.0, 74.0]",19809,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jade Moore,10190.0,Right Midfield,88,Brighton & Hove Albion WFC,965,"['52c25e66-b1a0-4747-a940-d31e88a587f8', '5d4742e1-8e4f-4003-beda-9fcd17dd7df6', 'db1e7d61-64b2-4e7c-913c-33766ab5f86b']",51,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:51.363,Carry,True
,,,,"[97.0, 11.0]",,,,,,,,,,0.2147,,,,,,,,,,,09362e36-83d3-4895-adf5-332703ac30df,1351,,"[94.0, 10.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aileen Whelan,16374.0,Left Wing,89,Brighton & Hove Albion WFC,965,"['b231295d-ed2f-46bf-9117-73b4ef1f2287', 'e70b8591-9c81-44bf-8d43-e95da0150aa9']",1,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:01.892,Carry,
,,,,"[96.0, 4.0]",,,,,,,,,,1.8947,,,,,,,,,,,65590d96-73fe-4eeb-b7d3-ba179dd9df42,1354,,"[93.0, 3.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,89,Brighton & Hove Albion WFC,965,"['4f62f5a1-c242-447e-9c55-9562041b9c36', 'fd530573-8634-4136-b837-2eeb83d64dd6']",2,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:02.786,Carry,
,,,,"[114.0, 7.0]",,,,,,,,,,3.7467,,,,,,,,,,,9a5b0135-05e7-4fea-b51d-d3082e2a7257,1357,,"[107.0, 4.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Peplow,16397.0,Right Center Midfield,89,Brighton & Hove Albion WFC,965,"['11ae6a41-43dc-417d-965a-4018e2a1952d', 'cc74e943-744f-4e2b-ace2-a0e2b4f47d13', 'd0cc4d86-a533-49dd-9737-a8c0e8532454']",5,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:05.821,Carry,True
,,,,"[108.0, 5.0]",,,,,,,,,,1.5242,,,,,,,,,,,3ab710bf-d583-4da7-b81d-c68d75675c22,1361,,"[106.0, 5.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felicity Gibbons,16392.0,Left Back,89,Brighton & Hove Albion WFC,965,"['8057ade2-4c61-43db-be95-4097cd8bf908', '92275447-a399-4b7f-8f7c-66ce822d2f89', '9764ad61-8ef3-4248-bc2c-8fbacb7a90e3']",10,,,,,,,,,,,,,,,,,Brighton & Hove Albion WFC,965,00:41:10.283,Carry,True
,,,,"[2.0, 66.0]",,,,,,,,,,0.8559,,,,,,,,,,,2ef0b9da-66e6-4ffb-ab48-09142ca108e3,1367,,"[4.0, 62.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,90,Reading WFC,974,"['1919832b-2d31-48f8-b1d1-59b93f307a0b', '592660d9-6758-4a9e-b577-3306196b85ba', '959b1923-6195-4aa7-b822-3c20ced2f8da']",14,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:14.541,Carry,True
,,,,"[15.0, 49.0]",,,,,,,,,,7.5265,,,,,,,,,,,237eb4e1-3df4-476f-a387-c8ced73400bb,1372,,"[1.0, 53.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Moloney,15719.0,Goalkeeper,90,Reading WFC,974,"['7c27f103-a04d-44dc-8d64-66274a7182ab', 'e6be8cba-990d-4904-b38e-53a5fcce7a74']",18,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:18.685,Carry,
,,,,"[28.0, 24.0]",,,,,,,,,,1.3107,,,,,,,,,,,78f76fba-48cc-4e4e-925d-f707fd883812,1375,,"[19.0, 37.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,90,Reading WFC,974,"['bb3ae509-a2f2-49ab-941b-dcc63ef639fe', 'cff129d4-92a2-4811-b788-1b1c34a58f12']",30,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:30.013,Carry,
,,,,"[37.0, 31.0]",,,,,,,,,,2.123932,,,,,,,,,,,9bb184d0-0f4f-4170-898c-72159baccd6f,1380,,"[30.0, 26.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Molly Bartrip,21021.0,Left Center Back,90,Reading WFC,974,"['21504f58-7737-49f1-ae41-c99639b850f9', '8e366e22-e01c-4180-8899-67036b0ab251']",33,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:33.416,Carry,
,,,,"[62.0, 22.0]",,,,,,,,,,1.1093,,,,,,,,,,,db92d8cb-30e5-4686-bc26-4825322bd36a,1384,,"[64.0, 21.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Bruton,15726.0,Left Center Forward,90,Reading WFC,974,"['3753d980-f5d5-443e-a7b6-f9b95acec2e6', '3f32781b-a126-4270-ae2b-bd7797a64bfe', '92f00142-4eb7-457f-a67e-16709909834f', '9efb9d87-a9ab-4c5d-aae9-86d39f91ca3d']",37,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:37.431,Carry,True
,,,,"[68.0, 12.0]",,,,,,,,,,1.8556,,,,,,,,,,,761fbe08-193a-4173-9777-305e5af8a07b,1387,,"[62.0, 22.0]",19809,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Bruton,15726.0,Left Center Forward,90,Reading WFC,974,"['14fdc06f-c2c2-49e7-8037-684e9c8c47a5', '3753d980-f5d5-443e-a7b6-f9b95acec2e6', '9ed76986-2cac-4c02-b58d-8f6e3faa704f', '9efb9d87-a9ab-4c5d-aae9-86d39f91ca3d']",38,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:38.540,Carry,True
