50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,2.074487,,,,,,,,,,,,,06d5653b-a71f-46da-a785-bc9c217fa1ad,137,,"[40.0, 56.0]",19822,2,,,,True,0.24497867,,,,,"[52.0, 59.0]",,Low Pass,,12.369317,,,,Ellen White,10180.0,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Midfield,8,Birmingham City WFC,969,"['58068e73-7ca0-4688-ad6c-37baa6504019', '6babc9a7-4e43-460e-90eb-329bbf0529d4']",31,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:31.895,Pass,True
,,,,,,,,,,,,,,1.5108,,,,,,,,,,,,,3cb0e051-8fac-4c67-83ef-9c0c21c230ff,149,,"[41.0, 53.0]",19822,2,,,,,0.028563658,,Right Foot,,,"[76.0, 54.0]",,High Pass,,35.014282,,Incomplete,,Ellen White,10180.0,,,,,,Free Kick,1,From Free Kick,Aoife Mannion,19503.0,Left Center Back,9,Birmingham City WFC,969,"['a64213ba-11d2-418b-8632-9cb7cb0dcdc5', 'bc52d352-f8cd-4fd3-889f-6b50ac0fe214']",52,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:02:52.554,Pass,
,,,,,,,,,,,,,,0.9128,,,,,,,,,,,,,a64213ba-11d2-418b-8632-9cb7cb0dcdc5,151,,"[45.0, 27.0]",19822,2,,,,,0.32175055,,Other,,,"[51.0, 29.0]",,Low Pass,,6.3245554,,,,Nicola Cousins,15712.0,,,,,,Recovery,1,Regular Play,Ellie Mason,15715.0,Left Center Back,10,Yeovil Town LFC,970,"['3cb0e051-8fac-4c67-83ef-9c0c21c230ff', '4458a036-a30a-4474-b4be-6685b4b0d34e']",54,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:54.065,Pass,
,,,,,,,,,,,,,,1.2826,,,,,,,,,,,,,a9d5bf6d-eb6f-48cf-ae95-ef288b2c8ec4,155,,"[50.0, 18.0]",19822,2,,,,,-0.9272952,,Left Foot,,,"[53.0, 14.0]",,Ground Pass,,5.0,,,,Anne-Marie Heatherson,15714.0,,,,,,,1,Regular Play,Nicola Cousins,15712.0,Right Center Back,10,Yeovil Town LFC,970,"['3aa045af-4bfa-4dcc-93e7-b25b979179a3', '572b3359-d77a-4719-a444-aec8ffd48648']",56,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:56.842,Pass,True
,,,,,,,,,,,,,,1.7751,,,,,,,,,,,,,b0a75e2b-249b-45e3-858d-8993806be5f9,158,,"[53.0, 12.0]",19822,3,,,,,0.24497867,,Right Foot,,,"[69.0, 16.0]",,Ground Pass,,16.492422,,,,Olivia Fergusson,15718.0,,,,,,,1,Regular Play,Anne-Marie Heatherson,15714.0,Left Midfield,10,Yeovil Town LFC,970,['7e67c9cf-cb9d-48ed-821e-b650af3ce1e2'],0,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:03:00.372,Pass,
,,,,,,,,,,,,,,2.126557,,,,,,,,,,,,,6870445c-a4cf-41aa-8859-45c4a9817465,165,,"[53.0, 62.0]",19822,3,,,,,0.6435011,,Right Foot,,,"[77.0, 80.0]",,High Pass,,30.0,,,,Charlie Wellings,15563.0,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,11,Birmingham City WFC,969,['713aa0f0-513f-476d-9071-70f977067aa2'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:05.312,Pass,
,,,,,,,,,,,,,,3.6807,,,,,,,,,,,,,eb87f33c-1d93-4574-91df-d6063ebaa769,168,,"[79.0, 78.0]",19822,3,,,,,-0.4266275,,Right Foot,,,"[112.0, 63.0]",,Low Pass,,36.249138,,,,Chloe Arthur,10193.0,,,,,,,1,Regular Play,Charlie Wellings,15563.0,Right Midfield,11,Birmingham City WFC,969,['19cebbdd-ce8d-4aa7-ab54-b36e209fc330'],9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:09.848,Pass,
,,,,,,,,,,,,,,0.3642,,,,,,,,,,,,,c8752732-5946-4c14-b5bf-61bdc3da20cc,171,,"[116.0, 63.0]",19822,3,,,,,-2.158799,,Right Foot,,,"[114.0, 60.0]",,Ground Pass,,3.6055512,,Incomplete,,Claudia Walker,15580.0,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Left Defensive Midfield,11,Birmingham City WFC,969,"['8b9787c2-b5da-4030-8093-8d2283f28ce7', 'c76229af-2185-4315-b7e3-906ff3febb9e']",13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:13.537,Pass,
,,,,,,,,,,,,,,2.0852,,,,,,,,,,,,,ebe45462-0d82-4f2c-b778-1bd607e01f1c,174,,"[120.0, 80.0]",19822,3,,,,,-1.7234457,,Right Foot,,,"[114.0, 41.0]",,High Pass,True,39.45884,,Incomplete,,Kerys Harrop,15569.0,,,,Inswinging,,Corner,1,From Corner,Hayley Ladd,19501.0,Right Defensive Midfield,12,Birmingham City WFC,969,"['e25156a6-84b1-4c26-937b-f9f340e2870d', 'e7bf57f9-68df-4293-ab47-0eefd114ef9a']",47,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:47.832,Pass,
,,,,,,,,,,,,,,1.243277,,,,,,,,,,,,,6559e088-813d-4ec3-8dcf-66a3b282e725,178,,"[120.0, 34.0]",19822,3,,,,,2.1112158,,Left Foot,,,"[117.0, 39.0]",,High Pass,,5.8309517,,Incomplete,,Kerys Harrop,15569.0,,,,,,Recovery,1,From Corner,Meaghan Sargeant,19502.0,Right Center Back,12,Birmingham City WFC,969,"['488282a7-4c48-46a2-ab25-bf048b5f69d6', '5bc760b9-34cf-49e6-bb7a-1f8e80ed0530']",51,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:51.385,Pass,
,,,,,,,,,,,,,,1.0839,,,,,,,,,,,,,142a2f14-2d90-46b0-8240-08e740c7e271,181,,"[109.0, 30.0]",19822,3,,,,,-2.782822,,Right Foot,,,"[101.0, 27.0]",,Ground Pass,,8.5440035,,,,Lucy Staniforth,15562.0,,,,,,Recovery,1,From Corner,Chloe Arthur,10193.0,Left Defensive Midfield,12,Birmingham City WFC,969,['177b3105-29b4-4137-8db5-3a4165154b98'],54,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:54.524,Pass,
,,,,,,,,,,,,,,1.5064,,,,,,,,,,,,,096c9268-3185-4020-b6cc-cef14129f89b,185,,"[101.0, 27.0]",19822,3,,,,,1.1964628,,Right Foot,,,"[112.0, 55.0]",,High Pass,,30.083218,,Incomplete,,Hayley Ladd,19501.0,,,,,,,1,From Corner,Lucy Staniforth,15562.0,Right Center Forward,12,Birmingham City WFC,969,"['0e18fbdb-d807-4c86-b373-e1bd833f5cb3', 'a9cf8cc4-3cc1-47ba-888f-ee116d59d343', 'cdac662b-bcca-4f31-a4ad-c87555064548']",56,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:03:56.037,Pass,True
,,,,,,,,,,,,,,1.0025,,,,,,,,,,,,,155b1928-b429-42ac-9431-6d7fc35db4e9,193,,"[71.0, 80.0]",19822,4,,,,,-0.87605804,,,,,"[76.0, 74.0]",,High Pass,,7.81025,,,,Lucy Staniforth,15562.0,,,,,,Throw-in,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,13,Birmingham City WFC,969,['f01dd3c2-20d9-4f4e-9a30-eeac0b7f7ceb'],11,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:11.857,Pass,
,,,,,,,,,,,,,,0.584334,,,,,,,,,,,,,11b7a836-649d-402a-a218-e8422166ce0a,196,,"[76.0, 75.0]",19822,4,,,,,0.27829966,,Right Foot,,,"[83.0, 77.0]",,Low Pass,,7.28011,,Incomplete,,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Center Forward,13,Birmingham City WFC,969,"['5833e0ea-cf4a-47d3-b0e3-408c83259ac5', 'd928f843-cf6d-4dd0-95c8-1f08d563c2f9']",13,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:13.974,Pass,
,,,,,,,,,,,,,,1.500589,,,,,,,,,,,,,5833e0ea-cf4a-47d3-b0e3-408c83259ac5,198,,"[38.0, 4.0]",19822,4,,,,,0.32175055,,Head,,,"[44.0, 6.0]",,Low Pass,,6.3245554,,Incomplete,,Olivia Fergusson,15718.0,,,,,,Recovery,1,From Throw In,Anne-Marie Heatherson,15714.0,Left Midfield,13,Birmingham City WFC,969,"['11b7a836-649d-402a-a218-e8422166ce0a', '9592282c-df02-45b8-87c4-9734dc1859bf', 'd56e6042-924e-4dcb-92ac-b49be8d77011']",14,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:14.559,Pass,
,,,,,,,,,,,,,,1.414098,,,,,,,,,,,,,29653e91-aae8-4335-92c6-b76ae208b9b9,202,,"[70.0, 63.0]",19822,4,,,,,-2.1854594,,Right Foot,,,"[58.0, 46.0]",,Ground Pass,,20.808653,,,,Meaghan Sargeant,19502.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Center Forward,13,Birmingham City WFC,969,['99cfd7e8-ce90-4a45-9575-cc9c268b98eb'],17,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:17.208,Pass,
,,,,,,,,,,,,,,1.712502,,,,,,,,,,,,,c0aa2e58-6dbe-4685-a328-56ceefd04d02,205,,"[65.0, 45.0]",19822,4,,,,,-1.0390723,,Right Foot,,,"[75.0, 28.0]",,Ground Pass,,19.723083,,,,Kerys Harrop,15569.0,,,,,,,1,From Throw In,Meaghan Sargeant,19502.0,Right Center Back,13,Birmingham City WFC,969,['3c0f80f9-5f44-43ca-9b67-6a28601aac8b'],19,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:19.840,Pass,
,,,,,,,,,,,,,,3.4208,,,,,,,,,,,,,b6844509-4558-4bfc-89b1-b100e4943739,208,,"[77.0, 26.0]",19822,4,,,,,-0.27490985,,Left Foot,,,"[116.0, 15.0]",,Ground Pass,,40.5216,,Incomplete,,Claudia Walker,15580.0,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,13,Birmingham City WFC,969,"['2e32bb0b-5cdf-4227-91a0-705753e23523', '95879b63-5cba-4f73-b55a-f4dae66e9f2a']",22,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:22.398,Pass,
,,,,,,,,,,,,,,1.260887,,,,,,,,,,,,,9a89c89a-0e03-4782-905b-a5d633afdadd,218,,"[114.0, 1.0]",19822,4,,,,,1.5707964,,,,,"[114.0, 16.0]",,Low Pass,,15.0,,,,Ellen White,10180.0,,,,,,Throw-in,1,From Throw In,Kerys Harrop,15569.0,Left Back,14,Birmingham City WFC,969,['1316ff57-12f5-4261-98d9-24cc9e690aa4'],41,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:41.040,Pass,
,,,,,,,,,,,,,,2.0369,,,,,,,,,,,,,43066f6f-f0a4-473e-9629-1c071311a438,221,,"[106.0, 11.0]",19822,4,,,,,0.08314123,,Left Foot,,,"[118.0, 12.0]",,Ground Pass,,12.0415945,,,,Kerys Harrop,15569.0,,,,,,,1,From Throw In,Ellen White,10180.0,Left Center Forward,14,Birmingham City WFC,969,['2a29db98-ed73-4835-83f6-42328dcb8d76'],44,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:44.492,Pass,
,,,,,,,,,,,,,,1.3519,,,,,,,,,,,,,bf110c08-e5fe-4015-aed7-ea882e632961,223,,"[119.0, 13.0]",19822,4,,,,,1.7004988,,Left Foot,True,,"[116.0, 36.0]",,High Pass,,23.194826,,Incomplete,,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Kerys Harrop,15569.0,Left Back,14,Birmingham City WFC,969,"['35da9ca7-1c1b-4ceb-a262-d2ba5cfd9140', 'e38e4b21-100a-4b39-b497-fc7316986b50']",46,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:04:46.529,Pass,
,,,,,,,,,,,,,,0.385,,,,,,,,,,,,,4902f8e0-b3b9-4c90-b660-758c08f83e11,236,,"[30.0, 68.0]",19822,4,,,,,-1.3734008,,Right Foot,,,"[31.0, 63.0]",,Ground Pass,,5.0990195,,Incomplete,,Bonnie Horwood,15713.0,,,,,,,1,From Throw In,Monique Fischer,19776.0,Right Midfield,14,Birmingham City WFC,969,"['47aad1ec-2f9c-4aef-a988-c1920c035b6d', '5e65d1f8-2eda-4622-aea9-afe1060dfc58', 'a228a95e-f8b3-4a8e-850f-944c22b278f2']",57,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:04:57.649,Pass,True
,,,,,,,,,,,,,,1.1247,,,,,,,,,,,,,e48efc8a-b621-4775-bfb9-81cb0e1841c7,239,,"[80.0, 16.0]",19822,5,,,,,1.6814536,,Right Foot,,,"[78.0, 34.0]",,Ground Pass,,18.110771,,,,Lucy Staniforth,15562.0,,,,,,Recovery,1,From Throw In,Aoife Mannion,19503.0,Left Center Back,14,Birmingham City WFC,969,['ba9e665e-749e-491f-af9d-4dcc372645dd'],0,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:00.026,Pass,
,,,,,,,,,,,,,,1.936999,,,,,,,,,,,,,4d02d6d9-3cc8-4272-b05f-e820a6c5f6fc,242,,"[81.0, 39.0]",19822,5,,,,,2.3906636,,Right Foot,,,"[66.0, 53.0]",,Ground Pass,,20.518284,,,,Chloe Arthur,10193.0,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Right Center Forward,14,Birmingham City WFC,969,['821978c2-c38a-4628-8b7a-a6c69ea20537'],1,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:01.800,Pass,
,,,,,,,,,,,,,,1.406,,,,,,,,,,,,,d692eb24-7e4c-483b-9035-46568c32a13e,245,,"[67.0, 65.0]",19822,5,,,,,1.076855,,Right Foot,,,"[74.0, 78.0]",,Ground Pass,,14.764823,,,,Sarah Emma Mayling,19500.0,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Left Defensive Midfield,14,Birmingham City WFC,969,['ab04bcad-ab88-4bf5-ba37-40c516fac975'],5,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:05.654,Pass,
,,,,,,,,,,,,,,1.3623,,,,,,,,,,,,,53af9b0d-bdbb-413e-8f64-f95519584830,248,,"[74.0, 79.0]",19822,5,,,,,-0.5404195,,Right Foot,,,"[79.0, 76.0]",,Ground Pass,,5.8309517,,,,Charlie Wellings,15563.0,,,,,,,1,From Throw In,Sarah Emma Mayling,19500.0,Right Back,14,Birmingham City WFC,969,['d8d64cd1-e18b-43cb-8894-03fe49db79c8'],7,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:07.887,Pass,
,,,,,,,,,,,,,,1.5892,,,,,,,,,,,,,310b200b-f986-4826-b155-f063a9d007b0,251,,"[79.0, 76.0]",19822,5,,,,,-0.32175055,,Right Foot,,,"[91.0, 72.0]",,Ground Pass,,12.649111,,Incomplete,,Lucy Staniforth,15562.0,,,,,,,1,From Throw In,Charlie Wellings,15563.0,Right Midfield,14,Birmingham City WFC,969,"['b1d86760-594d-43bd-b979-596461f81345', 'fbacaf1b-7062-40bd-a2de-60f59e0c0768']",9,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:09.486,Pass,
,,,,,,,,,,,,,,1.2295,,,,,,,,,,,,,08c16368-f5f5-48f5-aa26-39c934a12263,255,,"[32.0, 11.0]",19822,5,,,,,-1.1071488,,Right Foot,,,"[36.0, 3.0]",,Ground Pass,,8.944272,,,,Megan Alexander,15710.0,,,,,,,1,Regular Play,Georgia Evans,15707.0,Left Center Midfield,15,Yeovil Town LFC,970,['9d0503e5-fb9a-44ca-8a26-e25737ab591c'],11,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:11.727,Pass,
,,,,,,,,,,,,,,0.5148,,,,,,,,,,,,,f58f8d54-3ecf-4745-8ab0-9112ded375ab,259,,"[40.0, 4.0]",19822,5,,,,,2.55359,,Left Foot,,,"[34.0, 8.0]",,Ground Pass,,7.2111025,,,,Georgia Evans,15707.0,,,,,,,1,Regular Play,Megan Alexander,15710.0,Left Back,15,Yeovil Town LFC,970,['955a2d67-7da1-4c11-ab05-537193ad9148'],13,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:13.197,Pass,
,,,,,,,,,,,,,,0.8735,,,,,,,,,,,,,3d965294-1dd2-4d28-9c67-74b5367dde82,261,,"[34.0, 8.0]",19822,5,,,,,-0.27829966,,Right Foot,,,"[41.0, 6.0]",,Ground Pass,,7.28011,,,,Anne-Marie Heatherson,15714.0,,,,,,,1,Regular Play,Georgia Evans,15707.0,Left Center Midfield,15,Yeovil Town LFC,970,['a59aaf77-25a9-4eb0-ae13-5c5d18234773'],13,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:13.712,Pass,
,,,,,,,,,,,,,,0.5274,,,,,,,,,,,,,450061c9-7ce9-4f3f-b459-fc221e474028,264,,"[41.0, 6.0]",19822,5,,,,,-2.9996955,,Left Foot,,,"[34.0, 5.0]",,Ground Pass,,7.071068,,,,Georgia Evans,15707.0,,,,,,,1,Regular Play,Anne-Marie Heatherson,15714.0,Left Midfield,15,Yeovil Town LFC,970,['e4edec18-8d5a-40ab-a128-f5e5abf8be97'],14,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:14.585,Pass,
,,,,,,,,,,,,,,1.4857,,,,,,,,,,,,,239f8b02-a537-445c-80f9-53d5678f621f,266,,"[34.0, 6.0]",19822,5,,,,,-0.27829966,,Right Foot,,,"[48.0, 2.0]",,High Pass,,14.56022,,,,Megan Alexander,15710.0,,,,,,,1,Regular Play,Georgia Evans,15707.0,Left Center Midfield,15,Yeovil Town LFC,970,['a77b612a-d723-408c-a7ac-02b9feb1a38d'],15,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:15.113,Pass,
,,,,,,,,,,,,,,3.8292,,,,,,,,,,,,,0700692c-cd94-4d73-9045-a3a1e4b9abb9,269,,"[52.0, 1.0]",19822,5,,,,,0.056543436,,Left Foot,,,"[105.0, 4.0]",,High Pass,,53.08484,,Incomplete,,Olivia Fergusson,15718.0,,,,,,,1,Regular Play,Megan Alexander,15710.0,Left Back,15,Yeovil Town LFC,970,"['4edf137a-ea3c-4ecd-aad6-4ba31af8991f', '66a96ced-b1b2-423c-978d-7a6e1fabd954']",17,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:17.571,Pass,
,,,,,,,,,,,,,,2.5567,,,,,,,,,,,,,4edf137a-ea3c-4ecd-aad6-4ba31af8991f,271,,"[16.0, 77.0]",19822,5,,,,,-1.9974238,,Right Foot,,,"[6.0, 55.0]",,Low Pass,,24.166092,,,,Hannah Hampton,22032.0,,,,,,Recovery,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,16,Birmingham City WFC,969,"['0700692c-cd94-4d73-9045-a3a1e4b9abb9', 'fda9b59b-a04f-4f46-8668-68b2ef6d6365']",21,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:21.400,Pass,
,,,,,,,,,,,,,,2.3948,,,,,,,,,,,,,cd0dce78-5ef1-4705-b221-cd6bd517e187,273,,"[6.0, 56.0]",19822,5,,,,,0.9723774,,Left Foot,,,"[21.0, 78.0]",,Ground Pass,,26.627054,,,,Sarah Emma Mayling,19500.0,,,,,,,1,Regular Play,Hannah Hampton,22032.0,Goalkeeper,16,Birmingham City WFC,969,['3797b779-b4ea-4efb-8eb7-071633aadbec'],23,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:23.957,Pass,
,,,,,,,,,,,,,,0.9155,,,,,,,,,,,,,c79da098-1b5f-4c5d-92fd-b1bd8883fd40,276,,"[21.0, 78.0]",19822,5,,,,,-1.2490457,,Right Foot,,,"[25.0, 66.0]",,Low Pass,,12.649111,,,,Meaghan Sargeant,19502.0,,,,,,,1,Regular Play,Sarah Emma Mayling,19500.0,Right Back,16,Birmingham City WFC,969,['2f11cfbf-9bda-42a0-ac68-34e7ef1c4955'],26,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:26.399,Pass,
,,,,,,,,,,,,,,1.9294,,,,,,,,,,,,,f14da360-0428-42f9-8087-e32d58c773d9,279,,"[25.0, 66.0]",19822,5,,,,,0.23109066,,Left Foot,,,"[42.0, 70.0]",,Low Pass,,17.464249,,Incomplete,,Lucy Staniforth,15562.0,,,,,,,1,Regular Play,Meaghan Sargeant,19502.0,Right Center Back,16,Birmingham City WFC,969,"['4c4bb1c1-15b9-4977-aa40-f9363bdc9f65', '83bafb8c-f5a3-4984-9e0c-6d8b8ce87445']",27,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:27.362,Pass,
,,,,,,,,,,,,,,2.6225,,,,,,,,,,,,,c51b4ac8-98a5-4c29-8d88-45b2445486b8,283,,"[74.0, 21.0]",19822,5,,,,,0.44117948,,Right Foot,,,"[110.0, 38.0]",,High Pass,,39.812057,,Incomplete,,Monique Fischer,19776.0,,,,Through Ball,True,,1,Regular Play,Georgia Evans,15707.0,Left Center Midfield,16,Birmingham City WFC,969,"['1caa824e-b27a-4315-b67e-e8503b9880c3', '6c5def01-7629-49ff-95a9-8a3846b066d1']",30,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:30.451,Pass,
,,,,,,,,,,,,,,1.3137,,,,,,,,,,,,,a6ec571f-20e7-4f36-97d6-70a865748830,287,,"[15.0, 42.0]",19822,5,,,,,1.2490457,,Keeper Arm,,,"[17.0, 48.0]",,Ground Pass,,6.3245554,,,,Aoife Mannion,19503.0,,,,,,,1,From Keeper,Hannah Hampton,22032.0,Goalkeeper,17,Birmingham City WFC,969,['250cad54-a51d-49ee-8385-240c92b85b0c'],35,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:35.657,Pass,
,,,,,,,,,,,,,,2.9005,,,,,,,,,,,,,7bd45856-904a-4731-ad59-bbcb594c982a,290,,"[20.0, 45.0]",19822,5,,,,,-0.77131456,,Right Foot,,,"[56.0, 10.0]",,High Pass,,50.20956,,,,Ellen White,10180.0,,,,,,,1,From Keeper,Aoife Mannion,19503.0,Left Center Back,17,Birmingham City WFC,969,['a319cf15-b759-42fb-9e31-322e616a6d07'],37,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:05:37.803,Pass,
,,,,,,,,,,,,,,0.9399,,,,,,,,,,,,,e0d880a4-30a2-4056-9699-2d53abcc9214,298,,"[78.0, 58.0]",19822,5,,,,,-1.0516502,,Left Foot,,,"[86.0, 44.0]",,Ground Pass,,16.124516,,,,Erin Bloomfield,21290.0,,,,,,,1,Regular Play,Monique Fischer,19776.0,Right Midfield,18,Yeovil Town LFC,970,['a8071634-7499-47a8-9dc7-b9de32c660cc'],43,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:43.600,Pass,
,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,b5adfa90-8b73-4e87-ab1a-94ffe3df0117,302,,"[85.0, 50.0]",19822,5,,,,,1.4758446,,Right Foot,,,"[87.0, 71.0]",,Ground Pass,,21.095022,,,,Monique Fischer,19776.0,,,,,,,1,Regular Play,Erin Bloomfield,21290.0,Left Center Forward,18,Yeovil Town LFC,970,['7c362b9d-1359-4d02-b031-fa3680680388'],45,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:45.663,Pass,
,,,,,,,,,,,,,,0.6026,,,,,,,,,,,,,8720bd81-16cb-4c80-935d-edbbc5a7388a,306,,"[85.0, 77.0]",19822,5,,,,,-2.976444,,Left Foot,,,"[73.0, 75.0]",,Ground Pass,,12.165525,,,,Rachel Mclauchlan,10195.0,,,,,,,1,Regular Play,Monique Fischer,19776.0,Right Midfield,18,Yeovil Town LFC,970,['75260f10-48f5-43d6-9fd6-7f928310dfec'],48,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:48.929,Pass,
,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,55d876cf-1314-4662-a591-84f7330dc67f,309,,"[70.0, 62.0]",19822,5,,,,,-1.7894653,,Right Foot,,,"[68.0, 53.0]",,Ground Pass,,9.219544,,,,Bonnie Horwood,15713.0,,,,,,,1,Regular Play,Rachel Mclauchlan,10195.0,Right Back,18,Yeovil Town LFC,970,['2c46b1ea-d4eb-447a-854a-3cd7ce047edf'],51,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:51.212,Pass,
,,,,,,,,,,,,,,0.8481,,,,,,,,,,,,,04106628-e107-42e7-85c8-650cd5355539,312,,"[67.0, 55.0]",19822,5,,,,,1.5707964,,Left Foot,,,"[67.0, 63.0]",,Ground Pass,,8.0,,,,Rachel Mclauchlan,10195.0,,,,,,,1,Regular Play,Bonnie Horwood,15713.0,Right Center Midfield,18,Yeovil Town LFC,970,['f49292eb-4be7-4aa5-ab94-3df040fcad34'],52,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:52.543,Pass,
,,,,,,,,,,,,,,3.4175,,,,,,,,,,,,,cff6ae01-537b-4cbb-b632-4a91935d4b7a,319,,"[55.0, 59.0]",19822,5,,,,,-2.56159,,Right Foot,,,"[26.0, 40.0]",,Ground Pass,,34.669872,,,,Megan Walsh,15709.0,,,,,,,1,Regular Play,Rachel Mclauchlan,10195.0,Right Back,18,Yeovil Town LFC,970,['3c1b7a31-0f8d-486d-8219-71ff7da1a81b'],57,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:05:57.025,Pass,
,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,b500d045-8d99-4bca-9a7b-dc5b689b6659,323,,"[27.0, 40.0]",19822,6,,,,,-1.080839,,Right Foot,,,"[35.0, 25.0]",,Ground Pass,,17.0,,,,Ellie Mason,15715.0,,,,,,,1,Regular Play,Megan Walsh,15709.0,Goalkeeper,18,Yeovil Town LFC,970,['8993d925-9bc4-4c2e-877f-0af3bf42dfda'],1,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:06:01.162,Pass,
,,,,,,,,,,,,,,1.1966,,,,,,,,,,,,,5e3d0867-afa6-49fd-8b38-9bdfdfcc583e,326,,"[37.0, 15.0]",19822,6,,,,,-0.18534794,,Left Foot,,,"[69.0, 9.0]",,High Pass,,32.55764,,Incomplete,,Georgia Evans,15707.0,,,,,,,1,Regular Play,Ellie Mason,15715.0,Left Center Back,18,Yeovil Town LFC,970,"['33dd6806-3a4c-49f5-b9ac-a3c823bd2a9a', '3b449ee8-f69c-41fc-b1e5-89ea482b34cf']",5,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:06:05.141,Pass,
