ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,464b008b-43b3-4dd0-95ed-18faa843435a,3523,,,"[79.0, 39.0]",19764,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Donovan,15705.0,Right Wing,200,Yeovil Town LFC,970,['215709d0-24cd-49b3-bf71-0d2d034eb6a5'],14,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:47:14.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,86159aa0-0415-4312-bae7-7be28209bf42,3534,,,"[35.0, 19.0]",19764,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Amber Gaylor,15711.0,Left Wing,202,Yeovil Town LFC,970,['cd0472ac-99f6-47de-ac75-1c604e5bb693'],59,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:47:59.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b4326514-1d9f-4c62-8764-5eff9dd4a560,3538,,,"[17.0, 8.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ellie Mason,15715.0,Left Center Back,202,Yeovil Town LFC,970,['6df52ecc-a6cb-4893-840d-677ea7cda4e4'],1,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:48:01.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,37629578-01b9-4a9a-9ffb-04e703a69847,3542,,,"[7.0, 40.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,203,Manchester City WFC,746,['d6902985-f44d-4c62-900a-525bf31fd370'],10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:10.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,b11ed0b8-984b-453d-8c88-8a25ddbd8663,3545,,,"[10.0, 66.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,203,Manchester City WFC,746,['e9c848b5-285d-4c35-9c43-ab1545805e05'],13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:13.895,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,cb8b6e3a-7e1a-4516-8d10-a7959f64edd7,3548,,,"[21.0, 74.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,203,Manchester City WFC,746,['41b0e7fb-2f52-4a10-a964-16e7779d812b'],16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:16.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,7d9f2423-0924-41b2-a62c-4aa0fa5d8dc5,3551,,,"[27.0, 59.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,203,Manchester City WFC,746,['eb17ef09-8fe6-4eb7-b19c-d69ccc517f14'],17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:17.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,26cc62e1-9179-4c2f-a750-86b58ad7303d,3554,,,"[32.0, 73.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gemma Bonner,15554.0,Right Back,203,Manchester City WFC,746,['9293e1d0-43b7-421b-8587-fdb2b38839aa'],20,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:20.804,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,7c25e552-1e88-43b1-9eed-43e7ee09402b,3557,,,"[87.0, 60.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,203,Manchester City WFC,746,['c08e7962-5bba-495a-82b0-36be9112ca46'],24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:24.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,17482deb-5979-4b05-8875-72f21b1af21e,3562,,,"[73.0, 34.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,203,Manchester City WFC,746,['99c559c2-bd9a-4ed9-bb58-85c9b3c49915'],30,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:30.642,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,50bf0518-2b64-4d28-afba-fdbcdcb5dbd2,3565,,,"[85.0, 45.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Center Attacking Midfield,203,Manchester City WFC,746,['78eec465-ab26-438e-9b50-488c8776f8f7'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:32.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,9cfadae5-8aca-432d-9399-72da41b85f74,3568,,,"[115.0, 59.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Right Wing,203,Manchester City WFC,746,['6a30216f-27bb-458e-99e7-80b454efeed8'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:37.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,69ba55ce-6b4c-4b90-b34d-9ab9492ed39b,3573,,,"[97.0, 51.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Wing,203,Manchester City WFC,746,['dd09e2c3-3975-4949-8ed8-b2d32f23883b'],43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:43.894,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,e8c73add-4131-440a-ba70-d9c66834fb4b,3576,,,"[95.0, 23.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,203,Manchester City WFC,746,['d14b1e69-331d-4cf6-826c-104c688208dc'],46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:46.151,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,a7841c95-ab92-4c07-8d62-fb83012d590a,3579,,,"[104.0, 37.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Center Forward,203,Manchester City WFC,746,['a34bc451-9be9-476c-a4ad-efd984f952de'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:49.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,802feb85-7b31-40ea-9032-0a179bf9ed1b,3582,,,"[105.0, 27.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Center Attacking Midfield,203,Manchester City WFC,746,['97359b96-a9ac-442a-920b-f914debb2005'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:49.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,ffdfec0b-00c0-4b79-92f1-2a0d06abc312,3584,,,"[85.0, 20.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,203,Manchester City WFC,746,['a92e44dc-0b20-4fe7-94c2-4e5bed55c47f'],52,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:52.083,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,af05e689-4bbb-4027-89fb-cbc9f8091784,3587,,,"[114.0, 42.0]",19764,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Weir,10188.0,Left Wing,203,Manchester City WFC,746,['b7f855c1-7d50-430f-ba15-ce5f77effc91'],55,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:48:55.998,Ball Receipt*,
,,,"[49.0, 32.0]",,,,,,,,0.301759,,,,,,,,,,,,4bd9f7b3-14cd-4bc0-892e-a21742f4d209,7,,,"[52.0, 32.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bonnie Horwood,15713.0,Left Center Midfield,2,Yeovil Town LFC,970,"['97de9bc6-9b38-4bea-b8e7-100e1fd9ebf4', 'a1216c5b-540f-4cbc-898f-8936075c6959']",2,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:02.423,Carry,
,,,"[27.0, 34.0]",,,,,,,,1.149956,,,,,,,,,,,,ff89aab9-9b7e-42df-9f00-b85746c37b63,10,,,"[30.0, 36.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hannah Short,15717.0,Right Center Back,2,Yeovil Town LFC,970,"['207e7038-d142-4938-a790-a2c495a82388', 'b00772e6-505e-4900-afe9-539017b52cb1', 'cf8399cd-7cd2-4a65-a64e-164570709ffd']",4,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:04.110,Carry,True
,,,"[27.0, 18.0]",,,,,,,,1.222069,,,,,,,,,,,,8dfeea9b-2b4c-487c-ac32-e3034f5c4116,14,,,"[27.0, 19.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ellie Mason,15715.0,Left Center Back,2,Yeovil Town LFC,970,"['217e3cc8-c77e-45e9-ac4d-912a80f7d0b7', '4f85ee60-883f-4427-9f09-36641c50d67c', 'dac40dd9-661e-41a2-853c-7b0f9dfeb927']",6,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:06.395,Carry,True
,,,"[27.0, 3.0]",,,,,,,,0.974169,,,,,,,,,,,,2962cb8a-fb1c-4726-be19-7edcd36f1c18,18,,,"[27.0, 3.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Megan Alexander,15710.0,Left Back,2,Yeovil Town LFC,970,"['a1ce8f0a-304d-454a-83c9-acd33e77737a', 'e2e73d5d-f05a-4513-aa1b-a76175f243c6']",9,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:09.016,Carry,
,,,"[61.0, 14.0]",,,,,,,,0.7444,,,,,,,,,,,,ba53d101-7502-41b8-83b9-358e0982ef42,25,,,"[62.0, 13.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emily Syme,15716.0,Center Attacking Midfield,3,Yeovil Town LFC,970,"['62841183-8c77-4f0b-88b6-9dc3aec9413d', 'df42cf82-086e-43bf-ac5e-f9d69e3ca331']",37,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:37.645,Carry,
,,,"[56.0, 67.0]",,,,,,,,0.612588,,,,,,,,,,,,ec58cd8a-5c80-4f31-b8bc-37a0e757f249,30,,,"[56.0, 67.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,4,Manchester City WFC,746,"['969ab6a9-b226-4072-9728-f14fddedde23', 'b5d5a28b-5c27-4e06-bb09-142f03593ab6']",39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:39.792,Carry,
,,,"[64.0, 47.0]",,,,,,,,0.908283,,,,,,,,,,,,cc816d1d-9548-4158-b1b3-c9a7b833a90c,34,,,"[64.0, 47.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Wing,4,Manchester City WFC,746,"['21871cbe-6293-47cb-aa14-d8bfd9dea9b0', '463b6b8d-903f-42bd-9ea2-2df1ffafecdb']",41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:41.830,Carry,
,,,"[62.0, 36.0]",,,,,,,,2.207917,,,,,,,,,,,,1c4f447e-946d-4a07-9c31-1d548d36e619,37,,,"[64.0, 34.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivia Fergusson,15718.0,Center Forward,5,Yeovil Town LFC,970,"['71141dc6-1eaf-4178-961f-c9392f68d673', '7de6af32-05c7-45a2-9fb0-7a6adc280867', '89418aee-b9fb-427c-a3d1-f22e86fde1ca']",43,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:43.520,Carry,True
,,,"[55.0, 35.0]",,,,,,,,0.218229,,,,,,,,,,,,a29da60d-b85c-4fb2-a497-155713c65c83,41,,,"[55.0, 35.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Evans,15707.0,Right Center Midfield,5,Yeovil Town LFC,970,"['24fc021a-b7d8-4117-940c-a72fb3d71337', '50ee6272-db93-4a83-8510-03ce816fb71e']",46,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:46.532,Carry,
,,,"[48.0, 51.0]",,,,,,,,1.517904,,,,,,,,,,,,fc9a5fdd-e19c-420b-9dab-bacde961329e,48,,,"[51.0, 54.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Goddard,15708.0,Right Back,5,Yeovil Town LFC,970,"['92d84f12-09e6-4172-ad64-0c1f0df76b9b', 'cd0666ca-d8cd-4fb8-adf4-655582726933', 'f125d7bd-1da7-4fd5-8fb7-4cfbb8342f1a']",50,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:00:50.946,Carry,True
,,,"[40.0, 53.0]",,,,,,,,0.800449,,,,,,,,,,,,74ff9da5-3e7d-459e-9090-b43f8629884d,53,,,"[41.0, 53.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Right Back,6,Manchester City WFC,746,"['0024d75c-6553-4ea3-a9bd-1d7296d6675b', 'f5dd0b47-fc8f-4b62-8ff9-4cf1a18f2374']",56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:56.512,Carry,
,,,"[31.0, 54.0]",,,,,,,,0.865912,,,,,,,,,,,,6b953f93-9811-465e-87a2-8cba2af32fec,56,,,"[31.0, 54.0]",19764,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,"['71a3c3ed-c8e5-4294-9c92-0b3e9e4a016d', 'f6761ef3-ee9b-44f2-b723-3cebc56926e2']",58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:58.417,Carry,
,,,"[32.0, 34.0]",,,,,,,,0.698361,,,,,,,,,,,,5ca9a15b-57f5-423c-813a-72d37d6ba1e0,59,,,"[32.0, 34.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,6,Manchester City WFC,746,"['274205ef-5f01-4bc7-a60d-0f08cf786360', '663afa8a-1afc-48f3-a37d-a1de9bc1daff']",0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:00.473,Carry,
,,,"[46.0, 56.0]",,,,,,,,0.039969,,,,,,,,,,,,f8c382e8-89f8-4942-a2f5-2e58dc8298f6,63,,,"[44.0, 56.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,6,Manchester City WFC,746,"['0372eb5f-9ea5-4101-9c64-f98ac7c03128', '04fa09fa-0a80-4e12-ab66-a5215910c3f1']",2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.531,Carry,
,,,"[28.0, 57.0]",,,,,,,,0.667447,,,,,,,,,,,,2ff2a3b5-3f39-4187-9bd9-fdc26366b5fc,66,,,"[25.0, 55.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,6,Manchester City WFC,746,"['6002e9c7-9efd-4acd-9143-e4a580b67a27', '8537f4e0-d645-4848-84ed-5f59b82b64fa']",3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:03.909,Carry,
,,,"[55.0, 56.0]",,,,,,,,0.051405,,,,,,,,,,,,653e0a40-a280-4ad1-a3dc-24dc5cef27e1,70,,,"[56.0, 56.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,6,Manchester City WFC,746,"['ab080114-d069-492e-8462-367fae5448b0', 'b25b7b66-9914-40c6-b862-7d4d9c604df3', 'c6ca3ab7-ee5a-4ced-af64-c24594c8a885']",6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:06.069,Carry,True
,,,"[48.0, 56.0]",,,,,,,,1.261754,,,,,,,,,,,,4136acb0-1fd5-4e3a-a7ab-0ea6e273b243,73,,,"[46.0, 50.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Defensive Midfield,6,Manchester City WFC,746,"['431fc35b-d3b1-4394-9cfe-acfb4af2dba4', 'e59de841-0496-45d3-9cc1-61dd04c86743']",7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:07.147,Carry,
,,,"[27.0, 3.0]",,,,,,,,1.0192,,,,,,,,,,,,b40ecfe8-6357-445e-bb46-079ea761d40f,77,,,"[32.0, 2.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amber Gaylor,15711.0,Left Wing,7,Yeovil Town LFC,970,"['37778eca-45dc-44de-bb05-2ad25e28ed01', '444d7600-cf3b-4591-a8b0-071b31833dba', 'dde70c1c-1fa5-47b2-9332-716143576614']",27,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:27.141,Carry,True
,,,"[14.0, 12.0]",,,,,,,,0.4661,,,,,,,,,,,,55abad90-5640-4eda-ae0a-2b7afe309fd3,84,,,"[13.0, 15.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ellie Mason,15715.0,Left Center Back,7,Yeovil Town LFC,970,"['2e8e64c7-cf06-40ac-a22f-6d9fd90325a7', '7151d872-9370-4cae-befa-6540489237b7', 'eb327195-cbc9-4520-971b-f681be18edfc']",30,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:01:30.279,Carry,True
,,,"[67.0, 27.0]",,,,,,,,1.994565,,,,,,,,,,,,c10808be-d9eb-4d6b-888b-8eb290640795,90,,,"[71.0, 26.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,"['73396363-77e9-4287-a3f0-7557715d7028', 'b08be2a3-bd77-4672-8c1b-16be79f0c469']",39,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:39.200,Carry,
,,,"[53.0, 32.0]",,,,,,,,0.402289,,,,,,,,,,,,98194131-3343-4968-9f0f-386b2379c3bf,93,,,"[53.0, 32.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,8,Manchester City WFC,746,"['1d9ea7ed-7146-49d1-8bf0-3982b0d9d471', 'f899836a-561a-40b8-8904-c9d4b7d4de50']",42,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:42.339,Carry,
,,,"[58.0, 36.0]",,,,,,,,1.324551,,,,,,,,,,,,879b4bc4-9678-4d26-89fc-101be88cb4a1,96,,,"[59.0, 38.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,8,Manchester City WFC,746,"['5ffe8144-039a-4544-ad10-d7c707fbe3e4', '890e3076-e46d-471f-bd7d-62fd94a434b2', 'a73fff2b-0f68-4816-b34b-89eb80ab4816']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:43.821,Carry,True
,,,"[59.0, 18.0]",,,,,,,,0.040043,,,,,,,,,,,,b0bdc286-db5e-4099-acb7-cd4475b31bae,100,,,"[59.0, 18.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,8,Manchester City WFC,746,"['aca6dc78-4056-40d0-af89-c8e56071b34e', 'e5224f67-1cfa-4da2-b4e4-06c108b51278']",49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:49.016,Carry,
,,,"[69.0, 15.0]",,,,,,,,2.075634,,,,,,,,,,,,0be40d03-3932-4de6-a410-5b6595cffd30,103,,,"[67.0, 6.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,8,Manchester City WFC,746,"['b9848f7f-22e1-4cb5-b765-860c0daa8678', 'e404cb69-fbd3-4ccf-b73b-30c392251174']",50,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:50.224,Carry,
,,,"[32.0, 15.0]",,,,,,,,0.821806,,,,,,,,,,,,33daefc0-b6cd-459c-8b1d-c2cf4bc76360,106,,,"[35.0, 15.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,8,Manchester City WFC,746,"['97c1a675-e777-4a37-94bd-7c796052685e', 'e6daa0ac-6f4e-4608-8b09-22a8f52463a0']",54,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:54.120,Carry,
,,,"[17.0, 40.0]",,,,,,,,1.348878,,,,,,,,,,,,f48e8907-7df0-410a-81c3-eb2d01f5ac91,109,,,"[16.0, 33.0]",19764,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,8,Manchester City WFC,746,"['aeff4761-c891-472b-a28d-1fe6de39d031', 'e8ee55a9-d010-42ad-b751-5583ea8064c7']",57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:57.221,Carry,
,,,"[57.0, 68.0]",,,,,,,,2.065037,,,,,,,,,,,,59861add-cec5-4a3d-8a5a-5dc7bf906116,112,,,"[49.0, 68.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,8,Manchester City WFC,746,"['997f4c48-4f95-4e10-bae9-ea7d13368e4d', '9fd8e884-cfc5-4d9d-ac8c-dcfe8f4a293b']",1,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:01.854,Carry,
,,,"[100.0, 57.0]",,,,,,,,1.84634,,,,,,,,,,,,3b9b20f7-920a-4580-9b75-e639ad501a50,118,,,"[87.0, 60.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,8,Manchester City WFC,746,"['4ad9fb98-dd1f-4617-aa90-6eb2749785c8', 'd3b5e7e3-a103-495b-9789-dd8b2dc4e6c5', 'fb339ab5-ebf6-4830-8d95-039044aaf96b']",8,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:08.571,Carry,True
,,,"[21.0, 31.0]",,,,,,,,0.506004,,,,,,,,,,,,4a011079-5152-428e-b7db-63cd4fa22852,125,,,"[24.0, 35.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Evans,15707.0,Right Center Midfield,8,Manchester City WFC,746,"['5e07eebe-8564-4496-920f-3c712025962f', 'd6443739-4681-4faa-9215-5248d3a1b4f9']",12,,,,,,,,,,,,,,,,,Yeovil Town LFC,970,00:02:12.518,Carry,
,,,"[91.0, 48.0]",,,,,,,,0.319826,,,,,,,,,,,,8aed42c8-816b-4c7f-a4ea-7678beee282b,131,,,"[89.0, 47.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Left Defensive Midfield,8,Manchester City WFC,746,"['43d5c7a5-0a6f-4a21-9318-5dd6eaa13900', 'af4f927d-d148-4b08-a3ba-4efbb95db6ac']",16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:16.662,Carry,
,,,"[94.0, 55.0]",,,,,,,,0.096365,,,,,,,,,,,,fa84c0ef-b520-46fe-9d9d-9c4536ecae6f,134,,,"[94.0, 55.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tessa Wullaert,10099.0,Right Wing,8,Manchester City WFC,746,"['583e36b4-d6cb-4e35-90dd-2d50721c2187', 'debc059c-5e6e-43c8-a15c-bd2f9852ab0b']",17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:17.845,Carry,
,,,"[95.0, 51.0]",,,,,,,,1.549148,,,,,,,,,,,,aa8f827d-6816-497b-b13a-2020eef7446b,137,,,"[97.0, 44.0]",19764,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Forward,8,Manchester City WFC,746,"['0a03a123-2b90-4d86-9eb6-d585ab6ae791', '2394a16b-c7bb-4d08-8e5e-170fc365aab5', '5b8fee35-49c7-4a48-bf39-3def5657ebc1']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:18.908,Carry,True
,,,"[84.0, 15.0]",,,,,,,,1.381809,,,,,,,,,,,,fce353a2-6b97-4621-bbf6-e9fb4fdb3f10,144,,,"[86.0, 14.0]",19764,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georgia Stanway,4643.0,Center Forward,9,Manchester City WFC,746,"['32097bd4-8b65-434c-9765-3e277573ca9e', 'aa103801-ab47-4383-a364-402d321d3609']",14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:14.623,Carry,
,,,"[68.0, 27.0]",,,,,,,,0.656392,,,,,,,,,,,,b27d8a62-b6c5-4e0d-b2be-e92879ba64b9,147,,,"[68.0, 30.0]",19764,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,9,Manchester City WFC,746,"['4eda2578-0fc9-44f0-bb77-2a0e6efe8f34', '6634fce1-f763-48ca-9460-83bad8529b10']",17,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:17.219,Carry,
,,,"[66.0, 19.0]",,,,,,,,1.251369,,,,,,,,,,,,790b8b81-cadc-4d06-a71e-12d7538a1d7a,150,,,"[61.0, 18.0]",19764,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Demi Stokes,4651.0,Left Back,9,Manchester City WFC,746,"['cfe0feb2-500f-401a-afde-d57c746a9bfe', 'e437d923-a25d-434e-bca1-7ad660014a8d']",18,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:18.494,Carry,
,,,"[118.0, 17.0]",,,,,,,,3.31872,,,,,,,,,,,,ba7eb279-9d58-4a64-b156-0f98587fb022,153,,,"[99.0, 13.0]",19764,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Georgia Stanway,4643.0,Center Forward,9,Manchester City WFC,746,"['1aa2521b-3d91-416c-8a7d-275a572999bc', 'c1219d68-0fa8-446a-be5f-39fa7662d14f', 'eb238690-aab2-4472-a78a-ede1cfd63184']",22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:03:22.169,Carry,True
