ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,83f08f64-a7f9-4591-8c33-cd743b07e75d,3228,,"[37.0, 6.0]",19751,94,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erin Simon,18155.0,Left Back,175,West Ham United LFC,972,['b0cea29b-a2ef-4209-90d4-d733c2f5be54'],1,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:49:01.477,Ball Receipt*,
,,"[51.0, 40.0]",,,,,,,,0.82786,,,,,,,,,2cb34d23-9ea7-41f7-8c76-498cfac9bfc5,7,,"[49.0, 40.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Right Center Midfield,2,Chelsea FCW,971,"['21c35446-6239-4d9a-92f4-54a2ffc6e27f', '8af99f76-7058-4e14-b6a7-cf18b8ccabfa', 'f6f701a6-2e80-477f-8bfa-da1be662c646']",1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:01.703,Carry,True
,,"[54.0, 66.0]",,,,,,,,1.314345,,,,,,,,,799706e0-57de-42df-84a4-0cc17dc1aeab,11,,"[46.0, 68.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hannah Jayne Blundell,17275.0,Right Back,2,Chelsea FCW,971,"['177e62d4-f83f-4275-96c3-6f87096e3758', 'bbf76a1d-8370-42e4-b420-e55652924d93']",4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:04.663,Carry,
,,"[74.0, 62.0]",,,,,,,,8.547757,,,,,,,,,2ebd2ee3-3f15-4e65-80bc-ba041992e4a0,14,,"[57.0, 77.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ramona Bachmann,4659.0,Right Wing,2,Chelsea FCW,971,"['4e33b427-ccef-4697-833d-18bd677a3f51', 'a7f83157-7d78-46db-9683-7aa27d7fb0f9', 'c4b52319-e68b-42b4-afef-12bc77641c43']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:07.102,Carry,True
,,"[68.0, 62.0]",,,,,,,,0.767066,,,,,,,,,041cb0ed-1edc-4bc6-8e86-57f09d31da9c,18,,"[68.0, 63.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sophie Louise Ingle,15549.0,Right Center Midfield,2,Chelsea FCW,971,"['e2d8a3f1-1000-40d7-8045-b9321760c53c', 'fe60ecad-228b-4bdf-8218-e40a68b66660']",16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:16.567,Carry,
,,"[48.0, 20.0]",,,,,,,,1.382086,,,,,,,,,a34c050c-a69a-4390-a6e9-b7c7730e29c2,21,,"[47.0, 29.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Magdalena Lilly Eriksson,4633.0,Left Center Back,2,Chelsea FCW,971,"['6ab204da-b754-4b17-bfc6-c67fff836936', '87c7d79c-80a2-4b3a-8ede-3a3f2b5f1b31']",20,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:20.044,Carry,
,,"[76.0, 3.0]",,,,,,,,2.107035,,,,,,,,,c55d1661-03a3-4483-bac3-c633f1c20f4e,24,,"[72.0, 3.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonna Ann-Charlotte Andersson,10222.0,Left Back,2,Chelsea FCW,971,"['14e789a2-ec78-4fce-8566-a303c3ca1494', 'a920fa6e-bace-4a5d-be16-20374131c006', 'd211a595-c107-48fb-a67e-ff23c4167861']",22,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:22.617,Carry,True
,,"[88.0, 2.0]",,,,,,,,0.666673,,,,,,,,,13dc8e63-bab9-42da-96d9-cebd2e120cd9,28,,"[89.0, 2.0]",19751,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Bethany England,15550.0,Left Wing,2,Chelsea FCW,971,"['60dcdfce-f89c-4265-aad4-3846de91d450', '65b8bfb9-9d25-4d66-94a7-4034eae93d87']",25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:25.604,Carry,
,,"[84.0, 2.0]",,,,,,,,0.786129,,,,,,,,,82cbeefd-acde-4865-9a45-a9414d2bb1b3,34,,"[85.0, 1.0]",19751,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bethany England,15550.0,Left Wing,3,Chelsea FCW,971,"['489c3a0c-a8b6-4c1b-8256-b95eadaef80f', '7e9fbe0e-bb1c-4633-b24d-45d3fbfd32ea', 'bdb87f46-bc62-4d01-984e-e6c0f2ee89b1']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:00.298,Carry,True
,,"[55.0, 78.0]",,,,,,,,1.222778,,,,,,,,,e52d2f2b-d883-4fbe-8075-91951351ae2b,39,,"[54.0, 77.0]",19751,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Simic,18150.0,Left Center Midfield,4,West Ham United LFC,972,"['371252b6-061b-410e-9689-6387e0d16bf0', 'b26fc736-d488-470e-869d-31ab64f1f603', 'd56beeab-0d9f-49e6-8c59-95ca7f27e7f7']",14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:14.633,Carry,True
,,"[36.0, 78.0]",,,,,,,,2.343558,,,,,,,,,629ec755-8764-422e-a90d-970abf2abbf0,44,,"[38.0, 78.0]",19751,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,4,West Ham United LFC,972,"['49c3db4f-e38b-45cf-a6cb-e7c5f2a4bf46', 'c288c522-8a83-4aab-8405-14e36c083250', 'fac5879e-7dd9-4ea6-8f3a-ba9ce88e9935']",17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:17.544,Carry,True
,,"[11.0, 59.0]",,,,,,,,9.014295,,,,,,,,,2ee893a1-2228-4ab2-adaf-a17a05b09900,48,,"[3.0, 53.0]",19751,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rebecca Leigh Spencer,18158.0,Goalkeeper,4,West Ham United LFC,972,"['bb378098-4f1c-447d-82f2-9cc63371966a', 'd709e34b-87bd-404f-88c4-2ac12a793ab4']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:22.291,Carry,
,,"[85.0, 23.0]",,,,,,,,0.921193,,,,,,,,,738ce12d-12d3-44c9-a75e-4584b15a8553,52,,"[84.0, 25.0]",19751,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,5,Chelsea FCW,971,"['1a98d52b-092e-4151-868d-553a55881d50', '7f69b4c7-1818-438c-b150-b471385d7ca2', '9416b8f1-ef9c-4d3b-8519-9806e5f01f76']",35,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:01:35.530,Carry,True
,,"[113.0, 2.0]",,,,,,,,1.941108,,,,,,,,,56dde176-6c9d-403b-937f-54a5b43c889c,63,,"[114.0, 3.0]",19751,2,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Erin Cuthbert,4660.0,Center Attacking Midfield,6,Chelsea FCW,971,"['29b0d407-fbf9-4f04-a1e2-e2fc116090b1', 'd5b53556-4d7b-4b55-8d01-d4f5c05900e9']",16,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:16.198,Carry,
,,"[71.0, 77.0]",,,,,,,,0.500116,,,,,,,,,4ea48c28-00d7-4e38-b862-f4ae84ce24d5,72,,"[71.0, 77.0]",19751,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Back,8,Chelsea FCW,971,"['55be731f-d877-4811-909e-1300444cef5e', 'a6b275f1-dcae-4719-bbc7-88c888140729']",47,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:47.956,Carry,
,,"[45.0, 64.0]",,,,,,,,1.477435,,,,,,,,,37e6217e-3b84-4216-bc2c-946568298544,78,,"[46.0, 76.0]",19751,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,9,Chelsea FCW,971,"['4ea295e0-2be0-4ea3-bdbc-fdb8f49ea8dc', 'd5a715e7-7567-4838-be86-e28a88f9ad83']",55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:55.557,Carry,
,,"[49.0, 18.0]",,,,,,,,0.690629,,,,,,,,,38479548-6ad2-4155-9113-9485da142c5d,81,,"[48.0, 18.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,9,Chelsea FCW,971,"['3dc7de58-5987-4763-a9cf-61e097ff8d1c', 'cb3e3cda-a183-494c-9792-0fc676752c2b', 'e2c86e71-5eb3-4558-80a6-1e381fb3f0fd']",0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:00.463,Carry,True
,,"[46.0, 38.0]",,,,,,,,2.006371,,,,,,,,,cbcba37a-ff28-49fe-af44-44c82bcca64c,85,,"[41.0, 34.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,9,Chelsea FCW,971,"['2f6fedb4-64e2-4974-9a5a-dd1f9e2df624', 'e9c2e6f4-e3ee-466c-b8ad-e8c31de86eb4']",2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:02.818,Carry,
,,"[54.0, 65.0]",,,,,,,,1.844673,,,,,,,,,5b3ccc87-4dfa-4279-a0c5-a3733a5b120b,88,,"[46.0, 64.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,9,Chelsea FCW,971,"['0eb1d074-d6e1-4d97-9aa8-469587332806', 'bbe0735b-31b5-437a-8f14-8f329124a3fe']",6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:06.411,Carry,
,,"[69.0, 77.0]",,,,,,,,1.781887,,,,,,,,,dd307e88-02ae-4379-bd59-0078b0e53d8e,91,,"[66.0, 76.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,9,Chelsea FCW,971,"['2e68a8c6-2475-4fef-8e3c-86e903141852', '4a766a05-2fa8-4cc1-b3b2-376a095aa33a']",9,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:09.609,Carry,
,,"[33.0, 32.0]",,,,,,,,0.488961,,,,,,,,,bc276443-3d99-4bd5-8597-889afc418e3f,97,,"[33.0, 32.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Simic,18150.0,Left Center Midfield,9,Chelsea FCW,971,"['86136d4e-b7e0-47e5-b7eb-17cf3d6aa2a2', 'f3dfbda7-52cf-4135-9eef-e0907400d477']",15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:15.182,Carry,
,,"[115.0, 66.0]",,,,,,,,2.8907,,,,,,,,,2d51f3e5-cd6d-4da0-8c42-cd4f04cf518d,102,,"[84.0, 61.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,9,Chelsea FCW,971,"['17e12eb5-10ea-4d5e-857e-77b848dcc743', '81dc54ce-aad2-4f2c-a755-8db843d9e8ef']",17,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:17.467,Carry,
,,"[106.0, 69.0]",,,,,,,,0.344048,,,,,,,,,a2a9004e-451d-4eb3-abe9-4cd222a7c484,107,,"[106.0, 69.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Center Attacking Midfield,10,Chelsea FCW,971,"['496bf25e-d608-4604-9608-c083588004c9', 'a80311ac-0adb-4ada-8238-baaeb6113b66']",37,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:37.337,Carry,
,,"[107.0, 78.0]",,,,,,,,0.881142,,,,,,,,,958be0c2-6ed2-44d7-9e42-5caee5fa8639,111,,"[105.0, 77.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,10,Chelsea FCW,971,"['0935f935-f60a-4d8f-8d5d-8a09665253bf', '1568f257-e5f9-47b2-84a2-d460c6fc9d6c', '167e5cf9-1089-4376-9587-cb985fc651ac', 'eece040b-9223-4ce7-b73e-9172aea202ff']",38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:38.218,Carry,True
,,"[105.0, 68.0]",,,,,,,,2.359993,,,,,,,,,450dc97a-6b03-416d-92be-e0db2e327a91,118,,"[112.0, 71.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Bachmann,4659.0,Right Wing,11,Chelsea FCW,971,"['27e23301-d3cd-4a49-bad7-0e74fb22ca7f', '2fcd35a6-883d-4ff0-b1bd-e2542fc2e97a', 'd463637a-cf1e-4bbb-9a95-0674b4c4d7d8']",51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:51.198,Carry,True
,,"[108.0, 65.0]",,,,,,,,0.331767,,,,,,,,,8140e741-5f49-42a1-a808-c7f53b25c1ec,121,,"[108.0, 65.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,11,Chelsea FCW,971,"['106836a2-8a9e-4495-a573-7af9483aca33', '2f2ac4d3-525d-4985-9394-cf8abb43f63d']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:54.040,Carry,
,,"[92.0, 67.0]",,,,,,,,2.383373,,,,,,,,,8dad287b-20a3-4f4f-ac67-4449b3c77e4b,124,,"[97.0, 66.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Center Attacking Midfield,11,Chelsea FCW,971,"['21f7b66a-73b2-4eef-876d-8fe59cdbf3be', '5fb06b94-b8f3-404a-b94d-de73338a35a0', 'b2ca566e-a53a-4792-8a2e-496ffd5f62dd']",54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:54.991,Carry,True
,,"[105.0, 77.0]",,,,,,,,1.671409,,,,,,,,,6dcfb491-f267-419d-b4d6-e02e0671f902,128,,"[104.0, 77.0]",19751,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hannah Jayne Blundell,17275.0,Right Back,11,Chelsea FCW,971,"['38193166-33d6-49f7-a5ae-0b24a487894f', '6cc5b39f-9f6c-4c6f-8259-549265c4f967', '729ab07b-81a2-41f0-983e-bd7afda103cd']",58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:03:58.628,Carry,True
,,"[115.0, 66.0]",,,,,,,,0.692489,,,,,,,,,3b4fb32a-9a33-4ec4-b23b-594cc7b85619,132,,"[115.0, 68.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,11,Chelsea FCW,971,"['3c36b256-231b-4136-a8b8-416bdb6b69d8', 'dc8eddca-4657-4d0e-ab0b-1892da497645']",1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:01.202,Carry,
,,"[8.0, 39.0]",,,,,,,,1.044326,,,,,,,,,510a3cca-93d0-4d3b-9866-63682e964634,136,,"[7.0, 36.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ria Percival,18145.0,Right Center Back,11,Chelsea FCW,971,"['19cdba2d-7a16-47b4-b504-f38594b15d51', 'd9c6d637-c35e-445e-a157-8d167cac1b0a']",2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:02.574,Carry,
,,"[86.0, 62.0]",,,,,,,,1.020814,,,,,,,,,deef82c6-8726-4395-9ffc-8787c5a09391,140,,"[87.0, 63.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erin Cuthbert,4660.0,Center Attacking Midfield,11,Chelsea FCW,971,"['13d410f4-cec7-467a-8ee2-c718d2471f9b', '1a9e9219-5c59-4c23-ae49-7fe46d195271']",5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:05.346,Carry,
,,"[67.0, 65.0]",,,,,,,,3.134166,,,,,,,,,64368cc1-ffdb-44c5-9752-4f8e953a6843,143,,"[72.0, 65.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Millie Bright,4642.0,Right Center Back,11,Chelsea FCW,971,"['73083394-2311-4135-8111-7614df17881e', '92a37c03-36e2-47c8-8b5f-42738299726e', '93e96b5f-c63d-4f38-b563-2f58d56c2a6c']",7,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:07.986,Carry,True
,,"[41.0, 45.0]",,,,,,,,1.541209,,,,,,,,,87cb96ba-1739-43e8-a244-f7a250bf6ba2,147,,"[40.0, 47.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,11,Chelsea FCW,971,"['0ecf6c4f-f9a4-488a-9c35-bc0038d067b3', '39b33d91-0a5b-4db9-8e8c-57938ff4cd0a']",12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:12.609,Carry,
,,"[49.0, 39.0]",,,,,,,,0.809879,,,,,,,,,552f7aaf-cf28-4299-89f8-ee24ed95f44d,150,,"[54.0, 43.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sophie Louise Ingle,15549.0,Right Center Midfield,11,Chelsea FCW,971,"['3f862b18-98e8-44a1-8974-1fc056043f13', 'c1d26138-bee5-43a4-a62d-b1c046cd80e6']",15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:15.377,Carry,
,,"[57.0, 3.0]",,,,,,,,1.593401,,,,,,,,,c3ed9a49-88a8-4dff-8c33-db3bb0b2fd55,154,,"[54.0, 4.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,11,Chelsea FCW,971,"['1d963539-3723-4b9a-b7a0-aef1e9f5eaf4', '652aa949-cf66-474b-9298-29297cd695ac', '96f13891-c498-4ffa-9b85-141a3f9f458e']",18,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:18.156,Carry,True
,,"[43.0, 74.0]",,,,,,,,0.526136,,,,,,,,,78942c52-4b59-42ee-af64-6d69392390a1,163,,"[43.0, 74.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jane Ross,4653.0,Left Center Forward,12,West Ham United LFC,972,"['86efefeb-988a-4d36-8d1c-da0efc29e23e', 'cfc220fa-6fec-4794-a753-da50f671237e']",41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:41.274,Carry,
,,"[25.0, 79.0]",,,,,,,,0.16881101,,,,,,,,,14dd69a7-7005-4d39-9771-beb82c2a8556,167,,"[26.0, 78.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ria Percival,18145.0,Right Center Back,12,West Ham United LFC,972,"['b06e762a-6936-4a52-a2b0-f5efc9068e2e', 'b3bcca44-7bad-4e7d-a2a0-3a2e6dcaf91f']",44,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:44.451,Carry,
,,"[102.0, 3.0]",,,,,,,,3.25145,,,,,,,,,0872c82d-71e4-4b71-81ec-0160debaa453,170,,"[94.0, 2.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Wing,13,Chelsea FCW,971,"['00291e9a-9534-40a6-9650-f0d6d5cc13e9', '37db5578-629e-4071-b602-7ef9ebe5b07a', 'f46d8373-522b-4544-9ec6-e22bce7020fd']",44,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:44.797,Carry,True
,,"[108.0, 4.0]",,,,,,,,0.567242,,,,,,,,,a2cc961c-b9b5-4737-a83d-2cedb49937c2,173,,"[102.0, 3.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Wing,13,Chelsea FCW,971,"['00291e9a-9534-40a6-9650-f0d6d5cc13e9', '37db5578-629e-4071-b602-7ef9ebe5b07a', '7a7b662a-7422-4e3a-9155-9b9a1875a115']",48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:48.049,Carry,True
,,"[103.0, 16.0]",,,,,,,,1.230788,,,,,,,,,f1914a27-39de-4ebd-94ff-9610a5e40370,176,,"[107.0, 19.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesca Kirby,4641.0,Center Forward,13,Chelsea FCW,971,"['3065817c-ed7c-44b3-adc8-f1204d8332ca', '40ebe066-5f33-4589-9edc-236eba64e6ea']",49,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:49.082,Carry,
,,"[97.0, 3.0]",,,,,,,,0.202398,,,,,,,,,91373dfa-6aa6-4e34-8ce0-825ef921cc71,179,,"[97.0, 3.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonna Ann-Charlotte Andersson,10222.0,Left Back,13,Chelsea FCW,971,"['5af60ab5-7d22-4ea2-81fb-9c649c3d4f25', '8cb6501f-7353-46fb-9449-13dc0e74a834']",51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:51.326,Carry,
,,"[114.0, 1.0]",,,,,,,,2.378615,,,,,,,,,e8823417-c8f9-4ac3-b46b-030b2feaec3a,182,,"[111.0, 3.0]",19751,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bethany England,15550.0,Left Wing,13,Chelsea FCW,971,"['8f70bbdc-6973-4115-b6fc-720b8f08e4e1', 'd7ee75cb-e243-45de-bc22-e674f62ba4d8', 'f4fd3c45-caf3-4602-8444-fbb6cc3ff46d']",52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:04:52.287,Carry,True
,,"[118.0, 22.0]",,,,,,,,5.622494,,,,,,,,,70b72427-d721-4a52-8677-7a6fa435ac17,188,,"[104.0, 7.0]",19751,5,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesca Kirby,4641.0,Center Forward,14,Chelsea FCW,971,"['4c673ac1-d7ba-4446-a661-0d78be3b6cb2', '8259a745-81d6-4905-baf3-1c663db9f25e', '8e0ef3c3-c99a-4c43-bb1a-0755de0fdb89']",2,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:05:02.967,Carry,True
,,"[33.0, 78.0]",,,,,,,,2.253089,,,,,,,,,51d5d946-5eb6-44aa-92b2-82cdb9d5b144,197,,"[34.0, 77.0]",19751,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alisha Lehmann,18153.0,Right Center Forward,16,West Ham United LFC,972,"['8d32b8f8-2862-4cc1-a480-539bf42078ed', 'a85e3baf-1a44-4642-88f6-f38c20c23926', 'f17bef2e-fcc0-488a-96e7-b6a025868f4c']",41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:41.206,Carry,True
,,"[21.0, 78.0]",,,,,,,,1.950334,,,,,,,,,446af919-23cc-47fc-9c0a-4e2de92d8793,205,,"[22.0, 73.0]",19751,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,16,West Ham United LFC,972,"['1e463016-cbf6-4edc-8317-7908422d4491', '30521d58-56fe-4207-b774-49b4b113873a']",48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:48.473,Carry,
,,"[41.0, 78.0]",,,,,,,,3.093721,,,,,,,,,7220d859-0206-4b21-adc4-c5de5ff7c74e,209,,"[30.0, 78.0]",19751,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Esmee de Graaf,18154.0,Right Wing Back,16,West Ham United LFC,972,"['bcdd2f81-0fb9-4569-900d-5756bf5c1f36', 'c12790f6-a92b-4219-a229-9314c0cc9013']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:51.335,Carry,
,,"[45.0, 72.0]",,,,,,,,0.787027,,,,,,,,,5eec1390-841d-4723-9ed2-9c97625f8058,212,,"[44.0, 71.0]",19751,5,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Brianna Visalli,18157.0,Right Center Midfield,16,West Ham United LFC,972,"['41d137f7-5ea4-4f54-8ef8-7f1dca141010', '4a6158c4-0a10-4e7a-a9c3-e6fedc633d5d', '5be60194-ee3a-486d-9f04-b03ca4d47b29']",55,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:55.169,Carry,True
,,"[32.0, 46.0]",,,,,,,,1.112305,,,,,,,,,cf18e534-2cd4-4b1b-a90f-8ae3643bf947,217,,"[30.0, 53.0]",19751,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,17,West Ham United LFC,972,"['14240086-04a2-4922-b406-01c683b723f2', '1583a475-bda9-487d-aba9-3900d192bc8c']",6,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:06.841,Carry,
,,"[45.0, 18.0]",,,,,,,,2.200238,,,,,,,,,57cdd16f-2ea1-4e16-9983-5530ab4a3092,220,,"[37.0, 20.0]",19751,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vyan Sampson,21014.0,Left Center Back,17,West Ham United LFC,972,"['adeac058-fb9d-473c-8cad-55f9059b635e', 'd0ff8bdd-6e51-4e69-bf6b-4ea5644b6de7']",9,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:09.787,Carry,
,,"[51.0, 26.0]",,,,,,,,0.039975002,,,,,,,,,b0c09ed6-d364-42ce-a5bb-ad865d162a0c,223,,"[51.0, 26.0]",19751,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kate Longhurst,18147.0,Center Midfield,17,West Ham United LFC,972,"['3e178fcd-39a5-423a-af21-47a7f84e28e4', 'd60aef96-e643-443e-8331-289169bc1aff']",12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:12.947,Carry,
,,"[39.0, 18.0]",,,,,,,,1.021033,,,,,,,,,c6ceb208-b3e5-46e3-985e-59cb7a3d7a10,226,,"[44.0, 18.0]",19751,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vyan Sampson,21014.0,Left Center Back,17,West Ham United LFC,972,"['378328c7-cd38-43dd-bf24-9963d92a6203', '8d097b8c-669f-4767-aeae-983200c71c72']",14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:14.219,Carry,
,,"[23.0, 33.0]",,,,,,,,1.694384,,,,,,,,,ed158d93-4a3c-4442-8df3-2c0e0aed0e7e,229,,"[24.0, 31.0]",19751,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,17,West Ham United LFC,972,"['3c925564-55ca-4aa6-b6e1-b09331a3b4b4', '6a5326a9-466b-4a98-b4ac-ceb3c4ca5051']",17,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:17.191,Carry,
