bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,88a9ff34-7f88-490d-a0d6-8271e5344cd4,1040,,,"[85.0, 64.0]",7298,26,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Right Wing,61,Manchester City WFC,746,['f1449fd6-662f-48e5-8a52-6e0536e82d80'],3,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:03.073,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,00e62a35-9513-4bd7-8b1d-c9ca3349a179,1082,,,"[26.0, 36.0]",7298,27,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Midfield,63,Chelsea FCW,971,['b8b793aa-21ce-4526-9c24-1363802b04a3'],14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:27:14.420,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,6c6b4d87-34b1-4e77-9a67-d26560a77bb9,1133,,,"[34.0, 7.0]",7298,28,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,63,Chelsea FCW,971,,5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:05.953,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,fb45777d-01c1-44da-9b01-6e17d95c94cc,1287,,,"[89.0, 23.0]",7298,30,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Spetsmark,4635.0,Left Wing,69,Manchester City WFC,746,,41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:30:41.633,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,acb02e8e-cfac-4134-8e34-28c5ce712f18,1291,,,"[3.0, 26.0]",7298,30,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,70,Chelsea FCW,971,['f8efb765-ddf0-4bb3-bb99-0b10ac40f5f9'],47,,,,,,,,,,,,,,,,Chelsea FCW,971,00:30:47.780,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,1ab49f81-706e-4e47-92ca-6143826b846b,1396,,,"[117.0, 25.0]",7298,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,76,Chelsea FCW,971,,33,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:33.940,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,36224d11-3c5c-4317-b6b9-4ce5f84e2f9b,1400,,,"[110.0, 69.0]",7298,34,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hannah Jayne Blundell,17275.0,Right Midfield,76,Chelsea FCW,971,,39,,,,,,,,,,,,,,,,Chelsea FCW,971,00:34:39.660,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,c24550d0-bb0f-4579-9d5c-61a45de68d9f,1450,,,"[85.0, 71.0]",7298,37,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jill Scott,10172.0,Right Center Midfield,79,Manchester City WFC,746,['fa9bea16-0307-49c2-a78f-d6a7a3fb1bdc'],53,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:53.193,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,1e386a5c-8894-430d-a618-58a451b34479,1460,,,"[4.0, 20.0]",7298,38,,,,,,,,,,,,,,,,,,,,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,80,Manchester City WFC,746,['2af8812e-869f-499f-9a18-7b1720969c02'],16,,,,,,,,,,,,,,,,Chelsea FCW,971,00:38:16.100,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,3a588b75-3a8b-41ec-a474-6b40e69bb39f,1463,,,"[71.0, 74.0]",7298,38,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abbie McManus,4648.0,Right Center Back,80,Manchester City WFC,746,['5a740075-0b4a-425e-95a2-1f6809ada628'],20,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:20.513,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,c2ab076d-870c-4eb3-971a-476c9d2f5ed1,1476,,,"[98.0, 9.0]",7298,38,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julia Spetsmark,4635.0,Left Wing,80,Manchester City WFC,746,['73fa0249-a727-41e6-8b43-69c34f51783d'],33,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:33.713,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,89ecc40b-9f94-40e1-890e-b3d5c9364e82,1481,,,"[109.0, 15.0]",7298,38,,,,,,,,,,,,,,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,80,Manchester City WFC,746,,41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:41.753,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,c54f0108-3e59-41d2-9890-bef80fb37ce0,1513,,,"[101.0, 35.0]",7298,39,,,,,,,,,,,,,,,,,,,,1,From Counter,So-Yun Ji,4647.0,Center Midfield,81,Chelsea FCW,971,,10,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:10.780,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,dd3c4145-e0d0-4283-9ba2-5bada46485d4,1588,,,"[21.0, 28.0]",7298,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikita Parris,4654.0,Right Wing,83,Manchester City WFC,746,['2060fbd5-4fc1-47e7-b788-a30510b6d491'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:44.473,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,224ffc89-787a-4622-b5a0-2f8dffd36c52,1592,,,"[17.0, 27.0]",7298,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,83,Manchester City WFC,746,,45,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:45.953,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,2b001548-afa0-4d69-a9c1-c2767c7b843d,1600,,,"[13.0, 58.0]",7298,40,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,84,Chelsea FCW,971,['9e56f1df-2420-4d15-b148-3ad1445ab4e8'],57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:57.940,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,23eefee9-784f-4a9e-a7c2-502917d12285,1633,,,"[44.0, 17.0]",7298,41,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,86,Manchester City WFC,746,['459a4e9c-b519-43ff-9c8a-350f774f6a6a'],40,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:40.553,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,31d1c6dd-d1e2-4199-bac9-1395f97d7744,1666,,,"[41.0, 63.0]",7298,42,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Esme Beth Morgan,4649.0,Right Back,88,Manchester City WFC,746,['abc9e4ea-34ff-4b28-bc75-214406ac1f4c'],30,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:30.473,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,b91d42f7-5986-4f94-bbed-8a3bed91804d,1726,,,"[26.0, 11.0]",7298,43,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,89,Chelsea FCW,971,,22,,,,,,,,,,,,,,,,Chelsea FCW,971,00:43:22.580,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,740b9da3-6ba9-493f-8046-7f477c8bd162,1786,,,"[8.0, 54.0]",7298,44,,,,,,,,,,,,,,,,,,,,1,Regular Play,Millie Bright,4642.0,Center Back,91,Manchester City WFC,746,['b12d23fe-fc9e-4129-b3c1-26d7a2b751b3'],45,,,,,,,,,,,,,,,,Chelsea FCW,971,00:44:45.460,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,03ca848c-2fa9-4654-a7fd-cc209d775060,1809,,,"[68.0, 24.0]",7298,45,,,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Center Midfield,95,Chelsea FCW,971,['05aa6a8b-e8da-4261-97fe-17a4cd4f27ba'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:45:51.980,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,8da43684-b711-4a2c-9cc0-3e893e6e0af3,1853,,,"[84.0, 19.0]",7298,47,,,,,,,,,,,,,,,,,,,,1,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,99,Chelsea FCW,971,['591903e1-8ae2-41f6-aabb-122979147cfc'],7,,,,,,,,,,,,,,,,Chelsea FCW,971,00:47:07.900,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,1634e678-e879-4481-b4b7-7a711b7dc624,1943,,,"[13.0, 27.0]",7298,45,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,102,Chelsea FCW,971,['4c885e8d-f3a5-43d8-abd9-1c5351ba23fa'],13,,,,,,,,,,,,,,,,Chelsea FCW,971,00:00:13.518,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,ad83f9c2-8f00-47ee-8c3f-59ebeed7b3c1,1983,,,"[53.0, 34.0]",7298,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,104,Manchester City WFC,746,['db339d70-78fa-4078-ae84-8b92c5840b8b'],2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:02.371,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,a32a6aa2-d883-486f-abd6-84b1d23f9bfa,2010,,,"[85.0, 50.0]",7298,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Isobel Mary Christiansen,4645.0,Left Center Midfield,106,Manchester City WFC,746,['5aca4f79-d4ea-4fe3-a20d-a3c6a117bb0a'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:44.331,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,46cf39a1-0eb1-460b-8fa4-fe38a41e9481,2014,,,"[88.0, 52.0]",7298,46,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Scott,10172.0,Right Center Midfield,106,Manchester City WFC,746,,46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:01:46.558,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,41ceeee7-94d8-49f6-8acf-4e1d0e7c591c,2088,,,"[24.0, 56.0]",7298,47,,,,,,,,,,,,,,,,,,,,2,From Counter,So-Yun Ji,4647.0,Center Midfield,107,Chelsea FCW,971,,47,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:47.918,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,f85f05a7-40a6-42bd-a01e-8f6b3b6b870c,2280,,,"[46.0, 24.0]",7298,52,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,132,Manchester City WFC,746,['26e1ff83-af61-4990-a487-2c345670de12'],37,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:37.611,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,e62e3081-4213-42f2-b93c-24ea14e702b8,2327,,,"[34.0, 52.0]",7298,53,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,134,Manchester City WFC,746,,19,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:19.731,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,0d51568f-3b15-40d7-a4c3-5a86184e8d55,2355,,,"[30.0, 35.0]",7298,53,,,,,,,,,,,,,,,,,,,,2,From Counter,Anita Amma Ankyewah Asante,4657.0,Center Back,135,Chelsea FCW,971,,48,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:48.758,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,9e52b346-9799-4453-b6a5-7b01f1caeec4,2375,,,"[110.0, 49.0]",7298,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anita Amma Ankyewah Asante,4657.0,Center Back,137,Chelsea FCW,971,,50,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:50.238,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,11b85879-3a4c-475b-ada2-33c7b5d1d8f1,2378,,,"[87.0, 43.0]",7298,55,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,137,Chelsea FCW,971,,54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:54.598,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,83577aef-5a11-4f4b-86dc-59bd509ee676,2390,,,"[8.0, 49.0]",7298,56,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,138,Manchester City WFC,746,,5,,,,,,,,,,,,,,,,Manchester City WFC,746,00:11:05.971,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,492f3b3d-172a-4a38-8930-fc51b5db35ae,2437,,,"[76.0, 66.0]",7298,57,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Scott,10172.0,Right Center Midfield,142,Manchester City WFC,746,['fdb58846-7478-4a75-ac9b-601867160375'],43,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:43.811,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,c6ab78de-cc03-49e0-9603-14cfeba4a1d5,2475,,,"[16.0, 26.0]",7298,58,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Midfield,144,Manchester City WFC,746,,17,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:17.211,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,ac90605c-56d3-48ca-b27b-b465a927aece,2514,,,"[2.0, 66.0]",7298,59,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abbie McManus,4648.0,Right Center Back,147,Manchester City WFC,746,,11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:14:11.998,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,c8852d55-e112-453c-912d-b8c0425d0b4c,2630,,,"[109.0, 4.0]",7298,61,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Right Center Forward,152,Chelsea FCW,971,,34,,,,,,,,,,,,,,,,Chelsea FCW,971,00:16:34.838,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,bae3e2fc-1027-4975-99b4-3dc4262059b9,2693,,,"[70.0, 9.0]",7298,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,155,Manchester City WFC,746,['679394b9-2277-4d38-8f1b-c10f6c057ab3'],21,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:21.291,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,8abe556a-da5e-4947-9963-5a9c5ebc2689,2711,,,"[29.0, 40.0]",7298,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Magdalena Lilly Eriksson,4633.0,Left Center Back,156,Chelsea FCW,971,['8dce4595-c443-4e31-9447-3849147dcb59'],30,,,,,,,,,,,,,,,,Chelsea FCW,971,00:17:30.558,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,ad0158ec-f13f-4f85-98a4-b95bd402e6f0,2730,,,"[4.0, 26.0]",7298,62,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,157,Manchester City WFC,746,['971a0652-6ed4-4fcc-9baa-d59b428dfc8d'],44,,,,,,,,,,,,,,,,Manchester City WFC,746,00:17:44.211,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,635eb206-9645-4741-a727-181943be2e1f,2767,,,"[4.0, 59.0]",7298,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abbie McManus,4648.0,Right Center Back,160,Chelsea FCW,971,['9cc3b395-6cdb-4f90-90a2-cac16bbd5e99'],27,,,,,,,,,,,,,,,,Manchester City WFC,746,00:19:27.758,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,19acc9df-4f20-45dc-b8a4-c63bd10c4a50,2771,,,"[113.0, 8.0]",7298,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,160,Chelsea FCW,971,['1c6a7f35-bbb2-4898-91a4-b057f68b6806'],30,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:30.318,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,5cc69ae7-37d2-40fd-a196-045b6bb40b69,2780,,,"[109.0, 12.0]",7298,64,,,,,,,,,,,,,,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,160,Chelsea FCW,971,,37,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:37.438,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,dc1e0374-d7d3-451b-b7fd-985a0159ea06,2848,,,"[77.0, 8.0]",7298,66,,,,,,,,,,,,,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,163,Manchester City WFC,746,,14,,,,,,,,,,,,,,,,Chelsea FCW,971,00:21:14.558,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,0680dce5-a88a-4fc1-98a6-5a2c1a8c5511,2886,,,"[83.0, 59.0]",7298,67,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,167,Chelsea FCW,971,,2,,,,,,,,,,,,,,,,Chelsea FCW,971,00:22:02.918,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,8fe45627-a166-49de-8d1a-2ef6e1aa8c98,2958,,,"[84.0, 70.0]",7298,69,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jill Scott,10172.0,Right Center Midfield,173,Manchester City WFC,746,['c83ff8bd-8431-4d17-ad8f-2155804fad33'],34,,,,,,,,,,,,,,,,Manchester City WFC,746,00:24:34.091,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,6720b6f3-3f12-42c8-bb8d-629bb447a87c,2982,,,"[43.0, 4.0]",7298,70,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Wing,176,Chelsea FCW,971,['fdc23c5c-a98c-4fb5-a344-d71c493825b6'],46,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:46.651,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,567e34b1-a43e-4e62-8f38-78c42ec78727,3001,,,"[5.0, 54.0]",7298,71,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ellie Roebuck,4637.0,Goalkeeper,177,Manchester City WFC,746,['aaa37e4a-ba99-456a-b808-98790e958a2c'],25,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:25.291,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,5b811b42-685c-42d0-bc61-d1ea4b3549ee,3021,,,"[8.0, 33.0]",7298,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,178,Chelsea FCW,971,['45e2da84-d81c-47f9-b322-58fac9142d14'],47,,,,,,,,,,,,,,,,Manchester City WFC,746,00:26:47.371,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,3e04490b-ca78-4a6d-8022-6ece7515de25,3029,,,"[85.0, 41.0]",7298,71,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Center Midfield,178,Chelsea FCW,971,,51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:26:51.398,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,7028b86e-8dd2-44fd-b6be-8a28688d740d,3084,,,"[76.0, 27.0]",7298,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,181,Chelsea FCW,971,,11,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:11.091,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,cf525df7-0a11-446c-80e7-4c099a71680e,3085,,,"[57.0, 58.0]",7298,73,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesca Kirby,4641.0,Left Center Forward,181,Chelsea FCW,971,,12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:28:12.758,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,98d48a86-b32a-4188-a23f-9ca034ca5a79,3243,,,"[69.0, 23.0]",7298,76,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maren Nævdal Mjelde,10395.0,Left Center Midfield,190,Chelsea FCW,971,,13,,,,,,,,,,,,,,,,Chelsea FCW,971,00:31:13.798,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,7908a57f-3ddf-48d1-945e-1da900204b04,3263,,,"[112.0, 44.0]",7298,76,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Wing,191,Manchester City WFC,746,,50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:31:50.878,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,b042b90b-3cc2-493e-b051-766d8d8d1369,3290,,,"[15.0, 8.0]",7298,79,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,195,Manchester City WFC,746,['3a80e4d0-f0ff-430e-909d-36ea93c74d70'],41,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:41.851,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,9899dfe9-6144-4ec6-bc63-ba4c24e9fc6f,3327,,,"[7.0, 57.0]",7298,80,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Esme Beth Morgan,4649.0,Right Back,197,Chelsea FCW,971,['46de5e60-9195-41a9-ab86-57a1f5ea8a21'],29,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:29.251,Ball Recovery,
,,True,,,,,,,,,,,,,,,,,,,,,a20070e6-ca5a-4a6b-9543-a62083c84c12,3338,,,"[108.0, 6.0]",7298,80,,,,,,,,,,,,,,,,,,,,2,From Throw In,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,198,Chelsea FCW,971,,54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:54.438,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,7c901ddd-bfc7-4419-94de-1063eb3cf6f9,3342,,,"[16.0, 72.0]",7298,80,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keira Walsh,4658.0,Center Midfield,198,Chelsea FCW,971,,56,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:56.011,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,b0d6a374-1ba0-4d63-91dd-7034785b9417,3347,,,"[104.0, 11.0]",7298,80,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Center Midfield,198,Chelsea FCW,971,"['26833325-51b7-44da-804b-57b139c4d744', '4bee7bd5-f7d8-4b17-8a61-cc8be76b2dde']",58,,,,,,,,,,,,,,,,Chelsea FCW,971,00:35:58.118,Ball Recovery,True
,,,,,,,,,,,,,,,,,,,,,,,41aef124-4397-416e-b4be-432a692c49bd,3354,,,"[14.0, 65.0]",7298,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikita Parris,4654.0,Right Wing,199,Manchester City WFC,746,,2,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:02.131,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,36077cca-cdf8-41cc-9531-319122e77c03,3364,,,"[40.0, 14.0]",7298,81,,,,,,,,,,,,,,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,199,Manchester City WFC,746,['bcc36b35-8109-4de0-b90f-8420b8a7cf42'],14,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:14.171,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,d07c9b7a-cd34-44b0-9a22-dfd78dd6e022,3395,,,"[77.0, 29.0]",7298,82,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erin Cuthbert,4660.0,Right Center Midfield,202,Chelsea FCW,971,['d9d42deb-1a40-4828-99a6-555ace2e3720'],12,,,,,,,,,,,,,,,,Chelsea FCW,971,00:37:12.158,Ball Recovery,
,,,True,,,,,,,,,,,,,,,,,,,,46b3b2a3-5b76-4e6b-bd23-080f23ed3a03,3425,,,"[66.0, 12.0]",7298,83,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,205,Chelsea FCW,971,['ed82b975-1c74-4d1e-a843-fb6e37bf26eb'],38,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:38.118,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,807f6902-ad78-4e15-b760-cae9511f4223,3461,,,"[97.0, 75.0]",7298,84,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramona Bachmann,4659.0,Center Forward,208,Chelsea FCW,971,,18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:18.798,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,1ec0c4ba-f594-4bad-bf96-0e3a45ca444c,3472,,,"[110.0, 36.0]",7298,84,,,,,,,,,,,,,,,,,,,,2,Regular Play,Crystal Alyssia Dunn Soubrier,5088.0,Left Midfield,208,Chelsea FCW,971,,27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:39:27.038,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,b1b9baf5-35c2-41d8-b4ef-8348d316dc6c,3479,,,"[47.0, 78.0]",7298,84,,,,,,,,,,,,,,,,,,,,2,From Counter,Nikita Parris,4654.0,Right Wing,210,Manchester City WFC,746,,48,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:48.571,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,d5e1f7c0-295e-4b3f-8d9b-c290e7c6059d,3491,,,"[26.0, 14.0]",7298,85,,,,,,,,,,,,,,,,,,,,2,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Center Back,211,Manchester City WFC,746,['1d127b0a-4190-4a76-9050-4af6de652701'],3,,,,,,,,,,,,,,,,Chelsea FCW,971,00:40:03.198,Ball Recovery,
,,,,,,,,,,,,,,,,,,,,,,,4b818729-de78-4c80-aad7-bf5a9e4f7e73,3555,,,"[51.0, 24.0]",7298,86,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claire Emslie,4646.0,Left Wing,213,Manchester City WFC,746,,50,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:50.011,Ball Recovery,
