ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,True,,,,0.74863,,,,,,,,,,d0ec950c-b745-4342-b703-0a3885e875e6,2370,,"[90.0, 65.0]",19720,63,,,,,,,,,,,,,,,,,,2,From Throw In,Ramona Bachmann,4659.0,Right Wing,120,Chelsea FCW,971,['b6033282-405e-4358-9873-eef9902bbb3b'],51,,,,,,,,,,,,,,,,Chelsea FCW,971,00:18:51.593,Pressure,
,,,,,,,,0.725539,,,,,,,,,,256a9ff8-a7f1-41b3-9c65-ae5babd4b624,2391,,"[86.0, 61.0]",19720,64,,,,,,,,,,,,,,,,,,2,From Throw In,Karen Julia Carney,15553.0,Left Center Midfield,121,Bristol City WFC,973,"['a9884f8d-6bd2-4911-aba8-abd2012aa984', 'e406f3ae-5b88-4a33-9f84-0bd700ae3680']",41,,,,,,,,,,,,,,,,Chelsea FCW,971,00:19:41.321,Pressure,
,,,,True,,,,0.282117,,,,,,,,,,7ae51c09-8be1-4eb1-8c45-8be398cbd3c5,2401,,"[68.0, 23.0]",19720,64,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,121,Bristol City WFC,973,['9977e32e-ef0f-4e9d-abe8-0a15088d24fd'],50,,,,,,,,,,,,,,,,Bristol City WFC,973,00:19:50.767,Pressure,
,,,,,,,,0.623045,,,,,,,,,,8ff70cdc-6bb7-4a5d-bde8-04220a074fd9,2424,,"[64.0, 26.0]",19720,65,,,,,,,,,,,,,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,123,Chelsea FCW,971,['aea8ec62-c94f-40b0-90e1-1908202bdda9'],55,,,,,,,,,,,,,,,,Bristol City WFC,973,00:20:55.457,Pressure,
,,,,,,,,0.318819,,,,,,,,,,dd95b0d5-ffb0-4042-97f6-51e9955abf36,2433,,"[65.0, 9.0]",19720,66,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,124,Chelsea FCW,971,"['13dfcf37-3d95-497f-83dd-b36ce87ba5a8', '870c90ec-b11d-40cc-84f6-b50513b65bf5', 'e0229144-db2f-4dc4-bc78-4975a49e2a23']",32,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:32.389,Pressure,
,,,,,,,,0.38905,,,,,,,,,,92c253e5-a094-4497-a2e1-dd0fc71571cc,2442,,"[84.0, 16.0]",19720,66,,,,,,,,,,,,,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,124,Chelsea FCW,971,['6a1ec1de-4a81-4bae-8c4a-65dbe574d9d7'],35,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:35.741,Pressure,
,,,,,,,,1.133247,,,,,,,,,,58d3ae7d-afa6-4763-8878-92ad40e32e9a,2450,,"[57.0, 68.0]",19720,66,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,124,Chelsea FCW,971,"['5dd33b8f-1812-4436-bcc5-243a0c29bcbe', 'f91df77a-89e9-4f4a-9d9d-3a273c1180d2']",46,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:46.312,Pressure,
,,,,,,,,0.697958,,,,,,,,,,4a72a350-b4f9-4d2e-b617-219da65209ad,2456,,"[61.0, 72.0]",19720,66,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,124,Chelsea FCW,971,['b10f3bd7-b1a1-4eac-a7c3-65c51f710cfb'],48,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:48.918,Pressure,
,,,,,,,,0.2111,,,,,,,,,,f41b5ceb-0bc9-4160-958d-852cc6097e34,2460,,"[45.0, 38.0]",19720,66,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,124,Chelsea FCW,971,['4be602e8-b448-4a03-a68d-0d470141afa2'],53,,,,,,,,,,,,,,,,Bristol City WFC,973,00:21:53.570,Pressure,
,,,,,,,,0.504754,,,,,,,,,,6f4d7535-47fc-4afa-8325-1a7e79ced902,2467,,"[9.0, 18.0]",19720,67,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,124,Chelsea FCW,971,['36a97fe3-410a-4038-8fdf-90cfb1d4b100'],1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:01.205,Pressure,
,,,,,,,,0.482141,,,,,,,,,,387e9697-cb4e-4cc2-a0f9-4a621c83bacf,2472,,"[35.0, 33.0]",19720,67,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,124,Chelsea FCW,971,"['3d1adf73-031a-49b9-a282-fb25f684c91c', '445b00f6-f961-408e-8487-fb1354beaa9c']",7,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:07.661,Pressure,
,,,,,,,,0.385166,,,,,,,,,,73e8a142-bfcd-4530-ba8e-638ea3b9041b,2478,,"[24.0, 51.0]",19720,67,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,124,Chelsea FCW,971,['1e1afe09-dad7-43a1-aaef-3d2eff98784c'],9,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:09.395,Pressure,
,,,,True,,,,0.260835,,,,,,,,,,08362523-7a65-4b4a-9463-e2e952fd3f96,2488,,"[55.0, 57.0]",19720,67,,,,,,,,,,,,,,,,,,2,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,126,Chelsea FCW,971,['70438673-2f1e-473f-b082-ff7f2eeedfbd'],56,,,,,,,,,,,,,,,,Bristol City WFC,973,00:22:56.007,Pressure,
,,,,,,,,0.596285,,,,,,,,,,01de3e6e-f593-460e-affe-daf7059b8736,2496,,"[24.0, 21.0]",19720,68,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,126,Chelsea FCW,971,,1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:01.125,Pressure,
,,,,,,,,0.385192,,,,,,,,,,f49dadef-6f76-4129-a66b-db9b6ad69045,2507,,"[34.0, 16.0]",19720,68,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,127,Chelsea FCW,971,"['59502d08-8ce9-4c02-889e-276f9a2d4933', 'cfb6520d-6f30-4e7f-b15a-697e8ef16782']",17,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:17.040,Pressure,
,,,,,,,,0.610392,,,,,,,,,,a41ec88b-b3b7-4f9e-9ea6-368ea5e35b23,2516,,"[20.0, 64.0]",19720,68,,,,,,,,,,,,,,,,,,2,From Throw In,Loren Dykes,16391.0,Right Wing Back,127,Chelsea FCW,971,['d54043c8-d961-4498-87fb-fbb5b0ddfaf2'],26,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:26.413,Pressure,
,,,,,,,,0.493265,,,,,,,,,,3d8d6065-07d5-4d09-b61f-38e1fcfe2610,2527,,"[50.0, 14.0]",19720,68,,,,,,,,,,,,,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,127,Chelsea FCW,971,"['14ea62d4-0701-45a1-b85e-8fcb10ff6103', '96f0e309-c9d6-4c7b-9981-e460da71d8b1']",38,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:38.326,Pressure,
,,,,,,,,0.423076,,,,,,,,,,cb6624d3-5692-4ba1-89a5-a747003a3113,2536,,"[44.0, 29.0]",19720,68,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,127,Chelsea FCW,971,['2fcece5a-1736-468e-9e41-67e155ec7d8a'],43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:43.744,Pressure,
,,,,,,,,0.374541,,,,,,,,,,fece8357-00a4-4ce8-8807-5edc55264ab3,2546,,"[32.0, 32.0]",19720,68,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Hope,16386.0,Right Center Midfield,127,Chelsea FCW,971,['57aaad31-7aa1-445e-9cbd-334fc3545e67'],50,,,,,,,,,,,,,,,,Bristol City WFC,973,00:23:50.563,Pressure,
,,,,True,,,,0.237581,,,,,,,,,,714d245e-9cc6-4bde-988b-2f4b18709fae,2573,,"[56.0, 25.0]",19720,70,,,,,,,,,,,,,,,,,,2,Regular Play,Ali Johnson,16387.0,Left Wing,130,Chelsea FCW,971,,45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:45.658,Pressure,
,,,,,,,,0.381968,,,,,,,,,,7c3c1611-cc2b-4f13-9cd0-ff0a01060d4d,2582,,"[26.0, 66.0]",19720,70,,,,,,,,,,,,,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Wing Back,130,Chelsea FCW,971,['7166148f-22ad-4c1c-8f28-411e9b0d72b6'],52,,,,,,,,,,,,,,,,Bristol City WFC,973,00:25:52.460,Pressure,
,,,,,,,,0.735867,,,,,,,,,,3577161d-5469-41fa-b711-e10c5eaf708b,2597,,"[40.0, 8.0]",19720,71,,,,,,,,,,,,,,,,,,2,Regular Play,Poppy Pattinson,17274.0,Left Wing Back,130,Chelsea FCW,971,['3a8fc97d-6bfe-4cb4-9555-118c7e833619'],10,,,,,,,,,,,,,,,,Bristol City WFC,973,00:26:10.324,Pressure,
,,,,,,,,0.44783,,,,,,,,,,52bc9736-dfeb-436e-a95d-fba1fa789f11,2654,,"[39.0, 49.0]",19720,72,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,133,Chelsea FCW,971,['55389133-a4eb-46c2-ba5b-19c79a8d816c'],14,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:14.355,Pressure,
,,,,,,,,0.668889,,,,,,,,,,aef4a946-961c-41b8-a867-f5c033168c0d,2667,,"[50.0, 4.0]",19720,72,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,133,Chelsea FCW,971,['d99f42f7-93a2-4812-9ffa-b302d78850e9'],29,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:29.279,Pressure,
,,,,,,,,0.612622,,,,,,,,,,09d3a6ab-6f56-4c36-be60-258f49c69cb1,2674,,"[30.0, 15.0]",19720,72,,,,,,,,,,,,,,,,,,2,From Throw In,Julie Biesmans,10095.0,Left Center Midfield,133,Chelsea FCW,971,['6377d085-cf58-46e3-b70a-969bea1eb46e'],40,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:40.341,Pressure,
,,,,,,,,0.214385,,,,,,,,,,a76414aa-011a-461c-979c-13fac17add60,2678,,"[30.0, 37.0]",19720,72,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,133,Chelsea FCW,971,"['55dfbe60-fc5b-4322-9a99-a1118bf35fb4', 'c8181d3f-7edd-4435-8eff-84ca6c85bf26']",43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:27:43.015,Pressure,
,,,,,,,,0.451528,,,,,,,,,,4f053745-8150-4833-b555-7361b70b9d28,2711,,"[68.0, 13.0]",19720,73,,,,,,,,,,,,,,,,,,2,From Throw In,Juliette Kemppi,16390.0,Center Forward,135,Chelsea FCW,971,,59,,,,,,,,,,,,,,,,Bristol City WFC,973,00:28:59.421,Pressure,
,,,,,,,,0.592549,,,,,,,,,,8ad21040-4d2d-4227-9a29-e8934c4101bb,2720,,"[59.0, 38.0]",19720,74,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,135,Chelsea FCW,971,,8,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:08.440,Pressure,
,,,,True,,,,0.819668,,,,,,,,,,f480f09a-2a88-486f-a0d0-0cdfdf430fb3,2732,,"[41.0, 25.0]",19720,74,,,,,,,,,,,,,,,,,,2,Regular Play,Julie Biesmans,10095.0,Left Center Midfield,137,Chelsea FCW,971,"['8d4ca71a-0437-4519-863f-d6a13c2242ed', 'bfe6a0e7-c91e-440e-b71d-6d12529e9106']",34,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:34.771,Pressure,
,,,,,,,,0.5054,,,,,,,,,,a0bc6215-c457-464b-9ba0-6b249ed72457,2738,,"[25.0, 52.0]",19720,74,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Wing,137,Chelsea FCW,971,['d37b76e1-9f04-41fd-8580-cfd1d3793631'],38,,,,,,,,,,,,,,,,Bristol City WFC,973,00:29:38.359,Pressure,
,,,,,,,,0.751891,,,,,,,,,,3c31adbf-0ef9-4e2a-a181-7e9101aebd3d,2755,,"[24.0, 59.0]",19720,75,,,,,,,,,,,,,,,,,,2,From Free Kick,Loren Dykes,16391.0,Right Wing Back,138,Chelsea FCW,971,['bcb49282-008d-41cc-90e7-4eaa947de015'],13,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:13.295,Pressure,
,,,,,,,,0.361808,,,,,,,,,,4cbc0afd-b3b0-45cf-90f3-276950ca3110,2757,,"[13.0, 63.0]",19720,75,,,,,,,,,,,,,,,,,,2,From Free Kick,Carla Humphrey,16384.0,Right Wing,138,Chelsea FCW,971,,15,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:15.837,Pressure,
,,,,,,,,0.88463,,,,,,,,,,12e5cc26-57c8-4455-90ab-81d6d13d44e5,2771,,"[10.0, 69.0]",19720,75,,,,,,,,,,,,,,,,,,2,From Free Kick,Loren Dykes,16391.0,Right Wing Back,138,Chelsea FCW,971,['aae8a5ae-a3a5-4fb5-b69d-8e5b4e4a2832'],28,,,,,,,,,,,,,,,,Bristol City WFC,973,00:30:28.780,Pressure,
,,,,,,,,0.380503,,,,,,,,,,c957ee92-e3a3-4f31-9809-9c243f2c8662,2801,,"[24.0, 40.0]",19720,76,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Hope,16386.0,Right Center Midfield,139,Chelsea FCW,971,['8e68b053-795d-4e32-9ce2-b0fa231d8c24'],18,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:18.579,Pressure,
,,,,,,,,0.840903,,,,,,,,,,ca6d3acd-d6b2-4e66-80ce-04f0f6d082a6,2805,,"[9.0, 52.0]",19720,76,,,,,,,,,,,,,,,,,,2,From Corner,Loren Dykes,16391.0,Right Wing Back,139,Chelsea FCW,971,['bedccc1d-ae41-4fc5-a86f-ae4ec611d64f'],21,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:21.782,Pressure,
,,,,,,,,0.379364,,,,,,,,,,bc41fec3-c558-4cff-ac23-327b5dc1f1db,2814,,"[19.0, 16.0]",19720,76,,,,,,,,,,,,,,,,,,2,From Corner,Julie Biesmans,10095.0,Left Center Midfield,140,Chelsea FCW,971,['0ca653f1-5a4b-4a9a-814d-62c6ac843446'],36,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:36.343,Pressure,
,,,,,,,,0.583573,,,,,,,,,,a62e6e07-6d10-4043-9ef1-9870983ec2dd,2824,,"[11.0, 65.0]",19720,76,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Hope,16386.0,Right Center Midfield,140,Chelsea FCW,971,['c9da01b0-2a40-4eab-9a37-a0a53c6f2299'],45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:31:45.763,Pressure,
,,,,,,,,0.591946,,,,,,,,,,6155ab34-8b03-4710-a1c1-8b493b2c1ac7,2887,,"[45.0, 70.0]",19720,78,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Wing,144,Chelsea FCW,971,"['83b8b1c1-72bf-48f7-98bd-2b1d1b4b89df', 'efaca50a-a492-4b01-8390-4a2f1eee1fe1']",43,,,,,,,,,,,,,,,,Bristol City WFC,973,00:33:43.581,Pressure,
,,,,,,,,1.922281,,,,,,,,,,17005a36-caea-4257-95b7-40b34fc2ea5c,2899,,"[7.0, 72.0]",19720,79,,,,,,,,,,,,,,,,,,2,From Throw In,Loren Dykes,16391.0,Right Wing Back,145,Chelsea FCW,971,['46f2ecfc-f8de-4ae9-bbb6-cca5df7607b7'],1,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:01.185,Pressure,
,,,,,,,,0.594174,,,,,,,,,,950ad8b9-bc01-44d5-8960-5ab65c7b1bb8,2905,,"[10.0, 71.0]",19720,79,,,,,,,,,,,,,,,,,,2,From Corner,Carla Humphrey,16384.0,Right Wing,146,Chelsea FCW,971,"['93133192-3dcc-4d52-9de7-442592d26472', 'a31015fe-6760-4047-882a-fca2d9aca8f2']",17,,,,,,,,,,,,,,,,Bristol City WFC,973,00:34:17.689,Pressure,
,,,,,,,,0.491228,,,,,,,,,,3bfd00ab-1583-4c9c-bc0f-9580d1435555,2943,,"[28.0, 69.0]",19720,80,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Wing,150,Chelsea FCW,971,"['2695d8af-ae12-46a5-9f13-fc4e34453d5b', '8fdc6a0c-9315-430c-a56c-c27e6137349c']",45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:45.556,Pressure,
,,,,,,,,0.6145,,,,,,,,,,483618c0-e93e-4007-93c8-8be65cd80f7e,2947,,"[11.0, 66.0]",19720,80,,,,,,,,,,,,,,,,,,2,Regular Play,Loren Dykes,16391.0,Right Wing Back,150,Chelsea FCW,971,"['163706ca-7296-4f22-98a1-7e343a291ed8', '94b34b06-54f2-46d5-acee-167bb40c6b7d']",48,,,,,,,,,,,,,,,,Bristol City WFC,973,00:35:48.134,Pressure,
,,,,,,,,1.010615,,,,,,,,,,495c8d51-ae99-48e3-b163-71f9a46ff85c,2967,,"[12.0, 10.0]",19720,81,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,152,Bristol City WFC,973,"['07a5b5ce-962d-4a02-8db1-d761bedbb2c8', 'a677b2ca-a456-40e0-b72f-a0900b6f787b']",54,,,,,,,,,,,,,,,,Chelsea FCW,971,00:36:54.400,Pressure,
,,,,,,,,0.388868,,,,,,,,,,be10d04a-d9aa-44fd-ae25-d86f5f81c405,2997,,"[59.0, 70.0]",19720,84,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,155,Chelsea FCW,971,,22,,,,,,,,,,,,,,,,Bristol City WFC,973,00:39:22.129,Pressure,
,,,,,,,,0.690403,,,,,,,,,,dc187545-8e0f-49a9-aae9-f5935c0871bd,3029,,"[87.0, 59.0]",19720,85,,,,,,,,,,,,,,,,,,2,Other,Juliette Kemppi,16390.0,Center Forward,158,Chelsea FCW,971,['9420013f-b343-44fe-909b-3fb21de7ce0a'],49,,,,,,,,,,,,,,,,Bristol City WFC,973,00:40:49.543,Pressure,
,,,,,,,,0.389278,,,,,,,,,,08000ee1-392c-4b94-8b4d-d2a9c7c3ef83,3065,,"[15.0, 32.0]",19720,86,,,,,,,,,,,,,,,,,,2,From Free Kick,Ali Johnson,16387.0,Left Wing,159,Chelsea FCW,971,,22,,,,,,,,,,,,,,,,Bristol City WFC,973,00:41:22.658,Pressure,
,,,,True,,,,0.523938,,,,,,,,,,7a1ae4b3-2a78-45e2-8819-536437b6a425,3089,,"[51.0, 16.0]",19720,87,,,,,,,,,,,,,,,,,,2,Regular Play,Juliette Kemppi,16390.0,Center Forward,161,Chelsea FCW,971,['10a31815-3661-4d8f-be9d-16f90dbbf57c'],8,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:08.400,Pressure,
,,,,,,,,0.274613,,,,,,,,,,c3b585d3-9282-4c23-a9b4-7dad97872abc,3117,,"[24.0, 25.0]",19720,87,,,,,,,,,,,,,,,,,,2,Regular Play,Lucy Hope,16386.0,Right Center Midfield,163,Chelsea FCW,971,"['ba8158dd-b92a-44ce-b37e-2090824495ba', 'd2da1371-38d6-419f-ad28-5bdb427fd59e']",51,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:51.362,Pressure,
,,,,,,,,0.395698,,,,,,,,,,22619102-df4c-4c0d-b66d-67f2ab56a543,3127,,"[14.0, 51.0]",19720,87,,,,,,,,,,,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,163,Chelsea FCW,971,,59,,,,,,,,,,,,,,,,Bristol City WFC,973,00:42:59.424,Pressure,
,,,,,,,,0.458326,,,,,,,,,,2d7b3f2e-7733-497e-9eb7-78fe1c6fa22c,3175,,"[20.0, 64.0]",19720,89,,,,,,,,,,,,,,,,,,2,From Throw In,Carla Humphrey,16384.0,Right Wing,164,Chelsea FCW,971,,45,,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:45.853,Pressure,
,,,,,,,,0.529428,,,,,,,,,,20f2c8fc-09eb-4752-84be-0a65cce7f12c,3184,,"[21.0, 39.0]",19720,89,,,,,,,,,,,,,,,,,,2,From Throw In,Poppy Pattinson,17274.0,Left Wing Back,164,Chelsea FCW,971,['338f8f1d-ba42-43d1-a61f-c41ee962b109'],52,,,,,,,,,,,,,,,,Bristol City WFC,973,00:44:52.542,Pressure,
,,,,,,,,0.785248,,,,,,,,,,d736ed15-f45e-49ff-947d-4eac36aa9d04,3191,,"[24.0, 10.0]",19720,90,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Johnson,16387.0,Left Wing,164,Chelsea FCW,971,['c86839e6-78db-47c1-86ac-061f0f9aaef7'],3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:03.656,Pressure,
,,,,True,,,,0.504492,,,,,,,,,,a39e1c68-8973-4763-972a-87df8cff17bc,3198,,"[85.0, 7.0]",19720,90,,,,,,,,,,,,,,,,,,2,Regular Play,Juliette Kemppi,16390.0,Center Forward,167,Chelsea FCW,971,,51,,,,,,,,,,,,,,,,Bristol City WFC,973,00:45:51.826,Pressure,
,,,,,,,,0.886672,,,,,,,,,,1cf7a67f-d3bc-4e6f-bb51-4486f2a17547,3246,,"[11.0, 10.0]",19720,92,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Johnson,16387.0,Left Wing,169,Chelsea FCW,971,,3,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:03.767,Pressure,
,,,,True,,,,0.184832,,,,,,,,,,94d1c420-ba31-4f31-9fdc-af80f5f17058,3255,,"[56.0, 24.0]",19720,92,,,,,,,,,,,,,,,,,,2,Regular Play,Carla Humphrey,16384.0,Right Wing,171,Chelsea FCW,971,,41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:41.059,Pressure,
,,,,True,,,,0.332963,,,,,,,,,,dbc6b85a-0761-41a9-92c0-df7a4737508a,3260,,"[34.0, 27.0]",19720,92,,,,,,,,,,,,,,,,,,2,Regular Play,Danique Kerkdijk,16383.0,Right Center Back,171,Chelsea FCW,971,['3ae9ed8e-2f3e-435b-8eb3-3472201224c4'],44,,,,,,,,,,,,,,,,Bristol City WFC,973,00:47:44.693,Pressure,
,,,,,,,,0.478654,,,,,,,,,,aef8fcbd-6223-4638-b579-9696862ce4e0,3296,,"[69.0, 25.0]",19720,93,,,,,,,,,,,,,,,,,,2,Regular Play,Juliette Kemppi,16390.0,Center Forward,171,Chelsea FCW,971,"['21068050-cfdc-4767-8aa8-20283e48f122', '38e875c1-e95d-4897-92ac-4818563f57e0', 'a2f8196c-695b-4de4-9c36-27df644be892']",42,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:42.150,Pressure,
,,,,,,,,1.199343,,,,,,,,,,4d0c1112-b9ae-475e-b8e8-73b9f274ea98,3309,,"[15.0, 13.0]",19720,93,,,,,,,,,,,,,,,,,,2,From Throw In,Ali Johnson,16387.0,Left Wing,172,Chelsea FCW,971,"['17a6d221-c364-42a0-af2e-c6b024ab6bd7', '71dda880-6237-4fbd-8936-79ecfa8f3ce5']",58,,,,,,,,,,,,,,,,Bristol City WFC,973,00:48:58.563,Pressure,
,,,,,,,,0.0,,,,,,,,,,a6afdadb-04ab-49ab-a802-c01b477255ae,38,,"[60.0, 54.0]",19720,0,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juliette Kemppi,16390.0,Center Forward,3,Bristol City WFC,973,['3bd1edf9-9f64-4fa2-9fa5-cbcaa1a721f7'],57,,,,,,,,,,,,,,,,Bristol City WFC,973,00:00:57.303,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,c340ab32-421a-4d3c-b855-d737593f2023,134,,"[90.0, 66.0]",19720,2,,,,,,,,,,,,,,,,,,1,From Throw In,So-Yun Ji,4647.0,Right Center Midfield,5,Chelsea FCW,971,['7fe440de-73ad-4e42-ab63-3939825aacca'],27,,,,,,,,,,,,,,,,Chelsea FCW,971,00:02:27.333,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,595cf5ce-2f5d-44bc-a1e9-ef4e917c6936,336,,"[51.0, 9.0]",19720,7,,,,,,,,,,,,,,,,,,1,Regular Play,Juliette Kemppi,16390.0,Center Forward,17,Bristol City WFC,973,['fdd194cb-2334-4c0d-abb6-d03892f103e0'],23,,,,,,,,,,,,,,,,Bristol City WFC,973,00:07:23.694,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,e5120d2a-4ed4-4146-9c33-40c6ca28d7f7,395,,"[73.0, 50.0]",19720,10,,,,,,,,,,,,,,,,,,1,From Goal Kick,So-Yun Ji,4647.0,Right Center Midfield,22,Chelsea FCW,971,['e191ab15-af79-4075-8a91-caaff6955231'],18,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:18.177,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,2c94061a-8c35-46a1-8691-ac7a024c3326,473,,"[115.0, 70.0]",19720,12,,,,,,,,,,,,,,,,,,1,Regular Play,Erin Cuthbert,4660.0,Right Wing,25,Chelsea FCW,971,['991a4f97-d054-4f0d-aa02-206d1cf727ec'],23,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:23.237,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,e44ab55b-3939-4177-8e0f-84336369be34,505,,"[86.0, 40.0]",19720,12,,,,,,,,,,,,,,,,,,1,Regular Play,So-Yun Ji,4647.0,Right Center Midfield,25,Chelsea FCW,971,['b077aef3-cbd2-4d7d-965e-e06496f56a9e'],49,,,,,,,,,,,,,,,,Chelsea FCW,971,00:12:49.004,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,56c9db97-e4fb-40ea-bce1-42450fe25ecf,639,,"[91.0, 59.0]",19720,15,,,,,,,,,,,,,,,,,,1,From Corner,Erin Cuthbert,4660.0,Right Wing,28,Chelsea FCW,971,['b3e3f523-2489-43f9-8490-803f8de5b39e'],57,,,,,,,,,,,,,,,,Chelsea FCW,971,00:15:57.986,Dispossessed,True
,,,,,,,,0.0,,,,,,,,,,30b11a72-443f-4844-ab63-25782972468e,654,,"[44.0, 12.0]",19720,16,,,,,,,,,,,,,,,,,,1,From Free Kick,Poppy Pattinson,17274.0,Left Wing Back,30,Bristol City WFC,973,['7423d3f4-5e6b-44a7-921e-e2008c1f84cc'],41,,,,,,,,,,,,,,,,Bristol City WFC,973,00:16:41.700,Dispossessed,True
