ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,1.824265,,,,,,,,,,,,,,,89467977-8013-44b4-acac-952a97a7f1e4,140,,,"[15.0, 58.0]",19746,3,,,0.844154,,Right Foot,,,"[31.0, 76.0]",,Ground Pass,24.083189,,,Ria Percival,18145.0,,,,,,1,Regular Play,Rebecca Leigh Spencer,18158.0,Goalkeeper,13,Everton LFC,967,['669cfb55-1a69-4fca-8cf4-cd78b967ff4d'],59,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:59.714,Pass,
,,,,,,,,,,1.0434,,,,,,,,,,,,,,,c33280fc-9b38-45ac-bcff-646dce66ef79,143,,,"[31.0, 79.0]",19746,4,,,-0.058755822,,Right Foot,,,"[48.0, 78.0]",,Low Pass,17.029387,,Incomplete,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,13,Everton LFC,967,['1af3d4b7-6cc3-4a9f-8704-3fe3cf42efac'],2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:02.638,Pass,
,,,,,,,,,,0.559381,,,,,,,,,,,,,,,1af3d4b7-6cc3-4a9f-8704-3fe3cf42efac,144,,,"[73.0, 3.0]",19746,4,,,-2.6779451,,Head,,,"[69.0, 1.0]",,High Pass,4.472136,,Out,,,,,,,Recovery,1,Regular Play,Siri Worm,15572.0,Left Midfield,13,Everton LFC,967,['c33280fc-9b38-45ac-bcff-646dce66ef79'],3,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:03.681,Pass,
,,,,,,,,,,2.229129,,,,,,,,,,,,,,,2cd82311-06f0-449f-a77c-ac38a733f560,145,,,"[52.0, 80.0]",19746,4,,,-0.07393904,,,,,"[79.0, 78.0]",,Low Pass,27.073973,,Incomplete,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Esmee de Graaf,18154.0,Right Wing Back,14,West Ham United LFC,972,"['2d6d674c-0d50-4f02-9e6a-a7a8c74961e0', '6da38759-9efa-440b-b198-c494cadfa787']",15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:15.484,Pass,
,,,,,,,,,,1.039227,,,,,,,,,,,,,,,fc7c4293-44bb-4d05-ab49-f9a2d6d78d9a,149,,,"[39.0, 6.0]",19746,4,,,1.9890207,,Left Foot,,,"[35.0, 15.0]",,Ground Pass,9.848858,,,Angharad James,15577.0,,,,,,1,From Throw In,Gabrielle George,15575.0,Left Center Back,14,West Ham United LFC,972,['205f2259-af16-4aee-b600-94501c0fc53d'],19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:19.039,Pass,
,,,,,,,,,,1.696018,,,,,,,,,,,,,,,c9ec9bcc-daa9-4728-ad8c-0fb739623e83,164,,,"[44.0, 46.0]",19746,4,,,-2.6779451,,Left Foot,,,"[36.0, 42.0]",,Ground Pass,8.944272,,,Angharad James,15577.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Attacking Midfield,15,Everton LFC,967,['f2b2d480-13ea-4bdf-9ce3-fa60bfe9d311'],30,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:30.298,Pass,
,,,,,,,,,,1.486166,,,,,,,,,,,,,,,c3539b46-64fc-4813-913e-96f0153daacd,168,,,"[33.0, 44.0]",19746,4,,,2.077895,,Right Foot,,,"[28.0, 53.0]",,Ground Pass,10.29563,,,Megan Finnigan,18254.0,,,,,,1,Regular Play,Angharad James,15577.0,Left Defensive Midfield,15,Everton LFC,967,['ba177619-d9a2-422c-ad65-212d880170e1'],32,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:32.506,Pass,
,,,,,,,,,,1.474869,,,,,,,,,,,,,,,2eda6b92-40cf-43e6-bb2b-3c84deca4a60,171,,,"[30.0, 54.0]",19746,4,,,0.0,,Right Foot,,,"[43.0, 54.0]",,Ground Pass,13.0,,,Inessa Kaagman,15579.0,,,,,,1,Regular Play,Megan Finnigan,18254.0,Right Center Back,15,Everton LFC,967,['7da8271d-f051-4b99-9766-c17e59ae5b44'],34,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:34.646,Pass,
,,,,,,,,,,1.556435,,,,,,,,,,,,,,,8ff3356f-22ef-4f05-bc65-a34367fe1185,174,,,"[50.0, 48.0]",19746,4,,,-0.8960554,,Left Foot,,,"[58.0, 38.0]",,Ground Pass,12.806249,,,Chloe Kelly,15570.0,,,,,,1,Regular Play,Inessa Kaagman,15579.0,Right Attacking Midfield,15,Everton LFC,967,['af410b61-a79c-40cf-a4e1-5d0e3aea5901'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:37.343,Pass,
,,,,,,,,,,3.593157,,,,,,,,,,,,,,,5478e06c-3ac2-455c-95a9-905192055512,177,,,"[57.0, 33.0]",19746,4,,,-0.5328439,,Left Foot,,,"[96.0, 10.0]",,Ground Pass,45.276924,,,Siri Worm,15572.0,,,,,,1,Regular Play,Chloe Kelly,15570.0,Left Attacking Midfield,15,Everton LFC,967,['47c27fce-244f-40c2-8a62-3054d6234c49'],40,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:40.305,Pass,
,,,,,,,,,,1.279741,,,,,,,,,,,,,,,3f617438-1cdb-4292-8401-ae5559f0ad9e,181,,,"[98.0, 13.0]",19746,4,,,1.060308,1a5af1d4-c96e-4e08-a8c9-7ae1df3fe5c5,Left Foot,True,,"[112.0, 38.0]",True,Ground Pass,28.653097,,,Claudia Walker,15580.0,,,,,,1,Regular Play,Siri Worm,15572.0,Left Midfield,15,Everton LFC,967,"['56f6fdef-9cb9-48bd-9362-439d9d26c652', 'd132cd55-ae69-4644-b06d-cbd78c6e5cd6']",44,,,,,,,,,,,,,,,,,,Everton LFC,967,00:04:44.165,Pass,True
,,,,,,,,,,1.785927,,,,,,,,,,,,,,,53187e2a-d83e-4879-85e9-e6e4c6475444,185,,,"[61.0, 41.0]",19746,5,,,-3.0648208,,Right Foot,,,"[48.0, 40.0]",,Ground Pass,13.038404,,,Kate Longhurst,18147.0,,,,,Kick Off,1,From Kick Off,Jane Ross,4653.0,Left Center Forward,16,West Ham United LFC,972,['0446c847-d359-4422-ab1e-39b8abcc0470'],24,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:24.305,Pass,
,,,,,,,,,,1.927326,,,,,,,,,,,,,,,61491756-6435-49f9-8d6a-36cde0bceab5,189,,,"[49.0, 40.0]",19746,5,,,-0.84247893,,Right Foot,,,"[82.0, 3.0]",,Low Pass,49.57822,,,Erin Simon,18155.0,,,,,,1,From Kick Off,Kate Longhurst,18147.0,Center Midfield,16,West Ham United LFC,972,"['22341e7b-fab4-4354-8afc-5bb0fdd99c8b', 'aa5a6954-4c27-44d1-8909-cc4b66bcbc18']",27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:27.086,Pass,True
,,,,,,,,,,2.285661,,,,,,,,,,,,,,,c3aba113-7ccd-4fe7-90c4-1d3ebbed6846,193,,,"[67.0, 6.0]",19746,5,,,-3.0890095,,Right Foot,,,"[48.0, 5.0]",,Ground Pass,19.026299,,,Vyan Sampson,21014.0,,,,,,1,From Kick Off,Erin Simon,18155.0,Left Wing Back,16,West Ham United LFC,972,"['38b774e1-7685-4775-ad56-1a0c443dc3ed', 'c7348672-fbfe-4eaf-9caa-85eeb528e498']",32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:32.071,Pass,True
,,,,,,,,,,0.89594,,,,,,,,,,,,,,,ddf647df-7f47-4147-9a8d-cd0b77e10010,196,,,"[45.0, 6.0]",19746,5,,,1.1479424,,Right Foot,,,"[54.0, 26.0]",,Ground Pass,21.931713,,,Kate Longhurst,18147.0,,,,,,1,From Kick Off,Vyan Sampson,21014.0,Left Center Back,16,West Ham United LFC,972,['de8a41be-bbed-41d6-b695-73eb7152ff82'],35,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:35.165,Pass,
,,,,,,,,,,1.184622,,,,,,,,,,,,,,,48aee21c-9b70-4050-bfbd-48d601ae0ed2,202,,,"[93.0, 80.0]",19746,5,,,-0.24497867,,,,,"[105.0, 77.0]",,High Pass,12.369317,,Incomplete,Claudia Walker,15580.0,,,,,Throw-in,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,17,Everton LFC,967,"['0206a980-f1f8-4e7c-a5da-d08524400d56', '89a465ae-1a54-463d-9615-369567e9a36d']",59,,,,,,,,,,,,,,,,,,Everton LFC,967,00:05:59.623,Pass,
,,,,,,,,,,1.03058,,,,,,,,,,,,,,,0206a980-f1f8-4e7c-a5da-d08524400d56,204,,,"[16.0, 4.0]",19746,6,,,-2.6011732,,Head,,,"[11.0, 1.0]",,Low Pass,5.8309517,,Out,,,,,,,Recovery,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,17,Everton LFC,967,['48aee21c-9b70-4050-bfbd-48d601ae0ed2'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:00.808,Pass,
,,,,,,,,,,2.53031,,,,,,,,,,,,,,,eddb1518-4635-4d95-8132-f4dc350b1300,205,,,"[110.0, 80.0]",19746,6,,,-1.3986055,,,,,"[114.0, 57.0]",,High Pass,23.345236,,,Claudia Walker,15580.0,,,,,Throw-in,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,18,Everton LFC,967,['2b4ad14d-8037-41dc-b038-4683ff3bebb8'],25,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:25.413,Pass,
,,,,,,,,,,2.918647,,,,,,,,,,,,,,,e6457911-92b0-4536-ab15-fa8ec7e8d078,210,,,"[7.0, 37.0]",19746,6,,,-0.39707944,,Right Foot,,,"[69.0, 11.0]",,High Pass,67.23094,,Incomplete,,,,,,,Goal Kick,1,From Goal Kick,Rebecca Leigh Spencer,18158.0,Goalkeeper,19,West Ham United LFC,972,['d6ffa47f-a2ca-417f-ad0f-3c65529d0c24'],52,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:52.353,Pass,
,,,,,,,,,,2.321102,,,,,,,,,,,,,,,d6ffa47f-a2ca-417f-ad0f-3c65529d0c24,211,,,"[52.0, 70.0]",19746,6,,,1.1071488,,Head,,,"[57.0, 80.0]",,High Pass,11.18034,,Out,,,,,,,Recovery,1,From Goal Kick,Taylor Hinds,19687.0,Right Midfield,19,West Ham United LFC,972,['e6457911-92b0-4536-ab15-fa8ec7e8d078'],55,,,,,,,,,,,,,,,,,,Everton LFC,967,00:06:55.271,Pass,
,,,,,,,,,,1.651243,,,,,,,,,,,,,,,0874e037-b6f1-4fc1-89cf-279656eefcbd,212,,,"[71.0, 1.0]",19746,7,,,0.38687572,,,,,"[98.0, 12.0]",,High Pass,29.15476,,,Alisha Lehmann,18153.0,,,,,Throw-in,1,From Throw In,Erin Simon,18155.0,Left Wing Back,20,West Ham United LFC,972,['d6ce5b48-af45-423a-ab5a-993a8ebd959e'],8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:08.815,Pass,
,,,,,,,,,,1.210978,,,,,,,,,,,,,,,fd20af2a-d25c-4efa-acc7-2eb4bc7c107a,216,,,"[30.0, 54.0]",19746,7,,,-0.04164258,,Left Foot,,,"[54.0, 53.0]",,Ground Pass,24.020824,,Incomplete,Inessa Kaagman,15579.0,,,,,Recovery,1,From Throw In,Georgia Brougham,15574.0,Center Back,20,West Ham United LFC,972,"['0bdaef36-9c5e-405e-894d-0a3064fad323', '49697693-03fe-4782-a6be-28cec9fa0257']",12,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:12.644,Pass,
,,,,,,,,,,1.585415,,,,,,,,,,,,,,,e1519bd7-df31-47b3-9d85-cc98282f4ccf,221,,,"[66.0, 25.0]",19746,7,,,-2.782822,,Right Foot,,,"[50.0, 19.0]",,Ground Pass,17.088007,,,Vyan Sampson,21014.0,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,"['639d73e2-e3d3-4624-a833-e2ddbb6f9ce7', 'a5c64ab9-7103-431b-b62c-4d367e903297']",15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:15.251,Pass,True
,,,,,,,,,,1.415825,,,,,,,,,,,,,,,f2d2bd65-7612-4f44-8c0f-ad045777d0cc,224,,,"[50.0, 19.0]",19746,7,,,0.90975314,,Right Foot,,,"[57.0, 28.0]",,Ground Pass,11.401754,,,Kate Longhurst,18147.0,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,20,West Ham United LFC,972,['5becd7d3-4189-487d-a1ec-6411d39f5406'],18,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:18.222,Pass,
,,,,,,,,,,2.237007,,,,,,,,,,,,,,,4135087f-923d-45e5-b47c-0645caea4d65,227,,,"[57.0, 28.0]",19746,7,,,2.462179,,Right Foot,,,"[31.0, 49.0]",,Ground Pass,33.42155,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,['a072f6dd-de4f-4338-b6cf-b924bf5c551f'],19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:19.772,Pass,
,,,,,,,,,,2.036521,,,,,,,,,,,,,,,8999e8f9-a54e-48f3-a53a-4e2939b071c9,230,,,"[32.0, 50.0]",19746,7,,,0.7853982,,Right Foot,,,"[53.0, 71.0]",,Ground Pass,29.698484,,,Ria Percival,18145.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,20,West Ham United LFC,972,['358323fc-2656-48ee-8bf8-85391c053fab'],22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:22.685,Pass,
,,,,,,,,,,0.517451,,,,,,,,,,,,,,,779bed06-d520-4ddc-9285-28bcc1b580db,234,,,"[52.0, 72.0]",19746,7,,,-0.5191461,,Right Foot,,,"[66.0, 64.0]",,Ground Pass,16.124516,,,Julia Simic,18150.0,,,,,,1,From Throw In,Ria Percival,18145.0,Right Center Back,20,West Ham United LFC,972,"['079468e8-a914-4725-8298-1f07f452c0ac', 'e00a3c8e-b074-4e46-acf4-32d6ce9a9644']",25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:25.187,Pass,True
,,,,,,,,,,1.817813,,,,,,,,,,,,,,,110271fc-19f6-41e8-a974-e30b924d259b,237,,,"[62.0, 58.0]",19746,7,,,-1.9832067,,Right Foot,,,"[55.0, 42.0]",,Ground Pass,17.464249,,,Kate Longhurst,18147.0,,,,,,1,From Throw In,Julia Simic,18150.0,Right Center Midfield,20,West Ham United LFC,972,['91f0cd52-1580-4ee1-b3ab-7a64b0557b33'],27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:27.883,Pass,
,,,,,,,,,,1.775607,,,,,,,,,,,,,,,b27d0ce8-4ae2-454b-b6df-b65c8f719435,240,,,"[55.0, 42.0]",19746,7,,,-1.487655,,Left Foot,,,"[57.0, 18.0]",,Ground Pass,24.083189,,,Vyan Sampson,21014.0,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,['8545dd7e-8837-4cfe-bb39-e05abc8686e3'],30,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:30.279,Pass,
,,,,,,,,,,1.069607,,,,,,,,,,,,,,,f107e133-586e-4656-a671-ff0b6c520cbc,244,,,"[59.0, 18.0]",19746,7,,,-0.63502675,,Right Foot,,,"[78.0, 4.0]",,Ground Pass,23.600847,,,Erin Simon,18155.0,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,20,West Ham United LFC,972,['9ba417b6-3d56-4400-8186-22e875cdcf80'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:32.741,Pass,
,,,,,,,,,,2.15938,,,,,,,,,,,,,,,b74a172c-e2c2-488a-a444-086489aa11b2,252,,,"[118.0, 12.0]",19746,7,,,1.6447353,,Left Foot,True,,"[116.0, 39.0]",,Low Pass,27.073973,,Incomplete,,,,,,,,1,From Throw In,Erin Simon,18155.0,Left Wing Back,20,West Ham United LFC,972,"['6e9301a8-9a35-4af0-878f-8e6ae6a42a44', '83e1da6e-f759-4894-aaf3-920d14fed295']",39,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:39.227,Pass,True
,,,,,,,,,,2.201644,,,,,,,,,,,,,,,1ed2d989-3d7c-4072-8499-2e34b60a60cd,257,,,"[3.0, 58.0]",19746,7,,,-0.24497867,,Left Foot,,,"[35.0, 50.0]",,High Pass,32.984844,,Incomplete,,,,,,,,1,From Throw In,Taylor Hinds,19687.0,Right Midfield,20,West Ham United LFC,972,"['1ed63c45-f74d-4742-8428-80577420da9f', 'b597af29-b3eb-4b47-aa79-5012f7c3e9d2']",45,,,,,,,,,,,,,,,,,,Everton LFC,967,00:07:45.204,Pass,True
,,,,,,,,,,0.722428,,,,,,,,,,,,,,,b597af29-b3eb-4b47-aa79-5012f7c3e9d2,258,,,"[86.0, 31.0]",19746,7,,,-0.844154,,Right Foot,,,"[94.0, 22.0]",,Ground Pass,12.0415945,,,Vyan Sampson,21014.0,,,,,Recovery,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,"['1ed2d989-3d7c-4072-8499-2e34b60a60cd', 'f8aa4b57-b593-42db-b4bc-a8d319d8a396']",47,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:47.406,Pass,
,,,,,,,,,,1.257062,,,,,,,,,,,,,,,5338bb07-3090-428f-8572-3d7960995ee6,261,,,"[94.0, 22.0]",19746,7,,,1.8370484,,Left Foot,,,"[91.0, 33.0]",,Ground Pass,11.401754,,,Kate Longhurst,18147.0,,,,,,1,From Throw In,Vyan Sampson,21014.0,Left Center Back,20,West Ham United LFC,972,['49f900bf-a42d-4b03-8f61-d40e31868a64'],48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:48.269,Pass,
,,,,,,,,,,4.13955,,,,,,,,,,,,,,,c4245101-7701-4528-b699-148d0c80e657,265,,,"[92.0, 37.0]",19746,7,,,0.83620185,,Right Foot,,,"[120.0, 68.0]",,High Pass,41.773197,,Out,Esmee de Graaf,18154.0,,,,,,1,From Throw In,Kate Longhurst,18147.0,Center Midfield,20,West Ham United LFC,972,"['bb44cd8e-8b8d-42f7-abf0-094a43d564af', 'dc215d6a-1de5-44f7-b2aa-ba86d500b944']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:51.316,Pass,True
,,,,,,,,,,1.718592,,,,,,,,,,,,,,,69151a73-592f-4a9c-8571-c29d3bef9675,267,,,"[6.0, 36.0]",19746,8,,,-0.4825133,,Right Foot,,,"[27.0, 25.0]",,Ground Pass,23.70654,,,Abbey-Leigh Stringer,15573.0,,,,,Goal Kick,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,21,Everton LFC,967,['35e5b784-29b0-4843-b6c8-91808884baf2'],14,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:14.758,Pass,
,,,,,,,,,,1.379556,,,,,,,,,,,,,,,692d91e6-8ddb-4a52-9e03-0bad2fb513ed,270,,,"[27.0, 25.0]",19746,8,,,0.9048271,,Right Foot,,,"[38.0, 39.0]",,Ground Pass,17.804493,,,Angharad James,15577.0,,,,,,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,21,Everton LFC,967,['04982bd6-b3da-4a37-bfb2-aab680623994'],16,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:16.594,Pass,
,,,,,,,,,,3.892526,,,,,,,,,,,,,,,9cabd6b8-84ac-4389-a024-7cd6e4e4e67c,273,,,"[46.0, 37.0]",19746,8,,,-0.119428925,,Right Foot,,,"[96.0, 31.0]",,High Pass,50.358715,,Incomplete,Claudia Walker,15580.0,,,,,,1,From Goal Kick,Angharad James,15577.0,Left Defensive Midfield,21,Everton LFC,967,"['590ec821-c0c1-4ce5-9a50-250305cb1bcf', 'd85e1e54-0d64-4b4c-ba4a-ac9075af060a']",19,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:19.188,Pass,
,,,,,,,,,,2.020307,,,,,,,,,,,,,,,6aa26304-3b89-4ce5-aa5b-eed3183a381e,278,,,"[13.0, 30.0]",19746,8,,,-1.0636978,,Keeper Arm,,,"[18.0, 21.0]",,Ground Pass,10.29563,,,Gabrielle George,15575.0,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,21,Everton LFC,967,['0da9db83-ea37-4691-a4cd-69529f878a18'],35,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:35.400,Pass,
,,,,,,,,,,2.361076,,,,,,,,,,,,,,,6a19a0fd-e75d-4952-ad14-1ba0f87b4aa0,281,,,"[18.0, 22.0]",19746,8,,,2.203545,,Left Foot,,,"[7.0, 37.0]",,Ground Pass,18.601076,,,Kirstie Levell,15576.0,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,21,Everton LFC,967,['2ce17deb-ffb9-4a9d-92ac-ec9b1b8c8604'],37,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:37.555,Pass,
,,,,,,,,,,2.156887,,,,,,,,,,,,,,,db78c02f-a255-4ee5-8364-d61eeb80b3dd,284,,,"[8.0, 40.0]",19746,8,,,-1.012197,,Right Foot,,,"[18.0, 24.0]",,Ground Pass,18.867962,,,Gabrielle George,15575.0,,,,,,1,From Goal Kick,Kirstie Levell,15576.0,Goalkeeper,21,Everton LFC,967,['8ee64d3f-e3a9-4a10-a78f-44441d414ebc'],43,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:43.275,Pass,
,,,,,,,,,,1.369361,,,,,,,,,,,,,,,3cc5dc1b-1af8-4afc-b7e1-24ae7cf36abe,288,,,"[19.0, 23.0]",19746,8,,,0.98279375,,Left Foot,,,"[23.0, 29.0]",,Ground Pass,7.2111025,,,Abbey-Leigh Stringer,15573.0,,,,,,1,From Goal Kick,Gabrielle George,15575.0,Left Center Back,21,Everton LFC,967,"['7924aaa8-8fcf-404d-80ab-bc7b9e66c411', 'abcb435b-ee8b-40f5-b4b0-56817b9e44e3']",46,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:46.447,Pass,True
,,,,,,,,,,2.792473,,,,,,,,,,,,,,,53ea278f-ade9-453b-9e36-6858654a0d92,291,,,"[36.0, 27.0]",19746,8,,,-0.5585993,,Right Foot,,,"[76.0, 2.0]",,High Pass,47.169907,,,Siri Worm,15572.0,,,,,,1,From Goal Kick,Abbey-Leigh Stringer,15573.0,Right Defensive Midfield,21,Everton LFC,967,['d2df302b-3e2a-43fd-bc6d-830f94fa9d3e'],50,,,,,,,,,,,,,,,,,,Everton LFC,967,00:08:50.530,Pass,
,,,,,,,,,,1.549375,,,,,,,,,,,,,,,a1081f50-9a3d-47bf-a890-30f79946abe9,297,,,"[90.0, 1.0]",19746,9,,,0.8567056,,,,,"[103.0, 16.0]",,High Pass,19.849434,,,Claudia Walker,15580.0,,,,,Throw-in,1,From Throw In,Siri Worm,15572.0,Left Midfield,22,Everton LFC,967,['944f93fe-ca21-4db2-8cfe-6849c0142ccf'],4,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:04.344,Pass,
,,,,,,,,,,1.288578,,,,,,,,,,,,,,,9d4e337a-fed9-4ae4-af80-8f1208d0ad5f,300,,,"[103.0, 16.0]",19746,9,,,-2.2565258,,Right Foot,,,"[94.0, 5.0]",,Low Pass,14.21267,,Incomplete,Chloe Kelly,15570.0,,,,,,1,From Throw In,Claudia Walker,15580.0,Center Forward,22,Everton LFC,967,"['a5414473-20be-4d59-9308-0946e36a08e9', 'cb4f3150-983c-4087-99d5-c3928ec2bc21']",6,,,,,,,,,,,,,,,,,,Everton LFC,967,00:09:06.062,Pass,
,,,,,,,,,,1.898967,,,,,,,,,,,,,,,1799f569-a4ce-47ca-bfce-b0abd8326ae3,304,,,"[25.0, 77.0]",19746,9,,,-2.6476512,,Right Foot,,,"[12.0, 70.0]",,Ground Pass,14.764823,,,Ria Percival,18145.0,,,,,,1,Regular Play,Julia Simic,18150.0,Right Center Midfield,23,West Ham United LFC,972,['f8b5379f-9a1e-49e6-8420-5d8167b23f00'],8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:08.236,Pass,
,,,,,,,,,,2.383026,,,,,,,,,,,,,,,6d852714-fcb5-4ac4-95c5-c960858b667e,308,,,"[15.0, 77.0]",19746,9,,,0.0,,Right Foot,,,"[53.0, 77.0]",,High Pass,38.0,,Incomplete,,,,,,,,1,Regular Play,Ria Percival,18145.0,Right Center Back,23,West Ham United LFC,972,['cbaa5b5f-e006-477e-96b4-32e42456916a'],13,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:13.023,Pass,
,,,,,,,,,,0.845368,,,,,,,,,,,,,,,90f6035c-774b-42be-8dd0-8c185d6aa952,310,,,"[54.0, 80.0]",19746,9,,,-1.3909428,,,,,"[56.0, 69.0]",,Low Pass,11.18034,,,Julia Simic,18150.0,,,,,Throw-in,1,From Throw In,Esmee de Graaf,18154.0,Right Wing Back,24,West Ham United LFC,972,['433c6af9-6351-4a05-946a-bd478d1316ad'],22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:22.058,Pass,
,,,,,,,,,,1.910219,,,,,,,,,,,,,,,04de9989-1e8c-4120-a7f3-1f30e91d1d81,314,,,"[54.0, 72.0]",19746,9,,,-2.2763646,,Left Foot,,,"[31.0, 45.0]",,Low Pass,35.468296,,,Gilly Louise Scarlett Flaherty,18151.0,,,,,,1,From Throw In,Julia Simic,18150.0,Right Center Midfield,24,West Ham United LFC,972,['5f0df00a-911e-412e-a989-f2f9cc6f8ca6'],25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:25.357,Pass,
,,,,,,,,,,1.970187,,,,,,,,,,,,,,,4423b54d-1442-4a9f-9e1f-9b817c0cb75e,317,,,"[33.0, 40.0]",19746,9,,,-1.2277724,,Left Foot,,,"[38.0, 26.0]",,Ground Pass,14.866069,,,Vyan Sampson,21014.0,,,,,,1,From Throw In,Gilly Louise Scarlett Flaherty,18151.0,Center Back,24,West Ham United LFC,972,['562bceab-43ff-4573-96f6-a69bb8a6364c'],29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:29.083,Pass,
