50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[38.5, 40.6]",,,,,,,,,,,,,0.774623,,,,,,,,,,,,,,,,39b247c5-22fe-4137-9f34-9a051f64e9a8,3247,,,"[38.3, 39.1]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Center Back,146,Nantes,144,"['110b3101-8c01-4f06-b158-e8ec0f0386b2', '8e810566-8c35-4a7f-bc78-b2605343c90e']",9,,,,,,,,,,,,,,,,,,Nantes,144,00:32:09.335,Carry,
,,,,,,"[63.0, 55.5]",,,,,,,,,,,,,1.24792,,,,,,,,,,,,,,,,883ffaa5-62c3-4ed7-a971-f112a24af678,3252,,,"[58.0, 48.4]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Center Midfield,146,Nantes,144,"['15d87e62-a9fc-4331-9d2a-35927a7aa924', '8c262725-744e-460d-97bf-9287cf21ae5c']",12,,,,,,,,,,,,,,,,,,Nantes,144,00:32:12.073,Carry,
,,,,,,"[74.5, 72.5]",,,,,,,,,,,,,1.849488,,,,,,,,,,,,,,,,a9e71e64-372a-4c4c-8ea9-27e4fe44beb7,3257,,,"[73.2, 71.8]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,146,Nantes,144,"['240ddf31-9f28-4914-9ca3-d68c3e080b3f', '4bb7014e-efeb-411e-8663-ac8dd1549213', 'e547bcc7-29a9-47af-b344-f4c3e052ae13']",16,,,,,,,,,,,,,,,,,,Nantes,144,00:32:16.172,Carry,True
,,,,,,"[69.9, 72.2]",,,,,,,,,,,,,1.588782,,,,,,,,,,,,,,,,6e3c84ae-9300-48df-b409-6d4deb7595c6,3261,,,"[74.5, 72.5]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Charles Castelletto,7426.0,Right Center Back,146,Nantes,144,"['240ddf31-9f28-4914-9ca3-d68c3e080b3f', '4bb7014e-efeb-411e-8663-ac8dd1549213', '89584ffd-9716-4db9-83a1-fe0cb666997e', 'fe978d41-fe4e-4e8b-bcb6-369afe1d9d31']",18,,,,,,,,,,,,,,,,,,Nantes,144,00:32:18.021,Carry,True
,,,,,,"[52.3, 61.2]",,,,,,,,,,,,,0.946563,,,,,,,,,,,,,,,,fbb3ce49-95f8-49ab-9f67-cdd02dc14604,3264,,,"[52.3, 61.2]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Center Back,146,Nantes,144,"['27101c34-3737-4362-84f9-0cb31760cc74', 'a90ac70a-1304-4e5d-8f6d-710d3725607e']",21,,,,,,,,,,,,,,,,,,Nantes,144,00:32:21.197,Carry,
,,,,,,"[45.0, 52.7]",,,,,,,,,,,,,1.039998,,,,,,,,,,,,,,,,880ba1fc-7f89-43fd-aea8-8f540d2e84b3,3269,,,"[47.5, 53.4]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Appiah,22111.0,Center Back,146,Nantes,144,"['3ee7f707-53cc-4caa-9ae9-8a6bd1082e12', '3ef2b1de-36c9-48fe-84ef-555a21f3cdc5']",24,,,,,,,,,,,,,,,,,,Nantes,144,00:32:24.198,Carry,
,,,,,,"[16.4, 55.8]",,,,,,,,,,,,,3.544863,,,,,,,,,,,,,,,,540442b1-1224-43fb-8175-d4e5d92e13cf,3272,,,"[13.8, 49.2]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alban Lafont,2981.0,Goalkeeper,146,Nantes,144,"['ac629e22-6fc0-4468-be98-56ea43643dcc', 'e631ed90-4b9e-4a91-987e-61f8c7f4399c']",27,,,,,,,,,,,,,,,,,,Nantes,144,00:32:27.383,Carry,
,,,,,,"[111.8, 70.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,e7d22e69-f4b1-4b94-9d03-d9a5d8f2c105,3276,,,"[113.0, 71.0]",3802839,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,146,Nantes,144,"['0fbdd29d-1406-4d90-9c8a-627dab3ecf37', 'c7748507-0709-4d4e-b07d-083bae37f1e8', 'ccd84e95-e343-4736-a034-1f43d4af7285', 'fbd67c87-b47b-446c-9c16-ab8bbce2fd53']",37,,,,,,,,,,,,,,,,,,Nantes,144,00:32:37.050,Carry,True
,,,,,,"[56.6, 75.5]",,,,,,,,,,,,,3.222831,,,,,,,,,,,,,,,,b333c2cc-039f-40d4-abd8-5a04796b16b5,3289,,,"[33.3, 70.2]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,148,Paris Saint-Germain,131,"['23bae8dd-6fd1-4e2a-ba6a-2246904bc9c9', 'b97afcd3-06a1-4fa8-bb2a-0c4f9446ca74', 'ce7f863c-76b8-4806-8089-67b553653293']",21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:21.429,Carry,True
,,,,,,"[64.0, 66.7]",,,,,,,,,,,,,0.489103,,,,,,,,,,,,,,,,d1805989-c49a-4acc-a562-9a9016812e95,3299,,,"[63.2, 66.4]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Fabián Di María Hernández,2995.0,Right Wing,148,Paris Saint-Germain,131,"['4331f880-cd3c-473d-bc90-6863ac483830', '484b9ab9-cb77-42f2-9973-75be62877f27', '604f73b7-7b08-4a6c-8499-072bcd788668']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:34:27.724,Carry,True
,,,,,,"[61.3, 27.7]",,,,,,,,,,,,,1.344147,,,,,,,,,,,,,,,,92cfdb8b-7c15-43a6-90ef-3203e8dc94f6,3302,,,"[64.2, 17.7]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Center Midfield,149,Nantes,144,"['9341d79d-5c23-4ee2-8a91-7c7f55dc3c48', 'e5138319-c225-499c-b902-fae158ba116d']",29,,,,,,,,,,,,,,,,,,Nantes,144,00:34:29.025,Carry,
,,,,,,"[69.9, 47.7]",,,,,,,,,,,,,1.514977,,,,,,,,,,,,,,,,93935c94-bea0-4f5b-8b09-fe0596690c71,3305,,,"[64.7, 42.9]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Quentin Merlin,86586.0,Left Wing Back,149,Nantes,144,"['3afd7197-267a-4b40-9800-1bb9c5657276', '784532af-26a6-4854-944f-a98dcd8061a5']",32,,,,,,,,,,,,,,,,,,Nantes,144,00:34:32.424,Carry,
,,,,,,"[93.2, 47.3]",,,,,,,,,,,,,1.701267,,,,,,,,,,,,,,,,ac3da566-d480-4a51-a677-b0b6be310c7b,3308,,,"[82.6, 47.2]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ludovic Blas,3235.0,Right Center Midfield,149,Nantes,144,"['524d63e3-5767-4313-a68d-298fefeb113a', 'e267bcd1-21ef-4aba-8b8c-b237f90c5282']",35,,,,,,,,,,,,,,,,,,Nantes,144,00:34:35.270,Carry,
,,,,,,"[112.1, 66.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,86bc8174-1c7f-44ad-998d-67a1662d6d77,3311,,,"[112.5, 66.0]",3802839,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sébastien Corchia,6716.0,Right Wing Back,149,Nantes,144,"['4ea92b6c-18cd-485a-844b-19d1630656ba', 'bf9a11ed-b491-4a9d-9ec4-b0a8b1f9720d']",39,,,,,,,,,,,,,,,,,,Nantes,144,00:34:39.139,Carry,
,,,,,,"[51.8, 61.0]",,,,,,,,,,,,,1.720079,,,,,,,,,,,,,,,,9c092871-c19b-47f1-8d36-758ec7c59ead,3320,,,"[52.1, 54.1]",3802839,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Idrissa Gana Gueye,3436.0,Right Defensive Midfield,150,Paris Saint-Germain,131,"['0e45b075-700c-468d-bb5a-6580ccef7687', '82c47243-7b40-4c3d-8fb7-2f4609bf51f2']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:02.969,Carry,
,,,,,,"[85.4, 75.5]",,,,,,,,,,,,,1.452405,,,,,,,,,,,,,,,,38b02328-7324-4354-bbec-57db96fe5ea8,3323,,,"[78.0, 77.1]",3802839,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Achraf Hakimi Mouh,5245.0,Right Back,150,Paris Saint-Germain,131,"['27de7bbb-ea7a-457c-9ca3-7e9c4aabdb1e', 'ddd3216f-5f03-41cc-a9b9-8b101a6212d9']",6,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:06.615,Carry,
,,,,,,"[81.8, 65.5]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,,fc536106-5229-4bfa-92c3-3e6cebb04807,3326,,,"[81.8, 65.5]",3802839,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Julian Draxler,3186.0,Center Attacking Midfield,150,Paris Saint-Germain,131,"['3b57545a-8f9b-4ab7-8d6b-e6e5199bbf90', '51a844c6-ec81-4842-ad0f-839292b0b899']",8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:08.740,Carry,
,,,,,,"[49.0, 44.8]",,,,,,,,,,,,,1.216586,,,,,,,,,,,,,,,,204732b1-ad65-414f-ac21-2b28e0c21d20,3340,,,"[53.5, 43.1]",3802839,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,152,Paris Saint-Germain,131,"['41abfd4b-ddf2-430f-8ccc-72d31999c43e', 'ac14c7cf-ae71-47fa-8eff-4cc38e83fa96', 'c2000949-2700-41df-baf4-27e17fa267e1']",58,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:35:58.688,Carry,True
,,,,,,"[78.3, 37.4]",,,,,,,,,,,,,1.459879,,,,,,,,,,,,,,,,fd7af916-98af-4cbd-94fe-37c330f2b4fc,3347,,,"[69.9, 39.5]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,153,Paris Saint-Germain,131,"['68e69c95-5ca2-4d84-af8d-5a3cd383e8d6', 'd4f9cf45-460a-4900-943e-97a460000447', 'dc6c9567-af9d-4721-aa95-4f57ecd04982']",4,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:04.797,Carry,True
,,,,,,"[82.8, 44.7]",,,,,,,,,,,,,0.166223,,,,,,,,,,,,,,,,e0fc643b-37f2-488a-bf93-c5013735663a,3353,,,"[82.8, 44.3]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,154,Paris Saint-Germain,131,"['44241257-d5fc-49f7-a063-0919ab0d0a15', 'f934535a-7e2f-4fd0-ab70-50b52c531085']",26,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:26.053,Carry,
,,,,,,"[79.5, 41.5]",,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,f05f3705-08e5-48b2-8865-66f0de524185,3356,,,"[80.4, 39.0]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,154,Paris Saint-Germain,131,"['4049d7a5-c51e-46a3-8805-937268bf5a21', 'a3c3a356-34f9-49fc-b538-d382d7d7d933']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:27.019,Carry,
,,,,,,"[79.7, 59.5]",,,,,,,,,,,,,1.061746,,,,,,,,,,,,,,,,80f35216-d87f-42b9-a8ea-6930f0599abe,3359,,,"[79.5, 59.5]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,154,Paris Saint-Germain,131,"['74041737-a508-44d3-a9ce-2b76bb0987a4', 'a1a61eb6-cdf8-4ef2-aaa3-e0494495f6e5']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:31.019,Carry,
,,,,,,"[100.4, 73.5]",,,,,,,,,,,,,2.372641,,,,,,,,,,,,,,,,67880f58-0f71-447f-b568-ab33912d12b1,3362,,,"[92.8, 77.1]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,154,Paris Saint-Germain,131,"['e66a6a13-bde7-491a-a232-19fce1ed0d93', 'fc345e0e-61d2-4eeb-9bba-bf48617ddd94']",33,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:33.281,Carry,
,,,,,,"[103.0, 54.1]",,,,,,,,,,,,,0.961207,,,,,,,,,,,,,,,,b75e62ed-f617-4dc0-b8d3-5cce7c45f747,3365,,,"[104.6, 58.3]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Defensive Midfield,154,Paris Saint-Germain,131,"['37ea978a-2453-4874-8722-45391476dff9', 'b4353399-c8f0-47d6-9d98-71389f240788', 'bdd725ea-e4b5-43ba-866b-f2a77da3e2f2']",36,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:36.454,Carry,True
,,,,,,"[101.8, 44.0]",,,,,,,,,,,,,1.177425,,,,,,,,,,,,,,,,9f3b3db3-7964-4ec1-b848-8e7c534a232d,3369,,,"[98.0, 49.1]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,154,Paris Saint-Germain,131,"['8a8c6fe5-21d6-4f33-8fd8-58ea31b4b2b5', 'dc574b87-842e-4f55-93cb-556bbada8092']",37,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:37.988,Carry,
,,,,,,"[103.7, 36.0]",,,,,,,,,,,,,1.543779,,,,,,,,,,,,,,,,be74c715-bf62-498a-a4dd-e9c638b4bee0,3372,,,"[105.8, 34.5]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Wing,154,Paris Saint-Germain,131,"['1d1fa262-1031-4d3f-b996-06ee8571b41e', '937d7d94-f7b1-4acb-bdec-1bfeb239dd87', 'c97c895a-3503-4f32-8c22-51cec5af340e']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:40.463,Carry,True
,,,,,,"[76.3, 67.9]",,,,,,,,,,,,,0.042541,,,,,,,,,,,,,,,,0b9fe7c6-f691-42ae-a410-240f4b29e420,3379,,,"[76.4, 70.5]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,154,Paris Saint-Germain,131,"['1bd04f48-254d-4848-b019-edf6aa2f8c0e', '21c06e6c-774a-46f4-b6c1-7b9da060b089']",48,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:48.477,Carry,
,,,,,,"[80.4, 66.4]",,,,,,,,,,,,,0.849086,,,,,,,,,,,,,,,,fe03ae5e-de75-4cfb-b49c-623fbf013c4d,3385,,,"[83.0, 62.4]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Defensive Midfield,154,Paris Saint-Germain,131,"['093e7c99-b70a-43bf-a87c-806c55238519', '4de50c83-77a3-466d-9343-925297fe27fc']",50,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:50.738,Carry,
,,,,,,"[98.5, 75.0]",,,,,,,,,,,,,3.894085,,,,,,,,,,,,,,,,31be0de8-1739-49ee-9318-d1aab14b12f0,3388,,,"[92.8, 76.6]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,154,Paris Saint-Germain,131,"['0ed76246-8ddc-47f5-aeaf-8f349259c761', '5213fce9-f3b2-4c34-b1df-4747e1012bcd']",52,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:52.787,Carry,
,,,,,,"[112.3, 73.8]",,,,,,,,,,,,,3.738661,,,,,,,,,,,,,,,,b1f46ece-2ecb-4203-956b-7252bd53df5e,3391,,,"[105.4, 78.3]",3802839,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,154,Paris Saint-Germain,131,"['75e1cea2-ee8c-4e8d-a7ae-87b13f4eda0c', 'f34b1897-49d4-4661-b5a0-69c8e2b8d4d7']",57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:36:57.634,Carry,
,,,,,,"[109.6, 70.2]",,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,70f82919-5489-45be-930b-bda57e219564,3394,,,"[107.5, 67.3]",3802839,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Defensive Midfield,154,Paris Saint-Germain,131,"['41e57d8b-8bf9-40e7-aaa9-a871450a7e91', '4282e397-d6bd-474f-996e-8be96bbfe529']",2,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:02.213,Carry,
,,,,,,"[92.8, 65.5]",,,,,,,,,,,,,0.88,,,,,,,,,,,,,,,,1a87735e-42ac-45f8-b5f2-4eda9ea646a2,3397,,,"[94.0, 70.0]",3802839,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,154,Paris Saint-Germain,131,"['0c7afcd2-0545-40e9-8100-d31c4c38e44d', 'ad6a56b8-561a-4ed8-849b-b0c2cdb57956']",5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:37:05.013,Carry,
,,,,,,"[33.3, 27.4]",,,,,,,,,,,,,2.788521,,,,,,,,,,,,,,,,ee1957d9-4583-4c54-8d07-00dae48a8244,3413,,,"[42.8, 26.2]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Verratti,3166.0,Left Defensive Midfield,156,Paris Saint-Germain,131,"['754e88de-ecfc-4dc6-8786-6250a58adb96', '83650efc-22b8-4c6b-8641-3cf4f15823ce', 'b737ef13-274e-4505-8db9-2620b46ecde4']",10,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:10.046,Carry,True
,,,,,,"[32.1, 39.3]",,,,,,,,,,,,,1.143863,,,,,,,,,,,,,,,,3c651f5a-82ac-442b-a958-eb558a812c3c,3419,,,"[31.4, 38.3]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Presnel Kimpembe,2999.0,Left Center Back,157,Paris Saint-Germain,131,"['a12eee9c-19d1-429c-8c51-c7e9c082e9df', 'b11c768b-fc3b-4326-9173-46a7bb8d2c8b']",19,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:19.237,Carry,
,,,,,,"[44.4, 66.4]",,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,1e20c074-8d2f-445c-bece-4e084dfc251d,3422,,,"[35.7, 62.4]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,157,Paris Saint-Germain,131,"['6aa1f902-6c17-428b-96aa-a3baa2e61e0d', 'b50e06b0-05c0-4e5d-afb8-e37627503eea']",21,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:21.981,Carry,
,,,,,,"[64.5, 79.2]",,,,,,,,,,,,,1.267568,,,,,,,,,,,,,,,,b06688f9-460b-46d8-90d3-a43dee046179,3425,,,"[64.5, 78.6]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Right Wing,157,Paris Saint-Germain,131,"['836db478-ee10-4c13-85df-d2dd5e0ae015', '94f10066-3161-4581-aa65-d00b1eb28448']",25,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:25.061,Carry,
,,,,,,"[63.3, 68.5]",,,,,,,,,,,,,1.328304,,,,,,,,,,,,,,,,c83340e6-9bca-457e-9ad8-f579a25e7631,3428,,,"[61.6, 68.8]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,157,Paris Saint-Germain,131,"['03e24b08-b071-4c0d-b354-b36646b7c6d8', '86c7adc5-c4b8-478e-877c-0cd7c3faf402']",27,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:27.577,Carry,
,,,,,,"[52.1, 49.1]",,,,,,,,,,,,,0.630048,,,,,,,,,,,,,,,,7f8545ca-200f-4d5a-aa5f-ebd786dd7582,3431,,,"[52.3, 57.1]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,157,Paris Saint-Germain,131,"['1726902a-b3e9-41f5-81de-5256bfcc55ef', '2127b42d-7d2d-43a2-8fd1-502f075f0b74']",30,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:30.170,Carry,
,,,,,,"[69.7, 29.6]",,,,,,,,,,,,,1.465201,,,,,,,,,,,,,,,,77273ffb-6c56-42d1-8c66-65ae450c7c8c,3434,,,"[64.0, 36.2]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,157,Paris Saint-Germain,131,"['41d5b995-8cc6-4722-a893-8f10c890dc87', 'a348d134-3cbd-4eee-94e3-9abdea70d90d']",31,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:31.810,Carry,
,,,,,,"[88.7, 5.5]",,,,,,,,,,,,,3.394462,,,,,,,,,,,,,,,,fa7def0e-eb73-49bb-b197-36563337b203,3437,,,"[81.3, 7.9]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Back,157,Paris Saint-Germain,131,"['1fbebe62-e99b-4cdf-b892-e31ec7fa6055', 'c7575f3c-0685-4b3d-97c2-aca160ee9ffc']",34,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:34.834,Carry,
,,,,,,"[81.6, 16.9]",,,,,,,,,,,,,0.408076,,,,,,,,,,,,,,,,dce4d95b-f51c-41f7-aa9a-e1d3167f2966,3440,,,"[81.6, 16.9]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Verratti,3166.0,Left Defensive Midfield,157,Paris Saint-Germain,131,"['6769904a-0756-4c1e-aa60-6a4a06cd245b', 'c97fab67-fac0-4a5f-9ddb-b43ae18c5c34']",39,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:39.429,Carry,
,,,,,,"[107.8, 21.7]",,,,,,,,,,,,,1.882684,,,,,,,,,,,,,,,,12b5d842-50d3-4009-b30b-295b1fbeea38,3445,,,"[95.6, 8.8]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nuno Mendes,41092.0,Left Back,157,Paris Saint-Germain,131,"['2131e7bd-1806-42ac-a2bd-a16f2ce4e4fa', '44bd4993-b479-41e3-aa35-80d45a5da446', '4cc532a7-b26b-4482-b39a-6261bd889f53']",40,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:40.432,Carry,True
,,,,,,"[102.9, 42.5]",,,,,,,,,,,,,0.771488,,,,,,,,,,,,,,,,2028a805-7ab3-4ebb-a3ec-dd577cc473a8,3448,,,"[103.7, 42.8]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julian Draxler,3186.0,Right Defensive Midfield,157,Paris Saint-Germain,131,"['3bdc2e62-ca99-47df-aa27-11b69418612c', 'b79f0ff5-c21b-422d-b27b-b2b739ed20a6']",43,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:43.594,Carry,
,,,,,,"[115.6, 3.8]",,,,,,,,,,,,,0.747045,,,,,,,,,,,,,,,,654f8c34-57ae-4f05-b096-0a04813d210c,3453,,,"[115.6, 3.4]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Marco Verratti,3166.0,Left Defensive Midfield,158,Paris Saint-Germain,131,"['0c7f648c-dce5-40cd-8f4c-43ad4d24bdff', 'c22bfd2a-4b66-40c7-9373-e0ae4c62ad13']",55,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:55.217,Carry,
,,,,,,"[108.4, 9.8]",,,,,,,,,,,,,4.219909,,,,,,,,,,,,,,,,4ccffc21-69dc-4c5d-833d-398a017fb29e,3456,,,"[110.8, 7.9]",3802839,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kylian Mbappé Lottin,3009.0,Left Wing,158,Paris Saint-Germain,131,"['7b1119f7-65a1-4620-a726-b41621dc13da', 'aed7684d-8a9b-4964-b64f-283492ccd8c7']",57,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:38:57.964,Carry,
,,,,,,"[81.3, 50.5]",,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,6aa8374e-df79-4ad6-8719-4ac9df79705f,3461,,,"[81.3, 50.5]",3802839,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Achraf Hakimi Mouh,5245.0,Right Back,158,Paris Saint-Germain,131,"['717db04a-dd41-4366-a335-ed706bca1a61', 'a3e66b8a-c696-4f64-bbeb-31fa26008a29']",5,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:05.676,Carry,
,,,,,,"[80.9, 39.5]",,,,,,,,,,,,,2.080607,,,,,,,,,,,,,,,,3137d3c8-e020-4cbc-9ec8-e508a67ff24d,3464,,,"[80.1, 41.4]",3802839,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,158,Paris Saint-Germain,131,"['4ae463b2-37bf-42b2-b722-06dde9728e06', '83a79e8a-90fe-4652-93c8-7bc048e63b91']",8,,,,,,,,,,,,,,,,,,Paris Saint-Germain,131,00:39:08.876,Carry,
