50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6872097f-7a2d-47a5-9c2d-136a8bfadbca,1337,,"[49.7, 22.5]",3775628,40,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martha Thomas,31558.0,Center Forward,68,Manchester United,1475,,37,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:37.375,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ceb782c9-96c9-4a17-a386-4fece32ecbc2,1513,,"[48.3, 19.8]",3775628,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christen Annemarie Press,6817.0,Center Forward,99,Manchester United,1475,,48,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:48.082,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8f52846b-d555-4e3f-a2fc-5f2193e24fd6,1835,,"[100.9, 38.9]",3775628,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,112,West Ham United LFC,972,['f5e6547c-64b5-4e79-8c32-f20f369b1413'],23,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:23.180,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14c6f8ea-be2c-42aa-9767-f9f324b08c06,1960,,"[40.1, 18.2]",3775628,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,120,West Ham United LFC,972,['01e6e193-3990-44c5-bcbc-218ffae7fe47'],24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:24.058,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b22e6b44-3a63-483f-9e42-c95c61e77ce9,2035,,"[54.3, 36.5]",3775628,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ella Toone,31534.0,Right Wing,129,Manchester United,1475,,20,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:20.097,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6118eccd-6319-4f9c-b5bb-d37acffad872,2205,,"[54.8, 46.8]",3775628,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kate Longhurst,18147.0,Right Center Midfield,141,Manchester United,1475,['9974e72c-f44e-43f3-b5d7-27d054b8428d'],5,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:23:05.541,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3480defb-f333-4902-bf40-1cc720dac2ae,2232,,"[91.3, 68.0]",3775628,69,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,143,West Ham United LFC,972,,9,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:09.766,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,abb27fee-e6af-44de-b6be-1f0cf7ac1c62,2258,,"[109.3, 64.2]",3775628,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maria Thorisdottir,4636.0,Right Back,144,Manchester United,1475,,40,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:24:40.612,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dec4ec3c-5ebb-481e-a1c0-c7dad5c1b057,2265,,"[96.0, 25.0]",3775628,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,144,Manchester United,1475,,52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:24:52.670,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a148faaa-de2b-4876-9681-d6d06290c769,2288,,"[65.8, 52.9]",3775628,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Right Attacking Midfield,145,West Ham United LFC,972,,56,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:25:56.042,Miscontrol,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,998a8962-76b5-42f0-b51c-52f35030cd8a,2477,,"[104.7, 12.5]",3775628,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,156,Manchester United,1475,['dd169546-6817-4e5a-a114-5177aff8b001'],8,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:34:08.430,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,68a6eb04-0d4b-4bb3-b5d9-ce636292aa6e,2888,,"[58.4, 70.1]",3775628,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jane Ross,4653.0,Center Forward,179,Manchester United,1475,['c080daa0-a113-49b9-a865-46c7f4db3ca2'],17,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:46:17.175,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00bebd59-e644-487a-91da-61315adb2019,2924,,"[56.9, 59.3]",3775628,92,True,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emily Louise van Egmond,5076.0,Left Attacking Midfield,181,West Ham United LFC,972,['a6d51d1e-e51e-48ff-a42e-eefa8b64546a'],33,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:33.232,Miscontrol,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5cb00c6c-53f0-4643-a0c5-73b1bb43e4c5,223,,"[51.8, 14.0]",3775628,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laura Vetterlein,31556.0,Left Center Back,14,Manchester United,1475,['7f40fe47-fcec-4a3c-9669-61808da342c1'],46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:05:46.773,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9659c417-1b0b-4aac-9420-cf1864b18bcf,621,,"[14.9, 70.0]",3775628,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lauren James,31531.0,Left Wing,27,West Ham United LFC,972,['62f91d78-0399-4ffd-a13b-6b99564fc4de'],49,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:49.156,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,185034d7-9111-4144-a72f-df809caa7777,629,,"[96.6, 71.3]",3775628,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,29,Manchester United,1475,['bf83f6a9-9b9e-442d-bffb-83b83ff54ce7'],19,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:19.042,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,666a1e51-bbca-45cd-ac5f-6e320d941360,667,,"[74.3, 13.2]",3775628,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martha Thomas,31558.0,Center Forward,32,Manchester United,1475,['aab9b38b-d7f1-4321-9a1a-c0972af3399c'],59,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:59.906,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,02a3781b-4491-478f-a25c-f63bda485693,786,,"[64.0, 76.4]",3775628,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Maria Thorisdottir,4636.0,Right Back,44,West Ham United LFC,972,['afb970d0-f025-4ef4-9989-82d5657fe16f'],35,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:23:35.780,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,24fc5fcc-d4a7-4fc0-8eab-cdafa43f4187,903,,"[96.9, 67.1]",3775628,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren James,31531.0,Left Wing,50,Manchester United,1475,['046332ff-39b6-4777-b0c4-bfe2e53cd693'],3,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:27:03.724,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb6f1189-a113-446c-81d0-515c2ae52a18,989,,"[56.3, 14.1]",3775628,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,53,Manchester United,1475,['e4e058c5-97df-4783-9861-aed2ad5ade6a'],47,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:29:47.725,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,525e0b7a-c303-43f3-877f-a6c3bc2f259b,1741,,"[77.9, 58.3]",3775628,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,109,Manchester United,1475,['9e5727a0-63d2-4792-9560-fb142f083eb3'],41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:04:41.646,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,67cce5f6-b185-4a70-a8cc-3eb4355c0ca7,1879,,"[28.8, 54.6]",3775628,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,117,Manchester United,1475,"['861e9630-e753-4438-abf0-eaa13d393464', '8e4d11f1-7912-4049-a5ad-40401891ed04']",24,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:24.261,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,8bee12eb-d6ad-4a81-af45-fadc42e7855d,1968,,"[34.5, 25.3]",3775628,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,121,Manchester United,1475,"['93fb310b-bca5-417c-8539-73c6bc470856', 'db2980b8-882a-4cb0-8c3d-f4060081ba1a']",28,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:28.185,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd45a088-a639-4b53-b940-819a236778b6,1987,,"[42.6, 15.3]",3775628,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Millie Turner,31536.0,Left Center Back,122,West Ham United LFC,972,['e0a707bc-d8f5-40ed-a1a6-dc3712c1c3f8'],30,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:11:30.122,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,5dfaf80b-83d3-4bd0-a429-e99ba01071eb,2044,,"[29.2, 24.4]",3775628,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Amy Turner,31533.0,Right Center Back,130,West Ham United LFC,972,['db8720a8-adf8-4627-8fd3-b524f9011519'],39,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:15:39.571,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,959b2d42-d92b-4a76-946f-dbd7ed2d5b1e,2100,,"[91.3, 38.4]",3775628,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Laura Vetterlein,31556.0,Left Center Back,136,West Ham United LFC,972,['24e888b5-971e-42b5-876e-88878dc25dee'],46,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:18:46.090,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,94803701-ca0a-472f-b026-fd0cc9e3d1c4,2136,,"[77.7, 43.0]",3775628,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ona Batlle Pascual,46639.0,Left Back,138,West Ham United LFC,972,['dd1faad2-ef1d-4239-bb4e-fd96b48ec20c'],56,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:20:56.621,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,8828ed8d-387e-481d-b15b-afcfcf1e7342,2148,,"[84.3, 26.1]",3775628,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,140,Manchester United,1475,"['10409653-99ac-4042-a492-cfdb98fa79bc', '4315b4ec-fd35-42fe-964c-fa028a0fead5', 'a21d6296-26a6-4db5-a067-77d00231b9ee']",41,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:21:41.353,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Second Yellow,,,,,,,,,,a555b1f7-be92-404f-aece-bc866c777bfe,2417,,"[55.6, 4.9]",3775628,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,153,Manchester United,1475,"['63890a75-cd37-407f-91a6-c0e48173ab25', '948f16ea-a8a6-4fb1-a004-0e299236198a']",53,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:30:53.451,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,66b4244f-7007-44fa-a2ca-6057b5f2e6ce,2861,,"[41.2, 63.9]",3775628,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Amy Turner,31533.0,Right Center Back,176,West Ham United LFC,972,['45e2a12d-aa99-46d9-8cd0-481af3922bf4'],27,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:44:27.414,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,Yellow Card,,,,,,,,,,4e9e8842-a7a4-4b5e-b752-e19dafa04ead,2953,,"[69.5, 52.3]",3775628,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jessica Sigsworth,31535.0,Right Wing,182,Manchester United,1475,['5729f8d5-dbd9-4969-8f5c-a7a9d117f0c0'],57,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:47:57.108,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d783bcc-affa-49a4-b009-0950c624e8a4,3077,,"[60.4, 32.0]",3775628,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maria Thorisdottir,4636.0,Right Back,191,West Ham United LFC,972,['b5b82ce8-8e05-4c7b-9630-ab6b6fcdb08a'],52,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:51:52.320,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,Dangerous Play,,,,,,,,,d52140dc-97fc-439a-a6ab-153d35c198ef,3093,,"[53.9, 42.0]",3775628,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hayley Ladd,19501.0,Left Center Midfield,192,West Ham United LFC,972,['d9a513ee-7d64-49b7-b021-e8f8d3c0cb07'],21,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:52:21.521,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7f40fe47-fcec-4a3c-9669-61808da342c1,224,,"[68.3, 66.1]",3775628,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,14,Manchester United,1475,['5cb00c6c-53f0-4643-a0c5-73b1bb43e4c5'],46,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:05:46.773,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,62f91d78-0399-4ffd-a13b-6b99564fc4de,622,,"[105.2, 10.1]",3775628,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martha Thomas,31558.0,Center Forward,27,West Ham United LFC,972,"['9659c417-1b0b-4aac-9420-cf1864b18bcf', 'a677171a-839b-4d5c-99ef-2f5841b6578d']",49,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:49.156,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bf83f6a9-9b9e-442d-bffb-83b83ff54ce7,630,,"[23.5, 8.8]",3775628,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren James,31531.0,Left Wing,29,Manchester United,1475,['185034d7-9111-4144-a72f-df809caa7777'],19,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:19.042,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aab9b38b-d7f1-4321-9a1a-c0972af3399c,668,,"[45.8, 66.9]",3775628,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amy Turner,31533.0,Right Center Back,32,Manchester United,1475,['666a1e51-bbca-45cd-ac5f-6e320d941360'],59,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:59.906,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,afb970d0-f025-4ef4-9989-82d5657fe16f,787,,"[56.1, 3.7]",3775628,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emily Louise van Egmond,5076.0,Left Attacking Midfield,44,West Ham United LFC,972,['02a3781b-4491-478f-a25c-f63bda485693'],35,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:23:35.780,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,046332ff-39b6-4777-b0c4-bfe2e53cd693,904,,"[23.2, 13.0]",3775628,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laura Vetterlein,31556.0,Left Center Back,50,Manchester United,1475,['24fc5fcc-d4a7-4fc0-8eab-cdafa43f4187'],3,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:27:03.724,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4e058c5-97df-4783-9861-aed2ad5ade6a,990,,"[63.8, 66.0]",3775628,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Staniforth,15562.0,Center Attacking Midfield,53,Manchester United,1475,"['aba99ffd-501b-4c0a-9128-6a84aa2e4f41', 'eb6f1189-a113-446c-81d0-515c2ae52a18']",47,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:29:47.725,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,9e5727a0-63d2-4792-9560-fb142f083eb3,1742,,"[42.2, 21.8]",3775628,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ella Toone,31534.0,Right Wing,109,Manchester United,1475,['525e0b7a-c303-43f3-877f-a6c3bc2f259b'],41,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:04:41.646,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,8e4d11f1-7912-4049-a5ad-40401891ed04,1880,,"[91.3, 25.5]",3775628,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren James,31531.0,Left Wing,117,Manchester United,1475,"['67cce5f6-b185-4a70-a8cc-3eb4355c0ca7', '955e3e13-a63a-472f-9f62-8fb237819cae']",24,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:24.261,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,93fb310b-bca5-417c-8539-73c6bc470856,1969,,"[85.6, 54.8]",3775628,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,121,Manchester United,1475,"['8bee12eb-d6ad-4a81-af45-fadc42e7855d', '945fd3a0-8458-4ee8-a970-34e4e8aec171']",28,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:09:28.185,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,e0a707bc-d8f5-40ed-a1a6-dc3712c1c3f8,1988,,"[77.5, 64.8]",3775628,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Martha Thomas,31558.0,Center Forward,122,West Ham United LFC,972,['fd45a088-a639-4b53-b940-819a236778b6'],30,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:30.122,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,db8720a8-adf8-4627-8fd3-b524f9011519,2045,,"[90.9, 55.7]",3775628,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Martha Thomas,31558.0,Center Forward,130,West Ham United LFC,972,['5dfaf80b-83d3-4bd0-a429-e99ba01071eb'],39,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:39.571,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,24e888b5-971e-42b5-876e-88878dc25dee,2101,,"[28.8, 41.7]",3775628,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lucy Staniforth,15562.0,Center Attacking Midfield,136,West Ham United LFC,972,['959b2d42-d92b-4a76-946f-dbd7ed2d5b1e'],46,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:18:46.090,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd1faad2-ef1d-4239-bb4e-fd96b48ec20c,2137,,"[42.4, 37.1]",3775628,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Kenza Dali,15421.0,Right Attacking Midfield,138,West Ham United LFC,972,['94803701-ca0a-472f-b026-fd0cc9e3d1c4'],56,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:20:56.621,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,4315b4ec-fd35-42fe-964c-fa028a0fead5,2149,,"[35.8, 54.0]",3775628,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,140,Manchester United,1475,['8828ed8d-387e-481d-b15b-afcfcf1e7342'],41,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:21:41.353,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,948f16ea-a8a6-4fb1-a004-0e299236198a,2418,,"[64.5, 75.2]",3775628,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kirsty Hanson,31532.0,Right Wing,153,Manchester United,1475,['a555b1f7-be92-404f-aece-bc866c777bfe'],53,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:30:53.451,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,45e2a12d-aa99-46d9-8cd0-481af3922bf4,2862,,"[78.9, 16.2]",3775628,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Nor Mustafa,46733.0,Center Forward,176,West Ham United LFC,972,['66b4244f-7007-44fa-a2ca-6057b5f2e6ce'],27,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:27.414,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5729f8d5-dbd9-4969-8f5c-a7a9d117f0c0,2954,,"[50.6, 27.8]",3775628,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mayumi Pacheco,15724.0,Left Center Back,182,Manchester United,1475,['4e9e8842-a7a4-4b5e-b752-e19dafa04ead'],57,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:47:57.108,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,b5b82ce8-8e05-4c7b-9630-ab6b6fcdb08a,3078,,"[59.7, 48.1]",3775628,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Katerina Svitková,24403.0,Left Wing Back,191,West Ham United LFC,972,['3d783bcc-affa-49a4-b009-0950c624e8a4'],52,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:51:52.320,Foul Won,True
,,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,d9a513ee-7d64-49b7-b021-e8f8d3c0cb07,3094,,"[66.2, 38.1]",3775628,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,192,West Ham United LFC,972,"['55a9607f-ec03-40e3-8e55-edfe0b413e6d', 'd52140dc-97fc-439a-a6ab-153d35c198ef']",21,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:52:21.521,Foul Won,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,e3a9f847-c261-4ddf-92c4-e97daf58c34d,342,,"[69.3, 51.0]",3775628,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Attacking Midfield,18,Manchester United,1475,"['a6c5f03f-7b8f-4f76-a46e-afe2519b6f9b', 'adbd2fa7-859e-4133-9601-5b31a54de1ee']",36,,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:36.275,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,c068566a-2420-4ab8-8c50-9bf245e03648,350,,"[64.5, 27.8]",3775628,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Toone,31534.0,Right Wing,18,Manchester United,1475,"['27c97b55-f63f-43a7-b9ba-8f17144053fc', '3e489558-049e-4f4d-8785-5a343e82fac3']",41,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:41.006,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,0e3451c8-a50d-4a92-8b84-d25bd140112b,368,,"[72.3, 57.0]",3775628,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maria Thorisdottir,4636.0,Right Back,18,Manchester United,1475,"['5c31dfb2-c1df-4fb3-9f39-0588e33c71bb', '9f732b39-4e1c-474d-9c58-c57ed07dbff0']",50,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:08:50.238,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,8588b99a-449d-4cae-a40b-38a6ae8ad1b3,555,,"[68.8, 76.2]",3775628,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Maria Thorisdottir,4636.0,Right Back,22,Manchester United,1475,['ea506cac-97ba-4f58-a773-b6db0971bced'],52,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:13:52.556,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,92aca7ff-d930-40f1-8980-6743df328055,661,,"[63.6, 72.0]",3775628,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jackie Groenen,10654.0,Right Center Midfield,32,Manchester United,1475,['3d6cc9d0-a1ba-47a5-9b43-bc68bf2f3d2d'],53,,,,,,,,,,,,,,,,,,,Manchester United,1475,00:17:53.362,Dribble,True
