50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d310d97-b8b4-43a8-a6c9-992f7e7851eb,2947,,,"[89.4, 5.3]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connie Scofield,21556.0,Left Center Midfield,180,Birmingham City WFC,969,['61864cf0-4d42-4ff0-bc85-01cabdf01c84'],34,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:38:34.583,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2921006e-fe99-4771-a29e-6faa58490a21,2950,,,"[97.3, 14.2]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rebecca Holloway,31568.0,Left Back,180,Birmingham City WFC,969,['bed93cc3-a967-48a0-8774-c9cad0f69717'],37,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:38:37.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223db18c-8d3d-4f19-8cdb-d5e1356fa0d1,2954,,,"[39.0, 62.6]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,181,Reading WFC,974,['d3e3e41c-a7a4-4ba7-8fca-b5fa1a890428'],40,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:40.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8084463-2c50-4bd2-9df8-1877a4f9cae5,2957,,,"[61.9, 19.4]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,181,Reading WFC,974,['49091ac6-979c-4d10-9f0c-3aeeb2b3e5f7'],47,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:47.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4652b5f7-32fe-42a1-848a-e20dc78c58fb,2960,,,"[63.8, 40.2]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,181,Reading WFC,974,['a920c72a-f0f6-4bf4-aac8-95ebc4342080'],51,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:51.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cded7aaf-8316-415e-b92f-749ef62fd47e,2963,,,"[99.9, 9.2]",3775618,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brooke Chaplen,15723.0,Left Center Midfield,181,Reading WFC,974,['5090e428-15b7-4844-88b5-81e51e685250'],56,,,,,,,,,,,,,,,,,,Reading WFC,974,00:38:56.389,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ae3616d-c8a1-450f-a69b-58379b79bdff,2966,,,"[84.8, 10.3]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,181,Reading WFC,974,['2fee8798-3dfb-4898-b57c-1c234fc21989'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:00.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cb2d05-0e0c-46f5-9cf7-46b828795f7c,2970,,,"[78.3, 53.2]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Back,181,Reading WFC,974,['7bcafe50-5975-450d-9036-4bc44f9f6f39'],4,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:04.947,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ddf94a9-7e30-4c98-993f-a2857aa02f46,2973,,,"[77.5, 33.7]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,181,Reading WFC,974,['b36cd56c-15b7-4ac0-96a1-daf199bb05b1'],7,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:07.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68fffea9-85d3-44c9-88b4-5f8b75d75821,2981,,,"[55.1, 46.0]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connie Scofield,21556.0,Left Center Midfield,181,Reading WFC,974,['33e2d4f2-02e3-482d-90e8-b85d76e68c56'],15,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:15.222,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28aebf83-ba37-4fbd-93c8-1acd6b48ff52,2985,,,"[76.4, 44.2]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Center Forward,181,Reading WFC,974,['93fe76e6-de61-4414-ab66-6e472427ccdc'],18,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:18.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7096f74f-cf1a-4fd9-9f02-e94b78073f24,2987,,,"[31.3, 27.2]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Left Center Back,181,Reading WFC,974,['3f31c1ee-b5d4-4981-aa57-5fca71fc9f61'],19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:19.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f6179d-d3e9-4bea-90f3-16ded63e950e,2992,,,"[64.8, 25.1]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fara Williams,10251.0,Center Attacking Midfield,181,Reading WFC,974,"['2a5454e5-82ce-4e3a-b604-bf5357a47d45', '4b1608b3-2c72-4fb5-b462-ab5499776cee']",24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:24.790,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6110923-42c4-42ab-90f8-72355bd49079,2997,,,"[72.9, 69.4]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Center Forward,181,Reading WFC,974,['402a091d-4a49-4a58-9e34-d14d911ef6c2'],29,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:29.479,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18f0b850-fca9-4813-83c4-947482715b31,3001,,,"[99.2, 46.7]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Connie Scofield,21556.0,Left Center Midfield,181,Reading WFC,974,['a09ebd6a-d2b5-43f7-9d83-531e7ea04456'],34,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:34.840,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a89123e3-ad37-4af6-8589-50d866516289,3006,,,"[68.8, 12.5]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,181,Reading WFC,974,['636bf6ad-280c-466b-9c61-5ebc502223c0'],41,,,,,,,,,,,,,,,,,,Reading WFC,974,00:39:41.060,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d26b2e2-92d9-4edb-85f9-4cb85ac79a73,3011,,,"[102.0, 67.5]",3775618,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudia Walker,15580.0,Right Center Forward,182,Birmingham City WFC,969,['f6bad141-5bc6-4efa-860e-ed300bea1346'],48,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:39:48.197,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d82e41-bbc8-4cff-8b1e-127cdb1ce81f,3014,,,"[103.4, 70.8]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Center Forward,183,Birmingham City WFC,969,['a8685bcf-8666-4097-9bd3-ac4bb7b40bf1'],10,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:10.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727dbd69-05f0-4c5e-8d4d-586a6ca8ff32,3017,,,"[113.8, 74.9]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Mccarron,46717.0,Right Center Midfield,184,Birmingham City WFC,969,['6629e1c3-43f0-43eb-ae07-eb97707d099c'],32,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:32.488,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704612fa-769f-424a-bbf8-9fb984333abf,3021,,,"[104.9, 76.2]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harriet Scott,19592.0,Right Back,184,Birmingham City WFC,969,"['157802d9-d741-496f-8bd5-e869004713ea', '71039071-d07d-4b6b-8f34-5ac9da93fff4']",33,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:33.466,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38cf6dd6-62ef-4716-9eda-a897c0cfe725,3024,,,"[114.4, 70.9]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Mccarron,46717.0,Right Center Midfield,184,Birmingham City WFC,969,['408b2081-fe53-467e-9b55-4e0c92a8965c'],35,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:40:35.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2da23280-b4d4-4b36-a389-779aee62f6c2,3026,,,"[32.9, 49.7]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,185,Reading WFC,974,['a79208c4-3ff2-4849-852b-07288d22b177'],50,,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:50.841,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34b43f93-8deb-482b-80cb-6132debcdf47,3028,,,"[53.1, 78.4]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Right Back,185,Reading WFC,974,['7cf4cec1-7fdd-43a5-b171-7d8aed528383'],51,,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:51.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b08058d-8a8c-40ef-9049-108dc20344b3,3032,,,"[63.8, 77.6]",3775618,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Right Back,185,Reading WFC,974,"['3c0ef45c-ae38-4e29-abda-5dbf8724499c', '7828ed09-29d5-4d1c-a072-fce7cc4af8a3']",54,,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:54.971,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736e2f4a-3620-45ca-aef6-4edd5dae83c3,3038,,,"[51.5, 62.8]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,185,Reading WFC,974,['6334e712-efa1-4f1a-a97e-1dd63f2c4d0e'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:00.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab55d83-22f7-4be9-9128-5854075cb2e3,3042,,,"[51.3, 26.3]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Molly Bartrip,21021.0,Left Center Back,185,Reading WFC,974,"['f4091798-0059-44ce-972e-994d5296ac0e', 'fbefbd01-94b3-4640-84b2-074c6c70a232']",6,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:06.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab47305b-58a8-424e-83a5-f39e92211b9f,3045,,,"[61.7, 28.0]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Chaplen,15723.0,Left Center Midfield,185,Reading WFC,974,['8a2204af-34b0-46e7-a72a-ebad91c8d45b'],8,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:08.334,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6889b9-f86b-4846-9f3c-2752d712aabb,3048,,,"[73.3, 61.3]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Angharad James,15577.0,Right Center Midfield,185,Reading WFC,974,['7880136e-b932-4e1a-a718-35ebe6039646'],11,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:11.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c93a86d-03be-48a7-ad51-e06aaf4a7a34,3053,,,"[52.6, 39.6]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deanna Cooper,20061.0,Right Center Back,185,Reading WFC,974,['27d9f455-4241-40ab-a7da-077a23847355'],15,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:15.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c749fb-bbe4-448c-b59e-85bdd9cc80c7,3056,,,"[68.9, 77.4]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Right Back,185,Reading WFC,974,['4018d58e-d908-4097-ba88-24488539a7b8'],18,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:18.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c94ef63a-68a8-49db-8db6-813632f1830b,3059,,,"[63.8, 54.4]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deanna Cooper,20061.0,Right Center Back,185,Reading WFC,974,['c19da153-803b-418b-855c-2936fefe481a'],23,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:23.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc29077a-ce48-4670-a33e-5a6439c8051e,3062,,,"[79.0, 32.6]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brooke Chaplen,15723.0,Left Center Midfield,185,Reading WFC,974,['a0678f3e-8e43-41c6-8ef6-35c5efac2da9'],25,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:25.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619ffc9-e805-4cd5-bc9e-798d080100be,3065,,,"[82.2, 41.1]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,185,Reading WFC,974,['a2675ac1-7c3d-4ee0-9f53-d754d6fa8ada'],28,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:28.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5159d1fd-e9cf-4670-be87-134ddf1115a9,3068,,,"[106.3, 13.9]",3775618,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Mukandi,18998.0,Left Back,185,Reading WFC,974,['c56c8dbc-ce88-4276-b02f-31fc5c778f63'],34,,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:34.141,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373997bc-69c0-4229-9199-d11b8985f6ed,3074,,,"[46.6, 75.8]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Center Forward,186,Birmingham City WFC,969,['d320b2d7-7188-4a92-a931-fee5f369a2af'],4,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:04.362,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a620f147-03cf-40e6-ab46-5f34ab4923a5,3077,,,"[85.2, 12.2]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,186,Birmingham City WFC,969,['31cefa14-458f-45f1-8b0c-98d02bcc6c9a'],5,,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:05.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d07f5c0-039f-453e-af3c-8f7c70d1c6fd,3082,,,"[69.7, 7.8]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Mukandi,18998.0,Left Back,186,Birmingham City WFC,969,"['64f5958f-c636-4529-8f72-49051ba50fe6', 'ea852e68-9d4c-4d8b-a13b-4217d0ec19dc']",9,,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:09.156,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7555fcb2-7433-4cde-9e24-3e0430c117ce,3086,,,"[45.4, 70.4]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Chloe Mccarron,46717.0,Right Center Midfield,186,Birmingham City WFC,969,['3b8fe78f-dc08-4f53-b7c0-9edb83743d03'],13,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:13.717,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c2d240b-5c1c-46d0-8d68-db6bfcc7a842,3089,,,"[45.8, 63.3]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sarah Emma Mayling,19500.0,Center Attacking Midfield,186,Birmingham City WFC,969,['c2a46d74-5ea9-46ca-a9ec-e556c2da4e45'],14,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:42:14.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d9efc3-bcd5-45e4-98ca-981ad7c288cc,3093,,,"[77.2, 33.8]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Angharad James,15577.0,Right Center Midfield,187,Reading WFC,974,['33e47a83-ba24-447d-a818-c9de5c4b6f65'],16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:16.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f419139c-e992-456d-94e6-2f8eacb8a316,3096,,,"[71.4, 55.9]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Back,187,Reading WFC,974,['2f3d9eae-1109-4573-a99a-d82e0b4f4f55'],19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:19.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361ec995-da97-4fd5-b163-6564b7ca8451,3100,,,"[113.9, 48.1]",3775618,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natasha Harding,15725.0,Left Center Forward,187,Reading WFC,974,['44b00282-789e-40bf-8c3f-a7f7d76dfe97'],26,,,,,,,,,,,,,,,,,,Reading WFC,974,00:42:26.323,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327d6f58-a3ca-4eff-86ea-6f32ec1244ed,3105,,,"[68.6, 2.3]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Abbi Grant,31565.0,Left Center Forward,188,Birmingham City WFC,969,['eee9e990-6d05-4cbb-ab17-d9c7ecfbc605'],2,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:02.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8366e359-36b1-4d70-8560-5bf85d82d8e5,3109,,,"[58.4, 68.8]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jessica Fishlock,5016.0,Center Defensive Midfield,188,Birmingham City WFC,969,"['7cd379f5-2b28-4694-96bd-b8b13479eca8', 'ade38d01-007d-445b-9b2d-63b5bba51fe7']",4,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:04.005,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c3becf7-d57e-4803-8075-999def01408e,3114,,,"[91.2, 78.1]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Left Center Forward,189,Reading WFC,974,['bfe66963-c1b7-40a7-8dad-015040295a4d'],19,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:19.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd2d7e4f-3716-46a1-8295-22da7e43d835,3117,,,"[13.1, 3.0]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rebecca Holloway,31568.0,Left Back,189,Reading WFC,974,"['9473f5e1-ae3c-4179-aa67-90c77e2089d5', 'da530e43-2a4e-4c6c-91cd-13874dba1c1e']",22,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:43:22.138,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50062d26-47a5-4818-abfb-5a3280296b8f,3122,,,"[108.6, 65.5]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Right Center Forward,190,Reading WFC,974,"['4dfabf9b-b578-4de4-881a-0b1c0848c49e', 'c6d59296-3d34-432e-9c3e-7c0e0e189329']",31,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:31.146,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379c3466-9e8a-4f2f-9e37-b0442ce5ef4e,3135,,,"[115.0, 55.5]",3775618,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Right Center Forward,191,Reading WFC,974,"['3103a1af-bd49-4f71-b831-c57feeab00d8', 'f586a2d9-54e8-4ce8-8848-61b9f92a7e72']",58,,,,,,,,,,,,,,,,,,Reading WFC,974,00:43:58.402,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca1b9ccf-d129-476b-8d92-d71a09031066,3138,,,"[111.4, 71.3]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natasha Harding,15725.0,Left Center Forward,191,Reading WFC,974,['91b2b094-1387-4a2c-a490-15fbf9d0b5f8'],0,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:00.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0bd24f-30fe-4ff5-a8bc-b06939dc4175,3141,,,"[112.5, 54.0]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danielle Carter,24281.0,Right Center Forward,191,Reading WFC,974,['ebf0ea59-1c94-4e7a-bc73-99030ecd0be3'],1,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:01.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b592aa-5ec4-4cf8-8417-9f43b7f540ec,3151,,,"[108.6, 66.7]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,192,Reading WFC,974,"['3fa35ed4-35a5-4f28-9852-7e1301b3fde7', '6f6efadf-44d3-4c28-8524-abc39eba6bee']",16,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:16.283,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6163e04a-3917-4f8f-974e-2594dd9cd8cf,3157,,,"[42.6, 19.0]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudia Walker,15580.0,Right Center Forward,192,Reading WFC,974,['c9aa257b-f937-47ee-97f2-7659e3fa7eb5'],23,,,,,,,,,,,,,,,,,,Birmingham City WFC,969,00:44:23.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d27f1a-35c8-45bf-b00e-bdaf716d1c8c,3159,,,"[72.9, 71.9]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,192,Reading WFC,974,['0ab99206-e674-4d1b-9430-5deb33297846'],24,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:24.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7037e7-becc-44ae-9469-dc4a2a2e6cc8,3163,,,"[79.0, 65.7]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,192,Reading WFC,974,"['8e1ddc1c-b7ef-478e-a174-2ecd0e5d4b55', 'fbff95cd-f636-4ef6-9605-754803e6f984']",27,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:27.297,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6167d9ae-37b7-48a9-b4d3-f4d8c6471828,3166,,,"[86.6, 76.6]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristine Leine,31628.0,Right Back,192,Reading WFC,974,['67957ae8-965f-4901-aba5-73359702e886'],29,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:29.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ddea86-01df-4054-825e-e0626bd343a0,3173,,,"[88.1, 39.6]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fara Williams,10251.0,Center Attacking Midfield,192,Reading WFC,974,['30eef4b3-1ff1-4b89-b089-b7ceb3460c9f'],38,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:38.431,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a31455-726a-4eef-9108-42ce20e1b04b,3176,,,"[103.1, 38.8]",3775618,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Brooke Chaplen,15723.0,Left Center Midfield,192,Reading WFC,974,['c25ba134-5c25-42c5-b2da-05dfd2a5f1a5'],39,,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:39.640,Ball Receipt*,
