50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[93.9, 71.8]",,,,,,,,,,,,1.531905,,,,,,,,,,,,,01522d5d-489e-495f-99d0-e84c7fd88178,1518,,"[91.2, 71.4]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,60,Manchester City WFC,746,"['96c9198e-02ae-43e4-b349-156e76a0dd00', '99952209-db74-4c39-ad03-e6ed1483e2cc', 'b0dd9528-2578-4a57-aec6-47a7190ae992']",0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:00.575,Carry,True
,,,,,"[112.1, 69.2]",,,,,,,,,,,,2.177875,,,,,,,,,,,,,93976969-6ee6-4269-ac9c-4e2bddd66c8b,1522,,"[93.9, 71.8]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Kelly,15570.0,Right Wing,60,Manchester City WFC,746,"['2cacde79-4613-4fe7-ba91-109a49cbabd0', '6c2f9ef1-9662-4de2-bd75-178e195772e1', '96c9198e-02ae-43e4-b349-156e76a0dd00', '99952209-db74-4c39-ad03-e6ed1483e2cc']",2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:02.107,Carry,True
,,,,,"[89.7, 36.1]",,,,,,,,,,,,1.735658,,,,,,,,,,,,,2daa9b0c-c323-49d4-a4ec-d0765661396e,1527,,"[89.5, 34.6]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Center Midfield,60,Manchester City WFC,746,"['2df494f8-8a5f-40f0-8358-7946887bd3a2', '8a6fee59-5075-4a25-b65c-a349f2089f29']",7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:07.862,Carry,
,,,,,"[93.1, 22.0]",,,,,,,,,,,,2.555662,,,,,,,,,,,,,0b69357e-490d-46c2-b506-7fdf5eb46f24,1530,,"[101.2, 15.1]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,60,Manchester City WFC,746,"['79faf337-6e4a-4957-8cbf-b21eae6b2d61', '85579cc2-755d-4e67-bdab-d4a7e9dcb355']",10,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:10.979,Carry,
,,,,,"[82.6, 35.9]",,,,,,,,,,,,0.76108,,,,,,,,,,,,,78215105-a508-45ac-b5ae-0e99ad8d8041,1533,,"[82.6, 35.9]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Center Midfield,60,Manchester City WFC,746,"['34b9d732-037f-402a-8406-8c20bd479620', 'c26c534a-d7d7-48ba-bf0b-b98015079c5d']",14,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:14.483,Carry,
,,,,,"[91.4, 40.6]",,,,,,,,,,,,0.007734,,,,,,,,,,,,,15a6d88d-8b5a-4d84-9c22-39d1d237cc56,1536,,"[91.4, 40.6]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellen White,10180.0,Center Forward,60,Manchester City WFC,746,"['117ab5be-5944-41a4-89f1-b676e1c0e328', '55446689-8353-4f81-b9a3-ceef48414c56']",15,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:15.963,Carry,
,,,,,"[86.7, 31.4]",,,,,,,,,,,,0.756375,,,,,,,,,,,,,6f58a773-b841-4d9b-9436-cd4771b9996e,1539,,"[86.7, 31.4]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Center Midfield,60,Manchester City WFC,746,"['535ad41b-8572-423a-be95-bc6dee6cb77e', '66085675-3657-4a89-84aa-a52ed3ccf6df']",16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:16.562,Carry,
,,,,,"[25.9, 52.4]",,,,,,,,,,,,1.11712,,,,,,,,,,,,,e202539c-7a31-40c6-a02b-606e3c77d6c9,1543,,"[26.6, 47.4]",3775639,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Isobel Mary Christiansen,4645.0,Right Defensive Midfield,60,Manchester City WFC,746,"['b3e2f661-4cba-439e-b553-a8fbed3c86a1', 'b5b900b8-53a7-498d-a308-11bf8e2e6dcb', 'e9dbced4-e668-4e7f-98d4-0be1d1b7792b']",17,,,,,,,,,,,,,,,,,Everton LFC,967,00:34:17.879,Carry,True
,,,,,"[54.4, 8.3]",,,,,,,,,,,,1.208885,,,,,,,,,,,,,908989e4-8f77-4713-bc33-491b5fd34f1e,1555,,"[54.4, 6.6]",3775639,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,61,Manchester City WFC,746,"['015094af-7548-450a-b741-5adb805f68b6', '6b176576-209d-4dff-b6f4-f05f6fab646f']",13,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:13.999,Carry,
,,,,,"[61.9, 53.0]",,,,,,,,,,,,3.512265,,,,,,,,,,,,,6e31a41a-20fb-486c-ac23-996141630923,1558,,"[55.2, 41.9]",3775639,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,61,Manchester City WFC,746,"['65b94e42-bdbc-4f6e-9092-45f5f896cf8b', 'd5a05acb-138d-4b1d-b0a8-fb9f72e34e72']",16,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:16.916,Carry,
,,,,,"[77.7, 74.6]",,,,,,,,,,,,1.284427,,,,,,,,,,,,,fe60b9b0-7874-409b-8fe0-13c92f3fa42b,1561,,"[77.7, 74.6]",3775639,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucy Bronze,10178.0,Right Back,61,Manchester City WFC,746,"['1665030c-8a31-41b0-9383-d618875d3f02', '181ac365-e397-43ed-a543-48bf758e9634']",21,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:21.797,Carry,
,,,,,"[111.3, 73.1]",,,,,,,,,,,,2.826462,,,,,,,,,,,,,423e3e96-faa2-4777-884e-aa494e16b164,1565,,"[94.4, 72.9]",3775639,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Right Wing,61,Manchester City WFC,746,"['01589499-b922-42de-af3f-cd8716ef1122', '571cd92f-d034-40f4-b841-7ca270b2edc2', 'cf5b4298-8393-4bc8-b7dd-013cb50a1dbe']",24,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:37:24.221,Carry,True
,,,,,"[9.9, 43.2]",,,,,,,,,,,,1.322598,,,,,,,,,,,,,c886c590-c0b5-4f50-96f3-557eb6480f84,1570,,"[11.0, 43.8]",3775639,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rikke Læntver Sevecke,15789.0,Right Center Back,61,Manchester City WFC,746,"['514c0e07-25ed-476a-8a6f-e457ddf8c5d4', 'ddaa41b7-bb02-4fe3-836d-faa091443801', 'f4a476e7-bee7-4d24-a51e-9c997bf4b33f']",30,,,,,,,,,,,,,,,,,Everton LFC,967,00:37:30.422,Carry,True
,,,,,"[55.0, 32.2]",,,,,,,,,,,,0.100556,,,,,,,,,,,,,1a0f530b-d479-48be-ace7-6342896912d0,1581,,"[55.7, 31.8]",3775639,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Right Center Midfield,63,Manchester City WFC,746,"['2a6cbe7e-d40d-4e7a-abc6-2b61bf00c104', '4c8254fc-57d1-480f-ad15-572a6cdc3980']",9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:09.354,Carry,
,,,,,"[66.8, 3.1]",,,,,,,,,,,,2.116234,,,,,,,,,,,,,10784afa-9863-4109-87fb-0abee844bf4c,1589,,"[68.7, 2.7]",3775639,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,65,Manchester City WFC,746,"['9f70c08b-3a22-410a-9b7b-7c46eaaf5d31', 'c6eb8465-05b2-48fd-84f9-5bfddb616cb2', 'e02f7f1f-a71d-4260-a713-d4d9fca08824']",32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:32.353,Carry,True
,,,,,"[60.8, 35.0]",,,,,,,,,,,,1.577643,,,,,,,,,,,,,925ae3bb-dd0e-4e36-bf7f-b962d76997ac,1598,,"[59.1, 36.1]",3775639,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,66,Manchester City WFC,746,"['5143b4af-3f0f-4627-a314-62d0edf68284', '70c57261-6ec8-455e-a5ea-4f5e93a5f642']",57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:57.665,Carry,
,,,,,"[74.9, 4.9]",,,,,,,,,,,,2.053354,,,,,,,,,,,,,2c296201-5db5-489d-9955-921bbbc05e2f,1601,,"[72.8, 4.9]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,66,Manchester City WFC,746,"['426b8147-8b8b-40c3-bbc1-150160fdea60', '97cdf323-750d-4baa-a6bd-760875e1f61b']",0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:00.927,Carry,
,,,,,"[72.8, 23.2]",,,,,,,,,,,,4.069736,,,,,,,,,,,,,db578f4c-395e-4890-b995-e418aa8a464d,1604,,"[77.7, 16.0]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caroline Weir,10188.0,Left Center Midfield,66,Manchester City WFC,746,"['10462604-5c98-4bc2-94e3-970f47804f51', '5af7b91e-13db-4b9d-a43f-129caf73f49e']",3,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:03.819,Carry,
,,,,,"[72.8, 52.6]",,,,,,,,,,,,1.101224,,,,,,,,,,,,,097e4b20-1b7e-4a9e-8247-d0d0e4d6fd89,1607,,"[69.6, 52.8]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stephanie Houghton,10185.0,Right Center Back,66,Manchester City WFC,746,"['5b5a208b-6f39-4625-af04-38a86c4dea56', 'c2ba86a6-69b3-47b0-9fcd-a6b00deb3b5d']",9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:09.140,Carry,
,,,,,"[48.2, 30.8]",,,,,,,,,,,,0.580256,,,,,,,,,,,,,26446a9a-2563-4bdb-a6fa-455605367046,1613,,"[48.2, 31.8]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,67,Everton LFC,967,"['0ae68368-de9c-402a-a23c-2a5ec692d0ab', '4dd5e2f3-0957-4d46-9cf1-af9d4558e338', '9da49e49-867b-4b75-86a9-990fbbe046ff', 'cc5fdc78-246b-4413-bdd4-78126b3de55d']",13,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:13.434,Carry,True
,,,,,"[54.2, 23.7]",,,,,,,,,,,,2.392397,,,,,,,,,,,,,973f404e-6399-4004-9c13-e1e571108633,1616,,"[48.2, 30.8]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Valérie Gauvin,25442.0,Center Forward,67,Everton LFC,967,"['0ae68368-de9c-402a-a23c-2a5ec692d0ab', '4dd5e2f3-0957-4d46-9cf1-af9d4558e338', '89ee14b8-af6d-46e1-9d3f-c0db09610397', 'f8a38db0-fbcb-4857-a75a-27c8dfcd68f9']",14,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:14.014,Carry,True
,,,,,"[48.4, 5.9]",,,,,,,,,,,,0.672965,,,,,,,,,,,,,2095cd60-3e1b-489c-85fe-ee7b5dcd067f,1620,,"[49.0, 6.4]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Wing,67,Everton LFC,967,"['261e9904-06a7-4025-8906-115711ea6d23', '3c84ca12-7753-4cd4-99de-1caa3ad3b0f4', 'f257c422-f658-4bf6-aa23-71d5a2fdcb5d']",17,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:17.706,Carry,True
,,,,,"[35.3, 17.3]",,,,,,,,,,,,0.628427,,,,,,,,,,,,,fb83e5ca-d31e-40fa-bc00-b5d7087cf008,1624,,"[35.5, 17.3]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,67,Everton LFC,967,"['3f5a5928-9140-4e01-a6ae-5a5a007c4efd', '57010bd4-5d2e-4287-8bea-eb1a1887f9ae']",19,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:19.750,Carry,
,,,,,"[27.6, 33.8]",,,,,,,,,,,,0.909923,,,,,,,,,,,,,8e42f122-4275-466b-8449-00656037ad1c,1627,,"[27.6, 33.8]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,67,Everton LFC,967,"['06b9ef6f-167c-4332-a033-0fb6da78e3a4', '1590604a-39e7-4c12-b0ec-b397d38920ca']",21,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:21.530,Carry,
,,,,,"[31.5, 66.0]",,,,,,,,,,,,1.516735,,,,,,,,,,,,,6b30717b-8a01-4e18-9a1d-5ca1814558b5,1630,,"[29.8, 56.9]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,67,Everton LFC,967,"['65e2c5e8-e3d1-468b-b4a5-45454f3cd1c5', '810e68ef-b5e4-4ed7-af6c-a6e12e71e3de']",24,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:24.333,Carry,
,,,,,"[45.2, 71.2]",,,,,,,,,,,,1.939477,,,,,,,,,,,,,7dfdbf2b-aaf1-42e0-8898-0db89864be24,1633,,"[47.5, 77.4]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicoline Sørensen,10274.0,Right Wing,67,Everton LFC,967,"['7dee158b-d1aa-4dc5-b636-61f6af6e35ec', '87469986-fe72-4d21-9feb-0924a88d54d9']",27,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:27.487,Carry,
,,,,,"[27.2, 56.6]",,,,,,,,,,,,0.895829,,,,,,,,,,,,,7d49482c-dd56-4786-92bc-96878e33739e,1636,,"[28.1, 56.2]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,67,Everton LFC,967,"['26eafc94-4da6-4fb0-af48-5c554ed56dbd', '29def43c-ab7d-4b80-a262-f01cb0a8fcf6']",31,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:31.206,Carry,
,,,,,"[8.8, 39.1]",,,,,,,,,,,,0.96697,,,,,,,,,,,,,f527771e-b735-434c-b719-e2113a7256ab,1639,,"[8.8, 39.1]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexandra MacIver,34360.0,Goalkeeper,67,Everton LFC,967,"['045fe2fa-b2f8-4135-a84b-9096d5973a72', 'a2ecc622-35a4-494a-81b7-5614339dc12f']",34,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:34.274,Carry,
,,,,,"[15.2, 55.4]",,,,,,,,,,,,0.996257,,,,,,,,,,,,,408e0436-5ca3-47eb-b649-08e59128df4d,1642,,"[15.2, 55.4]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,67,Everton LFC,967,"['4e25d8de-ad87-46e4-8f9b-290d2847c5f1', 'd88ce6be-6bdf-4c82-afdd-3c877e506ad5']",36,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:36.562,Carry,
,,,,,"[24.4, 16.4]",,,,,,,,,,,,1.029858,,,,,,,,,,,,,33ecede5-8292-4884-9ab0-acaa1c2ef018,1645,,"[24.4, 16.4]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,67,Everton LFC,967,"['417f5245-c3b0-40f8-a0a4-f1b17a726a0c', '73400fdf-8520-4e8a-afb8-db11c92f0317']",39,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:39.451,Carry,
,,,,,"[13.9, 26.9]",,,,,,,,,,,,1.351444,,,,,,,,,,,,,85406b05-57a5-45fa-84cd-43288a5af690,1648,,"[14.6, 37.2]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,67,Everton LFC,967,"['1d4259c4-6dbb-4d67-b34d-adc9c1e0b0d6', '895d4c52-1838-4bfe-ad84-b5077537b65f']",42,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:42.118,Carry,
,,,,,"[36.8, 7.0]",,,,,,,,,,,,1.397625,,,,,,,,,,,,,cf07e12f-0617-45b7-9c58-beaf3c8fbc41,1651,,"[29.1, 7.7]",3775639,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,67,Everton LFC,967,"['2047e4a0-2b7d-4372-a96a-aa0a56d91abf', '7a18af2b-2594-4d1d-b0cf-3585a93511da']",45,,,,,,,,,,,,,,,,,Everton LFC,967,00:39:45.270,Carry,
,,,,,"[21.7, 45.3]",,,,,,,,,,,,4.20916,,,,,,,,,,,,,6cace837-d1a4-421e-a808-34d0c218604f,1663,,"[20.2, 45.3]",3775639,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,69,Manchester City WFC,746,"['5f790e15-b93e-4315-9b55-f3e12b392be4', '71a2468e-974b-4e6e-93e7-02b628167504']",32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:32.253,Carry,
,,,,,"[37.5, 54.3]",,,,,,,,,,,,2.51338,,,,,,,,,,,,,cec28da4-4566-495e-b4c6-96084d6cad28,1666,,"[30.0, 61.5]",3775639,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,69,Manchester City WFC,746,"['82f68bee-36e5-4628-a611-5cba11269baf', '903aea53-e584-4eb3-a4dc-3beca176cbcb']",37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:37.688,Carry,
,,,,,"[35.6, 28.4]",,,,,,,,,,,,1.563114,,,,,,,,,,,,,6068f0ac-b07c-4415-ab88-9364c7c5b63a,1669,,"[35.6, 28.4]",3775639,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,69,Manchester City WFC,746,"['3508979f-6d97-48e1-be3a-d5b7a5458ddc', 'f758baae-532a-444b-b063-69960e6cbe35']",41,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:41.579,Carry,
,,,,,"[71.3, 20.3]",,,,,,,,,,,,3.229056,,,,,,,,,,,,,9c19467f-7f67-4aea-bde2-7d5dbea6608c,1674,,"[68.5, 4.9]",3775639,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lauren Hemp,15555.0,Left Wing,69,Manchester City WFC,746,"['43a2aba2-94dc-4c24-9582-0bb708a6c632', '84dd434f-fdaa-4ff5-9650-bab7aad34f70', '9b6a3c56-277c-455f-bc1b-75e355c56ac5']",46,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:40:46.683,Carry,True
,,,,,"[85.8, 74.4]",,,,,,,,,,,,0.177629,,,,,,,,,,,,,5de8192e-3a1e-47da-8a24-1090349cfe78,1683,,"[84.3, 74.4]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucy Bronze,10178.0,Right Back,70,Manchester City WFC,746,"['36f55360-c6fb-4f57-a36b-ae4a3a66d1f0', 'f15c309e-1e2b-4b1d-98a4-ccef7386968c']",6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:06.337,Carry,
,,,,,"[28.9, 4.9]",,,,,,,,,,,,0.826546,,,,,,,,,,,,,c5f48c58-d8f6-4cef-a166-4603f2c67dc4,1690,,"[30.2, 4.7]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Poppy Pattinson,17274.0,Left Wing Back,71,Everton LFC,967,"['2b1b88c0-ddc4-4ddb-afdb-9a3025bda21c', '75a9dacf-1d5a-435a-b420-49c66b8cd3fa', 'c91b6b6f-68d3-4633-8e4d-3c9c8374f22c']",29,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:29.602,Carry,True
,,,,,"[27.4, 65.4]",,,,,,,,,,,,3.368621,,,,,,,,,,,,,18e8fcf6-0698-4759-a2cc-defd466be433,1700,,"[24.7, 66.2]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,72,Manchester City WFC,746,"['2f49c989-27c2-451f-b937-4c73541b14cd', 'e07bcd36-5e63-48db-9424-af3ca2c23333']",40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:40.659,Carry,
,,,,,"[36.0, 35.9]",,,,,,,,,,,,2.778029,,,,,,,,,,,,,502bbbec-6a0a-4815-b3d7-ceeb3f4b03db,1703,,"[28.9, 35.2]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,72,Manchester City WFC,746,"['282e40ba-3c7b-40f5-8275-686781228bef', '951843b6-69df-4ef8-b042-19b187c096f5']",45,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:45.375,Carry,
,,,,,"[67.7, 7.7]",,,,,,,,,,,,0.736741,,,,,,,,,,,,,8933b81b-2b8f-4a56-8c83-bd31d0be4174,1708,,"[68.1, 8.3]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Wing,73,Everton LFC,967,"['17efc02d-7b39-40c8-9f70-87120b7d8e91', '33591783-6455-4c3a-aa77-78354db3b94a', '780227b8-3c37-4086-9358-3524bc14943c', 'd6f23c9d-8191-4448-8bfe-b34505f032e3']",51,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:51.339,Carry,True
,,,,,"[67.0, 8.1]",,,,,,,,,,,,0.816628,,,,,,,,,,,,,b952cfe2-7cbf-4667-b512-7e55310919f6,1711,,"[67.7, 7.7]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucy Hope,16386.0,Left Wing,73,Everton LFC,967,"['41162f75-fb52-4060-ba68-2219c300097c', '780227b8-3c37-4086-9358-3524bc14943c', 'd6f23c9d-8191-4448-8bfe-b34505f032e3']",52,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:52.076,Carry,True
,,,,,"[53.9, 22.4]",,,,,,,,,,,,0.893466,,,,,,,,,,,,,1b53e9e1-fa19-4bbe-a894-0790078e8564,1714,,"[53.3, 22.7]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabrielle George,15575.0,Left Center Back,73,Everton LFC,967,"['7a71b230-0ec7-4dd1-9b38-3111f2d61ef0', 'c08919a9-b653-4a53-8b09-55b447d5ebb5']",53,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:53.994,Carry,
,,,,,"[44.5, 32.9]",,,,,,,,,,,,1.164015,,,,,,,,,,,,,135e08d5-0c69-4b9c-883c-a90e3093e5fe,1717,,"[45.0, 32.5]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Megan Finnigan,18254.0,Center Back,73,Everton LFC,967,"['27e17d8c-2e81-4c98-99fd-3340278770c9', 'dad91528-4de8-4e02-a0d0-06dca7fbb6db']",55,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:55.972,Carry,
,,,,,"[48.8, 61.1]",,,,,,,,,,,,1.212982,,,,,,,,,,,,,f9410110-e4f0-442d-9b3e-895150ce7fc3,1720,,"[43.7, 57.9]",3775639,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rikke Læntver Sevecke,15789.0,Right Center Back,73,Everton LFC,967,"['8ac41f8f-6056-4c34-8388-d2fd09f8ac1a', 'f98fde05-dd52-4d86-93b0-630d9a38f53a']",58,,,,,,,,,,,,,,,,,Everton LFC,967,00:41:58.957,Carry,
,,,,,"[88.4, 76.1]",,,,,,,,,,,,2.035151,,,,,,,,,,,,,0b1a0fbb-dfb9-419d-a254-faedec3c10e1,1723,,"[79.8, 76.3]",3775639,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hayley Emma Raso,6818.0,Right Wing Back,73,Everton LFC,967,"['7563a69d-91fa-481e-b729-295f09384459', '8edd348c-660a-4864-b905-7944492e1445']",1,,,,,,,,,,,,,,,,,Everton LFC,967,00:42:01.824,Carry,
,,,,,"[9.3, 5.5]",,,,,,,,,,,,1.013638,,,,,,,,,,,,,066584ac-dfbc-47e1-86ff-a9a26cc5af62,1727,,"[10.8, 14.3]",3775639,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Greenwood,10252.0,Left Center Back,74,Manchester City WFC,746,"['18e19404-2a1b-4837-8c80-ef12f54f47bc', '7ee2487a-ff9e-4539-ab3b-91351c89e892']",6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:06.016,Carry,
,,,,,"[17.4, 10.0]",,,,,,,,,,,,1.244578,,,,,,,,,,,,,8ca31050-34ca-4a53-889b-397381127fa0,1742,,"[19.1, 10.8]",3775639,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alex Greenwood,10252.0,Left Center Back,75,Manchester City WFC,746,"['0fc2dea1-ae47-43f6-81e5-98a3632ad7dd', 'a4df4da3-d89b-4fde-8f16-c27213566e74']",33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:33.300,Carry,
,,,,,"[25.5, 4.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,9929331d-b04e-48a1-856b-34c9ed99a311,1745,,"[25.5, 4.4]",3775639,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Left Back,75,Manchester City WFC,746,"['5b2c8d40-0e51-4d50-950c-4e8faa4d5506', 'a5fca0cf-7f2a-4cad-8234-36aa1153addb']",35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:35.069,Carry,
