ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b015ae-e432-4c2c-81cd-50886adb9a54,1898,,,"[111.0, 21.9]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bethany England,15550.0,Left Center Forward,109,Chelsea FCW,971,['590d231e-7caa-498d-ae6c-bb7b84e43f25'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:05.172,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b83272a6-1b22-446c-9432-10c651eb722e,1904,,,"[58.1, 12.8]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dagný Brynjarsdóttir,10124.0,Right Defensive Midfield,110,West Ham United LFC,972,['17cc4013-aa58-4d0d-b60a-cee150f46330'],36,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:36.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,099dc39c-0b7a-432d-8df2-bebb74454eb7,1907,,,"[73.6, 66.8]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bethany England,15550.0,Left Center Forward,110,West Ham United LFC,972,['3f69b360-7b37-4106-b765-6e910a57d925'],38,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:38.081,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,48384d9e-81f0-47d2-a5a1-e316b2f9d336,1913,,,"[72.1, 54.4]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Guro Reiten,10514.0,Left Midfield,110,West Ham United LFC,972,['14dc3234-408f-4c1a-a48c-101cf5604c27'],41,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:41.475,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbe81c28-9544-4b20-ba37-4950035b147b,1915,,,"[16.0, 37.3]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Courtney Brosnan,31555.0,Goalkeeper,110,West Ham United LFC,972,['5d6c0655-ec77-40a1-879b-a664d2ea6b3b'],43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:43.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,afe6f3f7-6ef2-4c9d-9325-5d8d3a8b0c8c,1918,,,"[41.3, 75.8]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cecilie Redisch Kvamme,31553.0,Right Wing Back,110,West Ham United LFC,972,['486a2490-8502-4b17-868c-45c383a7b636'],48,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:48.550,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f253c50b-61c7-4dc0-a795-a76117d3f52d,1920,,,"[67.5, 68.7]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenza Dali,15421.0,Right Attacking Midfield,110,West Ham United LFC,972,['aefab89c-9689-42be-bfe6-bab73d3d854b'],50,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:07:50.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05f9b64e-c362-4966-8d97-978c5e9f6da3,1925,,,"[66.4, 15.0]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,111,Chelsea FCW,971,['6e1ed6c1-9d75-4a4d-94d6-34cb8d664273'],54,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:54.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ae67f85-9dd2-4fe3-a880-900062233ff7,1928,,,"[66.4, 24.7]",3775591,52,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Center Midfield,111,Chelsea FCW,971,['d248ef2f-e05f-40de-a765-34e27b70068d'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:07:55.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a82b964-5ba0-4733-9548-5df717a0f553,1934,,,"[17.1, 41.2]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Courtney Brosnan,31555.0,Goalkeeper,111,Chelsea FCW,971,['0e63ed84-aae8-41ae-aa5b-2c153e8f9097'],0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:00.131,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ec93321-f39c-45e0-a294-9437312a7c37,1937,,,"[69.1, 55.8]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,111,Chelsea FCW,971,['9f699dfe-6fd3-4078-b9a2-3e110278a197'],8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:08.206,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,272a4343-c5b5-4693-91cf-43d77349f69c,1943,,,"[58.9, 60.4]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,111,Chelsea FCW,971,['7f73dd61-3c85-4d7a-bc01-0c7df1384d2c'],12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:12.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392d64c-7f1c-4ef1-8bd5-c17fce8bf0b2,1945,,,"[72.9, 35.1]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Left Center Forward,111,Chelsea FCW,971,['7b535266-0717-45fa-bf07-05b8db83f543'],14,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:14.423,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7738ff7a-3cd5-415e-a65b-5c0c467d7559,1948,,,"[84.0, 29.5]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,111,Chelsea FCW,971,['967a056e-00c8-4a6e-8871-0aa4a1052512'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:08:15.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64b642dc-8980-4f9e-8d2f-1bc3a6d28bdf,1952,,,"[31.4, 30.9]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,112,West Ham United LFC,972,"['5b48e327-bfd0-4ab4-abdd-ef11b2cf98f9', 'c5a8a614-9e3c-4560-a00f-3ca7467995f5']",19,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:19.014,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40e8e158-b13d-4c65-aa79-ed8b29993460,1954,,,"[46.8, 24.7]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,112,West Ham United LFC,972,['fc06cd54-e36b-4d2e-b7d0-0d393f57c12a'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:20.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb56d772-0145-4539-9c0f-6dd3173dd4f4,1957,,,"[42.1, 7.8]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Katerina Svitková,24403.0,Left Wing Back,112,West Ham United LFC,972,"['365f8bd4-da83-4ce4-96aa-15419a3df946', '6351673f-3b15-4be4-85e7-c7cd40e49524']",22,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:22.267,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d7aab0-7aee-4eba-a47b-6e1351434207,1960,,,"[36.6, 19.7]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,112,West Ham United LFC,972,['402ec042-c1cf-4b53-bd2c-181c74b3d0eb'],27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:27.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8226a4a0-9e45-4b9e-87e3-2cf4236539d0,1963,,,"[50.2, 26.9]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenza Dali,15421.0,Right Attacking Midfield,112,West Ham United LFC,972,['0400f687-1cb9-466c-9336-eb96503104d4'],28,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:28.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,881293df-49e5-48fc-84ec-0e50466f3396,1966,,,"[39.4, 6.8]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laura Vetterlein,31556.0,Left Center Back,112,West Ham United LFC,972,['f38d27ba-7ffe-43c7-aed4-294d372b742e'],31,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:31.392,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1c23647-97c6-4aa1-a26d-ce28c7ba4f88,1969,,,"[96.2, 24.3]",3775591,53,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,112,West Ham United LFC,972,['1f4665cf-9fe5-47f9-95cc-a47a3fc1818b'],38,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:08:38.107,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4816c2-ae19-4906-9871-a12c33832d5b,1973,,,"[69.1, 55.7]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany England,15550.0,Left Center Forward,112,West Ham United LFC,972,['3004f2e0-65e3-43d2-8d9a-2f5c6fc3abf4'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:00.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce74e173-895c-4872-889d-ba9c9c6d1691,1975,,,"[62.6, 17.2]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Left Attacking Midfield,112,West Ham United LFC,972,['d77f0fbd-f598-41c4-8515-e8050bc15060'],1,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:01.940,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31f328bf-72e7-4a00-bec6-855965f4933e,1977,,,"[72.1, 26.1]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martha Thomas,31558.0,Center Forward,112,West Ham United LFC,972,['e39d965b-985d-428b-9e53-e7a2d99c27c6'],3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:03.067,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bfd2b15-bff4-4720-a0c8-0f16f878acff,1979,,,"[80.1, 49.7]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,112,West Ham United LFC,972,['7cb1ee48-e590-4d18-a209-c7dce0aabd60'],5,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:05.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3faa7d-769a-4535-aa5b-2dda6194760b,1981,,,"[55.7, 24.3]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kate Longhurst,18147.0,Left Defensive Midfield,112,West Ham United LFC,972,['5cd47453-f4a5-475a-8e38-ba943ec04023'],5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:05.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcda8fd1-4b1e-49e6-90d7-b55011a74edd,1984,,,"[70.0, 67.0]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cecilie Redisch Kvamme,31553.0,Right Wing Back,112,West Ham United LFC,972,['687fbd25-4ce6-43d2-9712-d293e442f90f'],10,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:10.534,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc74e7a-c09f-4cf8-8859-21afc8d6531b,1987,,,"[106.8, 26.5]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emily Louise van Egmond,5076.0,Left Attacking Midfield,112,West Ham United LFC,972,['857b29eb-736b-43ab-b511-f0ada5c5fcd8'],15,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:09:15.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf179436-4f47-4976-bbbd-5e31cf9e9f59,1997,,,"[44.9, 61.3]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Midfield,113,Chelsea FCW,971,['ef30590e-a31b-4afd-8c08-5781c2be4060'],21,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:21.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd6e391-ad93-4cd3-bea1-f118166a046e,2000,,,"[56.7, 73.4]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pernille Mosegaard Harder,10108.0,Right Center Midfield,113,Chelsea FCW,971,['2616d5aa-4a43-457b-a1f9-455037c81901'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:25.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f43d695-37df-4035-a596-15aa4bfb5b46,2007,,,"[80.6, 76.7]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,So-Yun Ji,4647.0,Right Midfield,113,Chelsea FCW,971,['80a2166b-c9d9-48a7-abdc-60b85732d17a'],29,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:29.180,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cbbf46d-0e3a-4aab-8e44-c37640a5dd86,2010,,,"[105.1, 54.4]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,113,Chelsea FCW,971,['6d85c58e-a874-4c85-aab0-b7a4d3f6ef51'],31,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:31.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d188549e-66e6-44e1-8f80-5e85219c6a4a,2013,,,"[63.3, 75.2]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,114,Chelsea FCW,971,['c396c012-3646-4c6f-8153-d9480f770d80'],48,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:48.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c3e250-73db-48b5-95b2-cc7969042569,2016,,,"[77.3, 77.7]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,114,Chelsea FCW,971,['bdb23a30-3e5e-4d5c-aba7-c6004c172f05'],51,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:51.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61bd0b35-aced-4780-932a-fe8ddf59bbc7,2019,,,"[63.9, 77.0]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,114,Chelsea FCW,971,['49da5800-cd65-47ff-b3a7-59db9975baa5'],52,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:52.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64f12299-d766-486a-a859-044a57d75977,2022,,,"[50.6, 49.7]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Left Center Back,114,Chelsea FCW,971,['8b8cb821-634d-4709-8e0b-26e6f7243b43'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:55.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,394c7b50-726c-4f77-8e26-05e08847dbc9,2025,,,"[63.0, 26.6]",3775591,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guro Reiten,10514.0,Left Midfield,114,Chelsea FCW,971,['4049ddc1-dba7-4825-a57d-cb00126b6f6b'],58,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:09:58.452,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d10d0d44-65b3-4473-98d5-c9fbf6d4e2b5,2028,,,"[76.3, 7.3]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,114,Chelsea FCW,971,['0776b908-d388-4ca7-b07f-e4c5ffd65f51'],3,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:03.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c868ebd7-3d62-40ad-961b-052d3c217113,2032,,,"[58.6, 29.0]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Left Center Back,114,Chelsea FCW,971,['bafc4bd4-7719-44bf-8d58-d98908ca797d'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:06.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,971068ef-2cc1-48c4-bdec-f9b76da27f16,2036,,,"[108.5, 58.8]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,114,Chelsea FCW,971,"['1a2e6582-a2fc-405b-a3a3-44aa1b3ee39a', 'c39d96cf-6a11-45ee-8aeb-8a7554e39cb6']",12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:12.470,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f370ab0e-0ced-4a24-82af-286452428203,2042,,,"[39.9, 2.9]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Katerina Svitková,24403.0,Left Wing Back,115,West Ham United LFC,972,['531a59f3-fcfd-4d05-a7e6-8659263ab518'],21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:21.157,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,86dd9fb2-08e4-46ed-b28f-55f22ddfe9cf,2046,,,"[81.5, 26.5]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Martha Thomas,31558.0,Center Forward,115,West Ham United LFC,972,['6c148339-d199-4f56-b490-d44c250660f9'],27,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:10:27.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba925f17-d462-406b-ae4e-46390e17255a,2051,,,"[9.7, 45.5]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zecira Musovic,62713.0,Goalkeeper,116,Chelsea FCW,971,['e5d461b6-091c-4faa-bb8d-93952dd2cf81'],33,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:33.536,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,11418a9b-3ac2-4180-b89d-427ec956842e,2054,,,"[68.9, 70.0]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samantha May Kerr,4961.0,Right Center Forward,116,Chelsea FCW,971,['d20b2a9f-9e7f-4491-8814-8a0871195cb1'],40,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:40.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5525a297-e2b0-48a1-bd96-3906bc9f61bd,2057,,,"[66.1, 74.5]",3775591,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,117,Chelsea FCW,971,['5be4f9bd-0489-4dc3-941a-63cbef630368'],55,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:10:55.882,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e337b6d0-f83e-452d-9a5a-4552f1bbca09,2060,,,"[51.0, 49.2]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Left Center Back,117,Chelsea FCW,971,['d1263448-981c-454e-b8a3-09f67f852045'],0,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:00.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd31967-07b2-44d3-b635-2ccc10c54124,2063,,,"[55.7, 58.2]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,117,Chelsea FCW,971,['aa28bf50-0103-433f-b03f-92da88a23491'],4,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:04.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e309d23d-b063-45f8-9f70-78c7d9e7a18e,2066,,,"[68.5, 75.2]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,So-Yun Ji,4647.0,Right Midfield,117,Chelsea FCW,971,['5e2366d7-4841-4da1-8506-da748ca1a0a3'],6,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:06.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f43db3a8-9938-46e8-94e6-cf2420ad0c95,2069,,,"[58.6, 65.1]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maren Nævdal Mjelde,10395.0,Right Center Back,117,Chelsea FCW,971,['8245af79-2976-476e-8857-2603edaf3e2c'],10,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:10.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f15d6a-23af-4639-9338-acb3f0762316,2072,,,"[57.0, 36.5]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Millie Bright,4642.0,Left Center Back,117,Chelsea FCW,971,['404265d4-ad30-4731-81a1-8946b9dbaaec'],12,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:12.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f351c9e-e57a-41ec-a849-ccdb28f90dd2,2075,,,"[81.8, 7.1]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonna Ann-Charlotte Andersson,10222.0,Left Back,117,Chelsea FCW,971,['ac604590-e89e-417d-ae97-232a538fbd17'],15,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:15.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c93745f-8f8f-459d-95d6-4fa73459f2f7,2079,,,"[107.1, 36.8]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Samantha May Kerr,4961.0,Right Center Forward,117,Chelsea FCW,971,"['3ef71fb5-bf4e-4421-84bc-18a7b4fa7c87', '8e5ad386-969d-4420-a263-e127642d9e7a']",19,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:19.172,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,abb240ea-a8c3-4771-ba54-b21945bf436c,2082,,,"[109.8, 59.1]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pernille Mosegaard Harder,10108.0,Right Center Midfield,117,Chelsea FCW,971,['82dfcbf1-6778-4c7e-a4ed-bcc1aafbd4c5'],25,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:25.230,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b762c888-1ddf-4e14-8630-5949ab352168,2088,,,"[94.7, 77.7]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niamh Charles,15631.0,Right Back,117,Chelsea FCW,971,['694831ca-283e-42f9-a40e-0768b23f5ec9'],34,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:11:34.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698ed74-eeb2-46b1-8f1a-d6a48cc35c51,2090,,,"[36.6, 2.9]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emily Louise van Egmond,5076.0,Left Attacking Midfield,118,West Ham United LFC,972,['6f6638df-c6ee-47ea-9872-d72a239a8ad5'],57,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:57.148,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47166a1e-9a82-4320-83d3-cf3a1b703595,2093,,,"[45.2, 4.9]",3775591,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martha Thomas,31558.0,Center Forward,118,West Ham United LFC,972,['34a30d5d-bfdd-454f-99ca-ea89bc307fda'],58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:58.081,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a89c4eda-dc7e-4375-924b-b1a15f2e67ce,2098,,,"[114.3, 4.9]",3775591,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Katerina Svitková,24403.0,Left Wing Back,119,West Ham United LFC,972,['ec5ac7b8-94ae-4e4f-a2cb-ae73f0a968db'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:32.754,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c5b5f54-0255-463c-9136-29b78dd4f907,2100,,,"[57.9, 71.7]",3775591,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samantha May Kerr,4961.0,Right Center Forward,120,Chelsea FCW,971,['a27b1210-2a24-4ee8-b40c-6b0933d8154b'],1,,,,,,,,,,,,,,,,,,Chelsea FCW,971,00:13:01.185,Ball Receipt*,
