ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,080a97bb-70c9-42c3-9242-776841db8d46,257,,"[65.5, 20.0]",3764234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,11,Aston Villa,2647,['35bd6d79-350c-4194-af1e-475373c4b33d'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:04:45.983,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07c237ec-81dc-4db7-96a9-9cf157d5816e,262,,"[52.9, 47.9]",3764234,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ramona Petzelberger,46533.0,Left Center Midfield,11,Aston Villa,2647,,48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:48.345,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a3d4087e-14b9-48e8-96d0-0cfa0392d6c3,274,,"[28.5, 19.6]",3764234,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Demi Stokes,4651.0,Left Back,12,Manchester City WFC,746,['afb102ec-e5db-4048-93b6-6f1c9c17f35a'],1,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:05:01.050,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,42e261f9-9f89-4277-87f6-eaa45190f07a,315,,"[34.7, 22.8]",3764234,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marisa Ewers,15565.0,Right Center Midfield,13,Aston Villa,2647,,44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:44.027,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ddc7498-46f7-484f-aaab-12e3d3c90c0d,375,,"[47.8, 71.8]",3764234,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Esme Beth Morgan,4649.0,Right Back,16,Manchester City WFC,746,,43,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:07:43.476,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,80724615-9dfd-4ae4-89c1-674c0755828d,386,,"[64.4, 12.6]",3764234,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marisa Ewers,15565.0,Right Center Midfield,16,Manchester City WFC,746,"['72ef75eb-d4aa-4161-9f1e-f9a22542d0e4', 'a7c5591d-dd9c-4fb5-85fc-bffbf6b37339']",50,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:07:50.145,Ball Recovery,True
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,986e42a7-8af2-4179-9cfc-fb4cf42b3eef,434,,"[41.8, 61.1]",3764234,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,18,Manchester City WFC,746,,55,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:55.239,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4a73bf16-7954-41ca-bab4-3b0f279045e6,436,,"[72.4, 19.2]",3764234,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,18,Manchester City WFC,746,['724d11b9-5089-48e3-83fe-81c6144f4bc7'],56,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:08:56.506,Ball Recovery,True
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e08a7bcd-f4b3-4a04-8b5e-1e485570181f,449,,"[9.7, 49.6]",3764234,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,20,Aston Villa,2647,['e2830d32-af27-451f-9b65-06df03bbc3e4'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:51.289,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,67a68245-5945-44bb-bc9e-d94af9a60030,451,,"[108.1, 31.4]",3764234,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Caroline Siems,46536.0,Left Back,20,Aston Villa,2647,['7f7a7c0f-21c2-4496-bfcd-e3c3229ace61'],52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:52.297,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,36eeb140-a549-4eca-86c6-71ba8499dbf4,456,,"[3.9, 42.7]",3764234,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,21,Manchester City WFC,746,,54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:09:54.718,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,edfd0115-5259-4ffb-b949-56d18b48eebb,473,,"[100.6, 34.0]",3764234,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Larsen,10102.0,Center Forward,21,Manchester City WFC,746,,18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:10:18.953,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8bdc04b3-8d7e-436c-a221-5eb0b755aa30,478,,"[32.4, 31.8]",3764234,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,21,Manchester City WFC,746,,23,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:10:23.439,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13f8807c-3e12-4292-9cdc-93cae07a9399,486,,"[64.0, 45.3]",3764234,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Defensive Midfield,22,Aston Villa,2647,,29,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:10:29.041,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,33487424-f930-499c-993e-1bb8e329778f,547,,"[86.9, 39.1]",3764234,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georgia Stanway,4643.0,Center Forward,24,Manchester City WFC,746,,3,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:12:03.223,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,65d1353e-38b5-4911-b85e-437c4b170081,595,,"[64.0, 19.6]",3764234,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,26,Manchester City WFC,746,['36de4dac-496d-4ba2-a330-78188a504e46'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:15.220,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4ffb18e9-61aa-4eec-8c3a-6a69a41c9391,599,,"[54.0, 18.8]",3764234,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,26,Manchester City WFC,746,,17,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:13:17.228,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8453129f-0455-449a-aa83-0e941f4e2959,612,,"[20.4, 17.9]",3764234,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ramona Petzelberger,46533.0,Left Center Midfield,27,Manchester City WFC,746,['28544e8d-b491-4855-bb04-df7140f8b325'],37,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:13:37.791,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f543c214-c922-4efa-86f0-601dbdbbee57,667,,"[84.6, 66.9]",3764234,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samantha June Mewis,5087.0,Right Center Midfield,32,Aston Villa,2647,['52f231cb-d217-4cb5-9985-4faf60ca8d1f'],11,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:15:11.511,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,10365d9b-097e-46e1-9519-e6325f47acd2,729,,"[7.5, 49.3]",3764234,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ellie Roebuck,4637.0,Goalkeeper,35,Manchester City WFC,746,['c91a28ab-8a69-416a-b6e6-46e03491f83c'],51,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:16:51.901,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7c73e365-a7e6-4a34-8925-c87de7b63ea3,853,,"[28.1, 74.6]",3764234,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ella Franklin-Fraiture,46538.0,Right Back,38,Manchester City WFC,746,['3cd12793-2d8d-4d18-815e-8299200c7bbc'],27,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:27.931,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,053ecbf2-f50b-4dbf-9eff-84ffd30e0418,888,,"[111.3, 36.3]",3764234,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georgia Stanway,4643.0,Center Forward,42,Aston Villa,2647,['36be16b0-048c-436a-a98a-5ef525ee2eec'],34,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:20:34.090,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9f902eec-6b3a-44b2-8ef3-70d0fd4637e2,922,,"[105.5, 27.8]",3764234,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ramona Petzelberger,46533.0,Left Center Midfield,43,Aston Villa,2647,,41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:41.698,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,00876cb6-6c86-4e58-831c-46483ff3774a,1013,,"[23.3, 25.9]",3764234,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natalie Haigh,46535.0,Left Center Back,46,Manchester City WFC,746,,43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:23:43.766,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c8c51e3b-422f-4999-bcff-faf137da8aad,1016,,"[63.1, 62.5]",3764234,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Esme Beth Morgan,4649.0,Right Back,46,Manchester City WFC,746,['656195b7-104f-4113-8a94-c9b05b31d6d4'],47,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:23:47.757,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a39af715-4f84-431f-8b57-222aaa23e818,1031,,"[7.0, 56.6]",3764234,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,47,Aston Villa,2647,['3f301a91-eba3-43d6-9b23-f8e4c52eefc9'],6,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:06.157,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,319e8955-9ce9-4a2a-993a-05691c1ac833,1072,,"[60.0, 67.4]",3764234,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Arthur,10193.0,Center Defensive Midfield,49,Manchester City WFC,746,['69e86361-4af5-4810-80ef-9c7c06f01099'],3,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:03.785,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4fd59ea6-0228-4fce-859c-8e68dc8b1ea7,1073,,"[57.0, 15.3]",3764234,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keira Walsh,4658.0,Center Defensive Midfield,49,Manchester City WFC,746,,5,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:05.023,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5ab4d37-52e4-4bcd-83dd-02cbacbc4d6e,1107,,"[53.9, 7.7]",3764234,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chloe Kelly,15570.0,Left Wing,51,Manchester City WFC,746,"['548c74e3-c01c-4c41-a709-13dccd30bd1c', '68b92317-a086-4e14-a460-61eb7425a155']",49,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:25:49.326,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ae8c4247-38db-45c9-bf32-a683fbf45ede,1131,,"[13.7, 46.3]",3764234,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sian Rogers,46540.0,Goalkeeper,52,Aston Villa,2647,['29b9eb69-fd0f-45da-ada6-e7c1f9c406cf'],47,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:47.825,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,231c3cb5-46e8-43dc-9a7f-258cd1a6f5f8,1151,,"[90.7, 41.1]",3764234,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,53,Manchester City WFC,746,['5450f265-4293-417a-8a70-d68a51c64807'],9,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:27:09.416,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e7b40e38-5ddf-48a5-85bc-f00b97acb428,1192,,"[4.5, 38.1]",3764234,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,54,Aston Villa,2647,['7393c446-c803-4c88-a61b-2d0178f4c3f8'],39,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:27:39.425,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ced6a9e7-5f3d-4f80-9015-15c176a772de,1202,,"[28.6, 75.7]",3764234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,54,Aston Villa,2647,['22bca347-51e6-460a-8d06-e51f35aaa5cf'],1,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:01.501,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb1f36ef-f63a-4c82-be42-e10102aeef78,1214,,"[42.6, 20.6]",3764234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gemma Bonner,15554.0,Left Center Back,55,Manchester City WFC,746,['5a61ac2c-1374-4075-8a2c-e95bb8e933e1'],12,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:12.317,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b9a178a0-e45e-49cb-93ab-4f8f67e6c50f,1227,,"[9.5, 76.3]",3764234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Follis,15557.0,Right Wing,56,Manchester City WFC,746,,52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:28:52.471,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,25427cc6-132b-4926-96a5-a1b6875e0512,1228,,"[111.1, 1.9]",3764234,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,56,Manchester City WFC,746,,53,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:28:53.212,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64df780f-6f40-4c7f-8654-93f638f6486f,1244,,"[93.6, 57.8]",3764234,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,58,Manchester City WFC,746,['293cb059-c69e-43ae-9533-f6bd751a2dcb'],27,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:29:27.526,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,744d2e45-427b-4cf0-b8e8-44db2e5a9289,1281,,"[50.3, 62.7]",3764234,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ella Franklin-Fraiture,46538.0,Right Back,60,Manchester City WFC,746,['ddaaba19-ef8a-4db2-9ab4-5d408cd159b4'],20,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:20.020,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,41b3b8b3-28bf-4596-a646-b718d126ec9d,1297,,"[6.1, 53.4]",3764234,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,61,Aston Villa,2647,['dd3679fd-a5cc-49de-8da8-df3b7496fcae'],31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:31.118,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,77dc1e0f-49ae-4465-aa51-21551b50d010,1389,,"[92.0, 41.6]",3764234,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diana Micaela Abreu de Sousa e Silva,10159.0,Left Wing,67,Aston Villa,2647,"['4bb340d9-880b-4da0-9d33-bcf2c4bb4dc7', 'b3258920-9bb0-4190-a00d-7c63ac1a4f00']",19,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:33:19.975,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9c6ddd3d-669a-4d13-94bc-033950f98770,1401,,"[90.6, 25.4]",3764234,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chloe Arthur,10193.0,Center Defensive Midfield,69,Aston Villa,2647,['76050dfd-fc91-4233-a09e-b8006c174127'],48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:33:48.312,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,12144a16-ec58-49b2-ad27-7db277aba8b1,1420,,"[91.7, 40.2]",3764234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stine Larsen,10102.0,Center Forward,69,Aston Villa,2647,,10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:34:10.604,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,217ed279-205e-41bd-bdc1-63d5e752c4c0,1433,,"[17.0, 35.8]",3764234,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,72,Manchester City WFC,746,['1e696414-b237-4e82-a571-059148072598'],38,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:38.002,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ecedf49d-6480-4c7a-ad71-83528c3e2a98,1487,,"[40.3, 22.3]",3764234,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Siems,46536.0,Left Back,75,Aston Villa,2647,,31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:31.409,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b7408e2c-d480-4a7e-bb93-74ec97067848,1501,,"[77.9, 28.8]",3764234,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,75,Aston Villa,2647,['4dfd37d3-f958-434c-be0a-6b8aed7be7ef'],39,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:39.610,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1787c1d2-8aab-4679-aa17-36022761ffe3,1506,,"[11.5, 40.6]",3764234,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,75,Aston Villa,2647,['b7c67f83-eed7-44a5-9fe3-7fff35885cd4'],44,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:35:44.981,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,625b8637-4078-4e06-84f8-9d43dc079376,1573,,"[56.1, 24.8]",3764234,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Chloe Arthur,10193.0,Center Defensive Midfield,77,Aston Villa,2647,['9bff489e-7d2e-4b77-932a-5c3a1a4302a9'],34,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:34.163,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,981d99f8-a70b-47d8-beec-3afbf418af85,1591,,"[1.9, 44.4]",3764234,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,79,Aston Villa,2647,,45,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:37:45.038,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4bdeebc7-cc4e-4ae3-8689-c4449536b5ab,1632,,"[84.2, 14.6]",3764234,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgia Stanway,4643.0,Center Forward,81,Manchester City WFC,746,,42,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:38:42.237,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6f443f21-2174-467b-9963-c1795e9debd4,1671,,"[23.0, 64.1]",3764234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,81,Manchester City WFC,746,['b951f707-8fab-46e4-a0f2-e7dfc02752c9'],15,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:39:15.092,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,288403e8-fa89-431c-908b-e3665fc64cda,1680,,"[12.5, 65.8]",3764234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sian Rogers,46540.0,Goalkeeper,81,Manchester City WFC,746,['ed8ea883-de3e-43ba-8b41-d6fde2e1809c'],30,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:30.538,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4f31268b-1c56-46bc-8ab1-9d2919c4ca2e,1693,,"[27.2, 63.0]",3764234,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elisha N''Dow,46534.0,Right Center Back,82,Manchester City WFC,746,,56,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:39:56.580,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40253479-1a22-4a0d-84f9-ac04ae76f559,1739,,"[64.4, 12.5]",3764234,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Caroline Weir,10188.0,Left Center Midfield,84,Manchester City WFC,746,['f178d0cc-7411-4571-b9ac-ddfe85e2b043'],13,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:41:13.400,Ball Recovery,
,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81a57a96-3e20-4121-8c46-852f7e08d60d,1804,,"[7.6, 4.4]",3764234,42,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Demi Stokes,4651.0,Left Back,87,Aston Villa,2647,,52,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:52.727,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,efb9592a-ef0d-4a21-a176-426e2c4f4626,1818,,"[78.6, 41.5]",3764234,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marisa Ewers,15565.0,Right Center Midfield,88,Aston Villa,2647,,43,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:43:43.292,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ced159ac-8709-4e8c-8fa3-6709234cb45c,1864,,"[11.4, 67.1]",3764234,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephanie Houghton,10185.0,Right Center Back,91,Manchester City WFC,746,"['0233a9d8-6386-4960-ab0a-1fbd9a1c3a08', 'a181b598-4757-4309-84b9-af758527a431']",54,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:54.295,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f1ff4467-4386-45fc-8f3b-4b413f6c36cf,1893,,"[70.0, 63.4]",3764234,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ramona Petzelberger,46533.0,Left Center Midfield,92,Aston Villa,2647,['b1327f46-9278-4312-8e6f-af042a7316dd'],10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:00:10.177,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,abe2e208-c1a1-4eb6-991d-06eec461321b,1908,,"[16.0, 74.1]",3764234,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Janine Elizabeth Beckie,4992.0,Right Wing,94,Manchester City WFC,746,['c91fd165-c0e7-46bf-95f8-bc9020b537a9'],45,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:00:45.241,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a1326008-11e9-478f-af7b-4e55f0f4e537,1929,,"[15.1, 4.6]",3764234,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Siems,46536.0,Left Back,95,Manchester City WFC,746,"['0557e6e0-bfdc-45bf-b2b4-154d702dc48f', 'ac76911f-29d5-4675-9c9c-f0b188dacbad']",22,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:22.961,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,07d2e4c3-4dc8-4880-87e5-04091b460696,1980,,"[71.5, 61.3]",3764234,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,99,Manchester City WFC,746,['0f1ac6ed-10e0-44a4-afaf-ae4c0a926c1d'],57,,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:02:57.007,Ball Recovery,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e09861a4-7dec-4342-9971-d5c00bd17a5c,2001,,"[15.8, 18.2]",3764234,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caroline Siems,46536.0,Left Back,101,Manchester City WFC,746,['67f16cb5-ead1-42c7-96dd-2b1860e58ee8'],40,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:40.979,Ball Recovery,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d82d0625-0a84-44a3-99bd-80a762457fc3,2018,,"[8.0, 36.8]",3764234,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Siems,46536.0,Left Back,102,Manchester City WFC,746,,1,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:04:01.764,Ball Recovery,
