ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,34596da4-031c-4370-9039-113fe09cf649,2006,,,"[9.9, 26.6]",3775589,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,135,Reading WFC,974,['026110b2-733f-4530-ace9-847d41bdefcc'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:57.511,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,81d338da-25ad-4e86-bbc3-0afd7965a0b7,2126,,,"[9.9, 46.3]",3775589,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Deanna Cooper,20061.0,Right Center Back,141,Arsenal WFC,968,['2157fef6-d78d-4090-a5e8-48544eee9843'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:16:15.728,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,505366b9-d216-44e3-bd5b-f4b637e72e05,2155,,,"[34.7, 58.0]",3775589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lisa Evans,10179.0,Right Back,141,Arsenal WFC,968,['050c9a32-fd90-462a-a2f7-039244edb18d'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:17:10.222,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,354b0e03-9d2a-44d4-baad-e3bc2a48ecb3,2187,,,"[6.2, 39.2]",3775589,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Molly Bartrip,21021.0,Left Center Back,141,Arsenal WFC,968,['89f0b6a8-708c-4bbf-8f31-f542b6069528'],36,,,,,,,,,,,,,,,,,Reading WFC,974,00:17:36.379,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,499d542e-aa62-4191-9686-3bf37c7e71bd,2224,,,"[56.3, 10.9]",3775589,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,142,Reading WFC,974,['49f23ce8-1936-4cbd-ac25-35fdc350581d'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:19:05.346,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,1f630545-0617-401c-a9b4-0cb28eed64e9,2229,,,"[26.1, 15.9]",3775589,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,143,Reading WFC,974,['50cc1ca2-5864-442b-9fa1-a9df739fd4c7'],44,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:20:44.613,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,2c61d63b-0f28-499a-96cd-9d5ca9aebe7f,2262,,,"[37.6, 67.7]",3775589,66,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristine Leine,31628.0,Right Back,144,Arsenal WFC,968,['91dd072c-fe88-4587-8eb2-508d5952d792'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:21:23.960,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,380e42c1-7959-44c5-80bf-0c881d818014,2363,,,"[14.9, 38.8]",3775589,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jessica Fishlock,5016.0,Right Center Midfield,150,Arsenal WFC,968,['a185d60b-2ecf-4ea6-b269-2c916190c824'],22,,,,,,,,,,,,,,,,,Reading WFC,974,00:25:22.534,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,a85c07c3-fb6b-4400-a724-9f172520cd1f,2406,,,"[8.5, 43.5]",3775589,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emma Mukandi,18998.0,Left Back,150,Arsenal WFC,968,,9,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:09.818,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,75bd07d3-847b-4d7a-ab47-e5051374f8e9,2412,,,"[9.9, 35.1]",3775589,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emma Mukandi,18998.0,Left Back,150,Arsenal WFC,968,"['a8a515d9-a8cc-4991-85b0-ca536a0a5750', 'fbc027d4-c2ab-4b05-a89d-ce130e1152e2']",16,,,,,,,,,,,,,,,,,Reading WFC,974,00:26:16.888,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,ebd87efd-d65e-44a0-9c3a-656ccbdef2f0,2476,,,"[10.5, 40.6]",3775589,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bethany Mead,15619.0,Right Wing,156,Reading WFC,974,['f6bbe272-c03e-4010-960c-9bb6a76ee8d8'],48,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:48.598,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,638b76d3-9260-45d1-b375-8103df18be35,2477,,,"[23.7, 40.6]",3775589,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lisa Evans,10179.0,Right Back,156,Reading WFC,974,,49,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:49.624,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,644e67ef-9456-4d21-8e99-4af6103c2d69,2527,,,"[67.8, 62.8]",3775589,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bethany Mead,15619.0,Right Wing,157,Arsenal WFC,968,['5c9fe72e-3d6c-4483-8029-8a2fb7fdfdf9'],16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:16.613,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,da83a1eb-94de-4ff9-a6cb-9c94fb72244c,2578,,,"[15.7, 23.0]",3775589,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emma Mukandi,18998.0,Left Back,157,Arsenal WFC,968,['a0d6b6de-4494-4e12-b899-b5a3b53ba391'],11,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:11.559,Clearance,True
,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,,,f19949f6-768a-412a-899a-13d84bd3ae2b,2610,,,"[8.8, 41.2]",3775589,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emma Mukandi,18998.0,Left Back,159,Arsenal WFC,968,['87754b5e-c482-4b8b-99b9-719ab15f216a'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:12.450,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,9cfcc0e4-33ec-4ccc-a942-acca27c99043,2619,,,"[7.9, 41.5]",3775589,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Molly Bartrip,21021.0,Left Center Back,159,Arsenal WFC,968,"['58ae8960-d8d2-4512-ac1e-4d80c3aa7034', 'ea028b02-56c6-48d9-ba9f-9b95170aba52']",19,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:19.185,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,e5526196-7058-4dc6-a93e-619d0d3d8668,2625,,,"[7.9, 29.6]",3775589,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Danielle Carter,24281.0,Left Center Forward,159,Arsenal WFC,968,,26,,,,,,,,,,,,,,,,,Reading WFC,974,00:37:26.332,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,0c32eb0a-dc79-430e-bf10-883bf33bbe7e,2746,,,"[17.1, 42.3]",3775589,85,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emma Mukandi,18998.0,Left Back,161,Arsenal WFC,968,['82f75c72-3eb0-4b2c-821c-dec9bfe963cb'],1,,,,,,,,,,,,,,,,,Reading WFC,974,00:40:01.555,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,16dc30f7-f31e-46b8-bb72-7438fd5f1235,2797,,,"[6.7, 38.8]",3775589,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Deanna Cooper,20061.0,Right Center Back,164,Arsenal WFC,968,['b488b85e-d814-49ce-a032-b5b75876d8d4'],2,,,,,,,,,,,,,,,,,Reading WFC,974,00:41:02.891,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,a18fcf22-d246-4228-9e59-c1bc0db4ed60,2837,,,"[52.6, 18.4]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,168,Reading WFC,974,"['7ea130bb-7123-4ef9-a1bc-1239335d716c', 'fd5f8ede-f626-46d9-83f2-fdc47a1e0c38']",30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:30.733,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,4e417ebc-0c39-4ab3-bcad-cbd070b2e5d0,2849,,,"[19.2, 4.4]",3775589,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,169,Reading WFC,974,['60808a9d-2124-415d-9f3d-d74a1b8ca17f'],59,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:59.915,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,0527fdb3-5b4f-419c-9edf-b55111404788,2878,,,"[13.4, 34.5]",3775589,94,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Molly Bartrip,21021.0,Left Center Back,170,Arsenal WFC,968,['0e79c299-ab0b-4216-92cd-afa499968c67'],30,,,,,,,,,,,,,,,,,Reading WFC,974,00:49:30.340,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,65f34b7d-5382-4da6-a4c7-736d9483f052,2924,,,"[63.5, 2.6]",3775589,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,174,Reading WFC,974,"['3c689220-26a9-433c-b9dc-ddd05ed02fb4', 'ec65678f-14e7-46de-9aa3-f4a06ae6f478']",40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:40.068,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,725db6a8-8830-424f-b88d-cf0a4e871c13,2941,,,"[47.4, 2.4]",3775589,96,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Katie McCabe,15620.0,Left Back,175,Reading WFC,974,['51845667-b519-4c07-be91-6decfd84391f'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:51:05.847,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,441b388f-0e92-406e-9942-4e8872468003,3024,,,"[30.4, 62.8]",3775589,98,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Deanna Cooper,20061.0,Right Center Back,181,Arsenal WFC,968,,34,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:34.590,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,6b551f67-057c-4730-8f3c-106795e039f0,3030,,,"[22.3, 53.3]",3775589,98,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,182,Arsenal WFC,968,,45,,,,,,,,,,,,,,,,,Reading WFC,974,00:53:45.316,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,bd621851-4c57-4981-b2a7-fdc257a996c6,3072,,,"[11.9, 53.5]",3775589,99,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,182,Arsenal WFC,968,,17,,,,,,,,,,,,,,,,,Reading WFC,974,00:54:17.890,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,56b549a0-8ce3-45a9-85eb-4706451770a2,3081,,,"[86.0, 38.3]",3775589,99,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,182,Arsenal WFC,968,"['70bd6a19-190a-4bac-afbb-005c8af6695d', 'fd5333a5-aaa9-4bba-9f16-9fb121aa5c49']",36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:54:36.630,Clearance,True
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,e0f57a0b-eba7-4fd7-8d09-ebf68ecc5add,67,,Won,"[11.8, 46.6]",3775589,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angharad James,15577.0,Left Center Midfield,7,Reading WFC,974,['f92969c5-2d8c-4b12-bf2a-0945251e7ac3'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:56.321,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,406c50f7-e82e-47c0-a17e-cdd3fd008b02,118,,Lost Out,"[59.7, 12.6]",3775589,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Katie McCabe,15620.0,Left Center Back,9,Reading WFC,974,['1740f2ce-759d-495a-917a-1e9e63e706ef'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:02:57.052,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,504658e5-58e2-43d6-b6d6-8cc808ce96eb,135,,Won,"[53.2, 63.1]",3775589,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,11,Reading WFC,974,['e80e3c1e-fe8a-4b6c-844e-ab2aa6cf5b95'],20,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:20.468,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,f7772e24-3d0f-435f-a64a-baa739e4670a,162,,Won,"[94.0, 6.9]",3775589,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Natasha Harding,15725.0,Right Center Forward,11,Reading WFC,974,['1ff2b6ec-87a5-48ec-9352-93ac6bdc09ab'],39,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:39.091,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,938e53a9-2442-4c2a-b15e-c7f96deda8fd,184,,Won,"[87.6, 17.2]",3775589,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lauren Bruton,15726.0,Left Center Forward,13,Arsenal WFC,968,['62cc2d13-7c76-4ac0-bc00-61c4ab1b2b2a'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:05:32.578,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a3fe7bda-d7d4-4772-a5b3-dfdc3b87b724,298,,Lost Out,"[91.7, 75.3]",3775589,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amalie Vevle Eikeland,26570.0,Left Midfield,20,Arsenal WFC,968,['e2edc3bb-27da-455e-aa90-b8806e6c0c7b'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:07:45.818,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ce94b610-c9f2-4137-bfca-0aa2265fe030,372,,Won,"[29.8, 41.6]",3775589,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Katie McCabe,15620.0,Left Center Back,28,Arsenal WFC,968,['58ca267b-a1dc-4318-bfca-272d3429bd1a'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:10:43.104,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b0c09466-1ff3-4f59-810e-08119f8b9fe4,376,,Lost In Play,"[80.4, 29.1]",3775589,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Angharad James,15577.0,Left Center Midfield,28,Arsenal WFC,968,['a6ff092c-7efa-4c69-b386-e92a00e91423'],46,,,,,,,,,,,,,,,,,Reading WFC,974,00:10:46.086,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,3a750417-0a32-4e25-b948-54da95769b8b,419,,Lost In Play,"[34.8, 58.2]",3775589,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Malin Gut,45156.0,Right Defensive Midfield,32,Reading WFC,974,['80748b30-aab2-486c-b2e2-8c9ace728ec4'],57,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:11:57.672,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d65acccf-d20c-4dda-ae96-d849a3b89a26,511,,Lost In Play,"[36.8, 39.9]",3775589,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amalie Vevle Eikeland,26570.0,Left Midfield,34,Arsenal WFC,968,['2d8d96e5-1056-4607-84a8-479c3567272d'],43,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:43.799,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9c73bf79-9a7e-461f-8ba8-9ba7bd38f67f,514,,Lost In Play,"[26.1, 49.9]",3775589,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kristine Leine,31628.0,Right Back,34,Arsenal WFC,968,['2295d50b-640c-4171-9b06-70906645746a'],45,,,,,,,,,,,,,,,,,Reading WFC,974,00:13:45.303,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,1493b7ab-96e0-454c-ae09-81b3f18f1073,732,,Won,"[102.6, 37.8]",3775589,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Midfield,52,Reading WFC,974,['1e1f6775-8998-4764-8e56-e5da8fd37aa4'],18,,,,,,,,,,,,,,,,,Reading WFC,974,00:19:18.809,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,481425e0-7449-49e3-8b3f-f92bab7d91cc,830,,Won,"[55.4, 51.9]",3775589,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlotte Wubben-Moy,49697.0,Center Back,57,Arsenal WFC,968,['5c210c99-a1d3-449a-8910-f021c768077b'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:21:58.614,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,92ef536c-3f10-4161-afb6-780784b31963,898,,Won,"[19.8, 23.4]",3775589,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emma Mukandi,18998.0,Left Back,60,Reading WFC,974,['4edcc2c6-5dab-4144-9857-8f20909a0724'],13,,,,,,,,,,,,,,,,,Reading WFC,974,00:23:13.226,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,edddd9c9-f80d-4770-b3a7-e03e426ab909,952,,Won,"[77.8, 31.4]",3775589,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rachel Rowe,19780.0,Right Midfield,65,Reading WFC,974,"['cc355688-2c74-474b-91f5-e5bbeb00a52e', 'd7740350-b7bd-4288-995e-588ef5126625']",54,,,,,,,,,,,,,,,,,Reading WFC,974,00:24:54.629,Interception,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,357dc376-c874-4d60-8b78-a51d3ad571b8,1038,,Lost In Play,"[60.2, 70.3]",3775589,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Deanna Cooper,20061.0,Right Center Back,72,Arsenal WFC,968,['98ad3250-c5a5-4c2b-8f5e-b7a1935e95b1'],3,,,,,,,,,,,,,,,,,Reading WFC,974,00:29:03.667,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,eaed19e0-35a4-4de9-8931-7db0a6588ab7,1101,,Lost In Play,"[27.5, 56.7]",3775589,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lia Wälti,10405.0,Left Defensive Midfield,79,Reading WFC,974,['c5e16906-37fd-48a4-92d5-457daeb8a497'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:31:07.802,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b381ee62-2894-4215-976c-0156e2647eae,1251,,Success In Play,"[13.3, 36.5]",3775589,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Molly Bartrip,21021.0,Left Center Back,89,Arsenal WFC,968,['12e66330-9235-4465-9c5f-37448aa6ca66'],59,,,,,,,,,,,,,,,,,Reading WFC,974,00:34:59.498,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,321831e8-aaba-453d-a047-75ab7ccd7922,1264,,Success In Play,"[43.4, 9.3]",3775589,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,90,Arsenal WFC,968,['4471a78e-8dc2-4bad-9ecd-d76b932e006e'],15,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:15.700,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ce075d0-9cbd-44a1-9356-818b96ebced9,1282,,Success In Play,"[77.1, 3.7]",3775589,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emma Mukandi,18998.0,Left Back,90,Arsenal WFC,968,['e1a4ed99-f154-4285-9334-8e64396155f3'],41,,,,,,,,,,,,,,,,,Reading WFC,974,00:35:41.124,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8b567c06-3420-4842-b09d-99531cd3377d,1316,,Lost In Play,"[84.3, 66.7]",3775589,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlotte Wubben-Moy,49697.0,Center Back,91,Arsenal WFC,968,['2eb41810-a73d-4608-91c8-8c3e7c6ec26b'],39,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:39.127,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c34ff706-d147-4b62-9727-90d4c4d0a87b,1328,,Lost Out,"[101.9, 1.9]",3775589,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amalie Vevle Eikeland,26570.0,Left Midfield,91,Arsenal WFC,968,['f7dc0953-3783-4a8f-87cd-694fe19a6dba'],56,,,,,,,,,,,,,,,,,Reading WFC,974,00:36:56.268,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b0acf6e9-88be-4cae-b073-c89c7fb25013,1450,,Lost Out,"[8.0, 5.1]",3775589,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Danielle van de Donk,10658.0,Left Wing Back,100,Reading WFC,974,['779443b8-39d2-4363-8dda-4063c8c704e9'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:40:43.993,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,230cf978-9801-4d17-92ab-64b65b90c055,1566,,Lost In Play,"[53.7, 65.5]",3775589,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Angharad James,15577.0,Left Center Midfield,108,Arsenal WFC,968,['a01820d6-7730-4d27-8326-3f6f103b2bc1'],26,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:26.102,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,fd05b047-47f3-4b14-b245-35f0ec3c12ba,1576,,Success In Play,"[57.1, 69.7]",3775589,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kristine Leine,31628.0,Right Back,108,Arsenal WFC,968,['54d2a9f5-3afd-491a-8bac-215dc50091d0'],32,,,,,,,,,,,,,,,,,Reading WFC,974,00:44:32.440,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bd7e3b50-7712-4c5e-ae05-70ba32be11bf,1595,,Lost Out,"[7.5, 6.1]",3775589,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Center Back,110,Reading WFC,974,['c68917c4-caba-4015-b080-e72bbb4a687a'],36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:46:36.593,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,00dbc689-3ada-40f8-a218-c7e039ea5b1d,1654,,Lost In Play,"[35.9, 32.8]",3775589,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Deanna Cooper,20061.0,Right Center Back,114,Arsenal WFC,968,['dc0855c7-1971-4e31-bd5c-3b6073eeda56'],23,,,,,,,,,,,,,,,,,Reading WFC,974,00:01:23.103,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cd49e9ec-cd01-49b8-98d8-f2789b1ffd66,1679,,Success In Play,"[34.1, 61.0]",3775589,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristine Leine,31628.0,Right Back,115,Arsenal WFC,968,['51204191-bff9-4b45-8a78-089e29ba6328'],12,,,,,,,,,,,,,,,,,Reading WFC,974,00:02:12.943,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,c0b2922a-de6d-474b-8555-8d286e9a2cc6,1726,,Success In Play,"[56.3, 53.3]",3775589,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leah Williamson,18999.0,Right Center Back,116,Arsenal WFC,968,['27e1f0ce-dc9f-4235-91d0-1cfcfb21dc3b'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:03:06.473,Interception,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d2313ad7-5266-48fd-be8d-3df99e01e9bc,1754,,Lost In Play,"[41.3, 10.6]",3775589,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Angharad James,15577.0,Left Center Midfield,116,Arsenal WFC,968,['30e50125-3409-4481-be71-92d0bcb7abc5'],28,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:28.622,Interception,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,ea46e5c2-d6ca-4681-afe5-117510ef529d,1763,,Won,"[47.1, 9.2]",3775589,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lauren Bruton,15726.0,Left Center Forward,117,Reading WFC,974,['6d51aeba-a226-4ffc-bedf-52da4f1a11cd'],34,,,,,,,,,,,,,,,,,Reading WFC,974,00:03:34.644,Interception,
